TEMPORAL;ESTADO_DATO;IVGS_TIPVENT;IVGS_SERIEIVGS;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
1999-06;P;06;03;C01;INDICE;129.999230708;M
1999-07;P;04;03;C01;INDICE;184.776877863;M
1999-07;P;05;03;C01;INDICE;207.229359749;M
1999-07;P;06;03;C01;INDICE;173.833878455;M
1999-08;P;04;03;C01;INDICE;161.805533793;M
1999-08;P;05;03;C01;INDICE;211.782957788;M
1999-08;P;06;03;C01;INDICE;140.1589076;M
1999-09;P;04;03;C01;INDICE;158.785199744;M
1999-09;P;05;03;C01;INDICE;191.849609941;M
1999-09;P;06;03;C01;INDICE;143.991096042;M
1999-10;P;04;03;C01;INDICE;158.846627813;M
1999-10;P;05;03;C01;INDICE;193.982673753;M
1999-10;P;06;03;C01;INDICE;143.116532338;M
1999-11;P;04;03;C01;INDICE;161.939560126;M
1999-11;P;05;03;C01;INDICE;189.013326236;M
1999-11;P;06;03;C01;INDICE;149.309981069;M
1999-12;P;04;03;C01;INDICE;254.594408242;M
1999-12;P;05;03;C01;INDICE;322.443470483;M
1999-12;P;06;03;C01;INDICE;223.795701447;M
2000-01;P;04;03;C01;INDICE;185.638362826;M
2000-01;P;05;03;C01;INDICE;161.909652855;M
2000-01;P;06;03;C01;INDICE;194.979753912;M
2000-02;P;04;03;C01;INDICE;125.582787277;M
2000-02;P;05;03;C01;INDICE;153.083202853;M
2000-02;P;06;03;C01;INDICE;113.603207453;M
2000-03;P;04;03;C01;INDICE;142.607108145;M
2000-03;P;05;03;C01;INDICE;180.59401766;M
2000-03;P;06;03;C01;INDICE;124.209546704;M
2000-04;P;04;03;C01;INDICE;147.42290818;M
2000-04;P;05;03;C01;INDICE;184.936843012;M
2000-04;P;06;03;C01;INDICE;132.402799841;M
2000-05;P;04;03;C01;INDICE;148.208212856;M
2000-05;P;05;03;C01;INDICE;174.205974854;M
2000-05;P;06;03;C01;INDICE;136.058467387;M
2000-06;P;04;03;C01;INDICE;150.094502137;M
2000-06;P;05;03;C01;INDICE;179.638687149;M
2000-06;P;06;03;C01;INDICE;136.508082829;M
2000-07;P;04;03;C01;INDICE;183.412150114;M
2000-07;P;05;03;C01;INDICE;200.569389473;M
2000-07;P;06;03;C01;INDICE;175.366860958;M
2000-08;P;04;03;C01;INDICE;163.552991421;M
2000-08;P;05;03;C01;INDICE;201.123472993;M
2000-08;P;06;03;C01;INDICE;147.261733743;M
2000-09;P;04;03;C01;INDICE;154.899264174;M
2000-09;P;05;03;C01;INDICE;181.991181281;M
2000-09;P;06;03;C01;INDICE;142.230600243;M
2000-10;P;04;03;C01;INDICE;156.594905489;M
2000-10;P;05;03;C01;INDICE;180.4499407;M
2000-10;P;06;03;C01;INDICE;145.723066887;M
2000-11;P;04;03;C01;INDICE;158.462560221;M
2000-11;P;05;03;C01;INDICE;177.76710795;M
2000-11;P;06;03;C01;INDICE;149.4784023;M
2000-12;P;04;03;C01;INDICE;247.862872338;M
2000-12;P;05;03;C01;INDICE;303.95861663;M
2000-12;P;06;03;C01;INDICE;222.182928386;M
2001-01;P;04;03;C01;INDICE;182.488662224;M
2001-01;P;05;03;C01;INDICE;151.854150038;M
2001-01;P;06;03;C01;INDICE;196.634024701;M
2001-02;P;04;03;C01;INDICE;125.285428942;M
2001-02;P;05;03;C01;INDICE;146.496764062;M
2001-02;P;06;03;C01;INDICE;115.0994323;M
2001-03;P;04;03;C01;INDICE;144.964039166;M
2001-03;P;05;03;C01;INDICE;174.13720767;M
2001-03;P;06;03;C01;INDICE;129.889316577;M
2001-04;P;04;03;C01;INDICE;145.325048916;M
2001-04;P;05;03;C01;INDICE;165.440818347;M
2001-04;P;06;03;C01;INDICE;136.30418688;M
2001-05;P;04;03;C01;INDICE;145.194802536;M
2001-05;P;05;03;C01;INDICE;163.26682496;M
2001-05;P;06;03;C01;INDICE;136.778980612;M
2001-06;P;04;03;C01;INDICE;145.203946494;M
2001-06;P;05;03;C01;INDICE;164.161597038;M
2001-06;P;06;03;C01;INDICE;135.851798851;M
2001-07;P;04;03;C01;INDICE;174.840170542;M
2001-07;P;05;03;C01;INDICE;180.395637377;M
2001-07;P;06;03;C01;INDICE;172.05291456;M
2001-08;P;04;03;C01;INDICE;157.544439582;M
2001-08;P;05;03;C01;INDICE;184.795363159;M
2001-08;P;06;03;C01;INDICE;143.591880572;M
2001-09;P;04;03;C01;INDICE;149.375755796;M
2001-09;P;05;03;C01;INDICE;167.247898359;M
2001-09;P;06;03;C01;INDICE;141.164045126;M
2001-10;P;04;03;C01;INDICE;155.048170753;M
2001-10;P;05;03;C01;INDICE;173.798288913;M
2001-10;P;06;03;C01;INDICE;145.326942662;M
2001-11;P;04;03;C01;INDICE;155.498714155;M
2001-11;P;05;03;C01;INDICE;165.29357842;M
2001-11;P;06;03;C01;INDICE;150.11106893;M
2001-12;P;04;03;C01;INDICE;247.407699594;M
2001-12;P;05;03;C01;INDICE;281.444995129;M
2001-12;P;06;03;C01;INDICE;230.316776563;M
2002-01;P;04;03;C01;INDICE;174.313019529;M
2002-01;P;05;03;C01;INDICE;146.843851414;M
2002-01;P;06;03;C01;INDICE;187.65568569;M
2002-02;P;04;03;C01;INDICE;121.316962804;M
2002-02;P;05;03;C01;INDICE;137.642954777;M
2002-02;P;06;03;C01;INDICE;112.870694465;M
2002-03;P;04;03;C01;INDICE;141.503874928;M
2002-03;P;05;03;C01;INDICE;165.087447707;M
2002-03;P;06;03;C01;INDICE;130.727824092;M
2002-04;P;04;03;C01;INDICE;140.613966124;M
2002-04;P;05;03;C01;INDICE;158.964151775;M
2002-04;P;06;03;C01;INDICE;129.989129624;M
2002-05;P;04;03;C01;INDICE;148.074969568;M
2002-05;P;05;03;C01;INDICE;157.675104095;M
2002-05;P;06;03;C01;INDICE;142.54667938;M
2002-06;P;04;03;C01;INDICE;140.341849139;M
2002-06;P;05;03;C01;INDICE;156.015751679;M
2002-06;P;06;03;C01;INDICE;132.956141648;M
2002-07;P;04;03;C01;INDICE;179.843018132;M
2002-07;P;05;03;C01;INDICE;178.034677598;M
2002-07;P;06;03;C01;INDICE;179.710987756;M
2002-08;P;04;03;C01;INDICE;160.369197913;M
2002-08;P;05;03;C01;INDICE;179.230477122;M
2002-08;P;06;03;C01;INDICE;150.040180733;M
2002-09;P;04;03;C01;INDICE;156.747366546;M
2002-09;P;05;03;C01;INDICE;160.519238661;M
2002-09;P;06;03;C01;INDICE;153.795936239;M
2002-10;P;04;03;C01;INDICE;152.454191814;M
2002-10;P;05;03;C01;INDICE;162.339577811;M
2002-10;P;06;03;C01;INDICE;147.492292829;M
2002-11;P;04;03;C01;INDICE;157.141608862;M
2002-11;P;05;03;C01;INDICE;159.853206577;M
2002-11;P;06;03;C01;INDICE;155.326356354;M
2002-12;P;04;03;C01;INDICE;244.288327968;M
2002-12;P;05;03;C01;INDICE;264.420978407;M
2002-12;P;06;03;C01;INDICE;234.811097893;M
2003-01;P;04;03;C01;INDICE;179.548455083;M
2003-01;P;05;03;C01;INDICE;137.08346953;M
2003-01;P;06;03;C01;INDICE;199.602367975;M
2003-02;P;04;03;C01;INDICE;122.542992993;M
2003-02;P;05;03;C01;INDICE;129.269171298;M
2003-02;P;06;03;C01;INDICE;118.573189203;M
2003-03;P;04;03;C01;INDICE;136.694825614;M
2003-03;P;05;03;C01;INDICE;152.989251091;M
2003-03;P;06;03;C01;INDICE;127.180011889;M
2003-04;P;04;03;C01;INDICE;143.160101223;M
2003-04;P;05;03;C01;INDICE;150.833731795;M
2003-04;P;06;03;C01;INDICE;140.312907176;M
2003-05;P;04;03;C01;INDICE;148.78643902;M
2003-05;P;05;03;C01;INDICE;146.716197419;M
2003-05;P;06;03;C01;INDICE;149.748139224;M
2003-06;P;04;03;C01;INDICE;148.665246483;M
2003-06;P;05;03;C01;INDICE;151.320376639;M
2003-06;P;06;03;C01;INDICE;146.402674867;M
2003-07;P;04;03;C01;INDICE;180.072135023;M
2003-07;P;05;03;C01;INDICE;168.491506012;M
2003-07;P;06;03;C01;INDICE;185.519171489;M
2003-08;P;04;03;C01;INDICE;162.734434071;M
2003-08;P;05;03;C01;INDICE;174.72421371;M
2003-08;P;06;03;C01;INDICE;155.920246939;M
2003-09;P;04;03;C01;INDICE;150.776232614;M
2003-09;P;05;03;C01;INDICE;150.420459699;M
2003-09;P;06;03;C01;INDICE;149.940175905;M
2003-10;P;04;03;C01;INDICE;159.351220914;M
2003-10;P;05;03;C01;INDICE;156.475248782;M
2003-10;P;06;03;C01;INDICE;159.592681172;M
2003-11;P;04;03;C01;INDICE;158.942017667;M
2003-11;P;05;03;C01;INDICE;153.141591697;M
2003-11;P;06;03;C01;INDICE;161.898992301;M
2003-12;P;04;03;C01;INDICE;255.631042194;M
2003-12;P;05;03;C01;INDICE;255.246849602;M
2003-12;P;06;03;C01;INDICE;254.611949642;M
2004-01;P;04;03;C01;INDICE;180.776147772;M
2004-01;P;05;03;C01;INDICE;133.187109968;M
2004-01;P;06;03;C01;INDICE;204.744166646;M
2004-02;P;04;03;C01;INDICE;121.60049191;M
2004-02;P;05;03;C01;INDICE;119.90449881;M
2004-02;P;06;03;C01;INDICE;121.977925882;M
2004-03;P;04;03;C01;INDICE;143.321102574;M
2004-03;P;05;03;C01;INDICE;149.605085237;M
2004-03;P;06;03;C01;INDICE;137.964422501;M
2004-04;P;04;03;C01;INDICE;143.38272155;M
2004-04;P;05;03;C01;INDICE;142.47992982;M
2004-04;P;06;03;C01;INDICE;144.101162076;M
2004-05;P;04;03;C01;INDICE;143.437113156;M
2004-05;P;05;03;C01;INDICE;137.756119778;M
2004-05;P;06;03;C01;INDICE;145.886039103;M
2004-06;P;04;03;C01;INDICE;154.582418852;M
2004-06;P;05;03;C01;INDICE;145.777577611;M
2004-06;P;06;03;C01;INDICE;158.542445611;M
2004-07;P;04;03;C01;INDICE;183.195944198;M
2004-07;P;05;03;C01;INDICE;164.965927268;M
2004-07;P;06;03;C01;INDICE;191.602298718;M
2004-08;P;04;03;C01;INDICE;159.998752462;M
2004-08;P;05;03;C01;INDICE;164.520966097;M
2004-08;P;06;03;C01;INDICE;156.774532431;M
2004-09;P;04;03;C01;INDICE;150.912795372;M
2004-09;P;05;03;C01;INDICE;146.539916428;M
2004-09;P;06;03;C01;INDICE;152.352705578;M
2004-10;P;04;03;C01;INDICE;156.491359292;M
2004-10;P;05;03;C01;INDICE;156.304597662;M
2004-10;P;06;03;C01;INDICE;156.120064814;M
2004-11;P;04;03;C01;INDICE;160.342494485;M
2004-11;P;05;03;C01;INDICE;151.602233949;M
2004-11;P;06;03;C01;INDICE;163.881315333;M
2004-12;P;04;03;C01;INDICE;258.498346475;M
2004-12;P;05;03;C01;INDICE;256.398493465;M
2004-12;P;06;03;C01;INDICE;257.949187454;M
2005-01;P;04;03;C01;INDICE;188.380798775;M
2005-01;P;05;03;C01;INDICE;132.369107298;M
2005-01;P;06;03;C01;INDICE;216.46786077;M
2005-02;P;04;03;C01;INDICE;127.624565487;M
2005-02;P;05;03;C01;INDICE;122.548810034;M
2005-02;P;06;03;C01;INDICE;129.363354449;M
2005-03;P;04;03;C01;INDICE;146.06505075;M
2005-03;P;05;03;C01;INDICE;148.166770266;M
2005-03;P;06;03;C01;INDICE;145.663190744;M
2005-04;P;04;03;C01;INDICE;147.060002252;M
2005-04;P;05;03;C01;INDICE;140.089180717;M
2005-04;P;06;03;C01;INDICE;149.070519808;M
2005-05;P;04;03;C01;INDICE;146.528552357;M
2005-05;P;05;03;C01;INDICE;136.120328424;M
2005-05;P;06;03;C01;INDICE;150.749254971;M
2005-06;P;04;03;C01;INDICE;152.655048798;M
2005-06;P;05;03;C01;INDICE;141.127677989;M
2005-06;P;06;03;C01;INDICE;157.778529412;M
2005-07;P;04;03;C01;INDICE;180.818379361;M
2005-07;P;05;03;C01;INDICE;159.904636472;M
2005-07;P;06;03;C01;INDICE;190.750039599;M
2005-08;P;04;03;C01;INDICE;156.516180585;M
2005-08;P;05;03;C01;INDICE;162.897121378;M
2005-08;P;06;03;C01;INDICE;152.166862227;M
2005-09;P;04;03;C01;INDICE;148.916867876;M
2005-09;P;05;03;C01;INDICE;143.872485827;M
2005-09;P;06;03;C01;INDICE;150.464592862;M
2005-10;P;04;03;C01;INDICE;156.971841165;M
2005-10;P;05;03;C01;INDICE;157.033174238;M
2005-10;P;06;03;C01;INDICE;156.507127686;M
2005-11;P;04;03;C01;INDICE;152.920825307;M
2005-11;P;05;03;C01;INDICE;145.120681938;M
2005-11;P;06;03;C01;INDICE;156.40593141;M
2005-12;P;04;03;C01;INDICE;254.483146908;M
2005-12;P;05;03;C01;INDICE;242.394724857;M
2005-12;P;06;03;C01;INDICE;258.24924531;M
2006-01;P;04;03;C01;INDICE;189.149233407;M
2006-01;P;05;03;C01;INDICE;137.061586014;M
2006-01;P;06;03;C01;INDICE;214.506527679;M
2006-02;P;04;03;C01;INDICE;124.49496211;M
2006-02;P;05;03;C01;INDICE;123.18884444;M
2006-02;P;06;03;C01;INDICE;124.306425153;M
2006-03;P;04;03;C01;INDICE;139.993728004;M
2006-03;P;05;03;C01;INDICE;142.187630332;M
2006-03;P;06;03;C01;INDICE;136.429178286;M
2006-04;P;04;03;C01;INDICE;140.615214235;M
2006-04;P;05;03;C01;INDICE;139.533916666;M
2006-04;P;06;03;C01;INDICE;142.45517601;M
2006-05;P;04;03;C01;INDICE;144.35267055;M
2006-05;P;05;03;C01;INDICE;138.22325925;M
2006-05;P;06;03;C01;INDICE;146.433626277;M
2006-06;P;04;03;C01;INDICE;143.431995977;M
2006-06;P;05;03;C01;INDICE;137.937789682;M
2006-06;P;06;03;C01;INDICE;145.238586903;M
2006-07;P;04;03;C01;INDICE;177.394923001;M
2006-07;P;05;03;C01;INDICE;162.015280551;M
2006-07;P;06;03;C01;INDICE;184.435518359;M
2006-08;P;04;03;C01;INDICE;158.697266593;M
2006-08;P;05;03;C01;INDICE;164.58636898;M
2006-08;P;06;03;C01;INDICE;155.192966317;M
2006-09;P;04;03;C01;INDICE;144.768383137;M
2006-09;P;05;03;C01;INDICE;142.806966054;M
2006-09;P;06;03;C01;INDICE;145.197127155;M
2006-10;P;04;03;C01;INDICE;148.690237164;M
2006-10;P;05;03;C01;INDICE;146.329353056;M
2006-10;P;06;03;C01;INDICE;148.843299857;M
2006-11;P;04;03;C01;INDICE;152.316277299;M
2006-11;P;05;03;C01;INDICE;146.09483103;M
2006-11;P;06;03;C01;INDICE;154.689037654;M
2006-12;P;04;03;C01;INDICE;249.701917622;M
2006-12;P;05;03;C01;INDICE;236.851097061;M
2006-12;P;06;03;C01;INDICE;254.707130182;M
2007-01;P;04;03;C01;INDICE;179.673704534;M
2007-01;P;05;03;C01;INDICE;129.647914242;M
2007-01;P;06;03;C01;INDICE;206.454008119;M
2007-02;P;04;03;C01;INDICE;124.295629539;M
2007-02;P;05;03;C01;INDICE;121.560993456;M
2007-02;P;06;03;C01;INDICE;125.354360923;M
2007-03;P;04;03;C01;INDICE;147.131770089;M
2007-03;P;05;03;C01;INDICE;145.862009509;M
2007-03;P;06;03;C01;INDICE;146.524141236;M
