TEMPORAL;TERRITORIO_1;TERRITORIO;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
2015;6603;18;00;66;;24156.0;A
2015;6603;18;00;NC000;;208.0;A
2015;6603;18;00;00;;30577.0;A
2015;6603;21;00;11;;3.0;A
2015;6603;21;00;14;;2.0;A
2015;6603;21;00;18;;1.0;A
2015;6603;21;00;21;;555.0;A
2015;6603;21;00;23;;3.0;A
2015;6603;21;00;29;;1.0;A
2015;6603;21;00;41;;16.0;A
2015;6603;21;00;C01;;581.0;A
2015;6603;21;00;C02;;47.0;A
2015;6603;21;00;66;;1500.0;A
2015;6603;21;00;NC000;;5.0;A
2015;6603;21;00;00;;2133.0;A
2015;6603;23;00;04;;2.0;A
2015;6603;23;00;11;;2.0;A
2015;6603;23;00;14;;6.0;A
2015;6603;23;00;18;;17.0;A
2015;6603;23;00;21;;1.0;A
2015;6603;23;00;23;;1117.0;A
2015;6603;23;00;29;;4.0;A
2015;6603;23;00;41;;1.0;A
2015;6603;23;00;C01;;1150.0;A
2015;6603;23;00;C02;;71.0;A
2015;6603;23;00;66;;3820.0;A
2015;6603;23;00;NC000;;28.0;A
2015;6603;23;00;00;;5069.0;A
2015;6603;29;00;04;;19.0;A
2015;6603;29;00;11;;48.0;A
2015;6603;29;00;14;;57.0;A
2015;6603;29;00;18;;66.0;A
2015;6603;29;00;21;;4.0;A
2015;6603;29;00;23;;25.0;A
2015;6603;29;00;29;;4160.0;A
2015;6603;29;00;41;;55.0;A
2015;6603;29;00;C01;;4434.0;A
2015;6603;29;00;C02;;624.0;A
2015;6603;29;00;66;;19766.0;A
2015;6603;29;00;NC000;;118.0;A
2015;6603;29;00;00;;24942.0;A
2015;6603;41;00;04;;18.0;A
2015;6603;41;00;11;;97.0;A
2015;6603;41;00;14;;37.0;A
2015;6603;41;00;18;;43.0;A
2015;6603;41;00;21;;55.0;A
2015;6603;41;00;23;;25.0;A
2015;6603;41;00;29;;31.0;A
2015;6603;41;00;41;;3626.0;A
2015;6603;41;00;C01;;3932.0;A
2015;6603;41;00;C02;;420.0;A
2015;6603;41;00;66;;9277.0;A
2015;6603;41;00;NC000;;82.0;A
2015;6603;41;00;00;;13711.0;A
2015;6604;;00;04;;47.0;A
2015;6604;;00;11;;230.0;A
2015;6604;;00;14;;113.0;A
2015;6604;;00;18;;224.0;A
2015;6604;;00;21;;40.0;A
2015;6604;;00;23;;82.0;A
2015;6604;;00;29;;350.0;A
2015;6604;;00;41;;288.0;A
2015;6604;;00;C01;;1374.0;A
2015;6604;;00;C02;;309.0;A
2015;6604;;00;66;;1363.0;A
2015;6604;;00;NC000;;3.0;A
2015;6604;;00;00;;3049.0;A
2015;6604;04;00;04;;42.0;A
2015;6604;04;00;18;;6.0;A
2015;6604;04;00;21;;1.0;A
2015;6604;04;00;23;;1.0;A
2015;6604;04;00;29;;1.0;A
2015;6604;04;00;C01;;51.0;A
2015;6604;04;00;C02;;22.0;A
2015;6604;04;00;66;;43.0;A
2015;6604;04;00;00;;116.0;A
2015;6604;11;00;11;;203.0;A
2015;6604;11;00;18;;5.0;A
2015;6604;11;00;21;;2.0;A
2015;6604;11;00;29;;5.0;A
2015;6604;11;00;41;;9.0;A
2015;6604;11;00;C01;;224.0;A
2015;6604;11;00;C02;;33.0;A
2015;6604;11;00;66;;161.0;A
2015;6604;11;00;00;;418.0;A
2015;6604;14;00;14;;93.0;A
2015;6604;14;00;18;;5.0;A
2015;6604;14;00;29;;1.0;A
2015;6604;14;00;41;;5.0;A
2015;6604;14;00;C01;;104.0;A
2015;6604;14;00;C02;;13.0;A
2015;6604;14;00;66;;43.0;A
2015;6604;14;00;00;;160.0;A
2015;6604;18;00;04;;2.0;A
2015;6604;18;00;11;;3.0;A
2015;6604;18;00;14;;1.0;A
2015;6604;18;00;18;;185.0;A
2015;6604;18;00;21;;2.0;A
2015;6604;18;00;23;;5.0;A
2015;6604;18;00;29;;3.0;A
2015;6604;18;00;41;;3.0;A
2015;6604;18;00;C01;;204.0;A
2015;6604;18;00;C02;;38.0;A
2015;6604;18;00;66;;286.0;A
2015;6604;18;00;NC000;;1.0;A
2015;6604;18;00;00;;529.0;A
2015;6604;21;00;11;;1.0;A
2015;6604;21;00;14;;1.0;A
2015;6604;21;00;21;;26.0;A
2015;6604;21;00;23;;1.0;A
2015;6604;21;00;29;;1.0;A
2015;6604;21;00;41;;4.0;A
2015;6604;21;00;C01;;34.0;A
2015;6604;21;00;C02;;13.0;A
2015;6604;21;00;66;;24.0;A
2015;6604;21;00;00;;71.0;A
2015;6604;23;00;18;;1.0;A
2015;6604;23;00;23;;61.0;A
2015;6604;23;00;C01;;62.0;A
2015;6604;23;00;C02;;8.0;A
2015;6604;23;00;66;;66.0;A
2015;6604;23;00;00;;136.0;A
2015;6604;29;00;11;;12.0;A
2015;6604;29;00;14;;13.0;A
2015;6604;29;00;18;;15.0;A
2015;6604;29;00;21;;1.0;A
2015;6604;29;00;23;;9.0;A
2015;6604;29;00;29;;329.0;A
2015;6604;29;00;41;;9.0;A
2015;6604;29;00;C01;;388.0;A
2015;6604;29;00;C02;;116.0;A
2015;6604;29;00;66;;520.0;A
2015;6604;29;00;NC000;;1.0;A
2015;6604;29;00;00;;1025.0;A
2015;6604;41;00;04;;3.0;A
2015;6604;41;00;11;;11.0;A
2015;6604;41;00;14;;5.0;A
2015;6604;41;00;18;;7.0;A
2015;6604;41;00;21;;8.0;A
2015;6604;41;00;23;;5.0;A
2015;6604;41;00;29;;10.0;A
2015;6604;41;00;41;;258.0;A
2015;6604;41;00;C01;;307.0;A
2015;6604;41;00;C02;;66.0;A
2015;6604;41;00;66;;220.0;A
2015;6604;41;00;NC000;;1.0;A
2015;6604;41;00;00;;594.0;A
2015;6605;;00;04;;38.0;A
2015;6605;;00;11;;407.0;A
2015;6605;;00;14;;322.0;A
2015;6605;;00;18;;145.0;A
2015;6605;;00;21;;37.0;A
2015;6605;;00;23;;127.0;A
2015;6605;;00;29;;334.0;A
2015;6605;;00;41;;238.0;A
2015;6605;;00;C01;;1648.0;A
2015;6605;;00;C02;;122.0;A
2015;6605;;00;66;;1095.0;A
2015;6605;;00;NC000;;33.0;A
2015;6605;;00;00;;2898.0;A
2015;6605;04;00;04;;37.0;A
2015;6605;04;00;11;;1.0;A
2015;6605;04;00;18;;1.0;A
2015;6605;04;00;C01;;39.0;A
2015;6605;04;00;66;;36.0;A
2015;6605;04;00;NC000;;1.0;A
2015;6605;04;00;00;;76.0;A
2015;6605;11;00;11;;394.0;A
2015;6605;11;00;14;;2.0;A
2015;6605;11;00;18;;2.0;A
2015;6605;11;00;21;;1.0;A
2015;6605;11;00;29;;13.0;A
2015;6605;11;00;41;;6.0;A
2015;6605;11;00;C01;;418.0;A
2015;6605;11;00;C02;;29.0;A
2015;6605;11;00;66;;259.0;A
2015;6605;11;00;NC000;;9.0;A
2015;6605;11;00;00;;715.0;A
2015;6605;14;00;11;;1.0;A
2015;6605;14;00;14;;307.0;A
2015;6605;14;00;18;;2.0;A
2015;6605;14;00;21;;1.0;A
2015;6605;14;00;23;;1.0;A
2015;6605;14;00;29;;3.0;A
2015;6605;14;00;41;;5.0;A
2015;6605;14;00;C01;;320.0;A
2015;6605;14;00;C02;;9.0;A
2015;6605;14;00;66;;196.0;A
2015;6605;14;00;NC000;;3.0;A
2015;6605;14;00;00;;528.0;A
2015;6605;18;00;04;;1.0;A
2015;6605;18;00;18;;134.0;A
2015;6605;18;00;29;;1.0;A
2015;6605;18;00;41;;1.0;A
2015;6605;18;00;C01;;137.0;A
2015;6605;18;00;C02;;17.0;A
2015;6605;18;00;66;;99.0;A
2015;6605;18;00;NC000;;4.0;A
2015;6605;18;00;00;;257.0;A
2015;6605;21;00;21;;33.0;A
2015;6605;21;00;41;;4.0;A
2015;6605;21;00;C01;;37.0;A
2015;6605;21;00;C02;;6.0;A
2015;6605;21;00;66;;15.0;A
2015;6605;21;00;00;;58.0;A
2015;6605;23;00;18;;1.0;A
2015;6605;23;00;23;;123.0;A
2015;6605;23;00;C01;;124.0;A
2015;6605;23;00;C02;;3.0;A
2015;6605;23;00;66;;73.0;A
2015;6605;23;00;NC000;;4.0;A
2015;6605;23;00;00;;204.0;A
2015;6605;29;00;11;;6.0;A
2015;6605;29;00;14;;7.0;A
2015;6605;29;00;18;;2.0;A
2015;6605;29;00;23;;2.0;A
2015;6605;29;00;29;;317.0;A
2015;6605;29;00;41;;8.0;A
2015;6605;29;00;C01;;342.0;A
2015;6605;29;00;C02;;42.0;A
2015;6605;29;00;66;;264.0;A
2015;6605;29;00;NC000;;10.0;A
2015;6605;29;00;00;;658.0;A
2015;6605;41;00;11;;5.0;A
2015;6605;41;00;14;;6.0;A
2015;6605;41;00;18;;3.0;A
2015;6605;41;00;21;;2.0;A
2015;6605;41;00;23;;1.0;A
2015;6605;41;00;41;;214.0;A
2015;6605;41;00;C01;;231.0;A
2015;6605;41;00;C02;;16.0;A
2015;6605;41;00;66;;153.0;A
2015;6605;41;00;NC000;;2.0;A
2015;6605;41;00;00;;402.0;A
2016;66;;00;04;;11207.0;A
2016;66;;00;11;;13576.0;A
2016;66;;00;14;;9357.0;A
2016;66;;00;18;;16883.0;A
2016;66;;00;21;;3475.0;A
2016;66;;00;23;;6211.0;A
2016;66;;00;29;;16153.0;A
2016;66;;00;41;;15326.0;A
2016;66;;00;C01;;92188.0;A
2016;66;;00;C02;;8400.0;A
2016;66;;00;66;;162463.0;A
2016;66;;00;NC000;;1334.0;A
2016;66;;00;00;;264385.0;A
2016;66;04;00;04;;10964.0;A
2016;66;04;00;11;;27.0;A
2016;66;04;00;14;;29.0;A
2016;66;04;00;18;;189.0;A
2016;66;04;00;21;;9.0;A
2016;66;04;00;23;;30.0;A
2016;66;04;00;29;;38.0;A
2016;66;04;00;41;;29.0;A
2016;66;04;00;C01;;11315.0;A
2016;66;04;00;C02;;756.0;A
2016;66;04;00;66;;31452.0;A
2016;66;04;00;NC000;;214.0;A
2016;66;04;00;00;;43737.0;A
2016;66;11;00;04;;17.0;A
2016;66;11;00;11;;12641.0;A
2016;66;11;00;14;;59.0;A
2016;66;11;00;18;;75.0;A
2016;66;11;00;21;;35.0;A
2016;66;11;00;23;;46.0;A
2016;66;11;00;29;;194.0;A
2016;66;11;00;41;;340.0;A
2016;66;11;00;C01;;13407.0;A
2016;66;11;00;C02;;1174.0;A
2016;66;11;00;66;;16404.0;A
2016;66;11;00;NC000;;150.0;A
2016;66;11;00;00;;31135.0;A
2016;66;14;00;04;;15.0;A
2016;66;14;00;11;;26.0;A
2016;66;14;00;14;;8680.0;A
2016;66;14;00;18;;59.0;A
2016;66;14;00;21;;7.0;A
2016;66;14;00;23;;55.0;A
2016;66;14;00;29;;38.0;A
2016;66;14;00;41;;109.0;A
2016;66;14;00;C01;;8989.0;A
2016;66;14;00;C02;;500.0;A
2016;66;14;00;66;;9948.0;A
2016;66;14;00;NC000;;100.0;A
2016;66;14;00;00;;19537.0;A
2016;66;18;00;04;;97.0;A
2016;66;18;00;11;;67.0;A
2016;66;18;00;14;;65.0;A
2016;66;18;00;18;;16054.0;A
2016;66;18;00;21;;15.0;A
2016;66;18;00;23;;178.0;A
2016;66;18;00;29;;113.0;A
2016;66;18;00;41;;87.0;A
2016;66;18;00;C01;;16676.0;A
2016;66;18;00;C02;;1117.0;A
2016;66;18;00;66;;35142.0;A
2016;66;18;00;NC000;;301.0;A
2016;66;18;00;00;;53236.0;A
2016;66;21;00;04;;1.0;A
2016;66;21;00;11;;33.0;A
2016;66;21;00;14;;16.0;A
2016;66;21;00;18;;8.0;A
2016;66;21;00;21;;3165.0;A
2016;66;21;00;23;;10.0;A
2016;66;21;00;29;;12.0;A
2016;66;21;00;41;;134.0;A
2016;66;21;00;C01;;3379.0;A
2016;66;21;00;C02;;269.0;A
2016;66;21;00;66;;4371.0;A
2016;66;21;00;NC000;;16.0;A
2016;66;21;00;00;;8035.0;A
2016;66;23;00;04;;9.0;A
2016;66;23;00;11;;10.0;A
2016;66;23;00;14;;34.0;A
2016;66;23;00;18;;83.0;A
2016;66;23;00;21;;3.0;A
2016;66;23;00;23;;5654.0;A
2016;66;23;00;29;;21.0;A
2016;66;23;00;41;;18.0;A
2016;66;23;00;C01;;5832.0;A
2016;66;23;00;C02;;339.0;A
2016;66;23;00;66;;7390.0;A
2016;66;23;00;NC000;;75.0;A
2016;66;23;00;00;;13636.0;A
2016;66;29;00;04;;58.0;A
2016;66;29;00;11;;402.0;A
2016;66;29;00;14;;285.0;A
2016;66;29;00;18;;288.0;A
2016;66;29;00;21;;20.0;A
2016;66;29;00;23;;139.0;A
2016;66;29;00;29;;15584.0;A
2016;66;29;00;41;;240.0;A
2016;66;29;00;C01;;17016.0;A
2016;66;29;00;C02;;2646.0;A
2016;66;29;00;66;;37650.0;A
2016;66;29;00;NC000;;284.0;A
2016;66;29;00;00;;57596.0;A
2016;66;41;00;04;;46.0;A
2016;66;41;00;11;;370.0;A
2016;66;41;00;14;;189.0;A
2016;66;41;00;18;;127.0;A
2016;66;41;00;21;;221.0;A
2016;66;41;00;23;;99.0;A
2016;66;41;00;29;;153.0;A
2016;66;41;00;41;;14369.0;A
2016;66;41;00;C01;;15574.0;A
2016;66;41;00;C02;;1599.0;A
2016;66;41;00;66;;20106.0;A
2016;66;41;00;NC000;;194.0;A
2016;66;41;00;00;;37473.0;A
2016;6601;;00;04;;5993.0;A
2016;6601;;00;11;;9423.0;A
2016;6601;;00;14;;7187.0;A
2016;6601;;00;18;;10153.0;A
2016;6601;;00;21;;2699.0;A
2016;6601;;00;23;;4665.0;A
2016;6601;;00;29;;10581.0;A
2016;6601;;00;41;;10334.0;A
2016;6601;;00;C01;;61035.0;A
2016;6601;;00;C02;;5422.0;A
2016;6601;;00;66;;57329.0;A
2016;6601;;00;NC000;;798.0;A
2016;6601;;00;00;;124584.0;A
2016;6601;04;00;04;;5839.0;A
2016;6601;04;00;11;;23.0;A
2016;6601;04;00;14;;22.0;A
2016;6601;04;00;18;;122.0;A
2016;6601;04;00;21;;6.0;A
2016;6601;04;00;23;;25.0;A
2016;6601;04;00;29;;27.0;A
2016;6601;04;00;41;;21.0;A
2016;6601;04;00;C01;;6085.0;A
2016;6601;04;00;C02;;549.0;A
2016;6601;04;00;66;;5494.0;A
2016;6601;04;00;NC000;;71.0;A
2016;6601;04;00;00;;12199.0;A
2016;6601;11;00;04;;10.0;A
2016;6601;11;00;11;;8764.0;A
2016;6601;11;00;14;;37.0;A
2016;6601;11;00;18;;46.0;A
2016;6601;11;00;21;;20.0;A
2016;6601;11;00;23;;35.0;A
2016;6601;11;00;29;;146.0;A
2016;6601;11;00;41;;216.0;A
2016;6601;11;00;C01;;9274.0;A
2016;6601;11;00;C02;;754.0;A
2016;6601;11;00;66;;7855.0;A
2016;6601;11;00;NC000;;122.0;A
2016;6601;11;00;00;;18005.0;A
2016;6601;14;00;04;;12.0;A
2016;6601;14;00;11;;17.0;A
2016;6601;14;00;14;;6727.0;A
2016;6601;14;00;18;;36.0;A
2016;6601;14;00;21;;5.0;A
2016;6601;14;00;23;;49.0;A
2016;6601;14;00;29;;23.0;A
2016;6601;14;00;41;;70.0;A
2016;6601;14;00;C01;;6939.0;A
2016;6601;14;00;C02;;378.0;A
2016;6601;14;00;66;;5796.0;A
2016;6601;14;00;NC000;;85.0;A
2016;6601;14;00;00;;13198.0;A
2016;6601;18;00;04;;66.0;A
2016;6601;18;00;11;;49.0;A
2016;6601;18;00;14;;45.0;A
2016;6601;18;00;18;;9626.0;A
2016;6601;18;00;21;;8.0;A
2016;6601;18;00;23;;118.0;A
2016;6601;18;00;29;;83.0;A
2016;6601;18;00;41;;58.0;A
2016;6601;18;00;C01;;10053.0;A
2016;6601;18;00;C02;;750.0;A
2016;6601;18;00;66;;8614.0;A
2016;6601;18;00;NC000;;147.0;A
2016;6601;18;00;00;;19564.0;A
2016;6601;21;00;04;;1.0;A
2016;6601;21;00;11;;26.0;A
2016;6601;21;00;14;;9.0;A
2016;6601;21;00;18;;4.0;A
2016;6601;21;00;21;;2507.0;A
2016;6601;21;00;23;;8.0;A
2016;6601;21;00;29;;9.0;A
2016;6601;21;00;41;;111.0;A
2016;6601;21;00;C01;;2675.0;A
2016;6601;21;00;C02;;190.0;A
2016;6601;21;00;66;;2687.0;A
2016;6601;21;00;NC000;;14.0;A
2016;6601;21;00;00;;5566.0;A
2016;6601;23;00;04;;6.0;A
2016;6601;23;00;11;;7.0;A
2016;6601;23;00;14;;26.0;A
2016;6601;23;00;18;;59.0;A
2016;6601;23;00;21;;2.0;A
2016;6601;23;00;23;;4269.0;A
2016;6601;23;00;29;;17.0;A
2016;6601;23;00;41;;15.0;A
2016;6601;23;00;C01;;4401.0;A
2016;6601;23;00;C02;;231.0;A
2016;6601;23;00;66;;3118.0;A
2016;6601;23;00;NC000;;56.0;A
2016;6601;23;00;00;;7806.0;A
2016;6601;29;00;04;;33.0;A
2016;6601;29;00;11;;306.0;A
2016;6601;29;00;14;;193.0;A
2016;6601;29;00;18;;193.0;A
2016;6601;29;00;21;;13.0;A
2016;6601;29;00;23;;96.0;A
2016;6601;29;00;29;;10177.0;A
2016;6601;29;00;41;;162.0;A
2016;6601;29;00;C01;;11173.0;A
2016;6601;29;00;C02;;1613.0;A
2016;6601;29;00;66;;14309.0;A
2016;6601;29;00;NC000;;171.0;A
2016;6601;29;00;00;;27266.0;A
2016;6601;41;00;04;;26.0;A
2016;6601;41;00;11;;231.0;A
2016;6601;41;00;14;;128.0;A
2016;6601;41;00;18;;67.0;A
2016;6601;41;00;21;;138.0;A
2016;6601;41;00;23;;65.0;A
2016;6601;41;00;29;;99.0;A
2016;6601;41;00;41;;9681.0;A
2016;6601;41;00;C01;;10435.0;A
2016;6601;41;00;C02;;957.0;A
2016;6601;41;00;66;;9456.0;A
2016;6601;41;00;NC000;;132.0;A
2016;6601;41;00;00;;20980.0;A
2016;6602;;00;04;;86.0;A
2016;6602;;00;11;;202.0;A
2016;6602;;00;14;;76.0;A
2016;6602;;00;18;;190.0;A
2016;6602;;00;21;;40.0;A
2016;6602;;00;23;;48.0;A
2016;6602;;00;29;;332.0;A
2016;6602;;00;41;;198.0;A
2016;6602;;00;C01;;1172.0;A
2016;6602;;00;C02;;393.0;A
2016;6602;;00;66;;2347.0;A
2016;6602;;00;NC000;;17.0;A
2016;6602;;00;00;;3929.0;A
2016;6602;04;00;04;;81.0;A
2016;6602;04;00;11;;1.0;A
2016;6602;04;00;18;;2.0;A
2016;6602;04;00;23;;1.0;A
2016;6602;04;00;29;;1.0;A
2016;6602;04;00;41;;2.0;A
2016;6602;04;00;C01;;88.0;A
2016;6602;04;00;C02;;14.0;A
2016;6602;04;00;66;;113.0;A
2016;6602;04;00;NC000;;1.0;A
2016;6602;04;00;00;;216.0;A
2016;6602;11;00;11;;175.0;A
2016;6602;11;00;14;;1.0;A
2016;6602;11;00;18;;5.0;A
2016;6602;11;00;21;;3.0;A
2016;6602;11;00;23;;2.0;A
2016;6602;11;00;29;;4.0;A
2016;6602;11;00;41;;10.0;A
2016;6602;11;00;C01;;200.0;A
2016;6602;11;00;C02;;74.0;A
2016;6602;11;00;66;;434.0;A
2016;6602;11;00;NC000;;2.0;A
2016;6602;11;00;00;;710.0;A
2016;6602;14;00;04;;1.0;A
2016;6602;14;00;11;;4.0;A
2016;6602;14;00;14;;61.0;A
2016;6602;14;00;18;;3.0;A
2016;6602;14;00;41;;3.0;A
2016;6602;14;00;C01;;72.0;A
2016;6602;14;00;C02;;15.0;A
2016;6602;14;00;66;;69.0;A
2016;6602;14;00;NC000;;2.0;A
2016;6602;14;00;00;;158.0;A
2016;6602;18;00;04;;3.0;A
2016;6602;18;00;11;;3.0;A
2016;6602;18;00;14;;2.0;A
2016;6602;18;00;18;;162.0;A
2016;6602;18;00;23;;6.0;A
2016;6602;18;00;29;;1.0;A
2016;6602;18;00;41;;4.0;A
2016;6602;18;00;C01;;181.0;A
2016;6602;18;00;C02;;42.0;A
2016;6602;18;00;66;;239.0;A
2016;6602;18;00;NC000;;1.0;A
2016;6602;18;00;00;;463.0;A
2016;6602;21;00;11;;2.0;A
2016;6602;21;00;14;;2.0;A
2016;6602;21;00;18;;2.0;A
2016;6602;21;00;21;;27.0;A
2016;6602;21;00;41;;3.0;A
2016;6602;21;00;C01;;36.0;A
2016;6602;21;00;C02;;9.0;A
2016;6602;21;00;66;;32.0;A
2016;6602;21;00;NC000;;1.0;A
2016;6602;21;00;00;;78.0;A
2016;6602;23;00;18;;2.0;A
2016;6602;23;00;23;;30.0;A
2016;6602;23;00;41;;1.0;A
2016;6602;23;00;C01;;33.0;A
2016;6602;23;00;C02;;22.0;A
2016;6602;23;00;66;;62.0;A
2016;6602;23;00;00;;117.0;A
2016;6602;29;00;04;;1.0;A
2016;6602;29;00;11;;11.0;A
2016;6602;29;00;14;;6.0;A
2016;6602;29;00;18;;9.0;A
2016;6602;29;00;23;;8.0;A
2016;6602;29;00;29;;320.0;A
2016;6602;29;00;41;;2.0;A
2016;6602;29;00;C01;;357.0;A
2016;6602;29;00;C02;;158.0;A
2016;6602;29;00;66;;1173.0;A
2016;6602;29;00;NC000;;8.0;A
2016;6602;29;00;00;;1696.0;A
2016;6602;41;00;11;;6.0;A
2016;6602;41;00;14;;4.0;A
2016;6602;41;00;18;;5.0;A
2016;6602;41;00;21;;10.0;A
2016;6602;41;00;23;;1.0;A
2016;6602;41;00;29;;6.0;A
2016;6602;41;00;41;;173.0;A
2016;6602;41;00;C01;;205.0;A
2016;6602;41;00;C02;;59.0;A
2016;6602;41;00;66;;225.0;A
2016;6602;41;00;NC000;;2.0;A
2016;6602;41;00;00;;491.0;A
2016;6603;;00;04;;5010.0;A
2016;6603;;00;11;;3247.0;A
2016;6603;;00;14;;1622.0;A
2016;6603;;00;18;;6158.0;A
2016;6603;;00;21;;648.0;A
2016;6603;;00;23;;1260.0;A
2016;6603;;00;29;;4489.0;A
2016;6603;;00;41;;4132.0;A
2016;6603;;00;C01;;26566.0;A
2016;6603;;00;C02;;2086.0;A
2016;6603;;00;66;;100189.0;A
2016;6603;;00;NC000;;484.0;A
2016;6603;;00;00;;129325.0;A
2016;6603;04;00;04;;4937.0;A
2016;6603;04;00;11;;2.0;A
2016;6603;04;00;14;;5.0;A
2016;6603;04;00;18;;58.0;A
2016;6603;04;00;21;;2.0;A
2016;6603;04;00;23;;4.0;A
2016;6603;04;00;29;;10.0;A
2016;6603;04;00;41;;5.0;A
2016;6603;04;00;C01;;5023.0;A
2016;6603;04;00;C02;;161.0;A
2016;6603;04;00;66;;25756.0;A
2016;6603;04;00;NC000;;141.0;A
2016;6603;04;00;00;;31081.0;A
2016;6603;11;00;04;;7.0;A
2016;6603;11;00;11;;3050.0;A
2016;6603;11;00;14;;18.0;A
2016;6603;11;00;18;;17.0;A
2016;6603;11;00;21;;8.0;A
2016;6603;11;00;23;;8.0;A
2016;6603;11;00;29;;26.0;A
2016;6603;11;00;41;;98.0;A
2016;6603;11;00;C01;;3232.0;A
2016;6603;11;00;C02;;275.0;A
2016;6603;11;00;66;;7668.0;A
2016;6603;11;00;NC000;;17.0;A
2016;6603;11;00;00;;11192.0;A
2016;6603;14;00;04;;2.0;A
2016;6603;14;00;11;;4.0;A
2016;6603;14;00;14;;1463.0;A
2016;6603;14;00;18;;11.0;A
2016;6603;14;00;21;;2.0;A
2016;6603;14;00;23;;4.0;A
2016;6603;14;00;29;;10.0;A
2016;6603;14;00;41;;25.0;A
2016;6603;14;00;C01;;1521.0;A
2016;6603;14;00;C02;;78.0;A
2016;6603;14;00;66;;3830.0;A
2016;6603;14;00;NC000;;10.0;A
2016;6603;14;00;00;;5439.0;A
2016;6603;18;00;04;;24.0;A
2016;6603;18;00;11;;12.0;A
2016;6603;18;00;14;;16.0;A
2016;6603;18;00;18;;5936.0;A
2016;6603;18;00;21;;5.0;A
2016;6603;18;00;23;;51.0;A
2016;6603;18;00;29;;24.0;A
2016;6603;18;00;41;;20.0;A
2016;6603;18;00;C01;;6088.0;A
2016;6603;18;00;C02;;261.0;A
2016;6603;18;00;66;;25900.0;A
2016;6603;18;00;NC000;;148.0;A
2016;6603;18;00;00;;32397.0;A
2016;6603;21;00;11;;4.0;A
2016;6603;21;00;14;;3.0;A
2016;6603;21;00;18;;2.0;A
2016;6603;21;00;21;;565.0;A
2016;6603;21;00;23;;1.0;A
2016;6603;21;00;29;;2.0;A
2016;6603;21;00;41;;12.0;A
2016;6603;21;00;C01;;589.0;A
2016;6603;21;00;C02;;50.0;A
2016;6603;21;00;66;;1614.0;A
2016;6603;21;00;NC000;;1.0;A
2016;6603;21;00;00;;2254.0;A
2016;6603;23;00;04;;3.0;A
2016;6603;23;00;11;;1.0;A
2016;6603;23;00;14;;6.0;A
2016;6603;23;00;18;;19.0;A
2016;6603;23;00;21;;1.0;A
2016;6603;23;00;23;;1146.0;A
2016;6603;23;00;29;;4.0;A
2016;6603;23;00;41;;1.0;A
2016;6603;23;00;C01;;1181.0;A
2016;6603;23;00;C02;;73.0;A
2016;6603;23;00;66;;4067.0;A
2016;6603;23;00;NC000;;16.0;A
2016;6603;23;00;00;;5337.0;A
2016;6603;29;00;04;;19.0;A
2016;6603;29;00;11;;60.0;A
2016;6603;29;00;14;;65.0;A
2016;6603;29;00;18;;69.0;A
2016;6603;29;00;21;;6.0;A
2016;6603;29;00;23;;18.0;A
2016;6603;29;00;29;;4375.0;A
2016;6603;29;00;41;;55.0;A
2016;6603;29;00;C01;;4667.0;A
2016;6603;29;00;C02;;707.0;A
2016;6603;29;00;66;;21330.0;A
2016;6603;29;00;NC000;;94.0;A
2016;6603;29;00;00;;26798.0;A
2016;6603;41;00;04;;18.0;A
2016;6603;41;00;11;;114.0;A
2016;6603;41;00;14;;46.0;A
2016;6603;41;00;18;;46.0;A
2016;6603;41;00;21;;59.0;A
2016;6603;41;00;23;;28.0;A
2016;6603;41;00;29;;38.0;A
2016;6603;41;00;41;;3916.0;A
2016;6603;41;00;C01;;4265.0;A
2016;6603;41;00;C02;;481.0;A
2016;6603;41;00;66;;10024.0;A
2016;6603;41;00;NC000;;57.0;A
2016;6603;41;00;00;;14827.0;A
2016;6604;;00;04;;76.0;A
2016;6604;;00;11;;289.0;A
2016;6604;;00;14;;149.0;A
2016;6604;;00;18;;235.0;A
2016;6604;;00;21;;48.0;A
2016;6604;;00;23;;111.0;A
2016;6604;;00;29;;404.0;A
2016;6604;;00;41;;403.0;A
2016;6604;;00;C01;;1715.0;A
2016;6604;;00;C02;;369.0;A
2016;6604;;00;66;;1474.0;A
2016;6604;;00;NC000;;3.0;A
2016;6604;;00;00;;3561.0;A
2016;6604;04;00;04;;66.0;A
2016;6604;04;00;14;;2.0;A
2016;6604;04;00;18;;6.0;A
2016;6604;04;00;21;;1.0;A
2016;6604;04;00;C01;;75.0;A
2016;6604;04;00;C02;;31.0;A
2016;6604;04;00;66;;54.0;A
2016;6604;04;00;00;;160.0;A
2016;6604;11;00;11;;250.0;A
2016;6604;11;00;14;;1.0;A
2016;6604;11;00;18;;5.0;A
2016;6604;11;00;21;;3.0;A
2016;6604;11;00;23;;1.0;A
2016;6604;11;00;29;;5.0;A
2016;6604;11;00;41;;10.0;A
2016;6604;11;00;C01;;275.0;A
2016;6604;11;00;C02;;42.0;A
2016;6604;11;00;66;;180.0;A
2016;6604;11;00;00;;497.0;A
2016;6604;14;00;14;;120.0;A
2016;6604;14;00;18;;7.0;A
2016;6604;14;00;23;;1.0;A
2016;6604;14;00;29;;2.0;A
2016;6604;14;00;41;;6.0;A
2016;6604;14;00;C01;;136.0;A
2016;6604;14;00;C02;;20.0;A
2016;6604;14;00;66;;54.0;A
