TEMPORAL;LUGARNACIMIEN;SEXO;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2012;45657;F;ES612;ANDALUCES;18.0;A
2012;45657;F;ES613;ANDALUCES;6.0;A
2012;45657;F;ES614;ANDALUCES;6.0;A
2012;45657;F;ES615;ANDALUCES;1384.0;A
2012;45657;F;ES616;ANDALUCES;3.0;A
2012;45657;F;ES617;ANDALUCES;7.0;A
2012;45657;F;ES618;ANDALUCES;97.0;A
2012;45657;F;ES61;ANDALUCES;1523.0;A
2012;45657;F;ES24;ANDALUCES;221.0;A
2012;45657;F;3676;ANDALUCES;1744.0;A
2012;45765;_T;ES611;ANDALUCES;23.0;A
2012;45765;_T;ES612;ANDALUCES;31.0;A
2012;45765;_T;ES613;ANDALUCES;43.0;A
2012;45765;_T;ES614;ANDALUCES;143.0;A
2012;45765;_T;ES615;ANDALUCES;6.0;A
2012;45765;_T;ES616;ANDALUCES;5062.0;A
2012;45765;_T;ES617;ANDALUCES;106.0;A
2012;45765;_T;ES618;ANDALUCES;66.0;A
2012;45765;_T;ES61;ANDALUCES;5480.0;A
2012;45765;_T;ES24;ANDALUCES;1910.0;A
2012;45765;_T;3676;ANDALUCES;7390.0;A
2012;45765;M;ES611;ANDALUCES;12.0;A
2012;45765;M;ES612;ANDALUCES;15.0;A
2012;45765;M;ES613;ANDALUCES;18.0;A
2012;45765;M;ES614;ANDALUCES;70.0;A
2012;45765;M;ES615;ANDALUCES;3.0;A
2012;45765;M;ES616;ANDALUCES;2470.0;A
2012;45765;M;ES617;ANDALUCES;50.0;A
2012;45765;M;ES618;ANDALUCES;35.0;A
2012;45765;M;ES61;ANDALUCES;2673.0;A
2012;45765;M;ES24;ANDALUCES;896.0;A
2012;45765;M;3676;ANDALUCES;3569.0;A
2012;45765;F;ES611;ANDALUCES;11.0;A
2012;45765;F;ES612;ANDALUCES;16.0;A
2012;45765;F;ES613;ANDALUCES;25.0;A
2012;45765;F;ES614;ANDALUCES;73.0;A
2012;45765;F;ES615;ANDALUCES;3.0;A
2012;45765;F;ES616;ANDALUCES;2592.0;A
2012;45765;F;ES617;ANDALUCES;56.0;A
2012;45765;F;ES618;ANDALUCES;31.0;A
2012;45765;F;ES61;ANDALUCES;2807.0;A
2012;45765;F;ES24;ANDALUCES;1014.0;A
2012;45765;F;3676;ANDALUCES;3821.0;A
2012;45873;_T;ES611;ANDALUCES;27.0;A
2012;45873;_T;ES612;ANDALUCES;183.0;A
2012;45873;_T;ES613;ANDALUCES;34.0;A
2012;45873;_T;ES614;ANDALUCES;84.0;A
2012;45873;_T;ES615;ANDALUCES;7.0;A
2012;45873;_T;ES616;ANDALUCES;20.0;A
2012;45873;_T;ES617;ANDALUCES;12882.0;A
2012;45873;_T;ES618;ANDALUCES;108.0;A
2012;45873;_T;ES61;ANDALUCES;13345.0;A
2012;45873;_T;ES24;ANDALUCES;1408.0;A
2012;45873;_T;3676;ANDALUCES;14753.0;A
2012;45873;M;ES611;ANDALUCES;16.0;A
2012;45873;M;ES612;ANDALUCES;92.0;A
2012;45873;M;ES613;ANDALUCES;17.0;A
2012;45873;M;ES614;ANDALUCES;37.0;A
2012;45873;M;ES615;ANDALUCES;2.0;A
2012;45873;M;ES616;ANDALUCES;12.0;A
2012;45873;M;ES617;ANDALUCES;6322.0;A
2012;45873;M;ES618;ANDALUCES;52.0;A
2012;45873;M;ES61;ANDALUCES;6550.0;A
2012;45873;M;ES24;ANDALUCES;674.0;A
2012;45873;M;3676;ANDALUCES;7224.0;A
2012;45873;F;ES611;ANDALUCES;11.0;A
2012;45873;F;ES612;ANDALUCES;91.0;A
2012;45873;F;ES613;ANDALUCES;17.0;A
2012;45873;F;ES614;ANDALUCES;47.0;A
2012;45873;F;ES615;ANDALUCES;5.0;A
2012;45873;F;ES616;ANDALUCES;8.0;A
2012;45873;F;ES617;ANDALUCES;6560.0;A
2012;45873;F;ES618;ANDALUCES;56.0;A
2012;45873;F;ES61;ANDALUCES;6795.0;A
2012;45873;F;ES24;ANDALUCES;734.0;A
2012;45873;F;3676;ANDALUCES;7529.0;A
2012;45980;_T;ES611;ANDALUCES;20.0;A
2012;45980;_T;ES612;ANDALUCES;233.0;A
2012;45980;_T;ES613;ANDALUCES;78.0;A
2012;45980;_T;ES614;ANDALUCES;57.0;A
2012;45980;_T;ES615;ANDALUCES;90.0;A
2012;45980;_T;ES616;ANDALUCES;15.0;A
2012;45980;_T;ES617;ANDALUCES;181.0;A
2012;45980;_T;ES618;ANDALUCES;11552.0;A
2012;45980;_T;ES61;ANDALUCES;12226.0;A
2012;45980;_T;ES24;ANDALUCES;1549.0;A
2012;45980;_T;3676;ANDALUCES;13775.0;A
2012;45980;M;ES611;ANDALUCES;11.0;A
2012;45980;M;ES612;ANDALUCES;102.0;A
2012;45980;M;ES613;ANDALUCES;32.0;A
2012;45980;M;ES614;ANDALUCES;21.0;A
2012;45980;M;ES615;ANDALUCES;51.0;A
2012;45980;M;ES616;ANDALUCES;6.0;A
2012;45980;M;ES617;ANDALUCES;99.0;A
2012;45980;M;ES618;ANDALUCES;5529.0;A
2012;45980;M;ES61;ANDALUCES;5851.0;A
2012;45980;M;ES24;ANDALUCES;784.0;A
2012;45980;M;3676;ANDALUCES;6635.0;A
2012;45980;F;ES611;ANDALUCES;9.0;A
2012;45980;F;ES612;ANDALUCES;131.0;A
2012;45980;F;ES613;ANDALUCES;46.0;A
2012;45980;F;ES614;ANDALUCES;36.0;A
2012;45980;F;ES615;ANDALUCES;39.0;A
2012;45980;F;ES616;ANDALUCES;9.0;A
2012;45980;F;ES617;ANDALUCES;82.0;A
2012;45980;F;ES618;ANDALUCES;6023.0;A
2012;45980;F;ES61;ANDALUCES;6375.0;A
2012;45980;F;ES24;ANDALUCES;765.0;A
2012;45980;F;3676;ANDALUCES;7140.0;A
2012;45981;_T;ES611;ANDALUCES;10522.0;A
2012;45981;_T;ES612;ANDALUCES;11335.0;A
2012;45981;_T;ES613;ANDALUCES;8202.0;A
2012;45981;_T;ES614;ANDALUCES;15157.0;A
2012;45981;_T;ES615;ANDALUCES;2865.0;A
2012;45981;_T;ES616;ANDALUCES;5199.0;A
2012;45981;_T;ES617;ANDALUCES;13939.0;A
2012;45981;_T;ES618;ANDALUCES;12420.0;A
2012;45981;_T;ES61;ANDALUCES;79639.0;A
2012;45981;_T;ES24;ANDALUCES;11222.0;A
2012;45981;_T;3676;ANDALUCES;90861.0;A
2012;45981;M;ES611;ANDALUCES;5050.0;A
2012;45981;M;ES612;ANDALUCES;5382.0;A
2012;45981;M;ES613;ANDALUCES;4101.0;A
2012;45981;M;ES614;ANDALUCES;7395.0;A
2012;45981;M;ES615;ANDALUCES;1416.0;A
2012;45981;M;ES616;ANDALUCES;2536.0;A
2012;45981;M;ES617;ANDALUCES;6829.0;A
2012;45981;M;ES618;ANDALUCES;5959.0;A
2012;45981;M;ES61;ANDALUCES;38668.0;A
2012;45981;M;ES24;ANDALUCES;5506.0;A
2012;45981;M;3676;ANDALUCES;44174.0;A
2012;45981;F;ES611;ANDALUCES;5472.0;A
2012;45981;F;ES612;ANDALUCES;5953.0;A
2012;45981;F;ES613;ANDALUCES;4101.0;A
2012;45981;F;ES614;ANDALUCES;7762.0;A
2012;45981;F;ES615;ANDALUCES;1449.0;A
2012;45981;F;ES616;ANDALUCES;2663.0;A
2012;45981;F;ES617;ANDALUCES;7110.0;A
2012;45981;F;ES618;ANDALUCES;6461.0;A
2012;45981;F;ES61;ANDALUCES;40971.0;A
2012;45981;F;ES24;ANDALUCES;5716.0;A
2012;45981;F;3676;ANDALUCES;46687.0;A
2013;45230;_T;ES611;ANDALUCES;10378.0;A
2013;45230;_T;ES612;ANDALUCES;17.0;A
2013;45230;_T;ES613;ANDALUCES;12.0;A
2013;45230;_T;ES614;ANDALUCES;73.0;A
2013;45230;_T;ES615;ANDALUCES;1.0;A
2013;45230;_T;ES616;ANDALUCES;8.0;A
2013;45230;_T;ES617;ANDALUCES;48.0;A
2013;45230;_T;ES618;ANDALUCES;37.0;A
2013;45230;_T;ES61;ANDALUCES;10574.0;A
2013;45230;_T;ES24;ANDALUCES;1127.0;A
2013;45230;_T;3676;ANDALUCES;11701.0;A
2013;45230;M;ES611;ANDALUCES;4967.0;A
2013;45230;M;ES612;ANDALUCES;8.0;A
2013;45230;M;ES613;ANDALUCES;7.0;A
2013;45230;M;ES614;ANDALUCES;26.0;A
2013;45230;M;ES615;ANDALUCES;1.0;A
2013;45230;M;ES616;ANDALUCES;6.0;A
2013;45230;M;ES617;ANDALUCES;26.0;A
2013;45230;M;ES618;ANDALUCES;18.0;A
2013;45230;M;ES61;ANDALUCES;5059.0;A
2013;45230;M;ES24;ANDALUCES;600.0;A
2013;45230;M;3676;ANDALUCES;5659.0;A
2013;45230;F;ES611;ANDALUCES;5411.0;A
2013;45230;F;ES612;ANDALUCES;9.0;A
2013;45230;F;ES613;ANDALUCES;5.0;A
2013;45230;F;ES614;ANDALUCES;47.0;A
2013;45230;F;ES616;ANDALUCES;2.0;A
2013;45230;F;ES617;ANDALUCES;22.0;A
2013;45230;F;ES618;ANDALUCES;19.0;A
2013;45230;F;ES61;ANDALUCES;5515.0;A
2013;45230;F;ES24;ANDALUCES;527.0;A
2013;45230;F;3676;ANDALUCES;6042.0;A
2013;45276;_T;ES611;ANDALUCES;13.0;A
2013;45276;_T;ES612;ANDALUCES;11076.0;A
2013;45276;_T;ES613;ANDALUCES;18.0;A
2013;45276;_T;ES614;ANDALUCES;49.0;A
2013;45276;_T;ES615;ANDALUCES;24.0;A
2013;45276;_T;ES616;ANDALUCES;6.0;A
2013;45276;_T;ES617;ANDALUCES;324.0;A
2013;45276;_T;ES618;ANDALUCES;286.0;A
2013;45276;_T;ES61;ANDALUCES;11796.0;A
2013;45276;_T;ES24;ANDALUCES;1315.0;A
2013;45276;_T;3676;ANDALUCES;13111.0;A
2013;45276;M;ES611;ANDALUCES;7.0;A
2013;45276;M;ES612;ANDALUCES;5264.0;A
2013;45276;M;ES613;ANDALUCES;12.0;A
2013;45276;M;ES614;ANDALUCES;27.0;A
2013;45276;M;ES615;ANDALUCES;15.0;A
2013;45276;M;ES616;ANDALUCES;2.0;A
2013;45276;M;ES617;ANDALUCES;153.0;A
2013;45276;M;ES618;ANDALUCES;149.0;A
2013;45276;M;ES61;ANDALUCES;5629.0;A
2013;45276;M;ES24;ANDALUCES;641.0;A
2013;45276;M;3676;ANDALUCES;6270.0;A
2013;45276;F;ES611;ANDALUCES;6.0;A
2013;45276;F;ES612;ANDALUCES;5812.0;A
2013;45276;F;ES613;ANDALUCES;6.0;A
2013;45276;F;ES614;ANDALUCES;22.0;A
2013;45276;F;ES615;ANDALUCES;9.0;A
2013;45276;F;ES616;ANDALUCES;4.0;A
2013;45276;F;ES617;ANDALUCES;171.0;A
2013;45276;F;ES618;ANDALUCES;137.0;A
2013;45276;F;ES61;ANDALUCES;6167.0;A
2013;45276;F;ES24;ANDALUCES;674.0;A
2013;45276;F;3676;ANDALUCES;6841.0;A
2013;45354;_T;ES611;ANDALUCES;21.0;A
2013;45354;_T;ES612;ANDALUCES;55.0;A
2013;45354;_T;ES613;ANDALUCES;8080.0;A
2013;45354;_T;ES614;ANDALUCES;46.0;A
2013;45354;_T;ES615;ANDALUCES;17.0;A
2013;45354;_T;ES616;ANDALUCES;24.0;A
2013;45354;_T;ES617;ANDALUCES;228.0;A
2013;45354;_T;ES618;ANDALUCES;153.0;A
2013;45354;_T;ES61;ANDALUCES;8624.0;A
2013;45354;_T;ES24;ANDALUCES;1763.0;A
2013;45354;_T;3676;ANDALUCES;10387.0;A
2013;45354;M;ES611;ANDALUCES;14.0;A
2013;45354;M;ES612;ANDALUCES;26.0;A
2013;45354;M;ES613;ANDALUCES;4049.0;A
2013;45354;M;ES614;ANDALUCES;21.0;A
2013;45354;M;ES615;ANDALUCES;9.0;A
2013;45354;M;ES616;ANDALUCES;13.0;A
2013;45354;M;ES617;ANDALUCES;101.0;A
2013;45354;M;ES618;ANDALUCES;82.0;A
2013;45354;M;ES61;ANDALUCES;4315.0;A
2013;45354;M;ES24;ANDALUCES;821.0;A
2013;45354;M;3676;ANDALUCES;5136.0;A
2013;45354;F;ES611;ANDALUCES;7.0;A
2013;45354;F;ES612;ANDALUCES;29.0;A
2013;45354;F;ES613;ANDALUCES;4031.0;A
2013;45354;F;ES614;ANDALUCES;25.0;A
2013;45354;F;ES615;ANDALUCES;8.0;A
2013;45354;F;ES616;ANDALUCES;11.0;A
2013;45354;F;ES617;ANDALUCES;127.0;A
2013;45354;F;ES618;ANDALUCES;71.0;A
2013;45354;F;ES61;ANDALUCES;4309.0;A
2013;45354;F;ES24;ANDALUCES;942.0;A
2013;45354;F;3676;ANDALUCES;5251.0;A
2013;45576;_T;ES611;ANDALUCES;146.0;A
2013;45576;_T;ES612;ANDALUCES;62.0;A
2013;45576;_T;ES613;ANDALUCES;38.0;A
2013;45576;_T;ES614;ANDALUCES;14932.0;A
2013;45576;_T;ES615;ANDALUCES;7.0;A
2013;45576;_T;ES616;ANDALUCES;58.0;A
2013;45576;_T;ES617;ANDALUCES;242.0;A
2013;45576;_T;ES618;ANDALUCES;101.0;A
2013;45576;_T;ES61;ANDALUCES;15586.0;A
2013;45576;_T;ES24;ANDALUCES;1837.0;A
2013;45576;_T;3676;ANDALUCES;17423.0;A
2013;45576;M;ES611;ANDALUCES;76.0;A
2013;45576;M;ES612;ANDALUCES;29.0;A
2013;45576;M;ES613;ANDALUCES;14.0;A
2013;45576;M;ES614;ANDALUCES;7273.0;A
2013;45576;M;ES615;ANDALUCES;4.0;A
2013;45576;M;ES616;ANDALUCES;23.0;A
2013;45576;M;ES617;ANDALUCES;111.0;A
2013;45576;M;ES618;ANDALUCES;49.0;A
2013;45576;M;ES61;ANDALUCES;7579.0;A
2013;45576;M;ES24;ANDALUCES;943.0;A
2013;45576;M;3676;ANDALUCES;8522.0;A
2013;45576;F;ES611;ANDALUCES;70.0;A
2013;45576;F;ES612;ANDALUCES;33.0;A
2013;45576;F;ES613;ANDALUCES;24.0;A
2013;45576;F;ES614;ANDALUCES;7659.0;A
2013;45576;F;ES615;ANDALUCES;3.0;A
2013;45576;F;ES616;ANDALUCES;35.0;A
2013;45576;F;ES617;ANDALUCES;131.0;A
2013;45576;F;ES618;ANDALUCES;52.0;A
2013;45576;F;ES61;ANDALUCES;8007.0;A
2013;45576;F;ES24;ANDALUCES;894.0;A
2013;45576;F;3676;ANDALUCES;8901.0;A
2013;45657;_T;ES611;ANDALUCES;5.0;A
2013;45657;_T;ES612;ANDALUCES;26.0;A
2013;45657;_T;ES613;ANDALUCES;7.0;A
2013;45657;_T;ES614;ANDALUCES;16.0;A
2013;45657;_T;ES615;ANDALUCES;2786.0;A
2013;45657;_T;ES616;ANDALUCES;4.0;A
2013;45657;_T;ES617;ANDALUCES;19.0;A
2013;45657;_T;ES618;ANDALUCES;181.0;A
2013;45657;_T;ES61;ANDALUCES;3044.0;A
2013;45657;_T;ES24;ANDALUCES;438.0;A
2013;45657;_T;3676;ANDALUCES;3482.0;A
2013;45657;M;ES611;ANDALUCES;3.0;A
2013;45657;M;ES612;ANDALUCES;10.0;A
2013;45657;M;ES613;ANDALUCES;3.0;A
2013;45657;M;ES614;ANDALUCES;8.0;A
2013;45657;M;ES615;ANDALUCES;1354.0;A
2013;45657;M;ES616;ANDALUCES;1.0;A
2013;45657;M;ES617;ANDALUCES;8.0;A
2013;45657;M;ES618;ANDALUCES;80.0;A
2013;45657;M;ES61;ANDALUCES;1467.0;A
2013;45657;M;ES24;ANDALUCES;224.0;A
2013;45657;M;3676;ANDALUCES;1691.0;A
2013;45657;F;ES611;ANDALUCES;2.0;A
2013;45657;F;ES612;ANDALUCES;16.0;A
2013;45657;F;ES613;ANDALUCES;4.0;A
2013;45657;F;ES614;ANDALUCES;8.0;A
2013;45657;F;ES615;ANDALUCES;1432.0;A
2013;45657;F;ES616;ANDALUCES;3.0;A
2013;45657;F;ES617;ANDALUCES;11.0;A
2013;45657;F;ES618;ANDALUCES;101.0;A
2013;45657;F;ES61;ANDALUCES;1577.0;A
2013;45657;F;ES24;ANDALUCES;214.0;A
2013;45657;F;3676;ANDALUCES;1791.0;A
2013;45765;_T;ES611;ANDALUCES;21.0;A
2013;45765;_T;ES612;ANDALUCES;33.0;A
2013;45765;_T;ES613;ANDALUCES;48.0;A
2013;45765;_T;ES614;ANDALUCES;151.0;A
2013;45765;_T;ES615;ANDALUCES;7.0;A
2013;45765;_T;ES616;ANDALUCES;5136.0;A
2013;45765;_T;ES617;ANDALUCES;100.0;A
2013;45765;_T;ES618;ANDALUCES;77.0;A
2013;45765;_T;ES61;ANDALUCES;5573.0;A
2013;45765;_T;ES24;ANDALUCES;1933.0;A
2013;45765;_T;3676;ANDALUCES;7506.0;A
2013;45765;M;ES611;ANDALUCES;11.0;A
2013;45765;M;ES612;ANDALUCES;15.0;A
2013;45765;M;ES613;ANDALUCES;21.0;A
2013;45765;M;ES614;ANDALUCES;72.0;A
2013;45765;M;ES615;ANDALUCES;4.0;A
2013;45765;M;ES616;ANDALUCES;2496.0;A
2013;45765;M;ES617;ANDALUCES;49.0;A
2013;45765;M;ES618;ANDALUCES;41.0;A
2013;45765;M;ES61;ANDALUCES;2709.0;A
2013;45765;M;ES24;ANDALUCES;904.0;A
2013;45765;M;3676;ANDALUCES;3613.0;A
2013;45765;F;ES611;ANDALUCES;10.0;A
2013;45765;F;ES612;ANDALUCES;18.0;A
2013;45765;F;ES613;ANDALUCES;27.0;A
2013;45765;F;ES614;ANDALUCES;79.0;A
2013;45765;F;ES615;ANDALUCES;3.0;A
2013;45765;F;ES616;ANDALUCES;2640.0;A
2013;45765;F;ES617;ANDALUCES;51.0;A
2013;45765;F;ES618;ANDALUCES;36.0;A
2013;45765;F;ES61;ANDALUCES;2864.0;A
2013;45765;F;ES24;ANDALUCES;1029.0;A
2013;45765;F;3676;ANDALUCES;3893.0;A
2013;45873;_T;ES611;ANDALUCES;28.0;A
2013;45873;_T;ES612;ANDALUCES;186.0;A
2013;45873;_T;ES613;ANDALUCES;33.0;A
2013;45873;_T;ES614;ANDALUCES;96.0;A
2013;45873;_T;ES615;ANDALUCES;6.0;A
2013;45873;_T;ES616;ANDALUCES;22.0;A
2013;45873;_T;ES617;ANDALUCES;13410.0;A
2013;45873;_T;ES618;ANDALUCES;110.0;A
2013;45873;_T;ES61;ANDALUCES;13891.0;A
2013;45873;_T;ES24;ANDALUCES;1428.0;A
2013;45873;_T;3676;ANDALUCES;15319.0;A
2013;45873;M;ES611;ANDALUCES;17.0;A
2013;45873;M;ES612;ANDALUCES;94.0;A
2013;45873;M;ES613;ANDALUCES;16.0;A
2013;45873;M;ES614;ANDALUCES;41.0;A
2013;45873;M;ES615;ANDALUCES;2.0;A
2013;45873;M;ES616;ANDALUCES;12.0;A
2013;45873;M;ES617;ANDALUCES;6574.0;A
2013;45873;M;ES618;ANDALUCES;53.0;A
2013;45873;M;ES61;ANDALUCES;6809.0;A
2013;45873;M;ES24;ANDALUCES;694.0;A
2013;45873;M;3676;ANDALUCES;7503.0;A
2013;45873;F;ES611;ANDALUCES;11.0;A
2013;45873;F;ES612;ANDALUCES;92.0;A
2013;45873;F;ES613;ANDALUCES;17.0;A
2013;45873;F;ES614;ANDALUCES;55.0;A
2013;45873;F;ES615;ANDALUCES;4.0;A
2013;45873;F;ES616;ANDALUCES;10.0;A
2013;45873;F;ES617;ANDALUCES;6836.0;A
2013;45873;F;ES618;ANDALUCES;57.0;A
2013;45873;F;ES61;ANDALUCES;7082.0;A
2013;45873;F;ES24;ANDALUCES;734.0;A
2013;45873;F;3676;ANDALUCES;7816.0;A
2013;45980;_T;ES611;ANDALUCES;21.0;A
2013;45980;_T;ES612;ANDALUCES;255.0;A
2013;45980;_T;ES613;ANDALUCES;85.0;A
2013;45980;_T;ES614;ANDALUCES;63.0;A
2013;45980;_T;ES615;ANDALUCES;102.0;A
2013;45980;_T;ES616;ANDALUCES;15.0;A
2013;45980;_T;ES617;ANDALUCES;197.0;A
2013;45980;_T;ES618;ANDALUCES;12015.0;A
2013;45980;_T;ES61;ANDALUCES;12753.0;A
2013;45980;_T;ES24;ANDALUCES;1609.0;A
2013;45980;_T;3676;ANDALUCES;14362.0;A
2013;45980;M;ES611;ANDALUCES;13.0;A
2013;45980;M;ES612;ANDALUCES;110.0;A
2013;45980;M;ES613;ANDALUCES;39.0;A
2013;45980;M;ES614;ANDALUCES;28.0;A
2013;45980;M;ES615;ANDALUCES;56.0;A
2013;45980;M;ES616;ANDALUCES;6.0;A
2013;45980;M;ES617;ANDALUCES;108.0;A
2013;45980;M;ES618;ANDALUCES;5783.0;A
2013;45980;M;ES61;ANDALUCES;6143.0;A
2013;45980;M;ES24;ANDALUCES;824.0;A
2013;45980;M;3676;ANDALUCES;6967.0;A
2013;45980;F;ES611;ANDALUCES;8.0;A
2013;45980;F;ES612;ANDALUCES;145.0;A
2013;45980;F;ES613;ANDALUCES;46.0;A
2013;45980;F;ES614;ANDALUCES;35.0;A
2013;45980;F;ES615;ANDALUCES;46.0;A
2013;45980;F;ES616;ANDALUCES;9.0;A
2013;45980;F;ES617;ANDALUCES;89.0;A
2013;45980;F;ES618;ANDALUCES;6232.0;A
2013;45980;F;ES61;ANDALUCES;6610.0;A
2013;45980;F;ES24;ANDALUCES;785.0;A
2013;45980;F;3676;ANDALUCES;7395.0;A
2013;45981;_T;ES611;ANDALUCES;10633.0;A
2013;45981;_T;ES612;ANDALUCES;11710.0;A
2013;45981;_T;ES613;ANDALUCES;8321.0;A
2013;45981;_T;ES614;ANDALUCES;15426.0;A
2013;45981;_T;ES615;ANDALUCES;2950.0;A
2013;45981;_T;ES616;ANDALUCES;5273.0;A
2013;45981;_T;ES617;ANDALUCES;14568.0;A
2013;45981;_T;ES618;ANDALUCES;12960.0;A
2013;45981;_T;ES61;ANDALUCES;81841.0;A
2013;45981;_T;ES24;ANDALUCES;11450.0;A
2013;45981;_T;3676;ANDALUCES;93291.0;A
2013;45981;M;ES611;ANDALUCES;5108.0;A
2013;45981;M;ES612;ANDALUCES;5556.0;A
2013;45981;M;ES613;ANDALUCES;4161.0;A
2013;45981;M;ES614;ANDALUCES;7496.0;A
2013;45981;M;ES615;ANDALUCES;1445.0;A
2013;45981;M;ES616;ANDALUCES;2559.0;A
2013;45981;M;ES617;ANDALUCES;7130.0;A
2013;45981;M;ES618;ANDALUCES;6255.0;A
2013;45981;M;ES61;ANDALUCES;39710.0;A
2013;45981;M;ES24;ANDALUCES;5651.0;A
2013;45981;M;3676;ANDALUCES;45361.0;A
2013;45981;F;ES611;ANDALUCES;5525.0;A
2013;45981;F;ES612;ANDALUCES;6154.0;A
2013;45981;F;ES613;ANDALUCES;4160.0;A
2013;45981;F;ES614;ANDALUCES;7930.0;A
2013;45981;F;ES615;ANDALUCES;1505.0;A
2013;45981;F;ES616;ANDALUCES;2714.0;A
2013;45981;F;ES617;ANDALUCES;7438.0;A
2013;45981;F;ES618;ANDALUCES;6705.0;A
2013;45981;F;ES61;ANDALUCES;42131.0;A
2013;45981;F;ES24;ANDALUCES;5799.0;A
2013;45981;F;3676;ANDALUCES;47930.0;A
2014;45230;_T;ES611;ANDALUCES;10551.0;A
2014;45230;_T;ES612;ANDALUCES;18.0;A
2014;45230;_T;ES613;ANDALUCES;12.0;A
2014;45230;_T;ES614;ANDALUCES;85.0;A
2014;45230;_T;ES615;ANDALUCES;1.0;A
2014;45230;_T;ES616;ANDALUCES;8.0;A
2014;45230;_T;ES617;ANDALUCES;51.0;A
2014;45230;_T;ES618;ANDALUCES;41.0;A
2014;45230;_T;ES61;ANDALUCES;10767.0;A
2014;45230;_T;ES24;ANDALUCES;1185.0;A
2014;45230;_T;3676;ANDALUCES;11952.0;A
2014;45230;M;ES611;ANDALUCES;5062.0;A
2014;45230;M;ES612;ANDALUCES;9.0;A
2014;45230;M;ES613;ANDALUCES;7.0;A
2014;45230;M;ES614;ANDALUCES;32.0;A
2014;45230;M;ES615;ANDALUCES;1.0;A
2014;45230;M;ES616;ANDALUCES;6.0;A
2014;45230;M;ES617;ANDALUCES;27.0;A
2014;45230;M;ES618;ANDALUCES;20.0;A
2014;45230;M;ES61;ANDALUCES;5164.0;A
2014;45230;M;ES24;ANDALUCES;630.0;A
2014;45230;M;3676;ANDALUCES;5794.0;A
2014;45230;F;ES611;ANDALUCES;5489.0;A
2014;45230;F;ES612;ANDALUCES;9.0;A
2014;45230;F;ES613;ANDALUCES;5.0;A
2014;45230;F;ES614;ANDALUCES;53.0;A
2014;45230;F;ES616;ANDALUCES;2.0;A
2014;45230;F;ES617;ANDALUCES;24.0;A
2014;45230;F;ES618;ANDALUCES;21.0;A
2014;45230;F;ES61;ANDALUCES;5603.0;A
2014;45230;F;ES24;ANDALUCES;555.0;A
2014;45230;F;3676;ANDALUCES;6158.0;A
2014;45276;_T;ES611;ANDALUCES;15.0;A
2014;45276;_T;ES612;ANDALUCES;11526.0;A
2014;45276;_T;ES613;ANDALUCES;21.0;A
2014;45276;_T;ES614;ANDALUCES;53.0;A
2014;45276;_T;ES615;ANDALUCES;28.0;A
2014;45276;_T;ES616;ANDALUCES;8.0;A
2014;45276;_T;ES617;ANDALUCES;334.0;A
2014;45276;_T;ES618;ANDALUCES;302.0;A
2014;45276;_T;ES61;ANDALUCES;12287.0;A
2014;45276;_T;ES24;ANDALUCES;1406.0;A
2014;45276;_T;3676;ANDALUCES;13693.0;A
2014;45276;M;ES611;ANDALUCES;9.0;A
2014;45276;M;ES612;ANDALUCES;5494.0;A
2014;45276;M;ES613;ANDALUCES;13.0;A
2014;45276;M;ES614;ANDALUCES;30.0;A
2014;45276;M;ES615;ANDALUCES;19.0;A
2014;45276;M;ES616;ANDALUCES;2.0;A
2014;45276;M;ES617;ANDALUCES;157.0;A
2014;45276;M;ES618;ANDALUCES;158.0;A
2014;45276;M;ES61;ANDALUCES;5882.0;A
2014;45276;M;ES24;ANDALUCES;700.0;A
2014;45276;M;3676;ANDALUCES;6582.0;A
2014;45276;F;ES611;ANDALUCES;6.0;A
2014;45276;F;ES612;ANDALUCES;6032.0;A
2014;45276;F;ES613;ANDALUCES;8.0;A
2014;45276;F;ES614;ANDALUCES;23.0;A
2014;45276;F;ES615;ANDALUCES;9.0;A
2014;45276;F;ES616;ANDALUCES;6.0;A
2014;45276;F;ES617;ANDALUCES;177.0;A
2014;45276;F;ES618;ANDALUCES;144.0;A
2014;45276;F;ES61;ANDALUCES;6405.0;A
2014;45276;F;ES24;ANDALUCES;706.0;A
2014;45276;F;3676;ANDALUCES;7111.0;A
2014;45354;_T;ES611;ANDALUCES;24.0;A
2014;45354;_T;ES612;ANDALUCES;53.0;A
2014;45354;_T;ES613;ANDALUCES;8303.0;A
2014;45354;_T;ES614;ANDALUCES;50.0;A
2014;45354;_T;ES615;ANDALUCES;19.0;A
2014;45354;_T;ES616;ANDALUCES;26.0;A
2014;45354;_T;ES617;ANDALUCES;241.0;A
2014;45354;_T;ES618;ANDALUCES;170.0;A
2014;45354;_T;ES61;ANDALUCES;8886.0;A
2014;45354;_T;ES24;ANDALUCES;1821.0;A
2014;45354;_T;3676;ANDALUCES;10707.0;A
2014;45354;M;ES611;ANDALUCES;14.0;A
2014;45354;M;ES612;ANDALUCES;28.0;A
2014;45354;M;ES613;ANDALUCES;4162.0;A
2014;45354;M;ES614;ANDALUCES;23.0;A
2014;45354;M;ES615;ANDALUCES;9.0;A
2014;45354;M;ES616;ANDALUCES;14.0;A
2014;45354;M;ES617;ANDALUCES;112.0;A
2014;45354;M;ES618;ANDALUCES;91.0;A
2014;45354;M;ES61;ANDALUCES;4453.0;A
