TEMPORAL;EDAD;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
2009;025029;06;14;;2676.0;A
2009;025029;06;18;;3024.0;A
2009;025029;06;21;;829.0;A
2009;025029;06;23;;3192.0;A
2009;025029;06;29;;2177.0;A
2009;025029;06;41;;3781.0;A
2009;025029;06;C01;;20708.0;A
2009;030034;00;04;;3279.0;A
2009;030034;00;11;;9729.0;A
2009;030034;00;14;;7418.0;A
2009;030034;00;18;;8532.0;A
2009;030034;00;21;;2173.0;A
2009;030034;00;23;;8539.0;A
2009;030034;00;29;;5852.0;A
2009;030034;00;41;;10804.0;A
2009;030034;00;C01;;56326.0;A
2009;030034;01;04;;1648.0;A
2009;030034;01;11;;5126.0;A
2009;030034;01;14;;3790.0;A
2009;030034;01;18;;4276.0;A
2009;030034;01;21;;1116.0;A
2009;030034;01;23;;4222.0;A
2009;030034;01;29;;3094.0;A
2009;030034;01;41;;5634.0;A
2009;030034;01;C01;;28906.0;A
2009;030034;06;04;;1631.0;A
2009;030034;06;11;;4603.0;A
2009;030034;06;14;;3628.0;A
2009;030034;06;18;;4256.0;A
2009;030034;06;21;;1057.0;A
2009;030034;06;23;;4317.0;A
2009;030034;06;29;;2758.0;A
2009;030034;06;41;;5170.0;A
2009;030034;06;C01;;27420.0;A
2009;035039;00;04;;4453.0;A
2009;035039;00;11;;11119.0;A
2009;035039;00;14;;10713.0;A
2009;035039;00;18;;12344.0;A
2009;035039;00;21;;2826.0;A
2009;035039;00;23;;13441.0;A
2009;035039;00;29;;6945.0;A
2009;035039;00;41;;13256.0;A
2009;035039;00;C01;;75097.0;A
2009;035039;01;04;;2162.0;A
2009;035039;01;11;;5907.0;A
2009;035039;01;14;;5458.0;A
2009;035039;01;18;;6231.0;A
2009;035039;01;21;;1421.0;A
2009;035039;01;23;;6794.0;A
2009;035039;01;29;;3642.0;A
2009;035039;01;41;;6929.0;A
2009;035039;01;C01;;38544.0;A
2009;035039;06;04;;2291.0;A
2009;035039;06;11;;5212.0;A
2009;035039;06;14;;5255.0;A
2009;035039;06;18;;6113.0;A
2009;035039;06;21;;1405.0;A
2009;035039;06;23;;6647.0;A
2009;035039;06;29;;3303.0;A
2009;035039;06;41;;6327.0;A
2009;035039;06;C01;;36553.0;A
2009;040044;00;04;;6081.0;A
2009;040044;00;11;;12349.0;A
2009;040044;00;14;;17687.0;A
2009;040044;00;18;;19537.0;A
2009;040044;00;21;;3788.0;A
2009;040044;00;23;;22906.0;A
2009;040044;00;29;;8410.0;A
2009;040044;00;41;;16927.0;A
2009;040044;00;C01;;107685.0;A
2009;040044;01;04;;3098.0;A
2009;040044;01;11;;6415.0;A
2009;040044;01;14;;9109.0;A
2009;040044;01;18;;9787.0;A
2009;040044;01;21;;1898.0;A
2009;040044;01;23;;11578.0;A
2009;040044;01;29;;4334.0;A
2009;040044;01;41;;8692.0;A
2009;040044;01;C01;;54911.0;A
2009;040044;06;04;;2983.0;A
2009;040044;06;11;;5934.0;A
2009;040044;06;14;;8578.0;A
2009;040044;06;18;;9750.0;A
2009;040044;06;21;;1890.0;A
2009;040044;06;23;;11328.0;A
2009;040044;06;29;;4076.0;A
2009;040044;06;41;;8235.0;A
2009;040044;06;C01;;52774.0;A
2009;045049;00;04;;8598.0;A
2009;045049;00;11;;13838.0;A
2009;045049;00;14;;26861.0;A
2009;045049;00;18;;28066.0;A
2009;045049;00;21;;5443.0;A
2009;045049;00;23;;33382.0;A
2009;045049;00;29;;10469.0;A
2009;045049;00;41;;21443.0;A
2009;045049;00;C01;;148100.0;A
2009;045049;01;04;;4235.0;A
2009;045049;01;11;;6928.0;A
2009;045049;01;14;;13297.0;A
2009;045049;01;18;;13898.0;A
2009;045049;01;21;;2658.0;A
2009;045049;01;23;;16464.0;A
2009;045049;01;29;;5325.0;A
2009;045049;01;41;;10569.0;A
2009;045049;01;C01;;73374.0;A
2009;045049;06;04;;4363.0;A
2009;045049;06;11;;6910.0;A
2009;045049;06;14;;13564.0;A
2009;045049;06;18;;14168.0;A
2009;045049;06;21;;2785.0;A
2009;045049;06;23;;16918.0;A
2009;045049;06;29;;5144.0;A
2009;045049;06;41;;10874.0;A
2009;045049;06;C01;;74726.0;A
2009;050054;00;04;;11314.0;A
2009;050054;00;11;;14296.0;A
2009;050054;00;14;;31552.0;A
2009;050054;00;18;;32426.0;A
2009;050054;00;21;;6770.0;A
2009;050054;00;23;;39127.0;A
2009;050054;00;29;;13094.0;A
2009;050054;00;41;;23911.0;A
2009;050054;00;C01;;172490.0;A
2009;050054;01;04;;5522.0;A
2009;050054;01;11;;7074.0;A
2009;050054;01;14;;15429.0;A
2009;050054;01;18;;15985.0;A
2009;050054;01;21;;3363.0;A
2009;050054;01;23;;19337.0;A
2009;050054;01;29;;6537.0;A
2009;050054;01;41;;11903.0;A
2009;050054;01;C01;;85150.0;A
2009;050054;06;04;;5792.0;A
2009;050054;06;11;;7222.0;A
2009;050054;06;14;;16123.0;A
2009;050054;06;18;;16441.0;A
2009;050054;06;21;;3407.0;A
2009;050054;06;23;;19790.0;A
2009;050054;06;29;;6557.0;A
2009;050054;06;41;;12008.0;A
2009;050054;06;C01;;87340.0;A
2009;055059;00;04;;13415.0;A
2009;055059;00;11;;12568.0;A
2009;055059;00;14;;33649.0;A
2009;055059;00;18;;33850.0;A
2009;055059;00;21;;6751.0;A
2009;055059;00;23;;41659.0;A
2009;055059;00;29;;15347.0;A
2009;055059;00;41;;22673.0;A
2009;055059;00;C01;;179912.0;A
2009;055059;01;04;;6542.0;A
2009;055059;01;11;;6287.0;A
2009;055059;01;14;;16596.0;A
2009;055059;01;18;;16801.0;A
2009;055059;01;21;;3274.0;A
2009;055059;01;23;;20501.0;A
2009;055059;01;29;;7735.0;A
2009;055059;01;41;;11153.0;A
2009;055059;01;C01;;88889.0;A
2009;055059;06;04;;6873.0;A
2009;055059;06;11;;6281.0;A
2009;055059;06;14;;17053.0;A
2009;055059;06;18;;17049.0;A
2009;055059;06;21;;3477.0;A
2009;055059;06;23;;21158.0;A
2009;055059;06;29;;7612.0;A
2009;055059;06;41;;11520.0;A
2009;055059;06;C01;;91023.0;A
2009;060064;00;04;;13317.0;A
2009;060064;00;11;;11632.0;A
2009;060064;00;14;;35795.0;A
2009;060064;00;18;;30962.0;A
2009;060064;00;21;;7118.0;A
2009;060064;00;23;;42515.0;A
2009;060064;00;29;;17142.0;A
2009;060064;00;41;;22692.0;A
2009;060064;00;C01;;181173.0;A
2009;060064;01;04;;6347.0;A
2009;060064;01;11;;5735.0;A
2009;060064;01;14;;17485.0;A
2009;060064;01;18;;15198.0;A
2009;060064;01;21;;3442.0;A
2009;060064;01;23;;20917.0;A
2009;060064;01;29;;8242.0;A
2009;060064;01;41;;11036.0;A
2009;060064;01;C01;;88402.0;A
2009;060064;06;04;;6970.0;A
2009;060064;06;11;;5897.0;A
2009;060064;06;14;;18310.0;A
2009;060064;06;18;;15764.0;A
2009;060064;06;21;;3676.0;A
2009;060064;06;23;;21598.0;A
2009;060064;06;29;;8900.0;A
2009;060064;06;41;;11656.0;A
2009;060064;06;C01;;92771.0;A
2009;065069;00;04;;10988.0;A
2009;065069;00;11;;8717.0;A
2009;065069;00;14;;28096.0;A
2009;065069;00;18;;22976.0;A
2009;065069;00;21;;5250.0;A
2009;065069;00;23;;32848.0;A
2009;065069;00;29;;13160.0;A
2009;065069;00;41;;17130.0;A
2009;065069;00;C01;;139165.0;A
2009;065069;01;04;;5149.0;A
2009;065069;01;11;;4184.0;A
2009;065069;01;14;;13547.0;A
2009;065069;01;18;;11081.0;A
2009;065069;01;21;;2502.0;A
2009;065069;01;23;;15811.0;A
2009;065069;01;29;;6389.0;A
2009;065069;01;41;;8174.0;A
2009;065069;01;C01;;66837.0;A
2009;065069;06;04;;5839.0;A
2009;065069;06;11;;4533.0;A
2009;065069;06;14;;14549.0;A
2009;065069;06;18;;11895.0;A
2009;065069;06;21;;2748.0;A
2009;065069;06;23;;17037.0;A
2009;065069;06;29;;6771.0;A
2009;065069;06;41;;8956.0;A
2009;065069;06;C01;;72328.0;A
2009;070074;00;04;;13435.0;A
2009;070074;00;11;;6714.0;A
2009;070074;00;14;;23511.0;A
2009;070074;00;18;;22017.0;A
2009;070074;00;21;;4303.0;A
2009;070074;00;23;;32285.0;A
2009;070074;00;29;;11729.0;A
2009;070074;00;41;;13756.0;A
2009;070074;00;C01;;127750.0;A
2009;070074;01;04;;5971.0;A
2009;070074;01;11;;3034.0;A
2009;070074;01;14;;10578.0;A
2009;070074;01;18;;10023.0;A
2009;070074;01;21;;1935.0;A
2009;070074;01;23;;14642.0;A
2009;070074;01;29;;5289.0;A
2009;070074;01;41;;6081.0;A
2009;070074;01;C01;;57553.0;A
2009;070074;06;04;;7464.0;A
2009;070074;06;11;;3680.0;A
2009;070074;06;14;;12933.0;A
2009;070074;06;18;;11994.0;A
2009;070074;06;21;;2368.0;A
2009;070074;06;23;;17643.0;A
2009;070074;06;29;;6440.0;A
2009;070074;06;41;;7675.0;A
2009;070074;06;C01;;70197.0;A
2009;075079;00;04;;11684.0;A
2009;075079;00;11;;5635.0;A
2009;075079;00;14;;21343.0;A
2009;075079;00;18;;18336.0;A
2009;075079;00;21;;3640.0;A
2009;075079;00;23;;27095.0;A
2009;075079;00;29;;10322.0;A
2009;075079;00;41;;11698.0;A
2009;075079;00;C01;;109753.0;A
2009;075079;01;04;;4829.0;A
2009;075079;01;11;;2231.0;A
2009;075079;01;14;;8898.0;A
2009;075079;01;18;;7630.0;A
2009;075079;01;21;;1525.0;A
2009;075079;01;23;;11126.0;A
2009;075079;01;29;;4363.0;A
2009;075079;01;41;;4783.0;A
2009;075079;01;C01;;45385.0;A
2009;075079;06;04;;6855.0;A
2009;075079;06;11;;3404.0;A
2009;075079;06;14;;12445.0;A
2009;075079;06;18;;10706.0;A
2009;075079;06;21;;2115.0;A
2009;075079;06;23;;15969.0;A
2009;075079;06;29;;5959.0;A
2009;075079;06;41;;6915.0;A
2009;075079;06;C01;;64368.0;A
2009;080084;00;04;;9101.0;A
2009;080084;00;11;;3746.0;A
2009;080084;00;14;;13893.0;A
2009;080084;00;18;;11838.0;A
2009;080084;00;21;;2230.0;A
2009;080084;00;23;;17933.0;A
2009;080084;00;29;;6448.0;A
2009;080084;00;41;;6881.0;A
2009;080084;00;C01;;72070.0;A
2009;080084;01;04;;3360.0;A
2009;080084;01;11;;1356.0;A
2009;080084;01;14;;5218.0;A
2009;080084;01;18;;4399.0;A
2009;080084;01;21;;818.0;A
2009;080084;01;23;;6493.0;A
2009;080084;01;29;;2451.0;A
2009;080084;01;41;;2469.0;A
2009;080084;01;C01;;26564.0;A
2009;080084;06;04;;5741.0;A
2009;080084;06;11;;2390.0;A
2009;080084;06;14;;8675.0;A
2009;080084;06;18;;7439.0;A
2009;080084;06;21;;1412.0;A
2009;080084;06;23;;11440.0;A
2009;080084;06;29;;3997.0;A
2009;080084;06;41;;4412.0;A
2009;080084;06;C01;;45506.0;A
2009;065100;00;04;;7097.0;A
2009;065100;00;11;;3103.0;A
2009;065100;00;14;;10129.0;A
2009;065100;00;18;;8130.0;A
2009;065100;00;21;;2202.0;A
2009;065100;00;23;;12092.0;A
2009;065100;00;29;;4737.0;A
2009;065100;00;41;;5024.0;A
2009;065100;00;C01;;52514.0;A
2009;065100;01;04;;2091.0;A
2009;065100;01;11;;853.0;A
2009;065100;01;14;;2964.0;A
2009;065100;01;18;;2477.0;A
2009;065100;01;21;;589.0;A
2009;065100;01;23;;3572.0;A
2009;065100;01;29;;1333.0;A
2009;065100;01;41;;1473.0;A
2009;065100;01;C01;;15352.0;A
2009;065100;06;04;;5006.0;A
2009;065100;06;11;;2250.0;A
2009;065100;06;14;;7165.0;A
2009;065100;06;18;;5653.0;A
2009;065100;06;21;;1613.0;A
2009;065100;06;23;;8520.0;A
2009;065100;06;29;;3404.0;A
2009;065100;06;41;;3551.0;A
2009;065100;06;C01;;37162.0;A
2010;00;00;04;;118149.0;A
2010;00;00;11;;132545.0;A
2010;00;00;14;;269855.0;A
2010;00;00;18;;262406.0;A
2010;00;00;21;;56329.0;A
2010;00;00;23;;333754.0;A
2010;00;00;29;;136551.0;A
2010;00;00;41;;204822.0;A
2010;00;00;C01;;1514411.0;A
2010;00;01;04;;53649.0;A
2010;00;01;11;;65045.0;A
2010;00;01;14;;126778.0;A
2010;00;01;18;;124334.0;A
2010;00;01;21;;26460.0;A
2010;00;01;23;;156352.0;A
2010;00;01;29;;65283.0;A
2010;00;01;41;;98358.0;A
2010;00;01;C01;;716259.0;A
2010;00;06;04;;64500.0;A
2010;00;06;11;;67500.0;A
2010;00;06;14;;143077.0;A
2010;00;06;18;;138072.0;A
2010;00;06;21;;29869.0;A
2010;00;06;23;;177402.0;A
2010;00;06;29;;71268.0;A
2010;00;06;41;;106464.0;A
2010;00;06;C01;;798152.0;A
2010;000004;00;04;;911.0;A
2010;000004;00;11;;1243.0;A
2010;000004;00;14;;710.0;A
2010;000004;00;18;;1178.0;A
2010;000004;00;21;;319.0;A
2010;000004;00;23;;616.0;A
2010;000004;00;29;;1672.0;A
2010;000004;00;41;;1313.0;A
2010;000004;00;C01;;7962.0;A
2010;000004;01;04;;457.0;A
2010;000004;01;11;;675.0;A
2010;000004;01;14;;356.0;A
2010;000004;01;18;;613.0;A
2010;000004;01;21;;163.0;A
2010;000004;01;23;;328.0;A
2010;000004;01;29;;870.0;A
2010;000004;01;41;;680.0;A
2010;000004;01;C01;;4142.0;A
2010;000004;06;04;;454.0;A
2010;000004;06;11;;568.0;A
2010;000004;06;14;;354.0;A
2010;000004;06;18;;565.0;A
2010;000004;06;21;;156.0;A
2010;000004;06;23;;288.0;A
2010;000004;06;29;;802.0;A
2010;000004;06;41;;633.0;A
2010;000004;06;C01;;3820.0;A
2010;005009;00;04;;1115.0;A
2010;005009;00;11;;1419.0;A
2010;005009;00;14;;919.0;A
2010;005009;00;18;;1283.0;A
2010;005009;00;21;;442.0;A
2010;005009;00;23;;866.0;A
2010;005009;00;29;;1789.0;A
2010;005009;00;41;;1689.0;A
2010;005009;00;C01;;9522.0;A
2010;005009;01;04;;567.0;A
2010;005009;01;11;;726.0;A
2010;005009;01;14;;481.0;A
2010;005009;01;18;;656.0;A
2010;005009;01;21;;238.0;A
2010;005009;01;23;;456.0;A
2010;005009;01;29;;930.0;A
2010;005009;01;41;;886.0;A
2010;005009;01;C01;;4940.0;A
2010;005009;06;04;;548.0;A
2010;005009;06;11;;693.0;A
2010;005009;06;14;;438.0;A
2010;005009;06;18;;627.0;A
2010;005009;06;21;;204.0;A
2010;005009;06;23;;410.0;A
2010;005009;06;29;;859.0;A
2010;005009;06;41;;803.0;A
2010;005009;06;C01;;4582.0;A
2010;010014;00;04;;932.0;A
2010;010014;00;11;;1572.0;A
2010;010014;00;14;;1164.0;A
2010;010014;00;18;;1463.0;A
2010;010014;00;21;;417.0;A
2010;010014;00;23;;1132.0;A
2010;010014;00;29;;1484.0;A
2010;010014;00;41;;1986.0;A
2010;010014;00;C01;;10150.0;A
2010;010014;01;04;;449.0;A
2010;010014;01;11;;774.0;A
2010;010014;01;14;;613.0;A
2010;010014;01;18;;733.0;A
2010;010014;01;21;;228.0;A
2010;010014;01;23;;592.0;A
2010;010014;01;29;;771.0;A
2010;010014;01;41;;999.0;A
2010;010014;01;C01;;5159.0;A
2010;010014;06;04;;483.0;A
2010;010014;06;11;;798.0;A
2010;010014;06;14;;551.0;A
2010;010014;06;18;;730.0;A
2010;010014;06;21;;189.0;A
2010;010014;06;23;;540.0;A
2010;010014;06;29;;713.0;A
2010;010014;06;41;;987.0;A
2010;010014;06;C01;;4991.0;A
2010;015019;00;04;;899.0;A
2010;015019;00;11;;2331.0;A
2010;015019;00;14;;1718.0;A
2010;015019;00;18;;2122.0;A
2010;015019;00;21;;542.0;A
2010;015019;00;23;;1751.0;A
2010;015019;00;29;;1729.0;A
2010;015019;00;41;;2864.0;A
2010;015019;00;C01;;13956.0;A
2010;015019;01;04;;478.0;A
2010;015019;01;11;;1240.0;A
2010;015019;01;14;;869.0;A
2010;015019;01;18;;1085.0;A
2010;015019;01;21;;274.0;A
2010;015019;01;23;;923.0;A
2010;015019;01;29;;878.0;A
2010;015019;01;41;;1450.0;A
2010;015019;01;C01;;7197.0;A
2010;015019;06;04;;421.0;A
2010;015019;06;11;;1091.0;A
2010;015019;06;14;;849.0;A
2010;015019;06;18;;1037.0;A
2010;015019;06;21;;268.0;A
2010;015019;06;23;;828.0;A
2010;015019;06;29;;851.0;A
2010;015019;06;41;;1414.0;A
2010;015019;06;C01;;6759.0;A
2010;020024;00;04;;1418.0;A
2010;020024;00;11;;4585.0;A
2010;020024;00;14;;2984.0;A
2010;020024;00;18;;3586.0;A
2010;020024;00;21;;929.0;A
2010;020024;00;23;;3631.0;A
2010;020024;00;29;;2807.0;A
2010;020024;00;41;;4143.0;A
2010;020024;00;C01;;24083.0;A
2010;020024;01;04;;695.0;A
2010;020024;01;11;;2398.0;A
2010;020024;01;14;;1492.0;A
2010;020024;01;18;;1801.0;A
2010;020024;01;21;;442.0;A
2010;020024;01;23;;1752.0;A
2010;020024;01;29;;1389.0;A
2010;020024;01;41;;2139.0;A
2010;020024;01;C01;;12108.0;A
2010;020024;06;04;;723.0;A
2010;020024;06;11;;2187.0;A
2010;020024;06;14;;1492.0;A
2010;020024;06;18;;1785.0;A
2010;020024;06;21;;487.0;A
2010;020024;06;23;;1879.0;A
2010;020024;06;29;;1418.0;A
2010;020024;06;41;;2004.0;A
2010;020024;06;C01;;11975.0;A
2010;025029;00;04;;2415.0;A
2010;025029;00;11;;7572.0;A
2010;025029;00;14;;5061.0;A
2010;025029;00;18;;5953.0;A
2010;025029;00;21;;1661.0;A
2010;025029;00;23;;6250.0;A
2010;025029;00;29;;4538.0;A
2010;025029;00;41;;7358.0;A
2010;025029;00;C01;;40808.0;A
2010;025029;01;04;;1134.0;A
2010;025029;01;11;;3949.0;A
2010;025029;01;14;;2435.0;A
2010;025029;01;18;;2944.0;A
2010;025029;01;21;;828.0;A
2010;025029;01;23;;3093.0;A
2010;025029;01;29;;2281.0;A
2010;025029;01;41;;3756.0;A
2010;025029;01;C01;;20420.0;A
2010;025029;06;04;;1281.0;A
2010;025029;06;11;;3623.0;A
2010;025029;06;14;;2626.0;A
2010;025029;06;18;;3009.0;A
2010;025029;06;21;;833.0;A
2010;025029;06;23;;3157.0;A
2010;025029;06;29;;2257.0;A
2010;025029;06;41;;3602.0;A
2010;025029;06;C01;;20388.0;A
2010;030034;00;04;;3154.0;A
2010;030034;00;11;;9654.0;A
2010;030034;00;14;;7118.0;A
2010;030034;00;18;;8188.0;A
2010;030034;00;21;;2182.0;A
2010;030034;00;23;;8057.0;A
2010;030034;00;29;;5584.0;A
2010;030034;00;41;;10445.0;A
2010;030034;00;C01;;54382.0;A
2010;030034;01;04;;1567.0;A
2010;030034;01;11;;5064.0;A
2010;030034;01;14;;3589.0;A
2010;030034;01;18;;4061.0;A
2010;030034;01;21;;1127.0;A
2010;030034;01;23;;3996.0;A
2010;030034;01;29;;2925.0;A
2010;030034;01;41;;5433.0;A
2010;030034;01;C01;;27762.0;A
2010;030034;06;04;;1587.0;A
2010;030034;06;11;;4590.0;A
2010;030034;06;14;;3529.0;A
2010;030034;06;18;;4127.0;A
2010;030034;06;21;;1055.0;A
2010;030034;06;23;;4061.0;A
2010;030034;06;29;;2659.0;A
2010;030034;06;41;;5012.0;A
2010;030034;06;C01;;26620.0;A
2010;035039;00;04;;4177.0;A
2010;035039;00;11;;10758.0;A
2010;035039;00;14;;9709.0;A
2010;035039;00;18;;11432.0;A
2010;035039;00;21;;2619.0;A
2010;035039;00;23;;12168.0;A
2010;035039;00;29;;6787.0;A
2010;035039;00;41;;12709.0;A
2010;035039;00;C01;;70359.0;A
2010;035039;01;04;;2051.0;A
2010;035039;01;11;;5680.0;A
2010;035039;01;14;;4989.0;A
2010;035039;01;18;;5786.0;A
2010;035039;01;21;;1320.0;A
2010;035039;01;23;;6128.0;A
2010;035039;01;29;;3564.0;A
2010;035039;01;41;;6682.0;A
2010;035039;01;C01;;36200.0;A
2010;035039;06;04;;2126.0;A
2010;035039;06;11;;5078.0;A
2010;035039;06;14;;4720.0;A
2010;035039;06;18;;5646.0;A
2010;035039;06;21;;1299.0;A
2010;035039;06;23;;6040.0;A
2010;035039;06;29;;3223.0;A
2010;035039;06;41;;6027.0;A
2010;035039;06;C01;;34159.0;A
2010;040044;00;04;;5690.0;A
2010;040044;00;11;;11942.0;A
2010;040044;00;14;;15384.0;A
2010;040044;00;18;;17673.0;A
2010;040044;00;21;;3579.0;A
2010;040044;00;23;;19878.0;A
2010;040044;00;29;;7856.0;A
2010;040044;00;41;;15632.0;A
2010;040044;00;C01;;97634.0;A
2010;040044;01;04;;2876.0;A
2010;040044;01;11;;6262.0;A
2010;040044;01;14;;7880.0;A
2010;040044;01;18;;8851.0;A
2010;040044;01;21;;1799.0;A
2010;040044;01;23;;10094.0;A
2010;040044;01;29;;4112.0;A
2010;040044;01;41;;7969.0;A
2010;040044;01;C01;;49843.0;A
2010;040044;06;04;;2814.0;A
2010;040044;06;11;;5680.0;A
2010;040044;06;14;;7504.0;A
2010;040044;06;18;;8822.0;A
2010;040044;06;21;;1780.0;A
2010;040044;06;23;;9784.0;A
2010;040044;06;29;;3744.0;A
2010;040044;06;41;;7663.0;A
2010;040044;06;C01;;47791.0;A
2010;045049;00;04;;7928.0;A
2010;045049;00;11;;13644.0;A
2010;045049;00;14;;25880.0;A
2010;045049;00;18;;26686.0;A
2010;045049;00;21;;5084.0;A
2010;045049;00;23;;32409.0;A
2010;045049;00;29;;10070.0;A
2010;045049;00;41;;20998.0;A
2010;045049;00;C01;;142699.0;A
2010;045049;01;04;;3929.0;A
2010;045049;01;11;;6873.0;A
2010;045049;01;14;;12915.0;A
2010;045049;01;18;;13262.0;A
2010;045049;01;21;;2498.0;A
2010;045049;01;23;;15959.0;A
2010;045049;01;29;;5146.0;A
2010;045049;01;41;;10511.0;A
2010;045049;01;C01;;71093.0;A
2010;045049;06;04;;3999.0;A
2010;045049;06;11;;6771.0;A
2010;045049;06;14;;12965.0;A
2010;045049;06;18;;13424.0;A
2010;045049;06;21;;2586.0;A
2010;045049;06;23;;16450.0;A
2010;045049;06;29;;4924.0;A
2010;045049;06;41;;10487.0;A
2010;045049;06;C01;;71606.0;A
2010;050054;00;04;;10896.0;A
2010;050054;00;11;;14444.0;A
2010;050054;00;14;;30517.0;A
2010;050054;00;18;;32086.0;A
2010;050054;00;21;;6624.0;A
2010;050054;00;23;;38365.0;A
2010;050054;00;29;;12685.0;A
2010;050054;00;41;;23576.0;A
2010;050054;00;C01;;169193.0;A
2010;050054;01;04;;5319.0;A
2010;050054;01;11;;7175.0;A
2010;050054;01;14;;14900.0;A
2010;050054;01;18;;15873.0;A
2010;050054;01;21;;3264.0;A
2010;050054;01;23;;18905.0;A
2010;050054;01;29;;6291.0;A
2010;050054;01;41;;11631.0;A
2010;050054;01;C01;;83358.0;A
2010;050054;06;04;;5577.0;A
2010;050054;06;11;;7269.0;A
2010;050054;06;14;;15617.0;A
2010;050054;06;18;;16213.0;A
2010;050054;06;21;;3360.0;A
2010;050054;06;23;;19460.0;A
2010;050054;06;29;;6394.0;A
2010;050054;06;41;;11945.0;A
2010;050054;06;C01;;85835.0;A
2010;055059;00;04;;12907.0;A
2010;055059;00;11;;12681.0;A
2010;055059;00;14;;32868.0;A
2010;055059;00;18;;33193.0;A
2010;055059;00;21;;6596.0;A
2010;055059;00;23;;40261.0;A
2010;055059;00;29;;14696.0;A
2010;055059;00;41;;22583.0;A
2010;055059;00;C01;;175785.0;A
2010;055059;01;04;;6295.0;A
2010;055059;01;11;;6302.0;A
2010;055059;01;14;;16067.0;A
2010;055059;01;18;;16332.0;A
2010;055059;01;21;;3179.0;A
2010;055059;01;23;;19855.0;A
2010;055059;01;29;;7461.0;A
2010;055059;01;41;;11155.0;A
2010;055059;01;C01;;86646.0;A
2010;055059;06;04;;6612.0;A
2010;055059;06;11;;6379.0;A
2010;055059;06;14;;16801.0;A
2010;055059;06;18;;16861.0;A
2010;055059;06;21;;3417.0;A
2010;055059;06;23;;20406.0;A
2010;055059;06;29;;7235.0;A
2010;055059;06;41;;11428.0;A
2010;055059;06;C01;;89139.0;A
2010;060064;00;04;;13680.0;A
2010;060064;00;11;;11730.0;A
2010;060064;00;14;;35605.0;A
2010;060064;00;18;;32117.0;A
2010;060064;00;21;;7062.0;A
2010;060064;00;23;;42955.0;A
2010;060064;00;29;;16957.0;A
2010;060064;00;41;;22698.0;A
2010;060064;00;C01;;182804.0;A
2010;060064;01;04;;6565.0;A
2010;060064;01;11;;5770.0;A
2010;060064;01;14;;17528.0;A
2010;060064;01;18;;15796.0;A
2010;060064;01;21;;3421.0;A
2010;060064;01;23;;21062.0;A
2010;060064;01;29;;8178.0;A
2010;060064;01;41;;10986.0;A
2010;060064;01;C01;;89306.0;A
2010;060064;06;04;;7115.0;A
2010;060064;06;11;;5960.0;A
2010;060064;06;14;;18077.0;A
2010;060064;06;18;;16321.0;A
2010;060064;06;21;;3641.0;A
2010;060064;06;23;;21893.0;A
2010;060064;06;29;;8779.0;A
2010;060064;06;41;;11712.0;A
2010;060064;06;C01;;93498.0;A
2010;065069;00;04;;11299.0;A
2010;065069;00;11;;9381.0;A
2010;065069;00;14;;30697.0;A
2010;065069;00;18;;24760.0;A
2010;065069;00;21;;5679.0;A
2010;065069;00;23;;35790.0;A
2010;065069;00;29;;14322.0;A
2010;065069;00;41;;18579.0;A
2010;065069;00;C01;;150507.0;A
2010;065069;01;04;;5266.0;A
2010;065069;01;11;;4530.0;A
2010;065069;01;14;;14691.0;A
2010;065069;01;18;;11927.0;A
2010;065069;01;21;;2691.0;A
2010;065069;01;23;;17294.0;A
2010;065069;01;29;;6900.0;A
2010;065069;01;41;;8880.0;A
2010;065069;01;C01;;72179.0;A
2010;065069;06;04;;6033.0;A
2010;065069;06;11;;4851.0;A
2010;065069;06;14;;16006.0;A
2010;065069;06;18;;12833.0;A
2010;065069;06;21;;2988.0;A
2010;065069;06;23;;18496.0;A
2010;065069;06;29;;7422.0;A
2010;065069;06;41;;9699.0;A
2010;065069;06;C01;;78328.0;A
2010;070074;00;04;;12322.0;A
2010;070074;00;11;;6721.0;A
2010;070074;00;14;;22489.0;A
2010;070074;00;18;;20696.0;A
2010;070074;00;21;;4234.0;A
2010;070074;00;23;;30596.0;A
2010;070074;00;29;;11291.0;A
2010;070074;00;41;;13678.0;A
2010;070074;00;C01;;122027.0;A
2010;070074;01;04;;5449.0;A
2010;070074;01;11;;3047.0;A
2010;070074;01;14;;10161.0;A
2010;070074;01;18;;9471.0;A
2010;070074;01;21;;1942.0;A
2010;070074;01;23;;13864.0;A
2010;070074;01;29;;5064.0;A
2010;070074;01;41;;6033.0;A
2010;070074;01;C01;;55031.0;A
2010;070074;06;04;;6873.0;A
2010;070074;06;11;;3674.0;A
2010;070074;06;14;;12328.0;A
2010;070074;06;18;;11225.0;A
2010;070074;06;21;;2292.0;A
2010;070074;06;23;;16732.0;A
2010;070074;06;29;;6227.0;A
2010;070074;06;41;;7645.0;A
2010;070074;06;C01;;66996.0;A
2010;075079;00;04;;11886.0;A
2010;075079;00;11;;5692.0;A
2010;075079;00;14;;21634.0;A
2010;075079;00;18;;18908.0;A
2010;075079;00;21;;3728.0;A
2010;075079;00;23;;27144.0;A
2010;075079;00;29;;10586.0;A
2010;075079;00;41;;11879.0;A
2010;075079;00;C01;;111457.0;A
2010;075079;01;04;;4985.0;A
2010;075079;01;11;;2237.0;A
2010;075079;01;14;;9078.0;A
2010;075079;01;18;;7847.0;A
