TEMPORAL;SEXO;TERRITORIO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
2010;00;C17;14;;531.0;A
2010;00;C17;18;;457.0;A
2010;00;C17;21;;165.0;A
2010;00;C17;23;;1137.0;A
2010;00;C17;29;;425.0;A
2010;00;C17;41;;717.0;A
2010;00;C17;C01;;4139.0;A
2010;00;C18;04;;1321.0;A
2010;00;C18;11;;4477.0;A
2010;00;C18;14;;987.0;A
2010;00;C18;18;;2052.0;A
2010;00;C18;21;;358.0;A
2010;00;C18;23;;750.0;A
2010;00;C18;29;;4407.0;A
2010;00;C18;41;;1581.0;A
2010;00;C18;C01;;15933.0;A
2010;00;108;04;;118149.0;A
2010;00;108;11;;132545.0;A
2010;00;108;14;;269855.0;A
2010;00;108;18;;262406.0;A
2010;00;108;21;;56329.0;A
2010;00;108;23;;333754.0;A
2010;00;108;29;;136551.0;A
2010;00;108;41;;204822.0;A
2010;00;108;C01;;1514411.0;A
2010;01;C02;04;;727.0;A
2010;01;C02;11;;1326.0;A
2010;01;C02;14;;3022.0;A
2010;01;C02;18;;1884.0;A
2010;01;C02;21;;407.0;A
2010;01;C02;23;;2594.0;A
2010;01;C02;29;;1201.0;A
2010;01;C02;41;;1831.0;A
2010;01;C02;C01;;12992.0;A
2010;01;C03;04;;199.0;A
2010;01;C03;11;;450.0;A
2010;01;C03;14;;1239.0;A
2010;01;C03;18;;746.0;A
2010;01;C03;21;;252.0;A
2010;01;C03;23;;1176.0;A
2010;01;C03;29;;915.0;A
2010;01;C03;41;;642.0;A
2010;01;C03;C01;;5619.0;A
2010;01;C04;04;;1577.0;A
2010;01;C04;11;;4893.0;A
2010;01;C04;14;;5584.0;A
2010;01;C04;18;;12016.0;A
2010;01;C04;21;;1705.0;A
2010;01;C04;23;;6497.0;A
2010;01;C04;29;;2996.0;A
2010;01;C04;41;;7877.0;A
2010;01;C04;C01;;43145.0;A
2010;01;C05;04;;927.0;A
2010;01;C05;11;;5336.0;A
2010;01;C05;14;;2274.0;A
2010;01;C05;18;;2593.0;A
2010;01;C05;21;;1030.0;A
2010;01;C05;23;;1597.0;A
2010;01;C05;29;;2828.0;A
2010;01;C05;41;;4868.0;A
2010;01;C05;C01;;21453.0;A
2010;01;C06;04;;95.0;A
2010;01;C06;11;;567.0;A
2010;01;C06;14;;297.0;A
2010;01;C06;18;;291.0;A
2010;01;C06;21;;247.0;A
2010;01;C06;23;;434.0;A
2010;01;C06;29;;494.0;A
2010;01;C06;41;;440.0;A
2010;01;C06;C01;;2865.0;A
2010;01;C07;04;;703.0;A
2010;01;C07;11;;1632.0;A
2010;01;C07;14;;4266.0;A
2010;01;C07;18;;2195.0;A
2010;01;C07;21;;688.0;A
2010;01;C07;23;;5702.0;A
2010;01;C07;29;;1470.0;A
2010;01;C07;41;;2374.0;A
2010;01;C07;C01;;19030.0;A
2010;01;C08;04;;442.0;A
2010;01;C08;11;;1267.0;A
2010;01;C08;14;;1522.0;A
2010;01;C08;18;;1335.0;A
2010;01;C08;21;;490.0;A
2010;01;C08;23;;1771.0;A
2010;01;C08;29;;1074.0;A
2010;01;C08;41;;1554.0;A
2010;01;C08;C01;;9455.0;A
2010;01;C09;04;;30436.0;A
2010;01;C09;11;;18666.0;A
2010;01;C09;14;;58265.0;A
2010;01;C09;18;;61474.0;A
2010;01;C09;21;;11305.0;A
2010;01;C09;23;;58339.0;A
2010;01;C09;29;;28288.0;A
2010;01;C09;41;;42183.0;A
2010;01;C09;C01;;308956.0;A
2010;01;C10;04;;6858.0;A
2010;01;C10;11;;8190.0;A
2010;01;C10;14;;16244.0;A
2010;01;C10;18;;18847.0;A
2010;01;C10;21;;2146.0;A
2010;01;C10;23;;30850.0;A
2010;01;C10;29;;6272.0;A
2010;01;C10;41;;10474.0;A
2010;01;C10;C01;;99881.0;A
2010;01;C11;04;;215.0;A
2010;01;C11;11;;1115.0;A
2010;01;C11;14;;1850.0;A
2010;01;C11;18;;773.0;A
2010;01;C11;21;;1128.0;A
2010;01;C11;23;;941.0;A
2010;01;C11;29;;700.0;A
2010;01;C11;41;;3369.0;A
2010;01;C11;C01;;10091.0;A
2010;01;C12;04;;327.0;A
2010;01;C12;11;;1708.0;A
2010;01;C12;14;;695.0;A
2010;01;C12;18;;641.0;A
2010;01;C12;21;;391.0;A
2010;01;C12;23;;714.0;A
2010;01;C12;29;;760.0;A
2010;01;C12;41;;1022.0;A
2010;01;C12;C01;;6258.0;A
2010;01;C13;04;;4499.0;A
2010;01;C13;11;;12953.0;A
2010;01;C13;14;;25598.0;A
2010;01;C13;18;;11595.0;A
2010;01;C13;21;;4965.0;A
2010;01;C13;23;;34721.0;A
2010;01;C13;29;;10812.0;A
2010;01;C13;41;;16515.0;A
2010;01;C13;C01;;121658.0;A
2010;01;C14;04;;5312.0;A
2010;01;C14;11;;1554.0;A
2010;01;C14;14;;1556.0;A
2010;01;C14;18;;5519.0;A
2010;01;C14;21;;287.0;A
2010;01;C14;23;;3701.0;A
2010;01;C14;29;;1069.0;A
2010;01;C14;41;;1551.0;A
2010;01;C14;C01;;20549.0;A
2010;01;C15;04;;249.0;A
2010;01;C15;11;;736.0;A
2010;01;C15;14;;623.0;A
2010;01;C15;18;;745.0;A
2010;01;C15;21;;149.0;A
2010;01;C15;23;;3051.0;A
2010;01;C15;29;;526.0;A
2010;01;C15;41;;614.0;A
2010;01;C15;C01;;6693.0;A
2010;01;C16;04;;392.0;A
2010;01;C16;11;;1693.0;A
2010;01;C16;14;;2912.0;A
2010;01;C16;18;;2370.0;A
2010;01;C16;21;;980.0;A
2010;01;C16;23;;3298.0;A
2010;01;C16;29;;3370.0;A
2010;01;C16;41;;1765.0;A
2010;01;C16;C01;;16780.0;A
2010;01;C17;04;;60.0;A
2010;01;C17;11;;310.0;A
2010;01;C17;14;;283.0;A
2010;01;C17;18;;228.0;A
2010;01;C17;21;;84.0;A
2010;01;C17;23;;566.0;A
2010;01;C17;29;;221.0;A
2010;01;C17;41;;374.0;A
2010;01;C17;C01;;2126.0;A
2010;01;C18;04;;631.0;A
2010;01;C18;11;;2649.0;A
2010;01;C18;14;;548.0;A
2010;01;C18;18;;1082.0;A
2010;01;C18;21;;206.0;A
2010;01;C18;23;;400.0;A
2010;01;C18;29;;2287.0;A
2010;01;C18;41;;905.0;A
2010;01;C18;C01;;8708.0;A
2010;01;108;04;;53649.0;A
2010;01;108;11;;65045.0;A
2010;01;108;14;;126778.0;A
2010;01;108;18;;124334.0;A
2010;01;108;21;;26460.0;A
2010;01;108;23;;156352.0;A
2010;01;108;29;;65283.0;A
2010;01;108;41;;98358.0;A
2010;01;108;C01;;716259.0;A
2010;06;C02;04;;827.0;A
2010;06;C02;11;;1267.0;A
2010;06;C02;14;;3279.0;A
2010;06;C02;18;;1955.0;A
2010;06;C02;21;;417.0;A
2010;06;C02;23;;2664.0;A
2010;06;C02;29;;1210.0;A
2010;06;C02;41;;1767.0;A
2010;06;C02;C01;;13386.0;A
2010;06;C03;04;;238.0;A
2010;06;C03;11;;569.0;A
2010;06;C03;14;;1384.0;A
2010;06;C03;18;;820.0;A
2010;06;C03;21;;304.0;A
2010;06;C03;23;;1398.0;A
2010;06;C03;29;;1007.0;A
2010;06;C03;41;;711.0;A
2010;06;C03;C01;;6431.0;A
2010;06;C04;04;;1512.0;A
2010;06;C04;11;;4335.0;A
2010;06;C04;14;;5517.0;A
2010;06;C04;18;;12278.0;A
2010;06;C04;21;;1596.0;A
2010;06;C04;23;;6566.0;A
2010;06;C04;29;;2856.0;A
2010;06;C04;41;;7547.0;A
2010;06;C04;C01;;42207.0;A
2010;06;C05;04;;695.0;A
2010;06;C05;11;;4600.0;A
2010;06;C05;14;;1879.0;A
2010;06;C05;18;;2020.0;A
2010;06;C05;21;;861.0;A
2010;06;C05;23;;1168.0;A
2010;06;C05;29;;2229.0;A
2010;06;C05;41;;3932.0;A
2010;06;C05;C01;;17384.0;A
2010;06;C06;04;;94.0;A
2010;06;C06;11;;655.0;A
2010;06;C06;14;;345.0;A
2010;06;C06;18;;278.0;A
2010;06;C06;21;;280.0;A
2010;06;C06;23;;432.0;A
2010;06;C06;29;;481.0;A
2010;06;C06;41;;465.0;A
2010;06;C06;C01;;3030.0;A
2010;06;C07;04;;771.0;A
2010;06;C07;11;;1680.0;A
2010;06;C07;14;;4535.0;A
2010;06;C07;18;;2179.0;A
2010;06;C07;21;;687.0;A
2010;06;C07;23;;6022.0;A
2010;06;C07;29;;1402.0;A
2010;06;C07;41;;2455.0;A
2010;06;C07;C01;;19731.0;A
2010;06;C08;04;;436.0;A
2010;06;C08;11;;1279.0;A
2010;06;C08;14;;1531.0;A
2010;06;C08;18;;1299.0;A
2010;06;C08;21;;593.0;A
2010;06;C08;23;;1962.0;A
2010;06;C08;29;;1148.0;A
2010;06;C08;41;;1615.0;A
2010;06;C08;C01;;9863.0;A
2010;06;C09;04;;38526.0;A
2010;06;C09;11;;20855.0;A
2010;06;C09;14;;66361.0;A
2010;06;C09;18;;71224.0;A
2010;06;C09;21;;12984.0;A
2010;06;C09;23;;66441.0;A
2010;06;C09;29;;32726.0;A
2010;06;C09;41;;48035.0;A
2010;06;C09;C01;;357152.0;A
2010;06;C10;04;;8035.0;A
2010;06;C10;11;;8458.0;A
2010;06;C10;14;;18460.0;A
2010;06;C10;18;;20597.0;A
2010;06;C10;21;;2328.0;A
2010;06;C10;23;;34901.0;A
2010;06;C10;29;;7011.0;A
2010;06;C10;41;;11140.0;A
2010;06;C10;C01;;110930.0;A
2010;06;C11;04;;257.0;A
2010;06;C11;11;;1088.0;A
2010;06;C11;14;;1887.0;A
2010;06;C11;18;;774.0;A
2010;06;C11;21;;1339.0;A
2010;06;C11;23;;938.0;A
2010;06;C11;29;;702.0;A
2010;06;C11;41;;3355.0;A
2010;06;C11;C01;;10340.0;A
2010;06;C12;04;;318.0;A
2010;06;C12;11;;1672.0;A
2010;06;C12;14;;595.0;A
2010;06;C12;18;;591.0;A
2010;06;C12;21;;421.0;A
2010;06;C12;23;;607.0;A
2010;06;C12;29;;720.0;A
2010;06;C12;41;;958.0;A
2010;06;C12;C01;;5882.0;A
2010;06;C13;04;;5104.0;A
2010;06;C13;11;;14802.0;A
2010;06;C13;14;;31048.0;A
2010;06;C13;18;;13041.0;A
2010;06;C13;21;;6223.0;A
2010;06;C13;23;;42483.0;A
2010;06;C13;29;;12222.0;A
2010;06;C13;41;;19397.0;A
2010;06;C13;C01;;144320.0;A
2010;06;C14;04;;6260.0;A
2010;06;C14;11;;1617.0;A
2010;06;C14;14;;1676.0;A
2010;06;C14;18;;6499.0;A
2010;06;C14;21;;334.0;A
2010;06;C14;23;;3987.0;A
2010;06;C14;29;;1067.0;A
2010;06;C14;41;;1468.0;A
2010;06;C14;C01;;22908.0;A
2010;06;C15;04;;241.0;A
2010;06;C15;11;;693.0;A
2010;06;C15;14;;662.0;A
2010;06;C15;18;;743.0;A
2010;06;C15;21;;117.0;A
2010;06;C15;23;;3234.0;A
2010;06;C15;29;;575.0;A
2010;06;C15;41;;597.0;A
2010;06;C15;C01;;6862.0;A
2010;06;C16;04;;431.0;A
2010;06;C16;11;;1830.0;A
2010;06;C16;14;;3231.0;A
2010;06;C16;18;;2575.0;A
2010;06;C16;21;;1152.0;A
2010;06;C16;23;;3678.0;A
2010;06;C16;29;;3588.0;A
2010;06;C16;41;;2003.0;A
2010;06;C16;C01;;18488.0;A
2010;06;C17;04;;65.0;A
2010;06;C17;11;;272.0;A
2010;06;C17;14;;248.0;A
2010;06;C17;18;;229.0;A
2010;06;C17;21;;81.0;A
2010;06;C17;23;;571.0;A
2010;06;C17;29;;204.0;A
2010;06;C17;41;;343.0;A
2010;06;C17;C01;;2013.0;A
2010;06;C18;04;;690.0;A
2010;06;C18;11;;1828.0;A
2010;06;C18;14;;439.0;A
2010;06;C18;18;;970.0;A
2010;06;C18;21;;152.0;A
2010;06;C18;23;;350.0;A
2010;06;C18;29;;2120.0;A
2010;06;C18;41;;676.0;A
2010;06;C18;C01;;7225.0;A
2010;06;108;04;;64500.0;A
2010;06;108;11;;67500.0;A
2010;06;108;14;;143077.0;A
2010;06;108;18;;138072.0;A
2010;06;108;21;;29869.0;A
2010;06;108;23;;177402.0;A
2010;06;108;29;;71268.0;A
2010;06;108;41;;106464.0;A
2010;06;108;C01;;798152.0;A
2011;00;C02;04;;1512.0;A
2011;00;C02;11;;2620.0;A
2011;00;C02;14;;6185.0;A
2011;00;C02;18;;3791.0;A
2011;00;C02;21;;816.0;A
2011;00;C02;23;;5215.0;A
2011;00;C02;29;;2408.0;A
2011;00;C02;41;;3602.0;A
2011;00;C02;C01;;26149.0;A
2011;00;C03;04;;414.0;A
2011;00;C03;11;;1022.0;A
2011;00;C03;14;;2559.0;A
2011;00;C03;18;;1540.0;A
2011;00;C03;21;;545.0;A
2011;00;C03;23;;2509.0;A
2011;00;C03;29;;1923.0;A
2011;00;C03;41;;1365.0;A
2011;00;C03;C01;;11877.0;A
2011;00;C04;04;;3065.0;A
2011;00;C04;11;;9130.0;A
2011;00;C04;14;;11020.0;A
2011;00;C04;18;;24014.0;A
2011;00;C04;21;;3250.0;A
2011;00;C04;23;;12939.0;A
2011;00;C04;29;;5858.0;A
2011;00;C04;41;;15268.0;A
2011;00;C04;C01;;84544.0;A
2011;00;C05;04;;1623.0;A
2011;00;C05;11;;9692.0;A
2011;00;C05;14;;4112.0;A
2011;00;C05;18;;4550.0;A
2011;00;C05;21;;1875.0;A
2011;00;C05;23;;2790.0;A
2011;00;C05;29;;5063.0;A
2011;00;C05;41;;8593.0;A
2011;00;C05;C01;;38298.0;A
2011;00;C06;04;;191.0;A
2011;00;C06;11;;1225.0;A
2011;00;C06;14;;632.0;A
2011;00;C06;18;;563.0;A
2011;00;C06;21;;528.0;A
2011;00;C06;23;;867.0;A
2011;00;C06;29;;976.0;A
2011;00;C06;41;;903.0;A
2011;00;C06;C01;;5885.0;A
2011;00;C07;04;;1479.0;A
2011;00;C07;11;;3415.0;A
2011;00;C07;14;;8890.0;A
2011;00;C07;18;;4474.0;A
2011;00;C07;21;;1433.0;A
2011;00;C07;23;;11804.0;A
2011;00;C07;29;;2921.0;A
2011;00;C07;41;;4892.0;A
2011;00;C07;C01;;39308.0;A
2011;00;C08;04;;909.0;A
2011;00;C08;11;;2591.0;A
2011;00;C08;14;;3039.0;A
2011;00;C08;18;;2625.0;A
2011;00;C08;21;;1093.0;A
2011;00;C08;23;;3713.0;A
2011;00;C08;29;;2226.0;A
2011;00;C08;41;;3235.0;A
2011;00;C08;C01;;19431.0;A
2011;00;C09;04;;67179.0;A
2011;00;C09;11;;39087.0;A
2011;00;C09;14;;122418.0;A
2011;00;C09;18;;130274.0;A
2011;00;C09;21;;23849.0;A
2011;00;C09;23;;122450.0;A
2011;00;C09;29;;60006.0;A
2011;00;C09;41;;89022.0;A
2011;00;C09;C01;;654285.0;A
2011;00;C10;04;;14677.0;A
2011;00;C10;11;;16473.0;A
2011;00;C10;14;;34237.0;A
2011;00;C10;18;;39023.0;A
2011;00;C10;21;;4445.0;A
2011;00;C10;23;;64850.0;A
2011;00;C10;29;;13147.0;A
2011;00;C10;41;;21446.0;A
2011;00;C10;C01;;208298.0;A
2011;00;C11;04;;483.0;A
2011;00;C11;11;;2240.0;A
2011;00;C11;14;;3762.0;A
2011;00;C11;18;;1559.0;A
2011;00;C11;21;;2483.0;A
2011;00;C11;23;;1892.0;A
2011;00;C11;29;;1434.0;A
2011;00;C11;41;;6759.0;A
2011;00;C11;C01;;20612.0;A
2011;00;C12;04;;658.0;A
2011;00;C12;11;;3506.0;A
2011;00;C12;14;;1318.0;A
2011;00;C12;18;;1264.0;A
2011;00;C12;21;;823.0;A
2011;00;C12;23;;1306.0;A
2011;00;C12;29;;1502.0;A
2011;00;C12;41;;2037.0;A
2011;00;C12;C01;;12414.0;A
2011;00;C13;04;;9633.0;A
2011;00;C13;11;;28061.0;A
2011;00;C13;14;;55964.0;A
2011;00;C13;18;;24701.0;A
2011;00;C13;21;;11113.0;A
2011;00;C13;23;;76087.0;A
2011;00;C13;29;;23134.0;A
2011;00;C13;41;;35873.0;A
2011;00;C13;C01;;264566.0;A
2011;00;C14;04;;11592.0;A
2011;00;C14;11;;3260.0;A
2011;00;C14;14;;3217.0;A
2011;00;C14;18;;12035.0;A
2011;00;C14;21;;667.0;A
2011;00;C14;23;;7689.0;A
2011;00;C14;29;;2152.0;A
2011;00;C14;41;;3019.0;A
2011;00;C14;C01;;43631.0;A
2011;00;C15;04;;514.0;A
2011;00;C15;11;;1439.0;A
2011;00;C15;14;;1306.0;A
2011;00;C15;18;;1478.0;A
2011;00;C15;21;;261.0;A
2011;00;C15;23;;6205.0;A
2011;00;C15;29;;1118.0;A
2011;00;C15;41;;1206.0;A
2011;00;C15;C01;;13527.0;A
2011;00;C16;04;;820.0;A
2011;00;C16;11;;3527.0;A
2011;00;C16;14;;6074.0;A
2011;00;C16;18;;4879.0;A
2011;00;C16;21;;2094.0;A
2011;00;C16;23;;6840.0;A
2011;00;C16;29;;6894.0;A
2011;00;C16;41;;3779.0;A
2011;00;C16;C01;;34907.0;A
2011;00;C17;04;;123.0;A
2011;00;C17;11;;582.0;A
2011;00;C17;14;;528.0;A
2011;00;C17;18;;445.0;A
2011;00;C17;21;;159.0;A
2011;00;C17;23;;1140.0;A
2011;00;C17;29;;417.0;A
2011;00;C17;41;;711.0;A
2011;00;C17;C01;;4105.0;A
2011;00;C18;04;;1328.0;A
2011;00;C18;11;;4567.0;A
2011;00;C18;14;;985.0;A
2011;00;C18;18;;2101.0;A
2011;00;C18;21;;375.0;A
2011;00;C18;23;;765.0;A
2011;00;C18;29;;4548.0;A
2011;00;C18;41;;1651.0;A
2011;00;C18;C01;;16320.0;A
2011;00;108;04;;116200.0;A
2011;00;108;11;;132437.0;A
2011;00;108;14;;266246.0;A
2011;00;108;18;;259316.0;A
2011;00;108;21;;55809.0;A
2011;00;108;23;;329061.0;A
2011;00;108;29;;135727.0;A
2011;00;108;41;;203361.0;A
2011;00;108;C01;;1498157.0;A
2011;01;C02;04;;711.0;A
2011;01;C02;11;;1329.0;A
2011;01;C02;14;;2962.0;A
2011;01;C02;18;;1855.0;A
2011;01;C02;21;;409.0;A
2011;01;C02;23;;2568.0;A
2011;01;C02;29;;1204.0;A
2011;01;C02;41;;1847.0;A
2011;01;C02;C01;;12885.0;A
2011;01;C03;04;;193.0;A
2011;01;C03;11;;456.0;A
2011;01;C03;14;;1199.0;A
2011;01;C03;18;;730.0;A
2011;01;C03;21;;241.0;A
2011;01;C03;23;;1139.0;A
2011;01;C03;29;;911.0;A
2011;01;C03;41;;633.0;A
2011;01;C03;C01;;5502.0;A
2011;01;C04;04;;1583.0;A
2011;01;C04;11;;4824.0;A
2011;01;C04;14;;5555.0;A
2011;01;C04;18;;11858.0;A
2011;01;C04;21;;1678.0;A
2011;01;C04;23;;6420.0;A
2011;01;C04;29;;3011.0;A
2011;01;C04;41;;7755.0;A
2011;01;C04;C01;;42684.0;A
2011;01;C05;04;;936.0;A
2011;01;C05;11;;5211.0;A
2011;01;C05;14;;2243.0;A
2011;01;C05;18;;2547.0;A
2011;01;C05;21;;1022.0;A
2011;01;C05;23;;1610.0;A
2011;01;C05;29;;2834.0;A
2011;01;C05;41;;4736.0;A
2011;01;C05;C01;;21139.0;A
2011;01;C06;04;;94.0;A
2011;01;C06;11;;570.0;A
2011;01;C06;14;;286.0;A
2011;01;C06;18;;283.0;A
2011;01;C06;21;;251.0;A
2011;01;C06;23;;431.0;A
2011;01;C06;29;;492.0;A
2011;01;C06;41;;437.0;A
2011;01;C06;C01;;2844.0;A
2011;01;C07;04;;702.0;A
2011;01;C07;11;;1692.0;A
2011;01;C07;14;;4323.0;A
2011;01;C07;18;;2234.0;A
2011;01;C07;21;;716.0;A
2011;01;C07;23;;5703.0;A
2011;01;C07;29;;1508.0;A
2011;01;C07;41;;2386.0;A
2011;01;C07;C01;;19264.0;A
2011;01;C08;04;;466.0;A
2011;01;C08;11;;1283.0;A
2011;01;C08;14;;1517.0;A
2011;01;C08;18;;1324.0;A
2011;01;C08;21;;492.0;A
2011;01;C08;23;;1759.0;A
2011;01;C08;29;;1072.0;A
2011;01;C08;41;;1606.0;A
2011;01;C08;C01;;9519.0;A
2011;01;C09;04;;29584.0;A
2011;01;C09;11;;18411.0;A
2011;01;C09;14;;57027.0;A
2011;01;C09;18;;60202.0;A
2011;01;C09;21;;11034.0;A
2011;01;C09;23;;57102.0;A
2011;01;C09;29;;27736.0;A
2011;01;C09;41;;41487.0;A
2011;01;C09;C01;;302583.0;A
2011;01;C10;04;;6740.0;A
2011;01;C10;11;;8144.0;A
2011;01;C10;14;;15971.0;A
2011;01;C10;18;;18621.0;A
2011;01;C10;21;;2123.0;A
2011;01;C10;23;;30393.0;A
2011;01;C10;29;;6229.0;A
2011;01;C10;41;;10395.0;A
2011;01;C10;C01;;98616.0;A
2011;01;C11;04;;220.0;A
2011;01;C11;11;;1141.0;A
2011;01;C11;14;;1873.0;A
2011;01;C11;18;;785.0;A
2011;01;C11;21;;1140.0;A
2011;01;C11;23;;935.0;A
2011;01;C11;29;;716.0;A
2011;01;C11;41;;3393.0;A
2011;01;C11;C01;;10203.0;A
2011;01;C12;04;;335.0;A
2011;01;C12;11;;1802.0;A
2011;01;C12;14;;705.0;A
2011;01;C12;18;;668.0;A
2011;01;C12;21;;397.0;A
2011;01;C12;23;;697.0;A
2011;01;C12;29;;766.0;A
2011;01;C12;41;;1061.0;A
2011;01;C12;C01;;6431.0;A
2011;01;C13;04;;4512.0;A
2011;01;C13;11;;13136.0;A
2011;01;C13;14;;25272.0;A
2011;01;C13;18;;11616.0;A
2011;01;C13;21;;4949.0;A
2011;01;C13;23;;34165.0;A
2011;01;C13;29;;10820.0;A
2011;01;C13;41;;16510.0;A
2011;01;C13;C01;;120980.0;A
2011;01;C14;04;;5289.0;A
2011;01;C14;11;;1612.0;A
2011;01;C14;14;;1556.0;A
2011;01;C14;18;;5521.0;A
2011;01;C14;21;;307.0;A
2011;01;C14;23;;3691.0;A
2011;01;C14;29;;1070.0;A
2011;01;C14;41;;1555.0;A
2011;01;C14;C01;;20601.0;A
2011;01;C15;04;;258.0;A
2011;01;C15;11;;741.0;A
2011;01;C15;14;;630.0;A
2011;01;C15;18;;733.0;A
2011;01;C15;21;;143.0;A
2011;01;C15;23;;3013.0;A
2011;01;C15;29;;526.0;A
2011;01;C15;41;;611.0;A
2011;01;C15;C01;;6655.0;A
2011;01;C16;04;;389.0;A
2011;01;C16;11;;1709.0;A
2011;01;C16;14;;2861.0;A
2011;01;C16;18;;2333.0;A
2011;01;C16;21;;954.0;A
2011;01;C16;23;;3225.0;A
2011;01;C16;29;;3314.0;A
2011;01;C16;41;;1771.0;A
2011;01;C16;C01;;16556.0;A
2011;01;C17;04;;63.0;A
2011;01;C17;11;;314.0;A
2011;01;C17;14;;279.0;A
2011;01;C17;18;;222.0;A
2011;01;C17;21;;82.0;A
2011;01;C17;23;;561.0;A
2011;01;C17;29;;220.0;A
2011;01;C17;41;;364.0;A
2011;01;C17;C01;;2105.0;A
2011;01;C18;04;;662.0;A
2011;01;C18;11;;2716.0;A
2011;01;C18;14;;556.0;A
2011;01;C18;18;;1135.0;A
2011;01;C18;21;;220.0;A
2011;01;C18;23;;420.0;A
2011;01;C18;29;;2405.0;A
2011;01;C18;41;;962.0;A
2011;01;C18;C01;;9076.0;A
2011;01;108;04;;52737.0;A
2011;01;108;11;;65091.0;A
2011;01;108;14;;124815.0;A
2011;01;108;18;;122667.0;A
2011;01;108;21;;26158.0;A
2011;01;108;23;;153832.0;A
2011;01;108;29;;64834.0;A
2011;01;108;41;;97509.0;A
2011;01;108;C01;;707643.0;A
2011;06;C02;04;;801.0;A
2011;06;C02;11;;1291.0;A
2011;06;C02;14;;3223.0;A
2011;06;C02;18;;1936.0;A
2011;06;C02;21;;407.0;A
2011;06;C02;23;;2647.0;A
2011;06;C02;29;;1204.0;A
2011;06;C02;41;;1755.0;A
2011;06;C02;C01;;13264.0;A
2011;06;C03;04;;221.0;A
2011;06;C03;11;;566.0;A
2011;06;C03;14;;1360.0;A
2011;06;C03;18;;810.0;A
2011;06;C03;21;;304.0;A
2011;06;C03;23;;1370.0;A
2011;06;C03;29;;1012.0;A
2011;06;C03;41;;732.0;A
2011;06;C03;C01;;6375.0;A
2011;06;C04;04;;1482.0;A
2011;06;C04;11;;4306.0;A
2011;06;C04;14;;5465.0;A
2011;06;C04;18;;12156.0;A
2011;06;C04;21;;1572.0;A
2011;06;C04;23;;6519.0;A
2011;06;C04;29;;2847.0;A
2011;06;C04;41;;7513.0;A
2011;06;C04;C01;;41860.0;A
2011;06;C05;04;;687.0;A
2011;06;C05;11;;4481.0;A
2011;06;C05;14;;1869.0;A
2011;06;C05;18;;2003.0;A
2011;06;C05;21;;853.0;A
2011;06;C05;23;;1180.0;A
2011;06;C05;29;;2229.0;A
2011;06;C05;41;;3857.0;A
2011;06;C05;C01;;17159.0;A
2011;06;C06;04;;97.0;A
2011;06;C06;11;;655.0;A
2011;06;C06;14;;346.0;A
2011;06;C06;18;;280.0;A
2011;06;C06;21;;277.0;A
2011;06;C06;23;;436.0;A
2011;06;C06;29;;484.0;A
2011;06;C06;41;;466.0;A
2011;06;C06;C01;;3041.0;A
2011;06;C07;04;;777.0;A
2011;06;C07;11;;1723.0;A
2011;06;C07;14;;4567.0;A
2011;06;C07;18;;2240.0;A
2011;06;C07;21;;717.0;A
2011;06;C07;23;;6101.0;A
2011;06;C07;29;;1413.0;A
2011;06;C07;41;;2506.0;A
2011;06;C07;C01;;20044.0;A
2011;06;C08;04;;443.0;A
2011;06;C08;11;;1308.0;A
2011;06;C08;14;;1522.0;A
2011;06;C08;18;;1301.0;A
2011;06;C08;21;;601.0;A
2011;06;C08;23;;1954.0;A
2011;06;C08;29;;1154.0;A
2011;06;C08;41;;1629.0;A
2011;06;C08;C01;;9912.0;A
2011;06;C09;04;;37595.0;A
2011;06;C09;11;;20676.0;A
2011;06;C09;14;;65391.0;A
2011;06;C09;18;;70072.0;A
2011;06;C09;21;;12815.0;A
2011;06;C09;23;;65348.0;A
2011;06;C09;29;;32270.0;A
2011;06;C09;41;;47535.0;A
2011;06;C09;C01;;351702.0;A
2011;06;C10;04;;7937.0;A
2011;06;C10;11;;8329.0;A
2011;06;C10;14;;18266.0;A
2011;06;C10;18;;20402.0;A
2011;06;C10;21;;2322.0;A
2011;06;C10;23;;34457.0;A
2011;06;C10;29;;6918.0;A
2011;06;C10;41;;11051.0;A
2011;06;C10;C01;;109682.0;A
2011;06;C11;04;;263.0;A
2011;06;C11;11;;1099.0;A
2011;06;C11;14;;1889.0;A
2011;06;C11;18;;774.0;A
2011;06;C11;21;;1343.0;A
2011;06;C11;23;;957.0;A
2011;06;C11;29;;718.0;A
2011;06;C11;41;;3366.0;A
2011;06;C11;C01;;10409.0;A
2011;06;C12;04;;323.0;A
2011;06;C12;11;;1704.0;A
2011;06;C12;14;;613.0;A
2011;06;C12;18;;596.0;A
2011;06;C12;21;;426.0;A
2011;06;C12;23;;609.0;A
2011;06;C12;29;;736.0;A
2011;06;C12;41;;976.0;A
2011;06;C12;C01;;5983.0;A
2011;06;C13;04;;5121.0;A
2011;06;C13;11;;14925.0;A
2011;06;C13;14;;30692.0;A
2011;06;C13;18;;13085.0;A
2011;06;C13;21;;6164.0;A
2011;06;C13;23;;41922.0;A
2011;06;C13;29;;12314.0;A
2011;06;C13;41;;19363.0;A
2011;06;C13;C01;;143586.0;A
2011;06;C14;04;;6303.0;A
2011;06;C14;11;;1648.0;A
2011;06;C14;14;;1661.0;A
2011;06;C14;18;;6514.0;A
