D_TEMPORAL_0;D_SEXO_0;D_TERRITORIO_0;D_LUGARNACIMIEN_0;INDICATOR;OBS_VALUE;FREQ
2019;00;C16;04;Andaluces;894.0;A
2019;00;C16;11;Andaluces;3690.0;A
2019;00;C16;14;Andaluces;5347.0;A
2019;00;C16;18;Andaluces;4385.0;A
2019;00;C16;21;Andaluces;1980.0;A
2019;00;C16;23;Andaluces;5903.0;A
2019;00;C16;29;Andaluces;6160.0;A
2019;00;C16;41;Andaluces;3808.0;A
2019;00;C16;C01;Andaluces;32167.0;A
2019;00;C17;04;Andaluces;166.0;A
2019;00;C17;11;Andaluces;665.0;A
2019;00;C17;14;Andaluces;545.0;A
2019;00;C17;18;Andaluces;450.0;A
2019;00;C17;21;Andaluces;178.0;A
2019;00;C17;23;Andaluces;1124.0;A
2019;00;C17;29;Andaluces;439.0;A
2019;00;C17;41;Andaluces;730.0;A
2019;00;C17;C01;Andaluces;4297.0;A
2019;00;C18;04;Andaluces;1246.0;A
2019;00;C18;11;Andaluces;3952.0;A
2019;00;C18;14;Andaluces;976.0;A
2019;00;C18;18;Andaluces;2100.0;A
2019;00;C18;21;Andaluces;349.0;A
2019;00;C18;23;Andaluces;824.0;A
2019;00;C18;29;Andaluces;4319.0;A
2019;00;C18;41;Andaluces;1586.0;A
2019;00;C18;C01;Andaluces;15352.0;A
2019;00;108;04;Andaluces;100809.0;A
2019;00;108;11;Andaluces;135876.0;A
2019;00;108;14;Andaluces;237519.0;A
2019;00;108;18;Andaluces;235705.0;A
2019;00;108;21;Andaluces;52601.0;A
2019;00;108;23;Andaluces;290398.0;A
2019;00;108;29;Andaluces;126671.0;A
2019;00;108;41;Andaluces;199668.0;A
2019;00;108;C01;Andaluces;1379247.0;A
2019;01;C02;04;Andaluces;700.0;A
2019;01;C02;11;Andaluces;1448.0;A
2019;01;C02;14;Andaluces;2656.0;A
2019;01;C02;18;Andaluces;1780.0;A
2019;01;C02;21;Andaluces;441.0;A
2019;01;C02;23;Andaluces;2321.0;A
2019;01;C02;29;Andaluces;1190.0;A
2019;01;C02;41;Andaluces;1937.0;A
2019;01;C02;C01;Andaluces;12473.0;A
2019;01;C03;04;Andaluces;183.0;A
2019;01;C03;11;Andaluces;510.0;A
2019;01;C03;14;Andaluces;993.0;A
2019;01;C03;18;Andaluces;657.0;A
2019;01;C03;21;Andaluces;245.0;A
2019;01;C03;23;Andaluces;911.0;A
2019;01;C03;29;Andaluces;813.0;A
2019;01;C03;41;Andaluces;656.0;A
2019;01;C03;C01;Andaluces;4968.0;A
2019;01;C04;04;Andaluces;1600.0;A
2019;01;C04;11;Andaluces;5947.0;A
2019;01;C04;14;Andaluces;5623.0;A
2019;01;C04;18;Andaluces;11717.0;A
2019;01;C04;21;Andaluces;1629.0;A
2019;01;C04;23;Andaluces;6140.0;A
2019;01;C04;29;Andaluces;3179.0;A
2019;01;C04;41;Andaluces;8969.0;A
2019;01;C04;C01;Andaluces;44804.0;A
2019;01;C05;04;Andaluces;937.0;A
2019;01;C05;11;Andaluces;5757.0;A
2019;01;C05;14;Andaluces;2354.0;A
2019;01;C05;18;Andaluces;2630.0;A
2019;01;C05;21;Andaluces;1085.0;A
2019;01;C05;23;Andaluces;1576.0;A
2019;01;C05;29;Andaluces;2858.0;A
2019;01;C05;41;Andaluces;5425.0;A
2019;01;C05;C01;Andaluces;22622.0;A
2019;01;C06;04;Andaluces;102.0;A
2019;01;C06;11;Andaluces;566.0;A
2019;01;C06;14;Andaluces;302.0;A
2019;01;C06;18;Andaluces;281.0;A
2019;01;C06;21;Andaluces;224.0;A
2019;01;C06;23;Andaluces;396.0;A
2019;01;C06;29;Andaluces;444.0;A
2019;01;C06;41;Andaluces;448.0;A
2019;01;C06;C01;Andaluces;2763.0;A
2019;01;C07;04;Andaluces;744.0;A
2019;01;C07;11;Andaluces;1906.0;A
2019;01;C07;14;Andaluces;4095.0;A
2019;01;C07;18;Andaluces;2268.0;A
2019;01;C07;21;Andaluces;722.0;A
2019;01;C07;23;Andaluces;5492.0;A
2019;01;C07;29;Andaluces;1566.0;A
2019;01;C07;41;Andaluces;2466.0;A
2019;01;C07;C01;Andaluces;19259.0;A
2019;01;C08;04;Andaluces;481.0;A
2019;01;C08;11;Andaluces;1429.0;A
2019;01;C08;14;Andaluces;1494.0;A
2019;01;C08;18;Andaluces;1262.0;A
2019;01;C08;21;Andaluces;513.0;A
2019;01;C08;23;Andaluces;1653.0;A
2019;01;C08;29;Andaluces;1115.0;A
2019;01;C08;41;Andaluces;1737.0;A
2019;01;C08;C01;Andaluces;9684.0;A
2019;01;C09;04;Andaluces;22755.0;A
2019;01;C09;11;Andaluces;16807.0;A
2019;01;C09;14;Andaluces;47238.0;A
2019;01;C09;18;Andaluces;49666.0;A
2019;01;C09;21;Andaluces;9457.0;A
2019;01;C09;23;Andaluces;47031.0;A
2019;01;C09;29;Andaluces;23092.0;A
2019;01;C09;41;Andaluces;36093.0;A
2019;01;C09;C01;Andaluces;252139.0;A
2019;01;C10;04;Andaluces;6011.0;A
2019;01;C10;11;Andaluces;7614.0;A
2019;01;C10;14;Andaluces;13967.0;A
2019;01;C10;18;Andaluces;16710.0;A
2019;01;C10;21;Andaluces;1970.0;A
2019;01;C10;23;Andaluces;26231.0;A
2019;01;C10;29;Andaluces;5705.0;A
2019;01;C10;41;Andaluces;9751.0;A
2019;01;C10;C01;Andaluces;87959.0;A
2019;01;C11;04;Andaluces;216.0;A
2019;01;C11;11;Andaluces;1230.0;A
2019;01;C11;14;Andaluces;1816.0;A
2019;01;C11;18;Andaluces;728.0;A
2019;01;C11;21;Andaluces;1191.0;A
2019;01;C11;23;Andaluces;883.0;A
2019;01;C11;29;Andaluces;696.0;A
2019;01;C11;41;Andaluces;3476.0;A
2019;01;C11;C01;Andaluces;10236.0;A
2019;01;C12;04;Andaluces;347.0;A
2019;01;C12;11;Andaluces;1985.0;A
2019;01;C12;14;Andaluces;725.0;A
2019;01;C12;18;Andaluces;701.0;A
2019;01;C12;21;Andaluces;434.0;A
2019;01;C12;23;Andaluces;718.0;A
2019;01;C12;29;Andaluces;805.0;A
2019;01;C12;41;Andaluces;1189.0;A
2019;01;C12;C01;Andaluces;6904.0;A
2019;01;C13;04;Andaluces;4774.0;A
2019;01;C13;11;Andaluces;15063.0;A
2019;01;C13;14;Andaluces;23467.0;A
2019;01;C13;18;Andaluces;12249.0;A
2019;01;C13;21;Andaluces;5057.0;A
2019;01;C13;23;Andaluces;30389.0;A
2019;01;C13;29;Andaluces;11720.0;A
2019;01;C13;41;Andaluces;18085.0;A
2019;01;C13;C01;Andaluces;120804.0;A
2019;01;C14;04;Andaluces;5273.0;A
2019;01;C14;11;Andaluces;1819.0;A
2019;01;C14;14;Andaluces;1514.0;A
2019;01;C14;18;Andaluces;5468.0;A
2019;01;C14;21;Andaluces;330.0;A
2019;01;C14;23;Andaluces;3643.0;A
2019;01;C14;29;Andaluces;1166.0;A
2019;01;C14;41;Andaluces;1615.0;A
2019;01;C14;C01;Andaluces;20828.0;A
2019;01;C15;04;Andaluces;265.0;A
2019;01;C15;11;Andaluces;836.0;A
2019;01;C15;14;Andaluces;626.0;A
2019;01;C15;18;Andaluces;726.0;A
2019;01;C15;21;Andaluces;150.0;A
2019;01;C15;23;Andaluces;2621.0;A
2019;01;C15;29;Andaluces;538.0;A
2019;01;C15;41;Andaluces;666.0;A
2019;01;C15;C01;Andaluces;6428.0;A
2019;01;C16;04;Andaluces;428.0;A
2019;01;C16;11;Andaluces;1784.0;A
2019;01;C16;14;Andaluces;2508.0;A
2019;01;C16;18;Andaluces;2025.0;A
2019;01;C16;21;Andaluces;882.0;A
2019;01;C16;23;Andaluces;2713.0;A
2019;01;C16;29;Andaluces;2884.0;A
2019;01;C16;41;Andaluces;1767.0;A
2019;01;C16;C01;Andaluces;14991.0;A
2019;01;C17;04;Andaluces;78.0;A
2019;01;C17;11;Andaluces;356.0;A
2019;01;C17;14;Andaluces;280.0;A
2019;01;C17;18;Andaluces;233.0;A
2019;01;C17;21;Andaluces;95.0;A
2019;01;C17;23;Andaluces;525.0;A
2019;01;C17;29;Andaluces;223.0;A
2019;01;C17;41;Andaluces;365.0;A
2019;01;C17;C01;Andaluces;2155.0;A
2019;01;C18;04;Andaluces;623.0;A
2019;01;C18;11;Andaluces;2204.0;A
2019;01;C18;14;Andaluces;564.0;A
2019;01;C18;18;Andaluces;1121.0;A
2019;01;C18;21;Andaluces;203.0;A
2019;01;C18;23;Andaluces;451.0;A
2019;01;C18;29;Andaluces;2208.0;A
2019;01;C18;41;Andaluces;931.0;A
2019;01;C18;C01;Andaluces;8305.0;A
2019;01;108;04;Andaluces;45517.0;A
2019;01;108;11;Andaluces;67261.0;A
2019;01;108;14;Andaluces;110222.0;A
2019;01;108;18;Andaluces;110222.0;A
2019;01;108;21;Andaluces;24628.0;A
2019;01;108;23;Andaluces;133694.0;A
2019;01;108;29;Andaluces;60202.0;A
2019;01;108;41;Andaluces;95576.0;A
2019;01;108;C01;Andaluces;647322.0;A
2019;06;C02;04;Andaluces;760.0;A
2019;06;C02;11;Andaluces;1360.0;A
2019;06;C02;14;Andaluces;2977.0;A
2019;06;C02;18;Andaluces;1850.0;A
2019;06;C02;21;Andaluces;408.0;A
2019;06;C02;23;Andaluces;2455.0;A
2019;06;C02;29;Andaluces;1183.0;A
2019;06;C02;41;Andaluces;1812.0;A
2019;06;C02;C01;Andaluces;12805.0;A
2019;06;C03;04;Andaluces;231.0;A
2019;06;C03;11;Andaluces;571.0;A
2019;06;C03;14;Andaluces;1152.0;A
2019;06;C03;18;Andaluces;733.0;A
2019;06;C03;21;Andaluces;298.0;A
2019;06;C03;23;Andaluces;1175.0;A
2019;06;C03;29;Andaluces;931.0;A
2019;06;C03;41;Andaluces;736.0;A
2019;06;C03;C01;Andaluces;5827.0;A
2019;06;C04;04;Andaluces;1501.0;A
2019;06;C04;11;Andaluces;5151.0;A
2019;06;C04;14;Andaluces;5581.0;A
2019;06;C04;18;Andaluces;12106.0;A
2019;06;C04;21;Andaluces;1590.0;A
2019;06;C04;23;Andaluces;6379.0;A
2019;06;C04;29;Andaluces;3020.0;A
2019;06;C04;41;Andaluces;8515.0;A
2019;06;C04;C01;Andaluces;43843.0;A
2019;06;C05;04;Andaluces;752.0;A
2019;06;C05;11;Andaluces;5150.0;A
2019;06;C05;14;Andaluces;2070.0;A
2019;06;C05;18;Andaluces;2124.0;A
2019;06;C05;21;Andaluces;955.0;A
2019;06;C05;23;Andaluces;1220.0;A
2019;06;C05;29;Andaluces;2392.0;A
2019;06;C05;41;Andaluces;4637.0;A
2019;06;C05;C01;Andaluces;19300.0;A
2019;06;C06;04;Andaluces;125.0;A
2019;06;C06;11;Andaluces;645.0;A
2019;06;C06;14;Andaluces;357.0;A
2019;06;C06;18;Andaluces;275.0;A
2019;06;C06;21;Andaluces;252.0;A
2019;06;C06;23;Andaluces;415.0;A
2019;06;C06;29;Andaluces;477.0;A
2019;06;C06;41;Andaluces;486.0;A
2019;06;C06;C01;Andaluces;3032.0;A
2019;06;C07;04;Andaluces;795.0;A
2019;06;C07;11;Andaluces;1853.0;A
2019;06;C07;14;Andaluces;4323.0;A
2019;06;C07;18;Andaluces;2281.0;A
2019;06;C07;21;Andaluces;751.0;A
2019;06;C07;23;Andaluces;5944.0;A
2019;06;C07;29;Andaluces;1474.0;A
2019;06;C07;41;Andaluces;2550.0;A
2019;06;C07;C01;Andaluces;19971.0;A
2019;06;C08;04;Andaluces;488.0;A
2019;06;C08;11;Andaluces;1389.0;A
2019;06;C08;14;Andaluces;1488.0;A
2019;06;C08;18;Andaluces;1302.0;A
2019;06;C08;21;Andaluces;585.0;A
2019;06;C08;23;Andaluces;1823.0;A
2019;06;C08;29;Andaluces;1161.0;A
2019;06;C08;41;Andaluces;1747.0;A
2019;06;C08;C01;Andaluces;9983.0;A
2019;06;C09;04;Andaluces;29792.0;A
2019;06;C09;11;Andaluces;19242.0;A
2019;06;C09;14;Andaluces;56351.0;A
2019;06;C09;18;Andaluces;60387.0;A
2019;06;C09;21;Andaluces;11358.0;A
2019;06;C09;23;Andaluces;56265.0;A
2019;06;C09;29;Andaluces;27942.0;A
2019;06;C09;41;Andaluces;42816.0;A
2019;06;C09;C01;Andaluces;304153.0;A
2019;06;C10;04;Andaluces;7126.0;A
2019;06;C10;11;Andaluces;7878.0;A
2019;06;C10;14;Andaluces;16249.0;A
2019;06;C10;18;Andaluces;18541.0;A
2019;06;C10;21;Andaluces;2181.0;A
2019;06;C10;23;Andaluces;30855.0;A
2019;06;C10;29;Andaluces;6297.0;A
2019;06;C10;41;Andaluces;10552.0;A
2019;06;C10;C01;Andaluces;99679.0;A
2019;06;C11;04;Andaluces;259.0;A
2019;06;C11;11;Andaluces;1134.0;A
2019;06;C11;14;Andaluces;1880.0;A
2019;06;C11;18;Andaluces;722.0;A
2019;06;C11;21;Andaluces;1316.0;A
2019;06;C11;23;Andaluces;882.0;A
2019;06;C11;29;Andaluces;686.0;A
2019;06;C11;41;Andaluces;3485.0;A
2019;06;C11;C01;Andaluces;10364.0;A
2019;06;C12;04;Andaluces;328.0;A
2019;06;C12;11;Andaluces;1771.0;A
2019;06;C12;14;Andaluces;664.0;A
2019;06;C12;18;Andaluces;635.0;A
2019;06;C12;21;Andaluces;429.0;A
2019;06;C12;23;Andaluces;630.0;A
2019;06;C12;29;Andaluces;763.0;A
2019;06;C12;41;Andaluces;1106.0;A
2019;06;C12;C01;Andaluces;6326.0;A
2019;06;C13;04;Andaluces;5413.0;A
2019;06;C13;11;Andaluces;16059.0;A
2019;06;C13;14;Andaluces;28328.0;A
2019;06;C13;18;Andaluces;13623.0;A
2019;06;C13;21;Andaluces;6041.0;A
2019;06;C13;23;Andaluces;37513.0;A
2019;06;C13;29;Andaluces;12815.0;A
2019;06;C13;41;Andaluces;20379.0;A
2019;06;C13;C01;Andaluces;140171.0;A
2019;06;C14;04;Andaluces;6281.0;A
2019;06;C14;11;Andaluces;1700.0;A
2019;06;C14;14;Andaluces;1675.0;A
2019;06;C14;18;Andaluces;6616.0;A
2019;06;C14;21;Andaluces;350.0;A
2019;06;C14;23;Andaluces;4034.0;A
2019;06;C14;29;Andaluces;1095.0;A
2019;06;C14;41;Andaluces;1515.0;A
2019;06;C14;C01;Andaluces;23266.0;A
2019;06;C15;04;Andaluces;264.0;A
2019;06;C15;11;Andaluces;749.0;A
2019;06;C15;14;Andaluces;686.0;A
2019;06;C15;18;Andaluces;732.0;A
2019;06;C15;21;Andaluces;132.0;A
2019;06;C15;23;Andaluces;2952.0;A
2019;06;C15;29;Andaluces;630.0;A
2019;06;C15;41;Andaluces;695.0;A
2019;06;C15;C01;Andaluces;6840.0;A
2019;06;C16;04;Andaluces;466.0;A
2019;06;C16;11;Andaluces;1906.0;A
2019;06;C16;14;Andaluces;2839.0;A
2019;06;C16;18;Andaluces;2360.0;A
2019;06;C16;21;Andaluces;1098.0;A
2019;06;C16;23;Andaluces;3190.0;A
2019;06;C16;29;Andaluces;3276.0;A
2019;06;C16;41;Andaluces;2041.0;A
2019;06;C16;C01;Andaluces;17176.0;A
2019;06;C17;04;Andaluces;88.0;A
2019;06;C17;11;Andaluces;309.0;A
2019;06;C17;14;Andaluces;265.0;A
2019;06;C17;18;Andaluces;217.0;A
2019;06;C17;21;Andaluces;83.0;A
2019;06;C17;23;Andaluces;599.0;A
2019;06;C17;29;Andaluces;216.0;A
2019;06;C17;41;Andaluces;365.0;A
2019;06;C17;C01;Andaluces;2142.0;A
2019;06;C18;04;Andaluces;623.0;A
2019;06;C18;11;Andaluces;1748.0;A
2019;06;C18;14;Andaluces;412.0;A
2019;06;C18;18;Andaluces;979.0;A
2019;06;C18;21;Andaluces;146.0;A
2019;06;C18;23;Andaluces;373.0;A
2019;06;C18;29;Andaluces;2111.0;A
2019;06;C18;41;Andaluces;655.0;A
2019;06;C18;C01;Andaluces;7047.0;A
2019;06;108;04;Andaluces;55292.0;A
2019;06;108;11;Andaluces;68615.0;A
2019;06;108;14;Andaluces;127297.0;A
2019;06;108;18;Andaluces;125483.0;A
2019;06;108;21;Andaluces;27973.0;A
2019;06;108;23;Andaluces;156704.0;A
2019;06;108;29;Andaluces;66469.0;A
2019;06;108;41;Andaluces;104092.0;A
2019;06;108;C01;Andaluces;731925.0;A
2020;00;C02;04;Andaluces;1474.0;A
2020;00;C02;11;Andaluces;2824.0;A
2020;00;C02;14;Andaluces;5572.0;A
2020;00;C02;18;Andaluces;3627.0;A
2020;00;C02;21;Andaluces;863.0;A
2020;00;C02;23;Andaluces;4725.0;A
2020;00;C02;29;Andaluces;2354.0;A
2020;00;C02;41;Andaluces;3793.0;A
2020;00;C02;C01;Andaluces;25232.0;A
2020;00;C03;04;Andaluces;407.0;A
2020;00;C03;11;Andaluces;1080.0;A
2020;00;C03;14;Andaluces;2087.0;A
2020;00;C03;18;Andaluces;1365.0;A
2020;00;C03;21;Andaluces;543.0;A
2020;00;C03;23;Andaluces;2041.0;A
2020;00;C03;29;Andaluces;1697.0;A
2020;00;C03;41;Andaluces;1406.0;A
2020;00;C03;C01;Andaluces;10626.0;A
2020;00;C04;04;Andaluces;3120.0;A
2020;00;C04;11;Andaluces;11236.0;A
2020;00;C04;14;Andaluces;11256.0;A
2020;00;C04;18;Andaluces;23663.0;A
2020;00;C04;21;Andaluces;3182.0;A
2020;00;C04;23;Andaluces;12456.0;A
2020;00;C04;29;Andaluces;6220.0;A
2020;00;C04;41;Andaluces;17727.0;A
2020;00;C04;C01;Andaluces;88860.0;A
2020;00;C05;04;Andaluces;1752.0;A
2020;00;C05;11;Andaluces;10838.0;A
2020;00;C05;14;Andaluces;4411.0;A
2020;00;C05;18;Andaluces;4795.0;A
2020;00;C05;21;Andaluces;2062.0;A
2020;00;C05;23;Andaluces;2829.0;A
2020;00;C05;29;Andaluces;5267.0;A
2020;00;C05;41;Andaluces;10100.0;A
2020;00;C05;C01;Andaluces;42054.0;A
2020;00;C06;04;Andaluces;227.0;A
2020;00;C06;11;Andaluces;1192.0;A
2020;00;C06;14;Andaluces;658.0;A
2020;00;C06;18;Andaluces;561.0;A
2020;00;C06;21;Andaluces;476.0;A
2020;00;C06;23;Andaluces;792.0;A
2020;00;C06;29;Andaluces;929.0;A
2020;00;C06;41;Andaluces;955.0;A
2020;00;C06;C01;Andaluces;5790.0;A
2020;00;C07;04;Andaluces;1568.0;A
2020;00;C07;11;Andaluces;3856.0;A
2020;00;C07;14;Andaluces;8298.0;A
2020;00;C07;18;Andaluces;4564.0;A
2020;00;C07;21;Andaluces;1480.0;A
2020;00;C07;23;Andaluces;11462.0;A
2020;00;C07;29;Andaluces;3027.0;A
2020;00;C07;41;Andaluces;5061.0;A
2020;00;C07;C01;Andaluces;39316.0;A
2020;00;C08;04;Andaluces;982.0;A
2020;00;C08;11;Andaluces;2927.0;A
2020;00;C08;14;Andaluces;2989.0;A
2020;00;C08;18;Andaluces;2590.0;A
2020;00;C08;21;Andaluces;1105.0;A
2020;00;C08;23;Andaluces;3456.0;A
2020;00;C08;29;Andaluces;2289.0;A
2020;00;C08;41;Andaluces;3518.0;A
2020;00;C08;C01;Andaluces;19856.0;A
2020;00;C09;04;Andaluces;50846.0;A
2020;00;C09;11;Andaluces;35498.0;A
2020;00;C09;14;Andaluces;101229.0;A
2020;00;C09;18;Andaluces;107263.0;A
2020;00;C09;21;Andaluces;20345.0;A
2020;00;C09;23;Andaluces;100692.0;A
2020;00;C09;29;Andaluces;49794.0;A
2020;00;C09;41;Andaluces;77443.0;A
2020;00;C09;C01;Andaluces;543110.0;A
2020;00;C10;04;Andaluces;13013.0;A
2020;00;C10;11;Andaluces;15361.0;A
2020;00;C10;14;Andaluces;29754.0;A
2020;00;C10;18;Andaluces;34764.0;A
2020;00;C10;21;Andaluces;4118.0;A
2020;00;C10;23;Andaluces;56192.0;A
2020;00;C10;29;Andaluces;11913.0;A
2020;00;C10;41;Andaluces;20146.0;A
2020;00;C10;C01;Andaluces;185261.0;A
2020;00;C11;04;Andaluces;483.0;A
2020;00;C11;11;Andaluces;2433.0;A
2020;00;C11;14;Andaluces;3725.0;A
2020;00;C11;18;Andaluces;1445.0;A
2020;00;C11;21;Andaluces;2502.0;A
2020;00;C11;23;Andaluces;1760.0;A
2020;00;C11;29;Andaluces;1388.0;A
2020;00;C11;41;Andaluces;6987.0;A
2020;00;C11;C01;Andaluces;20723.0;A
2020;00;C12;04;Andaluces;704.0;A
2020;00;C12;11;Andaluces;3832.0;A
2020;00;C12;14;Andaluces;1381.0;A
2020;00;C12;18;Andaluces;1329.0;A
2020;00;C12;21;Andaluces;891.0;A
2020;00;C12;23;Andaluces;1365.0;A
2020;00;C12;29;Andaluces;1617.0;A
2020;00;C12;41;Andaluces;2354.0;A
2020;00;C12;C01;Andaluces;13473.0;A
2020;00;C13;04;Andaluces;10436.0;A
2020;00;C13;11;Andaluces;31540.0;A
2020;00;C13;14;Andaluces;51112.0;A
2020;00;C13;18;Andaluces;26214.0;A
2020;00;C13;21;Andaluces;11135.0;A
2020;00;C13;23;Andaluces;67005.0;A
2020;00;C13;29;Andaluces;24816.0;A
2020;00;C13;41;Andaluces;38777.0;A
2020;00;C13;C01;Andaluces;261035.0;A
2020;00;C14;04;Andaluces;11573.0;A
2020;00;C14;11;Andaluces;3516.0;A
2020;00;C14;14;Andaluces;3200.0;A
2020;00;C14;18;Andaluces;12004.0;A
2020;00;C14;21;Andaluces;684.0;A
2020;00;C14;23;Andaluces;7678.0;A
2020;00;C14;29;Andaluces;2261.0;A
2020;00;C14;41;Andaluces;3143.0;A
2020;00;C14;C01;Andaluces;44059.0;A
2020;00;C15;04;Andaluces;541.0;A
2020;00;C15;11;Andaluces;1577.0;A
2020;00;C15;14;Andaluces;1337.0;A
2020;00;C15;18;Andaluces;1467.0;A
2020;00;C15;21;Andaluces;288.0;A
2020;00;C15;23;Andaluces;5453.0;A
2020;00;C15;29;Andaluces;1170.0;A
2020;00;C15;41;Andaluces;1392.0;A
2020;00;C15;C01;Andaluces;13225.0;A
2020;00;C16;04;Andaluces;912.0;A
2020;00;C16;11;Andaluces;3649.0;A
2020;00;C16;14;Andaluces;5255.0;A
2020;00;C16;18;Andaluces;4327.0;A
2020;00;C16;21;Andaluces;1957.0;A
2020;00;C16;23;Andaluces;5788.0;A
2020;00;C16;29;Andaluces;6034.0;A
2020;00;C16;41;Andaluces;3805.0;A
2020;00;C16;C01;Andaluces;31727.0;A
2020;00;C17;04;Andaluces;172.0;A
2020;00;C17;11;Andaluces;687.0;A
2020;00;C17;14;Andaluces;555.0;A
2020;00;C17;18;Andaluces;457.0;A
2020;00;C17;21;Andaluces;181.0;A
2020;00;C17;23;Andaluces;1123.0;A
2020;00;C17;29;Andaluces;434.0;A
2020;00;C17;41;Andaluces;732.0;A
2020;00;C17;C01;Andaluces;4341.0;A
2020;00;C18;04;Andaluces;1230.0;A
2020;00;C18;11;Andaluces;3892.0;A
2020;00;C18;14;Andaluces;981.0;A
2020;00;C18;18;Andaluces;2112.0;A
2020;00;C18;21;Andaluces;342.0;A
2020;00;C18;23;Andaluces;788.0;A
2020;00;C18;29;Andaluces;4276.0;A
2020;00;C18;41;Andaluces;1554.0;A
2020;00;C18;C01;Andaluces;15175.0;A
2020;00;108;04;Andaluces;99440.0;A
2020;00;108;11;Andaluces;135938.0;A
2020;00;108;14;Andaluces;233800.0;A
2020;00;108;18;Andaluces;232547.0;A
2020;00;108;21;Andaluces;52154.0;A
2020;00;108;23;Andaluces;285605.0;A
2020;00;108;29;Andaluces;125486.0;A
2020;00;108;41;Andaluces;198893.0;A
2020;00;108;C01;Andaluces;1363863.0;A
2020;01;C02;04;Andaluces;718.0;A
2020;01;C02;11;Andaluces;1464.0;A
2020;01;C02;14;Andaluces;2622.0;A
2020;01;C02;18;Andaluces;1771.0;A
2020;01;C02;21;Andaluces;441.0;A
2020;01;C02;23;Andaluces;2302.0;A
2020;01;C02;29;Andaluces;1167.0;A
2020;01;C02;41;Andaluces;1967.0;A
2020;01;C02;C01;Andaluces;12452.0;A
2020;01;C03;04;Andaluces;184.0;A
2020;01;C03;11;Andaluces;518.0;A
2020;01;C03;14;Andaluces;970.0;A
2020;01;C03;18;Andaluces;641.0;A
2020;01;C03;21;Andaluces;246.0;A
2020;01;C03;23;Andaluces;897.0;A
2020;01;C03;29;Andaluces;794.0;A
2020;01;C03;41;Andaluces;662.0;A
2020;01;C03;C01;Andaluces;4912.0;A
2020;01;C04;04;Andaluces;1607.0;A
2020;01;C04;11;Andaluces;5982.0;A
2020;01;C04;14;Andaluces;5654.0;A
2020;01;C04;18;Andaluces;11613.0;A
2020;01;C04;21;Andaluces;1607.0;A
2020;01;C04;23;Andaluces;6061.0;A
2020;01;C04;29;Andaluces;3183.0;A
2020;01;C04;41;Andaluces;9115.0;A
2020;01;C04;C01;Andaluces;44822.0;A
2020;01;C05;04;Andaluces;960.0;A
2020;01;C05;11;Andaluces;5703.0;A
2020;01;C05;14;Andaluces;2330.0;A
2020;01;C05;18;Andaluces;2632.0;A
2020;01;C05;21;Andaluces;1088.0;A
2020;01;C05;23;Andaluces;1591.0;A
2020;01;C05;29;Andaluces;2860.0;A
2020;01;C05;41;Andaluces;5425.0;A
2020;01;C05;C01;Andaluces;22589.0;A
2020;01;C06;04;Andaluces;102.0;A
2020;01;C06;11;Andaluces;559.0;A
2020;01;C06;14;Andaluces;299.0;A
2020;01;C06;18;Andaluces;279.0;A
2020;01;C06;21;Andaluces;228.0;A
2020;01;C06;23;Andaluces;384.0;A
2020;01;C06;29;Andaluces;450.0;A
2020;01;C06;41;Andaluces;454.0;A
2020;01;C06;C01;Andaluces;2755.0;A
2020;01;C07;04;Andaluces;762.0;A
2020;01;C07;11;Andaluces;1963.0;A
2020;01;C07;14;Andaluces;4026.0;A
2020;01;C07;18;Andaluces;2288.0;A
2020;01;C07;21;Andaluces;726.0;A
2020;01;C07;23;Andaluces;5520.0;A
2020;01;C07;29;Andaluces;1558.0;A
2020;01;C07;41;Andaluces;2510.0;A
2020;01;C07;C01;Andaluces;19353.0;A
2020;01;C08;04;Andaluces;482.0;A
2020;01;C08;11;Andaluces;1490.0;A
2020;01;C08;14;Andaluces;1506.0;A
2020;01;C08;18;Andaluces;1301.0;A
2020;01;C08;21;Andaluces;516.0;A
2020;01;C08;23;Andaluces;1641.0;A
2020;01;C08;29;Andaluces;1129.0;A
2020;01;C08;41;Andaluces;1749.0;A
2020;01;C08;C01;Andaluces;9814.0;A
2020;01;C09;04;Andaluces;21968.0;A
2020;01;C09;11;Andaluces;16580.0;A
2020;01;C09;14;Andaluces;46001.0;A
2020;01;C09;18;Andaluces;48268.0;A
2020;01;C09;21;Andaluces;9206.0;A
2020;01;C09;23;Andaluces;45764.0;A
2020;01;C09;29;Andaluces;22472.0;A
2020;01;C09;41;Andaluces;35273.0;A
2020;01;C09;C01;Andaluces;245532.0;A
2020;01;C10;04;Andaluces;5961.0;A
2020;01;C10;11;Andaluces;7559.0;A
2020;01;C10;14;Andaluces;13741.0;A
2020;01;C10;18;Andaluces;16452.0;A
2020;01;C10;21;Andaluces;1964.0;A
2020;01;C10;23;Andaluces;25806.0;A
2020;01;C10;29;Andaluces;5661.0;A
2020;01;C10;41;Andaluces;9692.0;A
2020;01;C10;C01;Andaluces;86836.0;A
2020;01;C11;04;Andaluces;218.0;A
2020;01;C11;11;Andaluces;1251.0;A
2020;01;C11;14;Andaluces;1832.0;A
2020;01;C11;18;Andaluces;724.0;A
2020;01;C11;21;Andaluces;1181.0;A
2020;01;C11;23;Andaluces;882.0;A
2020;01;C11;29;Andaluces;706.0;A
2020;01;C11;41;Andaluces;3476.0;A
