D_TEMPORAL_0;D_TERRITORIO_0;D_ARE_INSCRIPCION_0;D_SEXO_0;D_LUGARNACIMIEN_0;INDICATOR;OBS_VALUE;FREQ
2018;C01;1;01;C01;Andaluces;3523.0;A
2018;C01;1;01;C02;Andaluces;494.0;A
2018;C01;1;01;66;Andaluces;4798.0;A
2018;C01;1;01;NC000;Andaluces;;A
2018;C01;1;01;00;Andaluces;8815.0;A
2018;C01;1;06;04;Andaluces;283.0;A
2018;C01;1;06;11;Andaluces;513.0;A
2018;C01;1;06;14;Andaluces;233.0;A
2018;C01;1;06;18;Andaluces;402.0;A
2018;C01;1;06;21;Andaluces;123.0;A
2018;C01;1;06;23;Andaluces;175.0;A
2018;C01;1;06;29;Andaluces;646.0;A
2018;C01;1;06;41;Andaluces;661.0;A
2018;C01;1;06;C01;Andaluces;3036.0;A
2018;C01;1;06;C02;Andaluces;419.0;A
2018;C01;1;06;66;Andaluces;4603.0;A
2018;C01;1;06;NC000;Andaluces;;A
2018;C01;1;06;00;Andaluces;8058.0;A
2018;C02;1;00;04;Andaluces;93.0;A
2018;C02;1;00;11;Andaluces;209.0;A
2018;C02;1;00;14;Andaluces;111.0;A
2018;C02;1;00;18;Andaluces;176.0;A
2018;C02;1;00;21;Andaluces;36.0;A
2018;C02;1;00;23;Andaluces;118.0;A
2018;C02;1;00;29;Andaluces;162.0;A
2018;C02;1;00;41;Andaluces;201.0;A
2018;C02;1;00;C01;Andaluces;1106.0;A
2018;C02;1;00;C02;Andaluces;;A
2018;C02;1;00;66;Andaluces;;A
2018;C02;1;00;NC000;Andaluces;;A
2018;C02;1;00;00;Andaluces;1106.0;A
2018;C02;1;01;04;Andaluces;45.0;A
2018;C02;1;01;11;Andaluces;128.0;A
2018;C02;1;01;14;Andaluces;63.0;A
2018;C02;1;01;18;Andaluces;111.0;A
2018;C02;1;01;21;Andaluces;23.0;A
2018;C02;1;01;23;Andaluces;73.0;A
2018;C02;1;01;29;Andaluces;82.0;A
2018;C02;1;01;41;Andaluces;111.0;A
2018;C02;1;01;C01;Andaluces;636.0;A
2018;C02;1;01;C02;Andaluces;;A
2018;C02;1;01;66;Andaluces;;A
2018;C02;1;01;NC000;Andaluces;;A
2018;C02;1;01;00;Andaluces;636.0;A
2018;C02;1;06;04;Andaluces;48.0;A
2018;C02;1;06;11;Andaluces;81.0;A
2018;C02;1;06;14;Andaluces;48.0;A
2018;C02;1;06;18;Andaluces;65.0;A
2018;C02;1;06;21;Andaluces;13.0;A
2018;C02;1;06;23;Andaluces;45.0;A
2018;C02;1;06;29;Andaluces;80.0;A
2018;C02;1;06;41;Andaluces;90.0;A
2018;C02;1;06;C01;Andaluces;470.0;A
2018;C02;1;06;C02;Andaluces;;A
2018;C02;1;06;66;Andaluces;;A
2018;C02;1;06;NC000;Andaluces;;A
2018;C02;1;06;00;Andaluces;470.0;A
2018;00;1;00;04;Andaluces;691.0;A
2018;00;1;00;11;Andaluces;1318.0;A
2018;00;1;00;14;Andaluces;633.0;A
2018;00;1;00;18;Andaluces;1050.0;A
2018;00;1;00;21;Andaluces;322.0;A
2018;00;1;00;23;Andaluces;509.0;A
2018;00;1;00;29;Andaluces;1519.0;A
2018;00;1;00;41;Andaluces;1623.0;A
2018;00;1;00;C01;Andaluces;7665.0;A
2018;00;1;00;C02;Andaluces;913.0;A
2018;00;1;00;66;Andaluces;9401.0;A
2018;00;1;00;NC000;Andaluces;;A
2018;00;1;00;00;Andaluces;17979.0;A
2018;00;1;01;04;Andaluces;360.0;A
2018;00;1;01;11;Andaluces;724.0;A
2018;00;1;01;14;Andaluces;352.0;A
2018;00;1;01;18;Andaluces;583.0;A
2018;00;1;01;21;Andaluces;186.0;A
2018;00;1;01;23;Andaluces;289.0;A
2018;00;1;01;29;Andaluces;793.0;A
2018;00;1;01;41;Andaluces;872.0;A
2018;00;1;01;C01;Andaluces;4159.0;A
2018;00;1;01;C02;Andaluces;494.0;A
2018;00;1;01;66;Andaluces;4798.0;A
2018;00;1;01;NC000;Andaluces;;A
2018;00;1;01;00;Andaluces;9451.0;A
2018;00;1;06;04;Andaluces;331.0;A
2018;00;1;06;11;Andaluces;594.0;A
2018;00;1;06;14;Andaluces;281.0;A
2018;00;1;06;18;Andaluces;467.0;A
2018;00;1;06;21;Andaluces;136.0;A
2018;00;1;06;23;Andaluces;220.0;A
2018;00;1;06;29;Andaluces;726.0;A
2018;00;1;06;41;Andaluces;751.0;A
2018;00;1;06;C01;Andaluces;3506.0;A
2018;00;1;06;C02;Andaluces;419.0;A
2018;00;1;06;66;Andaluces;4603.0;A
2018;00;1;06;NC000;Andaluces;;A
2018;00;1;06;00;Andaluces;8528.0;A
2019;04;1;00;04;Andaluces;504.0;A
2019;04;1;00;11;Andaluces;2.0;A
2019;04;1;00;14;Andaluces;5.0;A
2019;04;1;00;18;Andaluces;24.0;A
2019;04;1;00;21;Andaluces;1.0;A
2019;04;1;00;23;Andaluces;7.0;A
2019;04;1;00;29;Andaluces;8.0;A
2019;04;1;00;41;Andaluces;4.0;A
2019;04;1;00;C01;Andaluces;555.0;A
2019;04;1;00;C02;Andaluces;73.0;A
2019;04;1;00;66;Andaluces;1617.0;A
2019;04;1;00;NC000;Andaluces;;A
2019;04;1;00;00;Andaluces;2245.0;A
2019;04;1;01;04;Andaluces;271.0;A
2019;04;1;01;11;Andaluces;1.0;A
2019;04;1;01;14;Andaluces;4.0;A
2019;04;1;01;18;Andaluces;13.0;A
2019;04;1;01;21;Andaluces;1.0;A
2019;04;1;01;23;Andaluces;4.0;A
2019;04;1;01;29;Andaluces;3.0;A
2019;04;1;01;41;Andaluces;3.0;A
2019;04;1;01;C01;Andaluces;300.0;A
2019;04;1;01;C02;Andaluces;40.0;A
2019;04;1;01;66;Andaluces;832.0;A
2019;04;1;01;NC000;Andaluces;;A
2019;04;1;01;00;Andaluces;1172.0;A
2019;04;1;06;04;Andaluces;233.0;A
2019;04;1;06;11;Andaluces;1.0;A
2019;04;1;06;14;Andaluces;1.0;A
2019;04;1;06;18;Andaluces;11.0;A
2019;04;1;06;21;Andaluces;;A
2019;04;1;06;23;Andaluces;3.0;A
2019;04;1;06;29;Andaluces;5.0;A
2019;04;1;06;41;Andaluces;1.0;A
2019;04;1;06;C01;Andaluces;255.0;A
2019;04;1;06;C02;Andaluces;33.0;A
2019;04;1;06;66;Andaluces;785.0;A
2019;04;1;06;NC000;Andaluces;;A
2019;04;1;06;00;Andaluces;1073.0;A
2019;11;1;00;04;Andaluces;3.0;A
2019;11;1;00;11;Andaluces;903.0;A
2019;11;1;00;14;Andaluces;7.0;A
2019;11;1;00;18;Andaluces;5.0;A
2019;11;1;00;21;Andaluces;4.0;A
2019;11;1;00;23;Andaluces;5.0;A
2019;11;1;00;29;Andaluces;16.0;A
2019;11;1;00;41;Andaluces;35.0;A
2019;11;1;00;C01;Andaluces;978.0;A
2019;11;1;00;C02;Andaluces;142.0;A
2019;11;1;00;66;Andaluces;847.0;A
2019;11;1;00;NC000;Andaluces;;A
2019;11;1;00;00;Andaluces;1967.0;A
2019;11;1;01;04;Andaluces;2.0;A
2019;11;1;01;11;Andaluces;488.0;A
2019;11;1;01;14;Andaluces;5.0;A
2019;11;1;01;18;Andaluces;2.0;A
2019;11;1;01;21;Andaluces;2.0;A
2019;11;1;01;23;Andaluces;2.0;A
2019;11;1;01;29;Andaluces;7.0;A
2019;11;1;01;41;Andaluces;19.0;A
2019;11;1;01;C01;Andaluces;527.0;A
2019;11;1;01;C02;Andaluces;73.0;A
2019;11;1;01;66;Andaluces;422.0;A
2019;11;1;01;NC000;Andaluces;;A
2019;11;1;01;00;Andaluces;1022.0;A
2019;11;1;06;04;Andaluces;1.0;A
2019;11;1;06;11;Andaluces;415.0;A
2019;11;1;06;14;Andaluces;2.0;A
2019;11;1;06;18;Andaluces;3.0;A
2019;11;1;06;21;Andaluces;2.0;A
2019;11;1;06;23;Andaluces;3.0;A
2019;11;1;06;29;Andaluces;9.0;A
2019;11;1;06;41;Andaluces;16.0;A
2019;11;1;06;C01;Andaluces;451.0;A
2019;11;1;06;C02;Andaluces;69.0;A
2019;11;1;06;66;Andaluces;425.0;A
2019;11;1;06;NC000;Andaluces;;A
2019;11;1;06;00;Andaluces;945.0;A
2019;14;1;00;04;Andaluces;;A
2019;14;1;00;11;Andaluces;2.0;A
2019;14;1;00;14;Andaluces;486.0;A
2019;14;1;00;18;Andaluces;7.0;A
2019;14;1;00;21;Andaluces;;A
2019;14;1;00;23;Andaluces;4.0;A
2019;14;1;00;29;Andaluces;7.0;A
2019;14;1;00;41;Andaluces;11.0;A
2019;14;1;00;C01;Andaluces;517.0;A
2019;14;1;00;C02;Andaluces;46.0;A
2019;14;1;00;66;Andaluces;456.0;A
2019;14;1;00;NC000;Andaluces;;A
2019;14;1;00;00;Andaluces;1019.0;A
2019;14;1;01;04;Andaluces;;A
2019;14;1;01;11;Andaluces;2.0;A
2019;14;1;01;14;Andaluces;259.0;A
2019;14;1;01;18;Andaluces;4.0;A
2019;14;1;01;21;Andaluces;;A
2019;14;1;01;23;Andaluces;3.0;A
2019;14;1;01;29;Andaluces;2.0;A
2019;14;1;01;41;Andaluces;4.0;A
2019;14;1;01;C01;Andaluces;274.0;A
2019;14;1;01;C02;Andaluces;23.0;A
2019;14;1;01;66;Andaluces;223.0;A
2019;14;1;01;NC000;Andaluces;;A
2019;14;1;01;00;Andaluces;520.0;A
2019;14;1;06;04;Andaluces;;A
2019;14;1;06;11;Andaluces;;A
2019;14;1;06;14;Andaluces;227.0;A
2019;14;1;06;18;Andaluces;3.0;A
2019;14;1;06;21;Andaluces;;A
2019;14;1;06;23;Andaluces;1.0;A
2019;14;1;06;29;Andaluces;5.0;A
2019;14;1;06;41;Andaluces;7.0;A
2019;14;1;06;C01;Andaluces;243.0;A
2019;14;1;06;C02;Andaluces;23.0;A
2019;14;1;06;66;Andaluces;233.0;A
2019;14;1;06;NC000;Andaluces;;A
2019;14;1;06;00;Andaluces;499.0;A
2019;18;1;00;04;Andaluces;10.0;A
2019;18;1;00;11;Andaluces;9.0;A
2019;18;1;00;14;Andaluces;5.0;A
2019;18;1;00;18;Andaluces;764.0;A
2019;18;1;00;21;Andaluces;1.0;A
2019;18;1;00;23;Andaluces;14.0;A
2019;18;1;00;29;Andaluces;8.0;A
2019;18;1;00;41;Andaluces;5.0;A
2019;18;1;00;C01;Andaluces;816.0;A
2019;18;1;00;C02;Andaluces;117.0;A
2019;18;1;00;66;Andaluces;1601.0;A
2019;18;1;00;NC000;Andaluces;;A
2019;18;1;00;00;Andaluces;2534.0;A
2019;18;1;01;04;Andaluces;5.0;A
2019;18;1;01;11;Andaluces;6.0;A
2019;18;1;01;14;Andaluces;2.0;A
2019;18;1;01;18;Andaluces;400.0;A
2019;18;1;01;21;Andaluces;1.0;A
2019;18;1;01;23;Andaluces;11.0;A
2019;18;1;01;29;Andaluces;4.0;A
2019;18;1;01;41;Andaluces;4.0;A
2019;18;1;01;C01;Andaluces;433.0;A
2019;18;1;01;C02;Andaluces;57.0;A
2019;18;1;01;66;Andaluces;807.0;A
2019;18;1;01;NC000;Andaluces;;A
2019;18;1;01;00;Andaluces;1297.0;A
2019;18;1;06;04;Andaluces;5.0;A
2019;18;1;06;11;Andaluces;3.0;A
2019;18;1;06;14;Andaluces;3.0;A
2019;18;1;06;18;Andaluces;364.0;A
2019;18;1;06;21;Andaluces;;A
2019;18;1;06;23;Andaluces;3.0;A
2019;18;1;06;29;Andaluces;4.0;A
2019;18;1;06;41;Andaluces;1.0;A
2019;18;1;06;C01;Andaluces;383.0;A
2019;18;1;06;C02;Andaluces;60.0;A
2019;18;1;06;66;Andaluces;794.0;A
2019;18;1;06;NC000;Andaluces;;A
2019;18;1;06;00;Andaluces;1237.0;A
2019;21;1;00;04;Andaluces;;A
2019;21;1;00;11;Andaluces;8.0;A
2019;21;1;00;14;Andaluces;5.0;A
2019;21;1;00;18;Andaluces;1.0;A
2019;21;1;00;21;Andaluces;215.0;A
2019;21;1;00;23;Andaluces;;A
2019;21;1;00;29;Andaluces;1.0;A
2019;21;1;00;41;Andaluces;16.0;A
2019;21;1;00;C01;Andaluces;246.0;A
2019;21;1;00;C02;Andaluces;21.0;A
2019;21;1;00;66;Andaluces;292.0;A
2019;21;1;00;NC000;Andaluces;;A
2019;21;1;00;00;Andaluces;559.0;A
2019;21;1;01;04;Andaluces;;A
2019;21;1;01;11;Andaluces;6.0;A
2019;21;1;01;14;Andaluces;1.0;A
2019;21;1;01;18;Andaluces;1.0;A
2019;21;1;01;21;Andaluces;115.0;A
2019;21;1;01;23;Andaluces;;A
2019;21;1;01;29;Andaluces;1.0;A
2019;21;1;01;41;Andaluces;8.0;A
2019;21;1;01;C01;Andaluces;132.0;A
2019;21;1;01;C02;Andaluces;11.0;A
2019;21;1;01;66;Andaluces;151.0;A
2019;21;1;01;NC000;Andaluces;;A
2019;21;1;01;00;Andaluces;294.0;A
2019;21;1;06;04;Andaluces;;A
2019;21;1;06;11;Andaluces;2.0;A
2019;21;1;06;14;Andaluces;4.0;A
2019;21;1;06;18;Andaluces;;A
2019;21;1;06;21;Andaluces;100.0;A
2019;21;1;06;23;Andaluces;;A
2019;21;1;06;29;Andaluces;;A
2019;21;1;06;41;Andaluces;8.0;A
2019;21;1;06;C01;Andaluces;114.0;A
2019;21;1;06;C02;Andaluces;10.0;A
2019;21;1;06;66;Andaluces;141.0;A
2019;21;1;06;NC000;Andaluces;;A
2019;21;1;06;00;Andaluces;265.0;A
2019;23;1;00;04;Andaluces;2.0;A
2019;23;1;00;11;Andaluces;;A
2019;23;1;00;14;Andaluces;;A
2019;23;1;00;18;Andaluces;9.0;A
2019;23;1;00;21;Andaluces;;A
2019;23;1;00;23;Andaluces;354.0;A
2019;23;1;00;29;Andaluces;2.0;A
2019;23;1;00;41;Andaluces;3.0;A
2019;23;1;00;C01;Andaluces;370.0;A
2019;23;1;00;C02;Andaluces;41.0;A
2019;23;1;00;66;Andaluces;433.0;A
2019;23;1;00;NC000;Andaluces;1.0;A
2019;23;1;00;00;Andaluces;845.0;A
2019;23;1;01;04;Andaluces;;A
2019;23;1;01;11;Andaluces;;A
2019;23;1;01;14;Andaluces;;A
2019;23;1;01;18;Andaluces;4.0;A
2019;23;1;01;21;Andaluces;;A
2019;23;1;01;23;Andaluces;182.0;A
2019;23;1;01;29;Andaluces;;A
2019;23;1;01;41;Andaluces;1.0;A
2019;23;1;01;C01;Andaluces;187.0;A
2019;23;1;01;C02;Andaluces;21.0;A
2019;23;1;01;66;Andaluces;228.0;A
2019;23;1;01;NC000;Andaluces;;A
2019;23;1;01;00;Andaluces;436.0;A
2019;23;1;06;04;Andaluces;2.0;A
2019;23;1;06;11;Andaluces;;A
2019;23;1;06;14;Andaluces;;A
2019;23;1;06;18;Andaluces;5.0;A
2019;23;1;06;21;Andaluces;;A
2019;23;1;06;23;Andaluces;172.0;A
2019;23;1;06;29;Andaluces;2.0;A
2019;23;1;06;41;Andaluces;2.0;A
2019;23;1;06;C01;Andaluces;183.0;A
2019;23;1;06;C02;Andaluces;20.0;A
2019;23;1;06;66;Andaluces;205.0;A
2019;23;1;06;NC000;Andaluces;1.0;A
2019;23;1;06;00;Andaluces;409.0;A
2019;29;1;00;04;Andaluces;10.0;A
2019;29;1;00;11;Andaluces;36.0;A
2019;29;1;00;14;Andaluces;27.0;A
2019;29;1;00;18;Andaluces;38.0;A
2019;29;1;00;21;Andaluces;5.0;A
2019;29;1;00;23;Andaluces;25.0;A
2019;29;1;00;29;Andaluces;1348.0;A
2019;29;1;00;41;Andaluces;36.0;A
2019;29;1;00;C01;Andaluces;1525.0;A
2019;29;1;00;C02;Andaluces;269.0;A
2019;29;1;00;66;Andaluces;2647.0;A
2019;29;1;00;NC000;Andaluces;1.0;A
2019;29;1;00;00;Andaluces;4442.0;A
2019;29;1;01;04;Andaluces;6.0;A
2019;29;1;01;11;Andaluces;18.0;A
2019;29;1;01;14;Andaluces;15.0;A
2019;29;1;01;18;Andaluces;20.0;A
2019;29;1;01;21;Andaluces;4.0;A
2019;29;1;01;23;Andaluces;13.0;A
2019;29;1;01;29;Andaluces;687.0;A
2019;29;1;01;41;Andaluces;20.0;A
2019;29;1;01;C01;Andaluces;783.0;A
2019;29;1;01;C02;Andaluces;150.0;A
2019;29;1;01;66;Andaluces;1349.0;A
2019;29;1;01;NC000;Andaluces;;A
2019;29;1;01;00;Andaluces;2282.0;A
2019;29;1;06;04;Andaluces;4.0;A
2019;29;1;06;11;Andaluces;18.0;A
2019;29;1;06;14;Andaluces;12.0;A
2019;29;1;06;18;Andaluces;18.0;A
2019;29;1;06;21;Andaluces;1.0;A
2019;29;1;06;23;Andaluces;12.0;A
2019;29;1;06;29;Andaluces;661.0;A
2019;29;1;06;41;Andaluces;16.0;A
2019;29;1;06;C01;Andaluces;742.0;A
2019;29;1;06;C02;Andaluces;119.0;A
2019;29;1;06;66;Andaluces;1298.0;A
2019;29;1;06;NC000;Andaluces;1.0;A
2019;29;1;06;00;Andaluces;2160.0;A
2019;41;1;00;04;Andaluces;4.0;A
2019;41;1;00;11;Andaluces;35.0;A
2019;41;1;00;14;Andaluces;29.0;A
2019;41;1;00;18;Andaluces;7.0;A
2019;41;1;00;21;Andaluces;13.0;A
2019;41;1;00;23;Andaluces;14.0;A
2019;41;1;00;29;Andaluces;15.0;A
2019;41;1;00;41;Andaluces;1312.0;A
2019;41;1;00;C01;Andaluces;1429.0;A
2019;41;1;00;C02;Andaluces;161.0;A
2019;41;1;00;66;Andaluces;1525.0;A
2019;41;1;00;NC000;Andaluces;;A
2019;41;1;00;00;Andaluces;3115.0;A
2019;41;1;01;04;Andaluces;4.0;A
2019;41;1;01;11;Andaluces;21.0;A
2019;41;1;01;14;Andaluces;18.0;A
2019;41;1;01;18;Andaluces;4.0;A
2019;41;1;01;21;Andaluces;5.0;A
2019;41;1;01;23;Andaluces;9.0;A
2019;41;1;01;29;Andaluces;9.0;A
2019;41;1;01;41;Andaluces;675.0;A
2019;41;1;01;C01;Andaluces;745.0;A
2019;41;1;01;C02;Andaluces;86.0;A
2019;41;1;01;66;Andaluces;774.0;A
2019;41;1;01;NC000;Andaluces;;A
2019;41;1;01;00;Andaluces;1605.0;A
2019;41;1;06;04;Andaluces;;A
2019;41;1;06;11;Andaluces;14.0;A
2019;41;1;06;14;Andaluces;11.0;A
2019;41;1;06;18;Andaluces;3.0;A
2019;41;1;06;21;Andaluces;8.0;A
2019;41;1;06;23;Andaluces;5.0;A
2019;41;1;06;29;Andaluces;6.0;A
2019;41;1;06;41;Andaluces;637.0;A
2019;41;1;06;C01;Andaluces;684.0;A
2019;41;1;06;C02;Andaluces;75.0;A
2019;41;1;06;66;Andaluces;751.0;A
2019;41;1;06;NC000;Andaluces;;A
2019;41;1;06;00;Andaluces;1510.0;A
2019;C01;1;00;04;Andaluces;533.0;A
2019;C01;1;00;11;Andaluces;995.0;A
2019;C01;1;00;14;Andaluces;564.0;A
2019;C01;1;00;18;Andaluces;855.0;A
2019;C01;1;00;21;Andaluces;239.0;A
2019;C01;1;00;23;Andaluces;423.0;A
2019;C01;1;00;29;Andaluces;1405.0;A
2019;C01;1;00;41;Andaluces;1422.0;A
2019;C01;1;00;C01;Andaluces;6436.0;A
2019;C01;1;00;C02;Andaluces;870.0;A
2019;C01;1;00;66;Andaluces;9418.0;A
2019;C01;1;00;NC000;Andaluces;2.0;A
2019;C01;1;00;00;Andaluces;16726.0;A
2019;C01;1;01;04;Andaluces;288.0;A
2019;C01;1;01;11;Andaluces;542.0;A
2019;C01;1;01;14;Andaluces;304.0;A
2019;C01;1;01;18;Andaluces;448.0;A
2019;C01;1;01;21;Andaluces;128.0;A
2019;C01;1;01;23;Andaluces;224.0;A
2019;C01;1;01;29;Andaluces;713.0;A
2019;C01;1;01;41;Andaluces;734.0;A
2019;C01;1;01;C01;Andaluces;3381.0;A
2019;C01;1;01;C02;Andaluces;461.0;A
2019;C01;1;01;66;Andaluces;4786.0;A
2019;C01;1;01;NC000;Andaluces;;A
2019;C01;1;01;00;Andaluces;8628.0;A
2019;C01;1;06;04;Andaluces;245.0;A
2019;C01;1;06;11;Andaluces;453.0;A
2019;C01;1;06;14;Andaluces;260.0;A
2019;C01;1;06;18;Andaluces;407.0;A
2019;C01;1;06;21;Andaluces;111.0;A
2019;C01;1;06;23;Andaluces;199.0;A
2019;C01;1;06;29;Andaluces;692.0;A
2019;C01;1;06;41;Andaluces;688.0;A
2019;C01;1;06;C01;Andaluces;3055.0;A
2019;C01;1;06;C02;Andaluces;409.0;A
2019;C01;1;06;66;Andaluces;4632.0;A
2019;C01;1;06;NC000;Andaluces;2.0;A
2019;C01;1;06;00;Andaluces;8098.0;A
2019;C02;1;00;04;Andaluces;94.0;A
2019;C02;1;00;11;Andaluces;159.0;A
2019;C02;1;00;14;Andaluces;104.0;A
2019;C02;1;00;18;Andaluces;170.0;A
2019;C02;1;00;21;Andaluces;46.0;A
2019;C02;1;00;23;Andaluces;105.0;A
2019;C02;1;00;29;Andaluces;151.0;A
2019;C02;1;00;41;Andaluces;204.0;A
2019;C02;1;00;C01;Andaluces;1033.0;A
2019;C02;1;00;C02;Andaluces;;A
2019;C02;1;00;66;Andaluces;;A
2019;C02;1;00;NC000;Andaluces;;A
2019;C02;1;00;00;Andaluces;1033.0;A
2019;C02;1;01;04;Andaluces;50.0;A
2019;C02;1;01;11;Andaluces;97.0;A
2019;C02;1;01;14;Andaluces;63.0;A
2019;C02;1;01;18;Andaluces;99.0;A
2019;C02;1;01;21;Andaluces;28.0;A
2019;C02;1;01;23;Andaluces;50.0;A
2019;C02;1;01;29;Andaluces;75.0;A
2019;C02;1;01;41;Andaluces;119.0;A
2019;C02;1;01;C01;Andaluces;581.0;A
2019;C02;1;01;C02;Andaluces;;A
2019;C02;1;01;66;Andaluces;;A
2019;C02;1;01;NC000;Andaluces;;A
2019;C02;1;01;00;Andaluces;581.0;A
2019;C02;1;06;04;Andaluces;44.0;A
2019;C02;1;06;11;Andaluces;62.0;A
2019;C02;1;06;14;Andaluces;41.0;A
2019;C02;1;06;18;Andaluces;71.0;A
2019;C02;1;06;21;Andaluces;18.0;A
2019;C02;1;06;23;Andaluces;55.0;A
2019;C02;1;06;29;Andaluces;76.0;A
2019;C02;1;06;41;Andaluces;85.0;A
2019;C02;1;06;C01;Andaluces;452.0;A
2019;C02;1;06;C02;Andaluces;;A
2019;C02;1;06;66;Andaluces;;A
2019;C02;1;06;NC000;Andaluces;;A
2019;C02;1;06;00;Andaluces;452.0;A
2019;00;1;00;04;Andaluces;627.0;A
2019;00;1;00;11;Andaluces;1154.0;A
2019;00;1;00;14;Andaluces;668.0;A
2019;00;1;00;18;Andaluces;1025.0;A
2019;00;1;00;21;Andaluces;285.0;A
2019;00;1;00;23;Andaluces;528.0;A
2019;00;1;00;29;Andaluces;1556.0;A
2019;00;1;00;41;Andaluces;1626.0;A
2019;00;1;00;C01;Andaluces;7469.0;A
2019;00;1;00;C02;Andaluces;870.0;A
2019;00;1;00;66;Andaluces;9418.0;A
2019;00;1;00;NC000;Andaluces;2.0;A
2019;00;1;00;00;Andaluces;17759.0;A
2019;00;1;01;04;Andaluces;338.0;A
2019;00;1;01;11;Andaluces;639.0;A
2019;00;1;01;14;Andaluces;367.0;A
2019;00;1;01;18;Andaluces;547.0;A
2019;00;1;01;21;Andaluces;156.0;A
2019;00;1;01;23;Andaluces;274.0;A
2019;00;1;01;29;Andaluces;788.0;A
2019;00;1;01;41;Andaluces;853.0;A
2019;00;1;01;C01;Andaluces;3962.0;A
2019;00;1;01;C02;Andaluces;461.0;A
2019;00;1;01;66;Andaluces;4786.0;A
2019;00;1;01;NC000;Andaluces;;A
2019;00;1;01;00;Andaluces;9209.0;A
2019;00;1;06;04;Andaluces;289.0;A
2019;00;1;06;11;Andaluces;515.0;A
2019;00;1;06;14;Andaluces;301.0;A
2019;00;1;06;18;Andaluces;478.0;A
2019;00;1;06;21;Andaluces;129.0;A
2019;00;1;06;23;Andaluces;254.0;A
2019;00;1;06;29;Andaluces;768.0;A
2019;00;1;06;41;Andaluces;773.0;A
2019;00;1;06;C01;Andaluces;3507.0;A
2019;00;1;06;C02;Andaluces;409.0;A
2019;00;1;06;66;Andaluces;4632.0;A
2019;00;1;06;NC000;Andaluces;2.0;A
2019;00;1;06;00;Andaluces;8550.0;A
2020;04;1;00;04;Andaluces;578.0;A
2020;04;1;00;11;Andaluces;4.0;A
2020;04;1;00;14;Andaluces;3.0;A
2020;04;1;00;18;Andaluces;14.0;A
2020;04;1;00;21;Andaluces;1.0;A
2020;04;1;00;23;Andaluces;5.0;A
2020;04;1;00;29;Andaluces;9.0;A
2020;04;1;00;41;Andaluces;3.0;A
2020;04;1;00;C01;Andaluces;617.0;A
2020;04;1;00;C02;Andaluces;77.0;A
2020;04;1;00;66;Andaluces;1653.0;A
2020;04;1;00;NC000;Andaluces;;A
2020;04;1;00;00;Andaluces;2347.0;A
2020;04;1;01;04;Andaluces;281.0;A
2020;04;1;01;11;Andaluces;2.0;A
2020;04;1;01;14;Andaluces;2.0;A
2020;04;1;01;18;Andaluces;7.0;A
2020;04;1;01;21;Andaluces;;A
2020;04;1;01;23;Andaluces;1.0;A
2020;04;1;01;29;Andaluces;4.0;A
2020;04;1;01;41;Andaluces;1.0;A
2020;04;1;01;C01;Andaluces;298.0;A
2020;04;1;01;C02;Andaluces;41.0;A
2020;04;1;01;66;Andaluces;839.0;A
2020;04;1;01;NC000;Andaluces;;A
2020;04;1;01;00;Andaluces;1178.0;A
2020;04;1;06;04;Andaluces;297.0;A
2020;04;1;06;11;Andaluces;2.0;A
2020;04;1;06;14;Andaluces;1.0;A
2020;04;1;06;18;Andaluces;7.0;A
2020;04;1;06;21;Andaluces;1.0;A
2020;04;1;06;23;Andaluces;4.0;A
2020;04;1;06;29;Andaluces;5.0;A
2020;04;1;06;41;Andaluces;2.0;A
2020;04;1;06;C01;Andaluces;319.0;A
2020;04;1;06;C02;Andaluces;36.0;A
2020;04;1;06;66;Andaluces;814.0;A
2020;04;1;06;NC000;Andaluces;;A
2020;04;1;06;00;Andaluces;1169.0;A
2020;11;1;00;04;Andaluces;2.0;A
2020;11;1;00;11;Andaluces;1051.0;A
2020;11;1;00;14;Andaluces;8.0;A
2020;11;1;00;18;Andaluces;6.0;A
2020;11;1;00;21;Andaluces;5.0;A
2020;11;1;00;23;Andaluces;3.0;A
2020;11;1;00;29;Andaluces;27.0;A
2020;11;1;00;41;Andaluces;48.0;A
2020;11;1;00;C01;Andaluces;1150.0;A
2020;11;1;00;C02;Andaluces;166.0;A
2020;11;1;00;66;Andaluces;876.0;A
2020;11;1;00;NC000;Andaluces;;A
2020;11;1;00;00;Andaluces;2192.0;A
2020;11;1;01;04;Andaluces;2.0;A
2020;11;1;01;11;Andaluces;531.0;A
2020;11;1;01;14;Andaluces;4.0;A
2020;11;1;01;18;Andaluces;3.0;A
2020;11;1;01;21;Andaluces;2.0;A
2020;11;1;01;23;Andaluces;2.0;A
2020;11;1;01;29;Andaluces;11.0;A
2020;11;1;01;41;Andaluces;21.0;A
2020;11;1;01;C01;Andaluces;576.0;A
2020;11;1;01;C02;Andaluces;93.0;A
2020;11;1;01;66;Andaluces;451.0;A
2020;11;1;01;NC000;Andaluces;;A
2020;11;1;01;00;Andaluces;1120.0;A
2020;11;1;06;04;Andaluces;;A
2020;11;1;06;11;Andaluces;520.0;A
2020;11;1;06;14;Andaluces;4.0;A
2020;11;1;06;18;Andaluces;3.0;A
2020;11;1;06;21;Andaluces;3.0;A
2020;11;1;06;23;Andaluces;1.0;A
2020;11;1;06;29;Andaluces;16.0;A
2020;11;1;06;41;Andaluces;27.0;A
