D_TEMPORAL_0;D_EDAD_0;D_SEXO_0;D_LUGARNACIMIEN_0;INDICATOR;OBS_VALUE;FREQ
2008;025029;01;11;Andaluces;4147.0;A
2008;025029;01;14;Andaluces;2671.0;A
2008;025029;01;18;Andaluces;3125.0;A
2008;025029;01;21;Andaluces;919.0;A
2008;025029;01;23;Andaluces;3171.0;A
2008;025029;01;29;Andaluces;2239.0;A
2008;025029;01;41;Andaluces;4198.0;A
2008;025029;01;C01;Andaluces;21639.0;A
2008;025029;06;04;Andaluces;1242.0;A
2008;025029;06;11;Andaluces;3858.0;A
2008;025029;06;14;Andaluces;2779.0;A
2008;025029;06;18;Andaluces;3120.0;A
2008;025029;06;21;Andaluces;880.0;A
2008;025029;06;23;Andaluces;3237.0;A
2008;025029;06;29;Andaluces;2156.0;A
2008;025029;06;41;Andaluces;3918.0;A
2008;025029;06;C01;Andaluces;21190.0;A
2008;030034;00;04;Andaluces;3501.0;A
2008;030034;00;11;Andaluces;9840.0;A
2008;030034;00;14;Andaluces;7829.0;A
2008;030034;00;18;Andaluces;9003.0;A
2008;030034;00;21;Andaluces;2181.0;A
2008;030034;00;23;Andaluces;9210.0;A
2008;030034;00;29;Andaluces;6123.0;A
2008;030034;00;41;Andaluces;11357.0;A
2008;030034;00;C01;Andaluces;59044.0;A
2008;030034;01;04;Andaluces;1765.0;A
2008;030034;01;11;Andaluces;5160.0;A
2008;030034;01;14;Andaluces;4028.0;A
2008;030034;01;18;Andaluces;4555.0;A
2008;030034;01;21;Andaluces;1115.0;A
2008;030034;01;23;Andaluces;4657.0;A
2008;030034;01;29;Andaluces;3213.0;A
2008;030034;01;41;Andaluces;5948.0;A
2008;030034;01;C01;Andaluces;30441.0;A
2008;030034;06;04;Andaluces;1736.0;A
2008;030034;06;11;Andaluces;4680.0;A
2008;030034;06;14;Andaluces;3801.0;A
2008;030034;06;18;Andaluces;4448.0;A
2008;030034;06;21;Andaluces;1066.0;A
2008;030034;06;23;Andaluces;4553.0;A
2008;030034;06;29;Andaluces;2910.0;A
2008;030034;06;41;Andaluces;5409.0;A
2008;030034;06;C01;Andaluces;28603.0;A
2008;035039;00;04;Andaluces;4667.0;A
2008;035039;00;11;Andaluces;11424.0;A
2008;035039;00;14;Andaluces;11690.0;A
2008;035039;00;18;Andaluces;13451.0;A
2008;035039;00;21;Andaluces;3059.0;A
2008;035039;00;23;Andaluces;14886.0;A
2008;035039;00;29;Andaluces;7072.0;A
2008;035039;00;41;Andaluces;13808.0;A
2008;035039;00;C01;Andaluces;80057.0;A
2008;035039;01;04;Andaluces;2280.0;A
2008;035039;01;11;Andaluces;6100.0;A
2008;035039;01;14;Andaluces;6023.0;A
2008;035039;01;18;Andaluces;6798.0;A
2008;035039;01;21;Andaluces;1539.0;A
2008;035039;01;23;Andaluces;7582.0;A
2008;035039;01;29;Andaluces;3716.0;A
2008;035039;01;41;Andaluces;7195.0;A
2008;035039;01;C01;Andaluces;41233.0;A
2008;035039;06;04;Andaluces;2387.0;A
2008;035039;06;11;Andaluces;5324.0;A
2008;035039;06;14;Andaluces;5667.0;A
2008;035039;06;18;Andaluces;6653.0;A
2008;035039;06;21;Andaluces;1520.0;A
2008;035039;06;23;Andaluces;7304.0;A
2008;035039;06;29;Andaluces;3356.0;A
2008;035039;06;41;Andaluces;6613.0;A
2008;035039;06;C01;Andaluces;38824.0;A
2008;040044;00;04;Andaluces;6426.0;A
2008;040044;00;11;Andaluces;12861.0;A
2008;040044;00;14;Andaluces;19826.0;A
2008;040044;00;18;Andaluces;21228.0;A
2008;040044;00;21;Andaluces;4092.0;A
2008;040044;00;23;Andaluces;25344.0;A
2008;040044;00;29;Andaluces;8850.0;A
2008;040044;00;41;Andaluces;18080.0;A
2008;040044;00;C01;Andaluces;116707.0;A
2008;040044;01;04;Andaluces;3256.0;A
2008;040044;01;11;Andaluces;6666.0;A
2008;040044;01;14;Andaluces;10156.0;A
2008;040044;01;18;Andaluces;10614.0;A
2008;040044;01;21;Andaluces;2049.0;A
2008;040044;01;23;Andaluces;12770.0;A
2008;040044;01;29;Andaluces;4528.0;A
2008;040044;01;41;Andaluces;9263.0;A
2008;040044;01;C01;Andaluces;59302.0;A
2008;040044;06;04;Andaluces;3170.0;A
2008;040044;06;11;Andaluces;6195.0;A
2008;040044;06;14;Andaluces;9670.0;A
2008;040044;06;18;Andaluces;10614.0;A
2008;040044;06;21;Andaluces;2043.0;A
2008;040044;06;23;Andaluces;12574.0;A
2008;040044;06;29;Andaluces;4322.0;A
2008;040044;06;41;Andaluces;8817.0;A
2008;040044;06;C01;Andaluces;57405.0;A
2008;045049;00;04;Andaluces;9387.0;A
2008;045049;00;11;Andaluces;14263.0;A
2008;045049;00;14;Andaluces;28288.0;A
2008;045049;00;18;Andaluces;29810.0;A
2008;045049;00;21;Andaluces;5836.0;A
2008;045049;00;23;Andaluces;35248.0;A
2008;045049;00;29;Andaluces;11129.0;A
2008;045049;00;41;Andaluces;22461.0;A
2008;045049;00;C01;Andaluces;156422.0;A
2008;045049;01;04;Andaluces;4622.0;A
2008;045049;01;11;Andaluces;7112.0;A
2008;045049;01;14;Andaluces;13971.0;A
2008;045049;01;18;Andaluces;14844.0;A
2008;045049;01;21;Andaluces;2826.0;A
2008;045049;01;23;Andaluces;17347.0;A
2008;045049;01;29;Andaluces;5634.0;A
2008;045049;01;41;Andaluces;11129.0;A
2008;045049;01;C01;Andaluces;77485.0;A
2008;045049;06;04;Andaluces;4765.0;A
2008;045049;06;11;Andaluces;7151.0;A
2008;045049;06;14;Andaluces;14317.0;A
2008;045049;06;18;Andaluces;14966.0;A
2008;045049;06;21;Andaluces;3010.0;A
2008;045049;06;23;Andaluces;17901.0;A
2008;045049;06;29;Andaluces;5495.0;A
2008;045049;06;41;Andaluces;11332.0;A
2008;045049;06;C01;Andaluces;78937.0;A
2008;050054;00;04;Andaluces;11745.0;A
2008;050054;00;11;Andaluces;14038.0;A
2008;050054;00;14;Andaluces;32814.0;A
2008;050054;00;18;Andaluces;33052.0;A
2008;050054;00;21;Andaluces;6871.0;A
2008;050054;00;23;Andaluces;40259.0;A
2008;050054;00;29;Andaluces;13559.0;A
2008;050054;00;41;Andaluces;23983.0;A
2008;050054;00;C01;Andaluces;176321.0;A
2008;050054;01;04;Andaluces;5769.0;A
2008;050054;01;11;Andaluces;6910.0;A
2008;050054;01;14;Andaluces;15991.0;A
2008;050054;01;18;Andaluces;16350.0;A
2008;050054;01;21;Andaluces;3432.0;A
2008;050054;01;23;Andaluces;20096.0;A
2008;050054;01;29;Andaluces;6849.0;A
2008;050054;01;41;Andaluces;11916.0;A
2008;050054;01;C01;Andaluces;87313.0;A
2008;050054;06;04;Andaluces;5976.0;A
2008;050054;06;11;Andaluces;7128.0;A
2008;050054;06;14;Andaluces;16823.0;A
2008;050054;06;18;Andaluces;16702.0;A
2008;050054;06;21;Andaluces;3439.0;A
2008;050054;06;23;Andaluces;20163.0;A
2008;050054;06;29;Andaluces;6710.0;A
2008;050054;06;41;Andaluces;12067.0;A
2008;050054;06;C01;Andaluces;89008.0;A
2008;055059;00;04;Andaluces;13935.0;A
2008;055059;00;11;Andaluces;12435.0;A
2008;055059;00;14;Andaluces;35062.0;A
2008;055059;00;18;Andaluces;34241.0;A
2008;055059;00;21;Andaluces;6983.0;A
2008;055059;00;23;Andaluces;43312.0;A
2008;055059;00;29;Andaluces;16157.0;A
2008;055059;00;41;Andaluces;23147.0;A
2008;055059;00;C01;Andaluces;185272.0;A
2008;055059;01;04;Andaluces;6801.0;A
2008;055059;01;11;Andaluces;6277.0;A
2008;055059;01;14;Andaluces;17403.0;A
2008;055059;01;18;Andaluces;16998.0;A
2008;055059;01;21;Andaluces;3438.0;A
2008;055059;01;23;Andaluces;21299.0;A
2008;055059;01;29;Andaluces;8080.0;A
2008;055059;01;41;Andaluces;11446.0;A
2008;055059;01;C01;Andaluces;91742.0;A
2008;055059;06;04;Andaluces;7134.0;A
2008;055059;06;11;Andaluces;6158.0;A
2008;055059;06;14;Andaluces;17659.0;A
2008;055059;06;18;Andaluces;17243.0;A
2008;055059;06;21;Andaluces;3545.0;A
2008;055059;06;23;Andaluces;22013.0;A
2008;055059;06;29;Andaluces;8077.0;A
2008;055059;06;41;Andaluces;11701.0;A
2008;055059;06;C01;Andaluces;93530.0;A
2008;060064;00;04;Andaluces;12837.0;A
2008;060064;00;11;Andaluces;11446.0;A
2008;060064;00;14;Andaluces;34853.0;A
2008;060064;00;18;Andaluces;29625.0;A
2008;060064;00;21;Andaluces;6938.0;A
2008;060064;00;23;Andaluces;40479.0;A
2008;060064;00;29;Andaluces;16925.0;A
2008;060064;00;41;Andaluces;22275.0;A
2008;060064;00;C01;Andaluces;175378.0;A
2008;060064;01;04;Andaluces;6089.0;A
2008;060064;01;11;Andaluces;5645.0;A
2008;060064;01;14;Andaluces;17034.0;A
2008;060064;01;18;Andaluces;14564.0;A
2008;060064;01;21;Andaluces;3332.0;A
2008;060064;01;23;Andaluces;19997.0;A
2008;060064;01;29;Andaluces;8208.0;A
2008;060064;01;41;Andaluces;10822.0;A
2008;060064;01;C01;Andaluces;85691.0;A
2008;060064;06;04;Andaluces;6748.0;A
2008;060064;06;11;Andaluces;5801.0;A
2008;060064;06;14;Andaluces;17819.0;A
2008;060064;06;18;Andaluces;15061.0;A
2008;060064;06;21;Andaluces;3606.0;A
2008;060064;06;23;Andaluces;20482.0;A
2008;060064;06;29;Andaluces;8717.0;A
2008;060064;06;41;Andaluces;11453.0;A
2008;060064;06;C01;Andaluces;89687.0;A
2008;065069;00;04;Andaluces;11259.0;A
2008;065069;00;11;Andaluces;7976.0;A
2008;065069;00;14;Andaluces;25511.0;A
2008;065069;00;18;Andaluces;21665.0;A
2008;065069;00;21;Andaluces;4698.0;A
2008;065069;00;23;Andaluces;31869.0;A
2008;065069;00;29;Andaluces;11956.0;A
2008;065069;00;41;Andaluces;15504.0;A
2008;065069;00;C01;Andaluces;130438.0;A
2008;065069;01;04;Andaluces;5277.0;A
2008;065069;01;11;Andaluces;3862.0;A
2008;065069;01;14;Andaluces;12217.0;A
2008;065069;01;18;Andaluces;10443.0;A
2008;065069;01;21;Andaluces;2234.0;A
2008;065069;01;23;Andaluces;15321.0;A
2008;065069;01;29;Andaluces;5780.0;A
2008;065069;01;41;Andaluces;7441.0;A
2008;065069;01;C01;Andaluces;62575.0;A
2008;065069;06;04;Andaluces;5982.0;A
2008;065069;06;11;Andaluces;4114.0;A
2008;065069;06;14;Andaluces;13294.0;A
2008;065069;06;18;Andaluces;11222.0;A
2008;065069;06;21;Andaluces;2464.0;A
2008;065069;06;23;Andaluces;16548.0;A
2008;065069;06;29;Andaluces;6176.0;A
2008;065069;06;41;Andaluces;8063.0;A
2008;065069;06;C01;Andaluces;67863.0;A
2008;070074;00;04;Andaluces;13620.0;A
2008;070074;00;11;Andaluces;6804.0;A
2008;070074;00;14;Andaluces;24935.0;A
2008;070074;00;18;Andaluces;22746.0;A
2008;070074;00;21;Andaluces;4520.0;A
2008;070074;00;23;Andaluces;32676.0;A
2008;070074;00;29;Andaluces;12449.0;A
2008;070074;00;41;Andaluces;14260.0;A
2008;070074;00;C01;Andaluces;132010.0;A
2008;070074;01;04;Andaluces;6060.0;A
2008;070074;01;11;Andaluces;2985.0;A
2008;070074;01;14;Andaluces;11260.0;A
2008;070074;01;18;Andaluces;10288.0;A
2008;070074;01;21;Andaluces;2063.0;A
2008;070074;01;23;Andaluces;14783.0;A
2008;070074;01;29;Andaluces;5580.0;A
2008;070074;01;41;Andaluces;6321.0;A
2008;070074;01;C01;Andaluces;59340.0;A
2008;070074;06;04;Andaluces;7560.0;A
2008;070074;06;11;Andaluces;3819.0;A
2008;070074;06;14;Andaluces;13675.0;A
2008;070074;06;18;Andaluces;12458.0;A
2008;070074;06;21;Andaluces;2457.0;A
2008;070074;06;23;Andaluces;17893.0;A
2008;070074;06;29;Andaluces;6869.0;A
2008;070074;06;41;Andaluces;7939.0;A
2008;070074;06;C01;Andaluces;72670.0;A
2008;075079;00;04;Andaluces;11632.0;A
2008;075079;00;11;Andaluces;5485.0;A
2008;075079;00;14;Andaluces;20356.0;A
2008;075079;00;18;Andaluces;17570.0;A
2008;075079;00;21;Andaluces;3470.0;A
2008;075079;00;23;Andaluces;26342.0;A
2008;075079;00;29;Andaluces;9827.0;A
2008;075079;00;41;Andaluces;10983.0;A
2008;075079;00;C01;Andaluces;105665.0;A
2008;075079;01;04;Andaluces;4754.0;A
2008;075079;01;11;Andaluces;2238.0;A
2008;075079;01;14;Andaluces;8391.0;A
2008;075079;01;18;Andaluces;7304.0;A
2008;075079;01;21;Andaluces;1416.0;A
2008;075079;01;23;Andaluces;10720.0;A
2008;075079;01;29;Andaluces;4192.0;A
2008;075079;01;41;Andaluces;4489.0;A
2008;075079;01;C01;Andaluces;43504.0;A
2008;075079;06;04;Andaluces;6878.0;A
2008;075079;06;11;Andaluces;3247.0;A
2008;075079;06;14;Andaluces;11965.0;A
2008;075079;06;18;Andaluces;10266.0;A
2008;075079;06;21;Andaluces;2054.0;A
2008;075079;06;23;Andaluces;15622.0;A
2008;075079;06;29;Andaluces;5635.0;A
2008;075079;06;41;Andaluces;6494.0;A
2008;075079;06;C01;Andaluces;62161.0;A
2008;080084;00;04;Andaluces;8920.0;A
2008;080084;00;11;Andaluces;3687.0;A
2008;080084;00;14;Andaluces;13179.0;A
2008;080084;00;18;Andaluces;11337.0;A
2008;080084;00;21;Andaluces;2188.0;A
2008;080084;00;23;Andaluces;16740.0;A
2008;080084;00;29;Andaluces;6311.0;A
2008;080084;00;41;Andaluces;6632.0;A
2008;080084;00;C01;Andaluces;68994.0;A
2008;080084;01;04;Andaluces;3303.0;A
2008;080084;01;11;Andaluces;1296.0;A
2008;080084;01;14;Andaluces;4990.0;A
2008;080084;01;18;Andaluces;4254.0;A
2008;080084;01;21;Andaluces;789.0;A
2008;080084;01;23;Andaluces;6102.0;A
2008;080084;01;29;Andaluces;2348.0;A
2008;080084;01;41;Andaluces;2375.0;A
2008;080084;01;C01;Andaluces;25457.0;A
2008;080084;06;04;Andaluces;5617.0;A
2008;080084;06;11;Andaluces;2391.0;A
2008;080084;06;14;Andaluces;8189.0;A
2008;080084;06;18;Andaluces;7083.0;A
2008;080084;06;21;Andaluces;1399.0;A
2008;080084;06;23;Andaluces;10638.0;A
2008;080084;06;29;Andaluces;3963.0;A
2008;080084;06;41;Andaluces;4257.0;A
2008;080084;06;C01;Andaluces;43537.0;A
2008;065100;00;04;Andaluces;6841.0;A
2008;065100;00;11;Andaluces;2938.0;A
2008;065100;00;14;Andaluces;9490.0;A
2008;065100;00;18;Andaluces;7533.0;A
2008;065100;00;21;Andaluces;2118.0;A
2008;065100;00;23;Andaluces;11473.0;A
2008;065100;00;29;Andaluces;4457.0;A
2008;065100;00;41;Andaluces;4713.0;A
2008;065100;00;C01;Andaluces;49563.0;A
2008;065100;01;04;Andaluces;2019.0;A
2008;065100;01;11;Andaluces;812.0;A
2008;065100;01;14;Andaluces;2726.0;A
2008;065100;01;18;Andaluces;2248.0;A
2008;065100;01;21;Andaluces;564.0;A
2008;065100;01;23;Andaluces;3340.0;A
2008;065100;01;29;Andaluces;1238.0;A
2008;065100;01;41;Andaluces;1373.0;A
2008;065100;01;C01;Andaluces;14320.0;A
2008;065100;06;04;Andaluces;4822.0;A
2008;065100;06;11;Andaluces;2126.0;A
2008;065100;06;14;Andaluces;6764.0;A
2008;065100;06;18;Andaluces;5285.0;A
2008;065100;06;21;Andaluces;1554.0;A
2008;065100;06;23;Andaluces;8133.0;A
2008;065100;06;29;Andaluces;3219.0;A
2008;065100;06;41;Andaluces;3340.0;A
2008;065100;06;C01;Andaluces;35243.0;A
2009;00;00;04;Andaluces;120440.0;A
2009;00;00;11;Andaluces;132735.0;A
2009;00;00;14;Andaluces;273798.0;A
2009;00;00;18;Andaluces;265031.0;A
2009;00;00;21;Andaluces;56908.0;A
2009;00;00;23;Andaluces;338743.0;A
2009;00;00;29;Andaluces;137572.0;A
2009;00;00;41;Andaluces;206441.0;A
2009;00;00;C01;Andaluces;1531668.0;A
2009;00;01;04;Andaluces;54768.0;A
2009;00;01;11;Andaluces;65159.0;A
2009;00;01;14;Andaluces;128931.0;A
2009;00;01;18;Andaluces;125905.0;A
2009;00;01;21;Andaluces;26775.0;A
2009;00;01;23;Andaluces;158964.0;A
2009;00;01;29;Andaluces;65805.0;A
2009;00;01;41;Andaluces;99202.0;A
2009;00;01;C01;Andaluces;725509.0;A
2009;00;06;04;Andaluces;65672.0;A
2009;00;06;11;Andaluces;67576.0;A
2009;00;06;14;Andaluces;144867.0;A
2009;00;06;18;Andaluces;139126.0;A
2009;00;06;21;Andaluces;30133.0;A
2009;00;06;23;Andaluces;179779.0;A
2009;00;06;29;Andaluces;71767.0;A
2009;00;06;41;Andaluces;107239.0;A
2009;00;06;C01;Andaluces;806159.0;A
2009;000004;00;04;Andaluces;900.0;A
2009;000004;00;11;Andaluces;1130.0;A
2009;000004;00;14;Andaluces;684.0;A
2009;000004;00;18;Andaluces;1135.0;A
2009;000004;00;21;Andaluces;298.0;A
2009;000004;00;23;Andaluces;633.0;A
2009;000004;00;29;Andaluces;1608.0;A
2009;000004;00;41;Andaluces;1217.0;A
2009;000004;00;C01;Andaluces;7605.0;A
2009;000004;01;04;Andaluces;474.0;A
2009;000004;01;11;Andaluces;607.0;A
2009;000004;01;14;Andaluces;347.0;A
2009;000004;01;18;Andaluces;600.0;A
2009;000004;01;21;Andaluces;147.0;A
2009;000004;01;23;Andaluces;334.0;A
2009;000004;01;29;Andaluces;846.0;A
2009;000004;01;41;Andaluces;626.0;A
2009;000004;01;C01;Andaluces;3981.0;A
2009;000004;06;04;Andaluces;426.0;A
2009;000004;06;11;Andaluces;523.0;A
2009;000004;06;14;Andaluces;337.0;A
2009;000004;06;18;Andaluces;535.0;A
2009;000004;06;21;Andaluces;151.0;A
2009;000004;06;23;Andaluces;299.0;A
2009;000004;06;29;Andaluces;762.0;A
2009;000004;06;41;Andaluces;591.0;A
2009;000004;06;C01;Andaluces;3624.0;A
2009;005009;00;04;Andaluces;1047.0;A
2009;005009;00;11;Andaluces;1382.0;A
2009;005009;00;14;Andaluces;923.0;A
2009;005009;00;18;Andaluces;1239.0;A
2009;005009;00;21;Andaluces;427.0;A
2009;005009;00;23;Andaluces;872.0;A
2009;005009;00;29;Andaluces;1695.0;A
2009;005009;00;41;Andaluces;1718.0;A
2009;005009;00;C01;Andaluces;9303.0;A
2009;005009;01;04;Andaluces;538.0;A
2009;005009;01;11;Andaluces;714.0;A
2009;005009;01;14;Andaluces;495.0;A
2009;005009;01;18;Andaluces;652.0;A
2009;005009;01;21;Andaluces;238.0;A
2009;005009;01;23;Andaluces;462.0;A
2009;005009;01;29;Andaluces;876.0;A
2009;005009;01;41;Andaluces;880.0;A
2009;005009;01;C01;Andaluces;4855.0;A
2009;005009;06;04;Andaluces;509.0;A
2009;005009;06;11;Andaluces;668.0;A
2009;005009;06;14;Andaluces;428.0;A
2009;005009;06;18;Andaluces;587.0;A
2009;005009;06;21;Andaluces;189.0;A
2009;005009;06;23;Andaluces;410.0;A
2009;005009;06;29;Andaluces;819.0;A
2009;005009;06;41;Andaluces;838.0;A
2009;005009;06;C01;Andaluces;4448.0;A
2009;010014;00;04;Andaluces;891.0;A
2009;010014;00;11;Andaluces;1628.0;A
2009;010014;00;14;Andaluces;1272.0;A
2009;010014;00;18;Andaluces;1556.0;A
2009;010014;00;21;Andaluces;426.0;A
2009;010014;00;23;Andaluces;1253.0;A
2009;010014;00;29;Andaluces;1455.0;A
2009;010014;00;41;Andaluces;2146.0;A
2009;010014;00;C01;Andaluces;10627.0;A
2009;010014;01;04;Andaluces;437.0;A
2009;010014;01;11;Andaluces;817.0;A
2009;010014;01;14;Andaluces;649.0;A
2009;010014;01;18;Andaluces;800.0;A
2009;010014;01;21;Andaluces;219.0;A
2009;010014;01;23;Andaluces;660.0;A
2009;010014;01;29;Andaluces;743.0;A
2009;010014;01;41;Andaluces;1069.0;A
2009;010014;01;C01;Andaluces;5394.0;A
2009;010014;06;04;Andaluces;454.0;A
2009;010014;06;11;Andaluces;811.0;A
2009;010014;06;14;Andaluces;623.0;A
2009;010014;06;18;Andaluces;756.0;A
2009;010014;06;21;Andaluces;207.0;A
2009;010014;06;23;Andaluces;593.0;A
2009;010014;06;29;Andaluces;712.0;A
2009;010014;06;41;Andaluces;1077.0;A
2009;010014;06;C01;Andaluces;5233.0;A
2009;015019;00;04;Andaluces;914.0;A
2009;015019;00;11;Andaluces;2556.0;A
2009;015019;00;14;Andaluces;1845.0;A
2009;015019;00;18;Andaluces;2171.0;A
2009;015019;00;21;Andaluces;594.0;A
2009;015019;00;23;Andaluces;1911.0;A
2009;015019;00;29;Andaluces;1838.0;A
2009;015019;00;41;Andaluces;2957.0;A
2009;015019;00;C01;Andaluces;14786.0;A
2009;015019;01;04;Andaluces;475.0;A
2009;015019;01;11;Andaluces;1361.0;A
2009;015019;01;14;Andaluces;938.0;A
2009;015019;01;18;Andaluces;1088.0;A
2009;015019;01;21;Andaluces;296.0;A
2009;015019;01;23;Andaluces;996.0;A
2009;015019;01;29;Andaluces;917.0;A
2009;015019;01;41;Andaluces;1512.0;A
2009;015019;01;C01;Andaluces;7583.0;A
2009;015019;06;04;Andaluces;439.0;A
2009;015019;06;11;Andaluces;1195.0;A
2009;015019;06;14;Andaluces;907.0;A
2009;015019;06;18;Andaluces;1083.0;A
2009;015019;06;21;Andaluces;298.0;A
2009;015019;06;23;Andaluces;915.0;A
2009;015019;06;29;Andaluces;921.0;A
2009;015019;06;41;Andaluces;1445.0;A
2009;015019;06;C01;Andaluces;7203.0;A
2009;020024;00;04;Andaluces;1483.0;A
2009;020024;00;11;Andaluces;4802.0;A
2009;020024;00;14;Andaluces;3185.0;A
2009;020024;00;18;Andaluces;3806.0;A
2009;020024;00;21;Andaluces;974.0;A
2009;020024;00;23;Andaluces;3948.0;A
2009;020024;00;29;Andaluces;2895.0;A
2009;020024;00;41;Andaluces;4504.0;A
2009;020024;00;C01;Andaluces;25597.0;A
2009;020024;01;04;Andaluces;710.0;A
2009;020024;01;11;Andaluces;2505.0;A
2009;020024;01;14;Andaluces;1567.0;A
2009;020024;01;18;Andaluces;1893.0;A
2009;020024;01;21;Andaluces;468.0;A
2009;020024;01;23;Andaluces;1943.0;A
2009;020024;01;29;Andaluces;1440.0;A
2009;020024;01;41;Andaluces;2296.0;A
2009;020024;01;C01;Andaluces;12822.0;A
2009;020024;06;04;Andaluces;773.0;A
2009;020024;06;11;Andaluces;2297.0;A
2009;020024;06;14;Andaluces;1618.0;A
2009;020024;06;18;Andaluces;1913.0;A
2009;020024;06;21;Andaluces;506.0;A
2009;020024;06;23;Andaluces;2005.0;A
2009;020024;06;29;Andaluces;1455.0;A
2009;020024;06;41;Andaluces;2208.0;A
2009;020024;06;C01;Andaluces;12775.0;A
2009;025029;00;04;Andaluces;2443.0;A
2009;025029;00;11;Andaluces;7791.0;A
2009;025029;00;14;Andaluces;5242.0;A
2009;025029;00;18;Andaluces;6110.0;A
2009;025029;00;21;Andaluces;1695.0;A
2009;025029;00;23;Andaluces;6304.0;A
2009;025029;00;29;Andaluces;4426.0;A
2009;025029;00;41;Andaluces;7704.0;A
2009;025029;00;C01;Andaluces;41715.0;A
2009;025029;01;04;Andaluces;1180.0;A
2009;025029;01;11;Andaluces;4025.0;A
2009;025029;01;14;Andaluces;2566.0;A
2009;025029;01;18;Andaluces;3086.0;A
2009;025029;01;21;Andaluces;866.0;A
2009;025029;01;23;Andaluces;3112.0;A
2009;025029;01;29;Andaluces;2249.0;A
2009;025029;01;41;Andaluces;3923.0;A
2009;025029;01;C01;Andaluces;21007.0;A
2009;025029;06;04;Andaluces;1263.0;A
2009;025029;06;11;Andaluces;3766.0;A
2009;025029;06;14;Andaluces;2676.0;A
2009;025029;06;18;Andaluces;3024.0;A
2009;025029;06;21;Andaluces;829.0;A
2009;025029;06;23;Andaluces;3192.0;A
2009;025029;06;29;Andaluces;2177.0;A
2009;025029;06;41;Andaluces;3781.0;A
2009;025029;06;C01;Andaluces;20708.0;A
2009;030034;00;04;Andaluces;3279.0;A
2009;030034;00;11;Andaluces;9729.0;A
2009;030034;00;14;Andaluces;7418.0;A
2009;030034;00;18;Andaluces;8532.0;A
2009;030034;00;21;Andaluces;2173.0;A
2009;030034;00;23;Andaluces;8539.0;A
2009;030034;00;29;Andaluces;5852.0;A
2009;030034;00;41;Andaluces;10804.0;A
2009;030034;00;C01;Andaluces;56326.0;A
2009;030034;01;04;Andaluces;1648.0;A
2009;030034;01;11;Andaluces;5126.0;A
2009;030034;01;14;Andaluces;3790.0;A
2009;030034;01;18;Andaluces;4276.0;A
2009;030034;01;21;Andaluces;1116.0;A
2009;030034;01;23;Andaluces;4222.0;A
2009;030034;01;29;Andaluces;3094.0;A
2009;030034;01;41;Andaluces;5634.0;A
2009;030034;01;C01;Andaluces;28906.0;A
2009;030034;06;04;Andaluces;1631.0;A
2009;030034;06;11;Andaluces;4603.0;A
2009;030034;06;14;Andaluces;3628.0;A
2009;030034;06;18;Andaluces;4256.0;A
2009;030034;06;21;Andaluces;1057.0;A
2009;030034;06;23;Andaluces;4317.0;A
2009;030034;06;29;Andaluces;2758.0;A
2009;030034;06;41;Andaluces;5170.0;A
2009;030034;06;C01;Andaluces;27420.0;A
2009;035039;00;04;Andaluces;4453.0;A
2009;035039;00;11;Andaluces;11119.0;A
2009;035039;00;14;Andaluces;10713.0;A
2009;035039;00;18;Andaluces;12344.0;A
2009;035039;00;21;Andaluces;2826.0;A
2009;035039;00;23;Andaluces;13441.0;A
2009;035039;00;29;Andaluces;6945.0;A
2009;035039;00;41;Andaluces;13256.0;A
2009;035039;00;C01;Andaluces;75097.0;A
2009;035039;01;04;Andaluces;2162.0;A
2009;035039;01;11;Andaluces;5907.0;A
2009;035039;01;14;Andaluces;5458.0;A
2009;035039;01;18;Andaluces;6231.0;A
2009;035039;01;21;Andaluces;1421.0;A
2009;035039;01;23;Andaluces;6794.0;A
2009;035039;01;29;Andaluces;3642.0;A
2009;035039;01;41;Andaluces;6929.0;A
2009;035039;01;C01;Andaluces;38544.0;A
2009;035039;06;04;Andaluces;2291.0;A
2009;035039;06;11;Andaluces;5212.0;A
2009;035039;06;14;Andaluces;5255.0;A
2009;035039;06;18;Andaluces;6113.0;A
2009;035039;06;21;Andaluces;1405.0;A
2009;035039;06;23;Andaluces;6647.0;A
2009;035039;06;29;Andaluces;3303.0;A
2009;035039;06;41;Andaluces;6327.0;A
2009;035039;06;C01;Andaluces;36553.0;A
2009;040044;00;04;Andaluces;6081.0;A
2009;040044;00;11;Andaluces;12349.0;A
2009;040044;00;14;Andaluces;17687.0;A
2009;040044;00;18;Andaluces;19537.0;A
2009;040044;00;21;Andaluces;3788.0;A
2009;040044;00;23;Andaluces;22906.0;A
2009;040044;00;29;Andaluces;8410.0;A
2009;040044;00;41;Andaluces;16927.0;A
2009;040044;00;C01;Andaluces;107685.0;A
2009;040044;01;04;Andaluces;3098.0;A
2009;040044;01;11;Andaluces;6415.0;A
2009;040044;01;14;Andaluces;9109.0;A
2009;040044;01;18;Andaluces;9787.0;A
2009;040044;01;21;Andaluces;1898.0;A
2009;040044;01;23;Andaluces;11578.0;A
2009;040044;01;29;Andaluces;4334.0;A
2009;040044;01;41;Andaluces;8692.0;A
2009;040044;01;C01;Andaluces;54911.0;A
2009;040044;06;04;Andaluces;2983.0;A
2009;040044;06;11;Andaluces;5934.0;A
2009;040044;06;14;Andaluces;8578.0;A
2009;040044;06;18;Andaluces;9750.0;A
2009;040044;06;21;Andaluces;1890.0;A
