TEMPORAL;OBS_STATUS;IASS_TIPOVENTAS;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2016-01;A;61760;ES61;INDICE_EMPLEO;97.993544564;M
2016-02;A;61753;ES61;INDICE_EMPLEO;99.113641681;M
2016-02;A;61754;ES61;INDICE_EMPLEO;101.951166324;M
2016-02;A;61755;ES61;INDICE_EMPLEO;96.87607224;M
2016-02;A;61756;ES61;INDICE_EMPLEO;101.162789473;M
2016-02;A;61757;ES61;INDICE_EMPLEO;93.432756751;M
2016-02;A;61758;ES61;INDICE_EMPLEO;101.205203241;M
2016-02;A;61759;ES61;INDICE_EMPLEO;97.726192132;M
2016-02;A;61760;ES61;INDICE_EMPLEO;97.196197496;M
2016-03;A;61753;ES61;INDICE_EMPLEO;100.808424479;M
2016-03;A;61754;ES61;INDICE_EMPLEO;102.278578766;M
2016-03;A;61755;ES61;INDICE_EMPLEO;99.648834725;M
2016-03;A;61756;ES61;INDICE_EMPLEO;101.501488914;M
2016-03;A;61757;ES61;INDICE_EMPLEO;100.458094387;M
2016-03;A;61758;ES61;INDICE_EMPLEO;101.694295796;M
2016-03;A;61759;ES61;INDICE_EMPLEO;97.996314163;M
2016-03;A;61760;ES61;INDICE_EMPLEO;98.547861434;M
2016-04;A;61753;ES61;INDICE_EMPLEO;102.328868094;M
2016-04;A;61754;ES61;INDICE_EMPLEO;102.944612544;M
2016-04;A;61755;ES61;INDICE_EMPLEO;101.842858007;M
2016-04;A;61756;ES61;INDICE_EMPLEO;102.532618251;M
2016-04;A;61757;ES61;INDICE_EMPLEO;105.218910293;M
2016-04;A;61758;ES61;INDICE_EMPLEO;100.888682071;M
2016-04;A;61759;ES61;INDICE_EMPLEO;99.456010042;M
2016-04;A;61760;ES61;INDICE_EMPLEO;99.503506415;M
2016-05;A;61753;ES61;INDICE_EMPLEO;103.542193944;M
2016-05;A;61754;ES61;INDICE_EMPLEO;103.628607926;M
2016-05;A;61755;ES61;INDICE_EMPLEO;103.473483516;M
2016-05;A;61756;ES61;INDICE_EMPLEO;102.885226296;M
2016-05;A;61757;ES61;INDICE_EMPLEO;108.583650307;M
2016-05;A;61758;ES61;INDICE_EMPLEO;102.043252084;M
2016-05;A;61759;ES61;INDICE_EMPLEO;100.971861498;M
2016-05;A;61760;ES61;INDICE_EMPLEO;100.048588433;M
2016-06;A;61753;ES61;INDICE_EMPLEO;103.160435723;M
2016-06;A;61754;ES61;INDICE_EMPLEO;101.681746436;M
2016-06;A;61755;ES61;INDICE_EMPLEO;104.325602748;M
2016-06;A;61756;ES61;INDICE_EMPLEO;102.665860253;M
2016-06;A;61757;ES61;INDICE_EMPLEO;110.413206223;M
2016-06;A;61758;ES61;INDICE_EMPLEO;102.145383062;M
2016-06;A;61759;ES61;INDICE_EMPLEO;101.570482084;M
2016-06;A;61760;ES61;INDICE_EMPLEO;100.796400717;M
2016-07;A;61753;ES61;INDICE_EMPLEO;102.710355641;M
2016-07;A;61754;ES61;INDICE_EMPLEO;99.396696203;M
2016-07;A;61755;ES61;INDICE_EMPLEO;105.322154559;M
2016-07;A;61756;ES61;INDICE_EMPLEO;101.784386195;M
2016-07;A;61757;ES61;INDICE_EMPLEO;115.320185863;M
2016-07;A;61758;ES61;INDICE_EMPLEO;101.804700738;M
2016-07;A;61759;ES61;INDICE_EMPLEO;99.576056483;M
2016-07;A;61760;ES61;INDICE_EMPLEO;100.495600478;M
2016-08;A;61753;ES61;INDICE_EMPLEO;102.33357694;M
2016-08;A;61754;ES61;INDICE_EMPLEO;98.528902477;M
2016-08;A;61755;ES61;INDICE_EMPLEO;105.332477888;M
2016-08;A;61756;ES61;INDICE_EMPLEO;100.789670288;M
2016-08;A;61757;ES61;INDICE_EMPLEO;116.382549131;M
2016-08;A;61758;ES61;INDICE_EMPLEO;102.280360427;M
2016-08;A;61759;ES61;INDICE_EMPLEO;99.041698766;M
2016-08;A;61760;ES61;INDICE_EMPLEO;100.163325019;M
2016-09;A;61753;ES61;INDICE_EMPLEO;102.244167065;M
2016-09;A;61754;ES61;INDICE_EMPLEO;98.818261855;M
2016-09;A;61755;ES61;INDICE_EMPLEO;104.944459451;M
2016-09;A;61756;ES61;INDICE_EMPLEO;100.892643348;M
2016-09;A;61757;ES61;INDICE_EMPLEO;112.745506244;M
2016-09;A;61758;ES61;INDICE_EMPLEO;101.951022052;M
2016-09;A;61759;ES61;INDICE_EMPLEO;100.356315226;M
2016-09;A;61760;ES61;INDICE_EMPLEO;102.448596204;M
2016-10;A;61753;ES61;INDICE_EMPLEO;102.217048841;M
2016-10;A;61754;ES61;INDICE_EMPLEO;101.031808347;M
2016-10;A;61755;ES61;INDICE_EMPLEO;103.150875945;M
2016-10;A;61756;ES61;INDICE_EMPLEO;102.136389314;M
2016-10;A;61757;ES61;INDICE_EMPLEO;106.097217674;M
2016-10;A;61758;ES61;INDICE_EMPLEO;102.180354141;M
2016-10;A;61759;ES61;INDICE_EMPLEO;100.406489011;M
2016-10;A;61760;ES61;INDICE_EMPLEO;102.920625326;M
2016-11;A;61753;ES61;INDICE_EMPLEO;101.50580697;M
2016-11;A;61754;ES61;INDICE_EMPLEO;101.788475572;M
2016-11;A;61755;ES61;INDICE_EMPLEO;101.282387445;M
2016-11;A;61756;ES61;INDICE_EMPLEO;103.581730034;M
2016-11;A;61757;ES61;INDICE_EMPLEO;100.484062248;M
2016-11;A;61758;ES61;INDICE_EMPLEO;102.497671389;M
2016-11;A;61759;ES61;INDICE_EMPLEO;100.201186743;M
2016-11;A;61760;ES61;INDICE_EMPLEO;101.748863401;M
2016-12;A;61753;ES61;INDICE_EMPLEO;101.485556421;M
2016-12;A;61754;ES61;INDICE_EMPLEO;102.667157686;M
2016-12;A;61755;ES61;INDICE_EMPLEO;100.55344844;M
2016-12;A;61756;ES61;INDICE_EMPLEO;104.250515607;M
2016-12;A;61757;ES61;INDICE_EMPLEO;98.747782271;M
2016-12;A;61758;ES61;INDICE_EMPLEO;102.279946033;M
2016-12;A;61759;ES61;INDICE_EMPLEO;99.634929553;M
2016-12;A;61760;ES61;INDICE_EMPLEO;101.03455565;M
2017-01;A;61753;ES61;INDICE_EMPLEO;100.331292346;M
2017-01;A;61754;ES61;INDICE_EMPLEO;102.025026191;M
2017-01;A;61755;ES61;INDICE_EMPLEO;98.986127244;M
2017-01;A;61756;ES61;INDICE_EMPLEO;104.043596756;M
2017-01;A;61757;ES61;INDICE_EMPLEO;95.477835453;M
2017-01;A;61758;ES61;INDICE_EMPLEO;102.266611045;M
2017-01;A;61759;ES61;INDICE_EMPLEO;99.22527374;M
2017-01;A;61760;ES61;INDICE_EMPLEO;99.484332691;M
2017-02;A;61753;ES61;INDICE_EMPLEO;100.591091141;M
2017-02;A;61754;ES61;INDICE_EMPLEO;102.330363457;M
2017-02;A;61755;ES61;INDICE_EMPLEO;99.209270036;M
2017-02;A;61756;ES61;INDICE_EMPLEO;104.149682919;M
2017-02;A;61757;ES61;INDICE_EMPLEO;97.124795658;M
2017-02;A;61758;ES61;INDICE_EMPLEO;102.931160394;M
2017-02;A;61759;ES61;INDICE_EMPLEO;99.463588877;M
2017-02;A;61760;ES61;INDICE_EMPLEO;97.831904068;M
2017-03;A;61753;ES61;INDICE_EMPLEO;101.733027814;M
2017-03;A;61754;ES61;INDICE_EMPLEO;102.887609145;M
2017-03;A;61755;ES61;INDICE_EMPLEO;100.822750022;M
2017-03;A;61756;ES61;INDICE_EMPLEO;105.274677812;M
2017-03;A;61757;ES61;INDICE_EMPLEO;100.76155012;M
2017-03;A;61758;ES61;INDICE_EMPLEO;104.060452537;M
2017-03;A;61759;ES61;INDICE_EMPLEO;100.314073924;M
2017-03;A;61760;ES61;INDICE_EMPLEO;97.830164862;M
2017-04;A;61753;ES61;INDICE_EMPLEO;103.229292831;M
2017-04;A;61754;ES61;INDICE_EMPLEO;103.303438484;M
2017-04;A;61755;ES61;INDICE_EMPLEO;103.190244797;M
2017-04;A;61756;ES61;INDICE_EMPLEO;106.933594405;M
2017-04;A;61757;ES61;INDICE_EMPLEO;106.084380139;M
2017-04;A;61758;ES61;INDICE_EMPLEO;104.057036285;M
2017-04;A;61759;ES61;INDICE_EMPLEO;101.035535829;M
2017-04;A;61760;ES61;INDICE_EMPLEO;98.587245901;M
2017-05;A;61753;ES61;INDICE_EMPLEO;104.454275163;M
2017-05;A;61754;ES61;INDICE_EMPLEO;102.952326907;M
2017-05;A;61755;ES61;INDICE_EMPLEO;105.685948033;M
2017-05;A;61756;ES61;INDICE_EMPLEO;108.046705694;M
2017-05;A;61757;ES61;INDICE_EMPLEO;109.791524194;M
2017-05;A;61758;ES61;INDICE_EMPLEO;104.226317348;M
2017-05;A;61759;ES61;INDICE_EMPLEO;102.113792419;M
2017-05;A;61760;ES61;INDICE_EMPLEO;102.086551934;M
2017-06;A;61753;ES61;INDICE_EMPLEO;104.717941946;M
2017-06;A;61754;ES61;INDICE_EMPLEO;101.510863236;M
2017-06;A;61755;ES61;INDICE_EMPLEO;107.324157958;M
2017-06;A;61756;ES61;INDICE_EMPLEO;108.978880934;M
2017-06;A;61757;ES61;INDICE_EMPLEO;113.302643019;M
2017-06;A;61758;ES61;INDICE_EMPLEO;104.071681034;M
2017-06;A;61759;ES61;INDICE_EMPLEO;103.506359949;M
2017-06;A;61760;ES61;INDICE_EMPLEO;102.422300209;M
2017-07;A;61753;ES61;INDICE_EMPLEO;103.641028451;M
2017-07;A;61754;ES61;INDICE_EMPLEO;99.131008279;M
2017-07;A;61755;ES61;INDICE_EMPLEO;107.297317618;M
2017-07;A;61756;ES61;INDICE_EMPLEO;107.698039417;M
2017-07;A;61757;ES61;INDICE_EMPLEO;115.010757322;M
2017-07;A;61758;ES61;INDICE_EMPLEO;105.449610858;M
2017-07;A;61759;ES61;INDICE_EMPLEO;102.715821795;M
2017-07;A;61760;ES61;INDICE_EMPLEO;101.283167157;M
2017-08;A;61753;ES61;INDICE_EMPLEO;103.927460352;M
2017-08;A;61754;ES61;INDICE_EMPLEO;98.971399154;M
2017-08;A;61755;ES61;INDICE_EMPLEO;107.943356641;M
2017-08;A;61756;ES61;INDICE_EMPLEO;106.146199695;M
2017-08;A;61757;ES61;INDICE_EMPLEO;117.051642724;M
2017-08;A;61758;ES61;INDICE_EMPLEO;105.617146309;M
2017-08;A;61759;ES61;INDICE_EMPLEO;102.820845749;M
2017-08;A;61760;ES61;INDICE_EMPLEO;102.267819222;M
2017-09;A;61753;ES61;INDICE_EMPLEO;103.653252742;M
2017-09;A;61754;ES61;INDICE_EMPLEO;99.217578433;M
2017-09;A;61755;ES61;INDICE_EMPLEO;107.24961483;M
2017-09;A;61756;ES61;INDICE_EMPLEO;106.620008051;M
2017-09;A;61757;ES61;INDICE_EMPLEO;112.713555392;M
2017-09;A;61758;ES61;INDICE_EMPLEO;104.937131133;M
2017-09;A;61759;ES61;INDICE_EMPLEO;102.977070658;M
2017-09;A;61760;ES61;INDICE_EMPLEO;104.840291304;M
2017-10;A;61753;ES61;INDICE_EMPLEO;104.453917467;M
2017-10;A;61754;ES61;INDICE_EMPLEO;101.952821974;M
2017-10;A;61755;ES61;INDICE_EMPLEO;106.490993803;M
2017-10;A;61756;ES61;INDICE_EMPLEO;107.757450764;M
2017-10;A;61757;ES61;INDICE_EMPLEO;109.995215372;M
2017-10;A;61758;ES61;INDICE_EMPLEO;104.810744745;M
2017-10;A;61759;ES61;INDICE_EMPLEO;103.142897365;M
2017-10;A;61760;ES61;INDICE_EMPLEO;104.407770605;M
2017-11;A;61753;ES61;INDICE_EMPLEO;103.871662669;M
2017-11;A;61754;ES61;INDICE_EMPLEO;103.190107022;M
2017-11;A;61755;ES61;INDICE_EMPLEO;104.441907536;M
2017-11;A;61756;ES61;INDICE_EMPLEO;107.753619443;M
2017-11;A;61757;ES61;INDICE_EMPLEO;103.351158443;M
2017-11;A;61758;ES61;INDICE_EMPLEO;104.740490992;M
2017-11;A;61759;ES61;INDICE_EMPLEO;104.446173666;M
2017-11;A;61760;ES61;INDICE_EMPLEO;104.015137622;M
2017-12;A;61753;ES61;INDICE_EMPLEO;103.255245824;M
2017-12;A;61754;ES61;INDICE_EMPLEO;103.6907601;M
2017-12;A;61755;ES61;INDICE_EMPLEO;102.924907021;M
2017-12;A;61756;ES61;INDICE_EMPLEO;107.732478929;M
2017-12;A;61757;ES61;INDICE_EMPLEO;100.298459044;M
2017-12;A;61758;ES61;INDICE_EMPLEO;104.481699961;M
2017-12;A;61759;ES61;INDICE_EMPLEO;103.690666356;M
2017-12;A;61760;ES61;INDICE_EMPLEO;102.535874972;M
2018-01;A;61753;ES61;INDICE_EMPLEO;102.231352733;M
2018-01;A;61754;ES61;INDICE_EMPLEO;103.116509331;M
2018-01;A;61755;ES61;INDICE_EMPLEO;101.540774384;M
2018-01;A;61756;ES61;INDICE_EMPLEO;107.865537008;M
2018-01;A;61757;ES61;INDICE_EMPLEO;97.723581797;M
2018-01;A;61758;ES61;INDICE_EMPLEO;105.453308556;M
2018-01;A;61759;ES61;INDICE_EMPLEO;103.09798319;M
2018-01;A;61760;ES61;INDICE_EMPLEO;100.448407612;M
2018-02;A;61753;ES61;INDICE_EMPLEO;102.476125179;M
2018-02;A;61754;ES61;INDICE_EMPLEO;103.150899595;M
2018-02;A;61755;ES61;INDICE_EMPLEO;101.95405678;M
2018-02;A;61756;ES61;INDICE_EMPLEO;107.727454447;M
2018-02;A;61757;ES61;INDICE_EMPLEO;98.214087293;M
2018-02;A;61758;ES61;INDICE_EMPLEO;106.487443315;M
2018-02;A;61759;ES61;INDICE_EMPLEO;103.65592362;M
2018-02;A;61760;ES61;INDICE_EMPLEO;100.938167138;M
2018-03;A;61753;ES61;INDICE_EMPLEO;103.818167238;M
2018-03;A;61754;ES61;INDICE_EMPLEO;103.605763677;M
2018-03;A;61755;ES61;INDICE_EMPLEO;104.006757574;M
2018-03;A;61756;ES61;INDICE_EMPLEO;107.83899681;M
2018-03;A;61757;ES61;INDICE_EMPLEO;104.285618391;M
2018-03;A;61758;ES61;INDICE_EMPLEO;107.420230356;M
2018-03;A;61759;ES61;INDICE_EMPLEO;103.779770835;M
2018-03;A;61760;ES61;INDICE_EMPLEO;100.830400855;M
2018-04;A;61753;ES61;INDICE_EMPLEO;104.629406894;M
2018-04;A;61754;ES61;INDICE_EMPLEO;103.688976419;M
2018-04;A;61755;ES61;INDICE_EMPLEO;105.401119032;M
2018-04;A;61756;ES61;INDICE_EMPLEO;108.609379971;M
2018-04;A;61757;ES61;INDICE_EMPLEO;106.181815141;M
2018-04;A;61758;ES61;INDICE_EMPLEO;107.934412656;M
2018-04;A;61759;ES61;INDICE_EMPLEO;104.677019361;M
2018-04;A;61760;ES61;INDICE_EMPLEO;102.600770932;M
2018-05;A;61753;ES61;INDICE_EMPLEO;105.479958404;M
2018-05;A;61754;ES61;INDICE_EMPLEO;103.714714978;M
2018-05;A;61755;ES61;INDICE_EMPLEO;106.91230204;M
2018-05;A;61756;ES61;INDICE_EMPLEO;109.990854469;M
2018-05;A;61757;ES61;INDICE_EMPLEO;107.735085502;M
2018-05;A;61758;ES61;INDICE_EMPLEO;108.987946125;M
2018-05;A;61759;ES61;INDICE_EMPLEO;106.357515761;M
2018-05;A;61760;ES61;INDICE_EMPLEO;104.157395468;M
2018-06;A;61753;ES61;INDICE_EMPLEO;106.111240584;M
2018-06;A;61754;ES61;INDICE_EMPLEO;102.962673779;M
2018-06;A;61755;ES61;INDICE_EMPLEO;108.651411277;M
2018-06;A;61756;ES61;INDICE_EMPLEO;110.549970198;M
2018-06;A;61757;ES61;INDICE_EMPLEO;111.73543531;M
2018-06;A;61758;ES61;INDICE_EMPLEO;108.829620951;M
2018-06;A;61759;ES61;INDICE_EMPLEO;106.717437201;M
2018-06;A;61760;ES61;INDICE_EMPLEO;105.248901638;M
2018-07;A;61753;ES61;INDICE_EMPLEO;105.688673064;M
2018-07;A;61754;ES61;INDICE_EMPLEO;101.160161011;M
2018-07;A;61755;ES61;INDICE_EMPLEO;109.333777885;M
2018-07;A;61756;ES61;INDICE_EMPLEO;109.234415275;M
2018-07;A;61757;ES61;INDICE_EMPLEO;114.30723908;M
2018-07;A;61758;ES61;INDICE_EMPLEO;109.683764344;M
2018-07;A;61759;ES61;INDICE_EMPLEO;106.804401857;M
2018-07;A;61760;ES61;INDICE_EMPLEO;105.360247447;M
2018-08;A;61753;ES61;INDICE_EMPLEO;105.675959339;M
2018-08;A;61754;ES61;INDICE_EMPLEO;100.630059831;M
2018-08;A;61755;ES61;INDICE_EMPLEO;109.735366747;M
2018-08;A;61756;ES61;INDICE_EMPLEO;108.33609999;M
2018-08;A;61757;ES61;INDICE_EMPLEO;116.323125191;M
2018-08;A;61758;ES61;INDICE_EMPLEO;110.025254014;M
2018-08;A;61759;ES61;INDICE_EMPLEO;106.613864524;M
2018-08;A;61760;ES61;INDICE_EMPLEO;105.06941384;M
2018-09;A;61753;ES61;INDICE_EMPLEO;105.64809565;M
2018-09;A;61754;ES61;INDICE_EMPLEO;101.27380334;M
2018-09;A;61755;ES61;INDICE_EMPLEO;109.16969974;M
2018-09;A;61756;ES61;INDICE_EMPLEO;108.10620779;M
2018-09;A;61757;ES61;INDICE_EMPLEO;114.09953882;M
2018-09;A;61758;ES61;INDICE_EMPLEO;110.50741919;M
2018-09;A;61759;ES61;INDICE_EMPLEO;106.77617835;M
2018-09;A;61760;ES61;INDICE_EMPLEO;105.65905378;M
2018-10;A;61753;ES61;INDICE_EMPLEO;105.87648013;M
2018-10;A;61754;ES61;INDICE_EMPLEO;103.64897358;M
2018-10;A;61755;ES61;INDICE_EMPLEO;107.67905777;M
2018-10;A;61756;ES61;INDICE_EMPLEO;109.33601451;M
2018-10;A;61757;ES61;INDICE_EMPLEO;108.57739802;M
2018-10;A;61758;ES61;INDICE_EMPLEO;110.39043992;M
2018-10;A;61759;ES61;INDICE_EMPLEO;107.43469846;M
2018-10;A;61760;ES61;INDICE_EMPLEO;105.54833442;M
2018-11;A;61753;ES61;INDICE_EMPLEO;105.79506632;M
2018-11;A;61754;ES61;INDICE_EMPLEO;104.71653134;M
2018-11;A;61755;ES61;INDICE_EMPLEO;106.67757525;M
2018-11;A;61756;ES61;INDICE_EMPLEO;110.78176142;M
2018-11;A;61757;ES61;INDICE_EMPLEO;104.4627227;M
2018-11;A;61758;ES61;INDICE_EMPLEO;111.06013828;M
2018-11;A;61759;ES61;INDICE_EMPLEO;107.39785966;M
2018-11;A;61760;ES61;INDICE_EMPLEO;105.68353957;M
2018-12;A;61753;ES61;INDICE_EMPLEO;105.95136995;M
2018-12;A;61754;ES61;INDICE_EMPLEO;105.917793197;M
2018-12;A;61755;ES61;INDICE_EMPLEO;105.997142594;M
2018-12;A;61756;ES61;INDICE_EMPLEO;110.567822655;M
2018-12;A;61757;ES61;INDICE_EMPLEO;103.017617519;M
2018-12;A;61758;ES61;INDICE_EMPLEO;111.07442788;M
2018-12;A;61759;ES61;INDICE_EMPLEO;107.720732898;M
2018-12;A;61760;ES61;INDICE_EMPLEO;104.790569815;M
2019-01;A;61753;ES61;INDICE_EMPLEO;104.48951182;M
2019-01;A;61754;ES61;INDICE_EMPLEO;104.56546112;M
2019-01;A;61755;ES61;INDICE_EMPLEO;104.44638385;M
2019-01;A;61756;ES61;INDICE_EMPLEO;110.19244724;M
2019-01;A;61757;ES61;INDICE_EMPLEO;100.17529384;M
2019-01;A;61758;ES61;INDICE_EMPLEO;111.00435876;M
2019-01;A;61759;ES61;INDICE_EMPLEO;106.58894852;M
2019-01;A;61760;ES61;INDICE_EMPLEO;103.38504413;M
2019-02;A;61753;ES61;INDICE_EMPLEO;104.72970268;M
2019-02;A;61754;ES61;INDICE_EMPLEO;104.9807779;M
2019-02;A;61755;ES61;INDICE_EMPLEO;104.54488016;M
2019-02;A;61756;ES61;INDICE_EMPLEO;109.94883391;M
2019-02;A;61757;ES61;INDICE_EMPLEO;100.46475161;M
2019-02;A;61758;ES61;INDICE_EMPLEO;112.03736817;M
2019-02;A;61759;ES61;INDICE_EMPLEO;107.21702487;M
2019-02;A;61760;ES61;INDICE_EMPLEO;102.9144781;M
2019-03;A;61753;ES61;INDICE_EMPLEO;105.73125419;M
2019-03;A;61754;ES61;INDICE_EMPLEO;104.92670548;M
2019-03;A;61755;ES61;INDICE_EMPLEO;106.40096795;M
2019-03;A;61756;ES61;INDICE_EMPLEO;110.77897567;M
2019-03;A;61757;ES61;INDICE_EMPLEO;104.12672318;M
2019-03;A;61758;ES61;INDICE_EMPLEO;112.50307927;M
2019-03;A;61759;ES61;INDICE_EMPLEO;108.25447722;M
2019-03;A;61760;ES61;INDICE_EMPLEO;104.09735768;M
2019-04;A;61753;ES61;INDICE_EMPLEO;106.83722164;M
2019-04;A;61754;ES61;INDICE_EMPLEO;105.2254728;M
2019-04;A;61755;ES61;INDICE_EMPLEO;108.16043027;M
2019-04;A;61756;ES61;INDICE_EMPLEO;112.11635404;M
2019-04;A;61757;ES61;INDICE_EMPLEO;107.84999327;M
2019-04;A;61758;ES61;INDICE_EMPLEO;112.67763608;M
2019-04;A;61759;ES61;INDICE_EMPLEO;109.32700495;M
2019-04;A;61760;ES61;INDICE_EMPLEO;104.47491834;M
2019-05;A;61753;ES61;INDICE_EMPLEO;107.8406813;M
2019-05;A;61754;ES61;INDICE_EMPLEO;105.45908582;M
2019-05;A;61755;ES61;INDICE_EMPLEO;109.78713507;M
2019-05;A;61756;ES61;INDICE_EMPLEO;112.77664475;M
2019-05;A;61757;ES61;INDICE_EMPLEO;109.84362367;M
2019-05;A;61758;ES61;INDICE_EMPLEO;113.36570842;M
2019-05;A;61759;ES61;INDICE_EMPLEO;109.61546412;M
2019-05;A;61760;ES61;INDICE_EMPLEO;107.50357359;M
2019-06;A;61753;ES61;INDICE_EMPLEO;107.96422949;M
2019-06;A;61754;ES61;INDICE_EMPLEO;104.5095101;M
2019-06;A;61755;ES61;INDICE_EMPLEO;110.77922889;M
2019-06;A;61756;ES61;INDICE_EMPLEO;112.7349296;M
2019-06;A;61757;ES61;INDICE_EMPLEO;112.78218839;M
2019-06;A;61758;ES61;INDICE_EMPLEO;112.1547213;M
2019-06;A;61759;ES61;INDICE_EMPLEO;109.94377093;M
2019-06;A;61760;ES61;INDICE_EMPLEO;107.7234606;M
2019-07;A;61753;ES61;INDICE_EMPLEO;107.56798659;M
2019-07;A;61754;ES61;INDICE_EMPLEO;102.71036092;M
2019-07;A;61755;ES61;INDICE_EMPLEO;111.51834702;M
2019-07;A;61756;ES61;INDICE_EMPLEO;111.65017676;M
2019-07;A;61757;ES61;INDICE_EMPLEO;114.51187971;M
2019-07;A;61758;ES61;INDICE_EMPLEO;112.98260805;M
2019-07;A;61759;ES61;INDICE_EMPLEO;110.79109788;M
2019-07;A;61760;ES61;INDICE_EMPLEO;108.46741714;M
2019-08;A;61753;ES61;INDICE_EMPLEO;107.36278006;M
2019-08;A;61754;ES61;INDICE_EMPLEO;102.18734833;M
2019-08;A;61755;ES61;INDICE_EMPLEO;111.57031816;M
2019-08;A;61756;ES61;INDICE_EMPLEO;111.2522938;M
2019-08;A;61757;ES61;INDICE_EMPLEO;115.52069051;M
2019-08;A;61758;ES61;INDICE_EMPLEO;112.61248634;M
2019-08;A;61759;ES61;INDICE_EMPLEO;110.93932447;M
2019-08;A;61760;ES61;INDICE_EMPLEO;107.64889074;M
2019-09;A;61753;ES61;INDICE_EMPLEO;107.67655761;M
2019-09;A;61754;ES61;INDICE_EMPLEO;102.7533308;M
2019-09;A;61755;ES61;INDICE_EMPLEO;111.68003083;M
2019-09;A;61756;ES61;INDICE_EMPLEO;111.81543578;M
2019-09;A;61757;ES61;INDICE_EMPLEO;114.02249009;M
2019-09;A;61758;ES61;INDICE_EMPLEO;114.09845337;M
2019-09;A;61759;ES61;INDICE_EMPLEO;111.09169335;M
2019-09;A;61760;ES61;INDICE_EMPLEO;109.15648013;M
2019-10;A;61753;ES61;INDICE_EMPLEO;107.66108897;M
2019-10;A;61754;ES61;INDICE_EMPLEO;104.69051459;M
2019-10;A;61755;ES61;INDICE_EMPLEO;110.08419641;M
2019-10;A;61756;ES61;INDICE_EMPLEO;112.84293973;M
2019-10;A;61757;ES61;INDICE_EMPLEO;107.87355217;M
2019-10;A;61758;ES61;INDICE_EMPLEO;114.48409755;M
2019-10;A;61759;ES61;INDICE_EMPLEO;110.50923372;M
2019-10;A;61760;ES61;INDICE_EMPLEO;110.32699579;M
2019-11;A;61753;ES61;INDICE_EMPLEO;107.22693668;M
2019-11;A;61754;ES61;INDICE_EMPLEO;105.65371346;M
2019-11;A;61755;ES61;INDICE_EMPLEO;108.51903333;M
2019-11;A;61756;ES61;INDICE_EMPLEO;111.44931648;M
2019-11;A;61757;ES61;INDICE_EMPLEO;104.26905867;M
2019-11;A;61758;ES61;INDICE_EMPLEO;114.70375782;M
2019-11;A;61759;ES61;INDICE_EMPLEO;111.03341017;M
2019-11;A;61760;ES61;INDICE_EMPLEO;109.42720297;M
2019-12;A;61753;ES61;INDICE_EMPLEO;107.25307816;M
2019-12;A;61754;ES61;INDICE_EMPLEO;106.5679895;M
2019-12;A;61755;ES61;INDICE_EMPLEO;107.82637504;M
2019-12;A;61756;ES61;INDICE_EMPLEO;111.79543709;M
2019-12;A;61757;ES61;INDICE_EMPLEO;102.16545514;M
2019-12;A;61758;ES61;INDICE_EMPLEO;114.03474886;M
2019-12;A;61759;ES61;INDICE_EMPLEO;112.10852518;M
2019-12;A;61760;ES61;INDICE_EMPLEO;108.56260504;M
2020-01;A;61753;ES61;INDICE_EMPLEO;105.43300322;M
2020-01;A;61754;ES61;INDICE_EMPLEO;105.56915987;M
2020-01;A;61755;ES61;INDICE_EMPLEO;105.34015598;M
2020-01;A;61756;ES61;INDICE_EMPLEO;110.77358279;M
2020-01;A;61757;ES61;INDICE_EMPLEO;97.813716129;M
2020-01;A;61758;ES61;INDICE_EMPLEO;113.78496362;M
2020-01;A;61759;ES61;INDICE_EMPLEO;110.91242529;M
2020-01;A;61760;ES61;INDICE_EMPLEO;105.96992407;M
2020-02;A;61753;ES61;INDICE_EMPLEO;105.94855704;M
2020-02;A;61754;ES61;INDICE_EMPLEO;105.84600127;M
2020-02;A;61755;ES61;INDICE_EMPLEO;106.04933652;M
2020-02;A;61756;ES61;INDICE_EMPLEO;111.33972633;M
2020-02;A;61757;ES61;INDICE_EMPLEO;100.03088061;M
2020-02;A;61758;ES61;INDICE_EMPLEO;114.44976105;M
2020-02;A;61759;ES61;INDICE_EMPLEO;111.51122299;M
2020-02;A;61760;ES61;INDICE_EMPLEO;104.91662857;M
2020-03;A;61753;ES61;INDICE_EMPLEO;103.77326065;M
2020-03;A;61754;ES61;INDICE_EMPLEO;104.6296387;M
2020-03;A;61755;ES61;INDICE_EMPLEO;103.09620315;M
2020-03;A;61756;ES61;INDICE_EMPLEO;110.38871151;M
2020-03;A;61757;ES61;INDICE_EMPLEO;94.219482902;M
2020-03;A;61758;ES61;INDICE_EMPLEO;112.55467533;M
2020-03;A;61759;ES61;INDICE_EMPLEO;110.90365278;M
2020-03;A;61760;ES61;INDICE_EMPLEO;102.29088193;M
2020-04;A;61753;ES61;INDICE_EMPLEO;99.5268467;M
2020-04;A;61754;ES61;INDICE_EMPLEO;102.19183778;M
2020-04;A;61755;ES61;INDICE_EMPLEO;97.382712947;M
2020-04;A;61756;ES61;INDICE_EMPLEO;106.36065341;M
2020-04;A;61757;ES61;INDICE_EMPLEO;85.859012924;M
2020-04;A;61758;ES61;INDICE_EMPLEO;110.28266533;M
2020-04;A;61759;ES61;INDICE_EMPLEO;107.50648321;M
2020-04;A;61760;ES61;INDICE_EMPLEO;96.31338489;M
2020-05;A;61753;ES61;INDICE_EMPLEO;98.916111442;M
