TEMPORAL;OBS_STATUS;TIPO_VENTAS;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2014-12;D;04;;INDI_CIFR_NEGO_TASA_INTE;4.48272958;M
2014-12;D;05;;INDI_CIFR_NEGO_TASA_INTE;7.399308831;M
2014-12;D;06;;INDI_CIFR_NEGO_TASA_INTE;1.39063817;M
2014-12;D;07;;INDI_CIFR_NEGO_TASA_INTE;18.271196141;M
2014-12;D;08;;INDI_CIFR_NEGO_TASA_INTE;5.844482541;M
2015-01;D;01;;INDI_CIFR_NEGO_TASA_INTE;0.632335289;M
2015-01;D;02;;INDI_CIFR_NEGO_TASA_INTE;0.504401928;M
2015-01;D;03;;INDI_CIFR_NEGO_TASA_INTE;1.025882705;M
2015-01;D;04;;INDI_CIFR_NEGO_TASA_INTE;1.484977131;M
2015-01;D;05;;INDI_CIFR_NEGO_TASA_INTE;6.931664366;M
2015-01;D;06;;INDI_CIFR_NEGO_TASA_INTE;-3.550754144;M
2015-01;D;07;;INDI_CIFR_NEGO_TASA_INTE;-3.820963282;M
2015-01;D;08;;INDI_CIFR_NEGO_TASA_INTE;2.313366827;M
2015-02;D;01;;INDI_CIFR_NEGO_TASA_INTE;3.474302412;M
2015-02;D;02;;INDI_CIFR_NEGO_TASA_INTE;3.842108095;M
2015-02;D;03;;INDI_CIFR_NEGO_TASA_INTE;2.519005336;M
2015-02;D;04;;INDI_CIFR_NEGO_TASA_INTE;-0.234540317;M
2015-02;D;05;;INDI_CIFR_NEGO_TASA_INTE;4.271737682;M
2015-02;D;06;;INDI_CIFR_NEGO_TASA_INTE;0.390708373;M
2015-02;D;07;;INDI_CIFR_NEGO_TASA_INTE;8.679020037;M
2015-02;D;08;;INDI_CIFR_NEGO_TASA_INTE;2.290107238;M
2015-03;D;01;;INDI_CIFR_NEGO_TASA_INTE;5.757030797;M
2015-03;D;02;;INDI_CIFR_NEGO_TASA_INTE;6.183243905;M
2015-03;D;03;;INDI_CIFR_NEGO_TASA_INTE;4.645280967;M
2015-03;D;04;;INDI_CIFR_NEGO_TASA_INTE;7.651045021;M
2015-03;D;05;;INDI_CIFR_NEGO_TASA_INTE;4.896118463;M
2015-03;D;06;;INDI_CIFR_NEGO_TASA_INTE;2.168478463;M
2015-03;D;07;;INDI_CIFR_NEGO_TASA_INTE;0.707320711;M
2015-03;D;08;;INDI_CIFR_NEGO_TASA_INTE;4.335980915;M
2015-04;D;01;;INDI_CIFR_NEGO_TASA_INTE;2.475729506;M
2015-04;D;02;;INDI_CIFR_NEGO_TASA_INTE;3.383027696;M
2015-04;D;03;;INDI_CIFR_NEGO_TASA_INTE;0.249530453;M
2015-04;D;04;;INDI_CIFR_NEGO_TASA_INTE;4.368226237;M
2015-04;D;05;;INDI_CIFR_NEGO_TASA_INTE;1.556661849;M
2015-04;D;06;;INDI_CIFR_NEGO_TASA_INTE;-2.915963528;M
2015-04;D;07;;INDI_CIFR_NEGO_TASA_INTE;-9.774141919;M
2015-04;D;08;;INDI_CIFR_NEGO_TASA_INTE;3.424104608;M
2015-05;D;01;;INDI_CIFR_NEGO_TASA_INTE;2.834586262;M
2015-05;D;02;;INDI_CIFR_NEGO_TASA_INTE;2.08193784;M
2015-05;D;03;;INDI_CIFR_NEGO_TASA_INTE;4.583542519;M
2015-05;D;04;;INDI_CIFR_NEGO_TASA_INTE;8.572043391;M
2015-05;D;05;;INDI_CIFR_NEGO_TASA_INTE;3.568922186;M
2015-05;D;06;;INDI_CIFR_NEGO_TASA_INTE;3.423247307;M
2015-05;D;07;;INDI_CIFR_NEGO_TASA_INTE;-1.241226148;M
2015-05;D;08;;INDI_CIFR_NEGO_TASA_INTE;4.888473373;M
2015-06;D;01;;INDI_CIFR_NEGO_TASA_INTE;8.051999679;M
2015-06;D;02;;INDI_CIFR_NEGO_TASA_INTE;9.081501465;M
2015-06;D;03;;INDI_CIFR_NEGO_TASA_INTE;5.596664372;M
2015-06;D;04;;INDI_CIFR_NEGO_TASA_INTE;9.390690604;M
2015-06;D;05;;INDI_CIFR_NEGO_TASA_INTE;-0.56821194;M
2015-06;D;06;;INDI_CIFR_NEGO_TASA_INTE;5.116121833;M
2015-06;D;07;;INDI_CIFR_NEGO_TASA_INTE;5.757724589;M
2015-06;D;08;;INDI_CIFR_NEGO_TASA_INTE;9.835893766;M
2015-07;D;01;;INDI_CIFR_NEGO_TASA_INTE;5.903426534;M
2015-07;D;02;;INDI_CIFR_NEGO_TASA_INTE;6.389203916;M
2015-07;D;03;;INDI_CIFR_NEGO_TASA_INTE;4.724089927;M
2015-07;D;04;;INDI_CIFR_NEGO_TASA_INTE;9.101693056;M
2015-07;D;05;;INDI_CIFR_NEGO_TASA_INTE;3.451678649;M
2015-07;D;06;;INDI_CIFR_NEGO_TASA_INTE;4.186199923;M
2015-07;D;07;;INDI_CIFR_NEGO_TASA_INTE;-3.157192681;M
2015-07;D;08;;INDI_CIFR_NEGO_TASA_INTE;8.308474582;M
2015-08;D;01;;INDI_CIFR_NEGO_TASA_INTE;4.912773264;M
2015-08;D;02;;INDI_CIFR_NEGO_TASA_INTE;4.826824021;M
2015-08;D;03;;INDI_CIFR_NEGO_TASA_INTE;4.949284784;M
2015-08;D;04;;INDI_CIFR_NEGO_TASA_INTE;6.781669686;M
2015-08;D;05;;INDI_CIFR_NEGO_TASA_INTE;-0.088856008;M
2015-08;D;06;;INDI_CIFR_NEGO_TASA_INTE;5.85106851;M
2015-08;D;07;;INDI_CIFR_NEGO_TASA_INTE;13.640770069;M
2015-08;D;08;;INDI_CIFR_NEGO_TASA_INTE;6.208077073;M
2015-09;D;01;;INDI_CIFR_NEGO_TASA_INTE;7.140155181;M
2015-09;D;02;;INDI_CIFR_NEGO_TASA_INTE;7.85319852;M
2015-09;D;03;;INDI_CIFR_NEGO_TASA_INTE;5.452001031;M
2015-09;D;04;;INDI_CIFR_NEGO_TASA_INTE;10.311933563;M
2015-09;D;05;;INDI_CIFR_NEGO_TASA_INTE;2.543028128;M
2015-09;D;06;;INDI_CIFR_NEGO_TASA_INTE;4.102738613;M
2015-09;D;07;;INDI_CIFR_NEGO_TASA_INTE;2.279284761;M
2015-09;D;08;;INDI_CIFR_NEGO_TASA_INTE;5.533066645;M
2015-10;D;01;;INDI_CIFR_NEGO_TASA_INTE;2.920011301;M
2015-10;D;02;;INDI_CIFR_NEGO_TASA_INTE;2.026606589;M
2015-10;D;03;;INDI_CIFR_NEGO_TASA_INTE;4.94290658;M
2015-10;D;04;;INDI_CIFR_NEGO_TASA_INTE;5.594309547;M
2015-10;D;05;;INDI_CIFR_NEGO_TASA_INTE;1.929811512;M
2015-10;D;06;;INDI_CIFR_NEGO_TASA_INTE;5.413095023;M
2015-10;D;07;;INDI_CIFR_NEGO_TASA_INTE;6.732787288;M
2015-10;D;08;;INDI_CIFR_NEGO_TASA_INTE;6.311029776;M
2015-11;D;01;;INDI_CIFR_NEGO_TASA_INTE;5.631908171;M
2015-11;D;02;;INDI_CIFR_NEGO_TASA_INTE;6.268094179;M
2015-11;D;03;;INDI_CIFR_NEGO_TASA_INTE;4.019818127;M
2015-11;D;04;;INDI_CIFR_NEGO_TASA_INTE;7.059059678;M
2015-11;D;05;;INDI_CIFR_NEGO_TASA_INTE;1.858164653;M
2015-11;D;06;;INDI_CIFR_NEGO_TASA_INTE;7.067360273;M
2015-11;D;07;;INDI_CIFR_NEGO_TASA_INTE;-3.927739624;M
2015-11;D;08;;INDI_CIFR_NEGO_TASA_INTE;7.528006337;M
2015-12;D;01;;INDI_CIFR_NEGO_TASA_INTE;4.63547261;M
2015-12;D;02;;INDI_CIFR_NEGO_TASA_INTE;4.98992183;M
2015-12;D;03;;INDI_CIFR_NEGO_TASA_INTE;3.70127939;M
2015-12;D;04;;INDI_CIFR_NEGO_TASA_INTE;7.45077269;M
2015-12;D;05;;INDI_CIFR_NEGO_TASA_INTE;5.81692538;M
2015-12;D;06;;INDI_CIFR_NEGO_TASA_INTE;4.38711921;M
2015-12;D;07;;INDI_CIFR_NEGO_TASA_INTE;-5.525483708;M
2015-12;D;08;;INDI_CIFR_NEGO_TASA_INTE;5.39723976;M
2016-01;D;01;;INDI_CIFR_NEGO_TASA_INTE;0.764946381;M
2016-01;D;02;;INDI_CIFR_NEGO_TASA_INTE;-0.245269008;M
2016-01;D;03;;INDI_CIFR_NEGO_TASA_INTE;3.563020519;M
2016-01;D;04;;INDI_CIFR_NEGO_TASA_INTE;6.047433668;M
2016-01;D;05;;INDI_CIFR_NEGO_TASA_INTE;5.07538843;M
2016-01;D;06;;INDI_CIFR_NEGO_TASA_INTE;6.687939571;M
2016-01;D;07;;INDI_CIFR_NEGO_TASA_INTE;-11.126585843;M
2016-01;D;08;;INDI_CIFR_NEGO_TASA_INTE;7.730839338;M
2016-02;D;01;;INDI_CIFR_NEGO_TASA_INTE;6.562757726;M
2016-02;D;02;;INDI_CIFR_NEGO_TASA_INTE;5.805387922;M
2016-02;D;03;;INDI_CIFR_NEGO_TASA_INTE;8.853504895;M
2016-02;D;04;;INDI_CIFR_NEGO_TASA_INTE;12.103776616;M
2016-02;D;05;;INDI_CIFR_NEGO_TASA_INTE;14.094194368;M
2016-02;D;06;;INDI_CIFR_NEGO_TASA_INTE;8.045526897;M
2016-02;D;07;;INDI_CIFR_NEGO_TASA_INTE;-4.738319846;M
2016-02;D;08;;INDI_CIFR_NEGO_TASA_INTE;9.808988865;M
2016-03;D;01;;INDI_CIFR_NEGO_TASA_INTE;2.9363442;M
2016-03;D;02;;INDI_CIFR_NEGO_TASA_INTE;2.201684249;M
2016-03;D;03;;INDI_CIFR_NEGO_TASA_INTE;5.09351719;M
2016-03;D;04;;INDI_CIFR_NEGO_TASA_INTE;3.547555843;M
2016-03;D;05;;INDI_CIFR_NEGO_TASA_INTE;16.445486107;M
2016-03;D;06;;INDI_CIFR_NEGO_TASA_INTE;2.083116307;M
2016-03;D;07;;INDI_CIFR_NEGO_TASA_INTE;-11.759130224;M
2016-03;D;08;;INDI_CIFR_NEGO_TASA_INTE;13.298227843;M
2016-04;D;01;;INDI_CIFR_NEGO_TASA_INTE;4.66085967;M
2016-04;D;02;;INDI_CIFR_NEGO_TASA_INTE;4.931859435;M
2016-04;D;03;;INDI_CIFR_NEGO_TASA_INTE;4.344172008;M
2016-04;D;04;;INDI_CIFR_NEGO_TASA_INTE;5.442668662;M
2016-04;D;05;;INDI_CIFR_NEGO_TASA_INTE;4.747069381;M
2016-04;D;06;;INDI_CIFR_NEGO_TASA_INTE;7.307792342;M
2016-04;D;07;;INDI_CIFR_NEGO_TASA_INTE;-0.811458083;M
2016-04;D;08;;INDI_CIFR_NEGO_TASA_INTE;1.276526827;M
2016-05;D;01;;INDI_CIFR_NEGO_TASA_INTE;3.527751298;M
2016-05;D;02;;INDI_CIFR_NEGO_TASA_INTE;4.304726979;M
2016-05;D;03;;INDI_CIFR_NEGO_TASA_INTE;2.18326276;M
2016-05;D;04;;INDI_CIFR_NEGO_TASA_INTE;-0.853970556;M
2016-05;D;05;;INDI_CIFR_NEGO_TASA_INTE;10.356921056;M
2016-05;D;06;;INDI_CIFR_NEGO_TASA_INTE;3.435159237;M
2016-05;D;07;;INDI_CIFR_NEGO_TASA_INTE;-11.941187461;M
2016-05;D;08;;INDI_CIFR_NEGO_TASA_INTE;6.936941308;M
2016-06;D;01;;INDI_CIFR_NEGO_TASA_INTE;3.91919263;M
2016-06;D;02;;INDI_CIFR_NEGO_TASA_INTE;3.311733871;M
2016-06;D;03;;INDI_CIFR_NEGO_TASA_INTE;6.001876451;M
2016-06;D;04;;INDI_CIFR_NEGO_TASA_INTE;3.742880549;M
2016-06;D;05;;INDI_CIFR_NEGO_TASA_INTE;11.639209514;M
2016-06;D;06;;INDI_CIFR_NEGO_TASA_INTE;5.65386858;M
2016-06;D;07;;INDI_CIFR_NEGO_TASA_INTE;-3.378330173;M
2016-06;D;08;;INDI_CIFR_NEGO_TASA_INTE;6.44066331;M
2016-07;D;01;;INDI_CIFR_NEGO_TASA_INTE;0.587423582;M
2016-07;D;02;;INDI_CIFR_NEGO_TASA_INTE;0.171522624;M
2016-07;D;03;;INDI_CIFR_NEGO_TASA_INTE;2.375122509;M
2016-07;D;04;;INDI_CIFR_NEGO_TASA_INTE;-2.101569997;M
2016-07;D;05;;INDI_CIFR_NEGO_TASA_INTE;9.083955097;M
2016-07;D;06;;INDI_CIFR_NEGO_TASA_INTE;4.153525841;M
2016-07;D;07;;INDI_CIFR_NEGO_TASA_INTE;-11.739672907;M
2016-07;D;08;;INDI_CIFR_NEGO_TASA_INTE;5.539297582;M
2016-08;D;01;;INDI_CIFR_NEGO_TASA_INTE;4.213176704;M
2016-08;D;02;;INDI_CIFR_NEGO_TASA_INTE;4.35257295;M
2016-08;D;03;;INDI_CIFR_NEGO_TASA_INTE;4.991581931;M
2016-08;D;04;;INDI_CIFR_NEGO_TASA_INTE;-0.603981272;M
2016-08;D;05;;INDI_CIFR_NEGO_TASA_INTE;8.870029302;M
2016-08;D;06;;INDI_CIFR_NEGO_TASA_INTE;5.467746917;M
2016-08;D;07;;INDI_CIFR_NEGO_TASA_INTE;-3.977156446;M
2016-08;D;08;;INDI_CIFR_NEGO_TASA_INTE;6.501934131;M
2016-09;D;01;;INDI_CIFR_NEGO_TASA_INTE;2.466942482;M
2016-09;D;02;;INDI_CIFR_NEGO_TASA_INTE;1.514378792;M
2016-09;D;03;;INDI_CIFR_NEGO_TASA_INTE;5.50651963;M
2016-09;D;04;;INDI_CIFR_NEGO_TASA_INTE;2.567113527;M
2016-09;D;05;;INDI_CIFR_NEGO_TASA_INTE;11.844294182;M
2016-09;D;06;;INDI_CIFR_NEGO_TASA_INTE;3.928579512;M
2016-09;D;07;;INDI_CIFR_NEGO_TASA_INTE;-7.842618502;M
2016-09;D;08;;INDI_CIFR_NEGO_TASA_INTE;9.080832026;M
2016-10;D;01;;INDI_CIFR_NEGO_TASA_INTE;1.118333248;M
2016-10;D;02;;INDI_CIFR_NEGO_TASA_INTE;1.492125379;M
2016-10;D;03;;INDI_CIFR_NEGO_TASA_INTE;0.907280766;M
2016-10;D;04;;INDI_CIFR_NEGO_TASA_INTE;1.036459133;M
2016-10;D;05;;INDI_CIFR_NEGO_TASA_INTE;11.12965864;M
2016-10;D;06;;INDI_CIFR_NEGO_TASA_INTE;2.821617659;M
2016-10;D;07;;INDI_CIFR_NEGO_TASA_INTE;-20.2343828;M
2016-10;D;08;;INDI_CIFR_NEGO_TASA_INTE;4.446003109;M
2016-11;D;01;;INDI_CIFR_NEGO_TASA_INTE;6.826661497;M
2016-11;D;02;;INDI_CIFR_NEGO_TASA_INTE;7.543919922;M
2016-11;D;03;;INDI_CIFR_NEGO_TASA_INTE;5.192698482;M
2016-11;D;04;;INDI_CIFR_NEGO_TASA_INTE;8.152348297;M
2016-11;D;05;;INDI_CIFR_NEGO_TASA_INTE;8.837642701;M
2016-11;D;06;;INDI_CIFR_NEGO_TASA_INTE;3.02359787;M
2016-11;D;07;;INDI_CIFR_NEGO_TASA_INTE;-6.361177793;M
2016-11;D;08;;INDI_CIFR_NEGO_TASA_INTE;7.155673983;M
2016-12;D;01;;INDI_CIFR_NEGO_TASA_INTE;3.00939642;M
2016-12;D;02;;INDI_CIFR_NEGO_TASA_INTE;3.543235219;M
2016-12;D;03;;INDI_CIFR_NEGO_TASA_INTE;1.49179627;M
2016-12;D;04;;INDI_CIFR_NEGO_TASA_INTE;5.19879499;M
2016-12;D;05;;INDI_CIFR_NEGO_TASA_INTE;4.00057154;M
2016-12;D;06;;INDI_CIFR_NEGO_TASA_INTE;3.75667654;M
2016-12;D;07;;INDI_CIFR_NEGO_TASA_INTE;-10.252342188;M
2016-12;D;08;;INDI_CIFR_NEGO_TASA_INTE;2.49669447;M
2017-01;D;01;;INDI_CIFR_NEGO_TASA_INTE;8.371444639;M
2017-01;D;02;;INDI_CIFR_NEGO_TASA_INTE;9.38386727;M
2017-01;D;03;;INDI_CIFR_NEGO_TASA_INTE;5.482718379;M
2017-01;D;04;;INDI_CIFR_NEGO_TASA_INTE;9.264159996;M
2017-01;D;05;;INDI_CIFR_NEGO_TASA_INTE;1.664555845;M
2017-01;D;06;;INDI_CIFR_NEGO_TASA_INTE;4.076095359;M
2017-01;D;07;;INDI_CIFR_NEGO_TASA_INTE;8.815236874;M
2017-01;D;08;;INDI_CIFR_NEGO_TASA_INTE;0.228541264;M
2017-02;D;01;;INDI_CIFR_NEGO_TASA_INTE;3.164325892;M
2017-02;D;02;;INDI_CIFR_NEGO_TASA_INTE;4.781563182;M
2017-02;D;03;;INDI_CIFR_NEGO_TASA_INTE;-1.071816134;M
2017-02;D;04;;INDI_CIFR_NEGO_TASA_INTE;0.894369126;M
2017-02;D;05;;INDI_CIFR_NEGO_TASA_INTE;-3.392022935;M
2017-02;D;06;;INDI_CIFR_NEGO_TASA_INTE;0.922052494;M
2017-02;D;07;;INDI_CIFR_NEGO_TASA_INTE;-3.150069009;M
2017-02;D;08;;INDI_CIFR_NEGO_TASA_INTE;-2.258287089;M
2017-03;D;01;;INDI_CIFR_NEGO_TASA_INTE;7.387764755;M
2017-03;D;02;;INDI_CIFR_NEGO_TASA_INTE;9.337615987;M
2017-03;D;03;;INDI_CIFR_NEGO_TASA_INTE;2.131752589;M
2017-03;D;04;;INDI_CIFR_NEGO_TASA_INTE;9.429112956;M
2017-03;D;05;;INDI_CIFR_NEGO_TASA_INTE;-8.514488112;M
2017-03;D;06;;INDI_CIFR_NEGO_TASA_INTE;4.128458306;M
2017-03;D;07;;INDI_CIFR_NEGO_TASA_INTE;9.532346976;M
2017-03;D;08;;INDI_CIFR_NEGO_TASA_INTE;-5.672665836;M
2017-04;D;01;;INDI_CIFR_NEGO_TASA_INTE;2.785976332;M
2017-04;D;02;;INDI_CIFR_NEGO_TASA_INTE;2.03608099;M
2017-04;D;03;;INDI_CIFR_NEGO_TASA_INTE;4.829126932;M
2017-04;D;04;;INDI_CIFR_NEGO_TASA_INTE;3.182365464;M
2017-04;D;05;;INDI_CIFR_NEGO_TASA_INTE;8.212176039;M
2017-04;D;06;;INDI_CIFR_NEGO_TASA_INTE;-1.128674261;M
2017-04;D;07;;INDI_CIFR_NEGO_TASA_INTE;12.138392467;M
2017-04;D;08;;INDI_CIFR_NEGO_TASA_INTE;1.395645552;M
2017-05;D;01;;INDI_CIFR_NEGO_TASA_INTE;5.994298838;M
2017-05;D;02;;INDI_CIFR_NEGO_TASA_INTE;6.041672187;M
2017-05;D;03;;INDI_CIFR_NEGO_TASA_INTE;5.944957991;M
2017-05;D;04;;INDI_CIFR_NEGO_TASA_INTE;13.731154144;M
2017-05;D;05;;INDI_CIFR_NEGO_TASA_INTE;-1.152278235;M
2017-05;D;06;;INDI_CIFR_NEGO_TASA_INTE;2.815711737;M
2017-05;D;07;;INDI_CIFR_NEGO_TASA_INTE;9.48519957;M
2017-05;D;08;;INDI_CIFR_NEGO_TASA_INTE;1.618062353;M
2017-06;D;01;;INDI_CIFR_NEGO_TASA_INTE;4.396593734;M
2017-06;D;02;;INDI_CIFR_NEGO_TASA_INTE;4.155775829;M
2017-06;D;03;;INDI_CIFR_NEGO_TASA_INTE;5.083321811;M
2017-06;D;04;;INDI_CIFR_NEGO_TASA_INTE;12.021962054;M
2017-06;D;05;;INDI_CIFR_NEGO_TASA_INTE;1.281398653;M
2017-06;D;06;;INDI_CIFR_NEGO_TASA_INTE;2.295479298;M
2017-06;D;07;;INDI_CIFR_NEGO_TASA_INTE;7.242665691;M
2017-06;D;08;;INDI_CIFR_NEGO_TASA_INTE;-1.664594371;M
2017-07;D;01;;INDI_CIFR_NEGO_TASA_INTE;0.716909612;M
2017-07;D;02;;INDI_CIFR_NEGO_TASA_INTE;0.156908311;M
2017-07;D;03;;INDI_CIFR_NEGO_TASA_INTE;2.137770054;M
2017-07;D;04;;INDI_CIFR_NEGO_TASA_INTE;9.632693011;M
2017-07;D;05;;INDI_CIFR_NEGO_TASA_INTE;-5.755290263;M
2017-07;D;06;;INDI_CIFR_NEGO_TASA_INTE;1.727947626;M
2017-07;D;07;;INDI_CIFR_NEGO_TASA_INTE;12.260060651;M
2017-07;D;08;;INDI_CIFR_NEGO_TASA_INTE;-3.672075734;M
2017-08;D;01;;INDI_CIFR_NEGO_TASA_INTE;2.834139946;M
2017-08;D;02;;INDI_CIFR_NEGO_TASA_INTE;3.745579644;M
2017-08;D;03;;INDI_CIFR_NEGO_TASA_INTE;0.948230435;M
2017-08;D;04;;INDI_CIFR_NEGO_TASA_INTE;9.601325663;M
2017-08;D;05;;INDI_CIFR_NEGO_TASA_INTE;-5.892041601;M
2017-08;D;06;;INDI_CIFR_NEGO_TASA_INTE;0.63117143;M
2017-08;D;07;;INDI_CIFR_NEGO_TASA_INTE;5.160116299;M
2017-08;D;08;;INDI_CIFR_NEGO_TASA_INTE;-0.897300162;M
2017-09;D;01;;INDI_CIFR_NEGO_TASA_INTE;3.170440077;M
2017-09;D;02;;INDI_CIFR_NEGO_TASA_INTE;3.414557067;M
2017-09;D;03;;INDI_CIFR_NEGO_TASA_INTE;2.71826792;M
2017-09;D;04;;INDI_CIFR_NEGO_TASA_INTE;6.762715563;M
2017-09;D;05;;INDI_CIFR_NEGO_TASA_INTE;0.054300423;M
2017-09;D;06;;INDI_CIFR_NEGO_TASA_INTE;0.417165889;M
2017-09;D;07;;INDI_CIFR_NEGO_TASA_INTE;8.536421213;M
2017-09;D;08;;INDI_CIFR_NEGO_TASA_INTE;-2.600619817;M
2017-10;D;01;;INDI_CIFR_NEGO_TASA_INTE;5.073583341;M
2017-10;D;02;;INDI_CIFR_NEGO_TASA_INTE;3.980755808;M
2017-10;D;03;;INDI_CIFR_NEGO_TASA_INTE;7.85877826;M
2017-10;D;04;;INDI_CIFR_NEGO_TASA_INTE;9.81831978;M
2017-10;D;05;;INDI_CIFR_NEGO_TASA_INTE;0.375334933;M
2017-10;D;06;;INDI_CIFR_NEGO_TASA_INTE;1.804447743;M
2017-10;D;07;;INDI_CIFR_NEGO_TASA_INTE;29.310775998;M
2017-10;D;08;;INDI_CIFR_NEGO_TASA_INTE;3.462698664;M
2017-11;D;01;;INDI_CIFR_NEGO_TASA_INTE;5.671393947;M
2017-11;D;02;;INDI_CIFR_NEGO_TASA_INTE;4.846533013;M
2017-11;D;03;;INDI_CIFR_NEGO_TASA_INTE;7.982350073;M
2017-11;D;04;;INDI_CIFR_NEGO_TASA_INTE;10.083149387;M
2017-11;D;05;;INDI_CIFR_NEGO_TASA_INTE;-1.074804039;M
2017-11;D;06;;INDI_CIFR_NEGO_TASA_INTE;1.304966898;M
2017-11;D;07;;INDI_CIFR_NEGO_TASA_INTE;27.776381708;M
2017-11;D;08;;INDI_CIFR_NEGO_TASA_INTE;4.132588897;M
2017-12;D;01;;INDI_CIFR_NEGO_TASA_INTE;3.24759048;M
2017-12;D;02;;INDI_CIFR_NEGO_TASA_INTE;1.87970871;M
2017-12;D;03;;INDI_CIFR_NEGO_TASA_INTE;7.244994901;M
2017-12;D;04;;INDI_CIFR_NEGO_TASA_INTE;6.21194099;M
2017-12;D;05;;INDI_CIFR_NEGO_TASA_INTE;2.4129266;M
2017-12;D;06;;INDI_CIFR_NEGO_TASA_INTE;2.722587559;M
2017-12;D;07;;INDI_CIFR_NEGO_TASA_INTE;21.48283683;M
2017-12;D;08;;INDI_CIFR_NEGO_TASA_INTE;5.29612438;M
2018-01;D;01;;INDI_CIFR_NEGO_TASA_INTE;4.028505285;M
2018-01;D;02;;INDI_CIFR_NEGO_TASA_INTE;2.962995355;M
2018-01;D;03;;INDI_CIFR_NEGO_TASA_INTE;7.219607446;M
2018-01;D;04;;INDI_CIFR_NEGO_TASA_INTE;6.091545917;M
2018-01;D;05;;INDI_CIFR_NEGO_TASA_INTE;0.446434343;M
2018-01;D;06;;INDI_CIFR_NEGO_TASA_INTE;3.84398195;M
2018-01;D;07;;INDI_CIFR_NEGO_TASA_INTE;27.240958703;M
2018-01;D;08;;INDI_CIFR_NEGO_TASA_INTE;4.650654108;M
2018-02;D;01;;INDI_CIFR_NEGO_TASA_INTE;3.288889212;M
2018-02;D;02;;INDI_CIFR_NEGO_TASA_INTE;2.428374313;M
2018-02;D;03;;INDI_CIFR_NEGO_TASA_INTE;5.689337184;M
2018-02;D;04;;INDI_CIFR_NEGO_TASA_INTE;6.50278715;M
2018-02;D;05;;INDI_CIFR_NEGO_TASA_INTE;-0.427993734;M
2018-02;D;06;;INDI_CIFR_NEGO_TASA_INTE;0.947144631;M
2018-02;D;07;;INDI_CIFR_NEGO_TASA_INTE;13.923963619;M
2018-02;D;08;;INDI_CIFR_NEGO_TASA_INTE;9.688344709;M
2018-03;D;01;;INDI_CIFR_NEGO_TASA_INTE;0.963128086;M
2018-03;D;02;;INDI_CIFR_NEGO_TASA_INTE;-0.564494616;M
2018-03;D;03;;INDI_CIFR_NEGO_TASA_INTE;5.39703636;M
2018-03;D;04;;INDI_CIFR_NEGO_TASA_INTE;1.631324305;M
2018-03;D;05;;INDI_CIFR_NEGO_TASA_INTE;6.441050325;M
2018-03;D;06;;INDI_CIFR_NEGO_TASA_INTE;1.369039652;M
2018-03;D;07;;INDI_CIFR_NEGO_TASA_INTE;14.547033182;M
2018-03;D;08;;INDI_CIFR_NEGO_TASA_INTE;7.966708432;M
2018-04;D;01;;INDI_CIFR_NEGO_TASA_INTE;4.088398249;M
2018-04;D;02;;INDI_CIFR_NEGO_TASA_INTE;3.502148521;M
2018-04;D;03;;INDI_CIFR_NEGO_TASA_INTE;5.523544418;M
2018-04;D;04;;INDI_CIFR_NEGO_TASA_INTE;9.508559274;M
2018-04;D;05;;INDI_CIFR_NEGO_TASA_INTE;-9.042055763;M
2018-04;D;06;;INDI_CIFR_NEGO_TASA_INTE;7.878066657;M
2018-04;D;07;;INDI_CIFR_NEGO_TASA_INTE;15.222538875;M
2018-04;D;08;;INDI_CIFR_NEGO_TASA_INTE;10.9995758;M
2018-05;D;01;;INDI_CIFR_NEGO_TASA_INTE;5.669494355;M
2018-05;D;02;;INDI_CIFR_NEGO_TASA_INTE;5.403041714;M
2018-05;D;03;;INDI_CIFR_NEGO_TASA_INTE;6.281153167;M
2018-05;D;04;;INDI_CIFR_NEGO_TASA_INTE;5.290480053;M
2018-05;D;05;;INDI_CIFR_NEGO_TASA_INTE;0.733196463;M
2018-05;D;06;;INDI_CIFR_NEGO_TASA_INTE;1.1942007;M
2018-05;D;07;;INDI_CIFR_NEGO_TASA_INTE;22.661145984;M
2018-05;D;08;;INDI_CIFR_NEGO_TASA_INTE;7.646982705;M
2018-06;D;01;;INDI_CIFR_NEGO_TASA_INTE;2.969561661;M
2018-06;D;02;;INDI_CIFR_NEGO_TASA_INTE;2.664349795;M
2018-06;D;03;;INDI_CIFR_NEGO_TASA_INTE;3.613091468;M
2018-06;D;04;;INDI_CIFR_NEGO_TASA_INTE;-0.00942768;M
2018-06;D;05;;INDI_CIFR_NEGO_TASA_INTE;-2.735551342;M
2018-06;D;06;;INDI_CIFR_NEGO_TASA_INTE;3.844860388;M
2018-06;D;07;;INDI_CIFR_NEGO_TASA_INTE;21.484859395;M
2018-06;D;08;;INDI_CIFR_NEGO_TASA_INTE;6.223893642;M
2018-07;D;01;;INDI_CIFR_NEGO_TASA_INTE;6.58843089;M
2018-07;D;02;;INDI_CIFR_NEGO_TASA_INTE;6.836275879;M
2018-07;D;03;;INDI_CIFR_NEGO_TASA_INTE;5.869252812;M
2018-07;D;04;;INDI_CIFR_NEGO_TASA_INTE;4.258486781;M
2018-07;D;05;;INDI_CIFR_NEGO_TASA_INTE;-0.706620193;M
2018-07;D;06;;INDI_CIFR_NEGO_TASA_INTE;3.38256315;M
