TEMPORAL;OBS_STATUS;IASS_TIPOVENTAS;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2016-08;A;61758;ES61;INDI_VAB_TASA_INTE;0.777445492;M
2016-08;A;61759;ES61;INDI_VAB_TASA_INTE;3.038033693;M
2016-08;A;61760;ES61;INDI_VAB_TASA_INTE;2.487230718;M
2016-09;A;61753;ES61;INDI_VAB_TASA_INTE;6.195020993;M
2016-09;A;61754;ES61;INDI_VAB_TASA_INTE;3.243998312;M
2016-09;A;61755;ES61;INDI_VAB_TASA_INTE;7.089287828;M
2016-09;A;61756;ES61;INDI_VAB_TASA_INTE;5.979674244;M
2016-09;A;61757;ES61;INDI_VAB_TASA_INTE;12.89925918;M
2016-09;A;61758;ES61;INDI_VAB_TASA_INTE;4.689276199;M
2016-09;A;61759;ES61;INDI_VAB_TASA_INTE;0.669456637;M
2016-09;A;61760;ES61;INDI_VAB_TASA_INTE;4.110017991;M
2016-10;A;61753;ES61;INDI_VAB_TASA_INTE;3.779172809;M
2016-10;A;61754;ES61;INDI_VAB_TASA_INTE;2.970993262;M
2016-10;A;61755;ES61;INDI_VAB_TASA_INTE;3.797581788;M
2016-10;A;61756;ES61;INDI_VAB_TASA_INTE;2.976536475;M
2016-10;A;61757;ES61;INDI_VAB_TASA_INTE;12.286262595;M
2016-10;A;61758;ES61;INDI_VAB_TASA_INTE;2.734446455;M
2016-10;A;61759;ES61;INDI_VAB_TASA_INTE;-14.831437707;M
2016-10;A;61760;ES61;INDI_VAB_TASA_INTE;2.619819997;M
2016-11;A;61753;ES61;INDI_VAB_TASA_INTE;7.35475783;M
2016-11;A;61754;ES61;INDI_VAB_TASA_INTE;7.944341286;M
2016-11;A;61755;ES61;INDI_VAB_TASA_INTE;6.913417552;M
2016-11;A;61756;ES61;INDI_VAB_TASA_INTE;7.668981362;M
2016-11;A;61757;ES61;INDI_VAB_TASA_INTE;10.031281097;M
2016-11;A;61758;ES61;INDI_VAB_TASA_INTE;5.974570466;M
2016-11;A;61759;ES61;INDI_VAB_TASA_INTE;0.654714159;M
2016-11;A;61760;ES61;INDI_VAB_TASA_INTE;7.469138878;M
2016-12;A;61753;ES61;INDI_VAB_TASA_INTE;3.36604797;M
2016-12;A;61754;ES61;INDI_VAB_TASA_INTE;5.063370214;M
2016-12;A;61755;ES61;INDI_VAB_TASA_INTE;2.385492523;M
2016-12;A;61756;ES61;INDI_VAB_TASA_INTE;4.594187204;M
2016-12;A;61757;ES61;INDI_VAB_TASA_INTE;4.05389204;M
2016-12;A;61758;ES61;INDI_VAB_TASA_INTE;4.07466596;M
2016-12;A;61759;ES61;INDI_VAB_TASA_INTE;-5.474387953;M
2016-12;A;61760;ES61;INDI_VAB_TASA_INTE;2.561985517;M
2017-01;A;61753;ES61;INDI_VAB_TASA_INTE;6.031787392;M
2017-01;A;61754;ES61;INDI_VAB_TASA_INTE;9.10264891;M
2017-01;A;61755;ES61;INDI_VAB_TASA_INTE;4.280413932;M
2017-01;A;61756;ES61;INDI_VAB_TASA_INTE;8.678912445;M
2017-01;A;61757;ES61;INDI_VAB_TASA_INTE;1.74010586;M
2017-01;A;61758;ES61;INDI_VAB_TASA_INTE;4.689386544;M
2017-01;A;61759;ES61;INDI_VAB_TASA_INTE;7.792159446;M
2017-01;A;61760;ES61;INDI_VAB_TASA_INTE;1.99370937;M
2017-02;A;61753;ES61;INDI_VAB_TASA_INTE;0.957352907;M
2017-02;A;61754;ES61;INDI_VAB_TASA_INTE;5.768000151;M
2017-02;A;61755;ES61;INDI_VAB_TASA_INTE;-1.601691944;M
2017-02;A;61756;ES61;INDI_VAB_TASA_INTE;2.141144946;M
2017-02;A;61757;ES61;INDI_VAB_TASA_INTE;-2.753691724;M
2017-02;A;61758;ES61;INDI_VAB_TASA_INTE;1.533063702;M
2017-02;A;61759;ES61;INDI_VAB_TASA_INTE;-7.02100625;M
2017-02;A;61760;ES61;INDI_VAB_TASA_INTE;0.056017485;M
2017-03;A;61753;ES61;INDI_VAB_TASA_INTE;3.326174659;M
2017-03;A;61754;ES61;INDI_VAB_TASA_INTE;10.806001024;M
2017-03;A;61755;ES61;INDI_VAB_TASA_INTE;-0.59604264;M
2017-03;A;61756;ES61;INDI_VAB_TASA_INTE;8.862502978;M
2017-03;A;61757;ES61;INDI_VAB_TASA_INTE;-8.179619979;M
2017-03;A;61758;ES61;INDI_VAB_TASA_INTE;4.702871115;M
2017-03;A;61759;ES61;INDI_VAB_TASA_INTE;6.455617984;M
2017-03;A;61760;ES61;INDI_VAB_TASA_INTE;-1.553972294;M
2017-04;A;61753;ES61;INDI_VAB_TASA_INTE;5.305261099;M
2017-04;A;61754;ES61;INDI_VAB_TASA_INTE;3.088600417;M
2017-04;A;61755;ES61;INDI_VAB_TASA_INTE;6.237736459;M
2017-04;A;61756;ES61;INDI_VAB_TASA_INTE;3.023758568;M
2017-04;A;61757;ES61;INDI_VAB_TASA_INTE;10.576934147;M
2017-04;A;61758;ES61;INDI_VAB_TASA_INTE;-0.54555798;M
2017-04;A;61759;ES61;INDI_VAB_TASA_INTE;10.759091459;M
2017-04;A;61760;ES61;INDI_VAB_TASA_INTE;-0.319976496;M
2017-05;A;61753;ES61;INDI_VAB_TASA_INTE;4.845113915;M
2017-05;A;61754;ES61;INDI_VAB_TASA_INTE;7.71048036;M
2017-05;A;61755;ES61;INDI_VAB_TASA_INTE;3.321702905;M
2017-05;A;61756;ES61;INDI_VAB_TASA_INTE;12.054559319;M
2017-05;A;61757;ES61;INDI_VAB_TASA_INTE;0.135417548;M
2017-05;A;61758;ES61;INDI_VAB_TASA_INTE;3.080536528;M
2017-05;A;61759;ES61;INDI_VAB_TASA_INTE;6.397158608;M
2017-05;A;61760;ES61;INDI_VAB_TASA_INTE;0.757579094;M
2017-06;A;61753;ES61;INDI_VAB_TASA_INTE;4.866475162;M
2017-06;A;61754;ES61;INDI_VAB_TASA_INTE;6.72294686;M
2017-06;A;61755;ES61;INDI_VAB_TASA_INTE;3.811607268;M
2017-06;A;61756;ES61;INDI_VAB_TASA_INTE;10.59590952;M
2017-06;A;61757;ES61;INDI_VAB_TASA_INTE;2.730743713;M
2017-06;A;61758;ES61;INDI_VAB_TASA_INTE;2.202952905;M
2017-06;A;61759;ES61;INDI_VAB_TASA_INTE;5.987171536;M
2017-06;A;61760;ES61;INDI_VAB_TASA_INTE;-1.407674628;M
2017-07;A;61753;ES61;INDI_VAB_TASA_INTE;0.541819214;M
2017-07;A;61754;ES61;INDI_VAB_TASA_INTE;0.760408015;M
2017-07;A;61755;ES61;INDI_VAB_TASA_INTE;0.181326149;M
2017-07;A;61756;ES61;INDI_VAB_TASA_INTE;9.945523398;M
2017-07;A;61757;ES61;INDI_VAB_TASA_INTE;-4.363746774;M
2017-07;A;61758;ES61;INDI_VAB_TASA_INTE;3.146965394;M
2017-07;A;61759;ES61;INDI_VAB_TASA_INTE;11.42119689;M
2017-07;A;61760;ES61;INDI_VAB_TASA_INTE;-3.459761193;M
2017-08;A;61753;ES61;INDI_VAB_TASA_INTE;-0.135120039;M
2017-08;A;61754;ES61;INDI_VAB_TASA_INTE;3.110857034;M
2017-08;A;61755;ES61;INDI_VAB_TASA_INTE;-1.684543646;M
2017-08;A;61756;ES61;INDI_VAB_TASA_INTE;8.246254294;M
2017-08;A;61757;ES61;INDI_VAB_TASA_INTE;-5.023769682;M
2017-08;A;61758;ES61;INDI_VAB_TASA_INTE;1.450069182;M
2017-08;A;61759;ES61;INDI_VAB_TASA_INTE;4.87113607;M
2017-08;A;61760;ES61;INDI_VAB_TASA_INTE;0.287800271;M
2017-09;A;61753;ES61;INDI_VAB_TASA_INTE;2.632256753;M
2017-09;A;61754;ES61;INDI_VAB_TASA_INTE;3.303235839;M
2017-09;A;61755;ES61;INDI_VAB_TASA_INTE;2.091024878;M
2017-09;A;61756;ES61;INDI_VAB_TASA_INTE;6.861193087;M
2017-09;A;61757;ES61;INDI_VAB_TASA_INTE;1.82552247;M
2017-09;A;61758;ES61;INDI_VAB_TASA_INTE;1.008774905;M
2017-09;A;61759;ES61;INDI_VAB_TASA_INTE;3.860537326;M
2017-09;A;61760;ES61;INDI_VAB_TASA_INTE;-1.314827206;M
2017-10;A;61753;ES61;INDI_VAB_TASA_INTE;3.766942617;M
2017-10;A;61754;ES61;INDI_VAB_TASA_INTE;4.178852821;M
2017-10;A;61755;ES61;INDI_VAB_TASA_INTE;3.374267852;M
2017-10;A;61756;ES61;INDI_VAB_TASA_INTE;7.371041376;M
2017-10;A;61757;ES61;INDI_VAB_TASA_INTE;-1.680104039;M
2017-10;A;61758;ES61;INDI_VAB_TASA_INTE;0.647759341;M
2017-10;A;61759;ES61;INDI_VAB_TASA_INTE;23.402635449;M
2017-10;A;61760;ES61;INDI_VAB_TASA_INTE;-0.844735693;M
2017-11;A;61753;ES61;INDI_VAB_TASA_INTE;3.937793092;M
2017-11;A;61754;ES61;INDI_VAB_TASA_INTE;5.235834224;M
2017-11;A;61755;ES61;INDI_VAB_TASA_INTE;3.170762603;M
2017-11;A;61756;ES61;INDI_VAB_TASA_INTE;8.174523813;M
2017-11;A;61757;ES61;INDI_VAB_TASA_INTE;-3.94594985;M
2017-11;A;61758;ES61;INDI_VAB_TASA_INTE;0.494897619;M
2017-11;A;61759;ES61;INDI_VAB_TASA_INTE;21.284744755;M
2017-11;A;61760;ES61;INDI_VAB_TASA_INTE;-1.897918099;M
2017-12;A;61753;ES61;INDI_VAB_TASA_INTE;3.844890095;M
2017-12;A;61754;ES61;INDI_VAB_TASA_INTE;2.343759524;M
2017-12;A;61755;ES61;INDI_VAB_TASA_INTE;4.712104178;M
2017-12;A;61756;ES61;INDI_VAB_TASA_INTE;4.774830822;M
2017-12;A;61757;ES61;INDI_VAB_TASA_INTE;-0.482696425;M
2017-12;A;61758;ES61;INDI_VAB_TASA_INTE;2.467822809;M
2017-12;A;61759;ES61;INDI_VAB_TASA_INTE;19.910806277;M
2017-12;A;61760;ES61;INDI_VAB_TASA_INTE;1.679765411;M
2018-01;A;61753;ES61;INDI_VAB_TASA_INTE;4.544361444;M
2018-01;A;61754;ES61;INDI_VAB_TASA_INTE;3.822022644;M
2018-01;A;61755;ES61;INDI_VAB_TASA_INTE;4.943958806;M
2018-01;A;61756;ES61;INDI_VAB_TASA_INTE;4.444474248;M
2018-01;A;61757;ES61;INDI_VAB_TASA_INTE;-2.204450186;M
2018-01;A;61758;ES61;INDI_VAB_TASA_INTE;3.342394857;M
2018-01;A;61759;ES61;INDI_VAB_TASA_INTE;29.51975158;M
2018-01;A;61760;ES61;INDI_VAB_TASA_INTE;-0.666624589;M
2018-02;A;61753;ES61;INDI_VAB_TASA_INTE;2.87812237;M
2018-02;A;61754;ES61;INDI_VAB_TASA_INTE;2.898277024;M
2018-02;A;61755;ES61;INDI_VAB_TASA_INTE;2.895323173;M
2018-02;A;61756;ES61;INDI_VAB_TASA_INTE;3.307615432;M
2018-02;A;61757;ES61;INDI_VAB_TASA_INTE;-3.691526678;M
2018-02;A;61758;ES61;INDI_VAB_TASA_INTE;0.449935964;M
2018-02;A;61759;ES61;INDI_VAB_TASA_INTE;20.119632336;M
2018-02;A;61760;ES61;INDI_VAB_TASA_INTE;1.747376128;M
2018-03;A;61753;ES61;INDI_VAB_TASA_INTE;2.147326239;M
2018-03;A;61754;ES61;INDI_VAB_TASA_INTE;-1.727985313;M
2018-03;A;61755;ES61;INDI_VAB_TASA_INTE;4.392104085;M
2018-03;A;61756;ES61;INDI_VAB_TASA_INTE;-0.386516;M
2018-03;A;61757;ES61;INDI_VAB_TASA_INTE;2.931284047;M
2018-03;A;61758;ES61;INDI_VAB_TASA_INTE;1.200875342;M
2018-03;A;61759;ES61;INDI_VAB_TASA_INTE;18.217410705;M
2018-03;A;61760;ES61;INDI_VAB_TASA_INTE;0.609118642;M
2018-04;A;61753;ES61;INDI_VAB_TASA_INTE;1.014395096;M
2018-04;A;61754;ES61;INDI_VAB_TASA_INTE;3.56157822;M
2018-04;A;61755;ES61;INDI_VAB_TASA_INTE;-0.089495336;M
2018-04;A;61756;ES61;INDI_VAB_TASA_INTE;7.347361575;M
2018-04;A;61757;ES61;INDI_VAB_TASA_INTE;-13.080888194;M
2018-04;A;61758;ES61;INDI_VAB_TASA_INTE;7.5733399;M
2018-04;A;61759;ES61;INDI_VAB_TASA_INTE;17.573884188;M
2018-04;A;61760;ES61;INDI_VAB_TASA_INTE;5.403482515;M
2018-05;A;61753;ES61;INDI_VAB_TASA_INTE;3.627281735;M
2018-05;A;61754;ES61;INDI_VAB_TASA_INTE;3.612207322;M
2018-05;A;61755;ES61;INDI_VAB_TASA_INTE;3.7613798;M
2018-05;A;61756;ES61;INDI_VAB_TASA_INTE;3.352279857;M
2018-05;A;61757;ES61;INDI_VAB_TASA_INTE;-3.55090145;M
2018-05;A;61758;ES61;INDI_VAB_TASA_INTE;1.512635743;M
2018-05;A;61759;ES61;INDI_VAB_TASA_INTE;26.384522811;M
2018-05;A;61760;ES61;INDI_VAB_TASA_INTE;2.935311592;M
2018-06;A;61753;ES61;INDI_VAB_TASA_INTE;0.856383449;M
2018-06;A;61754;ES61;INDI_VAB_TASA_INTE;1.370220119;M
2018-06;A;61755;ES61;INDI_VAB_TASA_INTE;0.772310077;M
2018-06;A;61756;ES61;INDI_VAB_TASA_INTE;-0.958532431;M
2018-06;A;61757;ES61;INDI_VAB_TASA_INTE;-7.151072366;M
2018-06;A;61758;ES61;INDI_VAB_TASA_INTE;3.695219017;M
2018-06;A;61759;ES61;INDI_VAB_TASA_INTE;23.225883033;M
2018-06;A;61760;ES61;INDI_VAB_TASA_INTE;1.47890662;M
2018-07;A;61753;ES61;INDI_VAB_TASA_INTE;3.54673959;M
2018-07;A;61754;ES61;INDI_VAB_TASA_INTE;6.9751003;M
2018-07;A;61755;ES61;INDI_VAB_TASA_INTE;2.312222239;M
2018-07;A;61756;ES61;INDI_VAB_TASA_INTE;1.246372784;M
2018-07;A;61757;ES61;INDI_VAB_TASA_INTE;-5.616383018;M
2018-07;A;61758;ES61;INDI_VAB_TASA_INTE;2.530814689;M
2018-07;A;61759;ES61;INDI_VAB_TASA_INTE;28.160620253;M
2018-07;A;61760;ES61;INDI_VAB_TASA_INTE;1.459136326;M
2018-08;A;61753;ES61;INDI_VAB_TASA_INTE;3.71744801;M
2018-08;A;61754;ES61;INDI_VAB_TASA_INTE;4.606028527;M
2018-08;A;61755;ES61;INDI_VAB_TASA_INTE;3.623095073;M
2018-08;A;61756;ES61;INDI_VAB_TASA_INTE;4.228762173;M
2018-08;A;61757;ES61;INDI_VAB_TASA_INTE;-1.474831726;M
2018-08;A;61758;ES61;INDI_VAB_TASA_INTE;1.716576265;M
2018-08;A;61759;ES61;INDI_VAB_TASA_INTE;23.448249392;M
2018-08;A;61760;ES61;INDI_VAB_TASA_INTE;-4.708575006;M
2018-09;A;61753;ES61;INDI_VAB_TASA_INTE;1.658561917;M
2018-09;A;61754;ES61;INDI_VAB_TASA_INTE;-0.04381829;M
2018-09;A;61755;ES61;INDI_VAB_TASA_INTE;2.610279291;M
2018-09;A;61756;ES61;INDI_VAB_TASA_INTE;-1.996421445;M
2018-09;A;61757;ES61;INDI_VAB_TASA_INTE;-7.675022596;M
2018-09;A;61758;ES61;INDI_VAB_TASA_INTE;7.326217288;M
2018-09;A;61759;ES61;INDI_VAB_TASA_INTE;47.231149054;M
2018-09;A;61760;ES61;INDI_VAB_TASA_INTE;-1.894221898;M
2018-10;A;61753;ES61;INDI_VAB_TASA_INTE;3.925184115;M
2018-10;A;61754;ES61;INDI_VAB_TASA_INTE;6.566602107;M
2018-10;A;61755;ES61;INDI_VAB_TASA_INTE;2.836384754;M
2018-10;A;61756;ES61;INDI_VAB_TASA_INTE;5.209813678;M
2018-10;A;61757;ES61;INDI_VAB_TASA_INTE;-3.660894044;M
2018-10;A;61758;ES61;INDI_VAB_TASA_INTE;6.128263753;M
2018-10;A;61759;ES61;INDI_VAB_TASA_INTE;10.243043061;M
2018-10;A;61760;ES61;INDI_VAB_TASA_INTE;5.457735747;M
2018-11;A;61753;ES61;INDI_VAB_TASA_INTE;3.718604583;M
2018-11;A;61754;ES61;INDI_VAB_TASA_INTE;3.793200541;M
2018-11;A;61755;ES61;INDI_VAB_TASA_INTE;3.704749061;M
2018-11;A;61756;ES61;INDI_VAB_TASA_INTE;0.77457784;M
2018-11;A;61757;ES61;INDI_VAB_TASA_INTE;-1.239675764;M
2018-11;A;61758;ES61;INDI_VAB_TASA_INTE;8.748289235;M
2018-11;A;61759;ES61;INDI_VAB_TASA_INTE;13.944863805;M
2018-11;A;61760;ES61;INDI_VAB_TASA_INTE;5.381329178;M
2018-12;A;61753;ES61;INDI_VAB_TASA_INTE;4.092807812;M
2018-12;A;61754;ES61;INDI_VAB_TASA_INTE;1.575801343;M
2018-12;A;61755;ES61;INDI_VAB_TASA_INTE;5.546900828;M
2018-12;A;61756;ES61;INDI_VAB_TASA_INTE;4.329005833;M
2018-12;A;61757;ES61;INDI_VAB_TASA_INTE;4.926437021;M
2018-12;A;61758;ES61;INDI_VAB_TASA_INTE;1.486381433;M
2018-12;A;61759;ES61;INDI_VAB_TASA_INTE;14.679787998;M
2018-12;A;61760;ES61;INDI_VAB_TASA_INTE;0.740147698;M
2019-01;A;61753;ES61;INDI_VAB_TASA_INTE;6.375915269;M
2019-01;A;61754;ES61;INDI_VAB_TASA_INTE;5.286870488;M
2019-01;A;61755;ES61;INDI_VAB_TASA_INTE;6.946870959;M
2019-01;A;61756;ES61;INDI_VAB_TASA_INTE;11.655977823;M
2019-01;A;61757;ES61;INDI_VAB_TASA_INTE;5.034915833;M
2019-01;A;61758;ES61;INDI_VAB_TASA_INTE;0.855381706;M
2019-01;A;61759;ES61;INDI_VAB_TASA_INTE;5.393237583;M
2019-01;A;61760;ES61;INDI_VAB_TASA_INTE;8.019375145;M
2019-02;A;61753;ES61;INDI_VAB_TASA_INTE;7.016028966;M
2019-02;A;61754;ES61;INDI_VAB_TASA_INTE;4.97867294;M
2019-02;A;61755;ES61;INDI_VAB_TASA_INTE;8.191528772;M
2019-02;A;61756;ES61;INDI_VAB_TASA_INTE;11.66069897;M
2019-02;A;61757;ES61;INDI_VAB_TASA_INTE;4.640992608;M
2019-02;A;61758;ES61;INDI_VAB_TASA_INTE;4.733302182;M
2019-02;A;61759;ES61;INDI_VAB_TASA_INTE;13.589666674;M
2019-02;A;61760;ES61;INDI_VAB_TASA_INTE;6.346619193;M
2019-03;A;61753;ES61;INDI_VAB_TASA_INTE;5.632441107;M
2019-03;A;61754;ES61;INDI_VAB_TASA_INTE;4.858774159;M
2019-03;A;61755;ES61;INDI_VAB_TASA_INTE;6.097498756;M
2019-03;A;61756;ES61;INDI_VAB_TASA_INTE;12.444692512;M
2019-03;A;61757;ES61;INDI_VAB_TASA_INTE;0.948810508;M
2019-03;A;61758;ES61;INDI_VAB_TASA_INTE;3.600521402;M
2019-03;A;61759;ES61;INDI_VAB_TASA_INTE;10.474432847;M
2019-03;A;61760;ES61;INDI_VAB_TASA_INTE;5.875075713;M
2019-04;A;61753;ES61;INDI_VAB_TASA_INTE;9.556705556;M
2019-04;A;61754;ES61;INDI_VAB_TASA_INTE;7.513160002;M
2019-04;A;61755;ES61;INDI_VAB_TASA_INTE;10.770151974;M
2019-04;A;61756;ES61;INDI_VAB_TASA_INTE;9.628623646;M
2019-04;A;61757;ES61;INDI_VAB_TASA_INTE;10.827034255;M
2019-04;A;61758;ES61;INDI_VAB_TASA_INTE;4.796426369;M
2019-04;A;61759;ES61;INDI_VAB_TASA_INTE;13.984990212;M
2019-04;A;61760;ES61;INDI_VAB_TASA_INTE;11.344784359;M
2019-05;A;61753;ES61;INDI_VAB_TASA_INTE;6.794408227;M
2019-05;A;61754;ES61;INDI_VAB_TASA_INTE;6.883071546;M
2019-05;A;61755;ES61;INDI_VAB_TASA_INTE;6.919508065;M
2019-05;A;61756;ES61;INDI_VAB_TASA_INTE;11.130747799;M
2019-05;A;61757;ES61;INDI_VAB_TASA_INTE;4.54146953;M
2019-05;A;61758;ES61;INDI_VAB_TASA_INTE;4.315837152;M
2019-05;A;61759;ES61;INDI_VAB_TASA_INTE;3.034247564;M
2019-05;A;61760;ES61;INDI_VAB_TASA_INTE;11.573997048;M
2019-06;A;61753;ES61;INDI_VAB_TASA_INTE;6.510440363;M
2019-06;A;61754;ES61;INDI_VAB_TASA_INTE;2.01137391;M
2019-06;A;61755;ES61;INDI_VAB_TASA_INTE;8.942909398;M
2019-06;A;61756;ES61;INDI_VAB_TASA_INTE;10.38774344;M
2019-06;A;61757;ES61;INDI_VAB_TASA_INTE;6.890447994;M
2019-06;A;61758;ES61;INDI_VAB_TASA_INTE;3.57221145;M
2019-06;A;61759;ES61;INDI_VAB_TASA_INTE;11.807185914;M
2019-06;A;61760;ES61;INDI_VAB_TASA_INTE;13.147146533;M
2019-07;A;61753;ES61;INDI_VAB_TASA_INTE;7.114912304;M
2019-07;A;61754;ES61;INDI_VAB_TASA_INTE;5.342106958;M
2019-07;A;61755;ES61;INDI_VAB_TASA_INTE;8.232761847;M
2019-07;A;61756;ES61;INDI_VAB_TASA_INTE;10.93268233;M
2019-07;A;61757;ES61;INDI_VAB_TASA_INTE;6.060978966;M
2019-07;A;61758;ES61;INDI_VAB_TASA_INTE;5.396899435;M
2019-07;A;61759;ES61;INDI_VAB_TASA_INTE;9.801745834;M
2019-07;A;61760;ES61;INDI_VAB_TASA_INTE;11.676230559;M
2019-08;A;61753;ES61;INDI_VAB_TASA_INTE;5.17075411;M
2019-08;A;61754;ES61;INDI_VAB_TASA_INTE;3.008754637;M
2019-08;A;61755;ES61;INDI_VAB_TASA_INTE;6.479118213;M
2019-08;A;61756;ES61;INDI_VAB_TASA_INTE;4.748701009;M
2019-08;A;61757;ES61;INDI_VAB_TASA_INTE;4.026884739;M
2019-08;A;61758;ES61;INDI_VAB_TASA_INTE;4.367740747;M
2019-08;A;61759;ES61;INDI_VAB_TASA_INTE;12.073155213;M
2019-08;A;61760;ES61;INDI_VAB_TASA_INTE;14.270716502;M
2019-09;A;61753;ES61;INDI_VAB_TASA_INTE;5.34708302;M
2019-09;A;61754;ES61;INDI_VAB_TASA_INTE;4.836990715;M
2019-09;A;61755;ES61;INDI_VAB_TASA_INTE;5.908651795;M
2019-09;A;61756;ES61;INDI_VAB_TASA_INTE;10.684260089;M
2019-09;A;61757;ES61;INDI_VAB_TASA_INTE;2.528075192;M
2019-09;A;61758;ES61;INDI_VAB_TASA_INTE;3.545450141;M
2019-09;A;61759;ES61;INDI_VAB_TASA_INTE;6.909139049;M
2019-09;A;61760;ES61;INDI_VAB_TASA_INTE;11.385451203;M
2019-10;A;61753;ES61;INDI_VAB_TASA_INTE;6.325897162;M
2019-10;A;61754;ES61;INDI_VAB_TASA_INTE;6.176052693;M
2019-10;A;61755;ES61;INDI_VAB_TASA_INTE;6.580110289;M
2019-10;A;61756;ES61;INDI_VAB_TASA_INTE;8.036863986;M
2019-10;A;61757;ES61;INDI_VAB_TASA_INTE;0.379337744;M
2019-10;A;61758;ES61;INDI_VAB_TASA_INTE;3.414046026;M
2019-10;A;61759;ES61;INDI_VAB_TASA_INTE;19.968177448;M
2019-10;A;61760;ES61;INDI_VAB_TASA_INTE;11.123072368;M
2019-11;A;61753;ES61;INDI_VAB_TASA_INTE;4.660045135;M
2019-11;A;61754;ES61;INDI_VAB_TASA_INTE;2.83167602;M
2019-11;A;61755;ES61;INDI_VAB_TASA_INTE;5.713654376;M
2019-11;A;61756;ES61;INDI_VAB_TASA_INTE;7.361291218;M
2019-11;A;61757;ES61;INDI_VAB_TASA_INTE;6.209997031;M
2019-11;A;61758;ES61;INDI_VAB_TASA_INTE;-2.997244823;M
2019-11;A;61759;ES61;INDI_VAB_TASA_INTE;8.163379596;M
2019-11;A;61760;ES61;INDI_VAB_TASA_INTE;4.991333841;M
2019-12;A;61753;ES61;INDI_VAB_TASA_INTE;5.407037732;M
2019-12;A;61754;ES61;INDI_VAB_TASA_INTE;5.612253624;M
2019-12;A;61755;ES61;INDI_VAB_TASA_INTE;5.28848301;M
2019-12;A;61756;ES61;INDI_VAB_TASA_INTE;5.536644362;M
2019-12;A;61757;ES61;INDI_VAB_TASA_INTE;4.89526499;M
2019-12;A;61758;ES61;INDI_VAB_TASA_INTE;3.510465442;M
2019-12;A;61759;ES61;INDI_VAB_TASA_INTE;0.795779252;M
2019-12;A;61760;ES61;INDI_VAB_TASA_INTE;14.21954246;M
2020-01;A;61753;ES61;INDI_VAB_TASA_INTE;4.019131189;M
2020-01;A;61754;ES61;INDI_VAB_TASA_INTE;1.791700733;M
2020-01;A;61755;ES61;INDI_VAB_TASA_INTE;5.373481324;M
2020-01;A;61756;ES61;INDI_VAB_TASA_INTE;4.944307885;M
2020-01;A;61757;ES61;INDI_VAB_TASA_INTE;6.609412431;M
2020-01;A;61758;ES61;INDI_VAB_TASA_INTE;3.788456559;M
2020-01;A;61759;ES61;INDI_VAB_TASA_INTE;7.847916531;M
2020-01;A;61760;ES61;INDI_VAB_TASA_INTE;2.296412398;M
2020-02;A;61753;ES61;INDI_VAB_TASA_INTE;5.3127078;M
2020-02;A;61754;ES61;INDI_VAB_TASA_INTE;4.725111146;M
2020-02;A;61755;ES61;INDI_VAB_TASA_INTE;5.639290305;M
2020-02;A;61756;ES61;INDI_VAB_TASA_INTE;6.190518287;M
2020-02;A;61757;ES61;INDI_VAB_TASA_INTE;6.889562671;M
2020-02;A;61758;ES61;INDI_VAB_TASA_INTE;-1.225876968;M
2020-02;A;61759;ES61;INDI_VAB_TASA_INTE;7.441795762;M
2020-02;A;61760;ES61;INDI_VAB_TASA_INTE;6.206137747;M
2020-03;A;61753;ES61;INDI_VAB_TASA_INTE;-23.078185153;M
2020-03;A;61754;ES61;INDI_VAB_TASA_INTE;-15.388432263;M
2020-03;A;61755;ES61;INDI_VAB_TASA_INTE;-27.381018586;M
2020-03;A;61756;ES61;INDI_VAB_TASA_INTE;-11.414911662;M
2020-03;A;61757;ES61;INDI_VAB_TASA_INTE;-56.007286646;M
2020-03;A;61758;ES61;INDI_VAB_TASA_INTE;-5.572937697;M
2020-03;A;61759;ES61;INDI_VAB_TASA_INTE;-4.980396986;M
2020-03;A;61760;ES61;INDI_VAB_TASA_INTE;-13.904993182;M
2020-04;A;61753;ES61;INDI_VAB_TASA_INTE;-49.323336299;M
2020-04;A;61754;ES61;INDI_VAB_TASA_INTE;-38.256394808;M
2020-04;A;61755;ES61;INDI_VAB_TASA_INTE;-54.935465599;M
2020-04;A;61756;ES61;INDI_VAB_TASA_INTE;-29.878505537;M
2020-04;A;61757;ES61;INDI_VAB_TASA_INTE;-95.877005577;M
2020-04;A;61758;ES61;INDI_VAB_TASA_INTE;-12.959660342;M
2020-04;A;61759;ES61;INDI_VAB_TASA_INTE;-23.420951406;M
2020-04;A;61760;ES61;INDI_VAB_TASA_INTE;-31.559491012;M
2020-05;A;61753;ES61;INDI_VAB_TASA_INTE;-44.758599743;M
2020-05;A;61754;ES61;INDI_VAB_TASA_INTE;-28.289793812;M
2020-05;A;61755;ES61;INDI_VAB_TASA_INTE;-53.164178384;M
2020-05;A;61756;ES61;INDI_VAB_TASA_INTE;-31.206334148;M
2020-05;A;61757;ES61;INDI_VAB_TASA_INTE;-88.518718758;M
2020-05;A;61758;ES61;INDI_VAB_TASA_INTE;-11.494898709;M
2020-05;A;61759;ES61;INDI_VAB_TASA_INTE;-19.31742864;M
2020-05;A;61760;ES61;INDI_VAB_TASA_INTE;-36.399319036;M
2020-06;A;61753;ES61;INDI_VAB_TASA_INTE;-29.746942953;M
2020-06;A;61754;ES61;INDI_VAB_TASA_INTE;-6.628659054;M
