D_TEMPORAL_0;D_ESTADO_DATO_0;D_ICMA_TIPOVENTAS_0;D_TERRITORIO_0;D_IVGS_SERIEIVGS_0;INDICATOR;OBS_VALUE;FREQ
2008-03;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-1.951743845;M
2008-04;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.365026514;M
2008-04;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.360502347;M
2008-04;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.84016116;M
2008-04;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.844189564;M
2008-05;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-1.517260896;M
2008-05;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.909331646;M
2008-05;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;1.086616387;M
2008-05;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-2.478314409;M
2008-06;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.070785473;M
2008-06;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.153104502;M
2008-06;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.079710105;M
2008-06;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;0.531231508;M
2008-07;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.218014637;M
2008-07;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.289050011;M
2008-07;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.609333484;M
2008-07;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;0.806268418;M
2008-08;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.545179444;M
2008-08;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-1.070061137;M
2008-08;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;0.888461897;M
2008-08;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-2.354452264;M
2008-09;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.430045657;M
2008-09;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.297832747;M
2008-09;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-2.675423062;M
2008-09;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;0.990411517;M
2008-10;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-1.700848929;M
2008-10;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-1.701149937;M
2008-10;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.196810265;M
2008-10;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-2.534826424;M
2008-11;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.520171936;M
2008-11;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.235165913;M
2008-11;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;0.222976112;M
2008-11;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.436796359;M
2008-12;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-2.114971066;M
2008-12;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-1.724719581;M
2008-12;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-1.100910419;M
2008-12;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-2.629605826;M
2009-01;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;1.205691762;M
2009-01;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;1.122026058;M
2009-01;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;3.835295071;M
2009-01;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;1.718820344;M
2009-02;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-2.32266158;M
2009-02;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-2.272037714;M
2009-02;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-4.074557216;M
2009-02;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-2.804073219;M
2009-03;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.109848043;M
2009-03;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.252754255;M
2009-03;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.013510036;M
2009-03;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.469687214;M
2009-04;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.388326895;M
2009-04;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.761465277;M
2009-04;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;1.858916323;M
2009-04;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.249147101;M
2009-05;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.734900908;M
2009-05;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.357399892;M
2009-05;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-2.673225708;M
2009-05;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.599833948;M
2009-06;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.403163241;M
2009-06;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.572690488;M
2009-06;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;1.185804603;M
2009-06;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-1.085140219;M
2009-07;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.706761071;M
2009-07;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.899982137;M
2009-07;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.0954933;M
2009-07;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;1.297698049;M
2009-08;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.485946078;M
2009-08;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.723821431;M
2009-08;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-2.150555695;M
2009-08;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.011938142;M
2009-09;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.247343875;M
2009-09;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.438188098;M
2009-09;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;2.681012995;M
2009-09;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.587282409;M
2009-10;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.901778222;M
2009-10;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.888187659;M
2009-10;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-1.310381347;M
2009-10;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-1.737860417;M
2009-11;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.471460469;M
2009-11;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.109953606;M
2009-11;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.419656929;M
2009-11;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;0.810475764;M
2009-12;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;2.003994524;M
2009-12;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;1.646337421;M
2009-12;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;1.270405311;M
2009-12;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;3.352964089;M
2010-01;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-1.537090354;M
2010-01;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-1.506033846;M
2010-01;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-2.511778485;M
2010-01;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-2.965977387;M
2010-02;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.90377623;M
2010-02;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.596656425;M
2010-02;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;3.851304766;M
2010-02;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;0.853364516;M
2010-03;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.368722847;M
2010-03;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.328627262;M
2010-03;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.654755379;M
2010-03;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;0.361471661;M
2010-04;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-1.490981715;M
2010-04;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-1.796896327;M
2010-04;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-5.999768134;M
2010-04;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-1.512385736;M
2010-05;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;1.25581583;M
2010-05;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;1.331290846;M
2010-05;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;4.620019221;M
2010-05;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;0.938906995;M
2010-06;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.397212875;M
2010-06;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.341025822;M
2010-06;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.670758374;M
2010-06;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;0.277620263;M
2010-07;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-1.099342629;M
2010-07;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.986939116;M
2010-07;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.40569227;M
2010-07;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-3.317121567;M
2010-08;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.020577936;M
2010-08;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.048756116;M
2010-08;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.648488867;M
2010-08;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;0.604398383;M
2010-09;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.29911153;M
2010-09;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.052440089;M
2010-09;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;1.541603925;M
2010-09;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.372597468;M
2010-10;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.277521556;M
2010-10;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.286512911;M
2010-10;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.41571803;M
2010-10;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;1.156113646;M
2010-11;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-1.561467521;M
2010-11;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-1.700486429;M
2010-11;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-1.140125872;M
2010-11;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-2.060884109;M
2010-12;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.426335947;M
2010-12;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.183503636;M
2010-12;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-1.453814749;M
2010-12;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.659071161;M
2011-01;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.244811693;M
2011-01;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.764592833;M
2011-01;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;0.499788475;M
2011-01;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.298066256;M
2011-02;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.424600762;M
2011-02;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.197163245;M
2011-02;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.178910519;M
2011-02;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.630061774;M
2011-03;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.551969541;M
2011-03;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-1.298732728;M
2011-03;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.862530081;M
2011-03;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-1.712971771;M
2011-04;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;4.814236602;M
2011-04;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;2.073325568;M
2011-04;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;2.056217283;M
2011-04;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;8.10457441;M
2011-05;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-5.634774083;M
2011-05;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-2.753782863;M
2011-05;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-2.158294234;M
2011-05;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-8.035484982;M
2011-06;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.459469774;M
2011-06;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.171013383;M
2011-06;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.666639696;M
2011-06;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.190251408;M
2011-07;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.070789362;M
2011-07;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.843199031;M
2011-07;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.167150513;M
2011-07;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.053203784;M
2011-08;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-1.84024852;M
2011-08;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-1.012597744;M
2011-08;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-1.045703623;M
2011-08;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-2.955048729;M
2011-09;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;1.702473226;M
2011-09;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;1.099626005;M
2011-09;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;3.706880368;M
2011-09;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;0.245896103;M
2011-10;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.303673465;M
2011-10;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.420140499;M
2011-10;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.131974466;M
2011-10;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;0.089848454;M
2011-11;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.66175435;M
2011-11;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-1.01759487;M
2011-11;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-1.55664721;M
2011-11;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-1.680113946;M
2011-12;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-1.110352836;M
2011-12;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-1.440313594;M
2011-12;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-1.380037976;M
2011-12;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-1.084570226;M
2012-01;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.630470882;M
2012-01;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.702144154;M
2012-01;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;0.973539274;M
2012-01;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;1.06901364;M
2012-02;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-1.415518931;M
2012-02;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-1.367103924;M
2012-02;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.710867227;M
2012-02;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-2.722301739;M
2012-03;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.465427745;M
2012-03;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.172672952;M
2012-03;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;0.275263182;M
2012-03;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;1.347287826;M
2012-04;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-1.230321062;M
2012-04;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-1.026093019;M
2012-04;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;1.059623338;M
2012-04;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-1.129361569;M
2012-05;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.783312158;M
2012-05;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.806619616;M
2012-05;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.788937564;M
2012-05;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-2.195610242;M
2012-06;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.497069758;M
2012-06;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.356917092;M
2012-06;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;0.71199637;M
2012-06;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-1.114274759;M
2012-07;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.420503062;M
2012-07;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.534791896;M
2012-07;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-1.869277809;M
2012-07;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;1.071531382;M
2012-08;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;1.064844067;M
2012-08;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.725744114;M
2012-08;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.063680952;M
2012-08;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;1.600660919;M
2012-09;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-3.902224338;M
2012-09;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-3.56118784;M
2012-09;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-1.905284025;M
2012-09;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-10.93215831;M
2012-10;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;1.464042029;M
2012-10;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;1.18242707;M
2012-10;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;1.892186486;M
2012-10;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;3.654740326;M
2012-11;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.931890071;M
2012-11;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-1.138006123;M
2012-11;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-1.499171565;M
2012-11;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;0.781007078;M
2012-12;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;1.505108793;M
2012-12;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;1.219896506;M
2012-12;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;2.187848758;M
2012-12;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.141831253;M
2013-01;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-1.00936776;M
2013-01;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.314984574;M
2013-01;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-2.181487257;M
2013-01;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;1.585631712;M
2013-02;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.932457295;M
2013-02;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;1.116234065;M
2013-02;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;0.539379885;M
2013-02;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;2.290597753;M
2013-03;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-1.958398967;M
2013-03;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-1.318985025;M
2013-03;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.085395606;M
2013-03;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-1.767793975;M
2013-04;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;1.401939911;M
2013-04;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.439300609;M
2013-04;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;0.304331839;M
2013-04;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.049302268;M
2013-05;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.189335846;M
2013-05;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.435903673;M
2013-05;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;1.472518286;M
2013-05;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;0.925912257;M
2013-06;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.393928876;M
2013-06;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.120142878;M
2013-06;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.256387634;M
2013-06;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.015599598;M
2013-07;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.253196011;M
2013-07;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.202387575;M
2013-07;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;0.065381454;M
2013-07;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;0.511745577;M
2013-08;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.171621704;M
2013-08;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.02714389;M
2013-08;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;0.877206705;M
2013-08;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.479914592;M
2013-09;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.61486939;M
2013-09;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.766655332;M
2013-09;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.979336444;M
2013-09;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;0.526602876;M
2013-10;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-1.279909088;M
2013-10;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-1.450781736;M
2013-10;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-1.375390867;M
2013-10;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-2.271590689;M
2013-11;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.736289135;M
2013-11;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.28261165;M
2013-11;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.926887599;M
2013-11;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;2.534743213;M
2013-12;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.218005227;M
2013-12;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.273133781;M
2013-12;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.135183606;M
2013-12;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.489072242;M
2014-01;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.162060615;M
2014-01;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.531910639;M
2014-01;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;1.327355937;M
2014-01;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.288911846;M
2014-02;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.323800338;M
2014-02;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.75450517;M
2014-02;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.407318081;M
2014-02;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;1.474753488;M
2014-03;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.419577932;M
2014-03;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.828013431;M
2014-03;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;0.142676907;M
2014-03;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-2.418118299;M
2014-04;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.553986567;M
2014-04;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.800397531;M
2014-04;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;0.374056995;M
2014-04;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;2.632535328;M
2014-05;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.014084153;M
2014-05;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.170894683;M
2014-05;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.391905286;M
2014-05;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;0.628829588;M
2014-06;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.21990827;M
2014-06;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.292114972;M
2014-06;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;0.698612181;M
2014-06;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-1.077953318;M
2014-07;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.296787411;M
2014-07;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.661105644;M
2014-07;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;1.320009977;M
2014-07;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-1.985549845;M
2014-08;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.47430602;M
2014-08;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.95605131;M
2014-08;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;0.34787287;M
2014-08;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;1.989447262;M
2014-09;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.558674224;M
2014-09;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;-0.563301932;M
2014-09;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-1.870499183;M
2014-09;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.286703562;M
2014-10;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;-0.076901061;M
2014-10;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.123466169;M
2014-10;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;0.269394452;M
2014-10;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;-0.310435609;M
2014-11;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.160588444;M
2014-11;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.294772561;M
2014-11;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;0.353015488;M
2014-11;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;0.384345999;M
2014-12;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.130973822;M
2014-12;40124;61593;3143;277796;Índice original. Tasa de variación intermensual;0.005508596;M
2014-12;40124;61594;3143;277796;Índice original. Tasa de variación intermensual;-0.199128621;M
2014-12;40124;61595;3143;277796;Índice original. Tasa de variación intermensual;1.389022386;M
2015-01;40124;61592;3143;277796;Índice original. Tasa de variación intermensual;0.09705708;M
