D_TEMPORAL_0;D_ESTADO_DATO_0;D_ICMA_TIPOVENTAS_0;D_TERRITORIO_0;D_IVGS_SERIEIVGS_0;INDICATOR;OBS_VALUE;FREQ
2013-01;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-6.33193188;M
2013-01;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-11.116983075;M
2013-02;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-6.606499272;M
2013-02;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-5.917712019;M
2013-02;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-5.041643434;M
2013-02;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-7.199717022;M
2013-03;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-8.65277469;M
2013-03;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-8.765524668;M
2013-03;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-5.44346355;M
2013-03;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-10.930567248;M
2013-04;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-6.008108038;M
2013-04;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-6.290676173;M
2013-04;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-5.828183186;M
2013-04;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-7.288871895;M
2013-05;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-3.697081979;M
2013-05;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-3.337784015;M
2013-05;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-3.583406812;M
2013-05;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-3.80872842;M
2013-06;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-3.300072003;M
2013-06;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-3.300508295;M
2013-06;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-5.043127834;M
2013-06;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-2.245144051;M
2013-07;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-3.185980747;M
2013-07;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-3.065422286;M
2013-07;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-4.002818179;M
2013-07;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-3.111908743;M
2013-08;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-3.741354714;M
2013-08;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-3.478767189;M
2013-08;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-3.115164313;M
2013-08;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-5.181327027;M
2013-09;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.802531719;M
2013-09;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);4.530955127;M
2013-09;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.652792762;M
2013-09;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);8.867964323;M
2013-10;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-1.114741468;M
2013-10;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-1.256561542;M
2013-10;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-3.305639157;M
2013-10;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.592018606;M
2013-11;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.203240683;M
2013-11;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.210191173;M
2013-11;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-2.43119719;M
2013-11;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);4.430456594;M
2013-12;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.78936215;M
2013-12;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.435665552;M
2013-12;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-4.535725709;M
2013-12;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.688769489;M
2014-01;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.473695855;M
2014-01;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.390895602;M
2014-01;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.46296066;M
2014-01;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.117371704;M
2014-02;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.405711824;M
2014-02;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.276894121;M
2014-02;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-1.517371761;M
2014-02;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.741696418;M
2014-03;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.904771226;M
2014-03;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.128006128;M
2014-03;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.997272878;M
2014-03;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.703238365;M
2014-04;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.175755471;M
2014-04;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.670501939;M
2014-04;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-1.014241531;M
2014-04;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.861200448;M
2014-05;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.5015992;M
2014-05;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.547530442;M
2014-05;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-1.467427583;M
2014-05;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.791586424;M
2014-06;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.092974398;M
2014-06;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.333366935;M
2014-06;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.180386678;M
2014-06;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.779462461;M
2014-07;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.29622449;M
2014-07;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.071081083;M
2014-07;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.485442721;M
2014-07;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.708725294;M
2014-08;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.44065875;M
2014-08;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.665344605;M
2014-08;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.019251371;M
2014-08;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.204148368;M
2014-09;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.67173802;M
2014-09;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.880597808;M
2014-09;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.426947603;M
2014-09;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-1.39886981;M
2014-10;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.897428588;M
2014-10;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.276173195;M
2014-10;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.610497826;M
2014-10;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.840688452;M
2014-11;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.432231963;M
2014-11;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.278349378;M
2014-11;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.277043003;M
2014-11;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.586859775;M
2014-12;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.119085579;M
2014-12;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.074424331;M
2014-12;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.520176913;M
2014-12;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.815938174;M
2015-01;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.124784443;M
2015-01;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.673035404;M
2015-01;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.464073043;M
2015-01;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.275039925;M
2015-02;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.198936624;M
2015-02;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.739303426;M
2015-02;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.198030471;M
2015-02;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.055152245;M
2015-03;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);4.503161975;M
2015-03;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);5.154904963;M
2015-03;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.584824665;M
2015-03;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);8.139109712;M
2015-04;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.127867908;M
2015-04;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.845451436;M
2015-04;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.544281827;M
2015-04;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.818852242;M
2015-05;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.754322235;M
2015-05;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.081723288;M
2015-05;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.653716279;M
2015-05;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);4.224992364;M
2015-06;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.771337645;M
2015-06;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.64057294;M
2015-06;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-1.94101923;M
2015-06;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);4.049241607;M
2015-07;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.897615011;M
2015-07;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.79016336;M
2015-07;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-1.485809819;M
2015-07;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);6.003841168;M
2015-08;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.07041946;M
2015-08;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.114818918;M
2015-08;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-2.949228555;M
2015-08;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);6.84690787;M
2015-09;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);4.954791525;M
2015-09;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);4.149932368;M
2015-09;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.065660038;M
2015-09;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);7.414488988;M
2015-10;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);5.061817385;M
2015-10;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);4.783902529;M
2015-10;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.876483744;M
2015-10;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);9.164671876;M
2015-11;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);4.966164449;M
2015-11;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);5.390691644;M
2015-11;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.299922953;M
2015-11;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);8.14376605;M
2015-12;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.417226977;M
2015-12;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.879455573;M
2015-12;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.946437415;M
2015-12;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);5.191261576;M
2016-01;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);4.153999051;M
2016-01;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);5.393407544;M
2016-01;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.398369236;M
2016-01;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);9.386316932;M
2016-02;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.596271112;M
2016-02;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);5.105836896;M
2016-02;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.366226138;M
2016-02;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);8.983225254;M
2016-03;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.85513741;M
2016-03;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.178887912;M
2016-03;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.57946278;M
2016-03;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);6.446773256;M
2016-04;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.43116091;M
2016-04;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);4.075567587;M
2016-04;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-1.330095336;M
2016-04;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);6.917327209;M
2016-05;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.960213712;M
2016-05;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.019637489;M
2016-05;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-1.927601298;M
2016-05;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);4.548204163;M
2016-06;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.691389846;M
2016-06;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);4.427533124;M
2016-06;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.009199513;M
2016-06;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);7.670276454;M
2016-07;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.041865312;M
2016-07;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.778449781;M
2016-07;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-1.757100977;M
2016-07;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);6.789333556;M
2016-08;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.734851961;M
2016-08;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.562053439;M
2016-08;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.548762862;M
2016-08;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);4.308060136;M
2016-09;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.518848223;M
2016-09;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.314680109;M
2016-09;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.293158988;M
2016-09;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.552515241;M
2016-10;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.384153608;M
2016-10;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.107708979;M
2016-10;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.377217019;M
2016-10;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.85518741;M
2016-11;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.264139242;M
2016-11;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.44694933;M
2016-11;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.057159271;M
2016-11;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.779743353;M
2016-12;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.954526135;M
2016-12;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.702361821;M
2016-12;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-2.130978387;M
2016-12;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.144098007;M
2017-01;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.431172954;M
2017-01;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.480960603;M
2017-01;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.243787894;M
2017-01;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-2.666975222;M
2017-02;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.073899257;M
2017-02;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.258521646;M
2017-02;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.221183872;M
2017-02;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-1.402852897;M
2017-03;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.341706951;M
2017-03;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.443713211;M
2017-03;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.773783003;M
2017-03;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.276227987;M
2017-04;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.989961858;M
2017-04;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.123811985;M
2017-04;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.763494784;M
2017-04;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);4.809133708;M
2017-05;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.925842187;M
2017-05;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.517983314;M
2017-05;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.131429787;M
2017-05;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.537375754;M
2017-06;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.807476343;M
2017-06;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.930214051;M
2017-06;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.233094966;M
2017-06;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);4.733256859;M
2017-07;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.345202498;M
2017-07;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.414848576;M
2017-07;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.714089947;M
2017-07;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.877996792;M
2017-08;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.21174439;M
2017-08;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.362535087;M
2017-08;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.760281054;M
2017-08;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.199359134;M
2017-09;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.532281912;M
2017-09;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.582981509;M
2017-09;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.118891524;M
2017-09;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.439214736;M
2017-10;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.515676187;M
2017-10;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.45466246;M
2017-10;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.39128029;M
2017-10;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.418125045;M
2017-11;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.093008103;M
2017-11;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.766935847;M
2017-11;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.132466552;M
2017-11;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);7.086454472;M
2017-12;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.401239294;M
2017-12;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.69162039;M
2017-12;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.645101931;M
2017-12;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.774553839;M
2018-01;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.521332098;M
2018-01;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.739070385;M
2018-01;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-2.083405287;M
2018-01;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);5.216736008;M
2018-02;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.51345596;M
2018-02;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.440206496;M
2018-02;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.792712426;M
2018-02;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.802018098;M
2018-03;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.429838938;M
2018-03;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.786066907;M
2018-03;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.035221409;M
2018-03;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.731457655;M
2018-04;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.804651754;M
2018-04;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.901711856;M
2018-04;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.030522009;M
2018-04;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.467766408;M
2018-05;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.695687366;M
2018-05;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.568985933;M
2018-05;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.750598979;M
2018-05;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.356046758;M
2018-06;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-1.449218266;M
2018-06;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.96767533;M
2018-06;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-1.013611662;M
2018-06;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.760329076;M
2018-07;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.308971943;M
2018-07;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.242082114;M
2018-07;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.197387894;M
2018-07;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.62825187;M
2018-08;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.207022491;M
2018-08;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.527853424;M
2018-08;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.518782909;M
2018-08;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-0.709991923;M
2018-09;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.875272756;M
2018-09;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.357545882;M
2018-09;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);-1.077414855;M
2018-09;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.523771193;M
2018-10;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.595065208;M
2018-10;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);3.611454595;M
2018-10;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.744180458;M
2018-10;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);5.519281443;M
2018-11;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.631976448;M
2018-11;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.643772164;M
2018-11;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);0.877770341;M
2018-11;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.004472304;M
2018-12;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.070253814;M
2018-12;40124;61593;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.693828976;M
2018-12;40124;61594;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);1.112486722;M
2018-12;40124;61595;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.409468692;M
2019-01;40124;61592;3143;277797;Índice deflactado. Tasa de variación interanual (del mes);2.459449623;M
