D_TEMPORAL_0;D_ESTADO_DATO_0;D_ICMA_TIPOVENTAS_0;D_TERRITORIO_0;D_IVGS_SERIEIVGS_0;INDICATOR;OBS_VALUE;FREQ
2009-02;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-18.309939009;M
2009-02;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-8.41230047;M
2009-02;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-24.469903549;M
2009-03;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;13.452616432;M
2009-03;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;13.563605332;M
2009-03;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;13.509365997;M
2009-03;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;12.904153775;M
2009-04;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-1.035156777;M
2009-04;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-0.478977145;M
2009-04;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;1.154999794;M
2009-04;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-1.003087753;M
2009-05;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;0.518538279;M
2009-05;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-0.402369176;M
2009-05;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-3.322345502;M
2009-05;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;1.669195075;M
2009-06;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;1.794160362;M
2009-06;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;1.911801426;M
2009-06;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;2.947168263;M
2009-06;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;1.681204665;M
2009-07;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;9.595425159;M
2009-07;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;10.103304469;M
2009-07;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;6.555915678;M
2009-07;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;12.140392068;M
2009-08;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-9.108504034;M
2009-08;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-9.662997761;M
2009-08;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-2.395624704;M
2009-08;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-14.782772862;M
2009-09;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-0.093735846;M
2009-09;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;0.467037193;M
2009-09;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-3.203048211;M
2009-09;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;3.596631115;M
2009-10;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;0.660204462;M
2009-10;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;0.577477918;M
2009-10;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-0.449366196;M
2009-10;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;1.552065616;M
2009-11;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-3.822689054;M
2009-11;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-3.25108998;M
2009-11;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-5.011230743;M
2009-11;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-2.658807342;M
2009-12;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;26.850467021;M
2009-12;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;27.943685686;M
2009-12;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;24.886495781;M
2009-12;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;30.379209187;M
2010-01;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-17.523927831;M
2010-01;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-18.388673518;M
2010-01;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-24.719905075;M
2010-01;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-14.064254841;M
2010-02;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-13.639239238;M
2010-02;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-14.053353676;M
2010-02;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-0.883983944;M
2010-02;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-21.705135654;M
2010-03;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;13.092357572;M
2010-03;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;12.844675749;M
2010-03;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;12.805710744;M
2010-03;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;13.023811918;M
2010-04;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-4.353954539;M
2010-04;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-4.114605052;M
2010-04;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-6.526130618;M
2010-04;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-2.0846682;M
2010-05;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;4.714686167;M
2010-05;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;4.219201018;M
2010-05;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;3.902490587;M
2010-05;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;3.773808725;M
2010-06;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;1.812220529;M
2010-06;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;1.984632078;M
2010-06;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;1.010342231;M
2010-06;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;2.980195482;M
2010-07;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;6.043453087;M
2010-07;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;6.060060774;M
2010-07;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;6.176168077;M
2010-07;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;6.144432349;M
2010-08;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-8.44778776;M
2010-08;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-8.528881869;M
2010-08;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-1.055402902;M
2010-08;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-13.998428826;M
2010-09;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-0.119655807;M
2010-09;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;0.222184032;M
2010-09;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-3.978172453;M
2010-09;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;3.258088686;M
2010-10;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;3.255889706;M
2010-10;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;3.133747307;M
2010-10;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;0.613831224;M
2010-10;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;5.389443863;M
2010-11;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-5.946736361;M
2010-11;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-6.137952054;M
2010-11;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-5.884202168;M
2010-11;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-5.82790994;M
2010-12;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;22.52367125;M
2010-12;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;24.184367702;M
2010-12;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;21.244988647;M
2010-12;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;25.605134786;M
2011-01;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-14.259954185;M
2011-01;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-15.732747661;M
2011-01;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-22.278606768;M
2011-01;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-11.468141001;M
2011-02;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-15.705226118;M
2011-02;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-16.669752973;M
2011-02;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-4.922760394;M
2011-02;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-23.501204977;M
2011-03;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;12.224688961;M
2011-03;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;11.678704563;M
2011-03;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;12.645226363;M
2011-03;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;10.193912267;M
2011-04;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;3.559024029;M
2011-04;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;4.632696329;M
2011-04;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;1.549166102;M
2011-04;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;8.888371519;M
2011-05;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-3.848983883;M
2011-05;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-3.850534365;M
2011-05;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-2.668335959;M
2011-05;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-5.935671348;M
2011-06;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;1.864298034;M
2011-06;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;1.940767197;M
2011-06;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;0.971058139;M
2011-06;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;2.471993026;M
2011-07;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;8.420320143;M
2011-07;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;8.383524384;M
2011-07;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;6.394507254;M
2011-07;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;10.239113238;M
2011-08;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-10.744080915;M
2011-08;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-10.810554559;M
2011-08;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-1.472306686;M
2011-08;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-17.029149851;M
2011-09;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;0.315664739;M
2011-09;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;0.869444969;M
2011-09;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-1.986230604;M
2011-09;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;3.129332226;M
2011-10;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;3.692286078;M
2011-10;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;3.373810146;M
2011-10;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;1.121180679;M
2011-10;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;4.6487701;M
2011-11;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-4.976069703;M
2011-11;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-5.89207681;M
2011-11;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-6.340790869;M
2011-11;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-5.250299598;M
2011-12;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;21.379184404;M
2011-12;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;23.354791499;M
2011-12;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;21.161206793;M
2011-12;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;25.085071485;M
2012-01;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-13.594175496;M
2012-01;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-14.646206615;M
2012-01;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-21.798531762;M
2012-01;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-9.833731394;M
2012-02;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-16.767539876;M
2012-02;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-18.483017209;M
2012-02;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-5.735413342;M
2012-02;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-26.341682951;M
2012-03;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;13.081524795;M
2012-03;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;13.976942319;M
2012-03;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;14.07280717;M
2012-03;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;13.902626613;M
2012-04;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-1.459996798;M
2012-04;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;0.132925576;M
2012-04;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;0.449106284;M
2012-04;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;0.030113607;M
2012-05;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;1.19654373;M
2012-05;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-0.131310705;M
2012-05;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-0.965096324;M
2012-05;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;0.274969737;M
2012-06;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;0.505596002;M
2012-06;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;1.097532749;M
2012-06;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;2.352805638;M
2012-06;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;1.023543499;M
2012-07;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;8.799420249;M
2012-07;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;9.595043682;M
2012-07;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;4.612326665;M
2012-07;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;12.700579671;M
2012-08;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-6.353861585;M
2012-08;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-7.54407992;M
2012-08;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-0.455659394;M
2012-08;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-12.704682521;M
2012-09;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-8.804558974;M
2012-09;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-8.46160519;M
2012-09;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-7.61979462;M
2012-09;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-9.865418292;M
2012-10;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;5.12987232;M
2012-10;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;5.099633473;M
2012-10;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;3.316183095;M
2012-10;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;7.819206921;M
2012-11;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-2.692915176;M
2012-11;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-3.556537091;M
2012-11;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-6.163539463;M
2012-11;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-1.392264686;M
2012-12;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;22.947182007;M
2012-12;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;26.509306841;M
2012-12;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;25.439159397;M
2012-12;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;26.769529052;M
2013-01;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-15.158721956;M
2013-01;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-16.073635562;M
2013-01;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-24.154850883;M
2013-01;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-9.798468011;M
2013-02;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-13.967115476;M
2013-02;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-15.585411991;M
2013-02;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-4.842956824;M
2013-02;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-22.545384284;M
2013-03;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;9.063020507;M
2013-03;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;10.742628298;M
2013-03;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;13.786691489;M
2013-03;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;8.927894338;M
2013-04;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;2.133823176;M
2013-04;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;1.409765905;M
2013-04;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-0.593431469;M
2013-04;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;2.560511026;M
2013-05;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;2.562455184;M
2013-05;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;3.067243638;M
2013-05;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;1.708855493;M
2013-05;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;4.282259915;M
2013-06;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;1.680147008;M
2013-06;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;1.930671477;M
2013-06;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;1.317138408;M
2013-06;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;1.696537631;M
2013-07;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;8.534850125;M
2013-07;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;8.620188951;M
2013-07;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;6.854909388;M
2013-07;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;11.040465137;M
2013-08;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-7.110597099;M
2013-08;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-7.676521329;M
2013-08;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;0.534762268;M
2013-08;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-13.950913611;M
2013-09;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-3.662689665;M
2013-09;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-2.280670962;M
2013-09;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-7.041792234;M
2013-09;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;1.107658222;M
2013-10;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;0.626113628;M
2013-10;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-0.130483843;M
2013-10;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;0.042671552;M
2013-10;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;0.013502846;M
2013-11;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-0.478334113;M
2013-11;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-1.538343516;M
2013-11;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-5.330327265;M
2013-11;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;2.642851703;M
2013-12;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;20.817536071;M
2013-12;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;24.119550571;M
2013-12;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;22.332709808;M
2013-12;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;24.432367391;M
2014-01;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-14.834092562;M
2014-01;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-15.717506015;M
2014-01;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-21.289009474;M
2014-01;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-11.175765787;M
2014-02;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-14.296637486;M
2014-02;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-15.577361291;M
2014-02;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-6.033895311;M
2014-02;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-22.43357709;M
2014-03;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;11.396157826;M
2014-03;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;11.30222475;M
2014-03;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;14.149578797;M
2014-03;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;7.917106227;M
2014-04;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;1.228392302;M
2014-04;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;2.074300789;M
2014-04;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-0.903300614;M
2014-04;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;6.402666635;M
2014-05;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;3.045162845;M
2014-05;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;2.456729047;M
2014-05;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;0.169778552;M
2014-05;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;4.19771075;M
2014-06;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;0.821599638;M
2014-06;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;1.785377389;M
2014-06;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;2.188555429;M
2014-06;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;0.482307555;M
2014-07;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;7.575375999;M
2014-07;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;7.452239664;M
2014-07;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;8.383646874;M
2014-07;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;7.023249544;M
2014-08;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-6.293765019;M
2014-08;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-6.379795127;M
2014-08;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-0.023635476;M
2014-08;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-11.512629128;M
2014-09;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-4.926554707;M
2014-09;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-4.483996243;M
2014-09;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-7.972291031;M
2014-09;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-0.573033572;M
2014-10;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;1.719292085;M
2014-10;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;2.143860027;M
2014-10;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;1.789534886;M
2014-10;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;1.92180029;M
2014-11;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-0.529955541;M
2014-11;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-0.532184318;M
2014-11;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-3.693736404;M
2014-11;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;1.463126855;M
2014-12;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;20.58535462;M
2014-12;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;23.276265872;M
2014-12;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;21.927833578;M
2014-12;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;25.570877207;M
2015-01;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-15.134314141;M
2015-01;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-15.88358065;M
2015-01;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-22.237274319;M
2015-01;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-10.959629383;M
2015-02;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-15.020791351;M
2015-02;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-16.555046491;M
2015-02;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-6.834631493;M
2015-02;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-23.289649481;M
2015-03;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;15.018765205;M
2015-03;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;15.646291088;M
2015-03;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;15.875310809;M
2015-03;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;14.779262364;M
2015-04;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-0.409231666;M
2015-04;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-0.440886876;M
2015-04;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-2.805411534;M
2015-04;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;1.992726058;M
2015-05;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;4.161551056;M
2015-05;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;3.687578393;M
2015-05;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;2.514956405;M
2015-05;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;4.612143024;M
2015-06;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;0.59184893;M
2015-06;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;0.759917665;M
2015-06;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;0.037380103;M
2015-06;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;1.860221956;M
2015-07;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;8.364142902;M
2015-07;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;9.12606121;M
2015-07;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;8.246930758;M
2015-07;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;9.244674936;M
2015-08;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-6.921627776;M
2015-08;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-7.200113556;M
2015-08;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-0.852533417;M
2015-08;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-12.014553755;M
2015-09;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-3.767637369;M
2015-09;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;-2.874987209;M
2015-09;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-5.138517319;M
2015-09;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;-0.749912091;M
2015-10;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;2.262747002;M
2015-10;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;2.515579651;M
2015-10;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;0.760195832;M
2015-10;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;4.257624825;M
2015-11;40124;61592;3143;277797;Índice original. Tasa de variación intermensual;-0.890038138;M
2015-11;40124;61593;3143;277797;Índice original. Tasa de variación intermensual;0.112924027;M
2015-11;40124;61594;3143;277797;Índice original. Tasa de variación intermensual;-1.756126754;M
2015-11;40124;61595;3143;277797;Índice original. Tasa de variación intermensual;0.6190854;M
