D_TEMPORAL_0;D_ESTADO_DATO_0;D_ICMA_TIPINDOCUPAC_0;D_TERRITORIO_0;D_IVGS_SERIEIVGS_0;INDICATOR;OBS_VALUE;FREQ
2014-04;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.415990236;M
2014-04;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.36447658;M
2014-05;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.908407552;M
2014-05;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.901503135;M
2014-06;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;1.350432175;M
2014-06;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.325998794;M
2014-07;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.42566957;M
2014-07;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.385467291;M
2014-08;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.442442376;M
2014-08;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.431808672;M
2014-09;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.058707135;M
2014-09;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.98610665;M
2014-10;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.510509099;M
2014-10;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.473800145;M
2014-11;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.164275552;M
2014-11;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.107705867;M
2014-12;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.903186012;M
2014-12;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.963688915;M
2015-01;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.301448727;M
2015-01;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.315212749;M
2015-02;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.097713582;M
2015-02;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.120949132;M
2015-03;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.310059365;M
2015-03;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.294827184;M
2015-04;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.998911116;M
2015-04;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.0410414;M
2015-05;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.501322744;M
2015-05;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.50647606;M
2015-06;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.773155522;M
2015-06;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.756366694;M
2015-07;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;1.191461861;M
2015-07;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.155646332;M
2015-08;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.407111108;M
2015-08;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.386495878;M
2015-09;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.318301264;M
2015-09;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.30445849;M
2015-10;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.163876391;M
2015-10;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.120953026;M
2015-11;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.246365922;M
2015-11;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.199307505;M
2015-12;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;1.32208922;M
2015-12;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.324909337;M
2016-01;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.64666883;M
2016-01;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.586211011;M
2016-02;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.077375142;M
2016-02;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.101721895;M
2016-03;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.495183841;M
2016-03;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.482913575;M
2016-04;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.58173443;M
2016-04;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.583281963;M
2016-05;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.590207033;M
2016-05;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.558544551;M
2016-06;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;1.369713237;M
2016-06;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.350080851;M
2016-07;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;1.280995986;M
2016-07;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.198298881;M
2016-08;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.320688484;M
2016-08;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.343846271;M
2016-09;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.34404585;M
2016-09;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.31184147;M
2016-10;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.583567542;M
2016-10;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.549812049;M
2016-11;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;1.009405353;M
2016-11;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.092548124;M
2016-12;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;1.18691392;M
2016-12;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.195077669;M
2017-01;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-2.168903723;M
2017-01;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-2.20237368;M
2017-02;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.781047156;M
2017-02;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.791696352;M
2017-03;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.319267657;M
2017-03;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.295199793;M
2017-04;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.773845506;M
2017-04;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.738701293;M
2017-05;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.00957443;M
2017-05;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.030641759;M
2017-06;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;1.400650164;M
2017-06;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.401237065;M
2017-07;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.267663536;M
2017-07;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.358732708;M
2017-08;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.303221122;M
2017-08;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.330461161;M
2017-09;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.167630019;M
2017-09;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.138542234;M
2017-10;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.397761262;M
2017-10;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.345813567;M
2017-11;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.850407562;M
2017-11;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.925245684;M
2017-12;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;1.194680916;M
2017-12;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.215827363;M
2018-01;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.7695065;M
2018-01;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.781227221;M
2018-02;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.835699862;M
2018-02;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.866611784;M
2018-03;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.281818743;M
2018-03;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.262870692;M
2018-04;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.098586987;M
2018-04;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.042314765;M
2018-05;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.247162112;M
2018-05;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.232480955;M
2018-06;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;1.774435331;M
2018-06;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.769647698;M
2018-07;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.740697933;M
2018-07;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.673608846;M
2018-08;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.549234604;M
2018-08;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.601317479;M
2018-09;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.130306071;M
2018-09;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.103155834;M
2018-10;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.082619769;M
2018-10;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.020870597;M
2018-11;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.981955914;M
2018-11;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.063737108;M
2018-12;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.97127568;M
2018-12;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.989304144;M
2019-01;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.771149016;M
2019-01;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.777174027;M
2019-02;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.513174991;M
2019-02;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.534128229;M
2019-03;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.306540289;M
2019-03;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.338469962;M
2019-04;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.748168665;M
2019-04;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.713985081;M
2019-05;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.106084124;M
2019-05;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.140585043;M
2019-06;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;1.940865862;M
2019-06;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.906179592;M
2019-07;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.629630377;M
2019-07;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.58278764;M
2019-08;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.239836972;M
2019-08;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.293382471;M
2019-09;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.497265099;M
2019-09;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.486226825;M
2019-10;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.237026883;M
2019-10;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.182425372;M
2019-11;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.950720018;M
2019-11;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.02837091;M
2019-12;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;1.257578533;M
2019-12;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.280473957;M
2020-01;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.817620262;M
2020-01;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.83949669;M
2020-02;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.617340163;M
2020-02;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.648352278;M
2020-03;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.527207237;M
2020-03;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.543557859;M
2020-04;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.807929187;M
2020-04;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.794776589;M
2020-05;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.045264594;M
2020-05;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.01593263;M
2020-06;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;1.3604476;M
2020-06;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.282476638;M
2020-07;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;1.112358503;M
2020-07;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.121723323;M
2020-08;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.158604545;M
2020-08;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.152974523;M
2020-09;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.710245871;M
2020-09;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.676199699;M
2020-10;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.233029722;M
2020-10;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.162471098;M
2020-11;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.232816573;M
2020-11;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.282168752;M
2020-12;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.976108755;M
2020-12;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.013668135;M
2021-01;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.977469286;M
2021-01;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-2.036228957;M
2021-02;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.060173849;M
2021-02;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.09080888;M
2021-03;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.073982738;M
2021-03;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.081737364;M
2021-04;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.890646879;M
2021-04;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.973778529;M
2021-05;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.985533269;M
2021-05;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.004255034;M
2021-06;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;1.492087206;M
2021-06;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.437449817;M
2021-07;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;1.661918958;M
2021-07;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.652958637;M
2021-08;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.514095562;M
2021-08;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.597097115;M
2021-09;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.201407989;M
2021-09;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.187538678;M
2021-10;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.722705167;M
2021-10;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.682459831;M
2021-11;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;1.104253736;M
2021-11;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.167896327;M
2021-12;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.872029273;M
2021-12;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.894686847;M
2022-01;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.989305318;M
2022-01;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.013355269;M
2022-02;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.050059773;M
2022-02;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.069425179;M
2022-03;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.285264023;M
2022-03;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.309237983;M
2022-04;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.649235266;M
2022-04;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.666259461;M
2022-05;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;0.377719194;M
2022-05;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;0.366549136;M
2022-06;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;2.37407593;M
2022-06;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;2.336307435;M
2022-07;40123;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;1.832818759;M
2022-07;40123;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;1.827359868;M
2022-08;40124;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.138588594;M
2022-08;40124;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-0.193075781;M
2022-09;40124;61596;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.108867526;M
2022-09;40124;61597;3143;277795;Índice de empleo. Tasa de variación intermensual;-1.098358136;M
2003-03;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-03;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-04;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-04;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-05;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-05;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-06;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-06;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-07;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-07;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-08;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-08;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-09;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-09;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-10;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-10;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-11;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-11;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-12;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2003-12;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2004-01;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2004-01;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2004-02;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2004-02;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2004-03;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2004-03;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);4.828706031;M
2004-04;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2004-04;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);4.720845019;M
2004-05;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2004-05;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);4.157952245;M
2004-06;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2004-06;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);4.493705309;M
2004-07;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2004-07;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);3.638526844;M
2004-08;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2004-08;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);3.570388692;M
2004-09;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2004-09;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);3.230357798;M
2004-10;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2004-10;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);2.031508683;M
2004-11;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2004-11;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);2.426488128;M
2004-12;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2004-12;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);3.23742906;M
2005-01;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2005-01;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);2.00077609;M
2005-02;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2005-02;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);2.069776757;M
2005-03;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2005-03;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.743255466;M
2005-04;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2005-04;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.367558308;M
2005-05;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2005-05;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.576702578;M
2005-06;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2005-06;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.984625204;M
2005-07;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2005-07;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.405550973;M
2005-08;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2005-08;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.511563463;M
2005-09;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2005-09;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.316927598;M
2005-10;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2005-10;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);2.088843225;M
2005-11;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2005-11;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.691761775;M
2005-12;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);;M
2005-12;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.74973873;M
2006-01;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.699277214;M
2006-01;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.756053906;M
2006-02;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.537995871;M
2006-02;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.547809943;M
2006-03;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.379562922;M
2006-03;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.43505687;M
2006-04;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.626185904;M
2006-04;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.706718449;M
2006-05;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.533814879;M
2006-05;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.59960615;M
2006-06;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.0596952;M
2006-06;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.182089183;M
2006-07;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.625340303;M
2006-07;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.796777271;M
2006-08;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.526955207;M
2006-08;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.727808526;M
2006-09;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.193861649;M
2006-09;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.286597579;M
2006-10;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-0.037796639;M
2006-10;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.046909597;M
2006-11;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.19595405;M
2006-11;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.229860262;M
2006-12;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-0.327041972;M
2006-12;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);-0.365460956;M
2007-01;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.636068681;M
2007-01;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.5804052;M
2007-02;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.551748672;M
2007-02;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.524629797;M
2007-03;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);1.023412667;M
2007-03;40123;61597;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.983961976;M
2007-04;40123;61596;3143;277795;Índice de empleo. Tasa de variacion interanual (del mes);0.886925665;M
