TEMPORAL;SEXO;TERRITORIO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
;;;;ANDALUCES;189.0;A
;;;;ANDALUCES;1222.0;A
;;;;ANDALUCES;642.0;A
;;;;ANDALUCES;569.0;A
;;;;ANDALUCES;527.0;A
;;;;ANDALUCES;866.0;A
;;;;ANDALUCES;975.0;A
;;;;ANDALUCES;905.0;A
;;;;ANDALUCES;5895.0;A
;;;;ANDALUCES;1474.0;A
;;;;ANDALUCES;3312.0;A
;;;;ANDALUCES;8801.0;A
;;;;ANDALUCES;4374.0;A
;;;;ANDALUCES;1375.0;A
;;;;ANDALUCES;11724.0;A
;;;;ANDALUCES;2872.0;A
;;;;ANDALUCES;4829.0;A
;;;;ANDALUCES;38761.0;A
;;;;ANDALUCES;878.0;A
;;;;ANDALUCES;2546.0;A
;;;;ANDALUCES;3053.0;A
;;;;ANDALUCES;2634.0;A
;;;;ANDALUCES;1083.0;A
;;;;ANDALUCES;3733.0;A
;;;;ANDALUCES;2222.0;A
;;;;ANDALUCES;3169.0;A
;;;;ANDALUCES;19318.0;A
;;;;ANDALUCES;68962.0;A
;;;;ANDALUCES;39521.0;A
;;;;ANDALUCES;124626.0;A
;;;;ANDALUCES;132698.0;A
;;;;ANDALUCES;24289.0;A
;;;;ANDALUCES;124780.0;A
;;;;ANDALUCES;61014.0;A
;;;;ANDALUCES;90218.0;A
;;;;ANDALUCES;666108.0;A
;;;;ANDALUCES;14893.0;A
;;;;ANDALUCES;16648.0;A
;;;;ANDALUCES;34704.0;A
;;;;ANDALUCES;39444.0;A
;;;;ANDALUCES;4474.0;A
;;;;ANDALUCES;65751.0;A
;;;;ANDALUCES;13283.0;A
;;;;ANDALUCES;21614.0;A
;;;;ANDALUCES;210811.0;A
;;;;ANDALUCES;472.0;A
;;;;ANDALUCES;2203.0;A
;;;;ANDALUCES;3737.0;A
;;;;ANDALUCES;1547.0;A
;;;;ANDALUCES;2467.0;A
;;;;ANDALUCES;1879.0;A
;;;;ANDALUCES;1402.0;A
;;;;ANDALUCES;6724.0;A
;;;;ANDALUCES;20431.0;A
;;;;ANDALUCES;645.0;A
;;;;ANDALUCES;3380.0;A
;;;;ANDALUCES;1290.0;A
;;;;ANDALUCES;1232.0;A
;;;;ANDALUCES;812.0;A
;;;;ANDALUCES;1321.0;A
;;;;ANDALUCES;1480.0;A
;;;;ANDALUCES;1980.0;A
;;;;ANDALUCES;12140.0;A
;;;;ANDALUCES;9603.0;A
;;;;ANDALUCES;27755.0;A
;;;;ANDALUCES;56646.0;A
;;;;ANDALUCES;24636.0;A
;;;;ANDALUCES;11188.0;A
;;;;ANDALUCES;77204.0;A
;;;;ANDALUCES;23034.0;A
;;;;ANDALUCES;35912.0;A
;;;;ANDALUCES;265978.0;A
;;;;ANDALUCES;11572.0;A
;;;;ANDALUCES;3171.0;A
;;;;ANDALUCES;3232.0;A
;;;;ANDALUCES;12018.0;A
;;;;ANDALUCES;621.0;A
;;;;ANDALUCES;7688.0;A
;;;;ANDALUCES;2136.0;A
;;;;ANDALUCES;3019.0;A
;;;;ANDALUCES;43457.0;A
;;;;ANDALUCES;490.0;A
;;;;ANDALUCES;1429.0;A
;;;;ANDALUCES;1285.0;A
;;;;ANDALUCES;1488.0;A
;;;;ANDALUCES;266.0;A
;;;;ANDALUCES;6285.0;A
;;;;ANDALUCES;1101.0;A
;;;;ANDALUCES;1211.0;A
;;;;ANDALUCES;13555.0;A
;;;;ANDALUCES;823.0;A
;;;;ANDALUCES;3523.0;A
;;;;ANDALUCES;6143.0;A
;;;;ANDALUCES;4945.0;A
;;;;ANDALUCES;2132.0;A
;;;;ANDALUCES;6976.0;A
;;;;ANDALUCES;6958.0;A
;;;;ANDALUCES;3768.0;A
;;;;ANDALUCES;35268.0;A
;;3529;;ANDALUCES;125.0;A
;;3529;;ANDALUCES;582.0;A
;;3529;;ANDALUCES;531.0;A
;;3529;;ANDALUCES;457.0;A
;;3529;;ANDALUCES;165.0;A
;;3529;;ANDALUCES;1137.0;A
;;3529;;ANDALUCES;425.0;A
;;3529;;ANDALUCES;717.0;A
;;3529;;ANDALUCES;4139.0;A
;;;;ANDALUCES;1321.0;A
;;;;ANDALUCES;4477.0;A
;;;;ANDALUCES;987.0;A
;;;;ANDALUCES;2052.0;A
;;;;ANDALUCES;358.0;A
;;;;ANDALUCES;750.0;A
;;;;ANDALUCES;4407.0;A
;;;;ANDALUCES;1581.0;A
;;;;ANDALUCES;15933.0;A
;;;;ANDALUCES;118149.0;A
;;;;ANDALUCES;132545.0;A
;;;;ANDALUCES;269855.0;A
;;;;ANDALUCES;262406.0;A
;;;;ANDALUCES;56329.0;A
;;;;ANDALUCES;333754.0;A
;;;;ANDALUCES;136551.0;A
;;;;ANDALUCES;204822.0;A
;;;;ANDALUCES;1514411.0;A
;;;;ANDALUCES;727.0;A
;;;;ANDALUCES;1326.0;A
;;;;ANDALUCES;3022.0;A
;;;;ANDALUCES;1884.0;A
;;;;ANDALUCES;407.0;A
;;;;ANDALUCES;2594.0;A
;;;;ANDALUCES;1201.0;A
;;;;ANDALUCES;1831.0;A
;;;;ANDALUCES;12992.0;A
;;;;ANDALUCES;199.0;A
;;;;ANDALUCES;450.0;A
;;;;ANDALUCES;1239.0;A
;;;;ANDALUCES;746.0;A
;;;;ANDALUCES;252.0;A
;;;;ANDALUCES;1176.0;A
;;;;ANDALUCES;915.0;A
;;;;ANDALUCES;642.0;A
;;;;ANDALUCES;5619.0;A
;;;;ANDALUCES;1577.0;A
;;;;ANDALUCES;4893.0;A
;;;;ANDALUCES;5584.0;A
;;;;ANDALUCES;12016.0;A
;;;;ANDALUCES;1705.0;A
;;;;ANDALUCES;6497.0;A
;;;;ANDALUCES;2996.0;A
;;;;ANDALUCES;7877.0;A
;;;;ANDALUCES;43145.0;A
;;;;ANDALUCES;927.0;A
;;;;ANDALUCES;5336.0;A
;;;;ANDALUCES;2274.0;A
;;;;ANDALUCES;2593.0;A
;;;;ANDALUCES;1030.0;A
;;;;ANDALUCES;1597.0;A
;;;;ANDALUCES;2828.0;A
;;;;ANDALUCES;4868.0;A
;;;;ANDALUCES;21453.0;A
;;;;ANDALUCES;95.0;A
;;;;ANDALUCES;567.0;A
;;;;ANDALUCES;297.0;A
;;;;ANDALUCES;291.0;A
;;;;ANDALUCES;247.0;A
;;;;ANDALUCES;434.0;A
;;;;ANDALUCES;494.0;A
;;;;ANDALUCES;440.0;A
;;;;ANDALUCES;2865.0;A
;;;;ANDALUCES;703.0;A
;;;;ANDALUCES;1632.0;A
;;;;ANDALUCES;4266.0;A
;;;;ANDALUCES;2195.0;A
;;;;ANDALUCES;688.0;A
;;;;ANDALUCES;5702.0;A
;;;;ANDALUCES;1470.0;A
;;;;ANDALUCES;2374.0;A
;;;;ANDALUCES;19030.0;A
;;;;ANDALUCES;442.0;A
;;;;ANDALUCES;1267.0;A
;;;;ANDALUCES;1522.0;A
;;;;ANDALUCES;1335.0;A
;;;;ANDALUCES;490.0;A
;;;;ANDALUCES;1771.0;A
;;;;ANDALUCES;1074.0;A
;;;;ANDALUCES;1554.0;A
;;;;ANDALUCES;9455.0;A
;;;;ANDALUCES;30436.0;A
;;;;ANDALUCES;18666.0;A
;;;;ANDALUCES;58265.0;A
;;;;ANDALUCES;61474.0;A
;;;;ANDALUCES;11305.0;A
;;;;ANDALUCES;58339.0;A
;;;;ANDALUCES;28288.0;A
;;;;ANDALUCES;42183.0;A
;;;;ANDALUCES;308956.0;A
;;;;ANDALUCES;6858.0;A
;;;;ANDALUCES;8190.0;A
;;;;ANDALUCES;16244.0;A
;;;;ANDALUCES;18847.0;A
;;;;ANDALUCES;2146.0;A
;;;;ANDALUCES;30850.0;A
;;;;ANDALUCES;6272.0;A
;;;;ANDALUCES;10474.0;A
;;;;ANDALUCES;99881.0;A
;;;;ANDALUCES;215.0;A
;;;;ANDALUCES;1115.0;A
;;;;ANDALUCES;1850.0;A
;;;;ANDALUCES;773.0;A
;;;;ANDALUCES;1128.0;A
;;;;ANDALUCES;941.0;A
;;;;ANDALUCES;700.0;A
;;;;ANDALUCES;3369.0;A
;;;;ANDALUCES;10091.0;A
;;;;ANDALUCES;327.0;A
;;;;ANDALUCES;1708.0;A
;;;;ANDALUCES;695.0;A
;;;;ANDALUCES;641.0;A
;;;;ANDALUCES;391.0;A
;;;;ANDALUCES;714.0;A
;;;;ANDALUCES;760.0;A
;;;;ANDALUCES;1022.0;A
;;;;ANDALUCES;6258.0;A
;;;;ANDALUCES;4499.0;A
;;;;ANDALUCES;12953.0;A
;;;;ANDALUCES;25598.0;A
;;;;ANDALUCES;11595.0;A
;;;;ANDALUCES;4965.0;A
;;;;ANDALUCES;34721.0;A
;;;;ANDALUCES;10812.0;A
;;;;ANDALUCES;16515.0;A
;;;;ANDALUCES;121658.0;A
;;;;ANDALUCES;5312.0;A
;;;;ANDALUCES;1554.0;A
;;;;ANDALUCES;1556.0;A
;;;;ANDALUCES;5519.0;A
;;;;ANDALUCES;287.0;A
;;;;ANDALUCES;3701.0;A
;;;;ANDALUCES;1069.0;A
;;;;ANDALUCES;1551.0;A
;;;;ANDALUCES;20549.0;A
;;;;ANDALUCES;249.0;A
;;;;ANDALUCES;736.0;A
;;;;ANDALUCES;623.0;A
;;;;ANDALUCES;745.0;A
;;;;ANDALUCES;149.0;A
;;;;ANDALUCES;3051.0;A
;;;;ANDALUCES;526.0;A
;;;;ANDALUCES;614.0;A
;;;;ANDALUCES;6693.0;A
;;;;ANDALUCES;392.0;A
;;;;ANDALUCES;1693.0;A
;;;;ANDALUCES;2912.0;A
;;;;ANDALUCES;2370.0;A
;;;;ANDALUCES;980.0;A
;;;;ANDALUCES;3298.0;A
;;;;ANDALUCES;3370.0;A
;;;;ANDALUCES;1765.0;A
;;;;ANDALUCES;16780.0;A
;;3529;;ANDALUCES;60.0;A
;;3529;;ANDALUCES;310.0;A
;;3529;;ANDALUCES;283.0;A
;;3529;;ANDALUCES;228.0;A
;;3529;;ANDALUCES;84.0;A
;;3529;;ANDALUCES;566.0;A
;;3529;;ANDALUCES;221.0;A
;;3529;;ANDALUCES;374.0;A
;;3529;;ANDALUCES;2126.0;A
;;;;ANDALUCES;631.0;A
;;;;ANDALUCES;2649.0;A
;;;;ANDALUCES;548.0;A
;;;;ANDALUCES;1082.0;A
;;;;ANDALUCES;206.0;A
;;;;ANDALUCES;400.0;A
;;;;ANDALUCES;2287.0;A
;;;;ANDALUCES;905.0;A
;;;;ANDALUCES;8708.0;A
;;;;ANDALUCES;53649.0;A
;;;;ANDALUCES;65045.0;A
;;;;ANDALUCES;126778.0;A
;;;;ANDALUCES;124334.0;A
;;;;ANDALUCES;26460.0;A
;;;;ANDALUCES;156352.0;A
;;;;ANDALUCES;65283.0;A
;;;;ANDALUCES;98358.0;A
;;;;ANDALUCES;716259.0;A
;;;;ANDALUCES;827.0;A
;;;;ANDALUCES;1267.0;A
;;;;ANDALUCES;3279.0;A
;;;;ANDALUCES;1955.0;A
;;;;ANDALUCES;417.0;A
;;;;ANDALUCES;2664.0;A
;;;;ANDALUCES;1210.0;A
;;;;ANDALUCES;1767.0;A
;;;;ANDALUCES;13386.0;A
;;;;ANDALUCES;238.0;A
;;;;ANDALUCES;569.0;A
;;;;ANDALUCES;1384.0;A
;;;;ANDALUCES;820.0;A
;;;;ANDALUCES;304.0;A
;;;;ANDALUCES;1398.0;A
;;;;ANDALUCES;1007.0;A
;;;;ANDALUCES;711.0;A
;;;;ANDALUCES;6431.0;A
;;;;ANDALUCES;1512.0;A
;;;;ANDALUCES;4335.0;A
;;;;ANDALUCES;5517.0;A
;;;;ANDALUCES;12278.0;A
;;;;ANDALUCES;1596.0;A
;;;;ANDALUCES;6566.0;A
;;;;ANDALUCES;2856.0;A
;;;;ANDALUCES;7547.0;A
;;;;ANDALUCES;42207.0;A
;;;;ANDALUCES;695.0;A
;;;;ANDALUCES;4600.0;A
;;;;ANDALUCES;1879.0;A
;;;;ANDALUCES;2020.0;A
;;;;ANDALUCES;861.0;A
;;;;ANDALUCES;1168.0;A
;;;;ANDALUCES;2229.0;A
;;;;ANDALUCES;3932.0;A
;;;;ANDALUCES;17384.0;A
;;;;ANDALUCES;94.0;A
;;;;ANDALUCES;655.0;A
;;;;ANDALUCES;345.0;A
;;;;ANDALUCES;278.0;A
;;;;ANDALUCES;280.0;A
;;;;ANDALUCES;432.0;A
;;;;ANDALUCES;481.0;A
;;;;ANDALUCES;465.0;A
;;;;ANDALUCES;3030.0;A
;;;;ANDALUCES;771.0;A
;;;;ANDALUCES;1680.0;A
;;;;ANDALUCES;4535.0;A
;;;;ANDALUCES;2179.0;A
;;;;ANDALUCES;687.0;A
;;;;ANDALUCES;6022.0;A
;;;;ANDALUCES;1402.0;A
;;;;ANDALUCES;2455.0;A
;;;;ANDALUCES;19731.0;A
;;;;ANDALUCES;436.0;A
;;;;ANDALUCES;1279.0;A
;;;;ANDALUCES;1531.0;A
;;;;ANDALUCES;1299.0;A
;;;;ANDALUCES;593.0;A
;;;;ANDALUCES;1962.0;A
;;;;ANDALUCES;1148.0;A
;;;;ANDALUCES;1615.0;A
;;;;ANDALUCES;9863.0;A
;;;;ANDALUCES;38526.0;A
;;;;ANDALUCES;20855.0;A
;;;;ANDALUCES;66361.0;A
;;;;ANDALUCES;71224.0;A
;;;;ANDALUCES;12984.0;A
;;;;ANDALUCES;66441.0;A
;;;;ANDALUCES;32726.0;A
;;;;ANDALUCES;48035.0;A
;;;;ANDALUCES;357152.0;A
;;;;ANDALUCES;8035.0;A
;;;;ANDALUCES;8458.0;A
;;;;ANDALUCES;18460.0;A
;;;;ANDALUCES;20597.0;A
;;;;ANDALUCES;2328.0;A
;;;;ANDALUCES;34901.0;A
;;;;ANDALUCES;7011.0;A
;;;;ANDALUCES;11140.0;A
;;;;ANDALUCES;110930.0;A
;;;;ANDALUCES;257.0;A
;;;;ANDALUCES;1088.0;A
;;;;ANDALUCES;1887.0;A
;;;;ANDALUCES;774.0;A
;;;;ANDALUCES;1339.0;A
;;;;ANDALUCES;938.0;A
;;;;ANDALUCES;702.0;A
;;;;ANDALUCES;3355.0;A
;;;;ANDALUCES;10340.0;A
;;;;ANDALUCES;318.0;A
;;;;ANDALUCES;1672.0;A
;;;;ANDALUCES;595.0;A
;;;;ANDALUCES;591.0;A
;;;;ANDALUCES;421.0;A
;;;;ANDALUCES;607.0;A
;;;;ANDALUCES;720.0;A
;;;;ANDALUCES;958.0;A
;;;;ANDALUCES;5882.0;A
;;;;ANDALUCES;5104.0;A
;;;;ANDALUCES;14802.0;A
;;;;ANDALUCES;31048.0;A
;;;;ANDALUCES;13041.0;A
;;;;ANDALUCES;6223.0;A
;;;;ANDALUCES;42483.0;A
;;;;ANDALUCES;12222.0;A
;;;;ANDALUCES;19397.0;A
;;;;ANDALUCES;144320.0;A
;;;;ANDALUCES;6260.0;A
;;;;ANDALUCES;1617.0;A
;;;;ANDALUCES;1676.0;A
;;;;ANDALUCES;6499.0;A
;;;;ANDALUCES;334.0;A
;;;;ANDALUCES;3987.0;A
;;;;ANDALUCES;1067.0;A
;;;;ANDALUCES;1468.0;A
;;;;ANDALUCES;22908.0;A
;;;;ANDALUCES;241.0;A
;;;;ANDALUCES;693.0;A
;;;;ANDALUCES;662.0;A
;;;;ANDALUCES;743.0;A
;;;;ANDALUCES;117.0;A
;;;;ANDALUCES;3234.0;A
;;;;ANDALUCES;575.0;A
;;;;ANDALUCES;597.0;A
;;;;ANDALUCES;6862.0;A
;;;;ANDALUCES;431.0;A
;;;;ANDALUCES;1830.0;A
;;;;ANDALUCES;3231.0;A
;;;;ANDALUCES;2575.0;A
;;;;ANDALUCES;1152.0;A
;;;;ANDALUCES;3678.0;A
;;;;ANDALUCES;3588.0;A
;;;;ANDALUCES;2003.0;A
;;;;ANDALUCES;18488.0;A
;;3529;;ANDALUCES;65.0;A
;;3529;;ANDALUCES;272.0;A
;;3529;;ANDALUCES;248.0;A
;;3529;;ANDALUCES;229.0;A
;;3529;;ANDALUCES;81.0;A
;;3529;;ANDALUCES;571.0;A
;;3529;;ANDALUCES;204.0;A
;;3529;;ANDALUCES;343.0;A
;;3529;;ANDALUCES;2013.0;A
;;;;ANDALUCES;690.0;A
;;;;ANDALUCES;1828.0;A
;;;;ANDALUCES;439.0;A
;;;;ANDALUCES;970.0;A
;;;;ANDALUCES;152.0;A
;;;;ANDALUCES;350.0;A
;;;;ANDALUCES;2120.0;A
;;;;ANDALUCES;676.0;A
;;;;ANDALUCES;7225.0;A
;;;;ANDALUCES;64500.0;A
;;;;ANDALUCES;67500.0;A
;;;;ANDALUCES;143077.0;A
;;;;ANDALUCES;138072.0;A
;;;;ANDALUCES;29869.0;A
;;;;ANDALUCES;177402.0;A
;;;;ANDALUCES;71268.0;A
;;;;ANDALUCES;106464.0;A
;;;;ANDALUCES;798152.0;A
;;;;ANDALUCES;1512.0;A
;;;;ANDALUCES;2620.0;A
;;;;ANDALUCES;6185.0;A
;;;;ANDALUCES;3791.0;A
;;;;ANDALUCES;816.0;A
;;;;ANDALUCES;5215.0;A
;;;;ANDALUCES;2408.0;A
;;;;ANDALUCES;3602.0;A
;;;;ANDALUCES;26149.0;A
;;;;ANDALUCES;414.0;A
;;;;ANDALUCES;1022.0;A
;;;;ANDALUCES;2559.0;A
;;;;ANDALUCES;1540.0;A
;;;;ANDALUCES;545.0;A
;;;;ANDALUCES;2509.0;A
;;;;ANDALUCES;1923.0;A
;;;;ANDALUCES;1365.0;A
;;;;ANDALUCES;11877.0;A
;;;;ANDALUCES;3065.0;A
;;;;ANDALUCES;9130.0;A
;;;;ANDALUCES;11020.0;A
;;;;ANDALUCES;24014.0;A
;;;;ANDALUCES;3250.0;A
;;;;ANDALUCES;12939.0;A
;;;;ANDALUCES;5858.0;A
;;;;ANDALUCES;15268.0;A
;;;;ANDALUCES;84544.0;A
;;;;ANDALUCES;1623.0;A
;;;;ANDALUCES;9692.0;A
;;;;ANDALUCES;4112.0;A
;;;;ANDALUCES;4550.0;A
;;;;ANDALUCES;1875.0;A
;;;;ANDALUCES;2790.0;A
;;;;ANDALUCES;5063.0;A
;;;;ANDALUCES;8593.0;A
;;;;ANDALUCES;38298.0;A
;;;;ANDALUCES;191.0;A
;;;;ANDALUCES;1225.0;A
;;;;ANDALUCES;632.0;A
;;;;ANDALUCES;563.0;A
;;;;ANDALUCES;528.0;A
;;;;ANDALUCES;867.0;A
;;;;ANDALUCES;976.0;A
;;;;ANDALUCES;903.0;A
;;;;ANDALUCES;5885.0;A
;;;;ANDALUCES;1479.0;A
;;;;ANDALUCES;3415.0;A
;;;;ANDALUCES;8890.0;A
;;;;ANDALUCES;4474.0;A
;;;;ANDALUCES;1433.0;A
;;;;ANDALUCES;11804.0;A
;;;;ANDALUCES;2921.0;A
;;;;ANDALUCES;4892.0;A
;;;;ANDALUCES;39308.0;A
;;;;ANDALUCES;909.0;A
;;;;ANDALUCES;2591.0;A
;;;;ANDALUCES;3039.0;A
;;;;ANDALUCES;2625.0;A
;;;;ANDALUCES;1093.0;A
;;;;ANDALUCES;3713.0;A
;;;;ANDALUCES;2226.0;A
;;;;ANDALUCES;3235.0;A
;;;;ANDALUCES;19431.0;A
;;;;ANDALUCES;67179.0;A
;;;;ANDALUCES;39087.0;A
;;;;ANDALUCES;122418.0;A
;;;;ANDALUCES;130274.0;A
;;;;ANDALUCES;23849.0;A
;;;;ANDALUCES;122450.0;A
;;;;ANDALUCES;60006.0;A
;;;;ANDALUCES;89022.0;A
;;;;ANDALUCES;654285.0;A
;;;;ANDALUCES;14677.0;A
;;;;ANDALUCES;16473.0;A
;;;;ANDALUCES;34237.0;A
;;;;ANDALUCES;39023.0;A
;;;;ANDALUCES;4445.0;A
;;;;ANDALUCES;64850.0;A
;;;;ANDALUCES;13147.0;A
;;;;ANDALUCES;21446.0;A
;;;;ANDALUCES;208298.0;A
;;;;ANDALUCES;483.0;A
;;;;ANDALUCES;2240.0;A
;;;;ANDALUCES;3762.0;A
;;;;ANDALUCES;1559.0;A
;;;;ANDALUCES;2483.0;A
;;;;ANDALUCES;1892.0;A
;;;;ANDALUCES;1434.0;A
;;;;ANDALUCES;6759.0;A
;;;;ANDALUCES;20612.0;A
;;;;ANDALUCES;658.0;A
;;;;ANDALUCES;3506.0;A
;;;;ANDALUCES;1318.0;A
;;;;ANDALUCES;1264.0;A
;;;;ANDALUCES;823.0;A
;;;;ANDALUCES;1306.0;A
;;;;ANDALUCES;1502.0;A
;;;;ANDALUCES;2037.0;A
;;;;ANDALUCES;12414.0;A
;;;;ANDALUCES;9633.0;A
;;;;ANDALUCES;28061.0;A
;;;;ANDALUCES;55964.0;A
;;;;ANDALUCES;24701.0;A
;;;;ANDALUCES;11113.0;A
;;;;ANDALUCES;76087.0;A
;;;;ANDALUCES;23134.0;A
;;;;ANDALUCES;35873.0;A
;;;;ANDALUCES;264566.0;A
;;;;ANDALUCES;11592.0;A
;;;;ANDALUCES;3260.0;A
;;;;ANDALUCES;3217.0;A
;;;;ANDALUCES;12035.0;A
;;;;ANDALUCES;667.0;A
;;;;ANDALUCES;7689.0;A
;;;;ANDALUCES;2152.0;A
;;;;ANDALUCES;3019.0;A
;;;;ANDALUCES;43631.0;A
;;;;ANDALUCES;514.0;A
;;;;ANDALUCES;1439.0;A
;;;;ANDALUCES;1306.0;A
;;;;ANDALUCES;1478.0;A
;;;;ANDALUCES;261.0;A
;;;;ANDALUCES;6205.0;A
;;;;ANDALUCES;1118.0;A
;;;;ANDALUCES;1206.0;A
;;;;ANDALUCES;13527.0;A
;;;;ANDALUCES;820.0;A
;;;;ANDALUCES;3527.0;A
;;;;ANDALUCES;6074.0;A
;;;;ANDALUCES;4879.0;A
;;;;ANDALUCES;2094.0;A
;;;;ANDALUCES;6840.0;A
;;;;ANDALUCES;6894.0;A
;;;;ANDALUCES;3779.0;A
;;;;ANDALUCES;34907.0;A
;;3529;;ANDALUCES;123.0;A
;;3529;;ANDALUCES;582.0;A
;;3529;;ANDALUCES;528.0;A
;;3529;;ANDALUCES;445.0;A
;;3529;;ANDALUCES;159.0;A
;;3529;;ANDALUCES;1140.0;A
;;3529;;ANDALUCES;417.0;A
;;3529;;ANDALUCES;711.0;A
;;3529;;ANDALUCES;4105.0;A
;;;;ANDALUCES;1328.0;A
;;;;ANDALUCES;4567.0;A
;;;;ANDALUCES;985.0;A
;;;;ANDALUCES;2101.0;A
;;;;ANDALUCES;375.0;A
;;;;ANDALUCES;765.0;A
;;;;ANDALUCES;4548.0;A
;;;;ANDALUCES;1651.0;A
;;;;ANDALUCES;16320.0;A
;;;;ANDALUCES;116200.0;A
;;;;ANDALUCES;132437.0;A
;;;;ANDALUCES;266246.0;A
;;;;ANDALUCES;259316.0;A
;;;;ANDALUCES;55809.0;A
;;;;ANDALUCES;329061.0;A
;;;;ANDALUCES;135727.0;A
;;;;ANDALUCES;203361.0;A
;;;;ANDALUCES;1498157.0;A
;;;;ANDALUCES;711.0;A
;;;;ANDALUCES;1329.0;A
;;;;ANDALUCES;2962.0;A
;;;;ANDALUCES;1855.0;A
;;;;ANDALUCES;409.0;A
;;;;ANDALUCES;2568.0;A
;;;;ANDALUCES;1204.0;A
;;;;ANDALUCES;1847.0;A
;;;;ANDALUCES;12885.0;A
;;;;ANDALUCES;193.0;A
;;;;ANDALUCES;456.0;A
;;;;ANDALUCES;1199.0;A
;;;;ANDALUCES;730.0;A
;;;;ANDALUCES;241.0;A
;;;;ANDALUCES;1139.0;A
;;;;ANDALUCES;911.0;A
;;;;ANDALUCES;633.0;A
;;;;ANDALUCES;5502.0;A
;;;;ANDALUCES;1583.0;A
;;;;ANDALUCES;4824.0;A
;;;;ANDALUCES;5555.0;A
;;;;ANDALUCES;11858.0;A
;;;;ANDALUCES;1678.0;A
;;;;ANDALUCES;6420.0;A
;;;;ANDALUCES;3011.0;A
;;;;ANDALUCES;7755.0;A
;;;;ANDALUCES;42684.0;A
;;;;ANDALUCES;936.0;A
;;;;ANDALUCES;5211.0;A
;;;;ANDALUCES;2243.0;A
;;;;ANDALUCES;2547.0;A
;;;;ANDALUCES;1022.0;A
;;;;ANDALUCES;1610.0;A
;;;;ANDALUCES;2834.0;A
;;;;ANDALUCES;4736.0;A
;;;;ANDALUCES;21139.0;A
;;;;ANDALUCES;94.0;A
;;;;ANDALUCES;570.0;A
;;;;ANDALUCES;286.0;A
;;;;ANDALUCES;283.0;A
;;;;ANDALUCES;251.0;A
;;;;ANDALUCES;431.0;A
;;;;ANDALUCES;492.0;A
;;;;ANDALUCES;437.0;A
;;;;ANDALUCES;2844.0;A
;;;;ANDALUCES;702.0;A
;;;;ANDALUCES;1692.0;A
;;;;ANDALUCES;4323.0;A
;;;;ANDALUCES;2234.0;A
;;;;ANDALUCES;716.0;A
;;;;ANDALUCES;5703.0;A
;;;;ANDALUCES;1508.0;A
;;;;ANDALUCES;2386.0;A
;;;;ANDALUCES;19264.0;A
;;;;ANDALUCES;466.0;A
;;;;ANDALUCES;1283.0;A
;;;;ANDALUCES;1517.0;A
;;;;ANDALUCES;1324.0;A
;;;;ANDALUCES;492.0;A
;;;;ANDALUCES;1759.0;A
;;;;ANDALUCES;1072.0;A
;;;;ANDALUCES;1606.0;A
;;;;ANDALUCES;9519.0;A
;;;;ANDALUCES;29584.0;A
;;;;ANDALUCES;18411.0;A
;;;;ANDALUCES;57027.0;A
;;;;ANDALUCES;60202.0;A
;;;;ANDALUCES;11034.0;A
;;;;ANDALUCES;57102.0;A
;;;;ANDALUCES;27736.0;A
;;;;ANDALUCES;41487.0;A
;;;;ANDALUCES;302583.0;A
;;;;ANDALUCES;6740.0;A
;;;;ANDALUCES;8144.0;A
;;;;ANDALUCES;15971.0;A
;;;;ANDALUCES;18621.0;A
;;;;ANDALUCES;2123.0;A
;;;;ANDALUCES;30393.0;A
;;;;ANDALUCES;6229.0;A
;;;;ANDALUCES;10395.0;A
;;;;ANDALUCES;98616.0;A
;;;;ANDALUCES;220.0;A
;;;;ANDALUCES;1141.0;A
;;;;ANDALUCES;1873.0;A
;;;;ANDALUCES;785.0;A
;;;;ANDALUCES;1140.0;A
;;;;ANDALUCES;935.0;A
;;;;ANDALUCES;716.0;A
;;;;ANDALUCES;3393.0;A
;;;;ANDALUCES;10203.0;A
;;;;ANDALUCES;335.0;A
;;;;ANDALUCES;1802.0;A
;;;;ANDALUCES;705.0;A
;;;;ANDALUCES;668.0;A
;;;;ANDALUCES;397.0;A
;;;;ANDALUCES;697.0;A
;;;;ANDALUCES;766.0;A
;;;;ANDALUCES;1061.0;A
;;;;ANDALUCES;6431.0;A
;;;;ANDALUCES;4512.0;A
;;;;ANDALUCES;13136.0;A
;;;;ANDALUCES;25272.0;A
;;;;ANDALUCES;11616.0;A
;;;;ANDALUCES;4949.0;A
;;;;ANDALUCES;34165.0;A
;;;;ANDALUCES;10820.0;A
;;;;ANDALUCES;16510.0;A
;;;;ANDALUCES;120980.0;A
;;;;ANDALUCES;5289.0;A
;;;;ANDALUCES;1612.0;A
;;;;ANDALUCES;1556.0;A
;;;;ANDALUCES;5521.0;A
;;;;ANDALUCES;307.0;A
;;;;ANDALUCES;3691.0;A
;;;;ANDALUCES;1070.0;A
;;;;ANDALUCES;1555.0;A
;;;;ANDALUCES;20601.0;A
;;;;ANDALUCES;258.0;A
;;;;ANDALUCES;741.0;A
;;;;ANDALUCES;630.0;A
;;;;ANDALUCES;733.0;A
;;;;ANDALUCES;143.0;A
;;;;ANDALUCES;3013.0;A
;;;;ANDALUCES;526.0;A
;;;;ANDALUCES;611.0;A
;;;;ANDALUCES;6655.0;A
;;;;ANDALUCES;389.0;A
;;;;ANDALUCES;1709.0;A
