TEMPORAL;TERRITORIO;ARE_INSCRIPCION;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
;;;;;ANDALUCES;448.0;A
;;;;;ANDALUCES;128.0;A
;;;;;ANDALUCES;224.0;A
;;;;;ANDALUCES;713.0;A
;;;;;ANDALUCES;734.0;A
;;;;;ANDALUCES;3381.0;A
;;;;;ANDALUCES;461.0;A
;;;;;ANDALUCES;4786.0;A
;;;;;ANDALUCES;8628.0;A
;;;;;ANDALUCES;245.0;A
;;;;;ANDALUCES;453.0;A
;;;;;ANDALUCES;260.0;A
;;;;;ANDALUCES;407.0;A
;;;;;ANDALUCES;111.0;A
;;;;;ANDALUCES;199.0;A
;;;;;ANDALUCES;692.0;A
;;;;;ANDALUCES;688.0;A
;;;;;ANDALUCES;3055.0;A
;;;;;ANDALUCES;409.0;A
;;;;;ANDALUCES;4632.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;8098.0;A
;;;;;ANDALUCES;94.0;A
;;;;;ANDALUCES;159.0;A
;;;;;ANDALUCES;104.0;A
;;;;;ANDALUCES;170.0;A
;;;;;ANDALUCES;46.0;A
;;;;;ANDALUCES;105.0;A
;;;;;ANDALUCES;151.0;A
;;;;;ANDALUCES;204.0;A
;;;;;ANDALUCES;1033.0;A
;;;;;ANDALUCES;1033.0;A
;;;;;ANDALUCES;50.0;A
;;;;;ANDALUCES;97.0;A
;;;;;ANDALUCES;63.0;A
;;;;;ANDALUCES;99.0;A
;;;;;ANDALUCES;28.0;A
;;;;;ANDALUCES;50.0;A
;;;;;ANDALUCES;75.0;A
;;;;;ANDALUCES;119.0;A
;;;;;ANDALUCES;581.0;A
;;;;;ANDALUCES;581.0;A
;;;;;ANDALUCES;44.0;A
;;;;;ANDALUCES;62.0;A
;;;;;ANDALUCES;41.0;A
;;;;;ANDALUCES;71.0;A
;;;;;ANDALUCES;18.0;A
;;;;;ANDALUCES;55.0;A
;;;;;ANDALUCES;76.0;A
;;;;;ANDALUCES;85.0;A
;;;;;ANDALUCES;452.0;A
;;;;;ANDALUCES;452.0;A
;;;;;ANDALUCES;627.0;A
;;;;;ANDALUCES;1154.0;A
;;;;;ANDALUCES;668.0;A
;;;;;ANDALUCES;1025.0;A
;;;;;ANDALUCES;285.0;A
;;;;;ANDALUCES;528.0;A
;;;;;ANDALUCES;1556.0;A
;;;;;ANDALUCES;1626.0;A
;;;;;ANDALUCES;7469.0;A
;;;;;ANDALUCES;870.0;A
;;;;;ANDALUCES;9418.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;17759.0;A
;;;;;ANDALUCES;338.0;A
;;;;;ANDALUCES;639.0;A
;;;;;ANDALUCES;367.0;A
;;;;;ANDALUCES;547.0;A
;;;;;ANDALUCES;156.0;A
;;;;;ANDALUCES;274.0;A
;;;;;ANDALUCES;788.0;A
;;;;;ANDALUCES;853.0;A
;;;;;ANDALUCES;3962.0;A
;;;;;ANDALUCES;461.0;A
;;;;;ANDALUCES;4786.0;A
;;;;;ANDALUCES;9209.0;A
;;;;;ANDALUCES;289.0;A
;;;;;ANDALUCES;515.0;A
;;;;;ANDALUCES;301.0;A
;;;;;ANDALUCES;478.0;A
;;;;;ANDALUCES;129.0;A
;;;;;ANDALUCES;254.0;A
;;;;;ANDALUCES;768.0;A
;;;;;ANDALUCES;773.0;A
;;;;;ANDALUCES;3507.0;A
;;;;;ANDALUCES;409.0;A
;;;;;ANDALUCES;4632.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;8550.0;A
;;;;;ANDALUCES;578.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;14.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;9.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;617.0;A
;;;;;ANDALUCES;77.0;A
;;;;;ANDALUCES;1653.0;A
;;;;;ANDALUCES;2347.0;A
;;;;;ANDALUCES;281.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;298.0;A
;;;;;ANDALUCES;41.0;A
;;;;;ANDALUCES;839.0;A
;;;;;ANDALUCES;1178.0;A
;;;;;ANDALUCES;297.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;319.0;A
;;;;;ANDALUCES;36.0;A
;;;;;ANDALUCES;814.0;A
;;;;;ANDALUCES;1169.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;1051.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;27.0;A
;;;;;ANDALUCES;48.0;A
;;;;;ANDALUCES;1150.0;A
;;;;;ANDALUCES;166.0;A
;;;;;ANDALUCES;876.0;A
;;;;;ANDALUCES;2192.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;531.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;11.0;A
;;;;;ANDALUCES;21.0;A
;;;;;ANDALUCES;576.0;A
;;;;;ANDALUCES;93.0;A
;;;;;ANDALUCES;451.0;A
;;;;;ANDALUCES;1120.0;A
;;;;;ANDALUCES;520.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;16.0;A
;;;;;ANDALUCES;27.0;A
;;;;;ANDALUCES;574.0;A
;;;;;ANDALUCES;73.0;A
;;;;;ANDALUCES;425.0;A
;;;;;ANDALUCES;1072.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;506.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;16.0;A
;;;;;ANDALUCES;543.0;A
;;;;;ANDALUCES;51.0;A
;;;;;ANDALUCES;531.0;A
;;;;;ANDALUCES;1125.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;257.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;273.0;A
;;;;;ANDALUCES;32.0;A
;;;;;ANDALUCES;266.0;A
;;;;;ANDALUCES;571.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;249.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;270.0;A
;;;;;ANDALUCES;19.0;A
;;;;;ANDALUCES;265.0;A
;;;;;ANDALUCES;554.0;A
;;;;;ANDALUCES;20.0;A
;;;;;ANDALUCES;12.0;A
;;;;;ANDALUCES;15.0;A
;;;;;ANDALUCES;886.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;13.0;A
;;;;;ANDALUCES;16.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;973.0;A
;;;;;ANDALUCES;142.0;A
;;;;;ANDALUCES;1806.0;A
;;;;;ANDALUCES;2921.0;A
;;;;;ANDALUCES;13.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;423.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;9.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;472.0;A
;;;;;ANDALUCES;82.0;A
;;;;;ANDALUCES;916.0;A
;;;;;ANDALUCES;1470.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;9.0;A
;;;;;ANDALUCES;463.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;501.0;A
;;;;;ANDALUCES;60.0;A
;;;;;ANDALUCES;890.0;A
;;;;;ANDALUCES;1451.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;277.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;13.0;A
;;;;;ANDALUCES;299.0;A
;;;;;ANDALUCES;33.0;A
;;;;;ANDALUCES;310.0;A
;;;;;ANDALUCES;642.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;140.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;151.0;A
;;;;;ANDALUCES;18.0;A
;;;;;ANDALUCES;169.0;A
;;;;;ANDALUCES;338.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;137.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;148.0;A
;;;;;ANDALUCES;15.0;A
;;;;;ANDALUCES;141.0;A
;;;;;ANDALUCES;304.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;12.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;416.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;441.0;A
;;;;;ANDALUCES;41.0;A
;;;;;ANDALUCES;410.0;A
;;;;;ANDALUCES;892.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;199.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;212.0;A
;;;;;ANDALUCES;23.0;A
;;;;;ANDALUCES;201.0;A
;;;;;ANDALUCES;436.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;217.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;229.0;A
;;;;;ANDALUCES;18.0;A
;;;;;ANDALUCES;209.0;A
;;;;;ANDALUCES;456.0;A
;;;;;ANDALUCES;12.0;A
;;;;;ANDALUCES;41.0;A
;;;;;ANDALUCES;25.0;A
;;;;;ANDALUCES;32.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;29.0;A
;;;;;ANDALUCES;1324.0;A
;;;;;ANDALUCES;32.0;A
;;;;;ANDALUCES;1500.0;A
;;;;;ANDALUCES;282.0;A
;;;;;ANDALUCES;2805.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;4589.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;17.0;A
;;;;;ANDALUCES;13.0;A
;;;;;ANDALUCES;14.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;14.0;A
;;;;;ANDALUCES;677.0;A
;;;;;ANDALUCES;15.0;A
;;;;;ANDALUCES;761.0;A
;;;;;ANDALUCES;144.0;A
;;;;;ANDALUCES;1412.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;2319.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;24.0;A
;;;;;ANDALUCES;12.0;A
;;;;;ANDALUCES;18.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;15.0;A
;;;;;ANDALUCES;647.0;A
;;;;;ANDALUCES;17.0;A
;;;;;ANDALUCES;739.0;A
;;;;;ANDALUCES;138.0;A
;;;;;ANDALUCES;1393.0;A
;;;;;ANDALUCES;2270.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;51.0;A
;;;;;ANDALUCES;27.0;A
;;;;;ANDALUCES;13.0;A
;;;;;ANDALUCES;21.0;A
;;;;;ANDALUCES;13.0;A
;;;;;ANDALUCES;14.0;A
;;;;;ANDALUCES;1526.0;A
;;;;;ANDALUCES;1673.0;A
;;;;;ANDALUCES;190.0;A
;;;;;ANDALUCES;1689.0;A
;;;;;ANDALUCES;3552.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;26.0;A
;;;;;ANDALUCES;17.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;13.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;808.0;A
;;;;;ANDALUCES;887.0;A
;;;;;ANDALUCES;93.0;A
;;;;;ANDALUCES;835.0;A
;;;;;ANDALUCES;1815.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;25.0;A
;;;;;ANDALUCES;10.0;A
;;;;;ANDALUCES;9.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;718.0;A
;;;;;ANDALUCES;786.0;A
;;;;;ANDALUCES;97.0;A
;;;;;ANDALUCES;854.0;A
;;;;;ANDALUCES;1737.0;A
;;;;;ANDALUCES;621.0;A
;;;;;ANDALUCES;1177.0;A
;;;;;ANDALUCES;585.0;A
;;;;;ANDALUCES;966.0;A
;;;;;ANDALUCES;316.0;A
;;;;;ANDALUCES;486.0;A
;;;;;ANDALUCES;1399.0;A
;;;;;ANDALUCES;1646.0;A
;;;;;ANDALUCES;7196.0;A
;;;;;ANDALUCES;982.0;A
;;;;;ANDALUCES;10080.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;18260.0;A
;;;;;ANDALUCES;309.0;A
;;;;;ANDALUCES;591.0;A
;;;;;ANDALUCES;299.0;A
;;;;;ANDALUCES;458.0;A
;;;;;ANDALUCES;160.0;A
;;;;;ANDALUCES;239.0;A
;;;;;ANDALUCES;711.0;A
;;;;;ANDALUCES;863.0;A
;;;;;ANDALUCES;3630.0;A
;;;;;ANDALUCES;526.0;A
;;;;;ANDALUCES;5089.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;9247.0;A
;;;;;ANDALUCES;312.0;A
;;;;;ANDALUCES;586.0;A
;;;;;ANDALUCES;286.0;A
;;;;;ANDALUCES;508.0;A
;;;;;ANDALUCES;156.0;A
;;;;;ANDALUCES;247.0;A
;;;;;ANDALUCES;688.0;A
;;;;;ANDALUCES;783.0;A
;;;;;ANDALUCES;3566.0;A
;;;;;ANDALUCES;456.0;A
;;;;;ANDALUCES;4991.0;A
;;;;;ANDALUCES;9013.0;A
;;;;;ANDALUCES;83.0;A
;;;;;ANDALUCES;212.0;A
;;;;;ANDALUCES;151.0;A
;;;;;ANDALUCES;165.0;A
;;;;;ANDALUCES;49.0;A
;;;;;ANDALUCES;120.0;A
;;;;;ANDALUCES;170.0;A
;;;;;ANDALUCES;236.0;A
;;;;;ANDALUCES;1186.0;A
;;;;;ANDALUCES;1186.0;A
;;;;;ANDALUCES;43.0;A
;;;;;ANDALUCES;109.0;A
;;;;;ANDALUCES;88.0;A
;;;;;ANDALUCES;87.0;A
;;;;;ANDALUCES;28.0;A
;;;;;ANDALUCES;65.0;A
;;;;;ANDALUCES;93.0;A
;;;;;ANDALUCES;124.0;A
;;;;;ANDALUCES;637.0;A
;;;;;ANDALUCES;637.0;A
;;;;;ANDALUCES;40.0;A
;;;;;ANDALUCES;103.0;A
;;;;;ANDALUCES;63.0;A
;;;;;ANDALUCES;78.0;A
;;;;;ANDALUCES;21.0;A
;;;;;ANDALUCES;55.0;A
;;;;;ANDALUCES;77.0;A
;;;;;ANDALUCES;112.0;A
;;;;;ANDALUCES;549.0;A
;;;;;ANDALUCES;549.0;A
;;;;;ANDALUCES;704.0;A
;;;;;ANDALUCES;1389.0;A
;;;;;ANDALUCES;736.0;A
;;;;;ANDALUCES;1131.0;A
;;;;;ANDALUCES;365.0;A
;;;;;ANDALUCES;606.0;A
;;;;;ANDALUCES;1569.0;A
;;;;;ANDALUCES;1882.0;A
;;;;;ANDALUCES;8382.0;A
;;;;;ANDALUCES;982.0;A
;;;;;ANDALUCES;10080.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;19446.0;A
;;;;;ANDALUCES;352.0;A
;;;;;ANDALUCES;700.0;A
;;;;;ANDALUCES;387.0;A
;;;;;ANDALUCES;545.0;A
;;;;;ANDALUCES;188.0;A
;;;;;ANDALUCES;304.0;A
;;;;;ANDALUCES;804.0;A
;;;;;ANDALUCES;987.0;A
;;;;;ANDALUCES;4267.0;A
;;;;;ANDALUCES;526.0;A
;;;;;ANDALUCES;5089.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;9884.0;A
;;;;;ANDALUCES;352.0;A
;;;;;ANDALUCES;689.0;A
;;;;;ANDALUCES;349.0;A
;;;;;ANDALUCES;586.0;A
;;;;;ANDALUCES;177.0;A
;;;;;ANDALUCES;302.0;A
;;;;;ANDALUCES;765.0;A
;;;;;ANDALUCES;895.0;A
;;;;;ANDALUCES;4115.0;A
;;;;;ANDALUCES;456.0;A
;;;;;ANDALUCES;4991.0;A
;;;;;ANDALUCES;9562.0;A
;;;;;ANDALUCES;394.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;11.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;418.0;A
;;;;;ANDALUCES;69.0;A
;;;;;ANDALUCES;1173.0;A
;;;;;ANDALUCES;1660.0;A
;;;;;ANDALUCES;194.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;205.0;A
;;;;;ANDALUCES;38.0;A
;;;;;ANDALUCES;588.0;A
;;;;;ANDALUCES;831.0;A
;;;;;ANDALUCES;200.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;213.0;A
;;;;;ANDALUCES;31.0;A
;;;;;ANDALUCES;585.0;A
;;;;;ANDALUCES;829.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;621.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;12.0;A
;;;;;ANDALUCES;26.0;A
;;;;;ANDALUCES;679.0;A
;;;;;ANDALUCES;114.0;A
;;;;;ANDALUCES;633.0;A
;;;;;ANDALUCES;1426.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;316.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;13.0;A
;;;;;ANDALUCES;343.0;A
;;;;;ANDALUCES;66.0;A
;;;;;ANDALUCES;311.0;A
;;;;;ANDALUCES;720.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;305.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;13.0;A
;;;;;ANDALUCES;336.0;A
;;;;;ANDALUCES;48.0;A
;;;;;ANDALUCES;322.0;A
;;;;;ANDALUCES;706.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;323.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;350.0;A
;;;;;ANDALUCES;22.0;A
;;;;;ANDALUCES;321.0;A
;;;;;ANDALUCES;693.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;177.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;191.0;A
;;;;;ANDALUCES;13.0;A
;;;;;ANDALUCES;164.0;A
;;;;;ANDALUCES;368.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;146.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;159.0;A
;;;;;ANDALUCES;9.0;A
;;;;;ANDALUCES;157.0;A
;;;;;ANDALUCES;325.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;579.0;A
;;;;;ANDALUCES;11.0;A
;;;;;ANDALUCES;10.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;616.0;A
;;;;;ANDALUCES;75.0;A
;;;;;ANDALUCES;1210.0;A
;;;;;ANDALUCES;1901.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;300.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;318.0;A
;;;;;ANDALUCES;38.0;A
;;;;;ANDALUCES;597.0;A
;;;;;ANDALUCES;953.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;279.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;298.0;A
;;;;;ANDALUCES;37.0;A
;;;;;ANDALUCES;613.0;A
;;;;;ANDALUCES;948.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;141.0;A
;;;;;ANDALUCES;15.0;A
;;;;;ANDALUCES;161.0;A
;;;;;ANDALUCES;27.0;A
;;;;;ANDALUCES;226.0;A
;;;;;ANDALUCES;414.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;90.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;101.0;A
;;;;;ANDALUCES;15.0;A
;;;;;ANDALUCES;118.0;A
;;;;;ANDALUCES;234.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;51.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;60.0;A
;;;;;ANDALUCES;12.0;A
;;;;;ANDALUCES;108.0;A
;;;;;ANDALUCES;180.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;281.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;295.0;A
;;;;;ANDALUCES;30.0;A
;;;;;ANDALUCES;352.0;A
;;;;;ANDALUCES;677.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;149.0;A
;;;;;ANDALUCES;156.0;A
;;;;;ANDALUCES;12.0;A
;;;;;ANDALUCES;190.0;A
;;;;;ANDALUCES;358.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;132.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;139.0;A
;;;;;ANDALUCES;18.0;A
;;;;;ANDALUCES;162.0;A
;;;;;ANDALUCES;319.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;24.0;A
;;;;;ANDALUCES;15.0;A
;;;;;ANDALUCES;21.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;22.0;A
;;;;;ANDALUCES;847.0;A
;;;;;ANDALUCES;24.0;A
;;;;;ANDALUCES;960.0;A
;;;;;ANDALUCES;177.0;A
;;;;;ANDALUCES;1941.0;A
;;;;;ANDALUCES;3078.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;14.0;A
;;;;;ANDALUCES;9.0;A
;;;;;ANDALUCES;14.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;13.0;A
;;;;;ANDALUCES;417.0;A
;;;;;ANDALUCES;15.0;A
;;;;;ANDALUCES;487.0;A
;;;;;ANDALUCES;95.0;A
;;;;;ANDALUCES;967.0;A
;;;;;ANDALUCES;1549.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;10.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;9.0;A
;;;;;ANDALUCES;430.0;A
;;;;;ANDALUCES;9.0;A
;;;;;ANDALUCES;473.0;A
;;;;;ANDALUCES;82.0;A
;;;;;ANDALUCES;974.0;A
;;;;;ANDALUCES;1529.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;35.0;A
;;;;;ANDALUCES;13.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;11.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;897.0;A
;;;;;ANDALUCES;982.0;A
;;;;;ANDALUCES;124.0;A
;;;;;ANDALUCES;979.0;A
;;;;;ANDALUCES;2085.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;13.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;477.0;A
;;;;;ANDALUCES;519.0;A
;;;;;ANDALUCES;69.0;A
;;;;;ANDALUCES;469.0;A
;;;;;ANDALUCES;1057.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;22.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;420.0;A
;;;;;ANDALUCES;463.0;A
;;;;;ANDALUCES;55.0;A
;;;;;ANDALUCES;510.0;A
;;;;;ANDALUCES;1028.0;A
;;;;;ANDALUCES;415.0;A
;;;;;ANDALUCES;698.0;A
;;;;;ANDALUCES;366.0;A
;;;;;ANDALUCES;635.0;A
;;;;;ANDALUCES;165.0;A
;;;;;ANDALUCES;329.0;A
;;;;;ANDALUCES;884.0;A
;;;;;ANDALUCES;969.0;A
;;;;;ANDALUCES;4461.0;A
;;;;;ANDALUCES;638.0;A
;;;;;ANDALUCES;6835.0;A
;;;;;ANDALUCES;11934.0;A
