TEMPORAL;EDAD;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
;;;;ANDALUCES;1628.0;A
;;;;ANDALUCES;1272.0;A
;;;;ANDALUCES;1556.0;A
;;;;ANDALUCES;426.0;A
;;;;ANDALUCES;1253.0;A
;;;;ANDALUCES;1455.0;A
;;;;ANDALUCES;2146.0;A
;;;;ANDALUCES;10627.0;A
;;;;ANDALUCES;437.0;A
;;;;ANDALUCES;817.0;A
;;;;ANDALUCES;649.0;A
;;;;ANDALUCES;800.0;A
;;;;ANDALUCES;219.0;A
;;;;ANDALUCES;660.0;A
;;;;ANDALUCES;743.0;A
;;;;ANDALUCES;1069.0;A
;;;;ANDALUCES;5394.0;A
;;;;ANDALUCES;454.0;A
;;;;ANDALUCES;811.0;A
;;;;ANDALUCES;623.0;A
;;;;ANDALUCES;756.0;A
;;;;ANDALUCES;207.0;A
;;;;ANDALUCES;593.0;A
;;;;ANDALUCES;712.0;A
;;;;ANDALUCES;1077.0;A
;;;;ANDALUCES;5233.0;A
;;;;ANDALUCES;914.0;A
;;;;ANDALUCES;2556.0;A
;;;;ANDALUCES;1845.0;A
;;;;ANDALUCES;2171.0;A
;;;;ANDALUCES;594.0;A
;;;;ANDALUCES;1911.0;A
;;;;ANDALUCES;1838.0;A
;;;;ANDALUCES;2957.0;A
;;;;ANDALUCES;14786.0;A
;;;;ANDALUCES;475.0;A
;;;;ANDALUCES;1361.0;A
;;;;ANDALUCES;938.0;A
;;;;ANDALUCES;1088.0;A
;;;;ANDALUCES;296.0;A
;;;;ANDALUCES;996.0;A
;;;;ANDALUCES;917.0;A
;;;;ANDALUCES;1512.0;A
;;;;ANDALUCES;7583.0;A
;;;;ANDALUCES;439.0;A
;;;;ANDALUCES;1195.0;A
;;;;ANDALUCES;907.0;A
;;;;ANDALUCES;1083.0;A
;;;;ANDALUCES;298.0;A
;;;;ANDALUCES;915.0;A
;;;;ANDALUCES;921.0;A
;;;;ANDALUCES;1445.0;A
;;;;ANDALUCES;7203.0;A
;;;;ANDALUCES;1483.0;A
;;;;ANDALUCES;4802.0;A
;;;;ANDALUCES;3185.0;A
;;;;ANDALUCES;3806.0;A
;;;;ANDALUCES;974.0;A
;;;;ANDALUCES;3948.0;A
;;;;ANDALUCES;2895.0;A
;;;;ANDALUCES;4504.0;A
;;;;ANDALUCES;25597.0;A
;;;;ANDALUCES;710.0;A
;;;;ANDALUCES;2505.0;A
;;;;ANDALUCES;1567.0;A
;;;;ANDALUCES;1893.0;A
;;;;ANDALUCES;468.0;A
;;;;ANDALUCES;1943.0;A
;;;;ANDALUCES;1440.0;A
;;;;ANDALUCES;2296.0;A
;;;;ANDALUCES;12822.0;A
;;;;ANDALUCES;773.0;A
;;;;ANDALUCES;2297.0;A
;;;;ANDALUCES;1618.0;A
;;;;ANDALUCES;1913.0;A
;;;;ANDALUCES;506.0;A
;;;;ANDALUCES;2005.0;A
;;;;ANDALUCES;1455.0;A
;;;;ANDALUCES;2208.0;A
;;;;ANDALUCES;12775.0;A
;;;;ANDALUCES;2443.0;A
;;;;ANDALUCES;7791.0;A
;;;;ANDALUCES;5242.0;A
;;;;ANDALUCES;6110.0;A
;;;;ANDALUCES;1695.0;A
;;;;ANDALUCES;6304.0;A
;;;;ANDALUCES;4426.0;A
;;;;ANDALUCES;7704.0;A
;;;;ANDALUCES;41715.0;A
;;;;ANDALUCES;1180.0;A
;;;;ANDALUCES;4025.0;A
;;;;ANDALUCES;2566.0;A
;;;;ANDALUCES;3086.0;A
;;;;ANDALUCES;866.0;A
;;;;ANDALUCES;3112.0;A
;;;;ANDALUCES;2249.0;A
;;;;ANDALUCES;3923.0;A
;;;;ANDALUCES;21007.0;A
;;;;ANDALUCES;1263.0;A
;;;;ANDALUCES;3766.0;A
;;;;ANDALUCES;2676.0;A
;;;;ANDALUCES;3024.0;A
;;;;ANDALUCES;829.0;A
;;;;ANDALUCES;3192.0;A
;;;;ANDALUCES;2177.0;A
;;;;ANDALUCES;3781.0;A
;;;;ANDALUCES;20708.0;A
;;;;ANDALUCES;3279.0;A
;;;;ANDALUCES;9729.0;A
;;;;ANDALUCES;7418.0;A
;;;;ANDALUCES;8532.0;A
;;;;ANDALUCES;2173.0;A
;;;;ANDALUCES;8539.0;A
;;;;ANDALUCES;5852.0;A
;;;;ANDALUCES;10804.0;A
;;;;ANDALUCES;56326.0;A
;;;;ANDALUCES;1648.0;A
;;;;ANDALUCES;5126.0;A
;;;;ANDALUCES;3790.0;A
;;;;ANDALUCES;4276.0;A
;;;;ANDALUCES;1116.0;A
;;;;ANDALUCES;4222.0;A
;;;;ANDALUCES;3094.0;A
;;;;ANDALUCES;5634.0;A
;;;;ANDALUCES;28906.0;A
;;;;ANDALUCES;1631.0;A
;;;;ANDALUCES;4603.0;A
;;;;ANDALUCES;3628.0;A
;;;;ANDALUCES;4256.0;A
;;;;ANDALUCES;1057.0;A
;;;;ANDALUCES;4317.0;A
;;;;ANDALUCES;2758.0;A
;;;;ANDALUCES;5170.0;A
;;;;ANDALUCES;27420.0;A
;;;;ANDALUCES;4453.0;A
;;;;ANDALUCES;11119.0;A
;;;;ANDALUCES;10713.0;A
;;;;ANDALUCES;12344.0;A
;;;;ANDALUCES;2826.0;A
;;;;ANDALUCES;13441.0;A
;;;;ANDALUCES;6945.0;A
;;;;ANDALUCES;13256.0;A
;;;;ANDALUCES;75097.0;A
;;;;ANDALUCES;2162.0;A
;;;;ANDALUCES;5907.0;A
;;;;ANDALUCES;5458.0;A
;;;;ANDALUCES;6231.0;A
;;;;ANDALUCES;1421.0;A
;;;;ANDALUCES;6794.0;A
;;;;ANDALUCES;3642.0;A
;;;;ANDALUCES;6929.0;A
;;;;ANDALUCES;38544.0;A
;;;;ANDALUCES;2291.0;A
;;;;ANDALUCES;5212.0;A
;;;;ANDALUCES;5255.0;A
;;;;ANDALUCES;6113.0;A
;;;;ANDALUCES;1405.0;A
;;;;ANDALUCES;6647.0;A
;;;;ANDALUCES;3303.0;A
;;;;ANDALUCES;6327.0;A
;;;;ANDALUCES;36553.0;A
;;;;ANDALUCES;6081.0;A
;;;;ANDALUCES;12349.0;A
;;;;ANDALUCES;17687.0;A
;;;;ANDALUCES;19537.0;A
;;;;ANDALUCES;3788.0;A
;;;;ANDALUCES;22906.0;A
;;;;ANDALUCES;8410.0;A
;;;;ANDALUCES;16927.0;A
;;;;ANDALUCES;107685.0;A
;;;;ANDALUCES;3098.0;A
;;;;ANDALUCES;6415.0;A
;;;;ANDALUCES;9109.0;A
;;;;ANDALUCES;9787.0;A
;;;;ANDALUCES;1898.0;A
;;;;ANDALUCES;11578.0;A
;;;;ANDALUCES;4334.0;A
;;;;ANDALUCES;8692.0;A
;;;;ANDALUCES;54911.0;A
;;;;ANDALUCES;2983.0;A
;;;;ANDALUCES;5934.0;A
;;;;ANDALUCES;8578.0;A
;;;;ANDALUCES;9750.0;A
;;;;ANDALUCES;1890.0;A
;;;;ANDALUCES;11328.0;A
;;;;ANDALUCES;4076.0;A
;;;;ANDALUCES;8235.0;A
;;;;ANDALUCES;52774.0;A
;;;;ANDALUCES;8598.0;A
;;;;ANDALUCES;13838.0;A
;;;;ANDALUCES;26861.0;A
;;;;ANDALUCES;28066.0;A
;;;;ANDALUCES;5443.0;A
;;;;ANDALUCES;33382.0;A
;;;;ANDALUCES;10469.0;A
;;;;ANDALUCES;21443.0;A
;;;;ANDALUCES;148100.0;A
;;;;ANDALUCES;4235.0;A
;;;;ANDALUCES;6928.0;A
;;;;ANDALUCES;13297.0;A
;;;;ANDALUCES;13898.0;A
;;;;ANDALUCES;2658.0;A
;;;;ANDALUCES;16464.0;A
;;;;ANDALUCES;5325.0;A
;;;;ANDALUCES;10569.0;A
;;;;ANDALUCES;73374.0;A
;;;;ANDALUCES;4363.0;A
;;;;ANDALUCES;6910.0;A
;;;;ANDALUCES;13564.0;A
;;;;ANDALUCES;14168.0;A
;;;;ANDALUCES;2785.0;A
;;;;ANDALUCES;16918.0;A
;;;;ANDALUCES;5144.0;A
;;;;ANDALUCES;10874.0;A
;;;;ANDALUCES;74726.0;A
;;;;ANDALUCES;11314.0;A
;;;;ANDALUCES;14296.0;A
;;;;ANDALUCES;31552.0;A
;;;;ANDALUCES;32426.0;A
;;;;ANDALUCES;6770.0;A
;;;;ANDALUCES;39127.0;A
;;;;ANDALUCES;13094.0;A
;;;;ANDALUCES;23911.0;A
;;;;ANDALUCES;172490.0;A
;;;;ANDALUCES;5522.0;A
;;;;ANDALUCES;7074.0;A
;;;;ANDALUCES;15429.0;A
;;;;ANDALUCES;15985.0;A
;;;;ANDALUCES;3363.0;A
;;;;ANDALUCES;19337.0;A
;;;;ANDALUCES;6537.0;A
;;;;ANDALUCES;11903.0;A
;;;;ANDALUCES;85150.0;A
;;;;ANDALUCES;5792.0;A
;;;;ANDALUCES;7222.0;A
;;;;ANDALUCES;16123.0;A
;;;;ANDALUCES;16441.0;A
;;;;ANDALUCES;3407.0;A
;;;;ANDALUCES;19790.0;A
;;;;ANDALUCES;6557.0;A
;;;;ANDALUCES;12008.0;A
;;;;ANDALUCES;87340.0;A
;;;;ANDALUCES;13415.0;A
;;;;ANDALUCES;12568.0;A
;;;;ANDALUCES;33649.0;A
;;;;ANDALUCES;33850.0;A
;;;;ANDALUCES;6751.0;A
;;;;ANDALUCES;41659.0;A
;;;;ANDALUCES;15347.0;A
;;;;ANDALUCES;22673.0;A
;;;;ANDALUCES;179912.0;A
;;;;ANDALUCES;6542.0;A
;;;;ANDALUCES;6287.0;A
;;;;ANDALUCES;16596.0;A
;;;;ANDALUCES;16801.0;A
;;;;ANDALUCES;3274.0;A
;;;;ANDALUCES;20501.0;A
;;;;ANDALUCES;7735.0;A
;;;;ANDALUCES;11153.0;A
;;;;ANDALUCES;88889.0;A
;;;;ANDALUCES;6873.0;A
;;;;ANDALUCES;6281.0;A
;;;;ANDALUCES;17053.0;A
;;;;ANDALUCES;17049.0;A
;;;;ANDALUCES;3477.0;A
;;;;ANDALUCES;21158.0;A
;;;;ANDALUCES;7612.0;A
;;;;ANDALUCES;11520.0;A
;;;;ANDALUCES;91023.0;A
;;;;ANDALUCES;13317.0;A
;;;;ANDALUCES;11632.0;A
;;;;ANDALUCES;35795.0;A
;;;;ANDALUCES;30962.0;A
;;;;ANDALUCES;7118.0;A
;;;;ANDALUCES;42515.0;A
;;;;ANDALUCES;17142.0;A
;;;;ANDALUCES;22692.0;A
;;;;ANDALUCES;181173.0;A
;;;;ANDALUCES;6347.0;A
;;;;ANDALUCES;5735.0;A
;;;;ANDALUCES;17485.0;A
;;;;ANDALUCES;15198.0;A
;;;;ANDALUCES;3442.0;A
;;;;ANDALUCES;20917.0;A
;;;;ANDALUCES;8242.0;A
;;;;ANDALUCES;11036.0;A
;;;;ANDALUCES;88402.0;A
;;;;ANDALUCES;6970.0;A
;;;;ANDALUCES;5897.0;A
;;;;ANDALUCES;18310.0;A
;;;;ANDALUCES;15764.0;A
;;;;ANDALUCES;3676.0;A
;;;;ANDALUCES;21598.0;A
;;;;ANDALUCES;8900.0;A
;;;;ANDALUCES;11656.0;A
;;;;ANDALUCES;92771.0;A
;;;;ANDALUCES;10988.0;A
;;;;ANDALUCES;8717.0;A
;;;;ANDALUCES;28096.0;A
;;;;ANDALUCES;22976.0;A
;;;;ANDALUCES;5250.0;A
;;;;ANDALUCES;32848.0;A
;;;;ANDALUCES;13160.0;A
;;;;ANDALUCES;17130.0;A
;;;;ANDALUCES;139165.0;A
;;;;ANDALUCES;5149.0;A
;;;;ANDALUCES;4184.0;A
;;;;ANDALUCES;13547.0;A
;;;;ANDALUCES;11081.0;A
;;;;ANDALUCES;2502.0;A
;;;;ANDALUCES;15811.0;A
;;;;ANDALUCES;6389.0;A
;;;;ANDALUCES;8174.0;A
;;;;ANDALUCES;66837.0;A
;;;;ANDALUCES;5839.0;A
;;;;ANDALUCES;4533.0;A
;;;;ANDALUCES;14549.0;A
;;;;ANDALUCES;11895.0;A
;;;;ANDALUCES;2748.0;A
;;;;ANDALUCES;17037.0;A
;;;;ANDALUCES;6771.0;A
;;;;ANDALUCES;8956.0;A
;;;;ANDALUCES;72328.0;A
;;;;ANDALUCES;13435.0;A
;;;;ANDALUCES;6714.0;A
;;;;ANDALUCES;23511.0;A
;;;;ANDALUCES;22017.0;A
;;;;ANDALUCES;4303.0;A
;;;;ANDALUCES;32285.0;A
;;;;ANDALUCES;11729.0;A
;;;;ANDALUCES;13756.0;A
;;;;ANDALUCES;127750.0;A
;;;;ANDALUCES;5971.0;A
;;;;ANDALUCES;3034.0;A
;;;;ANDALUCES;10578.0;A
;;;;ANDALUCES;10023.0;A
;;;;ANDALUCES;1935.0;A
;;;;ANDALUCES;14642.0;A
;;;;ANDALUCES;5289.0;A
;;;;ANDALUCES;6081.0;A
;;;;ANDALUCES;57553.0;A
;;;;ANDALUCES;7464.0;A
;;;;ANDALUCES;3680.0;A
;;;;ANDALUCES;12933.0;A
;;;;ANDALUCES;11994.0;A
;;;;ANDALUCES;2368.0;A
;;;;ANDALUCES;17643.0;A
;;;;ANDALUCES;6440.0;A
;;;;ANDALUCES;7675.0;A
;;;;ANDALUCES;70197.0;A
;;;;ANDALUCES;11684.0;A
;;;;ANDALUCES;5635.0;A
;;;;ANDALUCES;21343.0;A
;;;;ANDALUCES;18336.0;A
;;;;ANDALUCES;3640.0;A
;;;;ANDALUCES;27095.0;A
;;;;ANDALUCES;10322.0;A
;;;;ANDALUCES;11698.0;A
;;;;ANDALUCES;109753.0;A
;;;;ANDALUCES;4829.0;A
;;;;ANDALUCES;2231.0;A
;;;;ANDALUCES;8898.0;A
;;;;ANDALUCES;7630.0;A
;;;;ANDALUCES;1525.0;A
;;;;ANDALUCES;11126.0;A
;;;;ANDALUCES;4363.0;A
;;;;ANDALUCES;4783.0;A
;;;;ANDALUCES;45385.0;A
;;;;ANDALUCES;6855.0;A
;;;;ANDALUCES;3404.0;A
;;;;ANDALUCES;12445.0;A
;;;;ANDALUCES;10706.0;A
;;;;ANDALUCES;2115.0;A
;;;;ANDALUCES;15969.0;A
;;;;ANDALUCES;5959.0;A
;;;;ANDALUCES;6915.0;A
;;;;ANDALUCES;64368.0;A
;;;;ANDALUCES;9101.0;A
;;;;ANDALUCES;3746.0;A
;;;;ANDALUCES;13893.0;A
;;;;ANDALUCES;11838.0;A
;;;;ANDALUCES;2230.0;A
;;;;ANDALUCES;17933.0;A
;;;;ANDALUCES;6448.0;A
;;;;ANDALUCES;6881.0;A
;;;;ANDALUCES;72070.0;A
;;;;ANDALUCES;3360.0;A
;;;;ANDALUCES;1356.0;A
;;;;ANDALUCES;5218.0;A
;;;;ANDALUCES;4399.0;A
;;;;ANDALUCES;818.0;A
;;;;ANDALUCES;6493.0;A
;;;;ANDALUCES;2451.0;A
;;;;ANDALUCES;2469.0;A
;;;;ANDALUCES;26564.0;A
;;;;ANDALUCES;5741.0;A
;;;;ANDALUCES;2390.0;A
;;;;ANDALUCES;8675.0;A
;;;;ANDALUCES;7439.0;A
;;;;ANDALUCES;1412.0;A
;;;;ANDALUCES;11440.0;A
;;;;ANDALUCES;3997.0;A
;;;;ANDALUCES;4412.0;A
;;;;ANDALUCES;45506.0;A
;;;;ANDALUCES;7097.0;A
;;;;ANDALUCES;3103.0;A
;;;;ANDALUCES;10129.0;A
;;;;ANDALUCES;8130.0;A
;;;;ANDALUCES;2202.0;A
;;;;ANDALUCES;12092.0;A
;;;;ANDALUCES;4737.0;A
;;;;ANDALUCES;5024.0;A
;;;;ANDALUCES;52514.0;A
;;;;ANDALUCES;2091.0;A
;;;;ANDALUCES;853.0;A
;;;;ANDALUCES;2964.0;A
;;;;ANDALUCES;2477.0;A
;;;;ANDALUCES;589.0;A
;;;;ANDALUCES;3572.0;A
;;;;ANDALUCES;1333.0;A
;;;;ANDALUCES;1473.0;A
;;;;ANDALUCES;15352.0;A
;;;;ANDALUCES;5006.0;A
;;;;ANDALUCES;2250.0;A
;;;;ANDALUCES;7165.0;A
;;;;ANDALUCES;5653.0;A
;;;;ANDALUCES;1613.0;A
;;;;ANDALUCES;8520.0;A
;;;;ANDALUCES;3404.0;A
;;;;ANDALUCES;3551.0;A
;;;;ANDALUCES;37162.0;A
;;;;ANDALUCES;118149.0;A
;;;;ANDALUCES;132545.0;A
;;;;ANDALUCES;269855.0;A
;;;;ANDALUCES;262406.0;A
;;;;ANDALUCES;56329.0;A
;;;;ANDALUCES;333754.0;A
;;;;ANDALUCES;136551.0;A
;;;;ANDALUCES;204822.0;A
;;;;ANDALUCES;1514411.0;A
;;;;ANDALUCES;53649.0;A
;;;;ANDALUCES;65045.0;A
;;;;ANDALUCES;126778.0;A
;;;;ANDALUCES;124334.0;A
;;;;ANDALUCES;26460.0;A
;;;;ANDALUCES;156352.0;A
;;;;ANDALUCES;65283.0;A
;;;;ANDALUCES;98358.0;A
;;;;ANDALUCES;716259.0;A
;;;;ANDALUCES;64500.0;A
;;;;ANDALUCES;67500.0;A
;;;;ANDALUCES;143077.0;A
;;;;ANDALUCES;138072.0;A
;;;;ANDALUCES;29869.0;A
;;;;ANDALUCES;177402.0;A
;;;;ANDALUCES;71268.0;A
;;;;ANDALUCES;106464.0;A
;;;;ANDALUCES;798152.0;A
;;;;ANDALUCES;911.0;A
;;;;ANDALUCES;1243.0;A
;;;;ANDALUCES;710.0;A
;;;;ANDALUCES;1178.0;A
;;;;ANDALUCES;319.0;A
;;;;ANDALUCES;616.0;A
;;;;ANDALUCES;1672.0;A
;;;;ANDALUCES;1313.0;A
;;;;ANDALUCES;7962.0;A
;;;;ANDALUCES;457.0;A
;;;;ANDALUCES;675.0;A
;;;;ANDALUCES;356.0;A
;;;;ANDALUCES;613.0;A
;;;;ANDALUCES;163.0;A
;;;;ANDALUCES;328.0;A
;;;;ANDALUCES;870.0;A
;;;;ANDALUCES;680.0;A
;;;;ANDALUCES;4142.0;A
;;;;ANDALUCES;454.0;A
;;;;ANDALUCES;568.0;A
;;;;ANDALUCES;354.0;A
;;;;ANDALUCES;565.0;A
;;;;ANDALUCES;156.0;A
;;;;ANDALUCES;288.0;A
;;;;ANDALUCES;802.0;A
;;;;ANDALUCES;633.0;A
;;;;ANDALUCES;3820.0;A
;;;;ANDALUCES;1115.0;A
;;;;ANDALUCES;1419.0;A
;;;;ANDALUCES;919.0;A
;;;;ANDALUCES;1283.0;A
;;;;ANDALUCES;442.0;A
;;;;ANDALUCES;866.0;A
;;;;ANDALUCES;1789.0;A
;;;;ANDALUCES;1689.0;A
;;;;ANDALUCES;9522.0;A
;;;;ANDALUCES;567.0;A
;;;;ANDALUCES;726.0;A
;;;;ANDALUCES;481.0;A
;;;;ANDALUCES;656.0;A
;;;;ANDALUCES;238.0;A
;;;;ANDALUCES;456.0;A
;;;;ANDALUCES;930.0;A
;;;;ANDALUCES;886.0;A
;;;;ANDALUCES;4940.0;A
;;;;ANDALUCES;548.0;A
;;;;ANDALUCES;693.0;A
;;;;ANDALUCES;438.0;A
;;;;ANDALUCES;627.0;A
;;;;ANDALUCES;204.0;A
;;;;ANDALUCES;410.0;A
;;;;ANDALUCES;859.0;A
;;;;ANDALUCES;803.0;A
;;;;ANDALUCES;4582.0;A
;;;;ANDALUCES;932.0;A
;;;;ANDALUCES;1572.0;A
;;;;ANDALUCES;1164.0;A
;;;;ANDALUCES;1463.0;A
;;;;ANDALUCES;417.0;A
;;;;ANDALUCES;1132.0;A
;;;;ANDALUCES;1484.0;A
;;;;ANDALUCES;1986.0;A
;;;;ANDALUCES;10150.0;A
;;;;ANDALUCES;449.0;A
;;;;ANDALUCES;774.0;A
;;;;ANDALUCES;613.0;A
;;;;ANDALUCES;733.0;A
;;;;ANDALUCES;228.0;A
;;;;ANDALUCES;592.0;A
;;;;ANDALUCES;771.0;A
;;;;ANDALUCES;999.0;A
;;;;ANDALUCES;5159.0;A
;;;;ANDALUCES;483.0;A
;;;;ANDALUCES;798.0;A
;;;;ANDALUCES;551.0;A
;;;;ANDALUCES;730.0;A
;;;;ANDALUCES;189.0;A
;;;;ANDALUCES;540.0;A
;;;;ANDALUCES;713.0;A
;;;;ANDALUCES;987.0;A
;;;;ANDALUCES;4991.0;A
;;;;ANDALUCES;899.0;A
;;;;ANDALUCES;2331.0;A
;;;;ANDALUCES;1718.0;A
;;;;ANDALUCES;2122.0;A
;;;;ANDALUCES;542.0;A
;;;;ANDALUCES;1751.0;A
;;;;ANDALUCES;1729.0;A
;;;;ANDALUCES;2864.0;A
;;;;ANDALUCES;13956.0;A
;;;;ANDALUCES;478.0;A
;;;;ANDALUCES;1240.0;A
;;;;ANDALUCES;869.0;A
;;;;ANDALUCES;1085.0;A
;;;;ANDALUCES;274.0;A
;;;;ANDALUCES;923.0;A
;;;;ANDALUCES;878.0;A
;;;;ANDALUCES;1450.0;A
;;;;ANDALUCES;7197.0;A
;;;;ANDALUCES;421.0;A
;;;;ANDALUCES;1091.0;A
;;;;ANDALUCES;849.0;A
;;;;ANDALUCES;1037.0;A
;;;;ANDALUCES;268.0;A
;;;;ANDALUCES;828.0;A
;;;;ANDALUCES;851.0;A
;;;;ANDALUCES;1414.0;A
;;;;ANDALUCES;6759.0;A
;;;;ANDALUCES;1418.0;A
;;;;ANDALUCES;4585.0;A
;;;;ANDALUCES;2984.0;A
;;;;ANDALUCES;3586.0;A
;;;;ANDALUCES;929.0;A
;;;;ANDALUCES;3631.0;A
;;;;ANDALUCES;2807.0;A
;;;;ANDALUCES;4143.0;A
;;;;ANDALUCES;24083.0;A
;;;;ANDALUCES;695.0;A
;;;;ANDALUCES;2398.0;A
;;;;ANDALUCES;1492.0;A
;;;;ANDALUCES;1801.0;A
;;;;ANDALUCES;442.0;A
;;;;ANDALUCES;1752.0;A
;;;;ANDALUCES;1389.0;A
;;;;ANDALUCES;2139.0;A
;;;;ANDALUCES;12108.0;A
;;;;ANDALUCES;723.0;A
;;;;ANDALUCES;2187.0;A
;;;;ANDALUCES;1492.0;A
;;;;ANDALUCES;1785.0;A
;;;;ANDALUCES;487.0;A
;;;;ANDALUCES;1879.0;A
;;;;ANDALUCES;1418.0;A
;;;;ANDALUCES;2004.0;A
;;;;ANDALUCES;11975.0;A
;;;;ANDALUCES;2415.0;A
;;;;ANDALUCES;7572.0;A
;;;;ANDALUCES;5061.0;A
;;;;ANDALUCES;5953.0;A
;;;;ANDALUCES;1661.0;A
;;;;ANDALUCES;6250.0;A
;;;;ANDALUCES;4538.0;A
;;;;ANDALUCES;7358.0;A
;;;;ANDALUCES;40808.0;A
;;;;ANDALUCES;1134.0;A
;;;;ANDALUCES;3949.0;A
;;;;ANDALUCES;2435.0;A
;;;;ANDALUCES;2944.0;A
;;;;ANDALUCES;828.0;A
;;;;ANDALUCES;3093.0;A
;;;;ANDALUCES;2281.0;A
;;;;ANDALUCES;3756.0;A
;;;;ANDALUCES;20420.0;A
;;;;ANDALUCES;1281.0;A
;;;;ANDALUCES;3623.0;A
;;;;ANDALUCES;2626.0;A
;;;;ANDALUCES;3009.0;A
;;;;ANDALUCES;833.0;A
;;;;ANDALUCES;3157.0;A
;;;;ANDALUCES;2257.0;A
;;;;ANDALUCES;3602.0;A
;;;;ANDALUCES;20388.0;A
;;;;ANDALUCES;3154.0;A
;;;;ANDALUCES;9654.0;A
;;;;ANDALUCES;7118.0;A
;;;;ANDALUCES;8188.0;A
;;;;ANDALUCES;2182.0;A
;;;;ANDALUCES;8057.0;A
;;;;ANDALUCES;5584.0;A
;;;;ANDALUCES;10445.0;A
;;;;ANDALUCES;54382.0;A
;;;;ANDALUCES;1567.0;A
;;;;ANDALUCES;5064.0;A
;;;;ANDALUCES;3589.0;A
;;;;ANDALUCES;4061.0;A
;;;;ANDALUCES;1127.0;A
;;;;ANDALUCES;3996.0;A
;;;;ANDALUCES;2925.0;A
;;;;ANDALUCES;5433.0;A
;;;;ANDALUCES;27762.0;A
;;;;ANDALUCES;1587.0;A
;;;;ANDALUCES;4590.0;A
;;;;ANDALUCES;3529.0;A
;;;;ANDALUCES;4127.0;A
;;;;ANDALUCES;1055.0;A
;;;;ANDALUCES;4061.0;A
;;;;ANDALUCES;2659.0;A
;;;;ANDALUCES;5012.0;A
;;;;ANDALUCES;26620.0;A
;;;;ANDALUCES;4177.0;A
;;;;ANDALUCES;10758.0;A
;;;;ANDALUCES;9709.0;A
;;;;ANDALUCES;11432.0;A
;;;;ANDALUCES;2619.0;A
;;;;ANDALUCES;12168.0;A
;;;;ANDALUCES;6787.0;A
;;;;ANDALUCES;12709.0;A
;;;;ANDALUCES;70359.0;A
;;;;ANDALUCES;2051.0;A
;;;;ANDALUCES;5680.0;A
;;;;ANDALUCES;4989.0;A
;;;;ANDALUCES;5786.0;A
;;;;ANDALUCES;1320.0;A
;;;;ANDALUCES;6128.0;A
;;;;ANDALUCES;3564.0;A
;;;;ANDALUCES;6682.0;A
;;;;ANDALUCES;36200.0;A
;;;;ANDALUCES;2126.0;A
;;;;ANDALUCES;5078.0;A
;;;;ANDALUCES;4720.0;A
;;;;ANDALUCES;5646.0;A
;;;;ANDALUCES;1299.0;A
;;;;ANDALUCES;6040.0;A
;;;;ANDALUCES;3223.0;A
;;;;ANDALUCES;6027.0;A
;;;;ANDALUCES;34159.0;A
;;;;ANDALUCES;5690.0;A
;;;;ANDALUCES;11942.0;A
;;;;ANDALUCES;15384.0;A
;;;;ANDALUCES;17673.0;A
;;;;ANDALUCES;3579.0;A
;;;;ANDALUCES;19878.0;A
;;;;ANDALUCES;7856.0;A
;;;;ANDALUCES;15632.0;A
;;;;ANDALUCES;97634.0;A
;;;;ANDALUCES;2876.0;A
;;;;ANDALUCES;6262.0;A
;;;;ANDALUCES;7880.0;A
;;;;ANDALUCES;8851.0;A
;;;;ANDALUCES;1799.0;A
;;;;ANDALUCES;10094.0;A
;;;;ANDALUCES;4112.0;A
;;;;ANDALUCES;7969.0;A
;;;;ANDALUCES;49843.0;A
;;;;ANDALUCES;2814.0;A
;;;;ANDALUCES;5680.0;A
;;;;ANDALUCES;7504.0;A
;;;;ANDALUCES;8822.0;A
;;;;ANDALUCES;1780.0;A
;;;;ANDALUCES;9784.0;A
;;;;ANDALUCES;3744.0;A
;;;;ANDALUCES;7663.0;A
;;;;ANDALUCES;47791.0;A
;;;;ANDALUCES;7928.0;A
;;;;ANDALUCES;13644.0;A
;;;;ANDALUCES;25880.0;A
;;;;ANDALUCES;26686.0;A
;;;;ANDALUCES;5084.0;A
;;;;ANDALUCES;32409.0;A
;;;;ANDALUCES;10070.0;A
;;;;ANDALUCES;20998.0;A
;;;;ANDALUCES;142699.0;A
;;;;ANDALUCES;3929.0;A
;;;;ANDALUCES;6873.0;A
;;;;ANDALUCES;12915.0;A
;;;;ANDALUCES;13262.0;A
;;;;ANDALUCES;2498.0;A
;;;;ANDALUCES;15959.0;A
;;;;ANDALUCES;5146.0;A
;;;;ANDALUCES;10511.0;A
;;;;ANDALUCES;71093.0;A
;;;;ANDALUCES;3999.0;A
;;;;ANDALUCES;6771.0;A
;;;;ANDALUCES;12965.0;A
;;;;ANDALUCES;13424.0;A
;;;;ANDALUCES;2586.0;A
;;;;ANDALUCES;16450.0;A
;;;;ANDALUCES;4924.0;A
;;;;ANDALUCES;10487.0;A
;;;;ANDALUCES;71606.0;A
;;;;ANDALUCES;10896.0;A
;;;;ANDALUCES;14444.0;A
;;;;ANDALUCES;30517.0;A
;;;;ANDALUCES;32086.0;A
;;;;ANDALUCES;6624.0;A
;;;;ANDALUCES;38365.0;A
;;;;ANDALUCES;12685.0;A
;;;;ANDALUCES;23576.0;A
;;;;ANDALUCES;169193.0;A
;;;;ANDALUCES;5319.0;A
;;;;ANDALUCES;7175.0;A
;;;;ANDALUCES;14900.0;A
