TEMPORAL;TERRITORIO_1;TERRITORIO;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
;;;;;ANDALUCES;11315.0;A
;;;;;ANDALUCES;756.0;A
;;;;;ANDALUCES;31452.0;A
;;;;;ANDALUCES;214.0;A
;;;;;ANDALUCES;43737.0;A
;;;;;ANDALUCES;17.0;A
;;;;;ANDALUCES;12641.0;A
;;;;;ANDALUCES;59.0;A
;;;;;ANDALUCES;75.0;A
;;;;;ANDALUCES;35.0;A
;;;;;ANDALUCES;46.0;A
;;;;;ANDALUCES;194.0;A
;;;;;ANDALUCES;340.0;A
;;;;;ANDALUCES;13407.0;A
;;;;;ANDALUCES;1174.0;A
;;;;;ANDALUCES;16404.0;A
;;;;;ANDALUCES;150.0;A
;;;;;ANDALUCES;31135.0;A
;;;;;ANDALUCES;15.0;A
;;;;;ANDALUCES;26.0;A
;;;;;ANDALUCES;8680.0;A
;;;;;ANDALUCES;59.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;55.0;A
;;;;;ANDALUCES;38.0;A
;;;;;ANDALUCES;109.0;A
;;;;;ANDALUCES;8989.0;A
;;;;;ANDALUCES;500.0;A
;;;;;ANDALUCES;9948.0;A
;;;;;ANDALUCES;100.0;A
;;;;;ANDALUCES;19537.0;A
;;;;;ANDALUCES;97.0;A
;;;;;ANDALUCES;67.0;A
;;;;;ANDALUCES;65.0;A
;;;;;ANDALUCES;16054.0;A
;;;;;ANDALUCES;15.0;A
;;;;;ANDALUCES;178.0;A
;;;;;ANDALUCES;113.0;A
;;;;;ANDALUCES;87.0;A
;;;;;ANDALUCES;16676.0;A
;;;;;ANDALUCES;1117.0;A
;;;;;ANDALUCES;35142.0;A
;;;;;ANDALUCES;301.0;A
;;;;;ANDALUCES;53236.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;33.0;A
;;;;;ANDALUCES;16.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;3165.0;A
;;;;;ANDALUCES;10.0;A
;;;;;ANDALUCES;12.0;A
;;;;;ANDALUCES;134.0;A
;;;;;ANDALUCES;3379.0;A
;;;;;ANDALUCES;269.0;A
;;;;;ANDALUCES;4371.0;A
;;;;;ANDALUCES;16.0;A
;;;;;ANDALUCES;8035.0;A
;;;;;ANDALUCES;9.0;A
;;;;;ANDALUCES;10.0;A
;;;;;ANDALUCES;34.0;A
;;;;;ANDALUCES;83.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;5654.0;A
;;;;;ANDALUCES;21.0;A
;;;;;ANDALUCES;18.0;A
;;;;;ANDALUCES;5832.0;A
;;;;;ANDALUCES;339.0;A
;;;;;ANDALUCES;7390.0;A
;;;;;ANDALUCES;75.0;A
;;;;;ANDALUCES;13636.0;A
;;;;;ANDALUCES;58.0;A
;;;;;ANDALUCES;402.0;A
;;;;;ANDALUCES;285.0;A
;;;;;ANDALUCES;288.0;A
;;;;;ANDALUCES;20.0;A
;;;;;ANDALUCES;139.0;A
;;;;;ANDALUCES;15584.0;A
;;;;;ANDALUCES;240.0;A
;;;;;ANDALUCES;17016.0;A
;;;;;ANDALUCES;2646.0;A
;;;;;ANDALUCES;37650.0;A
;;;;;ANDALUCES;284.0;A
;;;;;ANDALUCES;57596.0;A
;;;;;ANDALUCES;46.0;A
;;;;;ANDALUCES;370.0;A
;;;;;ANDALUCES;189.0;A
;;;;;ANDALUCES;127.0;A
;;;;;ANDALUCES;221.0;A
;;;;;ANDALUCES;99.0;A
;;;;;ANDALUCES;153.0;A
;;;;;ANDALUCES;14369.0;A
;;;;;ANDALUCES;15574.0;A
;;;;;ANDALUCES;1599.0;A
;;;;;ANDALUCES;20106.0;A
;;;;;ANDALUCES;194.0;A
;;;;;ANDALUCES;37473.0;A
;;;;;ANDALUCES;5993.0;A
;;;;;ANDALUCES;9423.0;A
;;;;;ANDALUCES;7187.0;A
;;;;;ANDALUCES;10153.0;A
;;;;;ANDALUCES;2699.0;A
;;;;;ANDALUCES;4665.0;A
;;;;;ANDALUCES;10581.0;A
;;;;;ANDALUCES;10334.0;A
;;;;;ANDALUCES;61035.0;A
;;;;;ANDALUCES;5422.0;A
;;;;;ANDALUCES;57329.0;A
;;;;;ANDALUCES;798.0;A
;;;;;ANDALUCES;124584.0;A
;;;;;ANDALUCES;5839.0;A
;;;;;ANDALUCES;23.0;A
;;;;;ANDALUCES;22.0;A
;;;;;ANDALUCES;122.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;25.0;A
;;;;;ANDALUCES;27.0;A
;;;;;ANDALUCES;21.0;A
;;;;;ANDALUCES;6085.0;A
;;;;;ANDALUCES;549.0;A
;;;;;ANDALUCES;5494.0;A
;;;;;ANDALUCES;71.0;A
;;;;;ANDALUCES;12199.0;A
;;;;;ANDALUCES;10.0;A
;;;;;ANDALUCES;8764.0;A
;;;;;ANDALUCES;37.0;A
;;;;;ANDALUCES;46.0;A
;;;;;ANDALUCES;20.0;A
;;;;;ANDALUCES;35.0;A
;;;;;ANDALUCES;146.0;A
;;;;;ANDALUCES;216.0;A
;;;;;ANDALUCES;9274.0;A
;;;;;ANDALUCES;754.0;A
;;;;;ANDALUCES;7855.0;A
;;;;;ANDALUCES;122.0;A
;;;;;ANDALUCES;18005.0;A
;;;;;ANDALUCES;12.0;A
;;;;;ANDALUCES;17.0;A
;;;;;ANDALUCES;6727.0;A
;;;;;ANDALUCES;36.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;49.0;A
;;;;;ANDALUCES;23.0;A
;;;;;ANDALUCES;70.0;A
;;;;;ANDALUCES;6939.0;A
;;;;;ANDALUCES;378.0;A
;;;;;ANDALUCES;5796.0;A
;;;;;ANDALUCES;85.0;A
;;;;;ANDALUCES;13198.0;A
;;;;;ANDALUCES;66.0;A
;;;;;ANDALUCES;49.0;A
;;;;;ANDALUCES;45.0;A
;;;;;ANDALUCES;9626.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;118.0;A
;;;;;ANDALUCES;83.0;A
;;;;;ANDALUCES;58.0;A
;;;;;ANDALUCES;10053.0;A
;;;;;ANDALUCES;750.0;A
;;;;;ANDALUCES;8614.0;A
;;;;;ANDALUCES;147.0;A
;;;;;ANDALUCES;19564.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;26.0;A
;;;;;ANDALUCES;9.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;2507.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;9.0;A
;;;;;ANDALUCES;111.0;A
;;;;;ANDALUCES;2675.0;A
;;;;;ANDALUCES;190.0;A
;;;;;ANDALUCES;2687.0;A
;;;;;ANDALUCES;14.0;A
;;;;;ANDALUCES;5566.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;26.0;A
;;;;;ANDALUCES;59.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;4269.0;A
;;;;;ANDALUCES;17.0;A
;;;;;ANDALUCES;15.0;A
;;;;;ANDALUCES;4401.0;A
;;;;;ANDALUCES;231.0;A
;;;;;ANDALUCES;3118.0;A
;;;;;ANDALUCES;56.0;A
;;;;;ANDALUCES;7806.0;A
;;;;;ANDALUCES;33.0;A
;;;;;ANDALUCES;306.0;A
;;;;;ANDALUCES;193.0;A
;;;;;ANDALUCES;193.0;A
;;;;;ANDALUCES;13.0;A
;;;;;ANDALUCES;96.0;A
;;;;;ANDALUCES;10177.0;A
;;;;;ANDALUCES;162.0;A
;;;;;ANDALUCES;11173.0;A
;;;;;ANDALUCES;1613.0;A
;;;;;ANDALUCES;14309.0;A
;;;;;ANDALUCES;171.0;A
;;;;;ANDALUCES;27266.0;A
;;;;;ANDALUCES;26.0;A
;;;;;ANDALUCES;231.0;A
;;;;;ANDALUCES;128.0;A
;;;;;ANDALUCES;67.0;A
;;;;;ANDALUCES;138.0;A
;;;;;ANDALUCES;65.0;A
;;;;;ANDALUCES;99.0;A
;;;;;ANDALUCES;9681.0;A
;;;;;ANDALUCES;10435.0;A
;;;;;ANDALUCES;957.0;A
;;;;;ANDALUCES;9456.0;A
;;;;;ANDALUCES;132.0;A
;;;;;ANDALUCES;20980.0;A
;;;;;ANDALUCES;86.0;A
;;;;;ANDALUCES;202.0;A
;;;;;ANDALUCES;76.0;A
;;;;;ANDALUCES;190.0;A
;;;;;ANDALUCES;40.0;A
;;;;;ANDALUCES;48.0;A
;;;;;ANDALUCES;332.0;A
;;;;;ANDALUCES;198.0;A
;;;;;ANDALUCES;1172.0;A
;;;;;ANDALUCES;393.0;A
;;;;;ANDALUCES;2347.0;A
;;;;;ANDALUCES;17.0;A
;;;;;ANDALUCES;3929.0;A
;;;;;ANDALUCES;81.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;88.0;A
;;;;;ANDALUCES;14.0;A
;;;;;ANDALUCES;113.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;216.0;A
;;;;;ANDALUCES;175.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;10.0;A
;;;;;ANDALUCES;200.0;A
;;;;;ANDALUCES;74.0;A
;;;;;ANDALUCES;434.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;710.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;61.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;72.0;A
;;;;;ANDALUCES;15.0;A
;;;;;ANDALUCES;69.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;158.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;162.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;181.0;A
;;;;;ANDALUCES;42.0;A
;;;;;ANDALUCES;239.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;463.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;27.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;36.0;A
;;;;;ANDALUCES;9.0;A
;;;;;ANDALUCES;32.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;78.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;30.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;33.0;A
;;;;;ANDALUCES;22.0;A
;;;;;ANDALUCES;62.0;A
;;;;;ANDALUCES;117.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;11.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;9.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;320.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;357.0;A
;;;;;ANDALUCES;158.0;A
;;;;;ANDALUCES;1173.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;1696.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;10.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;173.0;A
;;;;;ANDALUCES;205.0;A
;;;;;ANDALUCES;59.0;A
;;;;;ANDALUCES;225.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;491.0;A
;;;;;ANDALUCES;5010.0;A
;;;;;ANDALUCES;3247.0;A
;;;;;ANDALUCES;1622.0;A
;;;;;ANDALUCES;6158.0;A
;;;;;ANDALUCES;648.0;A
;;;;;ANDALUCES;1260.0;A
;;;;;ANDALUCES;4489.0;A
;;;;;ANDALUCES;4132.0;A
;;;;;ANDALUCES;26566.0;A
;;;;;ANDALUCES;2086.0;A
;;;;;ANDALUCES;100189.0;A
;;;;;ANDALUCES;484.0;A
;;;;;ANDALUCES;129325.0;A
;;;;;ANDALUCES;4937.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;58.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;10.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;5023.0;A
;;;;;ANDALUCES;161.0;A
;;;;;ANDALUCES;25756.0;A
;;;;;ANDALUCES;141.0;A
;;;;;ANDALUCES;31081.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;3050.0;A
;;;;;ANDALUCES;18.0;A
;;;;;ANDALUCES;17.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;26.0;A
;;;;;ANDALUCES;98.0;A
;;;;;ANDALUCES;3232.0;A
;;;;;ANDALUCES;275.0;A
;;;;;ANDALUCES;7668.0;A
;;;;;ANDALUCES;17.0;A
;;;;;ANDALUCES;11192.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;1463.0;A
;;;;;ANDALUCES;11.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;10.0;A
;;;;;ANDALUCES;25.0;A
;;;;;ANDALUCES;1521.0;A
;;;;;ANDALUCES;78.0;A
;;;;;ANDALUCES;3830.0;A
;;;;;ANDALUCES;10.0;A
;;;;;ANDALUCES;5439.0;A
;;;;;ANDALUCES;24.0;A
;;;;;ANDALUCES;12.0;A
;;;;;ANDALUCES;16.0;A
;;;;;ANDALUCES;5936.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;51.0;A
;;;;;ANDALUCES;24.0;A
;;;;;ANDALUCES;20.0;A
;;;;;ANDALUCES;6088.0;A
;;;;;ANDALUCES;261.0;A
;;;;;ANDALUCES;25900.0;A
;;;;;ANDALUCES;148.0;A
;;;;;ANDALUCES;32397.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;565.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;12.0;A
;;;;;ANDALUCES;589.0;A
;;;;;ANDALUCES;50.0;A
;;;;;ANDALUCES;1614.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;2254.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;19.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;1146.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;1181.0;A
;;;;;ANDALUCES;73.0;A
;;;;;ANDALUCES;4067.0;A
;;;;;ANDALUCES;16.0;A
;;;;;ANDALUCES;5337.0;A
;;;;;ANDALUCES;19.0;A
;;;;;ANDALUCES;60.0;A
;;;;;ANDALUCES;65.0;A
;;;;;ANDALUCES;69.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;18.0;A
;;;;;ANDALUCES;4375.0;A
;;;;;ANDALUCES;55.0;A
;;;;;ANDALUCES;4667.0;A
;;;;;ANDALUCES;707.0;A
;;;;;ANDALUCES;21330.0;A
;;;;;ANDALUCES;94.0;A
;;;;;ANDALUCES;26798.0;A
;;;;;ANDALUCES;18.0;A
;;;;;ANDALUCES;114.0;A
;;;;;ANDALUCES;46.0;A
;;;;;ANDALUCES;46.0;A
;;;;;ANDALUCES;59.0;A
;;;;;ANDALUCES;28.0;A
;;;;;ANDALUCES;38.0;A
;;;;;ANDALUCES;3916.0;A
;;;;;ANDALUCES;4265.0;A
;;;;;ANDALUCES;481.0;A
;;;;;ANDALUCES;10024.0;A
;;;;;ANDALUCES;57.0;A
;;;;;ANDALUCES;14827.0;A
;;;;;ANDALUCES;76.0;A
;;;;;ANDALUCES;289.0;A
;;;;;ANDALUCES;149.0;A
;;;;;ANDALUCES;235.0;A
;;;;;ANDALUCES;48.0;A
;;;;;ANDALUCES;111.0;A
;;;;;ANDALUCES;404.0;A
;;;;;ANDALUCES;403.0;A
;;;;;ANDALUCES;1715.0;A
;;;;;ANDALUCES;369.0;A
;;;;;ANDALUCES;1474.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;3561.0;A
;;;;;ANDALUCES;66.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;75.0;A
;;;;;ANDALUCES;31.0;A
;;;;;ANDALUCES;54.0;A
;;;;;ANDALUCES;160.0;A
;;;;;ANDALUCES;250.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;10.0;A
;;;;;ANDALUCES;275.0;A
;;;;;ANDALUCES;42.0;A
;;;;;ANDALUCES;180.0;A
;;;;;ANDALUCES;497.0;A
;;;;;ANDALUCES;120.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;136.0;A
;;;;;ANDALUCES;20.0;A
;;;;;ANDALUCES;54.0;A
;;;;;ANDALUCES;210.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;195.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;216.0;A
;;;;;ANDALUCES;46.0;A
;;;;;ANDALUCES;288.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;551.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;30.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;40.0;A
;;;;;ANDALUCES;14.0;A
;;;;;ANDALUCES;22.0;A
;;;;;ANDALUCES;76.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;86.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;93.0;A
;;;;;ANDALUCES;10.0;A
;;;;;ANDALUCES;68.0;A
;;;;;ANDALUCES;171.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;19.0;A
;;;;;ANDALUCES;14.0;A
;;;;;ANDALUCES;15.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;15.0;A
;;;;;ANDALUCES;382.0;A
;;;;;ANDALUCES;12.0;A
;;;;;ANDALUCES;463.0;A
;;;;;ANDALUCES;121.0;A
;;;;;ANDALUCES;563.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;1148.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;14.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;11.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;10.0;A
;;;;;ANDALUCES;365.0;A
;;;;;ANDALUCES;417.0;A
;;;;;ANDALUCES;85.0;A
;;;;;ANDALUCES;245.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;748.0;A
;;;;;ANDALUCES;42.0;A
;;;;;ANDALUCES;415.0;A
;;;;;ANDALUCES;323.0;A
;;;;;ANDALUCES;147.0;A
;;;;;ANDALUCES;40.0;A
;;;;;ANDALUCES;127.0;A
;;;;;ANDALUCES;347.0;A
;;;;;ANDALUCES;259.0;A
;;;;;ANDALUCES;1700.0;A
;;;;;ANDALUCES;130.0;A
;;;;;ANDALUCES;1124.0;A
;;;;;ANDALUCES;32.0;A
;;;;;ANDALUCES;2986.0;A
;;;;;ANDALUCES;41.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;44.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;35.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;81.0;A
;;;;;ANDALUCES;402.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;13.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;426.0;A
;;;;;ANDALUCES;29.0;A
;;;;;ANDALUCES;267.0;A
;;;;;ANDALUCES;9.0;A
;;;;;ANDALUCES;731.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;309.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;321.0;A
;;;;;ANDALUCES;9.0;A
;;;;;ANDALUCES;199.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;532.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;135.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;138.0;A
;;;;;ANDALUCES;18.0;A
;;;;;ANDALUCES;101.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;261.0;A
;;;;;ANDALUCES;36.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;39.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;16.0;A
;;;;;ANDALUCES;61.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;123.0;A
;;;;;ANDALUCES;124.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;75.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;205.0;A
;;;;;ANDALUCES;6.0;A
;;;;;ANDALUCES;7.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;330.0;A
;;;;;ANDALUCES;9.0;A
;;;;;ANDALUCES;356.0;A
;;;;;ANDALUCES;47.0;A
;;;;;ANDALUCES;275.0;A
;;;;;ANDALUCES;10.0;A
;;;;;ANDALUCES;688.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;5.0;A
;;;;;ANDALUCES;4.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;1.0;A
;;;;;ANDALUCES;234.0;A
;;;;;ANDALUCES;252.0;A
;;;;;ANDALUCES;17.0;A
;;;;;ANDALUCES;156.0;A
;;;;;ANDALUCES;2.0;A
;;;;;ANDALUCES;427.0;A
;;;;;ANDALUCES;11423.0;A
;;;;;ANDALUCES;14167.0;A
;;;;;ANDALUCES;9708.0;A
;;;;;ANDALUCES;17316.0;A
;;;;;ANDALUCES;3595.0;A
;;;;;ANDALUCES;6425.0;A
;;;;;ANDALUCES;16940.0;A
;;;;;ANDALUCES;16078.0;A
;;;;;ANDALUCES;95652.0;A
;;;;;ANDALUCES;8910.0;A
;;;;;ANDALUCES;170495.0;A
;;;;;ANDALUCES;1284.0;A
;;;;;ANDALUCES;276341.0;A
;;;;;ANDALUCES;11171.0;A
;;;;;ANDALUCES;26.0;A
;;;;;ANDALUCES;27.0;A
;;;;;ANDALUCES;207.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;38.0;A
;;;;;ANDALUCES;39.0;A
;;;;;ANDALUCES;24.0;A
;;;;;ANDALUCES;11540.0;A
;;;;;ANDALUCES;796.0;A
;;;;;ANDALUCES;32879.0;A
;;;;;ANDALUCES;211.0;A
;;;;;ANDALUCES;45426.0;A
;;;;;ANDALUCES;17.0;A
;;;;;ANDALUCES;13178.0;A
;;;;;ANDALUCES;68.0;A
;;;;;ANDALUCES;72.0;A
;;;;;ANDALUCES;34.0;A
;;;;;ANDALUCES;42.0;A
;;;;;ANDALUCES;201.0;A
;;;;;ANDALUCES;355.0;A
;;;;;ANDALUCES;13967.0;A
;;;;;ANDALUCES;1251.0;A
;;;;;ANDALUCES;16975.0;A
;;;;;ANDALUCES;145.0;A
;;;;;ANDALUCES;32338.0;A
;;;;;ANDALUCES;15.0;A
;;;;;ANDALUCES;35.0;A
;;;;;ANDALUCES;8996.0;A
;;;;;ANDALUCES;55.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;60.0;A
;;;;;ANDALUCES;38.0;A
;;;;;ANDALUCES;104.0;A
;;;;;ANDALUCES;9311.0;A
;;;;;ANDALUCES;527.0;A
;;;;;ANDALUCES;10368.0;A
;;;;;ANDALUCES;97.0;A
;;;;;ANDALUCES;20303.0;A
;;;;;ANDALUCES;95.0;A
;;;;;ANDALUCES;73.0;A
;;;;;ANDALUCES;77.0;A
;;;;;ANDALUCES;16458.0;A
;;;;;ANDALUCES;18.0;A
;;;;;ANDALUCES;193.0;A
;;;;;ANDALUCES;130.0;A
;;;;;ANDALUCES;83.0;A
;;;;;ANDALUCES;17127.0;A
;;;;;ANDALUCES;1188.0;A
;;;;;ANDALUCES;36606.0;A
;;;;;ANDALUCES;290.0;A
;;;;;ANDALUCES;55211.0;A
;;;;;ANDALUCES;32.0;A
;;;;;ANDALUCES;19.0;A
;;;;;ANDALUCES;9.0;A
;;;;;ANDALUCES;3272.0;A
;;;;;ANDALUCES;9.0;A
;;;;;ANDALUCES;16.0;A
;;;;;ANDALUCES;143.0;A
;;;;;ANDALUCES;3500.0;A
;;;;;ANDALUCES;302.0;A
;;;;;ANDALUCES;4619.0;A
;;;;;ANDALUCES;15.0;A
;;;;;ANDALUCES;8436.0;A
;;;;;ANDALUCES;11.0;A
;;;;;ANDALUCES;13.0;A
;;;;;ANDALUCES;36.0;A
;;;;;ANDALUCES;86.0;A
;;;;;ANDALUCES;3.0;A
;;;;;ANDALUCES;5818.0;A
;;;;;ANDALUCES;22.0;A
;;;;;ANDALUCES;20.0;A
;;;;;ANDALUCES;6009.0;A
;;;;;ANDALUCES;364.0;A
;;;;;ANDALUCES;7731.0;A
;;;;;ANDALUCES;71.0;A
;;;;;ANDALUCES;14175.0;A
;;;;;ANDALUCES;62.0;A
;;;;;ANDALUCES;424.0;A
;;;;;ANDALUCES;290.0;A
;;;;;ANDALUCES;304.0;A
;;;;;ANDALUCES;22.0;A
;;;;;ANDALUCES;152.0;A
;;;;;ANDALUCES;16324.0;A
;;;;;ANDALUCES;254.0;A
;;;;;ANDALUCES;17832.0;A
;;;;;ANDALUCES;2777.0;A
;;;;;ANDALUCES;40027.0;A
;;;;;ANDALUCES;266.0;A
;;;;;ANDALUCES;60902.0;A
;;;;;ANDALUCES;52.0;A
;;;;;ANDALUCES;386.0;A
;;;;;ANDALUCES;195.0;A
;;;;;ANDALUCES;125.0;A
;;;;;ANDALUCES;230.0;A
;;;;;ANDALUCES;113.0;A
