TEMPORAL;LUGARNACIMIEN;SEXO;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2013;;;;ANDALUCES;785.0;A
2013;;;;ANDALUCES;7395.0;A
2013;;;;ANDALUCES;10633.0;A
2013;;;;ANDALUCES;11710.0;A
2013;;;;ANDALUCES;8321.0;A
2013;;;;ANDALUCES;15426.0;A
2013;;;;ANDALUCES;2950.0;A
2013;;;;ANDALUCES;5273.0;A
2013;;;;ANDALUCES;14568.0;A
2013;;;;ANDALUCES;12960.0;A
2013;;;;ANDALUCES;81841.0;A
2013;;;;ANDALUCES;11450.0;A
2013;;;;ANDALUCES;93291.0;A
2013;;;;ANDALUCES;5108.0;A
2013;;;;ANDALUCES;5556.0;A
2013;;;;ANDALUCES;4161.0;A
2013;;;;ANDALUCES;7496.0;A
2013;;;;ANDALUCES;1445.0;A
2013;;;;ANDALUCES;2559.0;A
2013;;;;ANDALUCES;7130.0;A
2013;;;;ANDALUCES;6255.0;A
2013;;;;ANDALUCES;39710.0;A
2013;;;;ANDALUCES;5651.0;A
2013;;;;ANDALUCES;45361.0;A
2013;;;;ANDALUCES;5525.0;A
2013;;;;ANDALUCES;6154.0;A
2013;;;;ANDALUCES;4160.0;A
2013;;;;ANDALUCES;7930.0;A
2013;;;;ANDALUCES;1505.0;A
2013;;;;ANDALUCES;2714.0;A
2013;;;;ANDALUCES;7438.0;A
2013;;;;ANDALUCES;6705.0;A
2013;;;;ANDALUCES;42131.0;A
2013;;;;ANDALUCES;5799.0;A
2013;;;;ANDALUCES;47930.0;A
;;;;ANDALUCES;10551.0;A
;;;;ANDALUCES;18.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;85.0;A
;;;;ANDALUCES;1.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;51.0;A
;;;;ANDALUCES;41.0;A
;;;;ANDALUCES;10767.0;A
;;;;ANDALUCES;1185.0;A
;;;;ANDALUCES;11952.0;A
;;;;ANDALUCES;5062.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;32.0;A
;;;;ANDALUCES;1.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;27.0;A
;;;;ANDALUCES;20.0;A
;;;;ANDALUCES;5164.0;A
;;;;ANDALUCES;630.0;A
;;;;ANDALUCES;5794.0;A
;;;;ANDALUCES;5489.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;53.0;A
;;;;ANDALUCES;2.0;A
;;;;ANDALUCES;24.0;A
;;;;ANDALUCES;21.0;A
;;;;ANDALUCES;5603.0;A
;;;;ANDALUCES;555.0;A
;;;;ANDALUCES;6158.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;11526.0;A
;;;;ANDALUCES;21.0;A
;;;;ANDALUCES;53.0;A
;;;;ANDALUCES;28.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;334.0;A
;;;;ANDALUCES;302.0;A
;;;;ANDALUCES;12287.0;A
;;;;ANDALUCES;1406.0;A
;;;;ANDALUCES;13693.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;5494.0;A
;;;;ANDALUCES;13.0;A
;;;;ANDALUCES;30.0;A
;;;;ANDALUCES;19.0;A
;;;;ANDALUCES;2.0;A
;;;;ANDALUCES;157.0;A
;;;;ANDALUCES;158.0;A
;;;;ANDALUCES;5882.0;A
;;;;ANDALUCES;700.0;A
;;;;ANDALUCES;6582.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;6032.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;23.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;177.0;A
;;;;ANDALUCES;144.0;A
;;;;ANDALUCES;6405.0;A
;;;;ANDALUCES;706.0;A
;;;;ANDALUCES;7111.0;A
;;;;ANDALUCES;24.0;A
;;;;ANDALUCES;53.0;A
;;;;ANDALUCES;8303.0;A
;;;;ANDALUCES;50.0;A
;;;;ANDALUCES;19.0;A
;;;;ANDALUCES;26.0;A
;;;;ANDALUCES;241.0;A
;;;;ANDALUCES;170.0;A
;;;;ANDALUCES;8886.0;A
;;;;ANDALUCES;1821.0;A
;;;;ANDALUCES;10707.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;28.0;A
;;;;ANDALUCES;4162.0;A
;;;;ANDALUCES;23.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;112.0;A
;;;;ANDALUCES;91.0;A
;;;;ANDALUCES;4453.0;A
;;;;ANDALUCES;861.0;A
;;;;ANDALUCES;5314.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;25.0;A
;;;;ANDALUCES;4141.0;A
;;;;ANDALUCES;27.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;129.0;A
;;;;ANDALUCES;79.0;A
;;;;ANDALUCES;4433.0;A
;;;;ANDALUCES;960.0;A
;;;;ANDALUCES;5393.0;A
;;;;ANDALUCES;165.0;A
;;;;ANDALUCES;65.0;A
;;;;ANDALUCES;47.0;A
;;;;ANDALUCES;15218.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;63.0;A
;;;;ANDALUCES;246.0;A
;;;;ANDALUCES;106.0;A
;;;;ANDALUCES;15917.0;A
;;;;ANDALUCES;1924.0;A
;;;;ANDALUCES;17841.0;A
;;;;ANDALUCES;91.0;A
;;;;ANDALUCES;28.0;A
;;;;ANDALUCES;19.0;A
;;;;ANDALUCES;7428.0;A
;;;;ANDALUCES;4.0;A
;;;;ANDALUCES;27.0;A
;;;;ANDALUCES;113.0;A
;;;;ANDALUCES;51.0;A
;;;;ANDALUCES;7761.0;A
;;;;ANDALUCES;999.0;A
;;;;ANDALUCES;8760.0;A
;;;;ANDALUCES;74.0;A
;;;;ANDALUCES;37.0;A
;;;;ANDALUCES;28.0;A
;;;;ANDALUCES;7790.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;36.0;A
;;;;ANDALUCES;133.0;A
;;;;ANDALUCES;55.0;A
;;;;ANDALUCES;8156.0;A
;;;;ANDALUCES;925.0;A
;;;;ANDALUCES;9081.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;28.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;2888.0;A
;;;;ANDALUCES;4.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;191.0;A
;;;;ANDALUCES;3161.0;A
;;;;ANDALUCES;464.0;A
;;;;ANDALUCES;3625.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;1399.0;A
;;;;ANDALUCES;1.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;83.0;A
;;;;ANDALUCES;1519.0;A
;;;;ANDALUCES;237.0;A
;;;;ANDALUCES;1756.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;1489.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;108.0;A
;;;;ANDALUCES;1642.0;A
;;;;ANDALUCES;227.0;A
;;;;ANDALUCES;1869.0;A
;;;;ANDALUCES;23.0;A
;;;;ANDALUCES;39.0;A
;;;;ANDALUCES;52.0;A
;;;;ANDALUCES;155.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;5239.0;A
;;;;ANDALUCES;110.0;A
;;;;ANDALUCES;84.0;A
;;;;ANDALUCES;5710.0;A
;;;;ANDALUCES;1974.0;A
;;;;ANDALUCES;7684.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;20.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;70.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;2556.0;A
;;;;ANDALUCES;54.0;A
;;;;ANDALUCES;45.0;A
;;;;ANDALUCES;2786.0;A
;;;;ANDALUCES;935.0;A
;;;;ANDALUCES;3721.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;19.0;A
;;;;ANDALUCES;30.0;A
;;;;ANDALUCES;85.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;2683.0;A
;;;;ANDALUCES;56.0;A
;;;;ANDALUCES;39.0;A
;;;;ANDALUCES;2924.0;A
;;;;ANDALUCES;1039.0;A
;;;;ANDALUCES;3963.0;A
;;;;ANDALUCES;29.0;A
;;;;ANDALUCES;179.0;A
;;;;ANDALUCES;36.0;A
;;;;ANDALUCES;102.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;23.0;A
;;;;ANDALUCES;14014.0;A
;;;;ANDALUCES;128.0;A
;;;;ANDALUCES;14519.0;A
;;;;ANDALUCES;1500.0;A
;;;;ANDALUCES;16019.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;88.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;48.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;6886.0;A
;;;;ANDALUCES;62.0;A
;;;;ANDALUCES;7136.0;A
;;;;ANDALUCES;743.0;A
;;;;ANDALUCES;7879.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;91.0;A
;;;;ANDALUCES;19.0;A
;;;;ANDALUCES;54.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;7128.0;A
;;;;ANDALUCES;66.0;A
;;;;ANDALUCES;7383.0;A
;;;;ANDALUCES;757.0;A
;;;;ANDALUCES;8140.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;276.0;A
;;;;ANDALUCES;100.0;A
;;;;ANDALUCES;69.0;A
;;;;ANDALUCES;109.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;207.0;A
;;;;ANDALUCES;12715.0;A
;;;;ANDALUCES;13515.0;A
;;;;ANDALUCES;1725.0;A
;;;;ANDALUCES;15240.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;118.0;A
;;;;ANDALUCES;49.0;A
;;;;ANDALUCES;29.0;A
;;;;ANDALUCES;56.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;115.0;A
;;;;ANDALUCES;6146.0;A
;;;;ANDALUCES;6532.0;A
;;;;ANDALUCES;889.0;A
;;;;ANDALUCES;7421.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;158.0;A
;;;;ANDALUCES;51.0;A
;;;;ANDALUCES;40.0;A
;;;;ANDALUCES;53.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;92.0;A
;;;;ANDALUCES;6569.0;A
;;;;ANDALUCES;6983.0;A
;;;;ANDALUCES;836.0;A
;;;;ANDALUCES;7819.0;A
;;;;ANDALUCES;10837.0;A
;;;;ANDALUCES;12184.0;A
;;;;ANDALUCES;8579.0;A
;;;;ANDALUCES;15749.0;A
;;;;ANDALUCES;3068.0;A
;;;;ANDALUCES;5388.0;A
;;;;ANDALUCES;15220.0;A
;;;;ANDALUCES;13737.0;A
;;;;ANDALUCES;84762.0;A
;;;;ANDALUCES;11999.0;A
;;;;ANDALUCES;96761.0;A
;;;;ANDALUCES;5224.0;A
;;;;ANDALUCES;5799.0;A
;;;;ANDALUCES;4292.0;A
;;;;ANDALUCES;7668.0;A
;;;;ANDALUCES;1496.0;A
;;;;ANDALUCES;2628.0;A
;;;;ANDALUCES;7470.0;A
;;;;ANDALUCES;6656.0;A
;;;;ANDALUCES;41233.0;A
;;;;ANDALUCES;5994.0;A
;;;;ANDALUCES;47227.0;A
;;;;ANDALUCES;5613.0;A
;;;;ANDALUCES;6385.0;A
;;;;ANDALUCES;4287.0;A
;;;;ANDALUCES;8081.0;A
;;;;ANDALUCES;1572.0;A
;;;;ANDALUCES;2760.0;A
;;;;ANDALUCES;7750.0;A
;;;;ANDALUCES;7081.0;A
;;;;ANDALUCES;43529.0;A
;;;;ANDALUCES;6005.0;A
;;;;ANDALUCES;49534.0;A
;;;;ANDALUCES;10750.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;87.0;A
;;;;ANDALUCES;1.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;54.0;A
;;;;ANDALUCES;49.0;A
;;;;ANDALUCES;10981.0;A
;;;;ANDALUCES;1227.0;A
;;;;ANDALUCES;12208.0;A
;;;;ANDALUCES;5173.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;32.0;A
;;;;ANDALUCES;1.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;31.0;A
;;;;ANDALUCES;26.0;A
;;;;ANDALUCES;5284.0;A
;;;;ANDALUCES;647.0;A
;;;;ANDALUCES;5931.0;A
;;;;ANDALUCES;5577.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;55.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;23.0;A
;;;;ANDALUCES;23.0;A
;;;;ANDALUCES;5697.0;A
;;;;ANDALUCES;580.0;A
;;;;ANDALUCES;6277.0;A
;;;;ANDALUCES;23.0;A
;;;;ANDALUCES;12021.0;A
;;;;ANDALUCES;24.0;A
;;;;ANDALUCES;61.0;A
;;;;ANDALUCES;31.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;355.0;A
;;;;ANDALUCES;318.0;A
;;;;ANDALUCES;12841.0;A
;;;;ANDALUCES;1478.0;A
;;;;ANDALUCES;14319.0;A
;;;;ANDALUCES;16.0;A
;;;;ANDALUCES;5731.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;31.0;A
;;;;ANDALUCES;21.0;A
;;;;ANDALUCES;2.0;A
;;;;ANDALUCES;169.0;A
;;;;ANDALUCES;170.0;A
;;;;ANDALUCES;6155.0;A
;;;;ANDALUCES;741.0;A
;;;;ANDALUCES;6896.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;6290.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;30.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;186.0;A
;;;;ANDALUCES;148.0;A
;;;;ANDALUCES;6686.0;A
;;;;ANDALUCES;737.0;A
;;;;ANDALUCES;7423.0;A
;;;;ANDALUCES;27.0;A
;;;;ANDALUCES;50.0;A
;;;;ANDALUCES;8491.0;A
;;;;ANDALUCES;61.0;A
;;;;ANDALUCES;16.0;A
;;;;ANDALUCES;30.0;A
;;;;ANDALUCES;261.0;A
;;;;ANDALUCES;168.0;A
;;;;ANDALUCES;9104.0;A
;;;;ANDALUCES;1842.0;A
;;;;ANDALUCES;10946.0;A
;;;;ANDALUCES;16.0;A
;;;;ANDALUCES;26.0;A
;;;;ANDALUCES;4263.0;A
;;;;ANDALUCES;30.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;126.0;A
;;;;ANDALUCES;89.0;A
;;;;ANDALUCES;4574.0;A
;;;;ANDALUCES;889.0;A
;;;;ANDALUCES;5463.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;24.0;A
;;;;ANDALUCES;4228.0;A
;;;;ANDALUCES;31.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;13.0;A
;;;;ANDALUCES;135.0;A
;;;;ANDALUCES;79.0;A
;;;;ANDALUCES;4530.0;A
;;;;ANDALUCES;953.0;A
;;;;ANDALUCES;5483.0;A
;;;;ANDALUCES;176.0;A
;;;;ANDALUCES;70.0;A
;;;;ANDALUCES;54.0;A
;;;;ANDALUCES;15638.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;75.0;A
;;;;ANDALUCES;265.0;A
;;;;ANDALUCES;120.0;A
;;;;ANDALUCES;16404.0;A
;;;;ANDALUCES;2031.0;A
;;;;ANDALUCES;18435.0;A
;;;;ANDALUCES;91.0;A
;;;;ANDALUCES;32.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;7659.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;31.0;A
;;;;ANDALUCES;127.0;A
;;;;ANDALUCES;58.0;A
;;;;ANDALUCES;8023.0;A
;;;;ANDALUCES;1063.0;A
;;;;ANDALUCES;9086.0;A
;;;;ANDALUCES;85.0;A
;;;;ANDALUCES;38.0;A
;;;;ANDALUCES;32.0;A
;;;;ANDALUCES;7979.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;44.0;A
;;;;ANDALUCES;138.0;A
;;;;ANDALUCES;62.0;A
;;;;ANDALUCES;8381.0;A
;;;;ANDALUCES;968.0;A
;;;;ANDALUCES;9349.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;31.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;3017.0;A
;;;;ANDALUCES;4.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;201.0;A
;;;;ANDALUCES;3301.0;A
;;;;ANDALUCES;472.0;A
;;;;ANDALUCES;3773.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;16.0;A
;;;;ANDALUCES;4.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;1462.0;A
;;;;ANDALUCES;1.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;92.0;A
;;;;ANDALUCES;1592.0;A
;;;;ANDALUCES;242.0;A
;;;;ANDALUCES;1834.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;1555.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;109.0;A
;;;;ANDALUCES;1709.0;A
;;;;ANDALUCES;230.0;A
;;;;ANDALUCES;1939.0;A
;;;;ANDALUCES;26.0;A
;;;;ANDALUCES;44.0;A
;;;;ANDALUCES;53.0;A
;;;;ANDALUCES;176.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;5427.0;A
;;;;ANDALUCES;134.0;A
;;;;ANDALUCES;92.0;A
;;;;ANDALUCES;5962.0;A
;;;;ANDALUCES;2054.0;A
;;;;ANDALUCES;8016.0;A
;;;;ANDALUCES;16.0;A
;;;;ANDALUCES;20.0;A
;;;;ANDALUCES;21.0;A
;;;;ANDALUCES;81.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;2655.0;A
;;;;ANDALUCES;67.0;A
;;;;ANDALUCES;51.0;A
;;;;ANDALUCES;2917.0;A
;;;;ANDALUCES;976.0;A
;;;;ANDALUCES;3893.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;24.0;A
;;;;ANDALUCES;32.0;A
;;;;ANDALUCES;95.0;A
;;;;ANDALUCES;4.0;A
;;;;ANDALUCES;2772.0;A
;;;;ANDALUCES;67.0;A
;;;;ANDALUCES;41.0;A
;;;;ANDALUCES;3045.0;A
;;;;ANDALUCES;1078.0;A
;;;;ANDALUCES;4123.0;A
;;;;ANDALUCES;33.0;A
;;;;ANDALUCES;186.0;A
;;;;ANDALUCES;36.0;A
;;;;ANDALUCES;104.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;19.0;A
;;;;ANDALUCES;14680.0;A
;;;;ANDALUCES;142.0;A
;;;;ANDALUCES;15208.0;A
;;;;ANDALUCES;1594.0;A
;;;;ANDALUCES;16802.0;A
;;;;ANDALUCES;19.0;A
;;;;ANDALUCES;93.0;A
;;;;ANDALUCES;19.0;A
;;;;ANDALUCES;50.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;7212.0;A
;;;;ANDALUCES;70.0;A
;;;;ANDALUCES;7476.0;A
;;;;ANDALUCES;795.0;A
;;;;ANDALUCES;8271.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;93.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;54.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;7468.0;A
;;;;ANDALUCES;72.0;A
;;;;ANDALUCES;7732.0;A
;;;;ANDALUCES;799.0;A
;;;;ANDALUCES;8531.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;298.0;A
;;;;ANDALUCES;100.0;A
;;;;ANDALUCES;80.0;A
;;;;ANDALUCES;131.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;227.0;A
;;;;ANDALUCES;13450.0;A
;;;;ANDALUCES;14325.0;A
;;;;ANDALUCES;1816.0;A
;;;;ANDALUCES;16141.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;120.0;A
;;;;ANDALUCES;49.0;A
;;;;ANDALUCES;40.0;A
;;;;ANDALUCES;68.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;126.0;A
;;;;ANDALUCES;6508.0;A
;;;;ANDALUCES;6929.0;A
;;;;ANDALUCES;942.0;A
;;;;ANDALUCES;7871.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;178.0;A
;;;;ANDALUCES;51.0;A
;;;;ANDALUCES;40.0;A
;;;;ANDALUCES;63.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;101.0;A
;;;;ANDALUCES;6942.0;A
;;;;ANDALUCES;7396.0;A
;;;;ANDALUCES;874.0;A
;;;;ANDALUCES;8270.0;A
;;;;ANDALUCES;11065.0;A
;;;;ANDALUCES;12717.0;A
;;;;ANDALUCES;8782.0;A
;;;;ANDALUCES;16221.0;A
;;;;ANDALUCES;3220.0;A
;;;;ANDALUCES;5588.0;A
;;;;ANDALUCES;15993.0;A
;;;;ANDALUCES;14540.0;A
;;;;ANDALUCES;88126.0;A
;;;;ANDALUCES;12514.0;A
;;;;ANDALUCES;100640.0;A
;;;;ANDALUCES;5348.0;A
;;;;ANDALUCES;6046.0;A
;;;;ANDALUCES;4401.0;A
;;;;ANDALUCES;7930.0;A
;;;;ANDALUCES;1571.0;A
;;;;ANDALUCES;2727.0;A
;;;;ANDALUCES;7863.0;A
;;;;ANDALUCES;7064.0;A
;;;;ANDALUCES;42950.0;A
;;;;ANDALUCES;6295.0;A
;;;;ANDALUCES;49245.0;A
;;;;ANDALUCES;5717.0;A
;;;;ANDALUCES;6671.0;A
;;;;ANDALUCES;4381.0;A
;;;;ANDALUCES;8291.0;A
;;;;ANDALUCES;1649.0;A
;;;;ANDALUCES;2861.0;A
;;;;ANDALUCES;8130.0;A
;;;;ANDALUCES;7476.0;A
;;;;ANDALUCES;45176.0;A
;;;;ANDALUCES;6219.0;A
;;;;ANDALUCES;51395.0;A
;;;;ANDALUCES;10964.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;97.0;A
;;;;ANDALUCES;1.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;58.0;A
;;;;ANDALUCES;46.0;A
;;;;ANDALUCES;11207.0;A
;;;;ANDALUCES;1271.0;A
;;;;ANDALUCES;12478.0;A
;;;;ANDALUCES;5309.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;35.0;A
;;;;ANDALUCES;1.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;33.0;A
;;;;ANDALUCES;23.0;A
;;;;ANDALUCES;5423.0;A
;;;;ANDALUCES;678.0;A
;;;;ANDALUCES;6101.0;A
;;;;ANDALUCES;5655.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;62.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;25.0;A
;;;;ANDALUCES;23.0;A
;;;;ANDALUCES;5784.0;A
;;;;ANDALUCES;593.0;A
;;;;ANDALUCES;6377.0;A
;;;;ANDALUCES;27.0;A
;;;;ANDALUCES;12641.0;A
;;;;ANDALUCES;26.0;A
;;;;ANDALUCES;67.0;A
;;;;ANDALUCES;33.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;402.0;A
;;;;ANDALUCES;370.0;A
;;;;ANDALUCES;13576.0;A
;;;;ANDALUCES;1598.0;A
;;;;ANDALUCES;15174.0;A
;;;;ANDALUCES;20.0;A
;;;;ANDALUCES;6084.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;32.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;194.0;A
;;;;ANDALUCES;201.0;A
;;;;ANDALUCES;6573.0;A
;;;;ANDALUCES;797.0;A
;;;;ANDALUCES;7370.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;6557.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;35.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;208.0;A
;;;;ANDALUCES;169.0;A
;;;;ANDALUCES;7003.0;A
;;;;ANDALUCES;801.0;A
;;;;ANDALUCES;7804.0;A
;;;;ANDALUCES;29.0;A
;;;;ANDALUCES;59.0;A
;;;;ANDALUCES;8680.0;A
;;;;ANDALUCES;65.0;A
;;;;ANDALUCES;16.0;A
;;;;ANDALUCES;34.0;A
;;;;ANDALUCES;285.0;A
;;;;ANDALUCES;189.0;A
;;;;ANDALUCES;9357.0;A
;;;;ANDALUCES;1891.0;A
;;;;ANDALUCES;11248.0;A
;;;;ANDALUCES;18.0;A
;;;;ANDALUCES;29.0;A
;;;;ANDALUCES;4360.0;A
;;;;ANDALUCES;31.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;18.0;A
;;;;ANDALUCES;132.0;A
;;;;ANDALUCES;102.0;A
;;;;ANDALUCES;4696.0;A
;;;;ANDALUCES;932.0;A
;;;;ANDALUCES;5628.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;30.0;A
;;;;ANDALUCES;4320.0;A
;;;;ANDALUCES;34.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;16.0;A
;;;;ANDALUCES;153.0;A
;;;;ANDALUCES;87.0;A
;;;;ANDALUCES;4661.0;A
;;;;ANDALUCES;959.0;A
;;;;ANDALUCES;5620.0;A
;;;;ANDALUCES;189.0;A
;;;;ANDALUCES;75.0;A
;;;;ANDALUCES;59.0;A
;;;;ANDALUCES;16054.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;83.0;A
;;;;ANDALUCES;288.0;A
;;;;ANDALUCES;127.0;A
;;;;ANDALUCES;16883.0;A
;;;;ANDALUCES;2106.0;A
;;;;ANDALUCES;18989.0;A
;;;;ANDALUCES;95.0;A
;;;;ANDALUCES;38.0;A
;;;;ANDALUCES;26.0;A
;;;;ANDALUCES;7911.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;36.0;A
;;;;ANDALUCES;142.0;A
;;;;ANDALUCES;61.0;A
;;;;ANDALUCES;8312.0;A
;;;;ANDALUCES;1110.0;A
;;;;ANDALUCES;9422.0;A
;;;;ANDALUCES;94.0;A
;;;;ANDALUCES;37.0;A
;;;;ANDALUCES;33.0;A
;;;;ANDALUCES;8143.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;47.0;A
;;;;ANDALUCES;146.0;A
