TEMPORAL;TERRITORIO;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
2013;;;;ANDALUCES;24592.0;A
2013;;;;ANDALUCES;279.0;A
2013;;;;ANDALUCES;36086.0;A
2013;;;;ANDALUCES;4967.0;A
2013;;;;ANDALUCES;7.0;A
2013;;;;ANDALUCES;14.0;A
2013;;;;ANDALUCES;76.0;A
2013;;;;ANDALUCES;3.0;A
2013;;;;ANDALUCES;11.0;A
2013;;;;ANDALUCES;17.0;A
2013;;;;ANDALUCES;13.0;A
2013;;;;ANDALUCES;5108.0;A
2013;;;;ANDALUCES;296.0;A
2013;;;;ANDALUCES;11797.0;A
2013;;;;ANDALUCES;148.0;A
2013;;;;ANDALUCES;17349.0;A
2013;;;;ANDALUCES;5411.0;A
2013;;;;ANDALUCES;6.0;A
2013;;;;ANDALUCES;7.0;A
2013;;;;ANDALUCES;70.0;A
2013;;;;ANDALUCES;2.0;A
2013;;;;ANDALUCES;10.0;A
2013;;;;ANDALUCES;11.0;A
2013;;;;ANDALUCES;8.0;A
2013;;;;ANDALUCES;5525.0;A
2013;;;;ANDALUCES;286.0;A
2013;;;;ANDALUCES;12795.0;A
2013;;;;ANDALUCES;131.0;A
2013;;;;ANDALUCES;18737.0;A
2013;;;;ANDALUCES;17.0;A
2013;;;;ANDALUCES;11076.0;A
2013;;;;ANDALUCES;55.0;A
2013;;;;ANDALUCES;62.0;A
2013;;;;ANDALUCES;26.0;A
2013;;;;ANDALUCES;33.0;A
2013;;;;ANDALUCES;186.0;A
2013;;;;ANDALUCES;255.0;A
2013;;;;ANDALUCES;11710.0;A
2013;;;;ANDALUCES;935.0;A
2013;;;;ANDALUCES;13883.0;A
2013;;;;ANDALUCES;196.0;A
2013;;;;ANDALUCES;26724.0;A
2013;;;;ANDALUCES;8.0;A
2013;;;;ANDALUCES;5264.0;A
2013;;;;ANDALUCES;26.0;A
2013;;;;ANDALUCES;29.0;A
2013;;;;ANDALUCES;10.0;A
2013;;;;ANDALUCES;15.0;A
2013;;;;ANDALUCES;94.0;A
2013;;;;ANDALUCES;110.0;A
2013;;;;ANDALUCES;5556.0;A
2013;;;;ANDALUCES;470.0;A
2013;;;;ANDALUCES;6930.0;A
2013;;;;ANDALUCES;106.0;A
2013;;;;ANDALUCES;13062.0;A
2013;;;;ANDALUCES;9.0;A
2013;;;;ANDALUCES;5812.0;A
2013;;;;ANDALUCES;29.0;A
2013;;;;ANDALUCES;33.0;A
2013;;;;ANDALUCES;16.0;A
2013;;;;ANDALUCES;18.0;A
2013;;;;ANDALUCES;92.0;A
2013;;;;ANDALUCES;145.0;A
2013;;;;ANDALUCES;6154.0;A
2013;;;;ANDALUCES;465.0;A
2013;;;;ANDALUCES;6953.0;A
2013;;;;ANDALUCES;90.0;A
2013;;;;ANDALUCES;13662.0;A
2013;;;;ANDALUCES;12.0;A
2013;;;;ANDALUCES;18.0;A
2013;;;;ANDALUCES;8080.0;A
2013;;;;ANDALUCES;38.0;A
2013;;;;ANDALUCES;7.0;A
2013;;;;ANDALUCES;48.0;A
2013;;;;ANDALUCES;33.0;A
2013;;;;ANDALUCES;85.0;A
2013;;;;ANDALUCES;8321.0;A
2013;;;;ANDALUCES;419.0;A
2013;;;;ANDALUCES;8622.0;A
2013;;;;ANDALUCES;139.0;A
2013;;;;ANDALUCES;17501.0;A
2013;;;;ANDALUCES;7.0;A
2013;;;;ANDALUCES;12.0;A
2013;;;;ANDALUCES;4049.0;A
2013;;;;ANDALUCES;14.0;A
2013;;;;ANDALUCES;3.0;A
2013;;;;ANDALUCES;21.0;A
2013;;;;ANDALUCES;16.0;A
2013;;;;ANDALUCES;39.0;A
2013;;;;ANDALUCES;4161.0;A
2013;;;;ANDALUCES;195.0;A
2013;;;;ANDALUCES;4358.0;A
2013;;;;ANDALUCES;65.0;A
2013;;;;ANDALUCES;8779.0;A
2013;;;;ANDALUCES;5.0;A
2013;;;;ANDALUCES;6.0;A
2013;;;;ANDALUCES;4031.0;A
2013;;;;ANDALUCES;24.0;A
2013;;;;ANDALUCES;4.0;A
2013;;;;ANDALUCES;27.0;A
2013;;;;ANDALUCES;17.0;A
2013;;;;ANDALUCES;46.0;A
2013;;;;ANDALUCES;4160.0;A
2013;;;;ANDALUCES;224.0;A
2013;;;;ANDALUCES;4264.0;A
2013;;;;ANDALUCES;74.0;A
2013;;;;ANDALUCES;8722.0;A
2013;;;;ANDALUCES;73.0;A
2013;;;;ANDALUCES;49.0;A
2013;;;;ANDALUCES;46.0;A
2013;;;;ANDALUCES;14932.0;A
2013;;;;ANDALUCES;16.0;A
2013;;;;ANDALUCES;151.0;A
2013;;;;ANDALUCES;96.0;A
2013;;;;ANDALUCES;63.0;A
2013;;;;ANDALUCES;15426.0;A
2013;;;;ANDALUCES;891.0;A
2013;;;;ANDALUCES;28016.0;A
2013;;;;ANDALUCES;419.0;A
2013;;;;ANDALUCES;44752.0;A
2013;;;;ANDALUCES;26.0;A
2013;;;;ANDALUCES;27.0;A
2013;;;;ANDALUCES;21.0;A
2013;;;;ANDALUCES;7273.0;A
2013;;;;ANDALUCES;8.0;A
2013;;;;ANDALUCES;72.0;A
2013;;;;ANDALUCES;41.0;A
2013;;;;ANDALUCES;28.0;A
2013;;;;ANDALUCES;7496.0;A
2013;;;;ANDALUCES;421.0;A
2013;;;;ANDALUCES;13755.0;A
2013;;;;ANDALUCES;220.0;A
2013;;;;ANDALUCES;21892.0;A
2013;;;;ANDALUCES;47.0;A
2013;;;;ANDALUCES;22.0;A
2013;;;;ANDALUCES;25.0;A
2013;;;;ANDALUCES;7659.0;A
2013;;;;ANDALUCES;8.0;A
2013;;;;ANDALUCES;79.0;A
2013;;;;ANDALUCES;55.0;A
2013;;;;ANDALUCES;35.0;A
2013;;;;ANDALUCES;7930.0;A
2013;;;;ANDALUCES;470.0;A
2013;;;;ANDALUCES;14261.0;A
2013;;;;ANDALUCES;199.0;A
2013;;;;ANDALUCES;22860.0;A
2013;;;;ANDALUCES;1.0;A
2013;;;;ANDALUCES;24.0;A
2013;;;;ANDALUCES;17.0;A
2013;;;;ANDALUCES;7.0;A
2013;;;;ANDALUCES;2786.0;A
2013;;;;ANDALUCES;7.0;A
2013;;;;ANDALUCES;6.0;A
2013;;;;ANDALUCES;102.0;A
2013;;;;ANDALUCES;2950.0;A
2013;;;;ANDALUCES;234.0;A
2013;;;;ANDALUCES;3653.0;A
2013;;;;ANDALUCES;30.0;A
2013;;;;ANDALUCES;6867.0;A
2013;;;;ANDALUCES;1.0;A
2013;;;;ANDALUCES;15.0;A
2013;;;;ANDALUCES;9.0;A
2013;;;;ANDALUCES;4.0;A
2013;;;;ANDALUCES;1354.0;A
2013;;;;ANDALUCES;4.0;A
2013;;;;ANDALUCES;2.0;A
2013;;;;ANDALUCES;56.0;A
2013;;;;ANDALUCES;1445.0;A
2013;;;;ANDALUCES;121.0;A
2013;;;;ANDALUCES;1800.0;A
2013;;;;ANDALUCES;17.0;A
2013;;;;ANDALUCES;3383.0;A
2013;;;;ANDALUCES;9.0;A
2013;;;;ANDALUCES;8.0;A
2013;;;;ANDALUCES;3.0;A
2013;;;;ANDALUCES;1432.0;A
2013;;;;ANDALUCES;3.0;A
2013;;;;ANDALUCES;4.0;A
2013;;;;ANDALUCES;46.0;A
2013;;;;ANDALUCES;1505.0;A
2013;;;;ANDALUCES;113.0;A
2013;;;;ANDALUCES;1853.0;A
2013;;;;ANDALUCES;13.0;A
2013;;;;ANDALUCES;3484.0;A
2013;;;;ANDALUCES;8.0;A
2013;;;;ANDALUCES;6.0;A
2013;;;;ANDALUCES;24.0;A
2013;;;;ANDALUCES;58.0;A
2013;;;;ANDALUCES;4.0;A
2013;;;;ANDALUCES;5136.0;A
2013;;;;ANDALUCES;22.0;A
2013;;;;ANDALUCES;15.0;A
2013;;;;ANDALUCES;5273.0;A
2013;;;;ANDALUCES;254.0;A
2013;;;;ANDALUCES;6102.0;A
2013;;;;ANDALUCES;116.0;A
2013;;;;ANDALUCES;11745.0;A
2013;;;;ANDALUCES;6.0;A
2013;;;;ANDALUCES;2.0;A
2013;;;;ANDALUCES;13.0;A
2013;;;;ANDALUCES;23.0;A
2013;;;;ANDALUCES;1.0;A
2013;;;;ANDALUCES;2496.0;A
2013;;;;ANDALUCES;12.0;A
2013;;;;ANDALUCES;6.0;A
2013;;;;ANDALUCES;2559.0;A
2013;;;;ANDALUCES;141.0;A
2013;;;;ANDALUCES;3079.0;A
2013;;;;ANDALUCES;52.0;A
2013;;;;ANDALUCES;5831.0;A
2013;;;;ANDALUCES;2.0;A
2013;;;;ANDALUCES;4.0;A
2013;;;;ANDALUCES;11.0;A
2013;;;;ANDALUCES;35.0;A
2013;;;;ANDALUCES;3.0;A
2013;;;;ANDALUCES;2640.0;A
2013;;;;ANDALUCES;10.0;A
2013;;;;ANDALUCES;9.0;A
2013;;;;ANDALUCES;2714.0;A
2013;;;;ANDALUCES;113.0;A
2013;;;;ANDALUCES;3023.0;A
2013;;;;ANDALUCES;64.0;A
2013;;;;ANDALUCES;5914.0;A
2013;;;;ANDALUCES;48.0;A
2013;;;;ANDALUCES;324.0;A
2013;;;;ANDALUCES;228.0;A
2013;;;;ANDALUCES;242.0;A
2013;;;;ANDALUCES;19.0;A
2013;;;;ANDALUCES;100.0;A
2013;;;;ANDALUCES;13410.0;A
2013;;;;ANDALUCES;197.0;A
2013;;;;ANDALUCES;14568.0;A
2013;;;;ANDALUCES;2022.0;A
2013;;;;ANDALUCES;30084.0;A
2013;;;;ANDALUCES;396.0;A
2013;;;;ANDALUCES;47070.0;A
2013;;;;ANDALUCES;26.0;A
2013;;;;ANDALUCES;153.0;A
2013;;;;ANDALUCES;101.0;A
2013;;;;ANDALUCES;111.0;A
2013;;;;ANDALUCES;8.0;A
2013;;;;ANDALUCES;49.0;A
2013;;;;ANDALUCES;6574.0;A
2013;;;;ANDALUCES;108.0;A
2013;;;;ANDALUCES;7130.0;A
2013;;;;ANDALUCES;1003.0;A
2013;;;;ANDALUCES;15045.0;A
2013;;;;ANDALUCES;206.0;A
2013;;;;ANDALUCES;23384.0;A
2013;;;;ANDALUCES;22.0;A
2013;;;;ANDALUCES;171.0;A
2013;;;;ANDALUCES;127.0;A
2013;;;;ANDALUCES;131.0;A
2013;;;;ANDALUCES;11.0;A
2013;;;;ANDALUCES;51.0;A
2013;;;;ANDALUCES;6836.0;A
2013;;;;ANDALUCES;89.0;A
2013;;;;ANDALUCES;7438.0;A
2013;;;;ANDALUCES;1019.0;A
2013;;;;ANDALUCES;15039.0;A
2013;;;;ANDALUCES;190.0;A
2013;;;;ANDALUCES;23686.0;A
2013;;;;ANDALUCES;37.0;A
2013;;;;ANDALUCES;286.0;A
2013;;;;ANDALUCES;153.0;A
2013;;;;ANDALUCES;101.0;A
2013;;;;ANDALUCES;181.0;A
2013;;;;ANDALUCES;77.0;A
2013;;;;ANDALUCES;110.0;A
2013;;;;ANDALUCES;12015.0;A
2013;;;;ANDALUCES;12960.0;A
2013;;;;ANDALUCES;1252.0;A
2013;;;;ANDALUCES;16465.0;A
2013;;;;ANDALUCES;267.0;A
2013;;;;ANDALUCES;30944.0;A
2013;;;;ANDALUCES;18.0;A
2013;;;;ANDALUCES;149.0;A
2013;;;;ANDALUCES;82.0;A
2013;;;;ANDALUCES;49.0;A
2013;;;;ANDALUCES;80.0;A
2013;;;;ANDALUCES;41.0;A
2013;;;;ANDALUCES;53.0;A
2013;;;;ANDALUCES;5783.0;A
2013;;;;ANDALUCES;6255.0;A
2013;;;;ANDALUCES;641.0;A
2013;;;;ANDALUCES;8205.0;A
2013;;;;ANDALUCES;120.0;A
2013;;;;ANDALUCES;15221.0;A
2013;;;;ANDALUCES;19.0;A
2013;;;;ANDALUCES;137.0;A
2013;;;;ANDALUCES;71.0;A
2013;;;;ANDALUCES;52.0;A
2013;;;;ANDALUCES;101.0;A
2013;;;;ANDALUCES;36.0;A
2013;;;;ANDALUCES;57.0;A
2013;;;;ANDALUCES;6232.0;A
2013;;;;ANDALUCES;6705.0;A
2013;;;;ANDALUCES;611.0;A
2013;;;;ANDALUCES;8260.0;A
2013;;;;ANDALUCES;147.0;A
2013;;;;ANDALUCES;15723.0;A
;;;;ANDALUCES;10767.0;A
;;;;ANDALUCES;12287.0;A
;;;;ANDALUCES;8886.0;A
;;;;ANDALUCES;15917.0;A
;;;;ANDALUCES;3161.0;A
;;;;ANDALUCES;5710.0;A
;;;;ANDALUCES;14519.0;A
;;;;ANDALUCES;13515.0;A
;;;;ANDALUCES;84762.0;A
;;;;ANDALUCES;7098.0;A
;;;;ANDALUCES;142505.0;A
;;;;ANDALUCES;1648.0;A
;;;;ANDALUCES;236013.0;A
;;;;ANDALUCES;5164.0;A
;;;;ANDALUCES;5882.0;A
;;;;ANDALUCES;4453.0;A
;;;;ANDALUCES;7761.0;A
;;;;ANDALUCES;1519.0;A
;;;;ANDALUCES;2786.0;A
;;;;ANDALUCES;7136.0;A
;;;;ANDALUCES;6532.0;A
;;;;ANDALUCES;41233.0;A
;;;;ANDALUCES;3570.0;A
;;;;ANDALUCES;70347.0;A
;;;;ANDALUCES;847.0;A
;;;;ANDALUCES;115997.0;A
;;;;ANDALUCES;5603.0;A
;;;;ANDALUCES;6405.0;A
;;;;ANDALUCES;4433.0;A
;;;;ANDALUCES;8156.0;A
;;;;ANDALUCES;1642.0;A
;;;;ANDALUCES;2924.0;A
;;;;ANDALUCES;7383.0;A
;;;;ANDALUCES;6983.0;A
;;;;ANDALUCES;43529.0;A
;;;;ANDALUCES;3528.0;A
;;;;ANDALUCES;72158.0;A
;;;;ANDALUCES;801.0;A
;;;;ANDALUCES;120016.0;A
;;;;ANDALUCES;10551.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;24.0;A
;;;;ANDALUCES;165.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;23.0;A
;;;;ANDALUCES;29.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;10837.0;A
;;;;ANDALUCES;618.0;A
;;;;ANDALUCES;27088.0;A
;;;;ANDALUCES;259.0;A
;;;;ANDALUCES;38802.0;A
;;;;ANDALUCES;5062.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;91.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;5224.0;A
;;;;ANDALUCES;314.0;A
;;;;ANDALUCES;12993.0;A
;;;;ANDALUCES;134.0;A
;;;;ANDALUCES;18665.0;A
;;;;ANDALUCES;5489.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;74.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;5613.0;A
;;;;ANDALUCES;304.0;A
;;;;ANDALUCES;14095.0;A
;;;;ANDALUCES;125.0;A
;;;;ANDALUCES;20137.0;A
;;;;ANDALUCES;18.0;A
;;;;ANDALUCES;11526.0;A
;;;;ANDALUCES;53.0;A
;;;;ANDALUCES;65.0;A
;;;;ANDALUCES;28.0;A
;;;;ANDALUCES;39.0;A
;;;;ANDALUCES;179.0;A
;;;;ANDALUCES;276.0;A
;;;;ANDALUCES;12184.0;A
;;;;ANDALUCES;978.0;A
;;;;ANDALUCES;14770.0;A
;;;;ANDALUCES;172.0;A
;;;;ANDALUCES;28104.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;5494.0;A
;;;;ANDALUCES;28.0;A
;;;;ANDALUCES;28.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;20.0;A
;;;;ANDALUCES;88.0;A
;;;;ANDALUCES;118.0;A
;;;;ANDALUCES;5799.0;A
;;;;ANDALUCES;493.0;A
;;;;ANDALUCES;7390.0;A
;;;;ANDALUCES;95.0;A
;;;;ANDALUCES;13777.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;6032.0;A
;;;;ANDALUCES;25.0;A
;;;;ANDALUCES;37.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;19.0;A
;;;;ANDALUCES;91.0;A
;;;;ANDALUCES;158.0;A
;;;;ANDALUCES;6385.0;A
;;;;ANDALUCES;485.0;A
;;;;ANDALUCES;7380.0;A
;;;;ANDALUCES;77.0;A
;;;;ANDALUCES;14327.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;21.0;A
;;;;ANDALUCES;8303.0;A
;;;;ANDALUCES;47.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;52.0;A
;;;;ANDALUCES;36.0;A
;;;;ANDALUCES;100.0;A
;;;;ANDALUCES;8579.0;A
;;;;ANDALUCES;430.0;A
;;;;ANDALUCES;9151.0;A
;;;;ANDALUCES;121.0;A
;;;;ANDALUCES;18281.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;13.0;A
;;;;ANDALUCES;4162.0;A
;;;;ANDALUCES;19.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;49.0;A
;;;;ANDALUCES;4292.0;A
;;;;ANDALUCES;202.0;A
;;;;ANDALUCES;4612.0;A
;;;;ANDALUCES;53.0;A
;;;;ANDALUCES;9159.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;4141.0;A
;;;;ANDALUCES;28.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;30.0;A
;;;;ANDALUCES;19.0;A
;;;;ANDALUCES;51.0;A
;;;;ANDALUCES;4287.0;A
;;;;ANDALUCES;228.0;A
;;;;ANDALUCES;4539.0;A
;;;;ANDALUCES;68.0;A
;;;;ANDALUCES;9122.0;A
;;;;ANDALUCES;85.0;A
;;;;ANDALUCES;53.0;A
;;;;ANDALUCES;50.0;A
;;;;ANDALUCES;15218.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;155.0;A
;;;;ANDALUCES;102.0;A
;;;;ANDALUCES;69.0;A
;;;;ANDALUCES;15749.0;A
;;;;ANDALUCES;964.0;A
;;;;ANDALUCES;30632.0;A
;;;;ANDALUCES;385.0;A
;;;;ANDALUCES;47730.0;A
;;;;ANDALUCES;32.0;A
;;;;ANDALUCES;30.0;A
;;;;ANDALUCES;23.0;A
;;;;ANDALUCES;7428.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;70.0;A
;;;;ANDALUCES;48.0;A
;;;;ANDALUCES;29.0;A
;;;;ANDALUCES;7668.0;A
;;;;ANDALUCES;468.0;A
;;;;ANDALUCES;14976.0;A
;;;;ANDALUCES;208.0;A
;;;;ANDALUCES;23320.0;A
;;;;ANDALUCES;53.0;A
;;;;ANDALUCES;23.0;A
;;;;ANDALUCES;27.0;A
;;;;ANDALUCES;7790.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;85.0;A
;;;;ANDALUCES;54.0;A
;;;;ANDALUCES;40.0;A
;;;;ANDALUCES;8081.0;A
;;;;ANDALUCES;496.0;A
;;;;ANDALUCES;15656.0;A
;;;;ANDALUCES;177.0;A
;;;;ANDALUCES;24410.0;A
;;;;ANDALUCES;1.0;A
;;;;ANDALUCES;28.0;A
;;;;ANDALUCES;19.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;2888.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;109.0;A
;;;;ANDALUCES;3068.0;A
;;;;ANDALUCES;254.0;A
;;;;ANDALUCES;3885.0;A
;;;;ANDALUCES;23.0;A
;;;;ANDALUCES;7230.0;A
;;;;ANDALUCES;1.0;A
;;;;ANDALUCES;19.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;4.0;A
;;;;ANDALUCES;1399.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;56.0;A
;;;;ANDALUCES;1496.0;A
;;;;ANDALUCES;140.0;A
;;;;ANDALUCES;1906.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;3556.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;1489.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;53.0;A
;;;;ANDALUCES;1572.0;A
;;;;ANDALUCES;114.0;A
;;;;ANDALUCES;1979.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;3674.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;26.0;A
;;;;ANDALUCES;63.0;A
;;;;ANDALUCES;4.0;A
;;;;ANDALUCES;5239.0;A
;;;;ANDALUCES;23.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;5388.0;A
;;;;ANDALUCES;274.0;A
;;;;ANDALUCES;6563.0;A
;;;;ANDALUCES;101.0;A
;;;;ANDALUCES;12326.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;2.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;27.0;A
;;;;ANDALUCES;1.0;A
;;;;ANDALUCES;2556.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;2628.0;A
;;;;ANDALUCES;150.0;A
;;;;ANDALUCES;3302.0;A
;;;;ANDALUCES;47.0;A
;;;;ANDALUCES;6127.0;A
;;;;ANDALUCES;2.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;36.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;2683.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;2760.0;A
;;;;ANDALUCES;124.0;A
;;;;ANDALUCES;3261.0;A
;;;;ANDALUCES;54.0;A
;;;;ANDALUCES;6199.0;A
;;;;ANDALUCES;51.0;A
;;;;ANDALUCES;334.0;A
;;;;ANDALUCES;241.0;A
;;;;ANDALUCES;246.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;110.0;A
;;;;ANDALUCES;14014.0;A
;;;;ANDALUCES;207.0;A
;;;;ANDALUCES;15220.0;A
;;;;ANDALUCES;2206.0;A
;;;;ANDALUCES;32770.0;A
;;;;ANDALUCES;348.0;A
;;;;ANDALUCES;50544.0;A
;;;;ANDALUCES;27.0;A
;;;;ANDALUCES;157.0;A
;;;;ANDALUCES;112.0;A
;;;;ANDALUCES;113.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;54.0;A
;;;;ANDALUCES;6886.0;A
;;;;ANDALUCES;115.0;A
;;;;ANDALUCES;7470.0;A
;;;;ANDALUCES;1102.0;A
;;;;ANDALUCES;16388.0;A
;;;;ANDALUCES;185.0;A
;;;;ANDALUCES;25145.0;A
;;;;ANDALUCES;24.0;A
;;;;ANDALUCES;177.0;A
;;;;ANDALUCES;129.0;A
;;;;ANDALUCES;133.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;56.0;A
;;;;ANDALUCES;7128.0;A
;;;;ANDALUCES;92.0;A
;;;;ANDALUCES;7750.0;A
;;;;ANDALUCES;1104.0;A
;;;;ANDALUCES;16382.0;A
;;;;ANDALUCES;163.0;A
;;;;ANDALUCES;25399.0;A
;;;;ANDALUCES;41.0;A
;;;;ANDALUCES;302.0;A
;;;;ANDALUCES;170.0;A
;;;;ANDALUCES;106.0;A
;;;;ANDALUCES;191.0;A
;;;;ANDALUCES;84.0;A
;;;;ANDALUCES;128.0;A
;;;;ANDALUCES;12715.0;A
;;;;ANDALUCES;13737.0;A
;;;;ANDALUCES;1374.0;A
;;;;ANDALUCES;17646.0;A
;;;;ANDALUCES;239.0;A
;;;;ANDALUCES;32996.0;A
;;;;ANDALUCES;20.0;A
;;;;ANDALUCES;158.0;A
;;;;ANDALUCES;91.0;A
;;;;ANDALUCES;51.0;A
;;;;ANDALUCES;83.0;A
;;;;ANDALUCES;45.0;A
;;;;ANDALUCES;62.0;A
;;;;ANDALUCES;6146.0;A
;;;;ANDALUCES;6656.0;A
;;;;ANDALUCES;701.0;A
;;;;ANDALUCES;8780.0;A
;;;;ANDALUCES;111.0;A
;;;;ANDALUCES;16248.0;A
;;;;ANDALUCES;21.0;A
;;;;ANDALUCES;144.0;A
;;;;ANDALUCES;79.0;A
;;;;ANDALUCES;55.0;A
;;;;ANDALUCES;108.0;A
;;;;ANDALUCES;39.0;A
;;;;ANDALUCES;66.0;A
;;;;ANDALUCES;6569.0;A
;;;;ANDALUCES;7081.0;A
;;;;ANDALUCES;673.0;A
;;;;ANDALUCES;8866.0;A
;;;;ANDALUCES;128.0;A
;;;;ANDALUCES;16748.0;A
;;;;ANDALUCES;10981.0;A
;;;;ANDALUCES;12841.0;A
;;;;ANDALUCES;9104.0;A
;;;;ANDALUCES;16404.0;A
;;;;ANDALUCES;3301.0;A
;;;;ANDALUCES;5962.0;A
;;;;ANDALUCES;15208.0;A
;;;;ANDALUCES;14325.0;A
;;;;ANDALUCES;88126.0;A
;;;;ANDALUCES;7627.0;A
;;;;ANDALUCES;152551.0;A
;;;;ANDALUCES;1555.0;A
;;;;ANDALUCES;249859.0;A
;;;;ANDALUCES;5284.0;A
;;;;ANDALUCES;6155.0;A
;;;;ANDALUCES;4574.0;A
;;;;ANDALUCES;8023.0;A
;;;;ANDALUCES;1592.0;A
;;;;ANDALUCES;2917.0;A
;;;;ANDALUCES;7476.0;A
;;;;ANDALUCES;6929.0;A
;;;;ANDALUCES;42950.0;A
;;;;ANDALUCES;3870.0;A
;;;;ANDALUCES;75269.0;A
;;;;ANDALUCES;801.0;A
;;;;ANDALUCES;122890.0;A
;;;;ANDALUCES;5697.0;A
;;;;ANDALUCES;6686.0;A
;;;;ANDALUCES;4530.0;A
;;;;ANDALUCES;8381.0;A
;;;;ANDALUCES;1709.0;A
;;;;ANDALUCES;3045.0;A
;;;;ANDALUCES;7732.0;A
;;;;ANDALUCES;7396.0;A
;;;;ANDALUCES;45176.0;A
;;;;ANDALUCES;3757.0;A
;;;;ANDALUCES;77282.0;A
;;;;ANDALUCES;754.0;A
;;;;ANDALUCES;126969.0;A
;;;;ANDALUCES;10750.0;A
;;;;ANDALUCES;23.0;A
;;;;ANDALUCES;27.0;A
;;;;ANDALUCES;176.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;26.0;A
;;;;ANDALUCES;33.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;11065.0;A
;;;;ANDALUCES;665.0;A
;;;;ANDALUCES;29316.0;A
;;;;ANDALUCES;244.0;A
;;;;ANDALUCES;41290.0;A
;;;;ANDALUCES;5173.0;A
;;;;ANDALUCES;16.0;A
;;;;ANDALUCES;16.0;A
;;;;ANDALUCES;91.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;16.0;A
;;;;ANDALUCES;19.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;5348.0;A
;;;;ANDALUCES;355.0;A
;;;;ANDALUCES;14075.0;A
;;;;ANDALUCES;127.0;A
;;;;ANDALUCES;19905.0;A
;;;;ANDALUCES;5577.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;85.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;10.0;A
;;;;ANDALUCES;5717.0;A
