TEMPORAL;TERRITORIO;ESTADOCIVIL;ESTADOCIVILC2;INDICATOR;OBS_VALUE;FREQ
2015;C01;5;5;SEPARACIONES;5.8768;A
2015;04;00;00;SEPARACIONES;56.0604;A
2015;04;00;1;SEPARACIONES;50.9199;A
2015;04;00;5;SEPARACIONES;5.1405;A
2015;04;1;00;SEPARACIONES;52.9032;A
2015;04;1;1;SEPARACIONES;50.9199;A
2015;04;1;5;SEPARACIONES;1.9833;A
2015;04;5;00;SEPARACIONES;3.1572;A
2015;04;5;5;SEPARACIONES;3.1572;A
2015;11;00;00;SEPARACIONES;133.4995;A
2015;11;00;1;SEPARACIONES;133.4995;A
2015;11;1;00;SEPARACIONES;130.3119;A
2015;11;1;1;SEPARACIONES;130.3119;A
2015;11;5;00;SEPARACIONES;3.1876;A
2015;11;5;1;SEPARACIONES;3.1876;A
2015;14;00;00;SEPARACIONES;117.3954;A
2015;14;00;1;SEPARACIONES;117.3954;A
2015;14;1;00;SEPARACIONES;117.3954;A
2015;14;1;1;SEPARACIONES;117.3954;A
2015;18;00;00;SEPARACIONES;108.1972;A
2015;18;00;1;SEPARACIONES;104.3544;A
2015;18;00;3;SEPARACIONES;1.719;A
2015;18;00;5;SEPARACIONES;2.1238;A
2015;18;1;00;SEPARACIONES;99.6022;A
2015;18;1;1;SEPARACIONES;97.4784;A
2015;18;1;5;SEPARACIONES;2.1238;A
2015;18;5;00;SEPARACIONES;8.595;A
2015;18;5;1;SEPARACIONES;6.876;A
2015;18;5;3;SEPARACIONES;1.719;A
2015;21;00;00;SEPARACIONES;40.5241;A
2015;21;00;1;SEPARACIONES;40.5241;A
2015;21;1;00;SEPARACIONES;39.0382;A
2015;21;1;1;SEPARACIONES;39.0382;A
2015;21;5;00;SEPARACIONES;1.4859;A
2015;21;5;1;SEPARACIONES;1.4859;A
2015;23;00;00;SEPARACIONES;81.3217;A
2015;23;00;1;SEPARACIONES;78.2835;A
2015;23;00;3;SEPARACIONES;1.5191;A
2015;23;00;5;SEPARACIONES;1.5191;A
2015;23;1;00;SEPARACIONES;75.2453;A
2015;23;1;1;SEPARACIONES;73.7262;A
2015;23;1;3;SEPARACIONES;1.5191;A
2015;23;3;00;SEPARACIONES;4.5573;A
2015;23;3;1;SEPARACIONES;3.0382;A
2015;23;3;5;SEPARACIONES;1.5191;A
2015;23;5;00;SEPARACIONES;1.5191;A
2015;23;5;1;SEPARACIONES;1.5191;A
2015;29;00;00;SEPARACIONES;173.1336;A
2015;29;00;1;SEPARACIONES;171.7313;A
2015;29;00;3;SEPARACIONES;1.4023;A
2015;29;1;00;SEPARACIONES;163.3175;A
2015;29;1;1;SEPARACIONES;161.9152;A
2015;29;1;3;SEPARACIONES;1.4023;A
2015;29;5;00;SEPARACIONES;9.8161;A
2015;29;5;1;SEPARACIONES;9.8161;A
2015;41;00;00;SEPARACIONES;188.9808;A
2015;41;00;1;SEPARACIONES;184.4966;A
2015;41;00;5;SEPARACIONES;4.4842;A
2015;41;1;00;SEPARACIONES;180.4172;A
2015;41;1;1;SEPARACIONES;180.4172;A
2015;41;3;00;SEPARACIONES;1.7646;A
2015;41;3;5;SEPARACIONES;1.7646;A
2015;41;5;00;SEPARACIONES;6.799;A
2015;41;5;1;SEPARACIONES;4.0794;A
2015;41;5;5;SEPARACIONES;2.7196;A
2014;C01;00;00;SEPARACIONES;1033.68097;A
2014;C01;00;1;SEPARACIONES;1006.47664;A
2014;C01;00;5;SEPARACIONES;27.20433;A
2014;C01;1;00;SEPARACIONES;983.02765;A
2014;C01;1;1;SEPARACIONES;974.08383;A
2014;C01;1;5;SEPARACIONES;8.94382;A
2014;C01;3;00;SEPARACIONES;5.63744;A
2014;C01;3;1;SEPARACIONES;1.4678;A
2014;C01;3;5;SEPARACIONES;4.16964;A
2014;C01;5;00;SEPARACIONES;45.01588;A
2014;C01;5;1;SEPARACIONES;30.92501;A
2014;C01;5;5;SEPARACIONES;14.09087;A
2014;04;00;00;SEPARACIONES;57.933;A
2014;04;00;1;SEPARACIONES;55.107;A
2014;04;00;5;SEPARACIONES;2.826;A
2014;04;1;00;SEPARACIONES;55.107;A
2014;04;1;1;SEPARACIONES;55.107;A
2014;04;5;00;SEPARACIONES;2.826;A
2014;04;5;5;SEPARACIONES;2.826;A
2014;11;00;00;SEPARACIONES;162.30564;A
2014;11;00;1;SEPARACIONES;160.80281;A
2014;11;00;5;SEPARACIONES;1.50283;A
2014;11;1;00;SEPARACIONES;154.79149;A
2014;11;1;1;SEPARACIONES;153.28866;A
2014;11;1;5;SEPARACIONES;1.50283;A
2014;11;5;00;SEPARACIONES;7.51415;A
2014;11;5;1;SEPARACIONES;7.51415;A
2014;14;00;00;SEPARACIONES;113.25196;A
2014;14;00;1;SEPARACIONES;113.25196;A
2014;14;1;00;SEPARACIONES;111.58649;A
2014;14;1;1;SEPARACIONES;111.58649;A
2014;14;5;00;SEPARACIONES;1.66547;A
2014;14;5;1;SEPARACIONES;1.66547;A
2014;18;00;00;SEPARACIONES;138.23355;A
2014;18;00;1;SEPARACIONES;133.6764;A
2014;18;00;5;SEPARACIONES;4.55715;A
2014;18;1;00;SEPARACIONES;130.6383;A
2014;18;1;1;SEPARACIONES;129.11925;A
2014;18;1;5;SEPARACIONES;1.51905;A
2014;18;5;00;SEPARACIONES;7.59525;A
2014;18;5;1;SEPARACIONES;4.55715;A
2014;18;5;5;SEPARACIONES;3.0381;A
2014;21;00;00;SEPARACIONES;57.99901;A
2014;21;00;1;SEPARACIONES;55.16979;A
2014;21;00;5;SEPARACIONES;2.82922;A
2014;21;1;00;SEPARACIONES;55.16979;A
2014;21;1;1;SEPARACIONES;53.75518;A
2014;21;1;5;SEPARACIONES;1.41461;A
2014;21;3;00;SEPARACIONES;1.41461;A
2014;21;3;5;SEPARACIONES;1.41461;A
2014;21;5;00;SEPARACIONES;1.41461;A
2014;21;5;1;SEPARACIONES;1.41461;A
2014;23;00;00;SEPARACIONES;74.8578;A
2014;23;00;1;SEPARACIONES;71.9222;A
2014;23;00;5;SEPARACIONES;2.9356;A
2014;23;1;00;SEPARACIONES;70.4544;A
2014;23;1;1;SEPARACIONES;70.4544;A
2014;23;3;00;SEPARACIONES;2.9356;A
2014;23;3;1;SEPARACIONES;1.4678;A
2014;23;3;5;SEPARACIONES;1.4678;A
2014;23;5;00;SEPARACIONES;1.4678;A
2014;23;5;5;SEPARACIONES;1.4678;A
2014;29;00;00;SEPARACIONES;207.69645;A
2014;29;00;1;SEPARACIONES;202.8663;A
2014;29;00;5;SEPARACIONES;4.83015;A
2014;29;1;00;SEPARACIONES;198.03615;A
2014;29;1;1;SEPARACIONES;194.81605;A
2014;29;1;5;SEPARACIONES;3.2201;A
2014;29;5;00;SEPARACIONES;9.6603;A
2014;29;5;1;SEPARACIONES;8.05025;A
2014;29;5;5;SEPARACIONES;1.61005;A
2014;41;00;00;SEPARACIONES;221.40356;A
2014;41;00;1;SEPARACIONES;213.68018;A
2014;41;00;5;SEPARACIONES;7.72338;A
2014;41;1;00;SEPARACIONES;207.24403;A
2014;41;1;1;SEPARACIONES;205.9568;A
2014;41;1;5;SEPARACIONES;1.28723;A
2014;41;3;00;SEPARACIONES;1.28723;A
2014;41;3;5;SEPARACIONES;1.28723;A
2014;41;5;00;SEPARACIONES;12.8723;A
2014;41;5;1;SEPARACIONES;7.72338;A
2014;41;5;5;SEPARACIONES;5.14892;A
2013;C01;00;00;SEPARACIONES;974.08657;A
2013;C01;00;1;SEPARACIONES;942.46525;A
2013;C01;00;3;SEPARACIONES;4.28656;A
2013;C01;00;5;SEPARACIONES;27.33476;A
2013;C01;1;00;SEPARACIONES;932.76314;A
2013;C01;1;1;SEPARACIONES;915.70599;A
2013;C01;1;3;SEPARACIONES;4.28656;A
2013;C01;1;5;SEPARACIONES;12.77059;A
2013;C01;3;00;SEPARACIONES;6.77806;A
2013;C01;3;1;SEPARACIONES;5.44956;A
2013;C01;3;5;SEPARACIONES;1.3285;A
2013;C01;5;00;SEPARACIONES;34.54537;A
2013;C01;5;1;SEPARACIONES;21.3097;A
2013;C01;5;5;SEPARACIONES;13.23567;A
2013;04;00;00;SEPARACIONES;64.0302;A
2013;04;00;1;SEPARACIONES;60.7466;A
2013;04;00;5;SEPARACIONES;3.2836;A
2013;04;1;00;SEPARACIONES;59.1048;A
2013;04;1;1;SEPARACIONES;59.1048;A
2013;04;5;00;SEPARACIONES;4.9254;A
2013;04;5;1;SEPARACIONES;1.6418;A
2013;04;5;5;SEPARACIONES;3.2836;A
2013;11;00;00;SEPARACIONES;161.1555;A
2013;11;00;1;SEPARACIONES;153.83025;A
2013;11;00;3;SEPARACIONES;2.9301;A
2013;11;00;5;SEPARACIONES;4.39515;A
2013;11;1;00;SEPARACIONES;152.3652;A
2013;11;1;1;SEPARACIONES;146.505;A
2013;11;1;3;SEPARACIONES;2.9301;A
2013;11;1;5;SEPARACIONES;2.9301;A
2013;11;5;00;SEPARACIONES;8.7903;A
2013;11;5;1;SEPARACIONES;7.32525;A
2013;11;5;5;SEPARACIONES;1.46505;A
2013;14;00;00;SEPARACIONES;97.66512;A
2013;14;00;1;SEPARACIONES;93.59574;A
2013;14;00;3;SEPARACIONES;1.35646;A
2013;14;00;5;SEPARACIONES;2.71292;A
2013;14;1;00;SEPARACIONES;93.59574;A
2013;14;1;1;SEPARACIONES;90.88282;A
2013;14;1;3;SEPARACIONES;1.35646;A
2013;14;1;5;SEPARACIONES;1.35646;A
2013;14;3;00;SEPARACIONES;1.35646;A
2013;14;3;1;SEPARACIONES;1.35646;A
2013;14;5;00;SEPARACIONES;2.71292;A
2013;14;5;1;SEPARACIONES;1.35646;A
2013;14;5;5;SEPARACIONES;1.35646;A
2013;18;00;00;SEPARACIONES;103.65564;A
2013;18;00;1;SEPARACIONES;103.65564;A
2013;18;1;00;SEPARACIONES;102.29175;A
2013;18;1;1;SEPARACIONES;102.29175;A
2013;18;5;00;SEPARACIONES;1.36389;A
2013;18;5;1;SEPARACIONES;1.36389;A
2013;21;00;00;SEPARACIONES;66.06842;A
2013;21;00;1;SEPARACIONES;66.06842;A
2013;21;1;00;SEPARACIONES;66.06842;A
2013;21;1;1;SEPARACIONES;66.06842;A
2013;23;00;00;SEPARACIONES;88.90119;A
2013;23;00;1;SEPARACIONES;84.6678;A
2013;23;00;5;SEPARACIONES;4.23339;A
2013;23;1;00;SEPARACIONES;86.07893;A
2013;23;1;1;SEPARACIONES;84.6678;A
2013;23;1;5;SEPARACIONES;1.41113;A
2013;23;5;00;SEPARACIONES;2.82226;A
2013;23;5;5;SEPARACIONES;2.82226;A
2013;29;00;00;SEPARACIONES;186.693;A
2013;29;00;1;SEPARACIONES;176.6403;A
2013;29;00;5;SEPARACIONES;10.0527;A
2013;29;1;00;SEPARACIONES;176.6403;A
2013;29;1;1;SEPARACIONES;170.8959;A
2013;29;1;5;SEPARACIONES;5.7444;A
2013;29;3;00;SEPARACIONES;1.4361;A
2013;29;3;1;SEPARACIONES;1.4361;A
2013;29;5;00;SEPARACIONES;8.6166;A
2013;29;5;1;SEPARACIONES;4.3083;A
2013;29;5;5;SEPARACIONES;4.3083;A
2013;41;00;00;SEPARACIONES;205.9175;A
2013;41;00;1;SEPARACIONES;203.2605;A
2013;41;00;5;SEPARACIONES;2.657;A
2013;41;1;00;SEPARACIONES;196.618;A
2013;41;1;1;SEPARACIONES;195.2895;A
2013;41;1;5;SEPARACIONES;1.3285;A
2013;41;3;00;SEPARACIONES;3.9855;A
2013;41;3;1;SEPARACIONES;2.657;A
2013;41;3;5;SEPARACIONES;1.3285;A
2013;41;5;00;SEPARACIONES;5.314;A
2013;41;5;1;SEPARACIONES;5.314;A
2012;C01;00;00;SEPARACIONES;1325.99833;A
2012;C01;00;1;SEPARACIONES;1301.97682;A
2012;C01;00;3;SEPARACIONES;1.84902;A
2012;C01;00;5;SEPARACIONES;22.17249;A
2012;C01;1;00;SEPARACIONES;1281.49209;A
2012;C01;1;1;SEPARACIONES;1267.42855;A
2012;C01;1;5;SEPARACIONES;14.06354;A
2012;C01;3;00;SEPARACIONES;10.33281;A
2012;C01;3;1;SEPARACIONES;8.87959;A
2012;C01;3;5;SEPARACIONES;1.45322;A
2012;C01;5;00;SEPARACIONES;34.17343;A
2012;C01;5;1;SEPARACIONES;25.66868;A
2012;C01;5;3;SEPARACIONES;1.84902;A
2012;C01;5;5;SEPARACIONES;6.65573;A
2012;04;00;00;SEPARACIONES;81.0995;A
2012;04;00;1;SEPARACIONES;74.63981;A
2012;04;00;5;SEPARACIONES;6.45969;A
2012;04;1;00;SEPARACIONES;76.89636;A
2012;04;1;1;SEPARACIONES;72.53824;A
2012;04;1;5;SEPARACIONES;4.35812;A
2012;04;5;00;SEPARACIONES;4.20314;A
2012;04;5;1;SEPARACIONES;2.10157;A
2012;04;5;5;SEPARACIONES;2.10157;A
2012;11;00;00;SEPARACIONES;217.75166;A
2012;11;00;1;SEPARACIONES;217.75166;A
2012;11;1;00;SEPARACIONES;214.14384;A
2012;11;1;1;SEPARACIONES;214.14384;A
2012;11;3;00;SEPARACIONES;3.60782;A
2012;11;3;1;SEPARACIONES;3.60782;A
2012;14;00;00;SEPARACIONES;108.2448;A
2012;14;00;1;SEPARACIONES;104.94936;A
2012;14;00;5;SEPARACIONES;3.29544;A
2012;14;1;00;SEPARACIONES;103.30164;A
2012;14;1;1;SEPARACIONES;101.65392;A
2012;14;1;5;SEPARACIONES;1.64772;A
2012;14;5;00;SEPARACIONES;4.94316;A
2012;14;5;1;SEPARACIONES;3.29544;A
2012;14;5;5;SEPARACIONES;1.64772;A
2012;18;00;00;SEPARACIONES;139.01817;A
2012;18;00;1;SEPARACIONES;139.01817;A
2012;18;1;00;SEPARACIONES;134.43385;A
2012;18;1;1;SEPARACIONES;134.43385;A
2012;18;5;00;SEPARACIONES;4.58432;A
2012;18;5;1;SEPARACIONES;4.58432;A
2012;21;00;00;SEPARACIONES;60.6245;A
2012;21;00;1;SEPARACIONES;60.6245;A
2012;21;1;00;SEPARACIONES;60.6245;A
2012;21;1;1;SEPARACIONES;60.6245;A
2012;23;00;00;SEPARACIONES;141.41699;A
2012;23;00;1;SEPARACIONES;141.41699;A
2012;23;1;00;SEPARACIONES;141.41699;A
2012;23;1;1;SEPARACIONES;141.41699;A
2012;29;00;00;SEPARACIONES;271.91439;A
2012;29;00;1;SEPARACIONES;266.36733;A
2012;29;00;3;SEPARACIONES;1.84902;A
2012;29;00;5;SEPARACIONES;3.69804;A
2012;29;1;00;SEPARACIONES;255.83124;A
2012;29;1;1;SEPARACIONES;252.1332;A
2012;29;1;5;SEPARACIONES;3.69804;A
2012;29;5;00;SEPARACIONES;16.08315;A
2012;29;5;1;SEPARACIONES;14.23413;A
2012;29;5;3;SEPARACIONES;1.84902;A
2012;41;00;00;SEPARACIONES;305.92832;A
2012;41;00;1;SEPARACIONES;297.209;A
2012;41;00;5;SEPARACIONES;8.71932;A
2012;41;1;00;SEPARACIONES;294.84367;A
2012;41;1;1;SEPARACIONES;290.48401;A
2012;41;1;5;SEPARACIONES;4.35966;A
2012;41;3;00;SEPARACIONES;6.72499;A
2012;41;3;1;SEPARACIONES;5.27177;A
2012;41;3;5;SEPARACIONES;1.45322;A
2012;41;5;00;SEPARACIONES;4.35966;A
2012;41;5;1;SEPARACIONES;1.45322;A
2012;41;5;5;SEPARACIONES;2.90644;A
2011;C01;00;00;SEPARACIONES;1399.03667512;A
2011;C01;00;1;SEPARACIONES;1370.08781731;A
2011;C01;00;3;SEPARACIONES;4.78257269;A
2011;C01;00;5;SEPARACIONES;24.16628512;A
2011;C01;1;00;SEPARACIONES;1357.23047071;A
2011;C01;1;1;SEPARACIONES;1335.97196587;A
2011;C01;1;3;SEPARACIONES;4.78257269;A
2011;C01;1;5;SEPARACIONES;16.47593215;A
2011;C01;3;00;SEPARACIONES;1.53305475;A
2011;C01;3;1;SEPARACIONES;1.53305475;A
2011;C01;5;00;SEPARACIONES;40.27314966;A
2011;C01;5;1;SEPARACIONES;32.58279669;A
2011;C01;5;5;SEPARACIONES;7.69035297;A
2011;04;00;00;SEPARACIONES;85.45557379;A
2011;04;00;1;SEPARACIONES;85.45557379;A
2011;04;1;00;SEPARACIONES;85.45557379;A
2011;04;1;1;SEPARACIONES;85.45557379;A
2011;11;00;00;SEPARACIONES;246.54489022;A
2011;11;00;1;SEPARACIONES;232.1846752;A
2011;11;00;3;SEPARACIONES;3.38276794;A
2011;11;00;5;SEPARACIONES;10.97744708;A
2011;11;1;00;SEPARACIONES;237.25882711;A
2011;11;1;1;SEPARACIONES;224.58999606;A
2011;11;1;3;SEPARACIONES;3.38276794;A
2011;11;1;5;SEPARACIONES;9.28606311;A
2011;11;5;00;SEPARACIONES;9.28606311;A
2011;11;5;1;SEPARACIONES;7.59467914;A
2011;11;5;5;SEPARACIONES;1.69138397;A
2011;14;00;00;SEPARACIONES;180.74680224;A
2011;14;00;1;SEPARACIONES;176.54738799;A
2011;14;00;3;SEPARACIONES;1.39980475;A
2011;14;00;5;SEPARACIONES;2.7996095;A
2011;14;1;00;SEPARACIONES;175.07924436;A
2011;14;1;1;SEPARACIONES;172.27963486;A
2011;14;1;3;SEPARACIONES;1.39980475;A
2011;14;1;5;SEPARACIONES;1.39980475;A
2011;14;5;00;SEPARACIONES;5.66755788;A
2011;14;5;1;SEPARACIONES;4.26775313;A
2011;14;5;5;SEPARACIONES;1.39980475;A
2011;18;00;00;SEPARACIONES;166.89356225;A
2011;18;00;1;SEPARACIONES;166.89356225;A
2011;18;1;00;SEPARACIONES;166.89356225;A
2011;18;1;1;SEPARACIONES;166.89356225;A
2011;21;00;00;SEPARACIONES;59.07766582;A
2011;21;00;1;SEPARACIONES;59.07766582;A
2011;21;1;00;SEPARACIONES;57.56983016;A
2011;21;1;1;SEPARACIONES;57.56983016;A
2011;21;5;00;SEPARACIONES;1.50783566;A
2011;21;5;1;SEPARACIONES;1.50783566;A
2011;23;00;00;SEPARACIONES;112.55728429;A
2011;23;00;1;SEPARACIONES;111.05051953;A
2011;23;00;5;SEPARACIONES;1.50676476;A
2011;23;1;00;SEPARACIONES;111.05051953;A
2011;23;1;1;SEPARACIONES;109.54375477;A
2011;23;1;5;SEPARACIONES;1.50676476;A
2011;23;5;00;SEPARACIONES;1.50676476;A
2011;23;5;1;SEPARACIONES;1.50676476;A
2011;29;00;00;SEPARACIONES;242.68781176;A
2011;29;00;1;SEPARACIONES;238.40451223;A
2011;29;00;5;SEPARACIONES;4.28329953;A
2011;29;1;00;SEPARACIONES;232.64732151;A
2011;29;1;1;SEPARACIONES;228.36402198;A
2011;29;1;5;SEPARACIONES;4.28329953;A
2011;29;5;00;SEPARACIONES;10.04049025;A
2011;29;5;1;SEPARACIONES;10.04049025;A
2011;41;00;00;SEPARACIONES;305.07308475;A
2011;41;00;1;SEPARACIONES;300.4739205;A
2011;41;00;5;SEPARACIONES;4.59916425;A
2011;41;1;00;SEPARACIONES;291.275592;A
2011;41;1;1;SEPARACIONES;291.275592;A
2011;41;3;00;SEPARACIONES;1.53305475;A
2011;41;3;1;SEPARACIONES;1.53305475;A
2011;41;5;00;SEPARACIONES;12.264438;A
2011;41;5;1;SEPARACIONES;7.66527375;A
2011;41;5;5;SEPARACIONES;4.59916425;A
2010;C01;00;00;SEPARACIONES;1530.47424568;A
2010;C01;00;1;SEPARACIONES;1489.50077034;A
2010;C01;00;3;SEPARACIONES;11.50042672;A
2010;C01;00;5;SEPARACIONES;29.47304862;A
2010;C01;1;00;SEPARACIONES;1477.64277316;A
2010;C01;1;1;SEPARACIONES;1455.41341447;A
2010;C01;1;3;SEPARACIONES;3.01039528;A
2010;C01;1;5;SEPARACIONES;19.21896341;A
2010;C01;3;00;SEPARACIONES;17.20921952;A
2010;C01;3;1;SEPARACIONES;7.04374972;A
2010;C01;3;3;SEPARACIONES;8.49003144;A
2010;C01;3;5;SEPARACIONES;1.67543836;A
2010;C01;5;00;SEPARACIONES;35.622253;A
2010;C01;5;1;SEPARACIONES;27.04360615;A
2010;C01;5;5;SEPARACIONES;8.57864685;A
2010;04;00;00;SEPARACIONES;67.26164627;A
2010;04;00;1;SEPARACIONES;67.26164627;A
2010;04;1;00;SEPARACIONES;65.71015615;A
2010;04;1;1;SEPARACIONES;65.71015615;A
2010;04;5;00;SEPARACIONES;1.55149012;A
2010;04;5;1;SEPARACIONES;1.55149012;A
2010;11;00;00;SEPARACIONES;276.67635717;A
2010;11;00;1;SEPARACIONES;268.29916537;A
2010;11;00;3;SEPARACIONES;1.67543836;A
2010;11;00;5;SEPARACIONES;6.70175344;A
2010;11;1;00;SEPARACIONES;266.62372701;A
2010;11;1;1;SEPARACIONES;263.27285029;A
2010;11;1;3;SEPARACIONES;1.67543836;A
2010;11;1;5;SEPARACIONES;1.67543836;A
2010;11;3;00;SEPARACIONES;3.35087672;A
2010;11;3;1;SEPARACIONES;1.67543836;A
2010;11;3;5;SEPARACIONES;1.67543836;A
2010;11;5;00;SEPARACIONES;6.70175344;A
2010;11;5;1;SEPARACIONES;3.35087672;A
2010;11;5;5;SEPARACIONES;3.35087672;A
2010;14;00;00;SEPARACIONES;201.9348937;A
2010;14;00;1;SEPARACIONES;198.09414196;A
2010;14;00;5;SEPARACIONES;3.84075174;A
2010;14;1;00;SEPARACIONES;198.09414196;A
2010;14;1;1;SEPARACIONES;194.25339022;A
2010;14;1;5;SEPARACIONES;3.84075174;A
2010;14;3;00;SEPARACIONES;1.28025058;A
2010;14;3;1;SEPARACIONES;1.28025058;A
2010;14;5;00;SEPARACIONES;2.56050116;A
2010;14;5;1;SEPARACIONES;2.56050116;A
2010;18;00;00;SEPARACIONES;185.5777762;A
2010;18;00;1;SEPARACIONES;182.92351868;A
2010;18;00;3;SEPARACIONES;2.65425752;A
2010;18;1;00;SEPARACIONES;178.97635273;A
2010;18;1;1;SEPARACIONES;178.97635273;A
2010;18;3;00;SEPARACIONES;5.30851504;A
2010;18;3;1;SEPARACIONES;2.65425752;A
2010;18;3;3;SEPARACIONES;2.65425752;A
2010;18;5;00;SEPARACIONES;1.29290843;A
2010;18;5;1;SEPARACIONES;1.29290843;A
2010;21;00;00;SEPARACIONES;67.9660588;A
2010;21;00;1;SEPARACIONES;60.26015096;A
2010;21;00;5;SEPARACIONES;7.70590784;A
2010;21;1;00;SEPARACIONES;66.91292612;A
2010;21;1;1;SEPARACIONES;60.26015096;A
2010;21;1;5;SEPARACIONES;6.65277516;A
2010;21;5;00;SEPARACIONES;1.05313268;A
2010;21;5;5;SEPARACIONES;1.05313268;A
2010;23;00;00;SEPARACIONES;120.14646873;A
2010;23;00;1;SEPARACIONES;117.12151315;A
2010;23;00;3;SEPARACIONES;1.51247779;A
2010;23;00;5;SEPARACIONES;1.51247779;A
2010;23;1;00;SEPARACIONES;118.63399094;A
2010;23;1;1;SEPARACIONES;117.12151315;A
2010;23;1;5;SEPARACIONES;1.51247779;A
2010;23;3;00;SEPARACIONES;1.51247779;A
2010;23;3;3;SEPARACIONES;1.51247779;A
2010;29;00;00;SEPARACIONES;269.07493748;A
2010;29;00;1;SEPARACIONES;260.89542927;A
2010;29;00;3;SEPARACIONES;1.33495692;A
2010;29;00;5;SEPARACIONES;6.84455129;A
2010;29;1;00;SEPARACIONES;259.56047235;A
2010;29;1;1;SEPARACIONES;255.55560159;A
2010;29;1;3;SEPARACIONES;1.33495692;A
2010;29;1;5;SEPARACIONES;2.66991384;A
2010;29;5;00;SEPARACIONES;9.51446513;A
2010;29;5;1;SEPARACIONES;5.33982768;A
2010;29;5;5;SEPARACIONES;4.17463745;A
2010;41;00;00;SEPARACIONES;341.83610733;A
2010;41;00;1;SEPARACIONES;334.64520468;A
2010;41;00;3;SEPARACIONES;4.32329613;A
2010;41;00;5;SEPARACIONES;2.86760652;A
2010;41;1;00;SEPARACIONES;323.1310059;A
2010;41;1;1;SEPARACIONES;320.26339938;A
2010;41;1;5;SEPARACIONES;2.86760652;A
2010;41;3;00;SEPARACIONES;5.75709939;A
2010;41;3;1;SEPARACIONES;1.43380326;A
2010;41;3;3;SEPARACIONES;4.32329613;A
2010;41;5;00;SEPARACIONES;12.94800204;A
2010;41;5;1;SEPARACIONES;12.94800204;A
2009;C01;00;00;SEPARACIONES;1592.640000016;A
2009;C01;00;1;SEPARACIONES;1544.4819790403;A
2009;C01;00;3;SEPARACIONES;8.1802873939;A
2009;C01;00;5;SEPARACIONES;39.9777335818;A
2009;C01;1;00;SEPARACIONES;1533.8328274669;A
2009;C01;1;1;SEPARACIONES;1502.1039442358;A
2009;C01;1;3;SEPARACIONES;5.9499918612;A
2009;C01;1;5;SEPARACIONES;25.7788913699;A
2009;C01;3;00;SEPARACIONES;3.2302955327;A
2009;C01;3;1;SEPARACIONES;1.0;A
2009;C01;3;3;SEPARACIONES;2.2302955327;A
2009;C01;5;00;SEPARACIONES;55.5768770164;A
2009;C01;5;1;SEPARACIONES;41.3780348045;A
2009;C01;5;5;SEPARACIONES;14.1988422119;A
2009;04;00;00;SEPARACIONES;82.4700000021;A
2009;04;00;1;SEPARACIONES;79.2092765978;A
2009;04;00;5;SEPARACIONES;3.2607234043;A
2009;04;1;00;SEPARACIONES;78.0460000021;A
2009;04;1;1;SEPARACIONES;76.9972765978;A
2009;04;1;5;SEPARACIONES;1.0487234043;A
2009;04;5;00;SEPARACIONES;4.424;A
2009;04;5;1;SEPARACIONES;2.212;A
2009;04;5;5;SEPARACIONES;2.212;A
2009;11;00;00;SEPARACIONES;275.3500000001;A
2009;11;00;1;SEPARACIONES;270.665531915;A
2009;11;00;5;SEPARACIONES;4.6844680851;A
2009;11;1;00;SEPARACIONES;271.8278723405;A
2009;11;1;1;SEPARACIONES;267.1434042554;A
2009;11;1;5;SEPARACIONES;4.6844680851;A
2009;11;5;00;SEPARACIONES;3.5221276596;A
2009;11;5;1;SEPARACIONES;3.5221276596;A
2009;14;00;00;SEPARACIONES;191.580000002;A
2009;14;00;1;SEPARACIONES;173.526111342;A
2009;14;00;3;SEPARACIONES;4.870515464;A
2009;14;00;5;SEPARACIONES;13.183373196;A
2009;14;1;00;SEPARACIONES;174.743740208;A
2009;14;1;1;SEPARACIONES;163.995624744;A
2009;14;1;3;SEPARACIONES;3.652886598;A
2009;14;1;5;SEPARACIONES;7.095228866;A
2009;14;3;00;SEPARACIONES;1.217628866;A
2009;14;3;3;SEPARACIONES;1.217628866;A
2009;14;5;00;SEPARACIONES;15.618630928;A
2009;14;5;1;SEPARACIONES;9.530486598;A
2009;14;5;5;SEPARACIONES;6.08814433;A
2009;18;00;00;SEPARACIONES;187.1600000002;A
2009;18;00;1;SEPARACIONES;187.1600000002;A
2009;18;1;00;SEPARACIONES;183.0391826925;A
2009;18;1;1;SEPARACIONES;183.0391826925;A
2009;18;5;00;SEPARACIONES;4.1208173077;A
2009;18;5;1;SEPARACIONES;4.1208173077;A
2009;21;00;00;SEPARACIONES;80.0000000014;A
2009;21;00;1;SEPARACIONES;74.8530072477;A
2009;21;00;5;SEPARACIONES;5.1469927537;A
2009;21;1;00;SEPARACIONES;78.3421739144;A
2009;21;1;1;SEPARACIONES;74.8530072477;A
2009;21;1;5;SEPARACIONES;3.4891666667;A
2009;21;5;00;SEPARACIONES;1.657826087;A
2009;21;5;5;SEPARACIONES;1.657826087;A
2009;23;00;00;SEPARACIONES;140.120000003;A
2009;23;00;1;SEPARACIONES;138.0946666696;A
2009;23;00;3;SEPARACIONES;1.0126666667;A
2009;23;00;5;SEPARACIONES;1.0126666667;A
2009;23;1;00;SEPARACIONES;134.0440000028;A
2009;23;1;1;SEPARACIONES;134.0440000028;A
2009;23;3;00;SEPARACIONES;1.0126666667;A
2009;23;3;3;SEPARACIONES;1.0126666667;A
