TEMPORAL;TERRITORIO;DURACMATRIM;INDICATOR;OBS_VALUE;FREQ
2014;41;35;SEPARACIONES;1.28723;A
2014;41;36;SEPARACIONES;2.57446;A
2014;41;37;SEPARACIONES;5.14892;A
2014;41;39;SEPARACIONES;7.72338;A
2014;41;40;SEPARACIONES;3.86169;A
2014;41;41;SEPARACIONES;5.14892;A
2014;41;42;SEPARACIONES;5.14892;A
2014;41;45;SEPARACIONES;1.28723;A
2014;41;46;SEPARACIONES;1.28723;A
2014;41;47;SEPARACIONES;1.28723;A
2014;41;49;SEPARACIONES;1.28723;A
2014;41;56;SEPARACIONES;1.28723;A
2013;C01;00;SEPARACIONES;974.08657;A
2013;C01;0;SEPARACIONES;4.21112;A
2013;C01;1;SEPARACIONES;11.69197;A
2013;C01;2;SEPARACIONES;11.28841;A
2013;C01;3;SEPARACIONES;18.59391;A
2013;C01;4;SEPARACIONES;25.94506;A
2013;C01;5;SEPARACIONES;30.70408;A
2013;C01;6;SEPARACIONES;31.38103;A
2013;C01;7;SEPARACIONES;37.37516;A
2013;C01;8;SEPARACIONES;27.67347;A
2013;C01;9;SEPARACIONES;31.08836;A
2013;C01;10;SEPARACIONES;40.59922;A
2013;C01;11;SEPARACIONES;23.65142;A
2013;C01;12;SEPARACIONES;25.82925;A
2013;C01;13;SEPARACIONES;24.75984;A
2013;C01;14;SEPARACIONES;27.27148;A
2013;C01;15;SEPARACIONES;24.34345;A
2013;C01;16;SEPARACIONES;25.18735;A
2013;C01;17;SEPARACIONES;15.74162;A
2013;C01;18;SEPARACIONES;23.85623;A
2013;C01;19;SEPARACIONES;22.56135;A
2013;C01;20;SEPARACIONES;30.84731;A
2013;C01;21;SEPARACIONES;26.57278;A
2013;C01;22;SEPARACIONES;18.07573;A
2013;C01;23;SEPARACIONES;22.47263;A
2013;C01;24;SEPARACIONES;27.45405;A
2013;C01;25;SEPARACIONES;25.29414;A
2013;C01;26;SEPARACIONES;21.52517;A
2013;C01;27;SEPARACIONES;28.08189;A
2013;C01;28;SEPARACIONES;12.59034;A
2013;C01;29;SEPARACIONES;20.34075;A
2013;C01;30;SEPARACIONES;21.23113;A
2013;C01;31;SEPARACIONES;15.29765;A
2013;C01;32;SEPARACIONES;21.50579;A
2013;C01;33;SEPARACIONES;12.56581;A
2013;C01;34;SEPARACIONES;22.52594;A
2013;C01;35;SEPARACIONES;18.52773;A
2013;C01;36;SEPARACIONES;16.87122;A
2013;C01;37;SEPARACIONES;16.66477;A
2013;C01;38;SEPARACIONES;16.72731;A
2013;C01;39;SEPARACIONES;16.93165;A
2013;C01;40;SEPARACIONES;16.91209;A
2013;C01;41;SEPARACIONES;9.68963;A
2013;C01;42;SEPARACIONES;13.85749;A
2013;C01;43;SEPARACIONES;5.59255;A
2013;C01;44;SEPARACIONES;8.55252;A
2013;C01;45;SEPARACIONES;2.72035;A
2013;C01;46;SEPARACIONES;4.0931;A
2013;C01;47;SEPARACIONES;4.17573;A
2013;C01;48;SEPARACIONES;5.69487;A
2013;C01;49;SEPARACIONES;2.8474;A
2013;C01;50;SEPARACIONES;1.3285;A
2013;C01;52;SEPARACIONES;1.3285;A
2013;C01;54;SEPARACIONES;1.43627;A
2013;04;00;SEPARACIONES;64.0302;A
2013;04;1;SEPARACIONES;3.2836;A
2013;04;3;SEPARACIONES;3.2836;A
2013;04;4;SEPARACIONES;4.9254;A
2013;04;6;SEPARACIONES;1.6418;A
2013;04;7;SEPARACIONES;4.9254;A
2013;04;9;SEPARACIONES;1.6418;A
2013;04;10;SEPARACIONES;1.6418;A
2013;04;12;SEPARACIONES;4.9254;A
2013;04;14;SEPARACIONES;3.2836;A
2013;04;15;SEPARACIONES;3.2836;A
2013;04;17;SEPARACIONES;3.2836;A
2013;04;18;SEPARACIONES;1.6418;A
2013;04;21;SEPARACIONES;3.2836;A
2013;04;23;SEPARACIONES;1.6418;A
2013;04;25;SEPARACIONES;1.6418;A
2013;04;26;SEPARACIONES;3.2836;A
2013;04;27;SEPARACIONES;1.6418;A
2013;04;29;SEPARACIONES;3.2836;A
2013;04;30;SEPARACIONES;3.2836;A
2013;04;34;SEPARACIONES;1.6418;A
2013;04;35;SEPARACIONES;1.6418;A
2013;04;36;SEPARACIONES;1.6418;A
2013;04;38;SEPARACIONES;1.6418;A
2013;04;40;SEPARACIONES;1.6418;A
2013;11;00;SEPARACIONES;161.1555;A
2013;11;1;SEPARACIONES;1.46505;A
2013;11;2;SEPARACIONES;4.39515;A
2013;11;3;SEPARACIONES;1.46505;A
2013;11;4;SEPARACIONES;1.46505;A
2013;11;5;SEPARACIONES;4.39515;A
2013;11;6;SEPARACIONES;5.8602;A
2013;11;7;SEPARACIONES;5.8602;A
2013;11;8;SEPARACIONES;5.8602;A
2013;11;9;SEPARACIONES;4.39515;A
2013;11;10;SEPARACIONES;2.9301;A
2013;11;11;SEPARACIONES;4.39515;A
2013;11;12;SEPARACIONES;2.9301;A
2013;11;13;SEPARACIONES;5.8602;A
2013;11;14;SEPARACIONES;5.8602;A
2013;11;15;SEPARACIONES;4.39515;A
2013;11;16;SEPARACIONES;2.9301;A
2013;11;19;SEPARACIONES;10.25535;A
2013;11;20;SEPARACIONES;7.32525;A
2013;11;22;SEPARACIONES;2.9301;A
2013;11;23;SEPARACIONES;1.46505;A
2013;11;24;SEPARACIONES;1.46505;A
2013;11;25;SEPARACIONES;2.9301;A
2013;11;26;SEPARACIONES;5.8602;A
2013;11;27;SEPARACIONES;7.32525;A
2013;11;28;SEPARACIONES;4.39515;A
2013;11;29;SEPARACIONES;5.8602;A
2013;11;32;SEPARACIONES;5.8602;A
2013;11;33;SEPARACIONES;2.9301;A
2013;11;34;SEPARACIONES;4.39515;A
2013;11;35;SEPARACIONES;7.32525;A
2013;11;36;SEPARACIONES;1.46505;A
2013;11;37;SEPARACIONES;2.9301;A
2013;11;38;SEPARACIONES;2.9301;A
2013;11;39;SEPARACIONES;2.9301;A
2013;11;40;SEPARACIONES;5.8602;A
2013;11;41;SEPARACIONES;1.46505;A
2013;11;42;SEPARACIONES;2.9301;A
2013;11;44;SEPARACIONES;2.9301;A
2013;11;48;SEPARACIONES;2.9301;A
2013;14;00;SEPARACIONES;97.66512;A
2013;14;1;SEPARACIONES;1.35646;A
2013;14;3;SEPARACIONES;4.06938;A
2013;14;4;SEPARACIONES;4.06938;A
2013;14;5;SEPARACIONES;2.71292;A
2013;14;6;SEPARACIONES;1.35646;A
2013;14;7;SEPARACIONES;1.35646;A
2013;14;8;SEPARACIONES;2.71292;A
2013;14;9;SEPARACIONES;5.42584;A
2013;14;10;SEPARACIONES;2.71292;A
2013;14;11;SEPARACIONES;4.06938;A
2013;14;12;SEPARACIONES;4.06938;A
2013;14;13;SEPARACIONES;5.42584;A
2013;14;15;SEPARACIONES;2.71292;A
2013;14;16;SEPARACIONES;4.06938;A
2013;14;18;SEPARACIONES;5.42584;A
2013;14;19;SEPARACIONES;1.35646;A
2013;14;20;SEPARACIONES;2.71292;A
2013;14;21;SEPARACIONES;4.06938;A
2013;14;22;SEPARACIONES;2.71292;A
2013;14;23;SEPARACIONES;1.35646;A
2013;14;24;SEPARACIONES;2.71292;A
2013;14;25;SEPARACIONES;2.71292;A
2013;14;26;SEPARACIONES;2.71292;A
2013;14;27;SEPARACIONES;5.42584;A
2013;14;29;SEPARACIONES;2.71292;A
2013;14;31;SEPARACIONES;1.35646;A
2013;14;32;SEPARACIONES;1.35646;A
2013;14;33;SEPARACIONES;1.35646;A
2013;14;36;SEPARACIONES;1.35646;A
2013;14;37;SEPARACIONES;2.71292;A
2013;14;38;SEPARACIONES;2.71292;A
2013;14;40;SEPARACIONES;1.35646;A
2013;14;41;SEPARACIONES;1.35646;A
2013;14;42;SEPARACIONES;1.35646;A
2013;14;43;SEPARACIONES;1.35646;A
2013;14;45;SEPARACIONES;1.35646;A
2013;18;00;SEPARACIONES;103.65564;A
2013;18;0;SEPARACIONES;1.36389;A
2013;18;2;SEPARACIONES;1.36389;A
2013;18;3;SEPARACIONES;2.72778;A
2013;18;4;SEPARACIONES;1.36389;A
2013;18;5;SEPARACIONES;1.36389;A
2013;18;7;SEPARACIONES;2.72778;A
2013;18;8;SEPARACIONES;2.72778;A
2013;18;10;SEPARACIONES;4.09167;A
2013;18;11;SEPARACIONES;1.36389;A
2013;18;12;SEPARACIONES;4.09167;A
2013;18;13;SEPARACIONES;4.09167;A
2013;18;14;SEPARACIONES;2.72778;A
2013;18;15;SEPARACIONES;2.72778;A
2013;18;16;SEPARACIONES;4.09167;A
2013;18;17;SEPARACIONES;2.72778;A
2013;18;18;SEPARACIONES;1.36389;A
2013;18;19;SEPARACIONES;4.09167;A
2013;18;20;SEPARACIONES;2.72778;A
2013;18;22;SEPARACIONES;2.72778;A
2013;18;23;SEPARACIONES;1.36389;A
2013;18;24;SEPARACIONES;2.72778;A
2013;18;25;SEPARACIONES;1.36389;A
2013;18;26;SEPARACIONES;2.72778;A
2013;18;27;SEPARACIONES;4.09167;A
2013;18;28;SEPARACIONES;5.45556;A
2013;18;30;SEPARACIONES;4.09167;A
2013;18;31;SEPARACIONES;1.36389;A
2013;18;32;SEPARACIONES;1.36389;A
2013;18;33;SEPARACIONES;1.36389;A
2013;18;34;SEPARACIONES;5.45556;A
2013;18;35;SEPARACIONES;2.72778;A
2013;18;36;SEPARACIONES;2.72778;A
2013;18;37;SEPARACIONES;2.72778;A
2013;18;38;SEPARACIONES;1.36389;A
2013;18;39;SEPARACIONES;2.72778;A
2013;18;41;SEPARACIONES;1.36389;A
2013;18;42;SEPARACIONES;4.09167;A
2013;18;43;SEPARACIONES;1.36389;A
2013;18;44;SEPARACIONES;1.36389;A
2013;18;45;SEPARACIONES;1.36389;A
2013;21;00;SEPARACIONES;66.06842;A
2013;21;2;SEPARACIONES;1.43627;A
2013;21;3;SEPARACIONES;1.43627;A
2013;21;4;SEPARACIONES;4.30881;A
2013;21;6;SEPARACIONES;2.87254;A
2013;21;7;SEPARACIONES;2.87254;A
2013;21;8;SEPARACIONES;1.43627;A
2013;21;9;SEPARACIONES;4.30881;A
2013;21;10;SEPARACIONES;2.87254;A
2013;21;12;SEPARACIONES;1.43627;A
2013;21;14;SEPARACIONES;4.30881;A
2013;21;15;SEPARACIONES;2.87254;A
2013;21;16;SEPARACIONES;2.87254;A
2013;21;17;SEPARACIONES;2.87254;A
2013;21;18;SEPARACIONES;2.87254;A
2013;21;19;SEPARACIONES;1.43627;A
2013;21;21;SEPARACIONES;1.43627;A
2013;21;23;SEPARACIONES;1.43627;A
2013;21;24;SEPARACIONES;1.43627;A
2013;21;25;SEPARACIONES;1.43627;A
2013;21;26;SEPARACIONES;2.87254;A
2013;21;30;SEPARACIONES;1.43627;A
2013;21;31;SEPARACIONES;1.43627;A
2013;21;32;SEPARACIONES;2.87254;A
2013;21;35;SEPARACIONES;1.43627;A
2013;21;36;SEPARACIONES;1.43627;A
2013;21;37;SEPARACIONES;1.43627;A
2013;21;39;SEPARACIONES;1.43627;A
2013;21;44;SEPARACIONES;1.43627;A
2013;21;48;SEPARACIONES;1.43627;A
2013;21;49;SEPARACIONES;1.43627;A
2013;21;54;SEPARACIONES;1.43627;A
2013;23;00;SEPARACIONES;88.90119;A
2013;23;0;SEPARACIONES;1.41113;A
2013;23;1;SEPARACIONES;2.82226;A
2013;23;3;SEPARACIONES;1.41113;A
2013;23;4;SEPARACIONES;1.41113;A
2013;23;5;SEPARACIONES;5.64452;A
2013;23;6;SEPARACIONES;1.41113;A
2013;23;7;SEPARACIONES;8.46678;A
2013;23;9;SEPARACIONES;2.82226;A
2013;23;10;SEPARACIONES;4.23339;A
2013;23;12;SEPARACIONES;1.41113;A
2013;23;13;SEPARACIONES;1.41113;A
2013;23;14;SEPARACIONES;4.23339;A
2013;23;15;SEPARACIONES;2.82226;A
2013;23;16;SEPARACIONES;2.82226;A
2013;23;18;SEPARACIONES;2.82226;A
2013;23;20;SEPARACIONES;2.82226;A
2013;23;21;SEPARACIONES;1.41113;A
2013;23;22;SEPARACIONES;1.41113;A
2013;23;23;SEPARACIONES;2.82226;A
2013;23;24;SEPARACIONES;1.41113;A
2013;23;25;SEPARACIONES;2.82226;A
2013;23;26;SEPARACIONES;1.41113;A
2013;23;27;SEPARACIONES;1.41113;A
2013;23;28;SEPARACIONES;1.41113;A
2013;23;29;SEPARACIONES;1.41113;A
2013;23;30;SEPARACIONES;4.23339;A
2013;23;31;SEPARACIONES;1.41113;A
2013;23;33;SEPARACIONES;2.82226;A
2013;23;34;SEPARACIONES;1.41113;A
2013;23;35;SEPARACIONES;1.41113;A
2013;23;36;SEPARACIONES;2.82226;A
2013;23;40;SEPARACIONES;1.41113;A
2013;23;41;SEPARACIONES;1.41113;A
2013;23;42;SEPARACIONES;2.82226;A
2013;23;44;SEPARACIONES;2.82226;A
2013;23;47;SEPARACIONES;1.41113;A
2013;23;49;SEPARACIONES;1.41113;A
2013;29;00;SEPARACIONES;186.693;A
2013;29;0;SEPARACIONES;1.4361;A
2013;29;1;SEPARACIONES;1.4361;A
2013;29;2;SEPARACIONES;1.4361;A
2013;29;3;SEPARACIONES;2.8722;A
2013;29;4;SEPARACIONES;5.7444;A
2013;29;5;SEPARACIONES;8.6166;A
2013;29;6;SEPARACIONES;12.9249;A
2013;29;7;SEPARACIONES;7.1805;A
2013;29;8;SEPARACIONES;4.3083;A
2013;29;9;SEPARACIONES;7.1805;A
2013;29;10;SEPARACIONES;11.4888;A
2013;29;11;SEPARACIONES;7.1805;A
2013;29;12;SEPARACIONES;4.3083;A
2013;29;14;SEPARACIONES;2.8722;A
2013;29;15;SEPARACIONES;2.8722;A
2013;29;16;SEPARACIONES;5.7444;A
2013;29;17;SEPARACIONES;2.8722;A
2013;29;18;SEPARACIONES;5.7444;A
2013;29;19;SEPARACIONES;1.4361;A
2013;29;20;SEPARACIONES;8.6166;A
2013;29;21;SEPARACIONES;5.7444;A
2013;29;22;SEPARACIONES;4.3083;A
2013;29;23;SEPARACIONES;5.7444;A
2013;29;24;SEPARACIONES;5.7444;A
2013;29;25;SEPARACIONES;5.7444;A
2013;29;27;SEPARACIONES;2.8722;A
2013;29;29;SEPARACIONES;5.7444;A
2013;29;30;SEPARACIONES;2.8722;A
2013;29;31;SEPARACIONES;5.7444;A
2013;29;32;SEPARACIONES;10.0527;A
2013;29;33;SEPARACIONES;1.4361;A
2013;29;34;SEPARACIONES;4.3083;A
2013;29;36;SEPARACIONES;1.4361;A
2013;29;37;SEPARACIONES;2.8722;A
2013;29;38;SEPARACIONES;1.4361;A
2013;29;39;SEPARACIONES;7.1805;A
2013;29;41;SEPARACIONES;1.4361;A
2013;29;43;SEPARACIONES;2.8722;A
2013;29;46;SEPARACIONES;1.4361;A
2013;29;47;SEPARACIONES;1.4361;A
2013;41;00;SEPARACIONES;205.9175;A
2013;41;1;SEPARACIONES;1.3285;A
2013;41;2;SEPARACIONES;2.657;A
2013;41;3;SEPARACIONES;1.3285;A
2013;41;4;SEPARACIONES;2.657;A
2013;41;5;SEPARACIONES;7.971;A
2013;41;6;SEPARACIONES;5.314;A
2013;41;7;SEPARACIONES;3.9855;A
2013;41;8;SEPARACIONES;10.628;A
2013;41;9;SEPARACIONES;5.314;A
2013;41;10;SEPARACIONES;10.628;A
2013;41;11;SEPARACIONES;6.6425;A
2013;41;12;SEPARACIONES;2.657;A
2013;41;13;SEPARACIONES;7.971;A
2013;41;14;SEPARACIONES;3.9855;A
2013;41;15;SEPARACIONES;2.657;A
2013;41;16;SEPARACIONES;2.657;A
2013;41;17;SEPARACIONES;3.9855;A
2013;41;18;SEPARACIONES;3.9855;A
2013;41;19;SEPARACIONES;3.9855;A
2013;41;20;SEPARACIONES;6.6425;A
2013;41;21;SEPARACIONES;10.628;A
2013;41;22;SEPARACIONES;3.9855;A
2013;41;23;SEPARACIONES;6.6425;A
2013;41;24;SEPARACIONES;11.9565;A
2013;41;25;SEPARACIONES;6.6425;A
2013;41;26;SEPARACIONES;2.657;A
2013;41;27;SEPARACIONES;5.314;A
2013;41;28;SEPARACIONES;1.3285;A
2013;41;29;SEPARACIONES;1.3285;A
2013;41;30;SEPARACIONES;5.314;A
2013;41;31;SEPARACIONES;3.9855;A
2013;41;33;SEPARACIONES;2.657;A
2013;41;34;SEPARACIONES;5.314;A
2013;41;35;SEPARACIONES;3.9855;A
2013;41;36;SEPARACIONES;3.9855;A
2013;41;37;SEPARACIONES;3.9855;A
2013;41;38;SEPARACIONES;6.6425;A
2013;41;39;SEPARACIONES;2.657;A
2013;41;40;SEPARACIONES;6.6425;A
2013;41;41;SEPARACIONES;2.657;A
2013;41;42;SEPARACIONES;2.657;A
2013;41;46;SEPARACIONES;2.657;A
2013;41;47;SEPARACIONES;1.3285;A
2013;41;48;SEPARACIONES;1.3285;A
2013;41;50;SEPARACIONES;1.3285;A
2013;41;52;SEPARACIONES;1.3285;A
2012;C01;00;SEPARACIONES;1325.99833;A
2012;C01;0;SEPARACIONES;6.91526;A
2012;C01;1;SEPARACIONES;21.73017;A
2012;C01;2;SEPARACIONES;9.57736;A
2012;C01;3;SEPARACIONES;29.10498;A
2012;C01;4;SEPARACIONES;24.69301;A
2012;C01;5;SEPARACIONES;22.18108;A
2012;C01;6;SEPARACIONES;37.0109;A
2012;C01;7;SEPARACIONES;26.25157;A
2012;C01;8;SEPARACIONES;39.6103;A
2012;C01;9;SEPARACIONES;47.50837;A
2012;C01;10;SEPARACIONES;26.45698;A
2012;C01;11;SEPARACIONES;56.14896;A
2012;C01;12;SEPARACIONES;41.01483;A
2012;C01;13;SEPARACIONES;28.43851;A
2012;C01;14;SEPARACIONES;42.86863;A
2012;C01;15;SEPARACIONES;33.73514;A
2012;C01;16;SEPARACIONES;32.36213;A
2012;C01;17;SEPARACIONES;38.23534;A
2012;C01;18;SEPARACIONES;34.9886;A
2012;C01;19;SEPARACIONES;38.3205;A
2012;C01;20;SEPARACIONES;51.13493;A
2012;C01;21;SEPARACIONES;36.42096;A
2012;C01;22;SEPARACIONES;50.8761;A
2012;C01;23;SEPARACIONES;24.68004;A
2012;C01;24;SEPARACIONES;39.242;A
2012;C01;25;SEPARACIONES;38.10981;A
2012;C01;26;SEPARACIONES;31.74389;A
2012;C01;27;SEPARACIONES;15.72776;A
2012;C01;28;SEPARACIONES;33.44857;A
2012;C01;29;SEPARACIONES;22.85831;A
2012;C01;30;SEPARACIONES;30.39908;A
2012;C01;31;SEPARACIONES;32.96054;A
2012;C01;32;SEPARACIONES;43.07681;A
2012;C01;33;SEPARACIONES;28.58962;A
2012;C01;34;SEPARACIONES;13.63597;A
2012;C01;35;SEPARACIONES;19.21821;A
2012;C01;36;SEPARACIONES;16.24254;A
2012;C01;37;SEPARACIONES;34.9157;A
2012;C01;38;SEPARACIONES;8.50843;A
2012;C01;39;SEPARACIONES;29.95831;A
2012;C01;40;SEPARACIONES;15.78948;A
2012;C01;41;SEPARACIONES;5.943;A
2012;C01;42;SEPARACIONES;7.92616;A
2012;C01;43;SEPARACIONES;15.15001;A
2012;C01;44;SEPARACIONES;9.2246;A
2012;C01;45;SEPARACIONES;10.68905;A
2012;C01;47;SEPARACIONES;4.93521;A
2012;C01;48;SEPARACIONES;2.90644;A
2012;C01;49;SEPARACIONES;8.23745;A
2012;C01;50;SEPARACIONES;2.33943;A
2012;C01;53;SEPARACIONES;1.63297;A
2012;C01;54;SEPARACIONES;2.32433;A
2012;04;00;SEPARACIONES;81.0995;A
2012;04;1;SEPARACIONES;2.10157;A
2012;04;3;SEPARACIONES;4.20314;A
2012;04;6;SEPARACIONES;4.35812;A
2012;04;8;SEPARACIONES;2.10157;A
2012;04;9;SEPARACIONES;2.10157;A
2012;04;11;SEPARACIONES;6.45969;A
2012;04;12;SEPARACIONES;4.35812;A
2012;04;13;SEPARACIONES;2.10157;A
2012;04;14;SEPARACIONES;4.35812;A
2012;04;15;SEPARACIONES;4.20314;A
2012;04;17;SEPARACIONES;6.30471;A
2012;04;18;SEPARACIONES;2.10157;A
2012;04;19;SEPARACIONES;4.35812;A
2012;04;21;SEPARACIONES;4.35812;A
2012;04;23;SEPARACIONES;2.10157;A
2012;04;24;SEPARACIONES;2.10157;A
2012;04;26;SEPARACIONES;4.20314;A
2012;04;28;SEPARACIONES;2.10157;A
2012;04;30;SEPARACIONES;2.10157;A
2012;04;31;SEPARACIONES;2.10157;A
2012;04;32;SEPARACIONES;8.71624;A
2012;04;35;SEPARACIONES;2.10157;A
2012;04;42;SEPARACIONES;2.10157;A
2012;11;00;SEPARACIONES;217.75166;A
2012;11;3;SEPARACIONES;5.63976;A
2012;11;4;SEPARACIONES;3.60782;A
2012;11;5;SEPARACIONES;4.06388;A
2012;11;6;SEPARACIONES;5.63976;A
2012;11;7;SEPARACIONES;11.27952;A
2012;11;9;SEPARACIONES;6.09582;A
2012;11;10;SEPARACIONES;12.19164;A
2012;11;11;SEPARACIONES;11.27952;A
2012;11;12;SEPARACIONES;7.6717;A
2012;11;13;SEPARACIONES;5.63976;A
2012;11;14;SEPARACIONES;9.70364;A
2012;11;15;SEPARACIONES;2.03194;A
2012;11;16;SEPARACIONES;7.21564;A
2012;11;17;SEPARACIONES;5.63976;A
2012;11;18;SEPARACIONES;10.1597;A
2012;11;19;SEPARACIONES;5.63976;A
2012;11;20;SEPARACIONES;16.91928;A
2012;11;21;SEPARACIONES;3.60782;A
2012;11;22;SEPARACIONES;5.63976;A
2012;11;23;SEPARACIONES;2.03194;A
2012;11;24;SEPARACIONES;2.03194;A
2012;11;25;SEPARACIONES;4.06388;A
2012;11;26;SEPARACIONES;4.06388;A
2012;11;27;SEPARACIONES;2.03194;A
2012;11;28;SEPARACIONES;5.63976;A
2012;11;29;SEPARACIONES;4.06388;A
2012;11;31;SEPARACIONES;4.06388;A
2012;11;32;SEPARACIONES;9.24758;A
2012;11;33;SEPARACIONES;7.6717;A
2012;11;35;SEPARACIONES;4.06388;A
2012;11;36;SEPARACIONES;5.63976;A
2012;11;37;SEPARACIONES;5.63976;A
2012;11;38;SEPARACIONES;2.03194;A
2012;11;39;SEPARACIONES;3.60782;A
2012;11;40;SEPARACIONES;2.03194;A
2012;11;42;SEPARACIONES;2.03194;A
2012;11;43;SEPARACIONES;2.03194;A
2012;11;45;SEPARACIONES;6.09582;A
2012;14;00;SEPARACIONES;108.2448;A
2012;14;0;SEPARACIONES;1.764;A
2012;14;2;SEPARACIONES;1.64772;A
2012;14;3;SEPARACIONES;3.41172;A
2012;14;5;SEPARACIONES;1.64772;A
2012;14;6;SEPARACIONES;4.94316;A
2012;14;8;SEPARACIONES;1.64772;A
2012;14;9;SEPARACIONES;8.2386;A
2012;14;11;SEPARACIONES;1.64772;A
2012;14;12;SEPARACIONES;3.29544;A
2012;14;13;SEPARACIONES;3.41172;A
2012;14;14;SEPARACIONES;3.41172;A
2012;14;15;SEPARACIONES;1.64772;A
2012;14;16;SEPARACIONES;1.764;A
2012;14;18;SEPARACIONES;3.41172;A
2012;14;19;SEPARACIONES;3.41172;A
2012;14;20;SEPARACIONES;4.94316;A
2012;14;21;SEPARACIONES;1.64772;A
2012;14;22;SEPARACIONES;3.41172;A
2012;14;23;SEPARACIONES;1.764;A
2012;14;24;SEPARACIONES;6.70716;A
2012;14;25;SEPARACIONES;3.41172;A
2012;14;26;SEPARACIONES;3.41172;A
2012;14;27;SEPARACIONES;3.41172;A
2012;14;28;SEPARACIONES;3.528;A
2012;14;29;SEPARACIONES;1.64772;A
2012;14;30;SEPARACIONES;5.05944;A
2012;14;31;SEPARACIONES;5.17572;A
2012;14;32;SEPARACIONES;3.29544;A
2012;14;35;SEPARACIONES;3.41172;A
2012;14;37;SEPARACIONES;5.292;A
2012;14;39;SEPARACIONES;1.764;A
2012;14;40;SEPARACIONES;1.64772;A
2012;14;44;SEPARACIONES;3.41172;A
2012;18;00;SEPARACIONES;139.01817;A
2012;18;3;SEPARACIONES;4.67886;A
2012;18;4;SEPARACIONES;4.48978;A
2012;18;6;SEPARACIONES;11.41353;A
2012;18;7;SEPARACIONES;4.48978;A
2012;18;9;SEPARACIONES;6.92375;A
2012;18;11;SEPARACIONES;4.48978;A
2012;18;12;SEPARACIONES;2.33943;A
2012;18;14;SEPARACIONES;6.73467;A
2012;18;16;SEPARACIONES;2.33943;A
2012;18;17;SEPARACIONES;4.48978;A
2012;18;18;SEPARACIONES;2.24489;A
2012;18;19;SEPARACIONES;4.58432;A
2012;18;20;SEPARACIONES;6.82921;A
2012;18;21;SEPARACIONES;4.48978;A
2012;18;22;SEPARACIONES;9.0741;A
2012;18;23;SEPARACIONES;2.33943;A
2012;18;24;SEPARACIONES;4.58432;A
2012;18;25;SEPARACIONES;6.92375;A
2012;18;27;SEPARACIONES;4.48978;A
2012;18;28;SEPARACIONES;2.24489;A
2012;18;30;SEPARACIONES;4.58432;A
2012;18;31;SEPARACIONES;7.01829;A
2012;18;32;SEPARACIONES;4.48978;A
2012;18;33;SEPARACIONES;4.58432;A
2012;18;35;SEPARACIONES;4.48978;A
2012;18;38;SEPARACIONES;2.24489;A
2012;18;39;SEPARACIONES;2.24489;A
2012;18;41;SEPARACIONES;4.48978;A
2012;18;42;SEPARACIONES;2.33943;A
2012;18;50;SEPARACIONES;2.33943;A
2012;21;00;SEPARACIONES;60.6245;A
2012;21;1;SEPARACIONES;2.49208;A
2012;21;3;SEPARACIONES;2.49208;A
2012;21;8;SEPARACIONES;2.49208;A
2012;21;10;SEPARACIONES;2.49208;A
2012;21;11;SEPARACIONES;2.49208;A
2012;21;12;SEPARACIONES;2.32433;A
2012;21;13;SEPARACIONES;4.81641;A
2012;21;18;SEPARACIONES;2.32433;A
2012;21;20;SEPARACIONES;2.49208;A
2012;21;21;SEPARACIONES;2.32433;A
2012;21;22;SEPARACIONES;2.32433;A
2012;21;23;SEPARACIONES;2.49208;A
2012;21;24;SEPARACIONES;2.32433;A
2012;21;25;SEPARACIONES;4.81641;A
2012;21;26;SEPARACIONES;2.32433;A
2012;21;27;SEPARACIONES;2.49208;A
2012;21;28;SEPARACIONES;7.30849;A
2012;21;29;SEPARACIONES;2.49208;A
2012;21;30;SEPARACIONES;2.49208;A
2012;21;34;SEPARACIONES;2.49208;A
2012;21;54;SEPARACIONES;2.32433;A
2012;23;00;SEPARACIONES;141.41699;A
2012;23;1;SEPARACIONES;3.26594;A
2012;23;2;SEPARACIONES;4.2316;A
2012;23;3;SEPARACIONES;1.63297;A
2012;23;4;SEPARACIONES;3.26594;A
2012;23;6;SEPARACIONES;2.59863;A
2012;23;7;SEPARACIONES;1.63297;A
2012;23;8;SEPARACIONES;4.2316;A
2012;23;9;SEPARACIONES;4.2316;A
2012;23;10;SEPARACIONES;1.63297;A
2012;23;11;SEPARACIONES;4.89891;A
2012;23;12;SEPARACIONES;1.63297;A
2012;23;13;SEPARACIONES;5.86457;A
2012;23;14;SEPARACIONES;1.63297;A
2012;23;15;SEPARACIONES;4.2316;A
2012;23;16;SEPARACIONES;5.86457;A
2012;23;17;SEPARACIONES;3.26594;A
2012;23;18;SEPARACIONES;3.26594;A
2012;23;19;SEPARACIONES;5.19726;A
2012;23;20;SEPARACIONES;4.2316;A
2012;23;21;SEPARACIONES;1.63297;A
2012;23;22;SEPARACIONES;7.49754;A
2012;23;23;SEPARACIONES;6.83023;A
2012;23;24;SEPARACIONES;4.2316;A
2012;23;25;SEPARACIONES;1.63297;A
2012;23;26;SEPARACIONES;5.86457;A
2012;23;28;SEPARACIONES;2.59863;A
2012;23;29;SEPARACIONES;4.2316;A
2012;23;30;SEPARACIONES;2.59863;A
2012;23;31;SEPARACIONES;3.26594;A
2012;23;32;SEPARACIONES;1.63297;A
2012;23;33;SEPARACIONES;11.06183;A
2012;23;34;SEPARACIONES;1.63297;A
