TEMPORAL;TERRITORIO;EDAD;EDADC2;INDICATOR;OBS_VALUE;FREQ
2014;C01;065100;065069;SEPARACIONES;1.4678;A
2014;C01;065100;070074;SEPARACIONES;1.66547;A
2014;C01;065100;075100;SEPARACIONES;9.10368;A
2014;04;00;00;SEPARACIONES;57.933;A
2014;04;00;025029;SEPARACIONES;1.413;A
2014;04;00;030034;SEPARACIONES;2.826;A
2014;04;00;035039;SEPARACIONES;5.652;A
2014;04;00;040044;SEPARACIONES;14.13;A
2014;04;00;045049;SEPARACIONES;14.13;A
2014;04;00;050054;SEPARACIONES;8.478;A
2014;04;00;055059;SEPARACIONES;4.239;A
2014;04;00;060064;SEPARACIONES;7.065;A
2014;04;025029;00;SEPARACIONES;1.413;A
2014;04;025029;035039;SEPARACIONES;1.413;A
2014;04;030034;00;SEPARACIONES;1.413;A
2014;04;030034;025029;SEPARACIONES;1.413;A
2014;04;035039;00;SEPARACIONES;9.891;A
2014;04;035039;030034;SEPARACIONES;2.826;A
2014;04;035039;035039;SEPARACIONES;4.239;A
2014;04;035039;040044;SEPARACIONES;2.826;A
2014;04;040044;00;SEPARACIONES;9.891;A
2014;04;040044;040044;SEPARACIONES;9.891;A
2014;04;045049;00;SEPARACIONES;8.478;A
2014;04;045049;040044;SEPARACIONES;1.413;A
2014;04;045049;045049;SEPARACIONES;5.652;A
2014;04;045049;050054;SEPARACIONES;1.413;A
2014;04;050054;00;SEPARACIONES;11.304;A
2014;04;050054;045049;SEPARACIONES;8.478;A
2014;04;050054;050054;SEPARACIONES;1.413;A
2014;04;050054;055059;SEPARACIONES;1.413;A
2014;04;055059;00;SEPARACIONES;5.652;A
2014;04;055059;050054;SEPARACIONES;5.652;A
2014;04;060064;00;SEPARACIONES;4.239;A
2014;04;060064;055059;SEPARACIONES;1.413;A
2014;04;060064;060064;SEPARACIONES;2.826;A
2014;04;065069;00;SEPARACIONES;4.239;A
2014;04;065069;055059;SEPARACIONES;1.413;A
2014;04;065069;060064;SEPARACIONES;2.826;A
2014;04;070074;00;SEPARACIONES;1.413;A
2014;04;070074;060064;SEPARACIONES;1.413;A
2014;11;00;00;SEPARACIONES;162.30564;A
2014;11;00;025029;SEPARACIONES;3.00566;A
2014;11;00;030034;SEPARACIONES;13.52547;A
2014;11;00;035039;SEPARACIONES;31.55943;A
2014;11;00;040044;SEPARACIONES;21.03962;A
2014;11;00;045049;SEPARACIONES;22.54245;A
2014;11;00;050054;SEPARACIONES;22.54245;A
2014;11;00;055059;SEPARACIONES;19.53679;A
2014;11;00;060064;SEPARACIONES;18.03396;A
2014;11;00;065069;SEPARACIONES;6.01132;A
2014;11;00;070074;SEPARACIONES;3.00566;A
2014;11;00;075100;SEPARACIONES;1.50283;A
2014;11;030034;00;SEPARACIONES;12.02264;A
2014;11;030034;025029;SEPARACIONES;1.50283;A
2014;11;030034;030034;SEPARACIONES;6.01132;A
2014;11;030034;035039;SEPARACIONES;1.50283;A
2014;11;030034;040044;SEPARACIONES;1.50283;A
2014;11;030034;045049;SEPARACIONES;1.50283;A
2014;11;035039;00;SEPARACIONES;24.04528;A
2014;11;035039;025029;SEPARACIONES;1.50283;A
2014;11;035039;030034;SEPARACIONES;6.01132;A
2014;11;035039;035039;SEPARACIONES;15.0283;A
2014;11;035039;040044;SEPARACIONES;1.50283;A
2014;11;040044;00;SEPARACIONES;25.54811;A
2014;11;040044;035039;SEPARACIONES;12.02264;A
2014;11;040044;040044;SEPARACIONES;12.02264;A
2014;11;040044;045049;SEPARACIONES;1.50283;A
2014;11;045049;00;SEPARACIONES;18.03396;A
2014;11;045049;030034;SEPARACIONES;1.50283;A
2014;11;045049;040044;SEPARACIONES;6.01132;A
2014;11;045049;045049;SEPARACIONES;10.51981;A
2014;11;050054;00;SEPARACIONES;13.52547;A
2014;11;050054;035039;SEPARACIONES;1.50283;A
2014;11;050054;045049;SEPARACIONES;4.50849;A
2014;11;050054;050054;SEPARACIONES;7.51415;A
2014;11;055059;00;SEPARACIONES;31.55943;A
2014;11;055059;035039;SEPARACIONES;1.50283;A
2014;11;055059;045049;SEPARACIONES;4.50849;A
2014;11;055059;050054;SEPARACIONES;10.51981;A
2014;11;055059;055059;SEPARACIONES;12.02264;A
2014;11;055059;060064;SEPARACIONES;3.00566;A
2014;11;060064;00;SEPARACIONES;15.0283;A
2014;11;060064;050054;SEPARACIONES;1.50283;A
2014;11;060064;055059;SEPARACIONES;6.01132;A
2014;11;060064;060064;SEPARACIONES;6.01132;A
2014;11;060064;065069;SEPARACIONES;1.50283;A
2014;11;065069;00;SEPARACIONES;18.03396;A
2014;11;065069;050054;SEPARACIONES;3.00566;A
2014;11;065069;055059;SEPARACIONES;1.50283;A
2014;11;065069;060064;SEPARACIONES;7.51415;A
2014;11;065069;065069;SEPARACIONES;4.50849;A
2014;11;065069;070074;SEPARACIONES;1.50283;A
2014;11;070074;00;SEPARACIONES;3.00566;A
2014;11;070074;060064;SEPARACIONES;1.50283;A
2014;11;070074;070074;SEPARACIONES;1.50283;A
2014;11;065100;00;SEPARACIONES;1.50283;A
2014;11;065100;075100;SEPARACIONES;1.50283;A
2014;14;00;00;SEPARACIONES;113.25196;A
2014;14;00;025029;SEPARACIONES;1.66547;A
2014;14;00;030034;SEPARACIONES;6.66188;A
2014;14;00;035039;SEPARACIONES;16.6547;A
2014;14;00;040044;SEPARACIONES;18.32017;A
2014;14;00;045049;SEPARACIONES;16.6547;A
2014;14;00;050054;SEPARACIONES;23.31658;A
2014;14;00;055059;SEPARACIONES;14.98923;A
2014;14;00;060064;SEPARACIONES;8.32735;A
2014;14;00;065069;SEPARACIONES;3.33094;A
2014;14;00;070074;SEPARACIONES;1.66547;A
2014;14;00;075100;SEPARACIONES;1.66547;A
2014;14;030034;00;SEPARACIONES;3.33094;A
2014;14;030034;025029;SEPARACIONES;1.66547;A
2014;14;030034;030034;SEPARACIONES;1.66547;A
2014;14;035039;00;SEPARACIONES;11.65829;A
2014;14;035039;030034;SEPARACIONES;4.99641;A
2014;14;035039;035039;SEPARACIONES;6.66188;A
2014;14;040044;00;SEPARACIONES;19.98564;A
2014;14;040044;035039;SEPARACIONES;6.66188;A
2014;14;040044;040044;SEPARACIONES;9.99282;A
2014;14;040044;045049;SEPARACIONES;3.33094;A
2014;14;045049;00;SEPARACIONES;16.6547;A
2014;14;045049;035039;SEPARACIONES;1.66547;A
2014;14;045049;040044;SEPARACIONES;6.66188;A
2014;14;045049;045049;SEPARACIONES;8.32735;A
2014;14;050054;00;SEPARACIONES;18.32017;A
2014;14;050054;035039;SEPARACIONES;1.66547;A
2014;14;050054;040044;SEPARACIONES;1.66547;A
2014;14;050054;045049;SEPARACIONES;3.33094;A
2014;14;050054;050054;SEPARACIONES;9.99282;A
2014;14;050054;055059;SEPARACIONES;1.66547;A
2014;14;055059;00;SEPARACIONES;21.65111;A
2014;14;055059;050054;SEPARACIONES;13.32376;A
2014;14;055059;055059;SEPARACIONES;8.32735;A
2014;14;060064;00;SEPARACIONES;8.32735;A
2014;14;060064;045049;SEPARACIONES;1.66547;A
2014;14;060064;055059;SEPARACIONES;3.33094;A
2014;14;060064;060064;SEPARACIONES;3.33094;A
2014;14;065069;00;SEPARACIONES;6.66188;A
2014;14;065069;055059;SEPARACIONES;1.66547;A
2014;14;065069;060064;SEPARACIONES;4.99641;A
2014;14;070074;00;SEPARACIONES;3.33094;A
2014;14;070074;065069;SEPARACIONES;3.33094;A
2014;14;065100;00;SEPARACIONES;3.33094;A
2014;14;065100;070074;SEPARACIONES;1.66547;A
2014;14;065100;075100;SEPARACIONES;1.66547;A
2014;18;00;00;SEPARACIONES;138.23355;A
2014;18;00;025029;SEPARACIONES;3.0381;A
2014;18;00;030034;SEPARACIONES;9.1143;A
2014;18;00;035039;SEPARACIONES;12.1524;A
2014;18;00;040044;SEPARACIONES;16.70955;A
2014;18;00;045049;SEPARACIONES;27.3429;A
2014;18;00;050054;SEPARACIONES;30.381;A
2014;18;00;055059;SEPARACIONES;19.74765;A
2014;18;00;060064;SEPARACIONES;13.67145;A
2014;18;00;065069;SEPARACIONES;3.0381;A
2014;18;00;075100;SEPARACIONES;3.0381;A
2014;18;025029;00;SEPARACIONES;3.0381;A
2014;18;025029;030034;SEPARACIONES;3.0381;A
2014;18;030034;00;SEPARACIONES;6.0762;A
2014;18;030034;025029;SEPARACIONES;3.0381;A
2014;18;030034;030034;SEPARACIONES;3.0381;A
2014;18;035039;00;SEPARACIONES;9.1143;A
2014;18;035039;030034;SEPARACIONES;3.0381;A
2014;18;035039;035039;SEPARACIONES;3.0381;A
2014;18;035039;040044;SEPARACIONES;1.51905;A
2014;18;035039;045049;SEPARACIONES;1.51905;A
2014;18;040044;00;SEPARACIONES;18.2286;A
2014;18;040044;035039;SEPARACIONES;7.59525;A
2014;18;040044;040044;SEPARACIONES;6.0762;A
2014;18;040044;045049;SEPARACIONES;4.55715;A
2014;18;045049;00;SEPARACIONES;19.74765;A
2014;18;045049;040044;SEPARACIONES;7.59525;A
2014;18;045049;045049;SEPARACIONES;10.63335;A
2014;18;045049;050054;SEPARACIONES;1.51905;A
2014;18;050054;00;SEPARACIONES;21.2667;A
2014;18;050054;045049;SEPARACIONES;6.0762;A
2014;18;050054;050054;SEPARACIONES;13.67145;A
2014;18;050054;055059;SEPARACIONES;1.51905;A
2014;18;055059;00;SEPARACIONES;31.90005;A
2014;18;055059;035039;SEPARACIONES;1.51905;A
2014;18;055059;045049;SEPARACIONES;4.55715;A
2014;18;055059;050054;SEPARACIONES;13.67145;A
2014;18;055059;055059;SEPARACIONES;9.1143;A
2014;18;055059;060064;SEPARACIONES;1.51905;A
2014;18;055059;065069;SEPARACIONES;1.51905;A
2014;18;060064;00;SEPARACIONES;16.70955;A
2014;18;060064;040044;SEPARACIONES;1.51905;A
2014;18;060064;050054;SEPARACIONES;1.51905;A
2014;18;060064;055059;SEPARACIONES;6.0762;A
2014;18;060064;060064;SEPARACIONES;7.59525;A
2014;18;065069;00;SEPARACIONES;9.1143;A
2014;18;065069;055059;SEPARACIONES;3.0381;A
2014;18;065069;060064;SEPARACIONES;4.55715;A
2014;18;065069;065069;SEPARACIONES;1.51905;A
2014;18;065100;00;SEPARACIONES;3.0381;A
2014;18;065100;075100;SEPARACIONES;3.0381;A
2014;21;00;00;SEPARACIONES;57.99901;A
2014;21;00;025029;SEPARACIONES;1.41461;A
2014;21;00;030034;SEPARACIONES;5.65844;A
2014;21;00;035039;SEPARACIONES;7.07305;A
2014;21;00;040044;SEPARACIONES;7.07305;A
2014;21;00;045049;SEPARACIONES;14.1461;A
2014;21;00;050054;SEPARACIONES;11.31688;A
2014;21;00;055059;SEPARACIONES;11.31688;A
2014;21;025029;00;SEPARACIONES;1.41461;A
2014;21;025029;030034;SEPARACIONES;1.41461;A
2014;21;030034;00;SEPARACIONES;1.41461;A
2014;21;030034;025029;SEPARACIONES;1.41461;A
2014;21;035039;00;SEPARACIONES;5.65844;A
2014;21;035039;030034;SEPARACIONES;2.82922;A
2014;21;035039;035039;SEPARACIONES;2.82922;A
2014;21;040044;00;SEPARACIONES;7.07305;A
2014;21;040044;035039;SEPARACIONES;1.41461;A
2014;21;040044;040044;SEPARACIONES;2.82922;A
2014;21;040044;045049;SEPARACIONES;2.82922;A
2014;21;045049;00;SEPARACIONES;8.48766;A
2014;21;045049;030034;SEPARACIONES;1.41461;A
2014;21;045049;035039;SEPARACIONES;1.41461;A
2014;21;045049;040044;SEPARACIONES;2.82922;A
2014;21;045049;045049;SEPARACIONES;1.41461;A
2014;21;045049;050054;SEPARACIONES;1.41461;A
2014;21;050054;00;SEPARACIONES;8.48766;A
2014;21;050054;035039;SEPARACIONES;1.41461;A
2014;21;050054;040044;SEPARACIONES;1.41461;A
2014;21;050054;045049;SEPARACIONES;2.82922;A
2014;21;050054;050054;SEPARACIONES;2.82922;A
2014;21;055059;00;SEPARACIONES;15.56071;A
2014;21;055059;045049;SEPARACIONES;4.24383;A
2014;21;055059;050054;SEPARACIONES;7.07305;A
2014;21;055059;055059;SEPARACIONES;4.24383;A
2014;21;060064;00;SEPARACIONES;4.24383;A
2014;21;060064;055059;SEPARACIONES;4.24383;A
2014;21;065069;00;SEPARACIONES;4.24383;A
2014;21;065069;045049;SEPARACIONES;1.41461;A
2014;21;065069;055059;SEPARACIONES;2.82922;A
2014;21;070074;00;SEPARACIONES;1.41461;A
2014;21;070074;045049;SEPARACIONES;1.41461;A
2014;23;00;00;SEPARACIONES;74.8578;A
2014;23;00;025029;SEPARACIONES;4.4034;A
2014;23;00;030034;SEPARACIONES;1.4678;A
2014;23;00;035039;SEPARACIONES;8.8068;A
2014;23;00;040044;SEPARACIONES;10.2746;A
2014;23;00;045049;SEPARACIONES;13.2102;A
2014;23;00;050054;SEPARACIONES;16.1458;A
2014;23;00;055059;SEPARACIONES;8.8068;A
2014;23;00;060064;SEPARACIONES;5.8712;A
2014;23;00;065069;SEPARACIONES;4.4034;A
2014;23;00;070074;SEPARACIONES;1.4678;A
2014;23;025029;00;SEPARACIONES;1.4678;A
2014;23;025029;045049;SEPARACIONES;1.4678;A
2014;23;030034;00;SEPARACIONES;1.4678;A
2014;23;030034;035039;SEPARACIONES;1.4678;A
2014;23;035039;00;SEPARACIONES;10.2746;A
2014;23;035039;025029;SEPARACIONES;4.4034;A
2014;23;035039;030034;SEPARACIONES;1.4678;A
2014;23;035039;035039;SEPARACIONES;4.4034;A
2014;23;040044;00;SEPARACIONES;7.339;A
2014;23;040044;035039;SEPARACIONES;1.4678;A
2014;23;040044;040044;SEPARACIONES;5.8712;A
2014;23;045049;00;SEPARACIONES;7.339;A
2014;23;045049;035039;SEPARACIONES;1.4678;A
2014;23;045049;040044;SEPARACIONES;1.4678;A
2014;23;045049;045049;SEPARACIONES;4.4034;A
2014;23;050054;00;SEPARACIONES;16.1458;A
2014;23;050054;040044;SEPARACIONES;1.4678;A
2014;23;050054;045049;SEPARACIONES;5.8712;A
2014;23;050054;050054;SEPARACIONES;5.8712;A
2014;23;050054;055059;SEPARACIONES;2.9356;A
2014;23;055059;00;SEPARACIONES;14.678;A
2014;23;055059;040044;SEPARACIONES;1.4678;A
2014;23;055059;045049;SEPARACIONES;1.4678;A
2014;23;055059;050054;SEPARACIONES;7.339;A
2014;23;055059;055059;SEPARACIONES;4.4034;A
2014;23;060064;00;SEPARACIONES;7.339;A
2014;23;060064;050054;SEPARACIONES;2.9356;A
2014;23;060064;055059;SEPARACIONES;1.4678;A
2014;23;060064;060064;SEPARACIONES;2.9356;A
2014;23;065069;00;SEPARACIONES;5.8712;A
2014;23;065069;060064;SEPARACIONES;2.9356;A
2014;23;065069;065069;SEPARACIONES;2.9356;A
2014;23;070074;00;SEPARACIONES;1.4678;A
2014;23;070074;070074;SEPARACIONES;1.4678;A
2014;23;065100;00;SEPARACIONES;1.4678;A
2014;23;065100;065069;SEPARACIONES;1.4678;A
2014;29;00;00;SEPARACIONES;207.69645;A
2014;29;00;025029;SEPARACIONES;3.2201;A
2014;29;00;030034;SEPARACIONES;16.1005;A
2014;29;00;035039;SEPARACIONES;37.03115;A
2014;29;00;040044;SEPARACIONES;28.9809;A
2014;29;00;045049;SEPARACIONES;45.0814;A
2014;29;00;050054;SEPARACIONES;30.59095;A
2014;29;00;055059;SEPARACIONES;20.93065;A
2014;29;00;060064;SEPARACIONES;12.8804;A
2014;29;00;065069;SEPARACIONES;6.4402;A
2014;29;00;070074;SEPARACIONES;4.83015;A
2014;29;00;075100;SEPARACIONES;1.61005;A
2014;29;025029;00;SEPARACIONES;1.61005;A
2014;29;025029;030034;SEPARACIONES;1.61005;A
2014;29;030034;00;SEPARACIONES;9.6603;A
2014;29;030034;025029;SEPARACIONES;1.61005;A
2014;29;030034;030034;SEPARACIONES;3.2201;A
2014;29;030034;035039;SEPARACIONES;4.83015;A
2014;29;035039;00;SEPARACIONES;32.201;A
2014;29;035039;025029;SEPARACIONES;1.61005;A
2014;29;035039;030034;SEPARACIONES;8.05025;A
2014;29;035039;035039;SEPARACIONES;19.3206;A
2014;29;035039;040044;SEPARACIONES;3.2201;A
2014;29;040044;00;SEPARACIONES;25.7608;A
2014;29;040044;030034;SEPARACIONES;1.61005;A
2014;29;040044;035039;SEPARACIONES;12.8804;A
2014;29;040044;040044;SEPARACIONES;8.05025;A
2014;29;040044;045049;SEPARACIONES;3.2201;A
2014;29;045049;00;SEPARACIONES;41.8613;A
2014;29;045049;040044;SEPARACIONES;14.49045;A
2014;29;045049;045049;SEPARACIONES;25.7608;A
2014;29;045049;055059;SEPARACIONES;1.61005;A
2014;29;050054;00;SEPARACIONES;33.81105;A
2014;29;050054;040044;SEPARACIONES;3.2201;A
2014;29;050054;045049;SEPARACIONES;14.49045;A
2014;29;050054;050054;SEPARACIONES;14.49045;A
2014;29;050054;055059;SEPARACIONES;1.61005;A
2014;29;055059;00;SEPARACIONES;20.93065;A
2014;29;055059;030034;SEPARACIONES;1.61005;A
2014;29;055059;050054;SEPARACIONES;12.8804;A
2014;29;055059;055059;SEPARACIONES;4.83015;A
2014;29;055059;060064;SEPARACIONES;1.61005;A
2014;29;060064;00;SEPARACIONES;19.3206;A
2014;29;060064;045049;SEPARACIONES;1.61005;A
2014;29;060064;050054;SEPARACIONES;1.61005;A
2014;29;060064;055059;SEPARACIONES;8.05025;A
2014;29;060064;060064;SEPARACIONES;8.05025;A
2014;29;065069;00;SEPARACIONES;11.27035;A
2014;29;065069;055059;SEPARACIONES;4.83015;A
2014;29;065069;060064;SEPARACIONES;3.2201;A
2014;29;065069;065069;SEPARACIONES;1.61005;A
2014;29;065069;070074;SEPARACIONES;1.61005;A
2014;29;070074;00;SEPARACIONES;9.6603;A
2014;29;070074;050054;SEPARACIONES;1.61005;A
2014;29;070074;065069;SEPARACIONES;4.83015;A
2014;29;070074;070074;SEPARACIONES;3.2201;A
2014;29;065100;00;SEPARACIONES;1.61005;A
2014;29;065100;075100;SEPARACIONES;1.61005;A
2014;41;00;00;SEPARACIONES;221.40356;A
2014;41;00;025029;SEPARACIONES;2.57446;A
2014;41;00;030034;SEPARACIONES;11.58507;A
2014;41;00;035039;SEPARACIONES;29.60629;A
2014;41;00;040044;SEPARACIONES;37.32967;A
2014;41;00;045049;SEPARACIONES;37.32967;A
2014;41;00;050054;SEPARACIONES;43.76582;A
2014;41;00;055059;SEPARACIONES;32.18075;A
2014;41;00;060064;SEPARACIONES;12.8723;A
2014;41;00;065069;SEPARACIONES;9.01061;A
2014;41;00;070074;SEPARACIONES;2.57446;A
2014;41;00;075100;SEPARACIONES;2.57446;A
2014;41;030034;00;SEPARACIONES;9.01061;A
2014;41;030034;025029;SEPARACIONES;2.57446;A
2014;41;030034;030034;SEPARACIONES;6.43615;A
2014;41;035039;00;SEPARACIONES;23.17014;A
2014;41;035039;030034;SEPARACIONES;2.57446;A
2014;41;035039;035039;SEPARACIONES;20.59568;A
2014;41;040044;00;SEPARACIONES;28.31906;A
2014;41;040044;030034;SEPARACIONES;1.28723;A
2014;41;040044;035039;SEPARACIONES;9.01061;A
2014;41;040044;040044;SEPARACIONES;16.73399;A
2014;41;040044;045049;SEPARACIONES;1.28723;A
2014;41;045049;00;SEPARACIONES;36.04244;A
2014;41;045049;030034;SEPARACIONES;1.28723;A
2014;41;045049;040044;SEPARACIONES;14.15953;A
2014;41;045049;045049;SEPARACIONES;15.44676;A
2014;41;045049;050054;SEPARACIONES;5.14892;A
2014;41;050054;00;SEPARACIONES;39.90413;A
2014;41;050054;040044;SEPARACIONES;3.86169;A
2014;41;050054;045049;SEPARACIONES;16.73399;A
2014;41;050054;050054;SEPARACIONES;16.73399;A
2014;41;050054;055059;SEPARACIONES;2.57446;A
2014;41;055059;00;SEPARACIONES;36.04244;A
2014;41;055059;040044;SEPARACIONES;1.28723;A
2014;41;055059;045049;SEPARACIONES;1.28723;A
2014;41;055059;050054;SEPARACIONES;16.73399;A
2014;41;055059;055059;SEPARACIONES;16.73399;A
2014;41;060064;00;SEPARACIONES;19.30845;A
2014;41;060064;040044;SEPARACIONES;1.28723;A
2014;41;060064;045049;SEPARACIONES;1.28723;A
2014;41;060064;050054;SEPARACIONES;3.86169;A
2014;41;060064;055059;SEPARACIONES;7.72338;A
2014;41;060064;060064;SEPARACIONES;5.14892;A
2014;41;065069;00;SEPARACIONES;23.17014;A
2014;41;065069;045049;SEPARACIONES;1.28723;A
2014;41;065069;050054;SEPARACIONES;1.28723;A
2014;41;065069;055059;SEPARACIONES;3.86169;A
2014;41;065069;060064;SEPARACIONES;7.72338;A
2014;41;065069;065069;SEPARACIONES;7.72338;A
2014;41;065069;070074;SEPARACIONES;1.28723;A
2014;41;070074;00;SEPARACIONES;3.86169;A
2014;41;070074;065069;SEPARACIONES;1.28723;A
2014;41;070074;070074;SEPARACIONES;1.28723;A
2014;41;070074;075100;SEPARACIONES;1.28723;A
2014;41;065100;00;SEPARACIONES;2.57446;A
2014;41;065100;055059;SEPARACIONES;1.28723;A
2014;41;065100;075100;SEPARACIONES;1.28723;A
2013;C01;00;00;SEPARACIONES;974.08657;A
2013;C01;00;015024;SEPARACIONES;4.31245;A
2013;C01;00;025029;SEPARACIONES;29.78787;A
2013;C01;00;030034;SEPARACIONES;95.35361;A
2013;C01;00;035039;SEPARACIONES;155.65742;A
2013;C01;00;040044;SEPARACIONES;146.02436;A
2013;C01;00;045049;SEPARACIONES;168.46489;A
2013;C01;00;050054;SEPARACIONES;135.97565;A
2013;C01;00;055059;SEPARACIONES;120.47636;A
2013;C01;00;060064;SEPARACIONES;60.82701;A
2013;C01;00;065069;SEPARACIONES;36.18893;A
2013;C01;00;070074;SEPARACIONES;16.76024;A
2013;C01;00;075100;SEPARACIONES;4.25778;A
2013;C01;015019;00;SEPARACIONES;2.79256;A
2013;C01;015019;025029;SEPARACIONES;2.79256;A
2013;C01;025029;00;SEPARACIONES;11.44962;A
2013;C01;025029;015024;SEPARACIONES;2.87618;A
2013;C01;025029;025029;SEPARACIONES;7.16231;A
2013;C01;025029;030034;SEPARACIONES;1.41113;A
2013;C01;030034;00;SEPARACIONES;75.13139;A
2013;C01;030034;015024;SEPARACIONES;1.43627;A
2013;C01;030034;025029;SEPARACIONES;12.83875;A
2013;C01;030034;030034;SEPARACIONES;49.39806;A
2013;C01;030034;035039;SEPARACIONES;7.22866;A
2013;C01;030034;040044;SEPARACIONES;4.22965;A
2013;C01;035039;00;SEPARACIONES;110.52205;A
2013;C01;035039;025029;SEPARACIONES;2.79355;A
2013;C01;035039;030034;SEPARACIONES;37.15424;A
2013;C01;035039;035039;SEPARACIONES;55.16015;A
2013;C01;035039;040044;SEPARACIONES;15.41411;A
2013;C01;040044;00;SEPARACIONES;155.64727;A
2013;C01;040044;025029;SEPARACIONES;2.7646;A
2013;C01;040044;030034;SEPARACIONES;5.95408;A
2013;C01;040044;035039;SEPARACIONES;68.78397;A
2013;C01;040044;040044;SEPARACIONES;59.93581;A
2013;C01;040044;045049;SEPARACIONES;15.30766;A
2013;C01;040044;050054;SEPARACIONES;1.46505;A
2013;C01;040044;055059;SEPARACIONES;1.4361;A
2013;C01;045049;00;SEPARACIONES;169.64295;A
2013;C01;045049;025029;SEPARACIONES;1.4361;A
2013;C01;045049;030034;SEPARACIONES;1.4361;A
2013;C01;045049;035039;SEPARACIONES;18.71136;A
2013;C01;045049;040044;SEPARACIONES;49.1118;A
2013;C01;045049;045049;SEPARACIONES;83.64613;A
2013;C01;045049;050054;SEPARACIONES;11.12573;A
2013;C01;045049;055059;SEPARACIONES;4.17573;A
2013;C01;050054;00;SEPARACIONES;154.6122;A
2013;C01;050054;035039;SEPARACIONES;4.13148;A
2013;C01;050054;040044;SEPARACIONES;14.51148;A
2013;C01;050054;045049;SEPARACIONES;64.9971;A
2013;C01;050054;050054;SEPARACIONES;65.271;A
2013;C01;050054;055059;SEPARACIONES;5.70114;A
2013;C01;055059;00;SEPARACIONES;108.85761;A
2013;C01;055059;040044;SEPARACIONES;2.82151;A
2013;C01;055059;045049;SEPARACIONES;3.0779;A
2013;C01;055059;050054;SEPARACIONES;39.82013;A
2013;C01;055059;055059;SEPARACIONES;57.65956;A
2013;C01;055059;060064;SEPARACIONES;4.01346;A
2013;C01;055059;065069;SEPARACIONES;1.46505;A
2013;C01;060064;00;SEPARACIONES;79.97324;A
2013;C01;060064;045049;SEPARACIONES;1.4361;A
2013;C01;060064;050054;SEPARACIONES;13.98544;A
2013;C01;060064;055059;SEPARACIONES;35.51986;A
2013;C01;060064;060064;SEPARACIONES;24.82716;A
2013;C01;060064;065069;SEPARACIONES;2.79355;A
2013;C01;060064;070074;SEPARACIONES;1.41113;A
2013;C01;065069;00;SEPARACIONES;66.05022;A
2013;C01;065069;035039;SEPARACIONES;1.6418;A
2013;C01;065069;050054;SEPARACIONES;1.4361;A
2013;C01;065069;055059;SEPARACIONES;15.98397;A
2013;C01;065069;060064;SEPARACIONES;27.69983;A
2013;C01;065069;065069;SEPARACIONES;17.82347;A
2013;C01;065069;075100;SEPARACIONES;1.46505;A
2013;C01;070074;00;SEPARACIONES;31.16418;A
2013;C01;070074;050054;SEPARACIONES;2.8722;A
2013;C01;070074;060064;SEPARACIONES;4.28656;A
2013;C01;070074;065069;SEPARACIONES;11.31331;A
2013;C01;070074;070074;SEPARACIONES;12.69211;A
2013;C01;065100;00;SEPARACIONES;8.24328;A
2013;C01;065100;065069;SEPARACIONES;2.79355;A
2013;C01;065100;070074;SEPARACIONES;2.657;A
2013;C01;065100;075100;SEPARACIONES;2.79273;A
2013;04;00;00;SEPARACIONES;64.0302;A
2013;04;00;025029;SEPARACIONES;3.2836;A
2013;04;00;030034;SEPARACIONES;9.8508;A
2013;04;00;035039;SEPARACIONES;14.7762;A
2013;04;00;040044;SEPARACIONES;9.8508;A
2013;04;00;045049;SEPARACIONES;8.209;A
2013;04;00;050054;SEPARACIONES;8.209;A
2013;04;00;055059;SEPARACIONES;9.8508;A
2013;04;025029;00;SEPARACIONES;1.6418;A
2013;04;025029;025029;SEPARACIONES;1.6418;A
2013;04;030034;00;SEPARACIONES;6.5672;A
2013;04;030034;025029;SEPARACIONES;1.6418;A
2013;04;030034;030034;SEPARACIONES;3.2836;A
2013;04;030034;035039;SEPARACIONES;1.6418;A
2013;04;035039;00;SEPARACIONES;9.8508;A
2013;04;035039;030034;SEPARACIONES;4.9254;A
2013;04;035039;035039;SEPARACIONES;3.2836;A
2013;04;035039;040044;SEPARACIONES;1.6418;A
2013;04;040044;00;SEPARACIONES;9.8508;A
2013;04;040044;030034;SEPARACIONES;1.6418;A
2013;04;040044;035039;SEPARACIONES;4.9254;A
2013;04;040044;040044;SEPARACIONES;3.2836;A
2013;04;045049;00;SEPARACIONES;6.5672;A
2013;04;045049;035039;SEPARACIONES;3.2836;A
2013;04;045049;040044;SEPARACIONES;1.6418;A
2013;04;045049;045049;SEPARACIONES;1.6418;A
2013;04;050054;00;SEPARACIONES;11.4926;A
2013;04;050054;040044;SEPARACIONES;3.2836;A
2013;04;050054;045049;SEPARACIONES;4.9254;A
2013;04;050054;050054;SEPARACIONES;3.2836;A
2013;04;055059;00;SEPARACIONES;8.209;A
2013;04;055059;045049;SEPARACIONES;1.6418;A
2013;04;055059;050054;SEPARACIONES;3.2836;A
2013;04;055059;055059;SEPARACIONES;3.2836;A
2013;04;060064;00;SEPARACIONES;3.2836;A
2013;04;060064;050054;SEPARACIONES;1.6418;A
2013;04;060064;055059;SEPARACIONES;1.6418;A
2013;04;065069;00;SEPARACIONES;6.5672;A
2013;04;065069;035039;SEPARACIONES;1.6418;A
2013;04;065069;055059;SEPARACIONES;4.9254;A
2013;11;00;00;SEPARACIONES;161.1555;A
2013;11;00;015024;SEPARACIONES;1.46505;A
