D_TEMPORAL_0;D_ESTADO_DATO_0;D_IVGS_TIPVENT_0;D_IVGS_SERIEIVGS_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2005-12;P;03;02;C01;Tasa de variación interanual (del mes);2.908395683;M
2006-01;P;01;02;C01;Tasa de variación interanual (del mes);3.283522292;M
2006-01;P;02;02;C01;Tasa de variación interanual (del mes);6.855734694;M
2006-01;P;03;02;C01;Tasa de variación interanual (del mes);2.559956085;M
2006-02;P;01;02;C01;Tasa de variación interanual (del mes);0.783760039;M
2006-02;P;02;02;C01;Tasa de variación interanual (del mes);3.385766767;M
2006-02;P;03;02;C01;Tasa de variación interanual (del mes);0.172496374;M
2006-03;P;01;02;C01;Tasa de variación interanual (del mes);-0.904990664;M
2006-03;P;02;02;C01;Tasa de variación interanual (del mes);0.572599411;M
2006-03;P;03;02;C01;Tasa de variación interanual (del mes);-2.226475707;M
2006-04;P;01;02;C01;Tasa de variación interanual (del mes);0.054879565;M
2006-04;P;02;02;C01;Tasa de variación interanual (del mes);2.073281771;M
2006-04;P;03;02;C01;Tasa de variación interanual (del mes);0.159877077;M
2006-05;P;01;02;C01;Tasa de variación interanual (del mes);2.049488594;M
2006-05;P;02;02;C01;Tasa de variación interanual (del mes);4.664965302;M
2006-05;P;03;02;C01;Tasa de variación interanual (del mes);0.912990021;M
2006-06;P;01;02;C01;Tasa de variación interanual (del mes);-1.276644717;M
2006-06;P;02;02;C01;Tasa de variación interanual (del mes);1.716985743;M
2006-06;P;03;02;C01;Tasa de variación interanual (del mes);-2.322864478;M
2006-07;P;01;02;C01;Tasa de variación interanual (del mes);1.348769432;M
2006-07;P;02;02;C01;Tasa de variación interanual (del mes);4.914662313;M
2006-07;P;03;02;C01;Tasa de variación interanual (del mes);-0.716407948;M
2006-08;P;01;02;C01;Tasa de variación interanual (del mes);4.062670947;M
2006-08;P;02;02;C01;Tasa de variación interanual (del mes);4.870701185;M
2006-08;P;03;02;C01;Tasa de variación interanual (del mes);3.896158587;M
2006-09;P;01;02;C01;Tasa de variación interanual (del mes);0.806846056;M
2006-09;P;02;02;C01;Tasa de variación interanual (del mes);3.447391199;M
2006-09;P;03;02;C01;Tasa de variación interanual (del mes);-0.63741085;M
2006-10;P;01;02;C01;Tasa de variación interanual (del mes);-1.666343669;M
2006-10;P;02;02;C01;Tasa de variación interanual (del mes);-2.534879607;M
2006-10;P;03;02;C01;Tasa de variación interanual (del mes);-1.165246385;M
2006-11;P;01;02;C01;Tasa de variación interanual (del mes);2.457428537;M
2006-11;P;02;02;C01;Tasa de variación interanual (del mes);4.577732266;M
2006-11;P;03;02;C01;Tasa de variación interanual (del mes);1.401067685;M
2006-12;P;01;02;C01;Tasa de variación interanual (del mes);1.539362972;M
2006-12;P;02;02;C01;Tasa de variación interanual (del mes);1.810572864;M
2006-12;P;03;02;C01;Tasa de variación interanual (del mes);1.680248895;M
2007-01;P;01;02;C01;Tasa de variación interanual (del mes);-2.905620558;M
2007-01;P;02;02;C01;Tasa de variación interanual (del mes);-2.178693843;M
2007-01;P;03;02;C01;Tasa de variación interanual (del mes);-3.577980995;M
2007-02;P;01;02;C01;Tasa de variación interanual (del mes);0.793343274;M
2007-02;P;02;02;C01;Tasa de variación interanual (del mes);2.302991162;M
2007-02;P;03;02;C01;Tasa de variación interanual (del mes);0.777546386;M
2007-03;P;01;02;C01;Tasa de variación interanual (del mes);5.474778466;M
2007-03;P;02;02;C01;Tasa de variación interanual (del mes);6.393591932;M
2007-03;P;03;02;C01;Tasa de variación interanual (del mes);5.119407667;M
2007-04;P;01;02;C01;Tasa de variación interanual (del mes);-0.026538901;M
2007-04;P;02;02;C01;Tasa de variación interanual (del mes);1.825317774;M
2007-04;P;03;02;C01;Tasa de variación interanual (del mes);-0.639136719;M
2007-05;P;01;02;C01;Tasa de variación interanual (del mes);1.187037088;M
2007-05;P;02;02;C01;Tasa de variación interanual (del mes);2.202507013;M
2007-05;P;03;02;C01;Tasa de variación interanual (del mes);1.106618987;M
2007-06;P;01;02;C01;Tasa de variación interanual (del mes);2.073904585;M
2007-06;P;02;02;C01;Tasa de variación interanual (del mes);2.624974409;M
2007-06;P;03;02;C01;Tasa de variación interanual (del mes);1.602250131;M
2007-07;P;01;02;C01;Tasa de variación interanual (del mes);2.394558224;M
2007-07;P;02;02;C01;Tasa de variación interanual (del mes);1.682591412;M
2007-07;P;03;02;C01;Tasa de variación interanual (del mes);3.048756417;M
2007-08;P;01;02;C01;Tasa de variación interanual (del mes);-0.248598697;M
2007-08;P;02;02;C01;Tasa de variación interanual (del mes);2.341753533;M
2007-08;P;03;02;C01;Tasa de variación interanual (del mes);-1.765280177;M
2007-09;P;01;02;C01;Tasa de variación interanual (del mes);1.129740218;M
2007-09;P;02;02;C01;Tasa de variación interanual (del mes);2.63307859;M
2007-09;P;03;02;C01;Tasa de variación interanual (del mes);0.276085852;M
2007-10;P;01;02;C01;Tasa de variación interanual (del mes);0.938739707;M
2007-10;P;02;02;C01;Tasa de variación interanual (del mes);5.633449865;M
2007-10;P;03;02;C01;Tasa de variación interanual (del mes);-1.859957954;M
2007-11;P;01;02;C01;Tasa de variación interanual (del mes);1.794208641;M
2007-11;P;02;02;C01;Tasa de variación interanual (del mes);4.666034954;M
2007-11;P;03;02;C01;Tasa de variación interanual (del mes);0.329655305;M
2007-12;P;01;02;C01;Tasa de variación interanual (del mes);9.522132896;M
2007-12;P;02;02;C01;Tasa de variación interanual (del mes);6.70076835;M
2007-12;P;03;02;C01;Tasa de variación interanual (del mes);8.665407044;M
2008-01;P;01;02;C01;Tasa de variación interanual (del mes);0.351642474;M
2008-01;P;02;02;C01;Tasa de variación interanual (del mes);3.199855679;M
2008-01;P;03;02;C01;Tasa de variación interanual (del mes);-1.129535664;M
2008-02;P;01;02;C01;Tasa de variación interanual (del mes);-1.010517164;M
2008-02;P;02;02;C01;Tasa de variación interanual (del mes);6.499693329;M
2008-02;P;03;02;C01;Tasa de variación interanual (del mes);-2.974335178;M
2008-03;P;01;02;C01;Tasa de variación interanual (del mes);-5.09667946;M
2008-03;P;02;02;C01;Tasa de variación interanual (del mes);-0.26151287;M
2008-03;P;03;02;C01;Tasa de variación interanual (del mes);-6.394870606;M
2008-04;P;01;02;C01;Tasa de variación interanual (del mes);-1.913413551;M
2008-04;P;02;02;C01;Tasa de variación interanual (del mes);3.922199235;M
2008-04;P;03;02;C01;Tasa de variación interanual (del mes);-4.941630345;M
2008-05;P;01;02;C01;Tasa de variación interanual (del mes);-3.466872984;M
2008-05;P;02;02;C01;Tasa de variación interanual (del mes);4.202223797;M
2008-05;P;03;02;C01;Tasa de variación interanual (del mes);-7.240686157;M
2008-06;P;01;02;C01;Tasa de variación interanual (del mes);-4.031809999;M
2008-06;P;02;02;C01;Tasa de variación interanual (del mes);5.244237028;M
2008-06;P;03;02;C01;Tasa de variación interanual (del mes);-8.122387122;M
2008-07;P;01;02;C01;Tasa de variación interanual (del mes);-3.317628477;M
2008-07;P;02;02;C01;Tasa de variación interanual (del mes);3.572552564;M
2008-07;P;03;02;C01;Tasa de variación interanual (del mes);-7.518724573;M
2008-08;P;01;02;C01;Tasa de variación interanual (del mes);-4.76798698;M
2008-08;P;02;02;C01;Tasa de variación interanual (del mes);1.484661589;M
2008-08;P;03;02;C01;Tasa de variación interanual (del mes);-8.591500729;M
2008-09;P;01;02;C01;Tasa de variación interanual (del mes);-4.257534035;M
2008-09;P;02;02;C01;Tasa de variación interanual (del mes);1.325916593;M
2008-09;P;03;02;C01;Tasa de variación interanual (del mes);-7.822565656;M
2008-10;P;01;02;C01;Tasa de variación interanual (del mes);-5.17750328;M
2008-10;P;02;02;C01;Tasa de variación interanual (del mes);-0.643244062;M
2008-10;P;03;02;C01;Tasa de variación interanual (del mes);-8.114803846;M
2008-11;P;01;02;C01;Tasa de variación interanual (del mes);-7.956435549;M
2008-11;P;02;02;C01;Tasa de variación interanual (del mes);-2.763582015;M
2008-11;P;03;02;C01;Tasa de variación interanual (del mes);-11.758220876;M
2008-12;P;01;02;C01;Tasa de variación interanual (del mes);-18.07314081;M
2008-12;P;02;02;C01;Tasa de variación interanual (del mes);-5.948507474;M
2008-12;P;03;02;C01;Tasa de variación interanual (del mes);-22.073462555;M
2009-01;P;01;02;C01;Tasa de variación interanual (del mes);-5.487190943;M
2009-01;P;02;02;C01;Tasa de variación interanual (del mes);-2.166789337;M
2009-01;P;03;02;C01;Tasa de variación interanual (del mes);-7.553343233;M
2009-02;P;01;02;C01;Tasa de variación interanual (del mes);-14.078552213;M
2009-02;P;02;02;C01;Tasa de variación interanual (del mes);-12.640619651;M
2009-02;P;03;02;C01;Tasa de variación interanual (del mes);-13.618020194;M
2009-03;P;01;02;C01;Tasa de variación interanual (del mes);-11.555371381;M
2009-03;P;02;02;C01;Tasa de variación interanual (del mes);-7.108788056;M
2009-03;P;03;02;C01;Tasa de variación interanual (del mes);-13.258813912;M
2009-04;P;01;02;C01;Tasa de variación interanual (del mes);-9.454066353;M
2009-04;P;02;02;C01;Tasa de variación interanual (del mes);-5.881263875;M
2009-04;P;03;02;C01;Tasa de variación interanual (del mes);-10.413571036;M
2009-05;P;01;02;C01;Tasa de variación interanual (del mes);-9.386492241;M
2009-05;P;02;02;C01;Tasa de variación interanual (del mes);-8.745861656;M
2009-05;P;03;02;C01;Tasa de variación interanual (del mes);-9.784828389;M
2009-06;P;01;02;C01;Tasa de variación interanual (del mes);-6.898365112;M
2009-06;P;02;02;C01;Tasa de variación interanual (del mes);-9.148267247;M
2009-06;P;03;02;C01;Tasa de variación interanual (del mes);-6.546674193;M
2009-07;P;01;02;C01;Tasa de variación interanual (del mes);-9.895128889;M
2009-07;P;02;02;C01;Tasa de variación interanual (del mes);-10.491071879;M
2009-07;P;03;02;C01;Tasa de variación interanual (del mes);-9.783226881;M
2009-08;P;01;02;C01;Tasa de variación interanual (del mes);-7.145350085;M
2009-08;P;02;02;C01;Tasa de variación interanual (del mes);-9.423822964;M
2009-08;P;03;02;C01;Tasa de variación interanual (del mes);-6.499093259;M
2009-09;P;01;02;C01;Tasa de variación interanual (del mes);-8.00114358;M
2009-09;P;02;02;C01;Tasa de variación interanual (del mes);-9.25571889;M
2009-09;P;03;02;C01;Tasa de variación interanual (del mes);-7.88591174;M
2009-10;P;01;02;C01;Tasa de variación interanual (del mes);-9.006214494;M
2009-10;P;02;02;C01;Tasa de variación interanual (del mes);-10.574984263;M
2009-10;P;03;02;C01;Tasa de variación interanual (del mes);-9.202790784;M
2009-11;P;01;02;C01;Tasa de variación interanual (del mes);-7.109605046;M
2009-11;P;02;02;C01;Tasa de variación interanual (del mes);-10.505687196;M
2009-11;P;03;02;C01;Tasa de variación interanual (del mes);-5.893769539;M
2009-12;P;01;02;C01;Tasa de variación interanual (del mes);-0.437168562;M
2009-12;P;02;02;C01;Tasa de variación interanual (del mes);-6.802027035;M
2009-12;P;03;02;C01;Tasa de variación interanual (del mes);6.500908499;M
2010-01;P;01;02;C01;Tasa de variación interanual (del mes);-5.958984615;M
2010-01;P;02;02;C01;Tasa de variación interanual (del mes);-8.420502684;M
2010-01;P;03;02;C01;Tasa de variación interanual (del mes);-2.955225242;M
2010-02;P;01;02;C01;Tasa de variación interanual (del mes);4.174679145;M
2010-02;P;02;02;C01;Tasa de variación interanual (del mes);2.151986125;M
2010-02;P;03;02;C01;Tasa de variación interanual (del mes);4.569382495;M
2010-03;P;01;02;C01;Tasa de variación interanual (del mes);0.475377336;M
2010-03;P;02;02;C01;Tasa de variación interanual (del mes);-7.490418936;M
2010-03;P;03;02;C01;Tasa de variación interanual (del mes);3.918772937;M
2010-04;P;01;02;C01;Tasa de variación interanual (del mes);-4.172929577;M
2010-04;P;02;02;C01;Tasa de variación interanual (del mes);-10.753589366;M
2010-04;P;03;02;C01;Tasa de variación interanual (del mes);-1.557931395;M
2010-05;P;01;02;C01;Tasa de variación interanual (del mes);-4.458145426;M
2010-05;P;02;02;C01;Tasa de variación interanual (del mes);-9.932558547;M
2010-05;P;03;02;C01;Tasa de variación interanual (del mes);-2.709335019;M
2010-06;P;01;02;C01;Tasa de variación interanual (del mes);-4.201034669;M
2010-06;P;02;02;C01;Tasa de variación interanual (del mes);-6.157516846;M
2010-06;P;03;02;C01;Tasa de variación interanual (del mes);-2.868707402;M
2010-07;P;01;02;C01;Tasa de variación interanual (del mes);-5.476906697;M
2010-07;P;02;02;C01;Tasa de variación interanual (del mes);-4.004950006;M
2010-07;P;03;02;C01;Tasa de variación interanual (del mes);-6.118619372;M
2010-08;P;01;02;C01;Tasa de variación interanual (del mes);-6.690036132;M
2010-08;P;02;02;C01;Tasa de variación interanual (del mes);-5.698207655;M
2010-08;P;03;02;C01;Tasa de variación interanual (del mes);-5.731234003;M
2010-09;P;01;02;C01;Tasa de variación interanual (del mes);-6.757182979;M
2010-09;P;02;02;C01;Tasa de variación interanual (del mes);-6.699263994;M
2010-09;P;03;02;C01;Tasa de variación interanual (del mes);-6.571540686;M
2010-10;P;01;02;C01;Tasa de variación interanual (del mes);-0.507657107;M
2010-10;P;02;02;C01;Tasa de variación interanual (del mes);-1.501726133;M
2010-10;P;03;02;C01;Tasa de variación interanual (del mes);1.29199593;M
2010-11;P;01;02;C01;Tasa de variación interanual (del mes);-3.024191075;M
2010-11;P;02;02;C01;Tasa de variación interanual (del mes);-1.105807104;M
2010-11;P;03;02;C01;Tasa de variación interanual (del mes);-3.21396628;M
2010-12;P;01;02;C01;Tasa de variación interanual (del mes);-8.372889336;M
2010-12;P;02;02;C01;Tasa de variación interanual (del mes);-3.738100969;M
2010-12;P;03;02;C01;Tasa de variación interanual (del mes);-11.844754199;M
2011-01;P;01;02;C01;Tasa de variación interanual (del mes);-5.67446036;M
2011-01;P;02;02;C01;Tasa de variación interanual (del mes);-1.753110789;M
2011-01;P;03;02;C01;Tasa de variación interanual (del mes);-8.458806253;M
2011-02;P;01;02;C01;Tasa de variación interanual (del mes);-8.560396383;M
2011-02;P;02;02;C01;Tasa de variación interanual (del mes);-8.17925692;M
2011-02;P;03;02;C01;Tasa de variación interanual (del mes);-11.120882545;M
2011-03;P;01;02;C01;Tasa de variación interanual (del mes);-6.678145134;M
2011-03;P;02;02;C01;Tasa de variación interanual (del mes);2.751135499;M
2011-03;P;03;02;C01;Tasa de variación interanual (del mes);-11.796241883;M
2011-04;P;01;02;C01;Tasa de variación interanual (del mes);-1.308384236;M
2011-04;P;02;02;C01;Tasa de variación interanual (del mes);6.114222846;M
2011-04;P;03;02;C01;Tasa de variación interanual (del mes);-4.708209805;M
2011-05;P;01;02;C01;Tasa de variación interanual (del mes);-5.274496229;M
2011-05;P;02;02;C01;Tasa de variación interanual (del mes);0.586915464;M
2011-05;P;03;02;C01;Tasa de variación interanual (del mes);-7.895832678;M
2011-06;P;01;02;C01;Tasa de variación interanual (del mes);-6.15671989;M
2011-06;P;02;02;C01;Tasa de variación interanual (del mes);0.11297052;M
2011-06;P;03;02;C01;Tasa de variación interanual (del mes);-9.020162457;M
2011-07;P;01;02;C01;Tasa de variación interanual (del mes);-3.998292498;M
2011-07;P;02;02;C01;Tasa de variación interanual (del mes);-3.004703073;M
2011-07;P;03;02;C01;Tasa de variación interanual (del mes);-4.004511004;M
2011-08;P;01;02;C01;Tasa de variación interanual (del mes);-7.119538762;M
2011-08;P;02;02;C01;Tasa de variación interanual (del mes);-3.226740307;M
2011-08;P;03;02;C01;Tasa de variación interanual (del mes);-7.692659151;M
2011-09;P;01;02;C01;Tasa de variación interanual (del mes);-4.755255802;M
2011-09;P;02;02;C01;Tasa de variación interanual (del mes);-0.690335561;M
2011-09;P;03;02;C01;Tasa de variación interanual (del mes);-6.06396959;M
2011-10;P;01;02;C01;Tasa de variación interanual (del mes);-9.94041569;M
2011-10;P;02;02;C01;Tasa de variación interanual (del mes);-3.564203793;M
2011-10;P;03;02;C01;Tasa de variación interanual (del mes);-13.326004575;M
2011-11;P;01;02;C01;Tasa de variación interanual (del mes);-9.673029656;M
2011-11;P;02;02;C01;Tasa de variación interanual (del mes);-4.560373663;M
2011-11;P;03;02;C01;Tasa de variación interanual (del mes);-12.014538554;M
2011-12;P;01;02;C01;Tasa de variación interanual (del mes);-10.205201855;M
2011-12;P;02;02;C01;Tasa de variación interanual (del mes);-5.524186954;M
2011-12;P;03;02;C01;Tasa de variación interanual (del mes);-13.939669294;M
2012-01;P;01;02;C01;Tasa de variación interanual (del mes);-7.378056281;M
2012-01;P;02;02;C01;Tasa de variación interanual (del mes);-2.872319806;M
2012-01;P;03;02;C01;Tasa de variación interanual (del mes);-10.278251977;M
2012-02;P;01;02;C01;Tasa de variación interanual (del mes);-7.304392881;M
2012-02;P;02;02;C01;Tasa de variación interanual (del mes);-2.978343614;M
2012-02;P;03;02;C01;Tasa de variación interanual (del mes);-11.364704238;M
2012-03;P;01;02;C01;Tasa de variación interanual (del mes);-7.493741612;M
2012-03;P;02;02;C01;Tasa de variación interanual (del mes);-5.811555951;M
2012-03;P;03;02;C01;Tasa de variación interanual (del mes);-9.794217685;M
2012-04;P;01;02;C01;Tasa de variación interanual (del mes);-13.254167201;M
2012-04;P;02;02;C01;Tasa de variación interanual (del mes);-7.842646448;M
2012-04;P;03;02;C01;Tasa de variación interanual (del mes);-16.943476549;M
2012-05;P;01;02;C01;Tasa de variación interanual (del mes);-7.434544206;M
2012-05;P;02;02;C01;Tasa de variación interanual (del mes);-2.597939857;M
2012-05;P;03;02;C01;Tasa de variación interanual (del mes);-10.579250823;M
2012-06;P;01;02;C01;Tasa de variación interanual (del mes);-11.176926953;M
2012-06;P;02;02;C01;Tasa de variación interanual (del mes);-4.601124509;M
2012-06;P;03;02;C01;Tasa de variación interanual (del mes);-15.190410261;M
2012-07;P;01;02;C01;Tasa de variación interanual (del mes);-10.001689531;M
2012-07;P;02;02;C01;Tasa de variación interanual (del mes);-1.9018824;M
2012-07;P;03;02;C01;Tasa de variación interanual (del mes);-14.832311529;M
2012-08;P;01;02;C01;Tasa de variación interanual (del mes);-1.861659305;M
2012-08;P;02;02;C01;Tasa de variación interanual (del mes);0.837662997;M
2012-08;P;03;02;C01;Tasa de variación interanual (del mes);-0.374820484;M
2012-09;P;01;02;C01;Tasa de variación interanual (del mes);-11.197625701;M
2012-09;P;02;02;C01;Tasa de variación interanual (del mes);-2.143212861;M
2012-09;P;03;02;C01;Tasa de variación interanual (del mes);-16.555737379;M
2012-10;P;01;02;C01;Tasa de variación interanual (del mes);-8.576110573;M
2012-10;P;02;02;C01;Tasa de variación interanual (del mes);-1.927045377;M
2012-10;P;03;02;C01;Tasa de variación interanual (del mes);-12.416738085;M
2012-11;P;01;02;C01;Tasa de variación interanual (del mes);-8.334234188;M
2012-11;P;02;02;C01;Tasa de variación interanual (del mes);-1.688914983;M
2012-11;P;03;02;C01;Tasa de variación interanual (del mes);-12.147897631;M
2012-12;P;01;02;C01;Tasa de variación interanual (del mes);-11.525727715;M
2012-12;P;02;02;C01;Tasa de variación interanual (del mes);-1.276678342;M
2012-12;P;03;02;C01;Tasa de variación interanual (del mes);-17.138820346;M
2013-01;P;01;02;C01;Tasa de variación interanual (del mes);-11.127157602;M
2013-01;P;02;02;C01;Tasa de variación interanual (del mes);-4.78010502;M
2013-01;P;03;02;C01;Tasa de variación interanual (del mes);-15.357453104;M
2013-02;P;01;02;C01;Tasa de variación interanual (del mes);-5.423705044;M
2013-02;P;02;02;C01;Tasa de variación interanual (del mes);-0.095394412;M
2013-02;P;03;02;C01;Tasa de variación interanual (del mes);-8.255733239;M
2013-03;P;01;02;C01;Tasa de variación interanual (del mes);-8.003117556;M
2013-03;P;02;02;C01;Tasa de variación interanual (del mes);-2.514300706;M
2013-03;P;03;02;C01;Tasa de variación interanual (del mes);-10.175389953;M
2013-04;P;01;02;C01;Tasa de variación interanual (del mes);-2.507920784;M
2013-04;P;02;02;C01;Tasa de variación interanual (del mes);-1.36490933;M
2013-04;P;03;02;C01;Tasa de variación interanual (del mes);-4.839441257;M
2013-05;P;01;02;C01;Tasa de variación interanual (del mes);-6.915025028;M
2013-05;P;02;02;C01;Tasa de variación interanual (del mes);-0.868217571;M
2013-05;P;03;02;C01;Tasa de variación interanual (del mes);-10.284357379;M
2013-06;P;01;02;C01;Tasa de variación interanual (del mes);-2.32067869;M
2013-06;P;02;02;C01;Tasa de variación interanual (del mes);-1.549789591;M
2013-06;P;03;02;C01;Tasa de variación interanual (del mes);-2.834054983;M
2013-07;P;01;02;C01;Tasa de variación interanual (del mes);-4.242020546;M
2013-07;P;02;02;C01;Tasa de variación interanual (del mes);-4.495035664;M
2013-07;P;03;02;C01;Tasa de variación interanual (del mes);-4.441955055;M
2013-08;P;01;02;C01;Tasa de variación interanual (del mes);-9.443723404;M
2013-08;P;02;02;C01;Tasa de variación interanual (del mes);-4.395668895;M
2013-08;P;03;02;C01;Tasa de variación interanual (del mes);-14.847162276;M
2013-09;P;01;02;C01;Tasa de variación interanual (del mes);1.905202841;M
2013-09;P;02;02;C01;Tasa de variación interanual (del mes);-0.726887628;M
2013-09;P;03;02;C01;Tasa de variación interanual (del mes);4.090664139;M
2013-10;P;01;02;C01;Tasa de variación interanual (del mes);-1.36041624;M
2013-10;P;02;02;C01;Tasa de variación interanual (del mes);-3.337524365;M
2013-10;P;03;02;C01;Tasa de variación interanual (del mes);0.208105082;M
2013-11;P;01;02;C01;Tasa de variación interanual (del mes);-0.812879719;M
2013-11;P;02;02;C01;Tasa de variación interanual (del mes);-2.432147506;M
2013-11;P;03;02;C01;Tasa de variación interanual (del mes);0.442292201;M
2013-12;P;01;02;C01;Tasa de variación interanual (del mes);3.578418784;M
2013-12;P;02;02;C01;Tasa de variación interanual (del mes);1.031820829;M
2013-12;P;03;02;C01;Tasa de variación interanual (del mes);6.528386762;M
2014-01;P;01;02;C01;Tasa de variación interanual (del mes);0.968879405;M
2014-01;P;02;02;C01;Tasa de variación interanual (del mes);0.269146645;M
2014-01;P;03;02;C01;Tasa de variación interanual (del mes);2.298287671;M
2014-02;P;01;02;C01;Tasa de variación interanual (del mes);-1.656427886;M
2014-02;P;02;02;C01;Tasa de variación interanual (del mes);-3.460020265;M
2014-02;P;03;02;C01;Tasa de variación interanual (del mes);-0.244869846;M
2014-03;P;01;02;C01;Tasa de variación interanual (del mes);-0.209755326;M
2014-03;P;02;02;C01;Tasa de variación interanual (del mes);-3.977186509;M
2014-03;P;03;02;C01;Tasa de variación interanual (del mes);0.412987234;M
2014-04;P;01;02;C01;Tasa de variación interanual (del mes);-3.00433578;M
2014-04;P;02;02;C01;Tasa de variación interanual (del mes);-5.523150012;M
2014-04;P;03;02;C01;Tasa de variación interanual (del mes);0.261567217;M
2014-05;P;01;02;C01;Tasa de variación interanual (del mes);1.033801951;M
2014-05;P;02;02;C01;Tasa de variación interanual (del mes);-6.78911;M
2014-05;P;03;02;C01;Tasa de variación interanual (del mes);6.186340242;M
2014-06;P;01;02;C01;Tasa de variación interanual (del mes);-1.475911208;M
2014-06;P;02;02;C01;Tasa de variación interanual (del mes);-6.856379255;M
2014-06;P;03;02;C01;Tasa de variación interanual (del mes);1.883728239;M
2014-07;P;01;02;C01;Tasa de variación interanual (del mes);-2.911629007;M
2014-07;P;02;02;C01;Tasa de variación interanual (del mes);-5.268951087;M
2014-07;P;03;02;C01;Tasa de variación interanual (del mes);-0.349195002;M
2014-08;P;01;02;C01;Tasa de variación interanual (del mes);-0.495855525;M
2014-08;P;02;02;C01;Tasa de variación interanual (del mes);-5.898972468;M
2014-08;P;03;02;C01;Tasa de variación interanual (del mes);1.983008951;M
2014-09;P;01;02;C01;Tasa de variación interanual (del mes);-2.367877072;M
2014-09;P;02;02;C01;Tasa de variación interanual (del mes);-6.380701664;M
2014-09;P;03;02;C01;Tasa de variación interanual (del mes);0.250493605;M
2014-10;P;01;02;C01;Tasa de variación interanual (del mes);-1.687216498;M
2014-10;P;02;02;C01;Tasa de variación interanual (del mes);-6.034139216;M
2014-10;P;03;02;C01;Tasa de variación interanual (del mes);1.219952621;M
2014-11;P;01;02;C01;Tasa de variación interanual (del mes);-0.085621899;M
2014-11;P;02;02;C01;Tasa de variación interanual (del mes);-5.00035628;M
2014-11;P;03;02;C01;Tasa de variación interanual (del mes);3.431951784;M
2014-12;P;01;02;C01;Tasa de variación interanual (del mes);3.828454648;M
2014-12;P;02;02;C01;Tasa de variación interanual (del mes);-2.905366238;M
2014-12;P;03;02;C01;Tasa de variación interanual (del mes);7.960966093;M
2015-01;P;01;02;C01;Tasa de variación interanual (del mes);0.759318542;M
2015-01;P;02;02;C01;Tasa de variación interanual (del mes);-6.152388309;M
2015-01;P;03;02;C01;Tasa de variación interanual (del mes);5.156225434;M
2015-02;P;01;02;C01;Tasa de variación interanual (del mes);-0.926277604;M
2015-02;P;02;02;C01;Tasa de variación interanual (del mes);-6.08917432;M
2015-02;P;03;02;C01;Tasa de variación interanual (del mes);1.968243165;M
2015-03;P;01;02;C01;Tasa de variación interanual (del mes);5.331408741;M
2015-03;P;02;02;C01;Tasa de variación interanual (del mes);1.085867959;M
2015-03;P;03;02;C01;Tasa de variación interanual (del mes);8.984635631;M
2015-04;P;01;02;C01;Tasa de variación interanual (del mes);2.805994378;M
2015-04;P;02;02;C01;Tasa de variación interanual (del mes);-1.63817504;M
2015-04;P;03;02;C01;Tasa de variación interanual (del mes);5.025209652;M
2015-05;P;01;02;C01;Tasa de variación interanual (del mes);2.487717577;M
2015-05;P;02;02;C01;Tasa de variación interanual (del mes);1.817779042;M
2015-05;P;03;02;C01;Tasa de variación interanual (del mes);3.455456323;M
2015-06;P;01;02;C01;Tasa de variación interanual (del mes);2.1204509;M
2015-06;P;02;02;C01;Tasa de variación interanual (del mes);1.956302423;M
2015-06;P;03;02;C01;Tasa de variación interanual (del mes);2.580011704;M
2015-07;P;01;02;C01;Tasa de variación interanual (del mes);8.050468801;M
2015-07;P;02;02;C01;Tasa de variación interanual (del mes);4.998293144;M
2015-07;P;03;02;C01;Tasa de variación interanual (del mes);9.881326117;M
2015-08;P;01;02;C01;Tasa de variación interanual (del mes);5.987764691;M
2015-08;P;02;02;C01;Tasa de variación interanual (del mes);4.139947823;M
2015-08;P;03;02;C01;Tasa de variación interanual (del mes);5.924423794;M
2015-09;P;01;02;C01;Tasa de variación interanual (del mes);3.228877665;M
2015-09;P;02;02;C01;Tasa de variación interanual (del mes);1.944913084;M
2015-09;P;03;02;C01;Tasa de variación interanual (del mes);4.261482774;M
2015-10;P;01;02;C01;Tasa de variación interanual (del mes);5.78454143;M
2015-10;P;02;02;C01;Tasa de variación interanual (del mes);4.145027145;M
2015-10;P;03;02;C01;Tasa de variación interanual (del mes);6.780277785;M
2015-11;P;01;02;C01;Tasa de variación interanual (del mes);2.647423374;M
2015-11;P;02;02;C01;Tasa de variación interanual (del mes);2.575325312;M
2015-11;P;03;02;C01;Tasa de variación interanual (del mes);2.681958691;M
2015-12;P;01;02;C01;Tasa de variación interanual (del mes);0.985963027;M
2015-12;P;02;02;C01;Tasa de variación interanual (del mes);0.653896883;M
2015-12;P;03;02;C01;Tasa de variación interanual (del mes);1.097723775;M
2016-01;P;01;02;C01;Tasa de variación interanual (del mes);2.003145455;M
2016-01;P;02;02;C01;Tasa de variación interanual (del mes);1.255293619;M
2016-01;P;03;02;C01;Tasa de variación interanual (del mes);1.944249951;M
2016-02;P;01;02;C01;Tasa de variación interanual (del mes);6.194233421;M
2016-02;P;02;02;C01;Tasa de variación interanual (del mes);8.357599781;M
2016-02;P;03;02;C01;Tasa de variación interanual (del mes);5.547079317;M
2016-03;P;01;02;C01;Tasa de variación interanual (del mes);-2.342984902;M
2016-03;P;02;02;C01;Tasa de variación interanual (del mes);-2.683963615;M
