D_TERRITORIO_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
132;2009;Co-publicaciones científicas internacionales;;A
132;2010;Co-publicaciones científicas internacionales;;A
132;2011;Co-publicaciones científicas internacionales;;A
132;2012;Co-publicaciones científicas internacionales;;A
132;2013;Co-publicaciones científicas internacionales;3030.826987235;A
132;2014;Co-publicaciones científicas internacionales;3155.302740382;A
132;2015;Co-publicaciones científicas internacionales;3308.582795175;A
132;2016;Co-publicaciones científicas internacionales;3410.660532818;A
132;2017;Co-publicaciones científicas internacionales;3546.745372377;A
132;2018;Co-publicaciones científicas internacionales;3656.827512073;A
132;2019;Co-publicaciones científicas internacionales;3701.199609996;A
132;2020;Co-publicaciones científicas internacionales;3960.942283163;A
132;2021;Co-publicaciones científicas internacionales;;A
158;2006;Co-publicaciones científicas internacionales;;A
158;2007;Co-publicaciones científicas internacionales;;A
158;2008;Co-publicaciones científicas internacionales;;A
158;2009;Co-publicaciones científicas internacionales;;A
158;2010;Co-publicaciones científicas internacionales;;A
158;2011;Co-publicaciones científicas internacionales;;A
158;2012;Co-publicaciones científicas internacionales;;A
158;2013;Co-publicaciones científicas internacionales;317.284942816;A
158;2014;Co-publicaciones científicas internacionales;358.797208783;A
158;2015;Co-publicaciones científicas internacionales;332.744466717;A
158;2016;Co-publicaciones científicas internacionales;376.073980502;A
158;2017;Co-publicaciones científicas internacionales;457.914448727;A
158;2018;Co-publicaciones científicas internacionales;465.9689986;A
158;2019;Co-publicaciones científicas internacionales;597.895792549;A
158;2020;Co-publicaciones científicas internacionales;776.68591497;A
158;2021;Co-publicaciones científicas internacionales;;A
156;2006;Co-publicaciones científicas internacionales;;A
156;2007;Co-publicaciones científicas internacionales;;A
156;2008;Co-publicaciones científicas internacionales;;A
156;2009;Co-publicaciones científicas internacionales;;A
156;2010;Co-publicaciones científicas internacionales;;A
156;2011;Co-publicaciones científicas internacionales;;A
156;2012;Co-publicaciones científicas internacionales;;A
156;2013;Co-publicaciones científicas internacionales;151.772734634;A
156;2014;Co-publicaciones científicas internacionales;182.014542768;A
156;2015;Co-publicaciones científicas internacionales;196.697036302;A
156;2016;Co-publicaciones científicas internacionales;198.911010497;A
156;2017;Co-publicaciones científicas internacionales;235.810159801;A
156;2018;Co-publicaciones científicas internacionales;236.110328092;A
156;2019;Co-publicaciones científicas internacionales;256.603817186;A
156;2020;Co-publicaciones científicas internacionales;275.496025296;A
156;2021;Co-publicaciones científicas internacionales;;A
101;2006;Co-publicaciones científicas internacionales;;A
101;2007;Co-publicaciones científicas internacionales;;A
101;2008;Co-publicaciones científicas internacionales;;A
101;2009;Co-publicaciones científicas internacionales;;A
101;2010;Co-publicaciones científicas internacionales;;A
101;2011;Co-publicaciones científicas internacionales;;A
101;2012;Co-publicaciones científicas internacionales;;A
101;2013;Co-publicaciones científicas internacionales;53.834500323;A
101;2014;Co-publicaciones científicas internacionales;59.466310606;A
101;2015;Co-publicaciones científicas internacionales;74.502840811;A
101;2016;Co-publicaciones científicas internacionales;80.331284828;A
101;2017;Co-publicaciones científicas internacionales;83.084456567;A
101;2018;Co-publicaciones científicas internacionales;102.427461151;A
101;2019;Co-publicaciones científicas internacionales;102.360689024;A
101;2020;Co-publicaciones científicas internacionales;131.063210768;A
101;2021;Co-publicaciones científicas internacionales;;A
157;2006;Co-publicaciones científicas internacionales;;A
157;2007;Co-publicaciones científicas internacionales;;A
157;2008;Co-publicaciones científicas internacionales;;A
157;2009;Co-publicaciones científicas internacionales;;A
157;2010;Co-publicaciones científicas internacionales;;A
157;2011;Co-publicaciones científicas internacionales;;A
157;2012;Co-publicaciones científicas internacionales;;A
157;2013;Co-publicaciones científicas internacionales;348.255692922;A
157;2014;Co-publicaciones científicas internacionales;377.094008627;A
157;2015;Co-publicaciones científicas internacionales;400.736928646;A
157;2016;Co-publicaciones científicas internacionales;422.956848509;A
157;2017;Co-publicaciones científicas internacionales;468.305770004;A
157;2018;Co-publicaciones científicas internacionales;511.03743742;A
157;2019;Co-publicaciones científicas internacionales;565.929574868;A
157;2020;Co-publicaciones científicas internacionales;579.640680526;A
157;2021;Co-publicaciones científicas internacionales;;A
436;2006;Co-publicaciones científicas internacionales;;A
436;2007;Co-publicaciones científicas internacionales;;A
436;2008;Co-publicaciones científicas internacionales;;A
436;2009;Co-publicaciones científicas internacionales;;A
436;2010;Co-publicaciones científicas internacionales;;A
436;2011;Co-publicaciones científicas internacionales;;A
436;2012;Co-publicaciones científicas internacionales;;A
436;2013;Co-publicaciones científicas internacionales;93.312760891;A
436;2014;Co-publicaciones científicas internacionales;94.068096119;A
436;2015;Co-publicaciones científicas internacionales;105.127806995;A
436;2016;Co-publicaciones científicas internacionales;117.270466271;A
436;2017;Co-publicaciones científicas internacionales;118.173466696;A
436;2018;Co-publicaciones científicas internacionales;124.996094259;A
436;2019;Co-publicaciones científicas internacionales;140.017761598;A
436;2020;Co-publicaciones científicas internacionales;170.176183158;A
436;2021;Co-publicaciones científicas internacionales;;A
C01;2006;Estado Co-publicaciones científicas internacionales;;A
C01;2007;Estado Co-publicaciones científicas internacionales;;A
C01;2008;Estado Co-publicaciones científicas internacionales;;A
C01;2009;Estado Co-publicaciones científicas internacionales;;A
C01;2010;Estado Co-publicaciones científicas internacionales;;A
C01;2011;Estado Co-publicaciones científicas internacionales;;A
C01;2012;Estado Co-publicaciones científicas internacionales;;A
C01;2013;Estado Co-publicaciones científicas internacionales;;A
C01;2014;Estado Co-publicaciones científicas internacionales;;A
C01;2015;Estado Co-publicaciones científicas internacionales;;A
C01;2016;Estado Co-publicaciones científicas internacionales;;A
C01;2017;Estado Co-publicaciones científicas internacionales;;A
C01;2018;Estado Co-publicaciones científicas internacionales;;A
C01;2019;Estado Co-publicaciones científicas internacionales;;A
C01;2020;Estado Co-publicaciones científicas internacionales;;A
C01;2021;Estado Co-publicaciones científicas internacionales;7.0;A
108;2006;Estado Co-publicaciones científicas internacionales;;A
108;2007;Estado Co-publicaciones científicas internacionales;;A
108;2008;Estado Co-publicaciones científicas internacionales;;A
108;2009;Estado Co-publicaciones científicas internacionales;;A
108;2010;Estado Co-publicaciones científicas internacionales;;A
108;2011;Estado Co-publicaciones científicas internacionales;;A
108;2012;Estado Co-publicaciones científicas internacionales;;A
108;2013;Estado Co-publicaciones científicas internacionales;;A
108;2014;Estado Co-publicaciones científicas internacionales;;A
108;2015;Estado Co-publicaciones científicas internacionales;;A
108;2016;Estado Co-publicaciones científicas internacionales;;A
108;2017;Estado Co-publicaciones científicas internacionales;;A
108;2018;Estado Co-publicaciones científicas internacionales;;A
108;2019;Estado Co-publicaciones científicas internacionales;;A
108;2020;Estado Co-publicaciones científicas internacionales;;A
108;2021;Estado Co-publicaciones científicas internacionales;7.0;A
UE27NRU;2006;Estado Co-publicaciones científicas internacionales;--;A
UE27NRU;2007;Estado Co-publicaciones científicas internacionales;--;A
UE27NRU;2008;Estado Co-publicaciones científicas internacionales;--;A
UE27NRU;2009;Estado Co-publicaciones científicas internacionales;--;A
UE27NRU;2010;Estado Co-publicaciones científicas internacionales;--;A
UE27NRU;2011;Estado Co-publicaciones científicas internacionales;--;A
UE27NRU;2012;Estado Co-publicaciones científicas internacionales;--;A
UE27NRU;2013;Estado Co-publicaciones científicas internacionales;;A
UE27NRU;2014;Estado Co-publicaciones científicas internacionales;;A
UE27NRU;2015;Estado Co-publicaciones científicas internacionales;;A
UE27NRU;2016;Estado Co-publicaciones científicas internacionales;;A
UE27NRU;2017;Estado Co-publicaciones científicas internacionales;;A
UE27NRU;2018;Estado Co-publicaciones científicas internacionales;;A
UE27NRU;2019;Estado Co-publicaciones científicas internacionales;;A
UE27NRU;2020;Estado Co-publicaciones científicas internacionales;;A
UE27NRU;2021;Estado Co-publicaciones científicas internacionales;--;A
103;2006;Estado Co-publicaciones científicas internacionales;--;A
103;2007;Estado Co-publicaciones científicas internacionales;--;A
103;2008;Estado Co-publicaciones científicas internacionales;--;A
103;2009;Estado Co-publicaciones científicas internacionales;--;A
103;2010;Estado Co-publicaciones científicas internacionales;--;A
103;2011;Estado Co-publicaciones científicas internacionales;--;A
103;2012;Estado Co-publicaciones científicas internacionales;--;A
103;2013;Estado Co-publicaciones científicas internacionales;;A
103;2014;Estado Co-publicaciones científicas internacionales;;A
103;2015;Estado Co-publicaciones científicas internacionales;;A
103;2016;Estado Co-publicaciones científicas internacionales;;A
103;2017;Estado Co-publicaciones científicas internacionales;;A
103;2018;Estado Co-publicaciones científicas internacionales;;A
103;2019;Estado Co-publicaciones científicas internacionales;;A
103;2020;Estado Co-publicaciones científicas internacionales;;A
103;2021;Estado Co-publicaciones científicas internacionales;--;A
104;2006;Estado Co-publicaciones científicas internacionales;--;A
104;2007;Estado Co-publicaciones científicas internacionales;--;A
104;2008;Estado Co-publicaciones científicas internacionales;--;A
104;2009;Estado Co-publicaciones científicas internacionales;--;A
104;2010;Estado Co-publicaciones científicas internacionales;--;A
104;2011;Estado Co-publicaciones científicas internacionales;--;A
104;2012;Estado Co-publicaciones científicas internacionales;--;A
104;2013;Estado Co-publicaciones científicas internacionales;;A
104;2014;Estado Co-publicaciones científicas internacionales;;A
104;2015;Estado Co-publicaciones científicas internacionales;;A
104;2016;Estado Co-publicaciones científicas internacionales;;A
104;2017;Estado Co-publicaciones científicas internacionales;;A
104;2018;Estado Co-publicaciones científicas internacionales;;A
104;2019;Estado Co-publicaciones científicas internacionales;;A
104;2020;Estado Co-publicaciones científicas internacionales;;A
104;2021;Estado Co-publicaciones científicas internacionales;--;A
143;2006;Estado Co-publicaciones científicas internacionales;--;A
143;2007;Estado Co-publicaciones científicas internacionales;--;A
143;2008;Estado Co-publicaciones científicas internacionales;--;A
143;2009;Estado Co-publicaciones científicas internacionales;--;A
143;2010;Estado Co-publicaciones científicas internacionales;--;A
143;2011;Estado Co-publicaciones científicas internacionales;--;A
143;2012;Estado Co-publicaciones científicas internacionales;--;A
143;2013;Estado Co-publicaciones científicas internacionales;;A
143;2014;Estado Co-publicaciones científicas internacionales;;A
143;2015;Estado Co-publicaciones científicas internacionales;;A
143;2016;Estado Co-publicaciones científicas internacionales;;A
143;2017;Estado Co-publicaciones científicas internacionales;;A
143;2018;Estado Co-publicaciones científicas internacionales;;A
143;2019;Estado Co-publicaciones científicas internacionales;;A
143;2020;Estado Co-publicaciones científicas internacionales;;A
143;2021;Estado Co-publicaciones científicas internacionales;--;A
107;2006;Estado Co-publicaciones científicas internacionales;--;A
107;2007;Estado Co-publicaciones científicas internacionales;--;A
107;2008;Estado Co-publicaciones científicas internacionales;--;A
107;2009;Estado Co-publicaciones científicas internacionales;--;A
107;2010;Estado Co-publicaciones científicas internacionales;--;A
107;2011;Estado Co-publicaciones científicas internacionales;--;A
107;2012;Estado Co-publicaciones científicas internacionales;--;A
107;2013;Estado Co-publicaciones científicas internacionales;;A
107;2014;Estado Co-publicaciones científicas internacionales;;A
107;2015;Estado Co-publicaciones científicas internacionales;;A
107;2016;Estado Co-publicaciones científicas internacionales;;A
107;2017;Estado Co-publicaciones científicas internacionales;;A
107;2018;Estado Co-publicaciones científicas internacionales;;A
107;2019;Estado Co-publicaciones científicas internacionales;;A
107;2020;Estado Co-publicaciones científicas internacionales;;A
107;2021;Estado Co-publicaciones científicas internacionales;--;A
126;2006;Estado Co-publicaciones científicas internacionales;--;A
126;2007;Estado Co-publicaciones científicas internacionales;--;A
126;2008;Estado Co-publicaciones científicas internacionales;--;A
126;2009;Estado Co-publicaciones científicas internacionales;--;A
126;2010;Estado Co-publicaciones científicas internacionales;--;A
126;2011;Estado Co-publicaciones científicas internacionales;--;A
126;2012;Estado Co-publicaciones científicas internacionales;--;A
126;2013;Estado Co-publicaciones científicas internacionales;;A
126;2014;Estado Co-publicaciones científicas internacionales;;A
126;2015;Estado Co-publicaciones científicas internacionales;;A
126;2016;Estado Co-publicaciones científicas internacionales;;A
126;2017;Estado Co-publicaciones científicas internacionales;;A
126;2018;Estado Co-publicaciones científicas internacionales;;A
126;2019;Estado Co-publicaciones científicas internacionales;;A
126;2020;Estado Co-publicaciones científicas internacionales;;A
126;2021;Estado Co-publicaciones científicas internacionales;--;A
141;2006;Estado Co-publicaciones científicas internacionales;--;A
141;2007;Estado Co-publicaciones científicas internacionales;--;A
141;2008;Estado Co-publicaciones científicas internacionales;--;A
141;2009;Estado Co-publicaciones científicas internacionales;--;A
141;2010;Estado Co-publicaciones científicas internacionales;--;A
141;2011;Estado Co-publicaciones científicas internacionales;--;A
141;2012;Estado Co-publicaciones científicas internacionales;--;A
141;2013;Estado Co-publicaciones científicas internacionales;;A
141;2014;Estado Co-publicaciones científicas internacionales;;A
141;2015;Estado Co-publicaciones científicas internacionales;;A
141;2016;Estado Co-publicaciones científicas internacionales;;A
141;2017;Estado Co-publicaciones científicas internacionales;;A
141;2018;Estado Co-publicaciones científicas internacionales;;A
141;2019;Estado Co-publicaciones científicas internacionales;;A
141;2020;Estado Co-publicaciones científicas internacionales;;A
141;2021;Estado Co-publicaciones científicas internacionales;--;A
113;2006;Estado Co-publicaciones científicas internacionales;--;A
113;2007;Estado Co-publicaciones científicas internacionales;--;A
113;2008;Estado Co-publicaciones científicas internacionales;--;A
113;2009;Estado Co-publicaciones científicas internacionales;--;A
113;2010;Estado Co-publicaciones científicas internacionales;--;A
113;2011;Estado Co-publicaciones científicas internacionales;--;A
113;2012;Estado Co-publicaciones científicas internacionales;--;A
113;2013;Estado Co-publicaciones científicas internacionales;;A
113;2014;Estado Co-publicaciones científicas internacionales;;A
113;2015;Estado Co-publicaciones científicas internacionales;;A
113;2016;Estado Co-publicaciones científicas internacionales;;A
113;2017;Estado Co-publicaciones científicas internacionales;;A
113;2018;Estado Co-publicaciones científicas internacionales;;A
113;2019;Estado Co-publicaciones científicas internacionales;;A
113;2020;Estado Co-publicaciones científicas internacionales;;A
113;2021;Estado Co-publicaciones científicas internacionales;--;A
111;2006;Estado Co-publicaciones científicas internacionales;--;A
111;2007;Estado Co-publicaciones científicas internacionales;--;A
111;2008;Estado Co-publicaciones científicas internacionales;--;A
111;2009;Estado Co-publicaciones científicas internacionales;--;A
111;2010;Estado Co-publicaciones científicas internacionales;--;A
111;2011;Estado Co-publicaciones científicas internacionales;--;A
111;2012;Estado Co-publicaciones científicas internacionales;--;A
111;2013;Estado Co-publicaciones científicas internacionales;;A
111;2014;Estado Co-publicaciones científicas internacionales;;A
111;2015;Estado Co-publicaciones científicas internacionales;;A
111;2016;Estado Co-publicaciones científicas internacionales;;A
111;2017;Estado Co-publicaciones científicas internacionales;;A
111;2018;Estado Co-publicaciones científicas internacionales;;A
111;2019;Estado Co-publicaciones científicas internacionales;;A
111;2020;Estado Co-publicaciones científicas internacionales;;A
111;2021;Estado Co-publicaciones científicas internacionales;--;A
110;2006;Estado Co-publicaciones científicas internacionales;--;A
110;2007;Estado Co-publicaciones científicas internacionales;--;A
110;2008;Estado Co-publicaciones científicas internacionales;--;A
110;2009;Estado Co-publicaciones científicas internacionales;--;A
110;2010;Estado Co-publicaciones científicas internacionales;--;A
110;2011;Estado Co-publicaciones científicas internacionales;--;A
110;2012;Estado Co-publicaciones científicas internacionales;--;A
110;2013;Estado Co-publicaciones científicas internacionales;;A
110;2014;Estado Co-publicaciones científicas internacionales;;A
110;2015;Estado Co-publicaciones científicas internacionales;;A
110;2016;Estado Co-publicaciones científicas internacionales;;A
110;2017;Estado Co-publicaciones científicas internacionales;;A
110;2018;Estado Co-publicaciones científicas internacionales;;A
110;2019;Estado Co-publicaciones científicas internacionales;;A
110;2020;Estado Co-publicaciones científicas internacionales;;A
110;2021;Estado Co-publicaciones científicas internacionales;--;A
146;2006;Estado Co-publicaciones científicas internacionales;--;A
146;2007;Estado Co-publicaciones científicas internacionales;--;A
146;2008;Estado Co-publicaciones científicas internacionales;--;A
146;2009;Estado Co-publicaciones científicas internacionales;--;A
146;2010;Estado Co-publicaciones científicas internacionales;--;A
146;2011;Estado Co-publicaciones científicas internacionales;--;A
146;2012;Estado Co-publicaciones científicas internacionales;--;A
146;2013;Estado Co-publicaciones científicas internacionales;;A
146;2014;Estado Co-publicaciones científicas internacionales;;A
146;2015;Estado Co-publicaciones científicas internacionales;;A
146;2016;Estado Co-publicaciones científicas internacionales;;A
146;2017;Estado Co-publicaciones científicas internacionales;;A
146;2018;Estado Co-publicaciones científicas internacionales;;A
146;2019;Estado Co-publicaciones científicas internacionales;;A
146;2020;Estado Co-publicaciones científicas internacionales;;A
146;2021;Estado Co-publicaciones científicas internacionales;--;A
115;2006;Estado Co-publicaciones científicas internacionales;--;A
115;2007;Estado Co-publicaciones científicas internacionales;--;A
115;2008;Estado Co-publicaciones científicas internacionales;--;A
115;2009;Estado Co-publicaciones científicas internacionales;--;A
115;2010;Estado Co-publicaciones científicas internacionales;--;A
115;2011;Estado Co-publicaciones científicas internacionales;--;A
115;2012;Estado Co-publicaciones científicas internacionales;--;A
115;2013;Estado Co-publicaciones científicas internacionales;;A
115;2014;Estado Co-publicaciones científicas internacionales;;A
115;2015;Estado Co-publicaciones científicas internacionales;;A
115;2016;Estado Co-publicaciones científicas internacionales;;A
115;2017;Estado Co-publicaciones científicas internacionales;;A
115;2018;Estado Co-publicaciones científicas internacionales;;A
115;2019;Estado Co-publicaciones científicas internacionales;;A
115;2020;Estado Co-publicaciones científicas internacionales;;A
115;2021;Estado Co-publicaciones científicas internacionales;--;A
106;2006;Estado Co-publicaciones científicas internacionales;--;A
106;2007;Estado Co-publicaciones científicas internacionales;--;A
106;2008;Estado Co-publicaciones científicas internacionales;--;A
106;2009;Estado Co-publicaciones científicas internacionales;--;A
106;2010;Estado Co-publicaciones científicas internacionales;--;A
106;2011;Estado Co-publicaciones científicas internacionales;--;A
106;2012;Estado Co-publicaciones científicas internacionales;--;A
106;2013;Estado Co-publicaciones científicas internacionales;;A
106;2014;Estado Co-publicaciones científicas internacionales;;A
106;2015;Estado Co-publicaciones científicas internacionales;;A
106;2016;Estado Co-publicaciones científicas internacionales;;A
106;2017;Estado Co-publicaciones científicas internacionales;;A
106;2018;Estado Co-publicaciones científicas internacionales;;A
106;2019;Estado Co-publicaciones científicas internacionales;;A
106;2020;Estado Co-publicaciones científicas internacionales;;A
106;2021;Estado Co-publicaciones científicas internacionales;--;A
136;2006;Estado Co-publicaciones científicas internacionales;--;A
136;2007;Estado Co-publicaciones científicas internacionales;--;A
136;2008;Estado Co-publicaciones científicas internacionales;--;A
136;2009;Estado Co-publicaciones científicas internacionales;--;A
136;2010;Estado Co-publicaciones científicas internacionales;--;A
136;2011;Estado Co-publicaciones científicas internacionales;--;A
136;2012;Estado Co-publicaciones científicas internacionales;--;A
136;2013;Estado Co-publicaciones científicas internacionales;;A
136;2014;Estado Co-publicaciones científicas internacionales;;A
136;2015;Estado Co-publicaciones científicas internacionales;;A
136;2016;Estado Co-publicaciones científicas internacionales;;A
136;2017;Estado Co-publicaciones científicas internacionales;;A
136;2018;Estado Co-publicaciones científicas internacionales;;A
136;2019;Estado Co-publicaciones científicas internacionales;;A
136;2020;Estado Co-publicaciones científicas internacionales;;A
136;2021;Estado Co-publicaciones científicas internacionales;--;A
142;2006;Estado Co-publicaciones científicas internacionales;--;A
142;2007;Estado Co-publicaciones científicas internacionales;--;A
142;2008;Estado Co-publicaciones científicas internacionales;--;A
142;2009;Estado Co-publicaciones científicas internacionales;--;A
142;2010;Estado Co-publicaciones científicas internacionales;--;A
142;2011;Estado Co-publicaciones científicas internacionales;--;A
142;2012;Estado Co-publicaciones científicas internacionales;--;A
142;2013;Estado Co-publicaciones científicas internacionales;;A
142;2014;Estado Co-publicaciones científicas internacionales;;A
142;2015;Estado Co-publicaciones científicas internacionales;;A
142;2016;Estado Co-publicaciones científicas internacionales;;A
142;2017;Estado Co-publicaciones científicas internacionales;;A
142;2018;Estado Co-publicaciones científicas internacionales;;A
142;2019;Estado Co-publicaciones científicas internacionales;;A
142;2020;Estado Co-publicaciones científicas internacionales;;A
142;2021;Estado Co-publicaciones científicas internacionales;--;A
117;2006;Estado Co-publicaciones científicas internacionales;--;A
117;2007;Estado Co-publicaciones científicas internacionales;--;A
117;2008;Estado Co-publicaciones científicas internacionales;--;A
117;2009;Estado Co-publicaciones científicas internacionales;--;A
117;2010;Estado Co-publicaciones científicas internacionales;--;A
117;2011;Estado Co-publicaciones científicas internacionales;--;A
117;2012;Estado Co-publicaciones científicas internacionales;--;A
117;2013;Estado Co-publicaciones científicas internacionales;;A
117;2014;Estado Co-publicaciones científicas internacionales;;A
117;2015;Estado Co-publicaciones científicas internacionales;;A
117;2016;Estado Co-publicaciones científicas internacionales;;A
117;2017;Estado Co-publicaciones científicas internacionales;;A
117;2018;Estado Co-publicaciones científicas internacionales;;A
117;2019;Estado Co-publicaciones científicas internacionales;;A
117;2020;Estado Co-publicaciones científicas internacionales;;A
117;2021;Estado Co-publicaciones científicas internacionales;--;A
112;2006;Estado Co-publicaciones científicas internacionales;--;A
112;2007;Estado Co-publicaciones científicas internacionales;--;A
112;2008;Estado Co-publicaciones científicas internacionales;--;A
112;2009;Estado Co-publicaciones científicas internacionales;--;A
112;2010;Estado Co-publicaciones científicas internacionales;--;A
112;2011;Estado Co-publicaciones científicas internacionales;--;A
112;2012;Estado Co-publicaciones científicas internacionales;--;A
112;2013;Estado Co-publicaciones científicas internacionales;;A
112;2014;Estado Co-publicaciones científicas internacionales;;A
112;2015;Estado Co-publicaciones científicas internacionales;;A
112;2016;Estado Co-publicaciones científicas internacionales;;A
112;2017;Estado Co-publicaciones científicas internacionales;;A
112;2018;Estado Co-publicaciones científicas internacionales;;A
112;2019;Estado Co-publicaciones científicas internacionales;;A
112;2020;Estado Co-publicaciones científicas internacionales;;A
112;2021;Estado Co-publicaciones científicas internacionales;--;A
118;2006;Estado Co-publicaciones científicas internacionales;--;A
118;2007;Estado Co-publicaciones científicas internacionales;--;A
118;2008;Estado Co-publicaciones científicas internacionales;--;A
118;2009;Estado Co-publicaciones científicas internacionales;--;A
118;2010;Estado Co-publicaciones científicas internacionales;--;A
118;2011;Estado Co-publicaciones científicas internacionales;--;A
118;2012;Estado Co-publicaciones científicas internacionales;--;A
118;2013;Estado Co-publicaciones científicas internacionales;;A
118;2014;Estado Co-publicaciones científicas internacionales;;A
118;2015;Estado Co-publicaciones científicas internacionales;;A
118;2016;Estado Co-publicaciones científicas internacionales;;A
118;2017;Estado Co-publicaciones científicas internacionales;;A
118;2018;Estado Co-publicaciones científicas internacionales;;A
118;2019;Estado Co-publicaciones científicas internacionales;;A
118;2020;Estado Co-publicaciones científicas internacionales;;A
118;2021;Estado Co-publicaciones científicas internacionales;--;A
121;2006;Estado Co-publicaciones científicas internacionales;--;A
121;2007;Estado Co-publicaciones científicas internacionales;--;A
121;2008;Estado Co-publicaciones científicas internacionales;--;A
121;2009;Estado Co-publicaciones científicas internacionales;--;A
121;2010;Estado Co-publicaciones científicas internacionales;--;A
121;2011;Estado Co-publicaciones científicas internacionales;--;A
121;2012;Estado Co-publicaciones científicas internacionales;--;A
121;2013;Estado Co-publicaciones científicas internacionales;;A
121;2014;Estado Co-publicaciones científicas internacionales;;A
121;2015;Estado Co-publicaciones científicas internacionales;;A
121;2016;Estado Co-publicaciones científicas internacionales;;A
121;2017;Estado Co-publicaciones científicas internacionales;;A
121;2018;Estado Co-publicaciones científicas internacionales;;A
121;2019;Estado Co-publicaciones científicas internacionales;;A
121;2020;Estado Co-publicaciones científicas internacionales;;A
121;2021;Estado Co-publicaciones científicas internacionales;--;A
102;2006;Estado Co-publicaciones científicas internacionales;--;A
102;2007;Estado Co-publicaciones científicas internacionales;--;A
102;2008;Estado Co-publicaciones científicas internacionales;--;A
102;2009;Estado Co-publicaciones científicas internacionales;--;A
102;2010;Estado Co-publicaciones científicas internacionales;--;A
102;2011;Estado Co-publicaciones científicas internacionales;--;A
102;2012;Estado Co-publicaciones científicas internacionales;--;A
102;2013;Estado Co-publicaciones científicas internacionales;;A
102;2014;Estado Co-publicaciones científicas internacionales;;A
102;2015;Estado Co-publicaciones científicas internacionales;;A
102;2016;Estado Co-publicaciones científicas internacionales;;A
102;2017;Estado Co-publicaciones científicas internacionales;;A
102;2018;Estado Co-publicaciones científicas internacionales;;A
102;2019;Estado Co-publicaciones científicas internacionales;;A
102;2020;Estado Co-publicaciones científicas internacionales;;A
102;2021;Estado Co-publicaciones científicas internacionales;--;A
122;2006;Estado Co-publicaciones científicas internacionales;--;A
122;2007;Estado Co-publicaciones científicas internacionales;--;A
122;2008;Estado Co-publicaciones científicas internacionales;--;A
122;2009;Estado Co-publicaciones científicas internacionales;--;A
122;2010;Estado Co-publicaciones científicas internacionales;--;A
122;2011;Estado Co-publicaciones científicas internacionales;--;A
122;2012;Estado Co-publicaciones científicas internacionales;--;A
122;2013;Estado Co-publicaciones científicas internacionales;;A
122;2014;Estado Co-publicaciones científicas internacionales;;A
122;2015;Estado Co-publicaciones científicas internacionales;;A
122;2016;Estado Co-publicaciones científicas internacionales;;A
122;2017;Estado Co-publicaciones científicas internacionales;;A
122;2018;Estado Co-publicaciones científicas internacionales;;A
122;2019;Estado Co-publicaciones científicas internacionales;;A
122;2020;Estado Co-publicaciones científicas internacionales;;A
122;2021;Estado Co-publicaciones científicas internacionales;--;A
123;2006;Estado Co-publicaciones científicas internacionales;--;A
123;2007;Estado Co-publicaciones científicas internacionales;--;A
123;2008;Estado Co-publicaciones científicas internacionales;--;A
123;2009;Estado Co-publicaciones científicas internacionales;--;A
123;2010;Estado Co-publicaciones científicas internacionales;--;A
123;2011;Estado Co-publicaciones científicas internacionales;--;A
123;2012;Estado Co-publicaciones científicas internacionales;--;A
123;2013;Estado Co-publicaciones científicas internacionales;;A
123;2014;Estado Co-publicaciones científicas internacionales;;A
123;2015;Estado Co-publicaciones científicas internacionales;;A
123;2016;Estado Co-publicaciones científicas internacionales;;A
123;2017;Estado Co-publicaciones científicas internacionales;;A
123;2018;Estado Co-publicaciones científicas internacionales;;A
123;2019;Estado Co-publicaciones científicas internacionales;;A
123;2020;Estado Co-publicaciones científicas internacionales;;A
123;2021;Estado Co-publicaciones científicas internacionales;--;A
128;2006;Estado Co-publicaciones científicas internacionales;--;A
128;2007;Estado Co-publicaciones científicas internacionales;--;A
128;2008;Estado Co-publicaciones científicas internacionales;--;A
128;2009;Estado Co-publicaciones científicas internacionales;--;A
128;2010;Estado Co-publicaciones científicas internacionales;--;A
128;2011;Estado Co-publicaciones científicas internacionales;--;A
128;2012;Estado Co-publicaciones científicas internacionales;--;A
128;2013;Estado Co-publicaciones científicas internacionales;;A
128;2014;Estado Co-publicaciones científicas internacionales;;A
128;2015;Estado Co-publicaciones científicas internacionales;;A
128;2016;Estado Co-publicaciones científicas internacionales;;A
128;2017;Estado Co-publicaciones científicas internacionales;;A
128;2018;Estado Co-publicaciones científicas internacionales;;A
128;2019;Estado Co-publicaciones científicas internacionales;;A
128;2020;Estado Co-publicaciones científicas internacionales;;A
128;2021;Estado Co-publicaciones científicas internacionales;--;A
147;2006;Estado Co-publicaciones científicas internacionales;--;A
147;2007;Estado Co-publicaciones científicas internacionales;--;A
147;2008;Estado Co-publicaciones científicas internacionales;--;A
147;2009;Estado Co-publicaciones científicas internacionales;--;A
147;2010;Estado Co-publicaciones científicas internacionales;--;A
147;2011;Estado Co-publicaciones científicas internacionales;--;A
147;2012;Estado Co-publicaciones científicas internacionales;--;A
147;2013;Estado Co-publicaciones científicas internacionales;;A
147;2014;Estado Co-publicaciones científicas internacionales;;A
147;2015;Estado Co-publicaciones científicas internacionales;;A
147;2016;Estado Co-publicaciones científicas internacionales;;A
147;2017;Estado Co-publicaciones científicas internacionales;;A
147;2018;Estado Co-publicaciones científicas internacionales;;A
147;2019;Estado Co-publicaciones científicas internacionales;;A
