D_TEMPORAL_0;D_TERRITORIO_0;D_ARE_INSCRIPCION_0;D_SEXO_0;D_LUGARNACIMIEN_0;INDICATOR;OBS_VALUE;FREQ
2018;2797;38453;3689;45765;Andaluces;1.0;A
2018;2797;38453;3689;45873;Andaluces;;A
2018;2797;38453;3689;45980;Andaluces;9.0;A
2018;2797;38453;3689;45981;Andaluces;168.0;A
2018;2797;38453;3689;45984;Andaluces;16.0;A
2018;2797;38453;3689;46350;Andaluces;153.0;A
2018;2797;38453;3689;46352;Andaluces;;A
2018;2797;38453;3689;46351;Andaluces;337.0;A
2018;2797;38453;3690;45230;Andaluces;1.0;A
2018;2797;38453;3690;45276;Andaluces;2.0;A
2018;2797;38453;3690;45354;Andaluces;1.0;A
2018;2797;38453;3690;45576;Andaluces;;A
2018;2797;38453;3690;45657;Andaluces;107.0;A
2018;2797;38453;3690;45765;Andaluces;2.0;A
2018;2797;38453;3690;45873;Andaluces;;A
2018;2797;38453;3690;45980;Andaluces;8.0;A
2018;2797;38453;3690;45981;Andaluces;121.0;A
2018;2797;38453;3690;45984;Andaluces;11.0;A
2018;2797;38453;3690;46350;Andaluces;141.0;A
2018;2797;38453;3690;46352;Andaluces;;A
2018;2797;38453;3690;46351;Andaluces;273.0;A
2018;2911;38453;3691;45230;Andaluces;;A
2018;2911;38453;3691;45276;Andaluces;1.0;A
2018;2911;38453;3691;45354;Andaluces;9.0;A
2018;2911;38453;3691;45576;Andaluces;5.0;A
2018;2911;38453;3691;45657;Andaluces;1.0;A
2018;2911;38453;3691;45765;Andaluces;337.0;A
2018;2911;38453;3691;45873;Andaluces;;A
2018;2911;38453;3691;45980;Andaluces;4.0;A
2018;2911;38453;3691;45981;Andaluces;357.0;A
2018;2911;38453;3691;45984;Andaluces;30.0;A
2018;2911;38453;3691;46350;Andaluces;381.0;A
2018;2911;38453;3691;46352;Andaluces;;A
2018;2911;38453;3691;46351;Andaluces;768.0;A
2018;2911;38453;3689;45230;Andaluces;;A
2018;2911;38453;3689;45276;Andaluces;1.0;A
2018;2911;38453;3689;45354;Andaluces;5.0;A
2018;2911;38453;3689;45576;Andaluces;3.0;A
2018;2911;38453;3689;45657;Andaluces;;A
2018;2911;38453;3689;45765;Andaluces;191.0;A
2018;2911;38453;3689;45873;Andaluces;;A
2018;2911;38453;3689;45980;Andaluces;2.0;A
2018;2911;38453;3689;45981;Andaluces;202.0;A
2018;2911;38453;3689;45984;Andaluces;13.0;A
2018;2911;38453;3689;46350;Andaluces;197.0;A
2018;2911;38453;3689;46352;Andaluces;;A
2018;2911;38453;3689;46351;Andaluces;412.0;A
2018;2911;38453;3690;45230;Andaluces;;A
2018;2911;38453;3690;45276;Andaluces;;A
2018;2911;38453;3690;45354;Andaluces;4.0;A
2018;2911;38453;3690;45576;Andaluces;2.0;A
2018;2911;38453;3690;45657;Andaluces;1.0;A
2018;2911;38453;3690;45765;Andaluces;146.0;A
2018;2911;38453;3690;45873;Andaluces;;A
2018;2911;38453;3690;45980;Andaluces;2.0;A
2018;2911;38453;3690;45981;Andaluces;155.0;A
2018;2911;38453;3690;45984;Andaluces;17.0;A
2018;2911;38453;3690;46350;Andaluces;184.0;A
2018;2911;38453;3690;46352;Andaluces;;A
2018;2911;38453;3690;46351;Andaluces;356.0;A
2018;3023;38453;3691;45230;Andaluces;5.0;A
2018;3023;38453;3691;45276;Andaluces;34.0;A
2018;3023;38453;3691;45354;Andaluces;16.0;A
2018;3023;38453;3691;45576;Andaluces;32.0;A
2018;3023;38453;3691;45657;Andaluces;4.0;A
2018;3023;38453;3691;45765;Andaluces;20.0;A
2018;3023;38453;3691;45873;Andaluces;1302.0;A
2018;3023;38453;3691;45980;Andaluces;21.0;A
2018;3023;38453;3691;45981;Andaluces;1434.0;A
2018;3023;38453;3691;45984;Andaluces;267.0;A
2018;3023;38453;3691;46350;Andaluces;2602.0;A
2018;3023;38453;3691;46352;Andaluces;;A
2018;3023;38453;3691;46351;Andaluces;4303.0;A
2018;3023;38453;3689;45230;Andaluces;1.0;A
2018;3023;38453;3689;45276;Andaluces;17.0;A
2018;3023;38453;3689;45354;Andaluces;11.0;A
2018;3023;38453;3689;45576;Andaluces;20.0;A
2018;3023;38453;3689;45657;Andaluces;3.0;A
2018;3023;38453;3689;45765;Andaluces;8.0;A
2018;3023;38453;3689;45873;Andaluces;684.0;A
2018;3023;38453;3689;45980;Andaluces;10.0;A
2018;3023;38453;3689;45981;Andaluces;754.0;A
2018;3023;38453;3689;45984;Andaluces;152.0;A
2018;3023;38453;3689;46350;Andaluces;1396.0;A
2018;3023;38453;3689;46352;Andaluces;;A
2018;3023;38453;3689;46351;Andaluces;2302.0;A
2018;3023;38453;3690;45230;Andaluces;4.0;A
2018;3023;38453;3690;45276;Andaluces;17.0;A
2018;3023;38453;3690;45354;Andaluces;5.0;A
2018;3023;38453;3690;45576;Andaluces;12.0;A
2018;3023;38453;3690;45657;Andaluces;1.0;A
2018;3023;38453;3690;45765;Andaluces;12.0;A
2018;3023;38453;3690;45873;Andaluces;618.0;A
2018;3023;38453;3690;45980;Andaluces;11.0;A
2018;3023;38453;3690;45981;Andaluces;680.0;A
2018;3023;38453;3690;45984;Andaluces;115.0;A
2018;3023;38453;3690;46350;Andaluces;1206.0;A
2018;3023;38453;3690;46352;Andaluces;;A
2018;3023;38453;3690;46351;Andaluces;2001.0;A
2018;3142;38453;3691;45230;Andaluces;7.0;A
2018;3142;38453;3691;45276;Andaluces;40.0;A
2018;3142;38453;3691;45354;Andaluces;25.0;A
2018;3142;38453;3691;45576;Andaluces;7.0;A
2018;3142;38453;3691;45657;Andaluces;12.0;A
2018;3142;38453;3691;45765;Andaluces;10.0;A
2018;3142;38453;3691;45873;Andaluces;10.0;A
2018;3142;38453;3691;45980;Andaluces;1334.0;A
2018;3142;38453;3691;45981;Andaluces;1445.0;A
2018;3142;38453;3691;45984;Andaluces;172.0;A
2018;3142;38453;3691;46350;Andaluces;1596.0;A
2018;3142;38453;3691;46352;Andaluces;;A
2018;3142;38453;3691;46351;Andaluces;3213.0;A
2018;3142;38453;3689;45230;Andaluces;3.0;A
2018;3142;38453;3689;45276;Andaluces;22.0;A
2018;3142;38453;3689;45354;Andaluces;16.0;A
2018;3142;38453;3689;45576;Andaluces;6.0;A
2018;3142;38453;3689;45657;Andaluces;5.0;A
2018;3142;38453;3689;45765;Andaluces;5.0;A
2018;3142;38453;3689;45873;Andaluces;1.0;A
2018;3142;38453;3689;45980;Andaluces;719.0;A
2018;3142;38453;3689;45981;Andaluces;777.0;A
2018;3142;38453;3689;45984;Andaluces;85.0;A
2018;3142;38453;3689;46350;Andaluces;776.0;A
2018;3142;38453;3689;46352;Andaluces;;A
2018;3142;38453;3689;46351;Andaluces;1638.0;A
2018;3142;38453;3690;45230;Andaluces;4.0;A
2018;3142;38453;3690;45276;Andaluces;18.0;A
2018;3142;38453;3690;45354;Andaluces;9.0;A
2018;3142;38453;3690;45576;Andaluces;1.0;A
2018;3142;38453;3690;45657;Andaluces;7.0;A
2018;3142;38453;3690;45765;Andaluces;5.0;A
2018;3142;38453;3690;45873;Andaluces;9.0;A
2018;3142;38453;3690;45980;Andaluces;615.0;A
2018;3142;38453;3690;45981;Andaluces;668.0;A
2018;3142;38453;3690;45984;Andaluces;87.0;A
2018;3142;38453;3690;46350;Andaluces;820.0;A
2018;3142;38453;3690;46352;Andaluces;;A
2018;3142;38453;3690;46351;Andaluces;1575.0;A
2018;3143;38453;3691;45230;Andaluces;598.0;A
2018;3143;38453;3691;45276;Andaluces;1109.0;A
2018;3143;38453;3691;45354;Andaluces;522.0;A
2018;3143;38453;3691;45576;Andaluces;874.0;A
2018;3143;38453;3691;45657;Andaluces;286.0;A
2018;3143;38453;3691;45765;Andaluces;391.0;A
2018;3143;38453;3691;45873;Andaluces;1357.0;A
2018;3143;38453;3691;45980;Andaluces;1422.0;A
2018;3143;38453;3691;45981;Andaluces;6559.0;A
2018;3143;38453;3691;45984;Andaluces;913.0;A
2018;3143;38453;3691;46350;Andaluces;9401.0;A
2018;3143;38453;3691;46352;Andaluces;;A
2018;3143;38453;3691;46351;Andaluces;16873.0;A
2018;3143;38453;3689;45230;Andaluces;315.0;A
2018;3143;38453;3689;45276;Andaluces;596.0;A
2018;3143;38453;3689;45354;Andaluces;289.0;A
2018;3143;38453;3689;45576;Andaluces;472.0;A
2018;3143;38453;3689;45657;Andaluces;163.0;A
2018;3143;38453;3689;45765;Andaluces;216.0;A
2018;3143;38453;3689;45873;Andaluces;711.0;A
2018;3143;38453;3689;45980;Andaluces;761.0;A
2018;3143;38453;3689;45981;Andaluces;3523.0;A
2018;3143;38453;3689;45984;Andaluces;494.0;A
2018;3143;38453;3689;46350;Andaluces;4798.0;A
2018;3143;38453;3689;46352;Andaluces;;A
2018;3143;38453;3689;46351;Andaluces;8815.0;A
2018;3143;38453;3690;45230;Andaluces;283.0;A
2018;3143;38453;3690;45276;Andaluces;513.0;A
2018;3143;38453;3690;45354;Andaluces;233.0;A
2018;3143;38453;3690;45576;Andaluces;402.0;A
2018;3143;38453;3690;45657;Andaluces;123.0;A
2018;3143;38453;3690;45765;Andaluces;175.0;A
2018;3143;38453;3690;45873;Andaluces;646.0;A
2018;3143;38453;3690;45980;Andaluces;661.0;A
2018;3143;38453;3690;45981;Andaluces;3036.0;A
2018;3143;38453;3690;45984;Andaluces;419.0;A
2018;3143;38453;3690;46350;Andaluces;4603.0;A
2018;3143;38453;3690;46352;Andaluces;;A
2018;3143;38453;3690;46351;Andaluces;8058.0;A
2018;3160;38453;3691;45230;Andaluces;93.0;A
2018;3160;38453;3691;45276;Andaluces;209.0;A
2018;3160;38453;3691;45354;Andaluces;111.0;A
2018;3160;38453;3691;45576;Andaluces;176.0;A
2018;3160;38453;3691;45657;Andaluces;36.0;A
2018;3160;38453;3691;45765;Andaluces;118.0;A
2018;3160;38453;3691;45873;Andaluces;162.0;A
2018;3160;38453;3691;45980;Andaluces;201.0;A
2018;3160;38453;3691;45981;Andaluces;1106.0;A
2018;3160;38453;3691;45984;Andaluces;;A
2018;3160;38453;3691;46350;Andaluces;;A
2018;3160;38453;3691;46352;Andaluces;;A
2018;3160;38453;3691;46351;Andaluces;1106.0;A
2018;3160;38453;3689;45230;Andaluces;45.0;A
2018;3160;38453;3689;45276;Andaluces;128.0;A
2018;3160;38453;3689;45354;Andaluces;63.0;A
2018;3160;38453;3689;45576;Andaluces;111.0;A
2018;3160;38453;3689;45657;Andaluces;23.0;A
2018;3160;38453;3689;45765;Andaluces;73.0;A
2018;3160;38453;3689;45873;Andaluces;82.0;A
2018;3160;38453;3689;45980;Andaluces;111.0;A
2018;3160;38453;3689;45981;Andaluces;636.0;A
2018;3160;38453;3689;45984;Andaluces;;A
2018;3160;38453;3689;46350;Andaluces;;A
2018;3160;38453;3689;46352;Andaluces;;A
2018;3160;38453;3689;46351;Andaluces;636.0;A
2018;3160;38453;3690;45230;Andaluces;48.0;A
2018;3160;38453;3690;45276;Andaluces;81.0;A
2018;3160;38453;3690;45354;Andaluces;48.0;A
2018;3160;38453;3690;45576;Andaluces;65.0;A
2018;3160;38453;3690;45657;Andaluces;13.0;A
2018;3160;38453;3690;45765;Andaluces;45.0;A
2018;3160;38453;3690;45873;Andaluces;80.0;A
2018;3160;38453;3690;45980;Andaluces;90.0;A
2018;3160;38453;3690;45981;Andaluces;470.0;A
2018;3160;38453;3690;45984;Andaluces;;A
2018;3160;38453;3690;46350;Andaluces;;A
2018;3160;38453;3690;46352;Andaluces;;A
2018;3160;38453;3690;46351;Andaluces;470.0;A
2018;3676;38453;3691;45230;Andaluces;691.0;A
2018;3676;38453;3691;45276;Andaluces;1318.0;A
2018;3676;38453;3691;45354;Andaluces;633.0;A
2018;3676;38453;3691;45576;Andaluces;1050.0;A
2018;3676;38453;3691;45657;Andaluces;322.0;A
2018;3676;38453;3691;45765;Andaluces;509.0;A
2018;3676;38453;3691;45873;Andaluces;1519.0;A
2018;3676;38453;3691;45980;Andaluces;1623.0;A
2018;3676;38453;3691;45981;Andaluces;7665.0;A
2018;3676;38453;3691;45984;Andaluces;913.0;A
2018;3676;38453;3691;46350;Andaluces;9401.0;A
2018;3676;38453;3691;46352;Andaluces;;A
2018;3676;38453;3691;46351;Andaluces;17979.0;A
2018;3676;38453;3689;45230;Andaluces;360.0;A
2018;3676;38453;3689;45276;Andaluces;724.0;A
2018;3676;38453;3689;45354;Andaluces;352.0;A
2018;3676;38453;3689;45576;Andaluces;583.0;A
2018;3676;38453;3689;45657;Andaluces;186.0;A
2018;3676;38453;3689;45765;Andaluces;289.0;A
2018;3676;38453;3689;45873;Andaluces;793.0;A
2018;3676;38453;3689;45980;Andaluces;872.0;A
2018;3676;38453;3689;45981;Andaluces;4159.0;A
2018;3676;38453;3689;45984;Andaluces;494.0;A
2018;3676;38453;3689;46350;Andaluces;4798.0;A
2018;3676;38453;3689;46352;Andaluces;;A
2018;3676;38453;3689;46351;Andaluces;9451.0;A
2018;3676;38453;3690;45230;Andaluces;331.0;A
2018;3676;38453;3690;45276;Andaluces;594.0;A
2018;3676;38453;3690;45354;Andaluces;281.0;A
2018;3676;38453;3690;45576;Andaluces;467.0;A
2018;3676;38453;3690;45657;Andaluces;136.0;A
2018;3676;38453;3690;45765;Andaluces;220.0;A
2018;3676;38453;3690;45873;Andaluces;726.0;A
2018;3676;38453;3690;45980;Andaluces;751.0;A
2018;3676;38453;3690;45981;Andaluces;3506.0;A
2018;3676;38453;3690;45984;Andaluces;419.0;A
2018;3676;38453;3690;46350;Andaluces;4603.0;A
2018;3676;38453;3690;46352;Andaluces;;A
2018;3676;38453;3690;46351;Andaluces;8528.0;A
2019;2352;38453;3691;45230;Andaluces;504.0;A
2019;2352;38453;3691;45276;Andaluces;2.0;A
2019;2352;38453;3691;45354;Andaluces;5.0;A
2019;2352;38453;3691;45576;Andaluces;24.0;A
2019;2352;38453;3691;45657;Andaluces;1.0;A
2019;2352;38453;3691;45765;Andaluces;7.0;A
2019;2352;38453;3691;45873;Andaluces;8.0;A
2019;2352;38453;3691;45980;Andaluces;4.0;A
2019;2352;38453;3691;45981;Andaluces;555.0;A
2019;2352;38453;3691;45984;Andaluces;73.0;A
2019;2352;38453;3691;46350;Andaluces;1617.0;A
2019;2352;38453;3691;46352;Andaluces;;A
2019;2352;38453;3691;46351;Andaluces;2245.0;A
2019;2352;38453;3689;45230;Andaluces;271.0;A
2019;2352;38453;3689;45276;Andaluces;1.0;A
2019;2352;38453;3689;45354;Andaluces;4.0;A
2019;2352;38453;3689;45576;Andaluces;13.0;A
2019;2352;38453;3689;45657;Andaluces;1.0;A
2019;2352;38453;3689;45765;Andaluces;4.0;A
2019;2352;38453;3689;45873;Andaluces;3.0;A
2019;2352;38453;3689;45980;Andaluces;3.0;A
2019;2352;38453;3689;45981;Andaluces;300.0;A
2019;2352;38453;3689;45984;Andaluces;40.0;A
2019;2352;38453;3689;46350;Andaluces;832.0;A
2019;2352;38453;3689;46352;Andaluces;;A
2019;2352;38453;3689;46351;Andaluces;1172.0;A
2019;2352;38453;3690;45230;Andaluces;233.0;A
2019;2352;38453;3690;45276;Andaluces;1.0;A
2019;2352;38453;3690;45354;Andaluces;1.0;A
2019;2352;38453;3690;45576;Andaluces;11.0;A
2019;2352;38453;3690;45657;Andaluces;;A
2019;2352;38453;3690;45765;Andaluces;3.0;A
2019;2352;38453;3690;45873;Andaluces;5.0;A
2019;2352;38453;3690;45980;Andaluces;1.0;A
2019;2352;38453;3690;45981;Andaluces;255.0;A
2019;2352;38453;3690;45984;Andaluces;33.0;A
2019;2352;38453;3690;46350;Andaluces;785.0;A
2019;2352;38453;3690;46352;Andaluces;;A
2019;2352;38453;3690;46351;Andaluces;1073.0;A
2019;2402;38453;3691;45230;Andaluces;3.0;A
2019;2402;38453;3691;45276;Andaluces;903.0;A
2019;2402;38453;3691;45354;Andaluces;7.0;A
2019;2402;38453;3691;45576;Andaluces;5.0;A
2019;2402;38453;3691;45657;Andaluces;4.0;A
2019;2402;38453;3691;45765;Andaluces;5.0;A
2019;2402;38453;3691;45873;Andaluces;16.0;A
2019;2402;38453;3691;45980;Andaluces;35.0;A
2019;2402;38453;3691;45981;Andaluces;978.0;A
2019;2402;38453;3691;45984;Andaluces;142.0;A
2019;2402;38453;3691;46350;Andaluces;847.0;A
2019;2402;38453;3691;46352;Andaluces;;A
2019;2402;38453;3691;46351;Andaluces;1967.0;A
2019;2402;38453;3689;45230;Andaluces;2.0;A
2019;2402;38453;3689;45276;Andaluces;488.0;A
2019;2402;38453;3689;45354;Andaluces;5.0;A
2019;2402;38453;3689;45576;Andaluces;2.0;A
2019;2402;38453;3689;45657;Andaluces;2.0;A
2019;2402;38453;3689;45765;Andaluces;2.0;A
2019;2402;38453;3689;45873;Andaluces;7.0;A
2019;2402;38453;3689;45980;Andaluces;19.0;A
2019;2402;38453;3689;45981;Andaluces;527.0;A
2019;2402;38453;3689;45984;Andaluces;73.0;A
2019;2402;38453;3689;46350;Andaluces;422.0;A
2019;2402;38453;3689;46352;Andaluces;;A
2019;2402;38453;3689;46351;Andaluces;1022.0;A
2019;2402;38453;3690;45230;Andaluces;1.0;A
2019;2402;38453;3690;45276;Andaluces;415.0;A
2019;2402;38453;3690;45354;Andaluces;2.0;A
2019;2402;38453;3690;45576;Andaluces;3.0;A
2019;2402;38453;3690;45657;Andaluces;2.0;A
2019;2402;38453;3690;45765;Andaluces;3.0;A
2019;2402;38453;3690;45873;Andaluces;9.0;A
2019;2402;38453;3690;45980;Andaluces;16.0;A
2019;2402;38453;3690;45981;Andaluces;451.0;A
2019;2402;38453;3690;45984;Andaluces;69.0;A
2019;2402;38453;3690;46350;Andaluces;425.0;A
2019;2402;38453;3690;46352;Andaluces;;A
2019;2402;38453;3690;46351;Andaluces;945.0;A
2019;2482;38453;3691;45230;Andaluces;;A
2019;2482;38453;3691;45276;Andaluces;2.0;A
2019;2482;38453;3691;45354;Andaluces;486.0;A
2019;2482;38453;3691;45576;Andaluces;7.0;A
2019;2482;38453;3691;45657;Andaluces;;A
2019;2482;38453;3691;45765;Andaluces;4.0;A
2019;2482;38453;3691;45873;Andaluces;7.0;A
2019;2482;38453;3691;45980;Andaluces;11.0;A
2019;2482;38453;3691;45981;Andaluces;517.0;A
2019;2482;38453;3691;45984;Andaluces;46.0;A
2019;2482;38453;3691;46350;Andaluces;456.0;A
2019;2482;38453;3691;46352;Andaluces;;A
2019;2482;38453;3691;46351;Andaluces;1019.0;A
2019;2482;38453;3689;45230;Andaluces;;A
2019;2482;38453;3689;45276;Andaluces;2.0;A
2019;2482;38453;3689;45354;Andaluces;259.0;A
2019;2482;38453;3689;45576;Andaluces;4.0;A
2019;2482;38453;3689;45657;Andaluces;;A
2019;2482;38453;3689;45765;Andaluces;3.0;A
2019;2482;38453;3689;45873;Andaluces;2.0;A
2019;2482;38453;3689;45980;Andaluces;4.0;A
2019;2482;38453;3689;45981;Andaluces;274.0;A
2019;2482;38453;3689;45984;Andaluces;23.0;A
2019;2482;38453;3689;46350;Andaluces;223.0;A
2019;2482;38453;3689;46352;Andaluces;;A
2019;2482;38453;3689;46351;Andaluces;520.0;A
2019;2482;38453;3690;45230;Andaluces;;A
2019;2482;38453;3690;45276;Andaluces;;A
2019;2482;38453;3690;45354;Andaluces;227.0;A
2019;2482;38453;3690;45576;Andaluces;3.0;A
2019;2482;38453;3690;45657;Andaluces;;A
2019;2482;38453;3690;45765;Andaluces;1.0;A
2019;2482;38453;3690;45873;Andaluces;5.0;A
2019;2482;38453;3690;45980;Andaluces;7.0;A
2019;2482;38453;3690;45981;Andaluces;243.0;A
2019;2482;38453;3690;45984;Andaluces;23.0;A
2019;2482;38453;3690;46350;Andaluces;233.0;A
2019;2482;38453;3690;46352;Andaluces;;A
2019;2482;38453;3690;46351;Andaluces;499.0;A
2019;2713;38453;3691;45230;Andaluces;10.0;A
2019;2713;38453;3691;45276;Andaluces;9.0;A
2019;2713;38453;3691;45354;Andaluces;5.0;A
2019;2713;38453;3691;45576;Andaluces;764.0;A
2019;2713;38453;3691;45657;Andaluces;1.0;A
2019;2713;38453;3691;45765;Andaluces;14.0;A
2019;2713;38453;3691;45873;Andaluces;8.0;A
2019;2713;38453;3691;45980;Andaluces;5.0;A
2019;2713;38453;3691;45981;Andaluces;816.0;A
2019;2713;38453;3691;45984;Andaluces;117.0;A
2019;2713;38453;3691;46350;Andaluces;1601.0;A
2019;2713;38453;3691;46352;Andaluces;;A
2019;2713;38453;3691;46351;Andaluces;2534.0;A
2019;2713;38453;3689;45230;Andaluces;5.0;A
2019;2713;38453;3689;45276;Andaluces;6.0;A
2019;2713;38453;3689;45354;Andaluces;2.0;A
2019;2713;38453;3689;45576;Andaluces;400.0;A
2019;2713;38453;3689;45657;Andaluces;1.0;A
2019;2713;38453;3689;45765;Andaluces;11.0;A
2019;2713;38453;3689;45873;Andaluces;4.0;A
2019;2713;38453;3689;45980;Andaluces;4.0;A
2019;2713;38453;3689;45981;Andaluces;433.0;A
2019;2713;38453;3689;45984;Andaluces;57.0;A
2019;2713;38453;3689;46350;Andaluces;807.0;A
2019;2713;38453;3689;46352;Andaluces;;A
2019;2713;38453;3689;46351;Andaluces;1297.0;A
2019;2713;38453;3690;45230;Andaluces;5.0;A
2019;2713;38453;3690;45276;Andaluces;3.0;A
2019;2713;38453;3690;45354;Andaluces;3.0;A
2019;2713;38453;3690;45576;Andaluces;364.0;A
2019;2713;38453;3690;45657;Andaluces;;A
2019;2713;38453;3690;45765;Andaluces;3.0;A
2019;2713;38453;3690;45873;Andaluces;4.0;A
2019;2713;38453;3690;45980;Andaluces;1.0;A
2019;2713;38453;3690;45981;Andaluces;383.0;A
2019;2713;38453;3690;45984;Andaluces;60.0;A
2019;2713;38453;3690;46350;Andaluces;794.0;A
2019;2713;38453;3690;46352;Andaluces;;A
2019;2713;38453;3690;46351;Andaluces;1237.0;A
2019;2797;38453;3691;45230;Andaluces;;A
2019;2797;38453;3691;45276;Andaluces;8.0;A
2019;2797;38453;3691;45354;Andaluces;5.0;A
2019;2797;38453;3691;45576;Andaluces;1.0;A
2019;2797;38453;3691;45657;Andaluces;215.0;A
2019;2797;38453;3691;45765;Andaluces;;A
2019;2797;38453;3691;45873;Andaluces;1.0;A
2019;2797;38453;3691;45980;Andaluces;16.0;A
2019;2797;38453;3691;45981;Andaluces;246.0;A
2019;2797;38453;3691;45984;Andaluces;21.0;A
2019;2797;38453;3691;46350;Andaluces;292.0;A
2019;2797;38453;3691;46352;Andaluces;;A
2019;2797;38453;3691;46351;Andaluces;559.0;A
2019;2797;38453;3689;45230;Andaluces;;A
2019;2797;38453;3689;45276;Andaluces;6.0;A
2019;2797;38453;3689;45354;Andaluces;1.0;A
2019;2797;38453;3689;45576;Andaluces;1.0;A
2019;2797;38453;3689;45657;Andaluces;115.0;A
2019;2797;38453;3689;45765;Andaluces;;A
2019;2797;38453;3689;45873;Andaluces;1.0;A
2019;2797;38453;3689;45980;Andaluces;8.0;A
2019;2797;38453;3689;45981;Andaluces;132.0;A
2019;2797;38453;3689;45984;Andaluces;11.0;A
2019;2797;38453;3689;46350;Andaluces;151.0;A
2019;2797;38453;3689;46352;Andaluces;;A
2019;2797;38453;3689;46351;Andaluces;294.0;A
2019;2797;38453;3690;45230;Andaluces;;A
2019;2797;38453;3690;45276;Andaluces;2.0;A
2019;2797;38453;3690;45354;Andaluces;4.0;A
2019;2797;38453;3690;45576;Andaluces;;A
2019;2797;38453;3690;45657;Andaluces;100.0;A
2019;2797;38453;3690;45765;Andaluces;;A
2019;2797;38453;3690;45873;Andaluces;;A
2019;2797;38453;3690;45980;Andaluces;8.0;A
2019;2797;38453;3690;45981;Andaluces;114.0;A
2019;2797;38453;3690;45984;Andaluces;10.0;A
2019;2797;38453;3690;46350;Andaluces;141.0;A
2019;2797;38453;3690;46352;Andaluces;;A
2019;2797;38453;3690;46351;Andaluces;265.0;A
2019;2911;38453;3691;45230;Andaluces;2.0;A
2019;2911;38453;3691;45276;Andaluces;;A
2019;2911;38453;3691;45354;Andaluces;;A
2019;2911;38453;3691;45576;Andaluces;9.0;A
2019;2911;38453;3691;45657;Andaluces;;A
2019;2911;38453;3691;45765;Andaluces;354.0;A
2019;2911;38453;3691;45873;Andaluces;2.0;A
2019;2911;38453;3691;45980;Andaluces;3.0;A
2019;2911;38453;3691;45981;Andaluces;370.0;A
2019;2911;38453;3691;45984;Andaluces;41.0;A
2019;2911;38453;3691;46350;Andaluces;433.0;A
2019;2911;38453;3691;46352;Andaluces;1.0;A
2019;2911;38453;3691;46351;Andaluces;845.0;A
2019;2911;38453;3689;45230;Andaluces;;A
2019;2911;38453;3689;45276;Andaluces;;A
2019;2911;38453;3689;45354;Andaluces;;A
2019;2911;38453;3689;45576;Andaluces;4.0;A
2019;2911;38453;3689;45657;Andaluces;;A
2019;2911;38453;3689;45765;Andaluces;182.0;A
2019;2911;38453;3689;45873;Andaluces;;A
2019;2911;38453;3689;45980;Andaluces;1.0;A
2019;2911;38453;3689;45981;Andaluces;187.0;A
2019;2911;38453;3689;45984;Andaluces;21.0;A
2019;2911;38453;3689;46350;Andaluces;228.0;A
2019;2911;38453;3689;46352;Andaluces;;A
2019;2911;38453;3689;46351;Andaluces;436.0;A
2019;2911;38453;3690;45230;Andaluces;2.0;A
2019;2911;38453;3690;45276;Andaluces;;A
2019;2911;38453;3690;45354;Andaluces;;A
2019;2911;38453;3690;45576;Andaluces;5.0;A
2019;2911;38453;3690;45657;Andaluces;;A
2019;2911;38453;3690;45765;Andaluces;172.0;A
2019;2911;38453;3690;45873;Andaluces;2.0;A
2019;2911;38453;3690;45980;Andaluces;2.0;A
2019;2911;38453;3690;45981;Andaluces;183.0;A
2019;2911;38453;3690;45984;Andaluces;20.0;A
2019;2911;38453;3690;46350;Andaluces;205.0;A
2019;2911;38453;3690;46352;Andaluces;1.0;A
2019;2911;38453;3690;46351;Andaluces;409.0;A
2019;3023;38453;3691;45230;Andaluces;10.0;A
2019;3023;38453;3691;45276;Andaluces;36.0;A
2019;3023;38453;3691;45354;Andaluces;27.0;A
2019;3023;38453;3691;45576;Andaluces;38.0;A
2019;3023;38453;3691;45657;Andaluces;5.0;A
2019;3023;38453;3691;45765;Andaluces;25.0;A
2019;3023;38453;3691;45873;Andaluces;1348.0;A
2019;3023;38453;3691;45980;Andaluces;36.0;A
2019;3023;38453;3691;45981;Andaluces;1525.0;A
2019;3023;38453;3691;45984;Andaluces;269.0;A
2019;3023;38453;3691;46350;Andaluces;2647.0;A
2019;3023;38453;3691;46352;Andaluces;1.0;A
2019;3023;38453;3691;46351;Andaluces;4442.0;A
2019;3023;38453;3689;45230;Andaluces;6.0;A
2019;3023;38453;3689;45276;Andaluces;18.0;A
2019;3023;38453;3689;45354;Andaluces;15.0;A
2019;3023;38453;3689;45576;Andaluces;20.0;A
2019;3023;38453;3689;45657;Andaluces;4.0;A
2019;3023;38453;3689;45765;Andaluces;13.0;A
2019;3023;38453;3689;45873;Andaluces;687.0;A
2019;3023;38453;3689;45980;Andaluces;20.0;A
2019;3023;38453;3689;45981;Andaluces;783.0;A
2019;3023;38453;3689;45984;Andaluces;150.0;A
2019;3023;38453;3689;46350;Andaluces;1349.0;A
2019;3023;38453;3689;46352;Andaluces;;A
2019;3023;38453;3689;46351;Andaluces;2282.0;A
2019;3023;38453;3690;45230;Andaluces;4.0;A
2019;3023;38453;3690;45276;Andaluces;18.0;A
2019;3023;38453;3690;45354;Andaluces;12.0;A
2019;3023;38453;3690;45576;Andaluces;18.0;A
2019;3023;38453;3690;45657;Andaluces;1.0;A
2019;3023;38453;3690;45765;Andaluces;12.0;A
2019;3023;38453;3690;45873;Andaluces;661.0;A
