D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_LUGARNACIMIEN_0;INDICATOR;OBS_VALUE;FREQ
2015;3142;3691;45765;Andaluces;92.0;A
2015;3142;3691;45873;Andaluces;142.0;A
2015;3142;3691;45980;Andaluces;13450.0;A
2015;3142;3691;45981;Andaluces;14540.0;A
2015;3142;3691;45984;Andaluces;1434.0;A
2015;3142;3691;46350;Andaluces;18872.0;A
2015;3142;3691;46352;Andaluces;227.0;A
2015;3142;3691;46351;Andaluces;35073.0;A
2015;3142;3689;45230;Andaluces;26.0;A
2015;3142;3689;45276;Andaluces;170.0;A
2015;3142;3689;45354;Andaluces;89.0;A
2015;3142;3689;45576;Andaluces;58.0;A
2015;3142;3689;45657;Andaluces;92.0;A
2015;3142;3689;45765;Andaluces;51.0;A
2015;3142;3689;45873;Andaluces;70.0;A
2015;3142;3689;45980;Andaluces;6508.0;A
2015;3142;3689;45981;Andaluces;7064.0;A
2015;3142;3689;45984;Andaluces;729.0;A
2015;3142;3689;46350;Andaluces;9377.0;A
2015;3142;3689;46352;Andaluces;105.0;A
2015;3142;3689;46351;Andaluces;17275.0;A
2015;3142;3690;45230;Andaluces;23.0;A
2015;3142;3690;45276;Andaluces;148.0;A
2015;3142;3690;45354;Andaluces;79.0;A
2015;3142;3690;45576;Andaluces;62.0;A
2015;3142;3690;45657;Andaluces;109.0;A
2015;3142;3690;45765;Andaluces;41.0;A
2015;3142;3690;45873;Andaluces;72.0;A
2015;3142;3690;45980;Andaluces;6942.0;A
2015;3142;3690;45981;Andaluces;7476.0;A
2015;3142;3690;45984;Andaluces;705.0;A
2015;3142;3690;46350;Andaluces;9495.0;A
2015;3142;3690;46352;Andaluces;122.0;A
2015;3142;3690;46351;Andaluces;17798.0;A
2016;3143;3691;45230;Andaluces;11207.0;A
2016;3143;3691;45276;Andaluces;13576.0;A
2016;3143;3691;45354;Andaluces;9357.0;A
2016;3143;3691;45576;Andaluces;16883.0;A
2016;3143;3691;45657;Andaluces;3475.0;A
2016;3143;3691;45765;Andaluces;6211.0;A
2016;3143;3691;45873;Andaluces;16153.0;A
2016;3143;3691;45980;Andaluces;15326.0;A
2016;3143;3691;45981;Andaluces;92188.0;A
2016;3143;3691;45984;Andaluces;8400.0;A
2016;3143;3691;46350;Andaluces;162463.0;A
2016;3143;3691;46352;Andaluces;1334.0;A
2016;3143;3691;46351;Andaluces;264385.0;A
2016;3143;3689;45230;Andaluces;5423.0;A
2016;3143;3689;45276;Andaluces;6573.0;A
2016;3143;3689;45354;Andaluces;4696.0;A
2016;3143;3689;45576;Andaluces;8312.0;A
2016;3143;3689;45657;Andaluces;1692.0;A
2016;3143;3689;45765;Andaluces;3034.0;A
2016;3143;3689;45873;Andaluces;7937.0;A
2016;3143;3689;45980;Andaluces;7468.0;A
2016;3143;3689;45981;Andaluces;45135.0;A
2016;3143;3689;45984;Andaluces;4282.0;A
2016;3143;3689;46350;Andaluces;80166.0;A
2016;3143;3689;46352;Andaluces;701.0;A
2016;3143;3689;46351;Andaluces;130284.0;A
2016;3143;3690;45230;Andaluces;5784.0;A
2016;3143;3690;45276;Andaluces;7003.0;A
2016;3143;3690;45354;Andaluces;4661.0;A
2016;3143;3690;45576;Andaluces;8571.0;A
2016;3143;3690;45657;Andaluces;1783.0;A
2016;3143;3690;45765;Andaluces;3177.0;A
2016;3143;3690;45873;Andaluces;8216.0;A
2016;3143;3690;45980;Andaluces;7858.0;A
2016;3143;3690;45981;Andaluces;47053.0;A
2016;3143;3690;45984;Andaluces;4118.0;A
2016;3143;3690;46350;Andaluces;82297.0;A
2016;3143;3690;46352;Andaluces;633.0;A
2016;3143;3690;46351;Andaluces;134101.0;A
2016;2352;3691;45230;Andaluces;10964.0;A
2016;2352;3691;45276;Andaluces;27.0;A
2016;2352;3691;45354;Andaluces;29.0;A
2016;2352;3691;45576;Andaluces;189.0;A
2016;2352;3691;45657;Andaluces;9.0;A
2016;2352;3691;45765;Andaluces;30.0;A
2016;2352;3691;45873;Andaluces;38.0;A
2016;2352;3691;45980;Andaluces;29.0;A
2016;2352;3691;45981;Andaluces;11315.0;A
2016;2352;3691;45984;Andaluces;756.0;A
2016;2352;3691;46350;Andaluces;31452.0;A
2016;2352;3691;46352;Andaluces;214.0;A
2016;2352;3691;46351;Andaluces;43737.0;A
2016;2352;3689;45230;Andaluces;5309.0;A
2016;2352;3689;45276;Andaluces;20.0;A
2016;2352;3689;45354;Andaluces;18.0;A
2016;2352;3689;45576;Andaluces;95.0;A
2016;2352;3689;45657;Andaluces;6.0;A
2016;2352;3689;45765;Andaluces;16.0;A
2016;2352;3689;45873;Andaluces;22.0;A
2016;2352;3689;45980;Andaluces;15.0;A
2016;2352;3689;45981;Andaluces;5501.0;A
2016;2352;3689;45984;Andaluces;395.0;A
2016;2352;3689;46350;Andaluces;15152.0;A
2016;2352;3689;46352;Andaluces;109.0;A
2016;2352;3689;46351;Andaluces;21157.0;A
2016;2352;3690;45230;Andaluces;5655.0;A
2016;2352;3690;45276;Andaluces;7.0;A
2016;2352;3690;45354;Andaluces;11.0;A
2016;2352;3690;45576;Andaluces;94.0;A
2016;2352;3690;45657;Andaluces;3.0;A
2016;2352;3690;45765;Andaluces;14.0;A
2016;2352;3690;45873;Andaluces;16.0;A
2016;2352;3690;45980;Andaluces;14.0;A
2016;2352;3690;45981;Andaluces;5814.0;A
2016;2352;3690;45984;Andaluces;361.0;A
2016;2352;3690;46350;Andaluces;16300.0;A
2016;2352;3690;46352;Andaluces;105.0;A
2016;2352;3690;46351;Andaluces;22580.0;A
2016;2402;3691;45230;Andaluces;17.0;A
2016;2402;3691;45276;Andaluces;12641.0;A
2016;2402;3691;45354;Andaluces;59.0;A
2016;2402;3691;45576;Andaluces;75.0;A
2016;2402;3691;45657;Andaluces;35.0;A
2016;2402;3691;45765;Andaluces;46.0;A
2016;2402;3691;45873;Andaluces;194.0;A
2016;2402;3691;45980;Andaluces;340.0;A
2016;2402;3691;45981;Andaluces;13407.0;A
2016;2402;3691;45984;Andaluces;1174.0;A
2016;2402;3691;46350;Andaluces;16404.0;A
2016;2402;3691;46352;Andaluces;150.0;A
2016;2402;3691;46351;Andaluces;31135.0;A
2016;2402;3689;45230;Andaluces;8.0;A
2016;2402;3689;45276;Andaluces;6084.0;A
2016;2402;3689;45354;Andaluces;29.0;A
2016;2402;3689;45576;Andaluces;38.0;A
2016;2402;3689;45657;Andaluces;18.0;A
2016;2402;3689;45765;Andaluces;20.0;A
2016;2402;3689;45873;Andaluces;94.0;A
2016;2402;3689;45980;Andaluces;137.0;A
2016;2402;3689;45981;Andaluces;6428.0;A
2016;2402;3689;45984;Andaluces;595.0;A
2016;2402;3689;46350;Andaluces;8186.0;A
2016;2402;3689;46352;Andaluces;86.0;A
2016;2402;3689;46351;Andaluces;15295.0;A
2016;2402;3690;45230;Andaluces;9.0;A
2016;2402;3690;45276;Andaluces;6557.0;A
2016;2402;3690;45354;Andaluces;30.0;A
2016;2402;3690;45576;Andaluces;37.0;A
2016;2402;3690;45657;Andaluces;17.0;A
2016;2402;3690;45765;Andaluces;26.0;A
2016;2402;3690;45873;Andaluces;100.0;A
2016;2402;3690;45980;Andaluces;203.0;A
2016;2402;3690;45981;Andaluces;6979.0;A
2016;2402;3690;45984;Andaluces;579.0;A
2016;2402;3690;46350;Andaluces;8218.0;A
2016;2402;3690;46352;Andaluces;64.0;A
2016;2402;3690;46351;Andaluces;15840.0;A
2016;2482;3691;45230;Andaluces;15.0;A
2016;2482;3691;45276;Andaluces;26.0;A
2016;2482;3691;45354;Andaluces;8680.0;A
2016;2482;3691;45576;Andaluces;59.0;A
2016;2482;3691;45657;Andaluces;7.0;A
2016;2482;3691;45765;Andaluces;55.0;A
2016;2482;3691;45873;Andaluces;38.0;A
2016;2482;3691;45980;Andaluces;109.0;A
2016;2482;3691;45981;Andaluces;8989.0;A
2016;2482;3691;45984;Andaluces;500.0;A
2016;2482;3691;46350;Andaluces;9948.0;A
2016;2482;3691;46352;Andaluces;100.0;A
2016;2482;3691;46351;Andaluces;19537.0;A
2016;2482;3689;45230;Andaluces;8.0;A
2016;2482;3689;45276;Andaluces;15.0;A
2016;2482;3689;45354;Andaluces;4360.0;A
2016;2482;3689;45576;Andaluces;26.0;A
2016;2482;3689;45657;Andaluces;3.0;A
2016;2482;3689;45765;Andaluces;22.0;A
2016;2482;3689;45873;Andaluces;16.0;A
2016;2482;3689;45980;Andaluces;52.0;A
2016;2482;3689;45981;Andaluces;4502.0;A
2016;2482;3689;45984;Andaluces;240.0;A
2016;2482;3689;46350;Andaluces;5007.0;A
2016;2482;3689;46352;Andaluces;46.0;A
2016;2482;3689;46351;Andaluces;9795.0;A
2016;2482;3690;45230;Andaluces;7.0;A
2016;2482;3690;45276;Andaluces;11.0;A
2016;2482;3690;45354;Andaluces;4320.0;A
2016;2482;3690;45576;Andaluces;33.0;A
2016;2482;3690;45657;Andaluces;4.0;A
2016;2482;3690;45765;Andaluces;33.0;A
2016;2482;3690;45873;Andaluces;22.0;A
2016;2482;3690;45980;Andaluces;57.0;A
2016;2482;3690;45981;Andaluces;4487.0;A
2016;2482;3690;45984;Andaluces;260.0;A
2016;2482;3690;46350;Andaluces;4941.0;A
2016;2482;3690;46352;Andaluces;54.0;A
2016;2482;3690;46351;Andaluces;9742.0;A
2016;2713;3691;45230;Andaluces;97.0;A
2016;2713;3691;45276;Andaluces;67.0;A
2016;2713;3691;45354;Andaluces;65.0;A
2016;2713;3691;45576;Andaluces;16054.0;A
2016;2713;3691;45657;Andaluces;15.0;A
2016;2713;3691;45765;Andaluces;178.0;A
2016;2713;3691;45873;Andaluces;113.0;A
2016;2713;3691;45980;Andaluces;87.0;A
2016;2713;3691;45981;Andaluces;16676.0;A
2016;2713;3691;45984;Andaluces;1117.0;A
2016;2713;3691;46350;Andaluces;35142.0;A
2016;2713;3691;46352;Andaluces;301.0;A
2016;2713;3691;46351;Andaluces;53236.0;A
2016;2713;3689;45230;Andaluces;35.0;A
2016;2713;3689;45276;Andaluces;32.0;A
2016;2713;3689;45354;Andaluces;31.0;A
2016;2713;3689;45576;Andaluces;7911.0;A
2016;2713;3689;45657;Andaluces;8.0;A
2016;2713;3689;45765;Andaluces;79.0;A
2016;2713;3689;45873;Andaluces;55.0;A
2016;2713;3689;45980;Andaluces;47.0;A
2016;2713;3689;45981;Andaluces;8198.0;A
2016;2713;3689;45984;Andaluces;548.0;A
2016;2713;3689;46350;Andaluces;17108.0;A
2016;2713;3689;46352;Andaluces;174.0;A
2016;2713;3689;46351;Andaluces;26028.0;A
2016;2713;3690;45230;Andaluces;62.0;A
2016;2713;3690;45276;Andaluces;35.0;A
2016;2713;3690;45354;Andaluces;34.0;A
2016;2713;3690;45576;Andaluces;8143.0;A
2016;2713;3690;45657;Andaluces;7.0;A
2016;2713;3690;45765;Andaluces;99.0;A
2016;2713;3690;45873;Andaluces;58.0;A
2016;2713;3690;45980;Andaluces;40.0;A
2016;2713;3690;45981;Andaluces;8478.0;A
2016;2713;3690;45984;Andaluces;569.0;A
2016;2713;3690;46350;Andaluces;18034.0;A
2016;2713;3690;46352;Andaluces;127.0;A
2016;2713;3690;46351;Andaluces;27208.0;A
2016;2797;3691;45230;Andaluces;1.0;A
2016;2797;3691;45276;Andaluces;33.0;A
2016;2797;3691;45354;Andaluces;16.0;A
2016;2797;3691;45576;Andaluces;8.0;A
2016;2797;3691;45657;Andaluces;3165.0;A
2016;2797;3691;45765;Andaluces;10.0;A
2016;2797;3691;45873;Andaluces;12.0;A
2016;2797;3691;45980;Andaluces;134.0;A
2016;2797;3691;45981;Andaluces;3379.0;A
2016;2797;3691;45984;Andaluces;269.0;A
2016;2797;3691;46350;Andaluces;4371.0;A
2016;2797;3691;46352;Andaluces;16.0;A
2016;2797;3691;46351;Andaluces;8035.0;A
2016;2797;3689;45230;Andaluces;1.0;A
2016;2797;3689;45276;Andaluces;22.0;A
2016;2797;3689;45354;Andaluces;6.0;A
2016;2797;3689;45576;Andaluces;3.0;A
2016;2797;3689;45657;Andaluces;1544.0;A
2016;2797;3689;45765;Andaluces;4.0;A
2016;2797;3689;45873;Andaluces;5.0;A
2016;2797;3689;45980;Andaluces;71.0;A
2016;2797;3689;45981;Andaluces;1656.0;A
2016;2797;3689;45984;Andaluces;142.0;A
2016;2797;3689;46350;Andaluces;2162.0;A
2016;2797;3689;46352;Andaluces;9.0;A
2016;2797;3689;46351;Andaluces;3969.0;A
2016;2797;3690;45230;Andaluces;;A
2016;2797;3690;45276;Andaluces;11.0;A
2016;2797;3690;45354;Andaluces;10.0;A
2016;2797;3690;45576;Andaluces;5.0;A
2016;2797;3690;45657;Andaluces;1621.0;A
2016;2797;3690;45765;Andaluces;6.0;A
2016;2797;3690;45873;Andaluces;7.0;A
2016;2797;3690;45980;Andaluces;63.0;A
2016;2797;3690;45981;Andaluces;1723.0;A
2016;2797;3690;45984;Andaluces;127.0;A
2016;2797;3690;46350;Andaluces;2209.0;A
2016;2797;3690;46352;Andaluces;7.0;A
2016;2797;3690;46351;Andaluces;4066.0;A
2016;2911;3691;45230;Andaluces;9.0;A
2016;2911;3691;45276;Andaluces;10.0;A
2016;2911;3691;45354;Andaluces;34.0;A
2016;2911;3691;45576;Andaluces;83.0;A
2016;2911;3691;45657;Andaluces;3.0;A
2016;2911;3691;45765;Andaluces;5654.0;A
2016;2911;3691;45873;Andaluces;21.0;A
2016;2911;3691;45980;Andaluces;18.0;A
2016;2911;3691;45981;Andaluces;5832.0;A
2016;2911;3691;45984;Andaluces;339.0;A
2016;2911;3691;46350;Andaluces;7390.0;A
2016;2911;3691;46352;Andaluces;75.0;A
2016;2911;3691;46351;Andaluces;13636.0;A
2016;2911;3689;45230;Andaluces;6.0;A
2016;2911;3689;45276;Andaluces;5.0;A
2016;2911;3689;45354;Andaluces;18.0;A
2016;2911;3689;45576;Andaluces;36.0;A
2016;2911;3689;45657;Andaluces;1.0;A
2016;2911;3689;45765;Andaluces;2769.0;A
2016;2911;3689;45873;Andaluces;10.0;A
2016;2911;3689;45980;Andaluces;8.0;A
2016;2911;3689;45981;Andaluces;2853.0;A
2016;2911;3689;45984;Andaluces;188.0;A
2016;2911;3689;46350;Andaluces;3725.0;A
2016;2911;3689;46352;Andaluces;33.0;A
2016;2911;3689;46351;Andaluces;6799.0;A
2016;2911;3690;45230;Andaluces;3.0;A
2016;2911;3690;45276;Andaluces;5.0;A
2016;2911;3690;45354;Andaluces;16.0;A
2016;2911;3690;45576;Andaluces;47.0;A
2016;2911;3690;45657;Andaluces;2.0;A
2016;2911;3690;45765;Andaluces;2885.0;A
2016;2911;3690;45873;Andaluces;11.0;A
2016;2911;3690;45980;Andaluces;10.0;A
2016;2911;3690;45981;Andaluces;2979.0;A
2016;2911;3690;45984;Andaluces;151.0;A
2016;2911;3690;46350;Andaluces;3665.0;A
2016;2911;3690;46352;Andaluces;42.0;A
2016;2911;3690;46351;Andaluces;6837.0;A
2016;3023;3691;45230;Andaluces;58.0;A
2016;3023;3691;45276;Andaluces;402.0;A
2016;3023;3691;45354;Andaluces;285.0;A
2016;3023;3691;45576;Andaluces;288.0;A
2016;3023;3691;45657;Andaluces;20.0;A
2016;3023;3691;45765;Andaluces;139.0;A
2016;3023;3691;45873;Andaluces;15584.0;A
2016;3023;3691;45980;Andaluces;240.0;A
2016;3023;3691;45981;Andaluces;17016.0;A
2016;3023;3691;45984;Andaluces;2646.0;A
2016;3023;3691;46350;Andaluces;37650.0;A
2016;3023;3691;46352;Andaluces;284.0;A
2016;3023;3691;46351;Andaluces;57596.0;A
2016;3023;3689;45230;Andaluces;33.0;A
2016;3023;3689;45276;Andaluces;194.0;A
2016;3023;3689;45354;Andaluces;132.0;A
2016;3023;3689;45576;Andaluces;142.0;A
2016;3023;3689;45657;Andaluces;9.0;A
2016;3023;3689;45765;Andaluces;73.0;A
2016;3023;3689;45873;Andaluces;7660.0;A
2016;3023;3689;45980;Andaluces;137.0;A
2016;3023;3689;45981;Andaluces;8380.0;A
2016;3023;3689;45984;Andaluces;1349.0;A
2016;3023;3689;46350;Andaluces;18865.0;A
2016;3023;3689;46352;Andaluces;154.0;A
2016;3023;3689;46351;Andaluces;28748.0;A
2016;3023;3690;45230;Andaluces;25.0;A
2016;3023;3690;45276;Andaluces;208.0;A
2016;3023;3690;45354;Andaluces;153.0;A
2016;3023;3690;45576;Andaluces;146.0;A
2016;3023;3690;45657;Andaluces;11.0;A
2016;3023;3690;45765;Andaluces;66.0;A
2016;3023;3690;45873;Andaluces;7924.0;A
2016;3023;3690;45980;Andaluces;103.0;A
2016;3023;3690;45981;Andaluces;8636.0;A
2016;3023;3690;45984;Andaluces;1297.0;A
2016;3023;3690;46350;Andaluces;18785.0;A
2016;3023;3690;46352;Andaluces;130.0;A
2016;3023;3690;46351;Andaluces;28848.0;A
2016;3142;3691;45230;Andaluces;46.0;A
2016;3142;3691;45276;Andaluces;370.0;A
2016;3142;3691;45354;Andaluces;189.0;A
2016;3142;3691;45576;Andaluces;127.0;A
2016;3142;3691;45657;Andaluces;221.0;A
2016;3142;3691;45765;Andaluces;99.0;A
2016;3142;3691;45873;Andaluces;153.0;A
2016;3142;3691;45980;Andaluces;14369.0;A
2016;3142;3691;45981;Andaluces;15574.0;A
2016;3142;3691;45984;Andaluces;1599.0;A
2016;3142;3691;46350;Andaluces;20106.0;A
2016;3142;3691;46352;Andaluces;194.0;A
2016;3142;3691;46351;Andaluces;37473.0;A
2016;3142;3689;45230;Andaluces;23.0;A
2016;3142;3689;45276;Andaluces;201.0;A
2016;3142;3689;45354;Andaluces;102.0;A
2016;3142;3689;45576;Andaluces;61.0;A
2016;3142;3689;45657;Andaluces;103.0;A
2016;3142;3689;45765;Andaluces;51.0;A
2016;3142;3689;45873;Andaluces;75.0;A
2016;3142;3689;45980;Andaluces;7001.0;A
2016;3142;3689;45981;Andaluces;7617.0;A
2016;3142;3689;45984;Andaluces;825.0;A
2016;3142;3689;46350;Andaluces;9961.0;A
2016;3142;3689;46352;Andaluces;90.0;A
2016;3142;3689;46351;Andaluces;18493.0;A
2016;3142;3690;45230;Andaluces;23.0;A
2016;3142;3690;45276;Andaluces;169.0;A
2016;3142;3690;45354;Andaluces;87.0;A
2016;3142;3690;45576;Andaluces;66.0;A
2016;3142;3690;45657;Andaluces;118.0;A
2016;3142;3690;45765;Andaluces;48.0;A
2016;3142;3690;45873;Andaluces;78.0;A
2016;3142;3690;45980;Andaluces;7368.0;A
2016;3142;3690;45981;Andaluces;7957.0;A
2016;3142;3690;45984;Andaluces;774.0;A
2016;3142;3690;46350;Andaluces;10145.0;A
2016;3142;3690;46352;Andaluces;104.0;A
2016;3142;3690;46351;Andaluces;18980.0;A
2017;3143;3691;45230;Andaluces;11423.0;A
2017;3143;3691;45276;Andaluces;14167.0;A
2017;3143;3691;45354;Andaluces;9708.0;A
2017;3143;3691;45576;Andaluces;17316.0;A
2017;3143;3691;45657;Andaluces;3595.0;A
2017;3143;3691;45765;Andaluces;6425.0;A
2017;3143;3691;45873;Andaluces;16940.0;A
2017;3143;3691;45980;Andaluces;16078.0;A
2017;3143;3691;45981;Andaluces;95652.0;A
2017;3143;3691;45984;Andaluces;8910.0;A
2017;3143;3691;46350;Andaluces;170495.0;A
2017;3143;3691;46352;Andaluces;1284.0;A
2017;3143;3691;46351;Andaluces;276341.0;A
2017;3143;3689;45230;Andaluces;5521.0;A
2017;3143;3689;45276;Andaluces;6841.0;A
2017;3143;3689;45354;Andaluces;4855.0;A
2017;3143;3689;45576;Andaluces;8504.0;A
2017;3143;3689;45657;Andaluces;1723.0;A
2017;3143;3689;45765;Andaluces;3132.0;A
2017;3143;3689;45873;Andaluces;8342.0;A
2017;3143;3689;45980;Andaluces;7817.0;A
2017;3143;3689;45981;Andaluces;46735.0;A
2017;3143;3689;45984;Andaluces;4529.0;A
2017;3143;3689;46350;Andaluces;84159.0;A
2017;3143;3689;46352;Andaluces;677.0;A
2017;3143;3689;46351;Andaluces;136100.0;A
2017;3143;3690;45230;Andaluces;5902.0;A
2017;3143;3690;45276;Andaluces;7326.0;A
2017;3143;3690;45354;Andaluces;4853.0;A
2017;3143;3690;45576;Andaluces;8812.0;A
2017;3143;3690;45657;Andaluces;1872.0;A
2017;3143;3690;45765;Andaluces;3293.0;A
2017;3143;3690;45873;Andaluces;8598.0;A
2017;3143;3690;45980;Andaluces;8261.0;A
2017;3143;3690;45981;Andaluces;48917.0;A
2017;3143;3690;45984;Andaluces;4381.0;A
2017;3143;3690;46350;Andaluces;86336.0;A
2017;3143;3690;46352;Andaluces;607.0;A
2017;3143;3690;46351;Andaluces;140241.0;A
2017;2352;3691;45230;Andaluces;11171.0;A
2017;2352;3691;45276;Andaluces;26.0;A
2017;2352;3691;45354;Andaluces;27.0;A
2017;2352;3691;45576;Andaluces;207.0;A
2017;2352;3691;45657;Andaluces;8.0;A
2017;2352;3691;45765;Andaluces;38.0;A
2017;2352;3691;45873;Andaluces;39.0;A
2017;2352;3691;45980;Andaluces;24.0;A
2017;2352;3691;45981;Andaluces;11540.0;A
2017;2352;3691;45984;Andaluces;796.0;A
2017;2352;3691;46350;Andaluces;32879.0;A
2017;2352;3691;46352;Andaluces;211.0;A
2017;2352;3691;46351;Andaluces;45426.0;A
2017;2352;3689;45230;Andaluces;5402.0;A
2017;2352;3689;45276;Andaluces;17.0;A
2017;2352;3689;45354;Andaluces;17.0;A
2017;2352;3689;45576;Andaluces;108.0;A
2017;2352;3689;45657;Andaluces;6.0;A
2017;2352;3689;45765;Andaluces;20.0;A
2017;2352;3689;45873;Andaluces;25.0;A
2017;2352;3689;45980;Andaluces;12.0;A
2017;2352;3689;45981;Andaluces;5607.0;A
2017;2352;3689;45984;Andaluces;405.0;A
2017;2352;3689;46350;Andaluces;15829.0;A
2017;2352;3689;46352;Andaluces;107.0;A
2017;2352;3689;46351;Andaluces;21948.0;A
2017;2352;3690;45230;Andaluces;5769.0;A
2017;2352;3690;45276;Andaluces;9.0;A
2017;2352;3690;45354;Andaluces;10.0;A
2017;2352;3690;45576;Andaluces;99.0;A
2017;2352;3690;45657;Andaluces;2.0;A
2017;2352;3690;45765;Andaluces;18.0;A
2017;2352;3690;45873;Andaluces;14.0;A
2017;2352;3690;45980;Andaluces;12.0;A
2017;2352;3690;45981;Andaluces;5933.0;A
2017;2352;3690;45984;Andaluces;391.0;A
2017;2352;3690;46350;Andaluces;17050.0;A
2017;2352;3690;46352;Andaluces;104.0;A
2017;2352;3690;46351;Andaluces;23478.0;A
2017;2402;3691;45230;Andaluces;17.0;A
2017;2402;3691;45276;Andaluces;13178.0;A
2017;2402;3691;45354;Andaluces;68.0;A
2017;2402;3691;45576;Andaluces;72.0;A
2017;2402;3691;45657;Andaluces;34.0;A
2017;2402;3691;45765;Andaluces;42.0;A
2017;2402;3691;45873;Andaluces;201.0;A
2017;2402;3691;45980;Andaluces;355.0;A
2017;2402;3691;45981;Andaluces;13967.0;A
2017;2402;3691;45984;Andaluces;1251.0;A
2017;2402;3691;46350;Andaluces;16975.0;A
2017;2402;3691;46352;Andaluces;145.0;A
2017;2402;3691;46351;Andaluces;32338.0;A
2017;2402;3689;45230;Andaluces;7.0;A
2017;2402;3689;45276;Andaluces;6338.0;A
2017;2402;3689;45354;Andaluces;36.0;A
2017;2402;3689;45576;Andaluces;38.0;A
2017;2402;3689;45657;Andaluces;17.0;A
2017;2402;3689;45765;Andaluces;18.0;A
2017;2402;3689;45873;Andaluces;99.0;A
2017;2402;3689;45980;Andaluces;143.0;A
2017;2402;3689;45981;Andaluces;6696.0;A
2017;2402;3689;45984;Andaluces;641.0;A
2017;2402;3689;46350;Andaluces;8479.0;A
2017;2402;3689;46352;Andaluces;84.0;A
2017;2402;3689;46351;Andaluces;15900.0;A
2017;2402;3690;45230;Andaluces;10.0;A
2017;2402;3690;45276;Andaluces;6840.0;A
2017;2402;3690;45354;Andaluces;32.0;A
2017;2402;3690;45576;Andaluces;34.0;A
2017;2402;3690;45657;Andaluces;17.0;A
2017;2402;3690;45765;Andaluces;24.0;A
2017;2402;3690;45873;Andaluces;102.0;A
2017;2402;3690;45980;Andaluces;212.0;A
2017;2402;3690;45981;Andaluces;7271.0;A
2017;2402;3690;45984;Andaluces;610.0;A
2017;2402;3690;46350;Andaluces;8496.0;A
2017;2402;3690;46352;Andaluces;61.0;A
2017;2402;3690;46351;Andaluces;16438.0;A
2017;2482;3691;45230;Andaluces;15.0;A
2017;2482;3691;45276;Andaluces;35.0;A
2017;2482;3691;45354;Andaluces;8996.0;A
2017;2482;3691;45576;Andaluces;55.0;A
2017;2482;3691;45657;Andaluces;8.0;A
2017;2482;3691;45765;Andaluces;60.0;A
2017;2482;3691;45873;Andaluces;38.0;A
2017;2482;3691;45980;Andaluces;104.0;A
2017;2482;3691;45981;Andaluces;9311.0;A
2017;2482;3691;45984;Andaluces;527.0;A
2017;2482;3691;46350;Andaluces;10368.0;A
2017;2482;3691;46352;Andaluces;97.0;A
2017;2482;3691;46351;Andaluces;20303.0;A
2017;2482;3689;45230;Andaluces;8.0;A
2017;2482;3689;45276;Andaluces;20.0;A
2017;2482;3689;45354;Andaluces;4498.0;A
2017;2482;3689;45576;Andaluces;25.0;A
2017;2482;3689;45657;Andaluces;4.0;A
2017;2482;3689;45765;Andaluces;27.0;A
2017;2482;3689;45873;Andaluces;16.0;A
2017;2482;3689;45980;Andaluces;47.0;A
2017;2482;3689;45981;Andaluces;4645.0;A
2017;2482;3689;45984;Andaluces;247.0;A
2017;2482;3689;46350;Andaluces;5218.0;A
2017;2482;3689;46352;Andaluces;45.0;A
2017;2482;3689;46351;Andaluces;10155.0;A
2017;2482;3690;45230;Andaluces;7.0;A
2017;2482;3690;45276;Andaluces;15.0;A
2017;2482;3690;45354;Andaluces;4498.0;A
2017;2482;3690;45576;Andaluces;30.0;A
2017;2482;3690;45657;Andaluces;4.0;A
2017;2482;3690;45765;Andaluces;33.0;A
2017;2482;3690;45873;Andaluces;22.0;A
2017;2482;3690;45980;Andaluces;57.0;A
2017;2482;3690;45981;Andaluces;4666.0;A
2017;2482;3690;45984;Andaluces;280.0;A
2017;2482;3690;46350;Andaluces;5150.0;A
2017;2482;3690;46352;Andaluces;52.0;A
2017;2482;3690;46351;Andaluces;10148.0;A
2017;2713;3691;45230;Andaluces;95.0;A
2017;2713;3691;45276;Andaluces;73.0;A
2017;2713;3691;45354;Andaluces;77.0;A
2017;2713;3691;45576;Andaluces;16458.0;A
2017;2713;3691;45657;Andaluces;18.0;A
2017;2713;3691;45765;Andaluces;193.0;A
2017;2713;3691;45873;Andaluces;130.0;A
2017;2713;3691;45980;Andaluces;83.0;A
2017;2713;3691;45981;Andaluces;17127.0;A
2017;2713;3691;45984;Andaluces;1188.0;A
2017;2713;3691;46350;Andaluces;36606.0;A
2017;2713;3691;46352;Andaluces;290.0;A
2017;2713;3691;46351;Andaluces;55211.0;A
2017;2713;3689;45230;Andaluces;34.0;A
2017;2713;3689;45276;Andaluces;36.0;A
2017;2713;3689;45354;Andaluces;39.0;A
2017;2713;3689;45576;Andaluces;8071.0;A
2017;2713;3689;45657;Andaluces;8.0;A
2017;2713;3689;45765;Andaluces;84.0;A
2017;2713;3689;45873;Andaluces;60.0;A
2017;2713;3689;45980;Andaluces;45.0;A
2017;2713;3689;45981;Andaluces;8377.0;A
2017;2713;3689;45984;Andaluces;592.0;A
2017;2713;3689;46350;Andaluces;17797.0;A
2017;2713;3689;46352;Andaluces;169.0;A
2017;2713;3689;46351;Andaluces;26935.0;A
2017;2713;3690;45230;Andaluces;61.0;A
2017;2713;3690;45276;Andaluces;37.0;A
2017;2713;3690;45354;Andaluces;38.0;A
