D_TEMPORAL_0;D_LUGARNACIMIEN_0;D_SEXO_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2012;45873;3690;3143;Andaluces;6795.0;A
2012;45873;3690;3160;Andaluces;734.0;A
2012;45873;3690;3676;Andaluces;7529.0;A
2012;45980;3691;2352;Andaluces;20.0;A
2012;45980;3691;2402;Andaluces;233.0;A
2012;45980;3691;2482;Andaluces;78.0;A
2012;45980;3691;2713;Andaluces;57.0;A
2012;45980;3691;2797;Andaluces;90.0;A
2012;45980;3691;2911;Andaluces;15.0;A
2012;45980;3691;3023;Andaluces;181.0;A
2012;45980;3691;3142;Andaluces;11552.0;A
2012;45980;3691;3143;Andaluces;12226.0;A
2012;45980;3691;3160;Andaluces;1549.0;A
2012;45980;3691;3676;Andaluces;13775.0;A
2012;45980;3689;2352;Andaluces;11.0;A
2012;45980;3689;2402;Andaluces;102.0;A
2012;45980;3689;2482;Andaluces;32.0;A
2012;45980;3689;2713;Andaluces;21.0;A
2012;45980;3689;2797;Andaluces;51.0;A
2012;45980;3689;2911;Andaluces;6.0;A
2012;45980;3689;3023;Andaluces;99.0;A
2012;45980;3689;3142;Andaluces;5529.0;A
2012;45980;3689;3143;Andaluces;5851.0;A
2012;45980;3689;3160;Andaluces;784.0;A
2012;45980;3689;3676;Andaluces;6635.0;A
2012;45980;3690;2352;Andaluces;9.0;A
2012;45980;3690;2402;Andaluces;131.0;A
2012;45980;3690;2482;Andaluces;46.0;A
2012;45980;3690;2713;Andaluces;36.0;A
2012;45980;3690;2797;Andaluces;39.0;A
2012;45980;3690;2911;Andaluces;9.0;A
2012;45980;3690;3023;Andaluces;82.0;A
2012;45980;3690;3142;Andaluces;6023.0;A
2012;45980;3690;3143;Andaluces;6375.0;A
2012;45980;3690;3160;Andaluces;765.0;A
2012;45980;3690;3676;Andaluces;7140.0;A
2012;45981;3691;2352;Andaluces;10522.0;A
2012;45981;3691;2402;Andaluces;11335.0;A
2012;45981;3691;2482;Andaluces;8202.0;A
2012;45981;3691;2713;Andaluces;15157.0;A
2012;45981;3691;2797;Andaluces;2865.0;A
2012;45981;3691;2911;Andaluces;5199.0;A
2012;45981;3691;3023;Andaluces;13939.0;A
2012;45981;3691;3142;Andaluces;12420.0;A
2012;45981;3691;3143;Andaluces;79639.0;A
2012;45981;3691;3160;Andaluces;11222.0;A
2012;45981;3691;3676;Andaluces;90861.0;A
2012;45981;3689;2352;Andaluces;5050.0;A
2012;45981;3689;2402;Andaluces;5382.0;A
2012;45981;3689;2482;Andaluces;4101.0;A
2012;45981;3689;2713;Andaluces;7395.0;A
2012;45981;3689;2797;Andaluces;1416.0;A
2012;45981;3689;2911;Andaluces;2536.0;A
2012;45981;3689;3023;Andaluces;6829.0;A
2012;45981;3689;3142;Andaluces;5959.0;A
2012;45981;3689;3143;Andaluces;38668.0;A
2012;45981;3689;3160;Andaluces;5506.0;A
2012;45981;3689;3676;Andaluces;44174.0;A
2012;45981;3690;2352;Andaluces;5472.0;A
2012;45981;3690;2402;Andaluces;5953.0;A
2012;45981;3690;2482;Andaluces;4101.0;A
2012;45981;3690;2713;Andaluces;7762.0;A
2012;45981;3690;2797;Andaluces;1449.0;A
2012;45981;3690;2911;Andaluces;2663.0;A
2012;45981;3690;3023;Andaluces;7110.0;A
2012;45981;3690;3142;Andaluces;6461.0;A
2012;45981;3690;3143;Andaluces;40971.0;A
2012;45981;3690;3160;Andaluces;5716.0;A
2012;45981;3690;3676;Andaluces;46687.0;A
2013;45230;3691;2352;Andaluces;10378.0;A
2013;45230;3691;2402;Andaluces;17.0;A
2013;45230;3691;2482;Andaluces;12.0;A
2013;45230;3691;2713;Andaluces;73.0;A
2013;45230;3691;2797;Andaluces;1.0;A
2013;45230;3691;2911;Andaluces;8.0;A
2013;45230;3691;3023;Andaluces;48.0;A
2013;45230;3691;3142;Andaluces;37.0;A
2013;45230;3691;3143;Andaluces;10574.0;A
2013;45230;3691;3160;Andaluces;1127.0;A
2013;45230;3691;3676;Andaluces;11701.0;A
2013;45230;3689;2352;Andaluces;4967.0;A
2013;45230;3689;2402;Andaluces;8.0;A
2013;45230;3689;2482;Andaluces;7.0;A
2013;45230;3689;2713;Andaluces;26.0;A
2013;45230;3689;2797;Andaluces;1.0;A
2013;45230;3689;2911;Andaluces;6.0;A
2013;45230;3689;3023;Andaluces;26.0;A
2013;45230;3689;3142;Andaluces;18.0;A
2013;45230;3689;3143;Andaluces;5059.0;A
2013;45230;3689;3160;Andaluces;600.0;A
2013;45230;3689;3676;Andaluces;5659.0;A
2013;45230;3690;2352;Andaluces;5411.0;A
2013;45230;3690;2402;Andaluces;9.0;A
2013;45230;3690;2482;Andaluces;5.0;A
2013;45230;3690;2713;Andaluces;47.0;A
2013;45230;3690;2797;Andaluces;;A
2013;45230;3690;2911;Andaluces;2.0;A
2013;45230;3690;3023;Andaluces;22.0;A
2013;45230;3690;3142;Andaluces;19.0;A
2013;45230;3690;3143;Andaluces;5515.0;A
2013;45230;3690;3160;Andaluces;527.0;A
2013;45230;3690;3676;Andaluces;6042.0;A
2013;45276;3691;2352;Andaluces;13.0;A
2013;45276;3691;2402;Andaluces;11076.0;A
2013;45276;3691;2482;Andaluces;18.0;A
2013;45276;3691;2713;Andaluces;49.0;A
2013;45276;3691;2797;Andaluces;24.0;A
2013;45276;3691;2911;Andaluces;6.0;A
2013;45276;3691;3023;Andaluces;324.0;A
2013;45276;3691;3142;Andaluces;286.0;A
2013;45276;3691;3143;Andaluces;11796.0;A
2013;45276;3691;3160;Andaluces;1315.0;A
2013;45276;3691;3676;Andaluces;13111.0;A
2013;45276;3689;2352;Andaluces;7.0;A
2013;45276;3689;2402;Andaluces;5264.0;A
2013;45276;3689;2482;Andaluces;12.0;A
2013;45276;3689;2713;Andaluces;27.0;A
2013;45276;3689;2797;Andaluces;15.0;A
2013;45276;3689;2911;Andaluces;2.0;A
2013;45276;3689;3023;Andaluces;153.0;A
2013;45276;3689;3142;Andaluces;149.0;A
2013;45276;3689;3143;Andaluces;5629.0;A
2013;45276;3689;3160;Andaluces;641.0;A
2013;45276;3689;3676;Andaluces;6270.0;A
2013;45276;3690;2352;Andaluces;6.0;A
2013;45276;3690;2402;Andaluces;5812.0;A
2013;45276;3690;2482;Andaluces;6.0;A
2013;45276;3690;2713;Andaluces;22.0;A
2013;45276;3690;2797;Andaluces;9.0;A
2013;45276;3690;2911;Andaluces;4.0;A
2013;45276;3690;3023;Andaluces;171.0;A
2013;45276;3690;3142;Andaluces;137.0;A
2013;45276;3690;3143;Andaluces;6167.0;A
2013;45276;3690;3160;Andaluces;674.0;A
2013;45276;3690;3676;Andaluces;6841.0;A
2013;45354;3691;2352;Andaluces;21.0;A
2013;45354;3691;2402;Andaluces;55.0;A
2013;45354;3691;2482;Andaluces;8080.0;A
2013;45354;3691;2713;Andaluces;46.0;A
2013;45354;3691;2797;Andaluces;17.0;A
2013;45354;3691;2911;Andaluces;24.0;A
2013;45354;3691;3023;Andaluces;228.0;A
2013;45354;3691;3142;Andaluces;153.0;A
2013;45354;3691;3143;Andaluces;8624.0;A
2013;45354;3691;3160;Andaluces;1763.0;A
2013;45354;3691;3676;Andaluces;10387.0;A
2013;45354;3689;2352;Andaluces;14.0;A
2013;45354;3689;2402;Andaluces;26.0;A
2013;45354;3689;2482;Andaluces;4049.0;A
2013;45354;3689;2713;Andaluces;21.0;A
2013;45354;3689;2797;Andaluces;9.0;A
2013;45354;3689;2911;Andaluces;13.0;A
2013;45354;3689;3023;Andaluces;101.0;A
2013;45354;3689;3142;Andaluces;82.0;A
2013;45354;3689;3143;Andaluces;4315.0;A
2013;45354;3689;3160;Andaluces;821.0;A
2013;45354;3689;3676;Andaluces;5136.0;A
2013;45354;3690;2352;Andaluces;7.0;A
2013;45354;3690;2402;Andaluces;29.0;A
2013;45354;3690;2482;Andaluces;4031.0;A
2013;45354;3690;2713;Andaluces;25.0;A
2013;45354;3690;2797;Andaluces;8.0;A
2013;45354;3690;2911;Andaluces;11.0;A
2013;45354;3690;3023;Andaluces;127.0;A
2013;45354;3690;3142;Andaluces;71.0;A
2013;45354;3690;3143;Andaluces;4309.0;A
2013;45354;3690;3160;Andaluces;942.0;A
2013;45354;3690;3676;Andaluces;5251.0;A
2013;45576;3691;2352;Andaluces;146.0;A
2013;45576;3691;2402;Andaluces;62.0;A
2013;45576;3691;2482;Andaluces;38.0;A
2013;45576;3691;2713;Andaluces;14932.0;A
2013;45576;3691;2797;Andaluces;7.0;A
2013;45576;3691;2911;Andaluces;58.0;A
2013;45576;3691;3023;Andaluces;242.0;A
2013;45576;3691;3142;Andaluces;101.0;A
2013;45576;3691;3143;Andaluces;15586.0;A
2013;45576;3691;3160;Andaluces;1837.0;A
2013;45576;3691;3676;Andaluces;17423.0;A
2013;45576;3689;2352;Andaluces;76.0;A
2013;45576;3689;2402;Andaluces;29.0;A
2013;45576;3689;2482;Andaluces;14.0;A
2013;45576;3689;2713;Andaluces;7273.0;A
2013;45576;3689;2797;Andaluces;4.0;A
2013;45576;3689;2911;Andaluces;23.0;A
2013;45576;3689;3023;Andaluces;111.0;A
2013;45576;3689;3142;Andaluces;49.0;A
2013;45576;3689;3143;Andaluces;7579.0;A
2013;45576;3689;3160;Andaluces;943.0;A
2013;45576;3689;3676;Andaluces;8522.0;A
2013;45576;3690;2352;Andaluces;70.0;A
2013;45576;3690;2402;Andaluces;33.0;A
2013;45576;3690;2482;Andaluces;24.0;A
2013;45576;3690;2713;Andaluces;7659.0;A
2013;45576;3690;2797;Andaluces;3.0;A
2013;45576;3690;2911;Andaluces;35.0;A
2013;45576;3690;3023;Andaluces;131.0;A
2013;45576;3690;3142;Andaluces;52.0;A
2013;45576;3690;3143;Andaluces;8007.0;A
2013;45576;3690;3160;Andaluces;894.0;A
2013;45576;3690;3676;Andaluces;8901.0;A
2013;45657;3691;2352;Andaluces;5.0;A
2013;45657;3691;2402;Andaluces;26.0;A
2013;45657;3691;2482;Andaluces;7.0;A
2013;45657;3691;2713;Andaluces;16.0;A
2013;45657;3691;2797;Andaluces;2786.0;A
2013;45657;3691;2911;Andaluces;4.0;A
2013;45657;3691;3023;Andaluces;19.0;A
2013;45657;3691;3142;Andaluces;181.0;A
2013;45657;3691;3143;Andaluces;3044.0;A
2013;45657;3691;3160;Andaluces;438.0;A
2013;45657;3691;3676;Andaluces;3482.0;A
2013;45657;3689;2352;Andaluces;3.0;A
2013;45657;3689;2402;Andaluces;10.0;A
2013;45657;3689;2482;Andaluces;3.0;A
2013;45657;3689;2713;Andaluces;8.0;A
2013;45657;3689;2797;Andaluces;1354.0;A
2013;45657;3689;2911;Andaluces;1.0;A
2013;45657;3689;3023;Andaluces;8.0;A
2013;45657;3689;3142;Andaluces;80.0;A
2013;45657;3689;3143;Andaluces;1467.0;A
2013;45657;3689;3160;Andaluces;224.0;A
2013;45657;3689;3676;Andaluces;1691.0;A
2013;45657;3690;2352;Andaluces;2.0;A
2013;45657;3690;2402;Andaluces;16.0;A
2013;45657;3690;2482;Andaluces;4.0;A
2013;45657;3690;2713;Andaluces;8.0;A
2013;45657;3690;2797;Andaluces;1432.0;A
2013;45657;3690;2911;Andaluces;3.0;A
2013;45657;3690;3023;Andaluces;11.0;A
2013;45657;3690;3142;Andaluces;101.0;A
2013;45657;3690;3143;Andaluces;1577.0;A
2013;45657;3690;3160;Andaluces;214.0;A
2013;45657;3690;3676;Andaluces;1791.0;A
2013;45765;3691;2352;Andaluces;21.0;A
2013;45765;3691;2402;Andaluces;33.0;A
2013;45765;3691;2482;Andaluces;48.0;A
2013;45765;3691;2713;Andaluces;151.0;A
2013;45765;3691;2797;Andaluces;7.0;A
2013;45765;3691;2911;Andaluces;5136.0;A
2013;45765;3691;3023;Andaluces;100.0;A
2013;45765;3691;3142;Andaluces;77.0;A
2013;45765;3691;3143;Andaluces;5573.0;A
2013;45765;3691;3160;Andaluces;1933.0;A
2013;45765;3691;3676;Andaluces;7506.0;A
2013;45765;3689;2352;Andaluces;11.0;A
2013;45765;3689;2402;Andaluces;15.0;A
2013;45765;3689;2482;Andaluces;21.0;A
2013;45765;3689;2713;Andaluces;72.0;A
2013;45765;3689;2797;Andaluces;4.0;A
2013;45765;3689;2911;Andaluces;2496.0;A
2013;45765;3689;3023;Andaluces;49.0;A
2013;45765;3689;3142;Andaluces;41.0;A
2013;45765;3689;3143;Andaluces;2709.0;A
2013;45765;3689;3160;Andaluces;904.0;A
2013;45765;3689;3676;Andaluces;3613.0;A
2013;45765;3690;2352;Andaluces;10.0;A
2013;45765;3690;2402;Andaluces;18.0;A
2013;45765;3690;2482;Andaluces;27.0;A
2013;45765;3690;2713;Andaluces;79.0;A
2013;45765;3690;2797;Andaluces;3.0;A
2013;45765;3690;2911;Andaluces;2640.0;A
2013;45765;3690;3023;Andaluces;51.0;A
2013;45765;3690;3142;Andaluces;36.0;A
2013;45765;3690;3143;Andaluces;2864.0;A
2013;45765;3690;3160;Andaluces;1029.0;A
2013;45765;3690;3676;Andaluces;3893.0;A
2013;45873;3691;2352;Andaluces;28.0;A
2013;45873;3691;2402;Andaluces;186.0;A
2013;45873;3691;2482;Andaluces;33.0;A
2013;45873;3691;2713;Andaluces;96.0;A
2013;45873;3691;2797;Andaluces;6.0;A
2013;45873;3691;2911;Andaluces;22.0;A
2013;45873;3691;3023;Andaluces;13410.0;A
2013;45873;3691;3142;Andaluces;110.0;A
2013;45873;3691;3143;Andaluces;13891.0;A
2013;45873;3691;3160;Andaluces;1428.0;A
2013;45873;3691;3676;Andaluces;15319.0;A
2013;45873;3689;2352;Andaluces;17.0;A
2013;45873;3689;2402;Andaluces;94.0;A
2013;45873;3689;2482;Andaluces;16.0;A
2013;45873;3689;2713;Andaluces;41.0;A
2013;45873;3689;2797;Andaluces;2.0;A
2013;45873;3689;2911;Andaluces;12.0;A
2013;45873;3689;3023;Andaluces;6574.0;A
2013;45873;3689;3142;Andaluces;53.0;A
2013;45873;3689;3143;Andaluces;6809.0;A
2013;45873;3689;3160;Andaluces;694.0;A
2013;45873;3689;3676;Andaluces;7503.0;A
2013;45873;3690;2352;Andaluces;11.0;A
2013;45873;3690;2402;Andaluces;92.0;A
2013;45873;3690;2482;Andaluces;17.0;A
2013;45873;3690;2713;Andaluces;55.0;A
2013;45873;3690;2797;Andaluces;4.0;A
2013;45873;3690;2911;Andaluces;10.0;A
2013;45873;3690;3023;Andaluces;6836.0;A
2013;45873;3690;3142;Andaluces;57.0;A
2013;45873;3690;3143;Andaluces;7082.0;A
2013;45873;3690;3160;Andaluces;734.0;A
2013;45873;3690;3676;Andaluces;7816.0;A
2013;45980;3691;2352;Andaluces;21.0;A
2013;45980;3691;2402;Andaluces;255.0;A
2013;45980;3691;2482;Andaluces;85.0;A
2013;45980;3691;2713;Andaluces;63.0;A
2013;45980;3691;2797;Andaluces;102.0;A
2013;45980;3691;2911;Andaluces;15.0;A
2013;45980;3691;3023;Andaluces;197.0;A
2013;45980;3691;3142;Andaluces;12015.0;A
2013;45980;3691;3143;Andaluces;12753.0;A
2013;45980;3691;3160;Andaluces;1609.0;A
2013;45980;3691;3676;Andaluces;14362.0;A
2013;45980;3689;2352;Andaluces;13.0;A
2013;45980;3689;2402;Andaluces;110.0;A
2013;45980;3689;2482;Andaluces;39.0;A
2013;45980;3689;2713;Andaluces;28.0;A
2013;45980;3689;2797;Andaluces;56.0;A
2013;45980;3689;2911;Andaluces;6.0;A
2013;45980;3689;3023;Andaluces;108.0;A
2013;45980;3689;3142;Andaluces;5783.0;A
2013;45980;3689;3143;Andaluces;6143.0;A
2013;45980;3689;3160;Andaluces;824.0;A
2013;45980;3689;3676;Andaluces;6967.0;A
2013;45980;3690;2352;Andaluces;8.0;A
2013;45980;3690;2402;Andaluces;145.0;A
2013;45980;3690;2482;Andaluces;46.0;A
2013;45980;3690;2713;Andaluces;35.0;A
2013;45980;3690;2797;Andaluces;46.0;A
2013;45980;3690;2911;Andaluces;9.0;A
2013;45980;3690;3023;Andaluces;89.0;A
2013;45980;3690;3142;Andaluces;6232.0;A
2013;45980;3690;3143;Andaluces;6610.0;A
2013;45980;3690;3160;Andaluces;785.0;A
2013;45980;3690;3676;Andaluces;7395.0;A
2013;45981;3691;2352;Andaluces;10633.0;A
2013;45981;3691;2402;Andaluces;11710.0;A
2013;45981;3691;2482;Andaluces;8321.0;A
2013;45981;3691;2713;Andaluces;15426.0;A
2013;45981;3691;2797;Andaluces;2950.0;A
2013;45981;3691;2911;Andaluces;5273.0;A
2013;45981;3691;3023;Andaluces;14568.0;A
2013;45981;3691;3142;Andaluces;12960.0;A
2013;45981;3691;3143;Andaluces;81841.0;A
2013;45981;3691;3160;Andaluces;11450.0;A
2013;45981;3691;3676;Andaluces;93291.0;A
2013;45981;3689;2352;Andaluces;5108.0;A
2013;45981;3689;2402;Andaluces;5556.0;A
2013;45981;3689;2482;Andaluces;4161.0;A
2013;45981;3689;2713;Andaluces;7496.0;A
2013;45981;3689;2797;Andaluces;1445.0;A
2013;45981;3689;2911;Andaluces;2559.0;A
2013;45981;3689;3023;Andaluces;7130.0;A
2013;45981;3689;3142;Andaluces;6255.0;A
2013;45981;3689;3143;Andaluces;39710.0;A
2013;45981;3689;3160;Andaluces;5651.0;A
2013;45981;3689;3676;Andaluces;45361.0;A
2013;45981;3690;2352;Andaluces;5525.0;A
2013;45981;3690;2402;Andaluces;6154.0;A
2013;45981;3690;2482;Andaluces;4160.0;A
2013;45981;3690;2713;Andaluces;7930.0;A
2013;45981;3690;2797;Andaluces;1505.0;A
2013;45981;3690;2911;Andaluces;2714.0;A
2013;45981;3690;3023;Andaluces;7438.0;A
2013;45981;3690;3142;Andaluces;6705.0;A
2013;45981;3690;3143;Andaluces;42131.0;A
2013;45981;3690;3160;Andaluces;5799.0;A
2013;45981;3690;3676;Andaluces;47930.0;A
2014;45230;3691;2352;Andaluces;10551.0;A
2014;45230;3691;2402;Andaluces;18.0;A
2014;45230;3691;2482;Andaluces;12.0;A
2014;45230;3691;2713;Andaluces;85.0;A
2014;45230;3691;2797;Andaluces;1.0;A
2014;45230;3691;2911;Andaluces;8.0;A
2014;45230;3691;3023;Andaluces;51.0;A
2014;45230;3691;3142;Andaluces;41.0;A
2014;45230;3691;3143;Andaluces;10767.0;A
2014;45230;3691;3160;Andaluces;1185.0;A
2014;45230;3691;3676;Andaluces;11952.0;A
2014;45230;3689;2352;Andaluces;5062.0;A
2014;45230;3689;2402;Andaluces;9.0;A
2014;45230;3689;2482;Andaluces;7.0;A
2014;45230;3689;2713;Andaluces;32.0;A
2014;45230;3689;2797;Andaluces;1.0;A
2014;45230;3689;2911;Andaluces;6.0;A
2014;45230;3689;3023;Andaluces;27.0;A
2014;45230;3689;3142;Andaluces;20.0;A
2014;45230;3689;3143;Andaluces;5164.0;A
2014;45230;3689;3160;Andaluces;630.0;A
2014;45230;3689;3676;Andaluces;5794.0;A
2014;45230;3690;2352;Andaluces;5489.0;A
2014;45230;3690;2402;Andaluces;9.0;A
2014;45230;3690;2482;Andaluces;5.0;A
2014;45230;3690;2713;Andaluces;53.0;A
2014;45230;3690;2797;Andaluces;;A
2014;45230;3690;2911;Andaluces;2.0;A
2014;45230;3690;3023;Andaluces;24.0;A
2014;45230;3690;3142;Andaluces;21.0;A
2014;45230;3690;3143;Andaluces;5603.0;A
2014;45230;3690;3160;Andaluces;555.0;A
2014;45230;3690;3676;Andaluces;6158.0;A
2014;45276;3691;2352;Andaluces;15.0;A
2014;45276;3691;2402;Andaluces;11526.0;A
2014;45276;3691;2482;Andaluces;21.0;A
2014;45276;3691;2713;Andaluces;53.0;A
2014;45276;3691;2797;Andaluces;28.0;A
2014;45276;3691;2911;Andaluces;8.0;A
2014;45276;3691;3023;Andaluces;334.0;A
2014;45276;3691;3142;Andaluces;302.0;A
2014;45276;3691;3143;Andaluces;12287.0;A
2014;45276;3691;3160;Andaluces;1406.0;A
2014;45276;3691;3676;Andaluces;13693.0;A
2014;45276;3689;2352;Andaluces;9.0;A
2014;45276;3689;2402;Andaluces;5494.0;A
2014;45276;3689;2482;Andaluces;13.0;A
2014;45276;3689;2713;Andaluces;30.0;A
2014;45276;3689;2797;Andaluces;19.0;A
2014;45276;3689;2911;Andaluces;2.0;A
2014;45276;3689;3023;Andaluces;157.0;A
2014;45276;3689;3142;Andaluces;158.0;A
2014;45276;3689;3143;Andaluces;5882.0;A
2014;45276;3689;3160;Andaluces;700.0;A
2014;45276;3689;3676;Andaluces;6582.0;A
2014;45276;3690;2352;Andaluces;6.0;A
2014;45276;3690;2402;Andaluces;6032.0;A
2014;45276;3690;2482;Andaluces;8.0;A
2014;45276;3690;2713;Andaluces;23.0;A
2014;45276;3690;2797;Andaluces;9.0;A
2014;45276;3690;2911;Andaluces;6.0;A
2014;45276;3690;3023;Andaluces;177.0;A
2014;45276;3690;3142;Andaluces;144.0;A
2014;45276;3690;3143;Andaluces;6405.0;A
2014;45276;3690;3160;Andaluces;706.0;A
2014;45276;3690;3676;Andaluces;7111.0;A
2014;45354;3691;2352;Andaluces;24.0;A
2014;45354;3691;2402;Andaluces;53.0;A
2014;45354;3691;2482;Andaluces;8303.0;A
2014;45354;3691;2713;Andaluces;50.0;A
2014;45354;3691;2797;Andaluces;19.0;A
2014;45354;3691;2911;Andaluces;26.0;A
2014;45354;3691;3023;Andaluces;241.0;A
2014;45354;3691;3142;Andaluces;170.0;A
2014;45354;3691;3143;Andaluces;8886.0;A
2014;45354;3691;3160;Andaluces;1821.0;A
2014;45354;3691;3676;Andaluces;10707.0;A
2014;45354;3689;2352;Andaluces;14.0;A
2014;45354;3689;2402;Andaluces;28.0;A
2014;45354;3689;2482;Andaluces;4162.0;A
2014;45354;3689;2713;Andaluces;23.0;A
2014;45354;3689;2797;Andaluces;9.0;A
2014;45354;3689;2911;Andaluces;14.0;A
2014;45354;3689;3023;Andaluces;112.0;A
2014;45354;3689;3142;Andaluces;91.0;A
2014;45354;3689;3143;Andaluces;4453.0;A
2014;45354;3689;3160;Andaluces;861.0;A
2014;45354;3689;3676;Andaluces;5314.0;A
2014;45354;3690;2352;Andaluces;10.0;A
2014;45354;3690;2402;Andaluces;25.0;A
2014;45354;3690;2482;Andaluces;4141.0;A
2014;45354;3690;2713;Andaluces;27.0;A
2014;45354;3690;2797;Andaluces;10.0;A
2014;45354;3690;2911;Andaluces;12.0;A
2014;45354;3690;3023;Andaluces;129.0;A
2014;45354;3690;3142;Andaluces;79.0;A
2014;45354;3690;3143;Andaluces;4433.0;A
2014;45354;3690;3160;Andaluces;960.0;A
2014;45354;3690;3676;Andaluces;5393.0;A
2014;45576;3691;2352;Andaluces;165.0;A
2014;45576;3691;2402;Andaluces;65.0;A
2014;45576;3691;2482;Andaluces;47.0;A
2014;45576;3691;2713;Andaluces;15218.0;A
2014;45576;3691;2797;Andaluces;7.0;A
2014;45576;3691;2911;Andaluces;63.0;A
2014;45576;3691;3023;Andaluces;246.0;A
2014;45576;3691;3142;Andaluces;106.0;A
2014;45576;3691;3143;Andaluces;15917.0;A
2014;45576;3691;3160;Andaluces;1924.0;A
2014;45576;3691;3676;Andaluces;17841.0;A
2014;45576;3689;2352;Andaluces;91.0;A
2014;45576;3689;2402;Andaluces;28.0;A
2014;45576;3689;2482;Andaluces;19.0;A
2014;45576;3689;2713;Andaluces;7428.0;A
2014;45576;3689;2797;Andaluces;4.0;A
2014;45576;3689;2911;Andaluces;27.0;A
2014;45576;3689;3023;Andaluces;113.0;A
2014;45576;3689;3142;Andaluces;51.0;A
2014;45576;3689;3143;Andaluces;7761.0;A
2014;45576;3689;3160;Andaluces;999.0;A
2014;45576;3689;3676;Andaluces;8760.0;A
2014;45576;3690;2352;Andaluces;74.0;A
2014;45576;3690;2402;Andaluces;37.0;A
2014;45576;3690;2482;Andaluces;28.0;A
2014;45576;3690;2713;Andaluces;7790.0;A
2014;45576;3690;2797;Andaluces;3.0;A
2014;45576;3690;2911;Andaluces;36.0;A
2014;45576;3690;3023;Andaluces;133.0;A
2014;45576;3690;3142;Andaluces;55.0;A
2014;45576;3690;3143;Andaluces;8156.0;A
2014;45576;3690;3160;Andaluces;925.0;A
2014;45576;3690;3676;Andaluces;9081.0;A
2014;45657;3691;2352;Andaluces;8.0;A
2014;45657;3691;2402;Andaluces;28.0;A
2014;45657;3691;2482;Andaluces;8.0;A
2014;45657;3691;2713;Andaluces;17.0;A
2014;45657;3691;2797;Andaluces;2888.0;A
2014;45657;3691;2911;Andaluces;4.0;A
2014;45657;3691;3023;Andaluces;17.0;A
2014;45657;3691;3142;Andaluces;191.0;A
2014;45657;3691;3143;Andaluces;3161.0;A
2014;45657;3691;3160;Andaluces;464.0;A
2014;45657;3691;3676;Andaluces;3625.0;A
2014;45657;3689;2352;Andaluces;5.0;A
2014;45657;3689;2402;Andaluces;14.0;A
2014;45657;3689;2482;Andaluces;3.0;A
2014;45657;3689;2713;Andaluces;8.0;A
2014;45657;3689;2797;Andaluces;1399.0;A
2014;45657;3689;2911;Andaluces;1.0;A
2014;45657;3689;3023;Andaluces;6.0;A
2014;45657;3689;3142;Andaluces;83.0;A
2014;45657;3689;3143;Andaluces;1519.0;A
2014;45657;3689;3160;Andaluces;237.0;A
2014;45657;3689;3676;Andaluces;1756.0;A
2014;45657;3690;2352;Andaluces;3.0;A
2014;45657;3690;2402;Andaluces;14.0;A
2014;45657;3690;2482;Andaluces;5.0;A
2014;45657;3690;2713;Andaluces;9.0;A
2014;45657;3690;2797;Andaluces;1489.0;A
2014;45657;3690;2911;Andaluces;3.0;A
2014;45657;3690;3023;Andaluces;11.0;A
2014;45657;3690;3142;Andaluces;108.0;A
2014;45657;3690;3143;Andaluces;1642.0;A
2014;45657;3690;3160;Andaluces;227.0;A
2014;45657;3690;3676;Andaluces;1869.0;A
2014;45765;3691;2352;Andaluces;23.0;A
2014;45765;3691;2402;Andaluces;39.0;A
2014;45765;3691;2482;Andaluces;52.0;A
2014;45765;3691;2713;Andaluces;155.0;A
2014;45765;3691;2797;Andaluces;8.0;A
2014;45765;3691;2911;Andaluces;5239.0;A
2014;45765;3691;3023;Andaluces;110.0;A
2014;45765;3691;3142;Andaluces;84.0;A
2014;45765;3691;3143;Andaluces;5710.0;A
2014;45765;3691;3160;Andaluces;1974.0;A
2014;45765;3691;3676;Andaluces;7684.0;A
2014;45765;3689;2352;Andaluces;14.0;A
2014;45765;3689;2402;Andaluces;20.0;A
2014;45765;3689;2482;Andaluces;22.0;A
2014;45765;3689;2713;Andaluces;70.0;A
2014;45765;3689;2797;Andaluces;5.0;A
2014;45765;3689;2911;Andaluces;2556.0;A
2014;45765;3689;3023;Andaluces;54.0;A
2014;45765;3689;3142;Andaluces;45.0;A
2014;45765;3689;3143;Andaluces;2786.0;A
2014;45765;3689;3160;Andaluces;935.0;A
2014;45765;3689;3676;Andaluces;3721.0;A
2014;45765;3690;2352;Andaluces;9.0;A
2014;45765;3690;2402;Andaluces;19.0;A
2014;45765;3690;2482;Andaluces;30.0;A
2014;45765;3690;2713;Andaluces;85.0;A
2014;45765;3690;2797;Andaluces;3.0;A
2014;45765;3690;2911;Andaluces;2683.0;A
2014;45765;3690;3023;Andaluces;56.0;A
2014;45765;3690;3142;Andaluces;39.0;A
2014;45765;3690;3143;Andaluces;2924.0;A
2014;45765;3690;3160;Andaluces;1039.0;A
2014;45765;3690;3676;Andaluces;3963.0;A
2014;45873;3691;2352;Andaluces;29.0;A
2014;45873;3691;2402;Andaluces;179.0;A
2014;45873;3691;2482;Andaluces;36.0;A
2014;45873;3691;2713;Andaluces;102.0;A
2014;45873;3691;2797;Andaluces;8.0;A
2014;45873;3691;2911;Andaluces;23.0;A
2014;45873;3691;3023;Andaluces;14014.0;A
