D_TEMPORAL_0;D_ESTADO_DATO_0;D_IASS_TIPOVENTAS_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
201210;40123;61758;3143;Índice VAB. Tasa interanual;-7.793961405;M
201210;40123;61759;3143;Índice VAB. Tasa interanual;-21.080647836;M
201210;40123;61760;3143;Índice VAB. Tasa interanual;-26.486765521;M
201211;40123;61753;3143;Índice VAB. Tasa interanual;-11.637560364;M
201211;40123;61754;3143;Índice VAB. Tasa interanual;-9.836579275;M
201211;40123;61755;3143;Índice VAB. Tasa interanual;-12.795752209;M
201211;40123;61756;3143;Índice VAB. Tasa interanual;-7.845326207;M
201211;40123;61757;3143;Índice VAB. Tasa interanual;-19.279704312;M
201211;40123;61758;3143;Índice VAB. Tasa interanual;-4.629641713;M
201211;40123;61759;3143;Índice VAB. Tasa interanual;2.086171836;M
201211;40123;61760;3143;Índice VAB. Tasa interanual;-27.344336552;M
201212;40123;61753;3143;Índice VAB. Tasa interanual;-13.196291272;M
201212;40123;61754;3143;Índice VAB. Tasa interanual;-11.165215729;M
201212;40123;61755;3143;Índice VAB. Tasa interanual;-14.423093599;M
201212;40123;61756;3143;Índice VAB. Tasa interanual;-4.069789806;M
201212;40123;61757;3143;Índice VAB. Tasa interanual;-20.597265427;M
201212;40123;61758;3143;Índice VAB. Tasa interanual;-9.606803893;M
201212;40123;61759;3143;Índice VAB. Tasa interanual;-5.955590475;M
201212;40123;61760;3143;Índice VAB. Tasa interanual;-29.184167294;M
201301;40123;61753;3143;Índice VAB. Tasa interanual;-6.037287511;M
201301;40123;61754;3143;Índice VAB. Tasa interanual;-6.665688495;M
201301;40123;61755;3143;Índice VAB. Tasa interanual;-5.64531111;M
201301;40123;61756;3143;Índice VAB. Tasa interanual;3.729449654;M
201301;40123;61757;3143;Índice VAB. Tasa interanual;-9.93147679;M
201301;40123;61758;3143;Índice VAB. Tasa interanual;-11.68123543;M
201301;40123;61759;3143;Índice VAB. Tasa interanual;-6.5936953;M
201301;40123;61760;3143;Índice VAB. Tasa interanual;-4.807813848;M
201302;40123;61753;3143;Índice VAB. Tasa interanual;-8.598030569;M
201302;40123;61754;3143;Índice VAB. Tasa interanual;-9.711729558;M
201302;40123;61755;3143;Índice VAB. Tasa interanual;-8.059617999;M
201302;40123;61756;3143;Índice VAB. Tasa interanual;-0.493979928;M
201302;40123;61757;3143;Índice VAB. Tasa interanual;-11.556190997;M
201302;40123;61758;3143;Índice VAB. Tasa interanual;-14.442243417;M
201302;40123;61759;3143;Índice VAB. Tasa interanual;-6.207048782;M
201302;40123;61760;3143;Índice VAB. Tasa interanual;-9.576268086;M
201303;40123;61753;3143;Índice VAB. Tasa interanual;-7.957857182;M
201303;40123;61754;3143;Índice VAB. Tasa interanual;-12.203615292;M
201303;40123;61755;3143;Índice VAB. Tasa interanual;-5.594135196;M
201303;40123;61756;3143;Índice VAB. Tasa interanual;-4.125436616;M
201303;40123;61757;3143;Índice VAB. Tasa interanual;-2.101547827;M
201303;40123;61758;3143;Índice VAB. Tasa interanual;-15.215654344;M
201303;40123;61759;3143;Índice VAB. Tasa interanual;-7.889716316;M
201303;40123;61760;3143;Índice VAB. Tasa interanual;-12.945502137;M
201304;40123;61753;3143;Índice VAB. Tasa interanual;-4.901925107;M
201304;40123;61754;3143;Índice VAB. Tasa interanual;-1.280736583;M
201304;40123;61755;3143;Índice VAB. Tasa interanual;-6.95237663;M
201304;40123;61756;3143;Índice VAB. Tasa interanual;7.174705116;M
201304;40123;61757;3143;Índice VAB. Tasa interanual;-17.027573987;M
201304;40123;61758;3143;Índice VAB. Tasa interanual;-8.352551396;M
201304;40123;61759;3143;Índice VAB. Tasa interanual;-1.535430856;M
201304;40123;61760;3143;Índice VAB. Tasa interanual;-4.777232773;M
201305;40123;61753;3143;Índice VAB. Tasa interanual;-0.741157881;M
201305;40123;61754;3143;Índice VAB. Tasa interanual;-4.718937034;M
201305;40123;61755;3143;Índice VAB. Tasa interanual;1.224191933;M
201305;40123;61756;3143;Índice VAB. Tasa interanual;4.620475727;M
201305;40123;61757;3143;Índice VAB. Tasa interanual;-2.772392436;M
201305;40123;61758;3143;Índice VAB. Tasa interanual;-6.112383681;M
201305;40123;61759;3143;Índice VAB. Tasa interanual;18.015888521;M
201305;40123;61760;3143;Índice VAB. Tasa interanual;-9.16696216;M
201306;40123;61753;3143;Índice VAB. Tasa interanual;-2.456316589;M
201306;40123;61754;3143;Índice VAB. Tasa interanual;-4.716496448;M
201306;40123;61755;3143;Índice VAB. Tasa interanual;-1.581911328;M
201306;40123;61756;3143;Índice VAB. Tasa interanual;-0.452000456;M
201306;40123;61757;3143;Índice VAB. Tasa interanual;-3.113651972;M
201306;40123;61758;3143;Índice VAB. Tasa interanual;-13.125430365;M
201306;40123;61759;3143;Índice VAB. Tasa interanual;0.025958501;M
201306;40123;61760;3143;Índice VAB. Tasa interanual;-1.864979263;M
201307;40123;61753;3143;Índice VAB. Tasa interanual;-0.048136991;M
201307;40123;61754;3143;Índice VAB. Tasa interanual;0.532988794;M
201307;40123;61755;3143;Índice VAB. Tasa interanual;-0.660806432;M
201307;40123;61756;3143;Índice VAB. Tasa interanual;4.420434674;M
201307;40123;61757;3143;Índice VAB. Tasa interanual;-3.970254765;M
201307;40123;61758;3143;Índice VAB. Tasa interanual;-5.121412854;M
201307;40123;61759;3143;Índice VAB. Tasa interanual;-8.160180956;M
201307;40123;61760;3143;Índice VAB. Tasa interanual;-0.250668877;M
201308;40123;61753;3143;Índice VAB. Tasa interanual;-0.882644343;M
201308;40123;61754;3143;Índice VAB. Tasa interanual;-5.848960827;M
201308;40123;61755;3143;Índice VAB. Tasa interanual;0.905178046;M
201308;40123;61756;3143;Índice VAB. Tasa interanual;2.154907812;M
201308;40123;61757;3143;Índice VAB. Tasa interanual;2.01115377;M
201308;40123;61758;3143;Índice VAB. Tasa interanual;-8.592142666;M
201308;40123;61759;3143;Índice VAB. Tasa interanual;-22.50783751;M
201308;40123;61760;3143;Índice VAB. Tasa interanual;-4.252110817;M
201309;40123;61753;3143;Índice VAB. Tasa interanual;3.993657702;M
201309;40123;61754;3143;Índice VAB. Tasa interanual;6.753458738;M
201309;40123;61755;3143;Índice VAB. Tasa interanual;2.376396573;M
201309;40123;61756;3143;Índice VAB. Tasa interanual;7.025406487;M
201309;40123;61757;3143;Índice VAB. Tasa interanual;-0.580731185;M
201309;40123;61758;3143;Índice VAB. Tasa interanual;-7.266333537;M
201309;40123;61759;3143;Índice VAB. Tasa interanual;-4.331914584;M
201309;40123;61760;3143;Índice VAB. Tasa interanual;7.299143119;M
201310;40123;61753;3143;Índice VAB. Tasa interanual;4.224928826;M
201310;40123;61754;3143;Índice VAB. Tasa interanual;2.979017086;M
201310;40123;61755;3143;Índice VAB. Tasa interanual;4.702632556;M
201310;40123;61756;3143;Índice VAB. Tasa interanual;6.718392196;M
201310;40123;61757;3143;Índice VAB. Tasa interanual;-0.42390812;M
201310;40123;61758;3143;Índice VAB. Tasa interanual;-1.027040155;M
201310;40123;61759;3143;Índice VAB. Tasa interanual;14.353078235;M
201310;40123;61760;3143;Índice VAB. Tasa interanual;7.019782058;M
201311;40123;61753;3143;Índice VAB. Tasa interanual;2.067197714;M
201311;40123;61754;3143;Índice VAB. Tasa interanual;3.4930393;M
201311;40123;61755;3143;Índice VAB. Tasa interanual;1.180583369;M
201311;40123;61756;3143;Índice VAB. Tasa interanual;7.482809354;M
201311;40123;61757;3143;Índice VAB. Tasa interanual;2.739200883;M
201311;40123;61758;3143;Índice VAB. Tasa interanual;-6.482517932;M
201311;40123;61759;3143;Índice VAB. Tasa interanual;-7.679790126;M
201311;40123;61760;3143;Índice VAB. Tasa interanual;3.560731433;M
201312;40123;61753;3143;Índice VAB. Tasa interanual;-0.806148036;M
201312;40123;61754;3143;Índice VAB. Tasa interanual;1.808422548;M
201312;40123;61755;3143;Índice VAB. Tasa interanual;-2.384574509;M
201312;40123;61756;3143;Índice VAB. Tasa interanual;1.517737909;M
201312;40123;61757;3143;Índice VAB. Tasa interanual;-3.164264095;M
201312;40123;61758;3143;Índice VAB. Tasa interanual;-7.554697519;M
201312;40123;61759;3143;Índice VAB. Tasa interanual;-6.154866485;M
201312;40123;61760;3143;Índice VAB. Tasa interanual;3.795122869;M
201401;40123;61753;3143;Índice VAB. Tasa interanual;0.172366082;M
201401;40123;61754;3143;Índice VAB. Tasa interanual;2.266040787;M
201401;40123;61755;3143;Índice VAB. Tasa interanual;-1.106599375;M
201401;40123;61756;3143;Índice VAB. Tasa interanual;6.744816935;M
201401;40123;61757;3143;Índice VAB. Tasa interanual;-3.960049414;M
201401;40123;61758;3143;Índice VAB. Tasa interanual;-6.811555608;M
201401;40123;61759;3143;Índice VAB. Tasa interanual;2.410470794;M
201401;40123;61760;3143;Índice VAB. Tasa interanual;-2.23254237;M
201402;40123;61753;3143;Índice VAB. Tasa interanual;1.057110514;M
201402;40123;61754;3143;Índice VAB. Tasa interanual;1.687593162;M
201402;40123;61755;3143;Índice VAB. Tasa interanual;0.525512636;M
201402;40123;61756;3143;Índice VAB. Tasa interanual;5.669015503;M
201402;40123;61757;3143;Índice VAB. Tasa interanual;-1.579353542;M
201402;40123;61758;3143;Índice VAB. Tasa interanual;-4.491820018;M
201402;40123;61759;3143;Índice VAB. Tasa interanual;3.24721827;M
201402;40123;61760;3143;Índice VAB. Tasa interanual;1.660713172;M
201403;40123;61753;3143;Índice VAB. Tasa interanual;2.655319516;M
201403;40123;61754;3143;Índice VAB. Tasa interanual;6.206592183;M
201403;40123;61755;3143;Índice VAB. Tasa interanual;0.589849977;M
201403;40123;61756;3143;Índice VAB. Tasa interanual;7.278481329;M
201403;40123;61757;3143;Índice VAB. Tasa interanual;-5.464837152;M
201403;40123;61758;3143;Índice VAB. Tasa interanual;-1.788515866;M
201403;40123;61759;3143;Índice VAB. Tasa interanual;7.020323308;M
201403;40123;61760;3143;Índice VAB. Tasa interanual;7.218451291;M
201404;40123;61753;3143;Índice VAB. Tasa interanual;6.358359276;M
201404;40123;61754;3143;Índice VAB. Tasa interanual;1.956628376;M
201404;40123;61755;3143;Índice VAB. Tasa interanual;8.377001721;M
201404;40123;61756;3143;Índice VAB. Tasa interanual;6.081747714;M
201404;40123;61757;3143;Índice VAB. Tasa interanual;14.443477719;M
201404;40123;61758;3143;Índice VAB. Tasa interanual;-2.516755195;M
201404;40123;61759;3143;Índice VAB. Tasa interanual;8.080457506;M
201404;40123;61760;3143;Índice VAB. Tasa interanual;3.169448942;M
201405;40123;61753;3143;Índice VAB. Tasa interanual;2.533400539;M
201405;40123;61754;3143;Índice VAB. Tasa interanual;2.501049786;M
201405;40123;61755;3143;Índice VAB. Tasa interanual;2.221088201;M
201405;40123;61756;3143;Índice VAB. Tasa interanual;4.16136157;M
201405;40123;61757;3143;Índice VAB. Tasa interanual;4.831374897;M
201405;40123;61758;3143;Índice VAB. Tasa interanual;-7.824811258;M
201405;40123;61759;3143;Índice VAB. Tasa interanual;-2.736289312;M
201405;40123;61760;3143;Índice VAB. Tasa interanual;4.377333739;M
201406;40123;61753;3143;Índice VAB. Tasa interanual;3.642794888;M
201406;40123;61754;3143;Índice VAB. Tasa interanual;4.238111636;M
201406;40123;61755;3143;Índice VAB. Tasa interanual;2.976560281;M
201406;40123;61756;3143;Índice VAB. Tasa interanual;6.092073255;M
201406;40123;61757;3143;Índice VAB. Tasa interanual;7.101111439;M
201406;40123;61758;3143;Índice VAB. Tasa interanual;-7.293228159;M
201406;40123;61759;3143;Índice VAB. Tasa interanual;-1.686033234;M
201406;40123;61760;3143;Índice VAB. Tasa interanual;-3.682504219;M
201407;40123;61753;3143;Índice VAB. Tasa interanual;4.897144375;M
201407;40123;61754;3143;Índice VAB. Tasa interanual;3.196496452;M
201407;40123;61755;3143;Índice VAB. Tasa interanual;5.198076138;M
201407;40123;61756;3143;Índice VAB. Tasa interanual;3.692613303;M
201407;40123;61757;3143;Índice VAB. Tasa interanual;7.198490586;M
201407;40123;61758;3143;Índice VAB. Tasa interanual;-13.605177585;M
201407;40123;61759;3143;Índice VAB. Tasa interanual;17.020246535;M
201407;40123;61760;3143;Índice VAB. Tasa interanual;3.922699844;M
201408;40123;61753;3143;Índice VAB. Tasa interanual;5.328191699;M
201408;40123;61754;3143;Índice VAB. Tasa interanual;2.657199507;M
201408;40123;61755;3143;Índice VAB. Tasa interanual;5.784557057;M
201408;40123;61756;3143;Índice VAB. Tasa interanual;5.18880369;M
201408;40123;61757;3143;Índice VAB. Tasa interanual;8.361437382;M
201408;40123;61758;3143;Índice VAB. Tasa interanual;-9.718456526;M
201408;40123;61759;3143;Índice VAB. Tasa interanual;3.562691008;M
201408;40123;61760;3143;Índice VAB. Tasa interanual;6.981008935;M
201409;40123;61753;3143;Índice VAB. Tasa interanual;5.579317131;M
201409;40123;61754;3143;Índice VAB. Tasa interanual;4.388778021;M
201409;40123;61755;3143;Índice VAB. Tasa interanual;5.694601447;M
201409;40123;61756;3143;Índice VAB. Tasa interanual;5.005949005;M
201409;40123;61757;3143;Índice VAB. Tasa interanual;6.933050307;M
201409;40123;61758;3143;Índice VAB. Tasa interanual;-2.854193587;M
201409;40123;61759;3143;Índice VAB. Tasa interanual;4.958350151;M
201409;40123;61760;3143;Índice VAB. Tasa interanual;10.234456609;M
201410;40123;61753;3143;Índice VAB. Tasa interanual;5.069296742;M
201410;40123;61754;3143;Índice VAB. Tasa interanual;3.295841572;M
201410;40123;61755;3143;Índice VAB. Tasa interanual;5.664897136;M
201410;40123;61756;3143;Índice VAB. Tasa interanual;5.945362039;M
201410;40123;61757;3143;Índice VAB. Tasa interanual;8.788832391;M
201410;40123;61758;3143;Índice VAB. Tasa interanual;-5.958165404;M
201410;40123;61759;3143;Índice VAB. Tasa interanual;6.699524182;M
201410;40123;61760;3143;Índice VAB. Tasa interanual;4.409864636;M
201411;40123;61753;3143;Índice VAB. Tasa interanual;2.148798833;M
201411;40123;61754;3143;Índice VAB. Tasa interanual;-1.032393147;M
201411;40123;61755;3143;Índice VAB. Tasa interanual;3.850112051;M
201411;40123;61756;3143;Índice VAB. Tasa interanual;3.044252192;M
201411;40123;61757;3143;Índice VAB. Tasa interanual;7.756980515;M
201411;40123;61758;3143;Índice VAB. Tasa interanual;-6.213647963;M
201411;40123;61759;3143;Índice VAB. Tasa interanual;3.719568821;M
201411;40123;61760;3143;Índice VAB. Tasa interanual;4.264729915;M
201412;40123;61753;3143;Índice VAB. Tasa interanual;6.644965376;M
201412;40123;61754;3143;Índice VAB. Tasa interanual;4.322769401;M
201412;40123;61755;3143;Índice VAB. Tasa interanual;8.047225111;M
201412;40123;61756;3143;Índice VAB. Tasa interanual;4.966416195;M
201412;40123;61757;3143;Índice VAB. Tasa interanual;7.673572058;M
201412;40123;61758;3143;Índice VAB. Tasa interanual;1.123027662;M
201412;40123;61759;3143;Índice VAB. Tasa interanual;19.842726036;M
201412;40123;61760;3143;Índice VAB. Tasa interanual;6.624768605;M
201501;40123;61753;3143;Índice VAB. Tasa interanual;3.046620308;M
201501;40123;61754;3143;Índice VAB. Tasa interanual;2.930971305;M
201501;40123;61755;3143;Índice VAB. Tasa interanual;3.086496668;M
201501;40123;61756;3143;Índice VAB. Tasa interanual;1.574800603;M
201501;40123;61757;3143;Índice VAB. Tasa interanual;6.943818561;M
201501;40123;61758;3143;Índice VAB. Tasa interanual;-3.190424511;M
201501;40123;61759;3143;Índice VAB. Tasa interanual;-4.089589615;M
201501;40123;61760;3143;Índice VAB. Tasa interanual;3.798130357;M
201502;40123;61753;3143;Índice VAB. Tasa interanual;4.086898309;M
201502;40123;61754;3143;Índice VAB. Tasa interanual;4.997393666;M
201502;40123;61755;3143;Índice VAB. Tasa interanual;3.692667737;M
201502;40123;61756;3143;Índice VAB. Tasa interanual;0.635088837;M
201502;40123;61757;3143;Índice VAB. Tasa interanual;4.371724251;M
201502;40123;61758;3143;Índice VAB. Tasa interanual;-0.671988701;M
201502;40123;61759;3143;Índice VAB. Tasa interanual;8.113081863;M
201502;40123;61760;3143;Índice VAB. Tasa interanual;3.633442272;M
201503;40123;61753;3143;Índice VAB. Tasa interanual;6.071645141;M
201503;40123;61754;3143;Índice VAB. Tasa interanual;8.728265392;M
201503;40123;61755;3143;Índice VAB. Tasa interanual;4.694037948;M
201503;40123;61756;3143;Índice VAB. Tasa interanual;6.828933735;M
201503;40123;61757;3143;Índice VAB. Tasa interanual;5.064026245;M
201503;40123;61758;3143;Índice VAB. Tasa interanual;1.495239654;M
201503;40123;61759;3143;Índice VAB. Tasa interanual;0.19381227;M
201503;40123;61760;3143;Índice VAB. Tasa interanual;4.39461595;M
201504;40123;61753;3143;Índice VAB. Tasa interanual;1.759380617;M
201504;40123;61754;3143;Índice VAB. Tasa interanual;4.116427336;M
201504;40123;61755;3143;Índice VAB. Tasa interanual;0.802294258;M
201504;40123;61756;3143;Índice VAB. Tasa interanual;3.528553374;M
201504;40123;61757;3143;Índice VAB. Tasa interanual;2.006185416;M
201504;40123;61758;3143;Índice VAB. Tasa interanual;-4.598061005;M
201504;40123;61759;3143;Índice VAB. Tasa interanual;-11.113646458;M
201504;40123;61760;3143;Índice VAB. Tasa interanual;4.817239516;M
201505;40123;61753;3143;Índice VAB. Tasa interanual;3.352271408;M
201505;40123;61754;3143;Índice VAB. Tasa interanual;2.165519601;M
201505;40123;61755;3143;Índice VAB. Tasa interanual;4.178196106;M
201505;40123;61756;3143;Índice VAB. Tasa interanual;7.16966998;M
201505;40123;61757;3143;Índice VAB. Tasa interanual;3.52269774;M
201505;40123;61758;3143;Índice VAB. Tasa interanual;2.826341162;M
201505;40123;61759;3143;Índice VAB. Tasa interanual;-1.333394983;M
201505;40123;61760;3143;Índice VAB. Tasa interanual;5.266332658;M
201506;40123;61753;3143;Índice VAB. Tasa interanual;4.736804122;M
201506;40123;61754;3143;Índice VAB. Tasa interanual;7.141209145;M
201506;40123;61755;3143;Índice VAB. Tasa interanual;3.853305882;M
201506;40123;61756;3143;Índice VAB. Tasa interanual;8.121962725;M
201506;40123;61757;3143;Índice VAB. Tasa interanual;-0.845761857;M
201506;40123;61758;3143;Índice VAB. Tasa interanual;5.130366468;M
201506;40123;61759;3143;Índice VAB. Tasa interanual;7.723187056;M
201506;40123;61760;3143;Índice VAB. Tasa interanual;8.940767548;M
201507;40123;61753;3143;Índice VAB. Tasa interanual;4.621701067;M
201507;40123;61754;3143;Índice VAB. Tasa interanual;6.214356899;M
201507;40123;61755;3143;Índice VAB. Tasa interanual;4.262005539;M
201507;40123;61756;3143;Índice VAB. Tasa interanual;7.966956276;M
201507;40123;61757;3143;Índice VAB. Tasa interanual;2.930178687;M
201507;40123;61758;3143;Índice VAB. Tasa interanual;7.118548651;M
201507;40123;61759;3143;Índice VAB. Tasa interanual;-2.820382821;M
201507;40123;61760;3143;Índice VAB. Tasa interanual;7.522533991;M
201508;40123;61753;3143;Índice VAB. Tasa interanual;3.127951891;M
201508;40123;61754;3143;Índice VAB. Tasa interanual;4.500562769;M
201508;40123;61755;3143;Índice VAB. Tasa interanual;3.060131037;M
201508;40123;61756;3143;Índice VAB. Tasa interanual;6.100969359;M
201508;40123;61757;3143;Índice VAB. Tasa interanual;-1.293451358;M
201508;40123;61758;3143;Índice VAB. Tasa interanual;6.874067748;M
201508;40123;61759;3143;Índice VAB. Tasa interanual;15.703508004;M
201508;40123;61760;3143;Índice VAB. Tasa interanual;7.272820015;M
201509;40123;61753;3143;Índice VAB. Tasa interanual;5.476615634;M
201509;40123;61754;3143;Índice VAB. Tasa interanual;8.186948387;M
201509;40123;61755;3143;Índice VAB. Tasa interanual;4.548856345;M
201509;40123;61756;3143;Índice VAB. Tasa interanual;9.34716116;M
201509;40123;61757;3143;Índice VAB. Tasa interanual;2.22016265;M
201509;40123;61758;3143;Índice VAB. Tasa interanual;4.398145226;M
201509;40123;61759;3143;Índice VAB. Tasa interanual;3.586355271;M
201509;40123;61760;3143;Índice VAB. Tasa interanual;4.304231559;M
201510;40123;61753;3143;Índice VAB. Tasa interanual;3.639990836;M
201510;40123;61754;3143;Índice VAB. Tasa interanual;2.966025121;M
201510;40123;61755;3143;Índice VAB. Tasa interanual;4.202715061;M
201510;40123;61756;3143;Índice VAB. Tasa interanual;5.171668246;M
201510;40123;61757;3143;Índice VAB. Tasa interanual;2.131538946;M
201510;40123;61758;3143;Índice VAB. Tasa interanual;5.457986887;M
201510;40123;61759;3143;Índice VAB. Tasa interanual;5.076604331;M
201510;40123;61760;3143;Índice VAB. Tasa interanual;5.678811969;M
201511;40123;61753;3143;Índice VAB. Tasa interanual;4.770576702;M
201511;40123;61754;3143;Índice VAB. Tasa interanual;6.624675475;M
201511;40123;61755;3143;Índice VAB. Tasa interanual;3.836070881;M
201511;40123;61756;3143;Índice VAB. Tasa interanual;6.538014356;M
201511;40123;61757;3143;Índice VAB. Tasa interanual;2.639751895;M
201511;40123;61758;3143;Índice VAB. Tasa interanual;5.233123015;M
201511;40123;61759;3143;Índice VAB. Tasa interanual;-3.699865464;M
201511;40123;61760;3143;Índice VAB. Tasa interanual;6.853087285;M
201512;40123;61753;3143;Índice VAB. Tasa interanual;4.071407765;M
201512;40123;61754;3143;Índice VAB. Tasa interanual;4.633301673;M
201512;40123;61755;3143;Índice VAB. Tasa interanual;3.732107718;M
201512;40123;61756;3143;Índice VAB. Tasa interanual;6.515274213;M
201512;40123;61757;3143;Índice VAB. Tasa interanual;6.412901468;M
201512;40123;61758;3143;Índice VAB. Tasa interanual;5.382080351;M
201512;40123;61759;3143;Índice VAB. Tasa interanual;-9.266292775;M
201512;40123;61760;3143;Índice VAB. Tasa interanual;5.496090901;M
201601;40123;61753;3143;Índice VAB. Tasa interanual;2.822804888;M
201601;40123;61754;3143;Índice VAB. Tasa interanual;1.736186634;M
201601;40123;61755;3143;Índice VAB. Tasa interanual;3.484703422;M
201601;40123;61756;3143;Índice VAB. Tasa interanual;5.398783753;M
201601;40123;61757;3143;Índice VAB. Tasa interanual;5.431720722;M
201601;40123;61758;3143;Índice VAB. Tasa interanual;3.813602237;M
201601;40123;61759;3143;Índice VAB. Tasa interanual;-6.431096806;M
201601;40123;61760;3143;Índice VAB. Tasa interanual;9.184742082;M
201602;40123;61753;3143;Índice VAB. Tasa interanual;8.977921952;M
201602;40123;61754;3143;Índice VAB. Tasa interanual;7.295449193;M
201602;40123;61755;3143;Índice VAB. Tasa interanual;9.709672647;M
201602;40123;61756;3143;Índice VAB. Tasa interanual;11.512803802;M
201602;40123;61757;3143;Índice VAB. Tasa interanual;14.451056754;M
201602;40123;61758;3143;Índice VAB. Tasa interanual;6.475260126;M
201602;40123;61759;3143;Índice VAB. Tasa interanual;-0.759562084;M
201602;40123;61760;3143;Índice VAB. Tasa interanual;9.935285333;M
201603;40123;61753;3143;Índice VAB. Tasa interanual;6.621996452;M
201603;40123;61754;3143;Índice VAB. Tasa interanual;3.014217414;M
201603;40123;61755;3143;Índice VAB. Tasa interanual;8.505499885;M
201603;40123;61756;3143;Índice VAB. Tasa interanual;4.704311762;M
201603;40123;61757;3143;Índice VAB. Tasa interanual;17.859996914;M
201603;40123;61758;3143;Índice VAB. Tasa interanual;3.718261073;M
201603;40123;61759;3143;Índice VAB. Tasa interanual;-5.870991323;M
201603;40123;61760;3143;Índice VAB. Tasa interanual;10.364327305;M
201604;40123;61753;3143;Índice VAB. Tasa interanual;5.160982429;M
201604;40123;61754;3143;Índice VAB. Tasa interanual;6.463127866;M
201604;40123;61755;3143;Índice VAB. Tasa interanual;4.215268849;M
201604;40123;61756;3143;Índice VAB. Tasa interanual;6.394264396;M
201604;40123;61757;3143;Índice VAB. Tasa interanual;5.110030243;M
201604;40123;61758;3143;Índice VAB. Tasa interanual;6.9024318;M
201604;40123;61759;3143;Índice VAB. Tasa interanual;3.643727495;M
201604;40123;61760;3143;Índice VAB. Tasa interanual;3.05769285;M
201605;40123;61753;3143;Índice VAB. Tasa interanual;5.308116922;M
201605;40123;61754;3143;Índice VAB. Tasa interanual;6.315038604;M
201605;40123;61755;3143;Índice VAB. Tasa interanual;4.441897718;M
201605;40123;61756;3143;Índice VAB. Tasa interanual;0.972487254;M
201605;40123;61757;3143;Índice VAB. Tasa interanual;11.228412073;M
201605;40123;61758;3143;Índice VAB. Tasa interanual;5.171338919;M
201605;40123;61759;3143;Índice VAB. Tasa interanual;-7.293507668;M
201605;40123;61760;3143;Índice VAB. Tasa interanual;4.022255102;M
201606;40123;61753;3143;Índice VAB. Tasa interanual;6.350308702;M
201606;40123;61754;3143;Índice VAB. Tasa interanual;3.962965878;M
201606;40123;61755;3143;Índice VAB. Tasa interanual;7.098422122;M
201606;40123;61756;3143;Índice VAB. Tasa interanual;5.371868271;M
201606;40123;61757;3143;Índice VAB. Tasa interanual;12.294605597;M
201606;40123;61758;3143;Índice VAB. Tasa interanual;8.161558941;M
201606;40123;61759;3143;Índice VAB. Tasa interanual;0.893376195;M
201606;40123;61760;3143;Índice VAB. Tasa interanual;3.337053713;M
201607;40123;61753;3143;Índice VAB. Tasa interanual;3.604756015;M
201607;40123;61754;3143;Índice VAB. Tasa interanual;1.888288872;M
201607;40123;61755;3143;Índice VAB. Tasa interanual;3.842662857;M
201607;40123;61756;3143;Índice VAB. Tasa interanual;0.533598202;M
201607;40123;61757;3143;Índice VAB. Tasa interanual;10.353160093;M
201607;40123;61758;3143;Índice VAB. Tasa interanual;3.900819653;M
201607;40123;61759;3143;Índice VAB. Tasa interanual;-7.19973783;M
201607;40123;61760;3143;Índice VAB. Tasa interanual;1.626458471;M
201608;40123;61753;3143;Índice VAB. Tasa interanual;6.031254357;M
201608;40123;61754;3143;Índice VAB. Tasa interanual;6.764193385;M
201608;40123;61755;3143;Índice VAB. Tasa interanual;5.04047146;M
201608;40123;61756;3143;Índice VAB. Tasa interanual;3.781149686;M
201608;40123;61757;3143;Índice VAB. Tasa interanual;10.257550765;M
201608;40123;61758;3143;Índice VAB. Tasa interanual;0.777445492;M
201608;40123;61759;3143;Índice VAB. Tasa interanual;3.038033693;M
201608;40123;61760;3143;Índice VAB. Tasa interanual;2.487230718;M
201609;40123;61753;3143;Índice VAB. Tasa interanual;6.195020993;M
201609;40123;61754;3143;Índice VAB. Tasa interanual;3.243998312;M
201609;40123;61755;3143;Índice VAB. Tasa interanual;7.089287828;M
201609;40123;61756;3143;Índice VAB. Tasa interanual;5.979674244;M
201609;40123;61757;3143;Índice VAB. Tasa interanual;12.89925918;M
201609;40123;61758;3143;Índice VAB. Tasa interanual;4.689276199;M
201609;40123;61759;3143;Índice VAB. Tasa interanual;0.669456637;M
201609;40123;61760;3143;Índice VAB. Tasa interanual;4.110017991;M
201610;40123;61753;3143;Índice VAB. Tasa interanual;3.779172809;M
201610;40123;61754;3143;Índice VAB. Tasa interanual;2.970993262;M
201610;40123;61755;3143;Índice VAB. Tasa interanual;3.797581788;M
201610;40123;61756;3143;Índice VAB. Tasa interanual;2.976536475;M
201610;40123;61757;3143;Índice VAB. Tasa interanual;12.286262595;M
201610;40123;61758;3143;Índice VAB. Tasa interanual;2.734446455;M
201610;40123;61759;3143;Índice VAB. Tasa interanual;-14.831437707;M
201610;40123;61760;3143;Índice VAB. Tasa interanual;2.619819997;M
201611;40123;61753;3143;Índice VAB. Tasa interanual;7.35475783;M
201611;40123;61754;3143;Índice VAB. Tasa interanual;7.944341286;M
201611;40123;61755;3143;Índice VAB. Tasa interanual;6.913417552;M
201611;40123;61756;3143;Índice VAB. Tasa interanual;7.668981362;M
201611;40123;61757;3143;Índice VAB. Tasa interanual;10.031281097;M
201611;40123;61758;3143;Índice VAB. Tasa interanual;5.974570466;M
201611;40123;61759;3143;Índice VAB. Tasa interanual;0.654714159;M
