TEMPORAL;TERRITORIO;IPC_GRUPOSESPECIALES;INDICATOR;OBS_VALUE;FREQ
2019-04;108;26;VARI_MENS;3.1;M
2019-04;108;17;VARI_MENS;1.0;M
2019-04;108;27;VARI_MENS;0.0;M
2019-04;108;28;VARI_MENS;0.1;M
2019-04;108;09;VARI_MENS;2.3;M
2019-04;108;11;VARI_MENS;0.6;M
2019-04;108;03;VARI_MENS;0.0;M
2019-04;108;04;VARI_MENS;0.7;M
2019-04;108;10;VARI_MENS;2.6;M
2019-04;108;29;VARI_MENS;0.9;M
2019-04;C01;01;VARI_MENS;-0.1;M
2019-04;C01;02;VARI_MENS;-0.1;M
2019-04;C01;05;VARI_MENS;2.2;M
2019-04;C01;12;VARI_MENS;0.5;M
2019-04;C01;08;VARI_MENS;1.9;M
2019-04;C01;06;VARI_MENS;-0.1;M
2019-04;C01;07;VARI_MENS;1.6;M
2019-04;C01;13;VARI_MENS;1.4;M
2019-04;C01;14;VARI_MENS;1.0;M
2019-04;C01;18;VARI_MENS;0.9;M
2019-04;C01;15;VARI_MENS;0.9;M
2019-04;C01;16;VARI_MENS;1.0;M
2019-04;C01;19;VARI_MENS;1.3;M
2019-04;C01;20;VARI_MENS;1.3;M
2019-04;C01;21;VARI_MENS;1.4;M
2019-04;C01;22;VARI_MENS;1.3;M
2019-04;C01;23;VARI_MENS;1.3;M
2019-04;C01;24;VARI_MENS;2.1;M
2019-04;C01;25;VARI_MENS;2.2;M
2019-04;C01;26;VARI_MENS;3.3;M
2019-04;C01;17;VARI_MENS;1.0;M
2019-04;C01;27;VARI_MENS;-0.1;M
2019-04;C01;28;VARI_MENS;-0.1;M
2019-04;C01;09;VARI_MENS;2.4;M
2019-04;C01;11;VARI_MENS;0.5;M
2019-04;C01;03;VARI_MENS;-0.1;M
2019-04;C01;04;VARI_MENS;0.9;M
2019-04;C01;10;VARI_MENS;2.6;M
2019-04;C01;29;VARI_MENS;0.9;M
2019-05;108;01;VARI_MENS;0.1;M
2019-05;108;02;VARI_MENS;1.0;M
2019-05;108;05;VARI_MENS;0.5;M
2019-05;108;12;VARI_MENS;-0.2;M
2019-05;108;08;VARI_MENS;1.0;M
2019-05;108;06;VARI_MENS;0.2;M
2019-05;108;07;VARI_MENS;0.1;M
2019-05;108;13;VARI_MENS;0.1;M
2019-05;108;14;VARI_MENS;0.2;M
2019-05;108;18;VARI_MENS;0.1;M
2019-05;108;15;VARI_MENS;0.2;M
2019-05;108;16;VARI_MENS;0.1;M
2019-05;108;19;VARI_MENS;0.5;M
2019-05;108;20;VARI_MENS;0.5;M
2019-05;108;21;VARI_MENS;0.1;M
2019-05;108;22;VARI_MENS;0.0;M
2019-05;108;23;VARI_MENS;0.2;M
2019-05;108;24;VARI_MENS;0.5;M
2019-05;108;25;VARI_MENS;0.5;M
2019-05;108;26;VARI_MENS;0.7;M
2019-05;108;17;VARI_MENS;0.2;M
2019-05;108;27;VARI_MENS;0.4;M
2019-05;108;28;VARI_MENS;0.1;M
2019-05;108;09;VARI_MENS;0.8;M
2019-05;108;11;VARI_MENS;-0.2;M
2019-05;108;03;VARI_MENS;0.4;M
2019-05;108;04;VARI_MENS;0.4;M
2019-05;108;10;VARI_MENS;0.7;M
2019-05;108;29;VARI_MENS;0.1;M
2019-05;C01;01;VARI_MENS;0.1;M
2019-05;C01;02;VARI_MENS;1.2;M
2019-05;C01;05;VARI_MENS;0.5;M
2019-05;C01;12;VARI_MENS;-0.1;M
2019-05;C01;08;VARI_MENS;0.8;M
2019-05;C01;06;VARI_MENS;0.3;M
2019-05;C01;07;VARI_MENS;-0.1;M
2019-05;C01;13;VARI_MENS;0.2;M
2019-05;C01;14;VARI_MENS;0.2;M
2019-05;C01;18;VARI_MENS;0.2;M
2019-05;C01;15;VARI_MENS;0.3;M
2019-05;C01;16;VARI_MENS;0.2;M
2019-05;C01;19;VARI_MENS;0.4;M
2019-05;C01;20;VARI_MENS;0.5;M
2019-05;C01;21;VARI_MENS;0.2;M
2019-05;C01;22;VARI_MENS;0.1;M
2019-05;C01;23;VARI_MENS;0.2;M
2019-05;C01;24;VARI_MENS;0.5;M
2019-05;C01;25;VARI_MENS;0.5;M
2019-05;C01;26;VARI_MENS;0.6;M
2019-05;C01;17;VARI_MENS;0.2;M
2019-05;C01;27;VARI_MENS;0.5;M
2019-05;C01;28;VARI_MENS;0.0;M
2019-05;C01;09;VARI_MENS;0.8;M
2019-05;C01;11;VARI_MENS;-0.1;M
2019-05;C01;03;VARI_MENS;0.4;M
2019-05;C01;04;VARI_MENS;0.4;M
2019-05;C01;10;VARI_MENS;0.8;M
2019-05;C01;29;VARI_MENS;0.2;M
2019-06;108;01;VARI_MENS;0.0;M
2019-06;108;02;VARI_MENS;0.9;M
2019-06;108;05;VARI_MENS;-1.1;M
2019-06;108;12;VARI_MENS;0.6;M
2019-06;108;08;VARI_MENS;-3.3;M
2019-06;108;06;VARI_MENS;-0.1;M
2019-06;108;07;VARI_MENS;-2.8;M
2019-06;108;13;VARI_MENS;-0.2;M
2019-06;108;14;VARI_MENS;-0.1;M
2019-06;108;18;VARI_MENS;0.2;M
2019-06;108;15;VARI_MENS;0.3;M
2019-06;108;16;VARI_MENS;0.2;M
2019-06;108;19;VARI_MENS;-0.6;M
2019-06;108;20;VARI_MENS;-0.6;M
2019-06;108;21;VARI_MENS;-0.3;M
2019-06;108;22;VARI_MENS;0.1;M
2019-06;108;23;VARI_MENS;0.2;M
2019-06;108;24;VARI_MENS;-1.1;M
2019-06;108;25;VARI_MENS;-1.1;M
2019-06;108;26;VARI_MENS;-1.6;M
2019-06;108;17;VARI_MENS;-0.1;M
2019-06;108;27;VARI_MENS;0.4;M
2019-06;108;28;VARI_MENS;0.1;M
2019-06;108;09;VARI_MENS;-1.1;M
2019-06;108;11;VARI_MENS;0.6;M
2019-06;108;03;VARI_MENS;0.3;M
2019-06;108;04;VARI_MENS;-1.4;M
2019-06;108;10;VARI_MENS;-0.3;M
2019-06;108;29;VARI_MENS;0.2;M
2019-06;C01;01;VARI_MENS;0.1;M
2019-06;C01;02;VARI_MENS;1.4;M
2019-06;C01;05;VARI_MENS;-1.3;M
2019-06;C01;12;VARI_MENS;0.3;M
2019-06;C01;08;VARI_MENS;-3.8;M
2019-06;C01;06;VARI_MENS;-0.2;M
2019-06;C01;07;VARI_MENS;-3.1;M
2019-06;C01;13;VARI_MENS;-0.5;M
2019-06;C01;14;VARI_MENS;-0.3;M
2019-06;C01;18;VARI_MENS;0.1;M
2019-06;C01;15;VARI_MENS;0.2;M
2019-06;C01;16;VARI_MENS;0.0;M
2019-06;C01;19;VARI_MENS;-0.6;M
2019-06;C01;20;VARI_MENS;-0.6;M
2019-06;C01;21;VARI_MENS;-0.5;M
2019-06;C01;22;VARI_MENS;-0.1;M
2019-06;C01;23;VARI_MENS;0.0;M
2019-06;C01;24;VARI_MENS;-1.2;M
2019-06;C01;25;VARI_MENS;-1.3;M
2019-06;C01;26;VARI_MENS;-1.7;M
2019-06;C01;17;VARI_MENS;-0.2;M
2019-06;C01;27;VARI_MENS;0.6;M
2019-06;C01;28;VARI_MENS;0.2;M
2019-06;C01;09;VARI_MENS;-1.2;M
2019-06;C01;11;VARI_MENS;0.3;M
2019-06;C01;03;VARI_MENS;0.5;M
2019-06;C01;04;VARI_MENS;-1.4;M
2019-06;C01;10;VARI_MENS;-0.4;M
2019-06;C01;29;VARI_MENS;0.1;M
2019-07;108;01;VARI_MENS;0.0;M
2019-07;108;02;VARI_MENS;-0.7;M
2019-07;108;05;VARI_MENS;-2.2;M
2019-07;108;12;VARI_MENS;0.6;M
2019-07;108;08;VARI_MENS;0.2;M
2019-07;108;06;VARI_MENS;-0.4;M
2019-07;108;07;VARI_MENS;0.8;M
2019-07;108;13;VARI_MENS;-0.7;M
2019-07;108;14;VARI_MENS;-0.6;M
2019-07;108;18;VARI_MENS;-0.7;M
2019-07;108;15;VARI_MENS;-0.8;M
2019-07;108;16;VARI_MENS;-0.8;M
2019-07;108;19;VARI_MENS;-1.4;M
2019-07;108;20;VARI_MENS;-1.4;M
2019-07;108;21;VARI_MENS;-0.8;M
2019-07;108;22;VARI_MENS;-0.8;M
2019-07;108;23;VARI_MENS;-1.0;M
2019-07;108;24;VARI_MENS;-2.0;M
2019-07;108;25;VARI_MENS;-2.2;M
2019-07;108;26;VARI_MENS;-2.9;M
2019-07;108;17;VARI_MENS;-0.6;M
2019-07;108;27;VARI_MENS;-0.3;M
2019-07;108;28;VARI_MENS;0.0;M
2019-07;108;09;VARI_MENS;-2.6;M
2019-07;108;11;VARI_MENS;0.5;M
2019-07;108;03;VARI_MENS;-0.2;M
2019-07;108;04;VARI_MENS;0.3;M
2019-07;108;10;VARI_MENS;-3.6;M
2019-07;108;29;VARI_MENS;-0.7;M
2019-07;C01;01;VARI_MENS;-0.1;M
2019-07;C01;02;VARI_MENS;-0.9;M
2019-07;C01;05;VARI_MENS;-2.3;M
2019-07;C01;12;VARI_MENS;0.3;M
2019-07;C01;08;VARI_MENS;0.2;M
2019-07;C01;06;VARI_MENS;-0.2;M
2019-07;C01;07;VARI_MENS;0.9;M
2019-07;C01;13;VARI_MENS;-1.0;M
2019-07;C01;14;VARI_MENS;-0.9;M
2019-07;C01;18;VARI_MENS;-0.9;M
2019-07;C01;15;VARI_MENS;-1.1;M
2019-07;C01;16;VARI_MENS;-1.1;M
2019-07;C01;19;VARI_MENS;-1.5;M
2019-07;C01;20;VARI_MENS;-1.5;M
2019-07;C01;21;VARI_MENS;-1.0;M
2019-07;C01;22;VARI_MENS;-1.1;M
2019-07;C01;23;VARI_MENS;-1.3;M
2019-07;C01;24;VARI_MENS;-2.1;M
2019-07;C01;25;VARI_MENS;-2.3;M
2019-07;C01;26;VARI_MENS;-3.2;M
2019-07;C01;17;VARI_MENS;-0.9;M
2019-07;C01;27;VARI_MENS;-0.4;M
2019-07;C01;28;VARI_MENS;-0.1;M
2019-07;C01;09;VARI_MENS;-2.8;M
2019-07;C01;11;VARI_MENS;0.3;M
2019-07;C01;03;VARI_MENS;-0.3;M
2019-07;C01;04;VARI_MENS;0.2;M
2019-07;C01;10;VARI_MENS;-3.7;M
2019-07;C01;29;VARI_MENS;-0.9;M
2019-08;108;01;VARI_MENS;0.3;M
2019-08;108;02;VARI_MENS;-0.4;M
2019-08;108;05;VARI_MENS;-0.5;M
2019-08;108;12;VARI_MENS;0.3;M
2019-08;108;08;VARI_MENS;-0.4;M
2019-08;108;06;VARI_MENS;0.0;M
2019-08;108;07;VARI_MENS;-1.3;M
2019-08;108;13;VARI_MENS;-0.1;M
2019-08;108;14;VARI_MENS;-0.1;M
2019-08;108;18;VARI_MENS;0.0;M
2019-08;108;15;VARI_MENS;0.1;M
2019-08;108;16;VARI_MENS;0.2;M
2019-08;108;19;VARI_MENS;-0.3;M
2019-08;108;20;VARI_MENS;-0.3;M
2019-08;108;21;VARI_MENS;-0.1;M
2019-08;108;22;VARI_MENS;-0.1;M
2019-08;108;23;VARI_MENS;0.1;M
2019-08;108;24;VARI_MENS;-0.5;M
2019-08;108;25;VARI_MENS;-0.5;M
2019-08;108;26;VARI_MENS;-0.8;M
2019-08;108;17;VARI_MENS;-0.1;M
2019-08;108;27;VARI_MENS;0.1;M
2019-08;108;28;VARI_MENS;0.5;M
2019-08;108;09;VARI_MENS;-0.2;M
2019-08;108;11;VARI_MENS;0.3;M
2019-08;108;03;VARI_MENS;0.1;M
2019-08;108;04;VARI_MENS;-0.9;M
2019-08;108;10;VARI_MENS;-0.2;M
2019-08;108;29;VARI_MENS;0.0;M
2019-08;C01;01;VARI_MENS;0.3;M
2019-08;C01;02;VARI_MENS;-0.7;M
2019-08;C01;05;VARI_MENS;-0.5;M
2019-08;C01;12;VARI_MENS;0.4;M
2019-08;C01;08;VARI_MENS;-0.1;M
2019-08;C01;06;VARI_MENS;0.1;M
2019-08;C01;07;VARI_MENS;-1.2;M
2019-08;C01;13;VARI_MENS;-0.1;M
2019-08;C01;14;VARI_MENS;-0.1;M
2019-08;C01;18;VARI_MENS;0.0;M
2019-08;C01;15;VARI_MENS;0.1;M
2019-08;C01;16;VARI_MENS;0.2;M
2019-08;C01;19;VARI_MENS;-0.3;M
2019-08;C01;20;VARI_MENS;-0.3;M
2019-08;C01;21;VARI_MENS;-0.1;M
2019-08;C01;22;VARI_MENS;-0.1;M
2019-08;C01;23;VARI_MENS;0.1;M
2019-08;C01;24;VARI_MENS;-0.5;M
2019-08;C01;25;VARI_MENS;-0.5;M
2019-08;C01;26;VARI_MENS;-0.8;M
2019-08;C01;17;VARI_MENS;-0.1;M
2019-08;C01;27;VARI_MENS;0.0;M
2019-08;C01;28;VARI_MENS;0.6;M
2019-08;C01;09;VARI_MENS;-0.2;M
2019-08;C01;11;VARI_MENS;0.4;M
2019-08;C01;03;VARI_MENS;0.0;M
2019-08;C01;04;VARI_MENS;-1.0;M
2019-08;C01;10;VARI_MENS;-0.2;M
2019-08;C01;29;VARI_MENS;-0.1;M
2019-09;108;01;VARI_MENS;-0.1;M
2019-09;108;02;VARI_MENS;0.0;M
2019-09;108;05;VARI_MENS;0.8;M
2019-09;108;12;VARI_MENS;-0.7;M
2019-09;108;08;VARI_MENS;0.2;M
2019-09;108;06;VARI_MENS;0.2;M
2019-09;108;07;VARI_MENS;-0.4;M
2019-09;108;13;VARI_MENS;0.0;M
2019-09;108;14;VARI_MENS;0.0;M
2019-09;108;18;VARI_MENS;0.0;M
2019-09;108;15;VARI_MENS;0.1;M
2019-09;108;16;VARI_MENS;0.1;M
2019-09;108;19;VARI_MENS;0.4;M
2019-09;108;20;VARI_MENS;0.4;M
2019-09;108;21;VARI_MENS;0.0;M
2019-09;108;22;VARI_MENS;0.0;M
2019-09;108;23;VARI_MENS;0.1;M
2019-09;108;24;VARI_MENS;0.7;M
2019-09;108;25;VARI_MENS;0.8;M
2019-09;108;26;VARI_MENS;1.0;M
2019-09;108;17;VARI_MENS;0.0;M
2019-09;108;27;VARI_MENS;-0.1;M
2019-09;108;28;VARI_MENS;-0.2;M
2019-09;108;09;VARI_MENS;1.1;M
2019-09;108;11;VARI_MENS;-0.6;M
2019-09;108;03;VARI_MENS;-0.1;M
2019-09;108;04;VARI_MENS;-0.3;M
2019-09;108;10;VARI_MENS;1.4;M
2019-09;108;29;VARI_MENS;0.0;M
2019-09;C01;01;VARI_MENS;-0.2;M
2019-09;C01;02;VARI_MENS;0.2;M
2019-09;C01;05;VARI_MENS;0.9;M
2019-09;C01;12;VARI_MENS;-0.4;M
2019-09;C01;08;VARI_MENS;0.0;M
2019-09;C01;06;VARI_MENS;0.3;M
2019-09;C01;07;VARI_MENS;-0.6;M
2019-09;C01;13;VARI_MENS;0.3;M
2019-09;C01;14;VARI_MENS;0.2;M
2019-09;C01;18;VARI_MENS;0.2;M
2019-09;C01;15;VARI_MENS;0.3;M
2019-09;C01;16;VARI_MENS;0.3;M
2019-09;C01;19;VARI_MENS;0.5;M
2019-09;C01;20;VARI_MENS;0.5;M
2019-09;C01;21;VARI_MENS;0.3;M
2019-09;C01;22;VARI_MENS;0.3;M
2019-09;C01;23;VARI_MENS;0.4;M
2019-09;C01;24;VARI_MENS;0.9;M
2019-09;C01;25;VARI_MENS;0.9;M
2019-09;C01;26;VARI_MENS;1.2;M
2019-09;C01;17;VARI_MENS;0.2;M
2019-09;C01;27;VARI_MENS;0.0;M
2019-09;C01;28;VARI_MENS;-0.3;M
2019-09;C01;09;VARI_MENS;1.2;M
2019-09;C01;11;VARI_MENS;-0.3;M
2019-09;C01;03;VARI_MENS;0.0;M
2019-09;C01;04;VARI_MENS;-0.3;M
2019-09;C01;10;VARI_MENS;1.6;M
2019-09;C01;29;VARI_MENS;0.2;M
2019-10;108;01;VARI_MENS;0.2;M
2019-10;108;02;VARI_MENS;3.4;M
2019-10;108;05;VARI_MENS;2.3;M
2019-10;108;12;VARI_MENS;-0.4;M
2019-10;108;08;VARI_MENS;-0.2;M
2019-10;108;06;VARI_MENS;0.3;M
2019-10;108;07;VARI_MENS;0.9;M
2019-10;108;13;VARI_MENS;0.9;M
2019-10;108;14;VARI_MENS;1.0;M
2019-10;108;18;VARI_MENS;1.1;M
2019-10;108;15;VARI_MENS;1.0;M
2019-10;108;16;VARI_MENS;0.8;M
2019-10;108;19;VARI_MENS;1.8;M
2019-10;108;20;VARI_MENS;1.9;M
2019-10;108;21;VARI_MENS;0.9;M
2019-10;108;22;VARI_MENS;1.0;M
2019-10;108;23;VARI_MENS;0.9;M
2019-10;108;24;VARI_MENS;2.1;M
2019-10;108;25;VARI_MENS;2.3;M
2019-10;108;26;VARI_MENS;3.2;M
2019-10;108;17;VARI_MENS;1.0;M
2019-10;108;27;VARI_MENS;1.4;M
2019-10;108;28;VARI_MENS;0.3;M
2019-10;108;09;VARI_MENS;2.1;M
2019-10;108;11;VARI_MENS;-0.3;M
2019-10;108;03;VARI_MENS;1.3;M
2019-10;108;04;VARI_MENS;1.9;M
2019-10;108;10;VARI_MENS;3.0;M
2019-10;108;29;VARI_MENS;1.1;M
2019-10;C01;01;VARI_MENS;0.4;M
2019-10;C01;02;VARI_MENS;4.5;M
2019-10;C01;05;VARI_MENS;2.1;M
2019-10;C01;12;VARI_MENS;-0.3;M
2019-10;C01;08;VARI_MENS;-0.7;M
2019-10;C01;06;VARI_MENS;0.2;M
2019-10;C01;07;VARI_MENS;0.6;M
2019-10;C01;13;VARI_MENS;0.9;M
2019-10;C01;14;VARI_MENS;1.1;M
2019-10;C01;18;VARI_MENS;1.2;M
2019-10;C01;15;VARI_MENS;1.1;M
2019-10;C01;16;VARI_MENS;0.8;M
2019-10;C01;19;VARI_MENS;1.9;M
2019-10;C01;20;VARI_MENS;2.0;M
2019-10;C01;21;VARI_MENS;0.9;M
2019-10;C01;22;VARI_MENS;1.1;M
2019-10;C01;23;VARI_MENS;0.9;M
2019-10;C01;24;VARI_MENS;2.0;M
2019-10;C01;25;VARI_MENS;2.1;M
2019-10;C01;26;VARI_MENS;3.0;M
2019-10;C01;17;VARI_MENS;1.1;M
2019-10;C01;27;VARI_MENS;1.9;M
2019-10;C01;28;VARI_MENS;0.6;M
2019-10;C01;09;VARI_MENS;2.0;M
2019-10;C01;11;VARI_MENS;-0.3;M
2019-10;C01;03;VARI_MENS;1.7;M
2019-10;C01;04;VARI_MENS;2.1;M
2019-10;C01;10;VARI_MENS;2.8;M
2019-10;C01;29;VARI_MENS;1.2;M
2019-11;108;01;VARI_MENS;0.0;M
2019-11;108;02;VARI_MENS;-0.1;M
2019-11;108;05;VARI_MENS;0.7;M
2019-11;108;12;VARI_MENS;-0.2;M
2019-11;108;08;VARI_MENS;-0.1;M
2019-11;108;06;VARI_MENS;0.0;M
2019-11;108;07;VARI_MENS;-0.5;M
2019-11;108;13;VARI_MENS;0.2;M
2019-11;108;14;VARI_MENS;0.2;M
2019-11;108;18;VARI_MENS;0.2;M
2019-11;108;15;VARI_MENS;0.3;M
2019-11;108;16;VARI_MENS;0.3;M
2019-11;108;19;VARI_MENS;0.4;M
2019-11;108;20;VARI_MENS;0.4;M
2019-11;108;21;VARI_MENS;0.2;M
2019-11;108;22;VARI_MENS;0.3;M
2019-11;108;23;VARI_MENS;0.4;M
2019-11;108;24;VARI_MENS;0.7;M
2019-11;108;25;VARI_MENS;0.7;M
2019-11;108;26;VARI_MENS;1.0;M
2019-11;108;17;VARI_MENS;0.2;M
2019-11;108;27;VARI_MENS;0.0;M
2019-11;108;28;VARI_MENS;0.0;M
2019-11;108;09;VARI_MENS;0.9;M
2019-11;108;11;VARI_MENS;-0.2;M
2019-11;108;03;VARI_MENS;0.0;M
2019-11;108;04;VARI_MENS;-0.4;M
2019-11;108;10;VARI_MENS;1.3;M
2019-11;108;29;VARI_MENS;0.2;M
2019-11;C01;01;VARI_MENS;-0.2;M
2019-11;C01;02;VARI_MENS;-0.7;M
2019-11;C01;05;VARI_MENS;0.8;M
2019-11;C01;12;VARI_MENS;-0.3;M
2019-11;C01;08;VARI_MENS;0.0;M
2019-11;C01;06;VARI_MENS;-0.1;M
2019-11;C01;07;VARI_MENS;-0.5;M
2019-11;C01;13;VARI_MENS;0.3;M
2019-11;C01;14;VARI_MENS;0.1;M
2019-11;C01;18;VARI_MENS;0.1;M
2019-11;C01;15;VARI_MENS;0.2;M
2019-11;C01;16;VARI_MENS;0.3;M
2019-11;C01;19;VARI_MENS;0.3;M
2019-11;C01;20;VARI_MENS;0.3;M
2019-11;C01;21;VARI_MENS;0.3;M
2019-11;C01;22;VARI_MENS;0.3;M
2019-11;C01;23;VARI_MENS;0.4;M
2019-11;C01;24;VARI_MENS;0.7;M
2019-11;C01;25;VARI_MENS;0.8;M
2019-11;C01;26;VARI_MENS;1.1;M
2019-11;C01;17;VARI_MENS;0.1;M
2019-11;C01;27;VARI_MENS;-0.4;M
2019-11;C01;28;VARI_MENS;-0.3;M
2019-11;C01;09;VARI_MENS;1.0;M
2019-11;C01;11;VARI_MENS;-0.2;M
2019-11;C01;03;VARI_MENS;-0.3;M
2019-11;C01;04;VARI_MENS;-0.6;M
2019-11;C01;10;VARI_MENS;1.3;M
2019-11;C01;29;VARI_MENS;0.1;M
2019-12;108;01;VARI_MENS;-0.1;M
2019-12;108;02;VARI_MENS;-0.3;M
2019-12;108;05;VARI_MENS;-0.7;M
2019-12;108;12;VARI_MENS;0.5;M
2019-12;108;08;VARI_MENS;0.9;M
2019-12;108;06;VARI_MENS;-0.2;M
2019-12;108;07;VARI_MENS;-0.7;M
2019-12;108;13;VARI_MENS;0.0;M
2019-12;108;14;VARI_MENS;-0.1;M
2019-12;108;18;VARI_MENS;-0.2;M
2019-12;108;15;VARI_MENS;0.0;M
2019-12;108;16;VARI_MENS;0.0;M
2019-12;108;19;VARI_MENS;-0.5;M
2019-12;108;20;VARI_MENS;-0.5;M
2019-12;108;21;VARI_MENS;0.0;M
2019-12;108;22;VARI_MENS;-0.2;M
2019-12;108;23;VARI_MENS;0.1;M
2019-12;108;24;VARI_MENS;-0.6;M
2019-12;108;25;VARI_MENS;-0.7;M
2019-12;108;26;VARI_MENS;-0.8;M
2019-12;108;17;VARI_MENS;-0.1;M
2019-12;108;27;VARI_MENS;-0.2;M
2019-12;108;28;VARI_MENS;0.0;M
2019-12;108;09;VARI_MENS;-0.3;M
2019-12;108;11;VARI_MENS;0.5;M
2019-12;108;03;VARI_MENS;-0.2;M
2019-12;108;04;VARI_MENS;-0.5;M
2019-12;108;10;VARI_MENS;-0.6;M
2019-12;108;29;VARI_MENS;-0.2;M
2019-12;C01;01;VARI_MENS;-0.1;M
2019-12;C01;02;VARI_MENS;-0.7;M
2019-12;C01;05;VARI_MENS;-0.7;M
2019-12;C01;12;VARI_MENS;0.3;M
2019-12;C01;08;VARI_MENS;0.9;M
2019-12;C01;06;VARI_MENS;-0.3;M
2019-12;C01;07;VARI_MENS;-0.8;M
2019-12;C01;13;VARI_MENS;-0.2;M
2019-12;C01;14;VARI_MENS;-0.2;M
2019-12;C01;18;VARI_MENS;-0.3;M
2019-12;C01;15;VARI_MENS;-0.1;M
2019-12;C01;16;VARI_MENS;-0.1;M
2019-12;C01;19;VARI_MENS;-0.5;M
2019-12;C01;20;VARI_MENS;-0.6;M
2019-12;C01;21;VARI_MENS;-0.2;M
2019-12;C01;22;VARI_MENS;-0.4;M
2019-12;C01;23;VARI_MENS;-0.1;M
2019-12;C01;24;VARI_MENS;-0.7;M
2019-12;C01;25;VARI_MENS;-0.7;M
2019-12;C01;26;VARI_MENS;-0.9;M
2019-12;C01;17;VARI_MENS;-0.2;M
2019-12;C01;27;VARI_MENS;-0.3;M
2019-12;C01;28;VARI_MENS;0.1;M
2019-12;C01;09;VARI_MENS;-0.3;M
2019-12;C01;11;VARI_MENS;0.3;M
2019-12;C01;03;VARI_MENS;-0.3;M
2019-12;C01;04;VARI_MENS;-0.8;M
2019-12;C01;10;VARI_MENS;-0.7;M
2019-12;C01;29;VARI_MENS;-0.3;M
2018-01;108;01;VARI_MENS;0.2;M
2018-01;108;02;VARI_MENS;0.6;M
2018-01;108;05;VARI_MENS;-2.9;M
2018-01;108;12;VARI_MENS;-0.2;M
2018-01;108;08;VARI_MENS;2.8;M
2018-01;108;06;VARI_MENS;-0.3;M
2018-01;108;07;VARI_MENS;0.3;M
2018-01;108;13;VARI_MENS;-1.5;M
2018-01;108;14;VARI_MENS;-1.1;M
2018-01;108;18;VARI_MENS;-1.4;M
2018-01;108;15;VARI_MENS;-1.3;M
2018-01;108;16;VARI_MENS;-1.4;M
2018-01;108;19;VARI_MENS;-1.6;M
2018-01;108;20;VARI_MENS;-1.7;M
2018-01;108;21;VARI_MENS;-1.5;M
2018-01;108;22;VARI_MENS;-2.0;M
2018-01;108;23;VARI_MENS;-1.8;M
2018-01;108;24;VARI_MENS;-2.7;M
2018-01;108;25;VARI_MENS;-2.9;M
2018-01;108;26;VARI_MENS;-4.0;M
2018-01;108;17;VARI_MENS;-1.1;M
2018-01;108;27;VARI_MENS;0.3;M
2018-01;108;28;VARI_MENS;0.0;M
2018-01;108;09;VARI_MENS;-2.7;M
2018-01;108;11;VARI_MENS;-0.2;M
2018-01;108;03;VARI_MENS;0.3;M
2018-01;108;04;VARI_MENS;0.4;M
2018-01;108;10;VARI_MENS;-4.4;M
2018-01;108;29;VARI_MENS;-1.3;M
2018-01;C01;01;VARI_MENS;0.3;M
2018-01;C01;02;VARI_MENS;0.0;M
2018-01;C01;05;VARI_MENS;-3.4;M
2018-01;C01;12;VARI_MENS;-0.1;M
2018-01;C01;08;VARI_MENS;2.1;M
2018-01;C01;06;VARI_MENS;-0.4;M
2018-01;C01;07;VARI_MENS;-0.4;M
2018-01;C01;13;VARI_MENS;-1.7;M
2018-01;C01;14;VARI_MENS;-1.3;M
2018-01;C01;18;VARI_MENS;-1.6;M
2018-01;C01;15;VARI_MENS;-1.4;M
2018-01;C01;16;VARI_MENS;-1.5;M
2018-01;C01;19;VARI_MENS;-1.9;M
2018-01;C01;20;VARI_MENS;-2.0;M
2018-01;C01;21;VARI_MENS;-1.8;M
2018-01;C01;22;VARI_MENS;-2.2;M
2018-01;C01;23;VARI_MENS;-2.0;M
2018-01;C01;24;VARI_MENS;-3.2;M
2018-01;C01;25;VARI_MENS;-3.4;M
2018-01;C01;26;VARI_MENS;-4.6;M
2018-01;C01;17;VARI_MENS;-1.3;M
2018-01;C01;27;VARI_MENS;0.2;M
2018-01;C01;28;VARI_MENS;0.2;M
2018-01;C01;09;VARI_MENS;-3.1;M
2018-01;C01;11;VARI_MENS;-0.1;M
2018-01;C01;03;VARI_MENS;0.2;M
2018-01;C01;04;VARI_MENS;-0.2;M
2018-01;C01;10;VARI_MENS;-4.6;M
2018-01;C01;29;VARI_MENS;-1.5;M
2018-02;108;01;VARI_MENS;0.0;M
2018-02;108;02;VARI_MENS;-0.3;M
2018-02;108;05;VARI_MENS;-0.4;M
2018-02;108;12;VARI_MENS;0.7;M
2018-02;108;08;VARI_MENS;-1.4;M
2018-02;108;06;VARI_MENS;-0.1;M
2018-02;108;07;VARI_MENS;-0.5;M
2018-02;108;13;VARI_MENS;0.2;M
2018-02;108;14;VARI_MENS;0.1;M
2018-02;108;18;VARI_MENS;0.3;M
2018-02;108;15;VARI_MENS;0.2;M
2018-02;108;16;VARI_MENS;0.3;M
2018-02;108;19;VARI_MENS;-0.3;M
2018-02;108;20;VARI_MENS;-0.3;M
2018-02;108;21;VARI_MENS;0.2;M
2018-02;108;22;VARI_MENS;0.4;M
2018-02;108;23;VARI_MENS;0.3;M
2018-02;108;24;VARI_MENS;-0.3;M
2018-02;108;25;VARI_MENS;-0.4;M
2018-02;108;26;VARI_MENS;-0.5;M
2018-02;108;17;VARI_MENS;0.1;M
